chr	start	end	enhancer_class	n_abc_pairs	mean_delta_abc	mean_delta_unnorm	n_gained	n_lost
chr4	131831616	131831802	Stable	1	-0.001573	-0.013662	0	0
chr8	36613721	36614182	Stable	2	0.0118105	0.0226025	1	0
chr18	24305365	24305576	Stable	1	0.01699	0.092651	1	0
chr14	14012981	14013117	Stable	12	-0.00777708333333333	-0.0240586666666667	2	5
chrX	101850230	101850400	Stable	1	0.006772	0.160514	0	0
chr10	126990348	126990643	Stable	7	-0.00319542857142857	-0.0414934285714286	0	1
chr3	55787523	55787968	Stable	1	-0.000381	0.146184	0	0
chr4	74251448	74252374	Stable	7	-0.0329657142857143	-0.00133942857142857	1	5
chr15	72549398	72549750	Stable	3	0.004764	0.008558	1	0
chr19	58822380	58823076	Stable	18	-0.0261345555555556	-0.0681214444444444	1	14
chr11	76290372	76290728	Stable	4	0.00505925	0.0277125	0	0
chr13	53764861	53765145	Stable	1	0.007568	0.025362	0	0
chr5	115441554	115441739	Stable	2	0.0020235	0.0481415	0	0
chr15	61690447	61690834	Stable	1	-0.004975	0.00948	0	0
chr18	69593245	69593644	Stable	2	0.012503	0.116213	1	0
chr11	105181081	105181699	Stable	1	0.006116	-0.001611	0	0
chr2	69077160	69077572	Stable	1	0.001956	0.011204	0	0
chr11	115049506	115049883	Stable	19	-0.00779878947368421	-0.213035842105263	3	4
chr4	138710642	138711118	Stable	45	-0.00821902222222222	-0.0921908666666667	8	22
chr1	177444536	177444696	Stable	2	0.0068625	0.1229305	0	0
chr3	49185654	49185916	Stable	5	-0.0211572	-0.0047816	2	3
chr9	50726232	50726469	Stable	5	0.0045112	0.04047	0	0
chr1	170292599	170292707	Stable	2	0.010537	0.0318335	1	0
chr8	13988499	13988859	Stable	1	0.001869	0.057726	0	0
chr2	151628106	151628276	Stable	1	-0.000228	0.01208	0	0
chr6	56076420	56076812	Stable	2	0.0001915	-0.0036975	0	0
chr9	112102486	112102822	Stable	6	-0.00792666666666667	-0.0464033333333333	0	2
chrX	51642852	51643206	Stable	2	-0.018751	-0.0216185	0	2
chr7	27218705	27218962	Stable	2	0.0019195	0.054548	0	0
chr18	77187450	77187636	Stable	1	0.002627	0.013954	0	0
chr4	95053162	95053455	Stable	18	-0.00858833333333333	-0.0326994444444444	1	6
chr3	68543014	68543469	Stable	3	0.036247	0.0674263333333333	1	0
chr5	142096088	142096844	Stable	2	-0.002112	0.013934	1	1
chr5	27424587	27425180	Stable	2	-0.0101355	-0.0178205	0	1
chr8	94870603	94870832	Stable	2	0.014206	0.122353	1	0
chr1	194619448	194620323	Stable	5	-6.29999999999999e-05	-0.008108	1	2
chr3	96697068	96697751	Stable	4	0.0009125	-0.018857	0	0
chr15	89173927	89174198	Stable	3	0.00260866666666667	0.0795326666666667	0	0
chr11	62025018	62025336	Stable	6	-0.00506133333333333	-0.0291455	0	1
chr10	37136729	37137449	Stable	6	0.0105688333333333	0.0163715	3	1
chr8	94989763	94990083	Stable	1	-0.008216	-0.006285	0	0
chr4	57607635	57607868	Stable	1	-0.004828	0.020564	0	0
chr13	99837716	99838195	Stable	3	0.002377	-0.0198783333333333	0	0
chr10	102687029	102687332	Stable	2	0.024101	0.005689	1	0
chr8	117437623	117437955	Stable	1	0.002739	0.017017	0	0
chr5	28329526	28329718	Stable	1	-0.002983	-0.074752	0	0
chrX	152366481	152366685	Stable	4	-0.01918375	-0.1967455	0	4
chr19	32755738	32757411	Stable	11	-0.00599236363636364	0.00111099999999999	2	4
chr2	73466610	73466723	Stable	1	-0.003565	-0.009235	0	0
chr6	55232851	55233126	Stable	1	0.006492	0.024267	0	0
chr19	44312120	44312280	Stable	1	0.03341	0.841022	1	0
chr15	95526131	95526231	Stable	1	0.009071	0.01904	0	0
chr13	59674828	59675074	Stable	1	0.006282	0.02688	0	0
chr11	85312936	85313140	Stable	2	0.002723	0.0472845	0	0
chr3	50816257	50816318	Stable	6	-0.00547316666666666	0.00422883333333333	1	2
chr4	149586728	149587854	Stable	1	0.004086	0.512298	0	0
chr1	181445793	181446148	Stable	1	0.005054	0.033597	0	0
chr13	52979419	52979516	Stable	1	0.006704	0.065759	0	0
chr17	86283697	86284170	Stable	1	-0.00393	-0.042858	0	0
chr1	174522325	174522703	Stable	1	0.003945	0.029919	0	0
chrX	157731871	157732232	Stable	1	-0.006453	0.000123	0	0
chr7	4994356	4994616	Stable	1	-3e-04	-0.016534	0	0
chr10	42277475	42278263	Stable	34	0.00908867647058824	0.0541256176470588	18	7
chr7	18957490	18957840	Stable	1	0.003284	0.021227	0	0
chr13	29823994	29824235	Stable	2	0.000843	0.0119525	0	0
chr14	8123260	8123394	Stable	1	-0.026952	-0.005765	0	1
chr10	111925593	111925774	Stable	4	0.00609075	0.02661325	1	1
chr8	122369633	122369956	Stable	1	0.024082	0.322992	1	0
chr7	28867570	28867918	Stable	1	-0.038662	-0.456549	0	1
chr9	106687348	106687525	Stable	1	-0.000636	0.039699	0	0
chr10	80148719	80149779	Stable	15	0.00235493333333333	0.0563936	2	0
chr9	122248339	122248475	Stable	1	0.008666	0.047576	0	0
chr11	59293717	59293911	Stable	1	0.006781	0.054118	0	0
chr15	75887687	75887958	Stable	2	-0.005254	-0.0546625	0	0
chr5	32742182	32742678	Stable	1	0.015662	0.060678	1	0
chr11	88048041	88048124	Stable	2	0.0060385	0.1047255	0	0
chr16	88682154	88682531	Stable	11	0.0162121818181818	0.0185300909090909	2	0
chr6	56008849	56009010	Stable	1	0.00144	-0.004789	0	0
chr9	90242372	90242564	Stable	1	-0.005006	-0.029943	0	0
chr8	94992548	94992830	Stable	2	3.4e-05	0.034569	0	0
chr4	81757964	81758193	Stable	1	-0.025065	-0.10828	0	1
chr2	151740908	151741529	Stable	8	-1.85000000000003e-05	0.02160325	2	1
chr19	46961533	46962008	Stable	3	0.000232666666666667	0.0333466666666667	0	0
chr8	110646139	110646511	Stable	3	0.000384333333333333	-0.00461433333333333	0	0
chr17	14260916	14261256	Stable	2	-0.015562	-0.039967	0	2
chr4	87782046	87782264	Stable	1	-0.006134	-0.037957	0	0
chr8	13624741	13625317	Stable	18	-0.0084175	-0.0553441111111111	1	8
chr8	93813250	93813708	Stable	11	7.51818181818174e-05	0.005519	4	5
chr15	12211672	12211915	Stable	8	0.003974	0.063758125	1	1
chr3	123298380	123298663	Stable	2	0.011979	0.0320055	2	0
chr16	20695977	20696368	Stable	6	-0.004675	-0.119406333333333	0	0
chr11	71422441	71422770	Stable	1	0.005524	0.028755	0	0
chr19	4333814	4334318	Stable	7	0.00539442857142857	0.100847428571429	1	0
chr7	4502783	4502961	Stable	1	0.003908	0.02352	0	0
chr15	100909570	100910186	Stable	2	0.001904	0.0326345	1	0
chr15	102510626	102510948	Stable	1	0.001058	0.119488	0	0
chr17	84114046	84114358	Stable	2	0.003802	0.0475745	1	0
chr3	10126910	10127312	Stable	1	-0.015598	-0.008588	0	1
chr11	52253880	52254248	Stable	2	-0.0036105	-0.017948	0	0
chr7	37388766	37389237	Stable	2	0.007405	0.0613505	1	0
chr17	34593169	34593406	Stable	1	0.001078	0.010764	0	0
chr1	25824732	25824994	Stable	1	-0.000225	0.014604	0	0
chr9	118693287	118693620	Stable	2	-0.00545	-0.003959	0	0
chr11	51832485	51832814	Stable	12	-0.0264405833333333	0.0056795	1	4
chr10	13964566	13965006	Stable	5	-0.001032	0.002347	0	0
chr8	112581493	112581643	Stable	1	0.006071	0.04131	0	0
chr17	26009550	26009885	Stable	1	-0.002512	-0.064212	0	0
chr7	31055440	31055808	Stable	3	-0.000929666666666667	0.0601406666666667	0	0
chr2	181595099	181595187	Stable	3	0.000655	-0.016145	0	0
chr7	4471082	4471428	Stable	1	0.002698	0.04491	0	0
chr2	153491578	153491814	Stable	2	0.002364	0.0099045	0	0
chr13	54956125	54956259	Stable	1	0.008085	0.098465	0	0
chr19	6267264	6268381	Stable	17	-0.00379794117647059	-0.0984166470588235	0	2
chr9	49733757	49733994	Stable	1	-0.012496	-0.130988	0	1
chr1	135380370	135380989	Stable	3	-0.00897	-0.0166113333333333	0	1
chr1	106408035	106408163	Stable	1	0.020749	0.116503	1	0
chr17	88825679	88825972	Stable	1	-0.00569	-0.002508	0	0
chr4	149564559	149565321	Stable	1	0.005017	0.465121	0	0
chr2	125290278	125290484	Stable	1	-0.062852	-0.203056	0	1
chr7	46718700	46718949	Stable	16	0.0308750625	0.4090324375	9	2
chr11	82255658	82255878	Stable	1	0.005109	0.014265	0	0
chr10	19373891	19374131	Stable	2	0.017778	0.0338895	2	0
chr9	48678819	48679351	Stable	1	-0.011559	-0.042813	0	1
chr18	75047292	75047541	Stable	1	0.005264	0.060854	0	0
chr15	76998973	76999123	Stable	1	0.004422	0.048566	0	0
chr14	73552658	73553141	Stable	5	0.00506	0.0096542	1	1
chr17	27579797	27580152	Stable	2	0.0045555	0.1874425	0	0
chr12	108794277	108794728	Stable	9	0.000697888888888889	-0.0380628888888889	2	1
chr1	164898821	164899374	Stable	11	0.00605263636363636	-0.0354988181818182	4	2
chr4	120974692	120975184	Stable	2	-0.001416	-0.023257	0	0
chr11	97422562	97422832	Stable	1	7.1e-05	0.02244	0	0
chr3	59260951	59261117	Stable	1	0.082967	0.155546	1	0
chr4	130539630	130539964	Stable	8	-0.0037155	0.021677	2	4
chr10	99639127	99639256	Stable	1	0.032169	0.021677	1	0
chr6	28982531	28982785	Stable	1	-0.003665	-0.183723	0	0
chr3	90220302	90220861	Stable	2	0.001727	-0.0020125	0	0
chr5	93048577	93048756	Stable	8	-0.008692875	-0.057329625	1	2
chr1	170908649	170908743	Stable	2	0.0126315	0.04151	1	0
chr7	35235427	35235536	Stable	1	0.003572	0.023727	0	0
chr13	53941307	53941560	Stable	1	-0.005469	-0.003981	0	0
chr9	119088553	119088717	Stable	3	-0.00986966666666667	0.0204306666666667	0	1
chr11	7065476	7065700	Stable	2	-0.001192	-0.1043835	0	0
chr5	138170968	138171426	Stable	12	-0.00710608333333333	-0.13156875	0	4
chr2	153607991	153608495	Stable	15	-0.00482913333333333	-0.118199733333333	1	11
chr2	92935653	92935819	Stable	2	-0.0138265	-0.192226	0	1
chr13	99188784	99188979	Stable	1	0.009217	0.035354	0	0
chr11	115427709	115428287	Stable	4	-0.00202475	-0.05570225	0	0
chr6	88189567	88189947	Stable	3	0.00407166666666667	0.0357726666666667	0	0
chr4	21776029	21776547	Stable	12	-0.0100869166666667	-0.00343433333333334	1	6
chr9	21243858	21245057	Stable	6	0.00699	0.144466833333333	1	0
chr5	124861475	124861735	Stable	2	0.0009225	0.032235	0	0
chr8	105476997	105477326	Stable	3	-0.00559766666666667	-0.123532	0	0
chr1	193348644	193348897	Stable	3	0.00839266666666667	0.0543706666666667	1	0
chr13	58808302	58808778	Stable	7	0.00841142857142857	0.138415857142857	2	5
chr9	47307365	47308006	Stable	4	0.00707825	0.00843875	2	0
chr4	128887659	128888259	Stable	17	0.00732817647058824	0.082121705882353	9	1
chr1	77496833	77497250	Stable	2	0.0006065	0.0160405	0	0
chr9	110889844	110889946	Stable	2	-0.001424	0.0249525	0	0
chr7	109792863	109793064	Stable	2	0.00488	0.0189265	0	0
chr1	72877951	72878161	Stable	2	0.022494	0.088106	2	0
chr3	89215871	89216157	Stable	3	0.00209566666666667	0.0566006666666667	0	0
chr12	54830700	54830858	Stable	3	0.001286	0.0170323333333333	0	0
chr5	24360738	24361160	Stable	2	-0.0017785	0.001372	0	0
chr19	23961494	23961801	Stable	2	0.0008635	0.032222	0	0
chr7	100965151	100965368	Stable	1	-0.001827	0.068737	0	0
chr12	104041504	104041798	Stable	2	0.0835925	0.178445	1	0
chr11	107131151	107131299	Stable	1	0.015648	0.127223	1	0
chr8	64634482	64634793	Stable	1	-0.001493	-0.028857	0	0
chr4	62501992	62502564	Stable	8	0.037374625	0.230925125	4	0
chr1	34602470	34602657	Stable	4	-0.00256825	-0.0157025	0	0
chr19	41074068	41074353	Stable	1	0.007482	0.075966	0	0
chr6	126365554	126365743	Stable	2	0.0056105	0.0118895	1	0
chr13	56197551	56197813	Stable	2	0.0106175	0.0436395	1	0
chr8	95254752	95255286	Stable	6	0.0145226666666667	0.0921883333333333	2	1
chr16	90630458	90630587	Stable	2	0.0027545	0.0356855	0	0
chr13	101811996	101812253	Stable	1	-0.010885	-0.01669	0	1
chr17	73251968	73252076	Stable	1	-0.01467	-0.017247	0	1
chr8	111736506	111736700	Stable	1	0.012403	0.129489	1	0
chr2	155991730	155992294	Stable	15	-0.0154895333333333	-0.190415533333333	0	7
chr5	36877782	36878078	Stable	1	-0.004258	-0.066842	0	0
chr3	86547265	86547397	Stable	1	0.029603	0.077725	1	0
chr7	24593800	24593982	Stable	4	-0.0017695	-0.00630775	0	0
chr1	135110228	135110385	Stable	1	0.00778	0.099251	0	0
chr2	30658013	30659169	Stable	6	-0.00188583333333333	0.063056	0	1
chr8	105554075	105554373	Stable	2	-0.004831	-0.0694945	0	0
chr11	49778896	49779244	Stable	1	-0.013902	-0.018407	0	1
chr1	131839261	131839908	Stable	1	0.011672	0.123941	1	0
chr1	92437729	92438627	Stable	4	-0.0025855	0.00513775	1	0
chr14	70021142	70021401	Stable	1	0.012177	0.075345	1	0
chr9	63132746	63133296	Stable	12	-0.00345366666666667	-0.0124754166666667	1	3
chr2	38925786	38926853	Stable	5	0.0012166	0.0581202	1	1
chr6	115360792	115361670	Stable	1	0.011148	0.062061	1	0
chr19	37175024	37175443	Stable	2	0.002592	0.026713	0	0
chr15	78915775	78915967	Stable	3	0.00272666666666667	0.0359586666666667	0	0
chr19	53313819	53314475	Stable	12	0.009646	0.113836416666667	6	1
chr12	108355311	108355642	Stable	5	-0.0123568	-0.1473606	0	3
chr1	74773170	74773396	Stable	3	0.007208	0.149790666666667	1	0
chr17	12991726	12992115	Stable	3	-0.00900233333333333	-0.0217883333333333	0	1
chr9	45118623	45118878	Stable	6	0.00663	0.243333833333333	3	0
chr15	97992857	97993220	Stable	1	0.018514	0.156055	1	0
chr7	112918463	112918926	Stable	1	0.008215	0.039114	0	0
chr9	46229746	46230493	Stable	8	0.01445875	0.119808875	4	0
chr9	113644120	113644413	Stable	3	-0.006882	-0.020455	1	2
chr12	8306683	8306786	Stable	1	8.2e-05	0.028791	0	0
chr19	5529341	5529762	Stable	4	0.0044495	0.0926885	1	0
chr17	29094452	29094541	Stable	12	0.0147610833333333	0.302081	1	4
chr16	93797066	93797592	Stable	1	-0.010785	-0.078687	0	1
chr12	25098849	25099010	Stable	4	0.0133875	0.0417555	3	0
chr9	99630868	99631006	Stable	1	0.000542	0.028011	0	0
chr11	69997262	69997471	Stable	3	0.001464	0.0531356666666667	0	0
chr10	70163795	70164073	Stable	3	0.00751433333333333	0.0428683333333333	0	0
chr8	123420246	123420383	Stable	1	-0.007223	-0.149397	0	0
chr7	142368682	142369168	Stable	20	-0.01564805	-0.09547905	0	9
chr15	85699522	85699995	Stable	5	-0.007118	-0.0804312	0	1
chr9	90269339	90269652	Stable	1	0.006877	-0.018374	0	0
chr3	51277273	51277591	Stable	3	-0.002147	-0.0114903333333333	0	0
chr7	30599908	30600343	Stable	24	-0.00538820833333334	0.0733280416666667	2	13
chr12	21111225	21111866	Stable	10	0.0047037	0.037339	3	2
chr11	116298304	116299216	Stable	5	-0.003559	-0.0293496	0	0
chr11	77606866	77607087	Stable	1	0.005061	0.108678	0	0
chr18	53340888	53341243	Stable	1	-0.006456	-0.006716	0	0
chr9	34244626	34245002	Stable	4	0.010815	0.017929	2	1
chr9	65576944	65577177	Stable	2	0.0044835	0.040358	0	0
chr2	178513592	178513999	Stable	1	-0.026552	-0.023075	0	1
chr11	100298343	100298613	Stable	1	-0.038759	-0.294637	0	1
chr6	55272975	55273356	Stable	12	0.00131925	-0.0201664166666667	3	3
chr15	97830821	97831941	Stable	1	0.012264	0.11889	1	0
chr10	77353151	77353810	Stable	1	0.007228	0.119367	0	0
chr5	53200921	53201164	Stable	1	0.00213	0.045715	0	0
chr5	62707023	62707192	Stable	1	0.030084	0.004029	1	0
chr12	78919336	78919678	Stable	5	0.0023272	0.0192326	0	0
chr18	61643813	61644082	Stable	2	0.00659	0.0803805	0	0
chr2	110210569	110211050	Stable	1	-0.00287	-0.004081	0	0
chr15	83277389	83277791	Stable	1	-0.008507	-0.023455	0	0
chr8	110161918	110162376	Stable	9	-0.00326022222222222	0.0108365555555556	2	3
chr4	150257320	150257679	Stable	11	-0.0109219090909091	-0.131593090909091	1	7
chr2	167443865	167444034	Stable	1	-0.004234	-0.05919	0	0
chr2	152392925	152393098	Stable	2	0.0016635	-0.0146005	0	0
chr12	72178402	72178619	Stable	1	-0.118757	-0.508585	0	1
chr11	34181631	34181847	Stable	1	0.002111	0.012579	0	0
chr5	124853052	124853314	Stable	2	-0.0030425	-0.0600825	0	0
chr15	71542344	71542740	Stable	1	0.00766	0.088206	0	0
chr7	46846958	46847153	Stable	1	0.007167	0.045614	0	0
chr2	49805888	49805998	Stable	1	-0.002553	0.013045	0	0
chr1	78190716	78190977	Stable	1	-0.012655	-0.012736	0	1
chr18	39930096	39930200	Stable	1	0.015666	0.036136	1	0
chr4	137864849	137865087	Stable	1	0.025686	0.741489	1	0
chr7	13006172	13006332	Stable	1	-0.002729	-0.034756	0	0
chr17	29094639	29094939	Stable	12	0.0147610833333333	0.302081	1	4
chr7	13023992	13024682	Stable	18	0.00247294444444444	0.0660228333333333	4	2
chr2	180347088	180347484	Stable	1	-0.001685	0.018146	0	0
chr9	54736551	54736662	Stable	1	-0.003906	-0.021651	0	0
chr1	185284841	185285111	Stable	1	-0.013219	-0.090893	0	1
chr4	24621502	24622102	Stable	1	-0.003654	-0.000812	0	0
chr11	69803751	69804161	Stable	2	0.0113785	0.197586	1	0
chr8	117115750	117115838	Stable	2	0.005955	0.024011	1	0
chr11	97401098	97401505	Stable	4	0.00204175	0.04915175	0	0
chr15	96286551	96286824	Stable	5	-0.0103496	-0.0602234	0	2
chr9	89827096	89827586	Stable	7	0.028271	0.0681988571428571	4	0
chr11	32589898	32590094	Stable	4	-0.0056905	-0.0963855	0	1
chr11	97957050	97957549	Stable	2	0.000619	0.0156645	0	0
chr5	38157569	38157741	Stable	1	-0.01994	-0.237605	0	1
chr16	38321595	38321771	Stable	1	-0.001176	0.004419	0	0
chr13	83730534	83731127	Stable	7	0.0292195714285714	0.0943341428571429	5	0
chr4	129640271	129640442	Stable	1	0.002622	0.078146	0	0
chr11	95001070	95001408	Stable	8	0.00044225	-0.0063485	0	0
chrX	140520177	140520723	Stable	17	0.00709847058823529	0.0241498235294118	6	5
chr18	35975642	35976027	Stable	1	0.003265	0.116335	0	0
chr19	5151145	5151980	Stable	8	-0.00448575	-0.145337125	0	0
chr16	5473471	5473815	Stable	1	0.019666	0.117698	1	0
chr5	118042685	118042968	Stable	1	-0.004366	-0.041988	0	0
chr12	31949390	31949615	Stable	12	0.00411133333333333	0.0584106666666667	2	1
chrX	11345466	11346002	Stable	8	0.007774375	0.026879625	5	1
chr1	192598369	192598679	Stable	6	0.00121666666666667	0.0735911666666667	2	1
chr18	15433957	15434174	Stable	1	0.002218	0.00327	0	0
chr7	139233778	139234098	Stable	4	0.0017745	0.05735325	1	0
chr3	109025645	109025786	Stable	1	0.001754	0.031481	0	0
chr16	38368397	38368589	Stable	1	-0.006412	-0.009783	0	0
chr18	77223177	77223462	Stable	4	-0.005857	-0.146416	0	1
chr18	43592332	43592600	Stable	2	0.011705	0.021243	1	0
chr5	27035853	27036324	Stable	6	0.00893583333333333	0.0239505	4	1
chr1	182475036	182475608	Stable	2	0.0013035	0.010159	0	0
chr8	110888911	110889183	Stable	6	0.00235016666666667	0.00355616666666667	0	0
chr2	109677159	109678400	Stable	17	0.00142247058823529	-0.126067352941176	4	5
chr13	112188375	112188633	Stable	1	0.000218	0.014177	0	0
chr12	12904283	12904952	Stable	24	0.011772125	0.00988254166666667	9	10
chr2	76539869	76540292	Stable	3	0.00609666666666667	0.023695	1	0
chr14	33521566	33521781	Stable	1	-0.013491	-0.015987	0	1
chr13	54748800	54748929	Stable	1	0.004526	0.084429	0	0
chr10	88426553	88426673	Stable	2	-0.0019635	-0.0012415	0	0
chr1	155048924	155049391	Stable	5	0.0029858	0.0491906	0	0
chr2	120076500	120076716	Stable	1	0.00694	0.014267	0	0
chr8	123643497	123644004	Stable	1	-0.001773	-0.014672	0	0
chr16	89608168	89608711	Stable	6	0.0149898333333333	0.0336696666666667	4	1
chr17	46636936	46637027	Stable	1	0.005987	0.08864	0	0
chr5	134421108	134421418	Stable	1	-0.007159	-0.025909	0	0
chr2	155381520	155382443	Stable	8	0.013900375	0.219257375	4	0
chr5	90364652	90364795	Stable	1	-0.0031	-0.013748	0	0
chr11	78490608	78491264	Stable	6	0.00235083333333333	0.0456848333333333	0	0
chr5	30709859	30710034	Stable	1	0.00027	0.012683	0	0
chr1	133025101	133025516	Stable	2	0.0060595	0.0828195	0	0
chr7	25395301	25395817	Stable	8	0.01333225	0.344667375	2	1
chr5	105492931	105493182	Stable	1	-0.006106	-0.00541	0	0
chr18	82812128	82813185	Stable	6	0.00100516666666667	-0.0250778333333333	0	0
chr11	116643324	116643881	Stable	3	0.000498333333333333	0.0156853333333333	0	0
chr6	65672803	65672906	Stable	1	-0.006674	0.069419	0	0
chr10	64039864	64040035	Stable	1	-0.005535	-0.06813	0	0
chr4	129283159	129283440	Stable	1	-0.009338	-0.103906	0	0
chr7	138640664	138641154	Stable	1	0.01164	0.014338	1	0
chr14	34549148	34549774	Stable	25	-0.00744192	-0.01576648	7	4
chr5	8112180	8112556	Stable	6	0.00292733333333333	0.0440123333333333	0	0
chr15	89215478	89215851	Stable	1	-0.004157	-0.051297	0	0
chr13	70643809	70644187	Stable	3	-0.009233	0.00717733333333333	0	1
chr10	121433023	121433335	Stable	1	0.009053	0.037783	0	0
chr8	123783837	123784143	Stable	5	0.005286	-0.0034116	1	1
chr6	83426643	83427044	Stable	4	-0.01039125	-0.11365075	0	1
chr4	54601985	54602285	Stable	2	-0.019801	-0.009938	0	2
chr1	189362595	189363019	Stable	1	0.035553	0.059172	1	0
chr16	13371943	13372297	Stable	1	0.009055	0.058994	0	0
chr3	107094155	107094434	Stable	1	0.002285	0.031965	0	0
chr18	57879320	57879706	Stable	1	0.013674	0.012908	1	0
chr7	142334288	142334573	Stable	14	-0.0121027857142857	-0.0640455	1	5
chr9	107901227	107901829	Stable	14	0.00171171428571429	0.0447637142857143	0	0
chr4	133707039	133707310	Stable	1	-0.004956	-0.123492	0	0
chr2	104153178	104153895	Stable	13	-0.0166018461538462	-0.0770036153846154	1	8
chr1	143200271	143200722	Stable	4	-0.00670875	0.0066995	2	2
chr1	155091944	155092276	Stable	1	0.000338	0.016384	0	0
chr11	106787633	106787762	Stable	3	-0.00199333333333333	0.000292	0	0
chr11	34149462	34149787	Stable	6	-0.0102046666666667	0.0219736666666667	0	3
chr2	122629128	122629291	Stable	1	0.002829	0.045773	0	0
chr6	134615224	134615564	Stable	2	0.002177	-0.0012045	0	0
chr11	68408211	68408413	Stable	1	-0.004171	0.039633	0	0
chr13	8272190	8272486	Stable	2	0.003679	0.008511	0	0
chr10	99349269	99349604	Stable	8	0.0099155	0.003761	3	2
chr10	97670358	97670476	Stable	1	0.002831	-0.003533	0	0
chrX	48314583	48315048	Stable	5	-0.005577	-0.0170494	1	1
chr4	149562357	149562537	Stable	1	0.006476	0.48551	0	0
chr13	103921550	103921785	Stable	1	-0.004287	-0.009669	0	0
chr3	102702051	102702183	Stable	1	-0.002833	-0.019064	0	0
chr14	8027269	8027419	Stable	1	0.019217	0.008064	1	0
chr17	17645855	17645987	Stable	1	0.005164	0.011965	0	0
chr1	133353426	133353791	Stable	2	0.001276	0.0294155	0	0
chr2	105108764	105109157	Stable	5	0.0159354	0.0452302	3	0
chr11	109650074	109651135	Stable	15	0.0164802	0.0315851333333333	6	1
chr8	3392895	3393292	Stable	4	-0.00660225	0.01351675	1	1
chr17	49968962	49969095	Stable	1	0.009514	0.067966	0	0
