loop_id	chr1	start1	end1	chr2	start2	end2	coordinate	logFC	logCPM	LR	PValue	FDR	fold_change	abs_logFC	significance_category	direction
loop_945	chr11	95770000	95775000	chr11	95850000	95855000	chr11:95770000-95775000_chr11:95850000-95855000	-0.08190676915762	5.1123350691589	0.00990778396451946	0.920711235627803	0.999998013132112	0.944808095070314	0.08190676915762	NS	unchanged
loop_12431	chr12	110600000	110605000	chr12	110700000	110705000	chr12:110600000-110605000_chr12:110700000-110705000	0.0817739965049025	5.377282466545	0.00990297092126957	0.920730433071098	0.999998013132112	1.05831859238084	0.0817739965049025	NS	unchanged
loop_22006	chr10	75635000	75640000	chr10	75700000	75705000	chr10:75635000-75640000_chr10:75700000-75705000	0.0814819255687975	6.44443850505706	0.00990243656247965	0.920732564720543	0.999998013132112	1.05810435943032	0.0814819255687975	NS	unchanged
loop_12354	chr13	47300000	47305000	chr13	48460000	48465000	chr13:47300000-47305000_chr13:48460000-48465000	-0.0820568799721166	4.76948890028506	0.00990076253202606	0.920739243093004	0.999998013132112	0.94470979395295	0.0820568799721166	NS	unchanged
loop_17335	chrX	164075000	164080000	chrX	164420000	164425000	chrX:164075000-164080000_chrX:164420000-164425000	0.0840347449747765	3.02061491703857	0.0098955534068017	0.920760028011188	0.999998013132112	1.05997831095172	0.0840347449747765	NS	unchanged
loop_12317	chr13	41710000	41715000	chr13	42300000	42305000	chr13:41710000-41715000_chr13:42300000-42305000	-0.0821393237069968	4.5954521640088	0.00989445519887836	0.920764410673126	0.999998013132112	0.944655809447409	0.0821393237069968	NS	unchanged
loop_18876	chr4	64140000	64145000	chr4	64200000	64205000	chr4:64140000-64145000_chr4:64200000-64205000	-0.0817484857510529	5.34271582763718	0.00989332646686314	0.92076891540474	0.999998013132112	0.944911759145952	0.0817484857510529	NS	unchanged
loop_16978	chr2	152025000	152030000	chr2	152195000	152200000	chr2:152025000-152030000_chr2:152195000-152200000	0.0815690852736015	5.86534312244466	0.00989187736745879	0.92077469909233	0.999998013132112	1.05816828621103	0.0815690852736015	NS	unchanged
loop_14744	chr1	22930000	22935000	chr1	23060000	23065000	chr1:22930000-22935000_chr1:23060000-23065000	-0.0817036298457732	5.44073893401777	0.0098915118275601	0.920776158113352	0.999998013132112	0.944941138557457	0.0817036298457732	NS	unchanged
loop_21526	chr10	64085000	64090000	chr10	66570000	66575000	chr10:64085000-64090000_chr10:66570000-66575000	-0.0833286578446184	3.4191100637643	0.00989051946900599	0.920780119164336	0.999998013132112	0.943877371596241	0.0833286578446184	NS	unchanged
loop_6493	chr1	131350000	131355000	chr1	131525000	131530000	chr1:131350000-131355000_chr1:131525000-131530000	0.0815619687743543	5.78961612432227	0.00988499038077967	0.920802192483582	0.999998013132112	1.05816306651107	0.0815619687743543	NS	unchanged
loop_10206	chr14	76500000	76505000	chr14	77005000	77010000	chr14:76500000-76505000_chr14:77005000-77010000	-0.0817153057514206	5.31366840342571	0.00988250152347879	0.920812130576398	0.999998013132112	0.944933491065355	0.0817153057514206	NS	unchanged
loop_14737	chr1	185545000	185550000	chr1	186720000	186725000	chr1:185545000-185550000_chr1:186720000-186725000	-0.0818342167678585	5.03145157557583	0.00988094795225036	0.920818334680415	0.999998013132112	0.944855610177023	0.0818342167678585	NS	unchanged
loop_20301	chr6	30535000	30540000	chr6	30980000	30985000	chr6:30535000-30540000_chr6:30980000-30985000	-0.0816553857592364	5.44416368582997	0.0098801401816073	0.920821560664115	0.999998013132112	0.944972738156133	0.0816553857592364	NS	unchanged
loop_14366	chr17	88020000	88025000	chr17	88510000	88515000	chr17:88020000-88025000_chr17:88510000-88515000	-0.0816588492547882	5.3915911375931	0.00987622224883467	0.920837209553956	0.999998013132112	0.944970469551297	0.0816588492547882	NS	unchanged
loop_2133	chr1	36165000	36170000	chr1	36230000	36235000	chr1:36165000-36170000_chr1:36230000-36235000	0.081588713355543	5.57087774992229	0.00987496400242253	0.920842235869097	0.999998013132112	1.05818268284686	0.081588713355543	NS	unchanged
loop_2079	chr1	64225000	64230000	chr1	64410000	64415000	chr1:64225000-64230000_chr1:64410000-64415000	-0.0817812807657659	5.07569600631175	0.00987331081755012	0.920848840335934	0.999998013132112	0.944890279871429	0.0817812807657659	NS	unchanged
loop_2464	chr19	26640000	26645000	chr19	26675000	26680000	chr19:26640000-26645000_chr19:26675000-26680000	-0.0813715128059192	6.34625947092487	0.00987100310330204	0.920858060578794	0.999998013132112	0.945158694707956	0.0813715128059192	NS	unchanged
loop_1356	chr15	79760000	79765000	chr15	79880000	79885000	chr15:79760000-79765000_chr15:79880000-79885000	0.081494922237044	5.81060362344145	0.00987020255412173	0.920861259347734	0.999998013132112	1.05811389151637	0.081494922237044	NS	unchanged
loop_16246	chr2	62045000	62050000	chr2	62280000	62285000	chr2:62045000-62050000_chr2:62280000-62285000	0.0815546548027735	5.59725664546113	0.00986884459991522	0.920866685649683	0.999998013132112	1.05815770199899	0.0815546548027735	NS	unchanged
loop_13556	chr16	9750000	9755000	chr16	9905000	9910000	chr16:9750000-9755000_chr16:9905000-9910000	-0.0817057571097997	5.18833746991839	0.00986747534502497	0.920872157490219	0.999998013132112	0.944939745236102	0.0817057571097997	NS	unchanged
loop_11270	chr11	109445000	109450000	chr11	109585000	109590000	chr11:109445000-109450000_chr11:109585000-109590000	-0.0812636771850812	6.90978826889225	0.00986705176588032	0.920873850282312	0.999998013132112	0.945229344139029	0.0812636771850812	NS	unchanged
loop_12677	chr12	32910000	32915000	chr12	33335000	33340000	chr12:32910000-32915000_chr12:33335000-33340000	-0.0820522686855605	4.55255797132413	0.00986656732162805	0.920875786360759	0.999998013132112	0.94471281353395	0.0820522686855605	NS	unchanged
loop_12694	chr12	99095000	99100000	chr12	99835000	99840000	chr12:99095000-99100000_chr12:99835000-99840000	0.081627411674996	5.35461905614374	0.0098653852179083	0.920880510832407	0.999998013132112	1.05821106752939	0.081627411674996	NS	unchanged
loop_16884	chr2	26930000	26935000	chr2	27035000	27040000	chr2:26930000-26935000_chr2:27035000-27040000	-0.0814580708981179	5.84898040034359	0.00986373597300072	0.920887102788157	0.999998013132112	0.945101989252585	0.0814580708981179	NS	unchanged
loop_5540	chr11	93150000	93155000	chr11	93215000	93220000	chr11:93150000-93155000_chr11:93215000-93220000	-0.0814438138941369	5.89248618736819	0.00986315868153324	0.920889410326995	0.999998013132112	0.945111328987608	0.0814438138941369	NS	unchanged
loop_22085	chr10	42185000	42190000	chr10	42270000	42275000	chr10:42185000-42190000_chr10:42270000-42275000	0.0813950008856802	6.08426286284673	0.0098631520964372	0.920889436649213	0.999998013132112	1.05804060887128	0.0813950008856802	NS	unchanged
loop_14086	chr17	36305000	36310000	chr17	36415000	36420000	chr17:36305000-36310000_chr17:36415000-36420000	-0.0814379696574679	5.91214848901894	0.00986301463486405	0.920889986118323	0.999998013132112	0.945115157562127	0.0814379696574679	NS	unchanged
loop_21669	chr10	90765000	90770000	chr10	90810000	90815000	chr10:90765000-90770000_chr10:90810000-90815000	0.0813966161172972	6.05251984649041	0.0098617163669219	0.920895175818487	0.999998013132112	1.05804179344706	0.0813966161172972	NS	unchanged
loop_8612	chr7	120675000	120680000	chr7	120915000	120920000	chr7:120675000-120680000_chr7:120915000-120920000	-0.0824897383330636	3.99276924886095	0.00985966626126023	0.920903371619541	0.999998013132112	0.944426390890186	0.0824897383330636	NS	unchanged
loop_21334	chr7	6725000	6730000	chr7	6915000	6920000	chr7:6725000-6730000_chr7:6915000-6920000	0.0815152414042823	5.58188924380397	0.00985807892331536	0.920909717984015	0.999998013132112	1.05812879428093	0.0815152414042823	NS	unchanged
loop_13099	chr15	78115000	78120000	chr15	78170000	78175000	chr15:78115000-78120000_chr15:78170000-78175000	0.081452826932695	5.71807887105525	0.00985344302069768	0.920928255824508	0.999998013132112	1.0580830180641	0.081452826932695	NS	unchanged
loop_13889	chr16	37105000	37110000	chr16	37680000	37685000	chr16:37105000-37110000_chr16:37680000-37685000	-0.0818643222820149	4.76005769019273	0.0098530229289514	0.920929935886228	0.999998013132112	0.944835893558922	0.0818643222820149	NS	unchanged
loop_18381	chr4	117885000	117890000	chr4	117925000	117930000	chr4:117885000-117890000_chr4:117925000-117930000	0.0813179463682145	6.17060165893435	0.00984925310393692	0.920945014065772	0.999998013132112	1.05798410030286	0.0813179463682145	NS	unchanged
loop_20119	chr6	119220000	119225000	chr6	119345000	119350000	chr6:119220000-119225000_chr6:119345000-119350000	0.0811807855243143	6.8109920349199	0.00984372123601983	0.920967145169564	0.999998013132112	1.05788351972973	0.0811807855243143	NS	unchanged
loop_12195	chr13	57475000	57480000	chr13	57905000	57910000	chr13:57475000-57480000_chr13:57905000-57910000	0.0819792820933349	4.51481513029483	0.00984315502272883	0.920969410748729	0.999998013132112	1.0584691945571	0.0819792820933349	NS	unchanged
loop_592	chr9	57485000	57490000	chr9	57750000	57755000	chr9:57485000-57490000_chr9:57750000-57755000	-0.0820715320320747	4.37602555458612	0.00984048016489415	0.920980114499596	0.999998013132112	0.944700199496836	0.0820715320320747	NS	unchanged
loop_11284	chr11	116030000	116035000	chr11	116130000	116135000	chr11:116030000-116035000_chr11:116130000-116135000	0.0812938066648683	6.04688153840086	0.0098364954730954	0.920996062426168	0.999998013132112	1.05796639787238	0.0812938066648683	NS	unchanged
loop_14751	chr1	33670000	33675000	chr1	33715000	33720000	chr1:33670000-33675000_chr1:33715000-33720000	0.081221089467342	6.18727214593171	0.00982669322159946	0.921035307851589	0.999998013132112	1.0579130737737	0.081221089467342	NS	unchanged
loop_4993	chr9	102620000	102625000	chr9	103365000	103370000	chr9:102620000-102625000_chr9:103365000-103370000	-0.083600224408517	3.09239927203866	0.00982478459750702	0.921042951738021	0.999998013132112	0.943699716995649	0.083600224408517	NS	unchanged
loop_4381	chr10	27130000	27135000	chr10	27675000	27680000	chr10:27130000-27135000_chr10:27675000-27680000	-0.0826314969396373	3.73036623215161	0.0098245298611177	0.921043971993542	0.999998013132112	0.944333596510168	0.0826314969396373	NS	unchanged
loop_19755	chr5	114635000	114640000	chr5	114855000	114860000	chr5:114635000-114640000_chr5:114855000-114860000	-0.0814081812699165	5.46879178799121	0.00982257358331714	0.921051807609965	0.999998013132112	0.945134672252655	0.0814081812699165	NS	unchanged
loop_20081	chr6	126560000	126565000	chr6	126640000	126645000	chr6:126560000-126565000_chr6:126640000-126645000	0.0811474028230084	6.41213865213007	0.00981986191350629	0.921062670154066	0.999998013132112	1.05785904151363	0.0811474028230084	NS	unchanged
loop_1022	chr13	102905000	102910000	chr13	103110000	103115000	chr13:102905000-102910000_chr13:103110000-103115000	0.0819783611964938	4.35410414709542	0.00981451735210221	0.921084084103621	0.999998013132112	1.05846851891839	0.0819783611964938	NS	unchanged
loop_16456	chr2	121570000	121575000	chr2	121830000	121835000	chr2:121570000-121575000_chr2:121830000-121835000	0.0810600849933742	6.7709886644427	0.00981308490147155	0.921089824475956	0.999998013132112	1.05779501747688	0.0810600849933742	NS	unchanged
loop_13840	chr16	4315000	4320000	chr16	4540000	4545000	chr16:4315000-4320000_chr16:4540000-4545000	-0.0813713250975323	5.45757235444023	0.00981270567104531	0.921091344266768	0.999998013132112	0.945158817682127	0.0813713250975323	NS	unchanged
loop_19816	chr5	91960000	91965000	chr5	92080000	92085000	chr5:91960000-91965000_chr5:92080000-92085000	0.0816160439889287	4.87711199663798	0.0098095273844202	0.921104082624872	0.999998013132112	1.05820272940977	0.0816160439889287	NS	unchanged
loop_12861	chr12	116405000	116410000	chr12	116620000	116625000	chr12:116405000-116410000_chr12:116620000-116625000	-0.0815837441129608	4.90001754701052	0.00980443326004732	0.921124503878673	0.999998013132112	0.945019664971344	0.0815837441129608	NS	unchanged
loop_18054	chr3	69255000	69260000	chr3	69315000	69320000	chr3:69255000-69260000_chr3:69315000-69320000	0.0813401534138619	5.42715302109359	0.00980270255690793	0.921131443116132	0.999998013132112	1.0580003857141	0.0813401534138619	NS	unchanged
loop_19188	chr5	68250000	68255000	chr5	69520000	69525000	chr5:68250000-68255000_chr5:69520000-69525000	0.0812651880996537	5.61665039731805	0.00980044725899076	0.921140486639576	0.999998013132112	1.0579454113304	0.0812651880996537	NS	unchanged
loop_9543	chr8	120380000	120385000	chr8	120430000	120435000	chr8:120380000-120385000_chr8:120430000-120435000	0.0811227417480626	6.12556732836872	0.00979959158723054	0.921143918074363	0.999998013132112	1.05784095888535	0.0811227417480626	NS	unchanged
loop_2607	chr2	69720000	69725000	chr2	69860000	69865000	chr2:69720000-69725000_chr2:69860000-69865000	-0.0813807456190943	5.19603113553102	0.00978994630458629	0.921182608279545	0.999998013132112	0.945152645996705	0.0813807456190943	NS	unchanged
loop_10547	chr9	13235000	13240000	chr9	13715000	13720000	chr9:13235000-13240000_chr9:13715000-13720000	-0.0809224272240984	7.03920280633353	0.00978832564510135	0.921189111133149	0.999998013132112	0.945452951775576	0.0809224272240984	NS	unchanged
loop_20858	chr7	48750000	48755000	chr7	49120000	49125000	chr7:48750000-48755000_chr7:49120000-49125000	0.0817577403033902	4.49902690123885	0.00978738934694637	0.921192868252648	0.999998013132112	1.05830666737736	0.0817577403033902	NS	unchanged
loop_270	chr14	75565000	75570000	chr14	75630000	75635000	chr14:75565000-75570000_chr14:75630000-75635000	-0.0814883619658469	4.93185560350105	0.00978555497669276	0.921200229626557	0.999998013132112	0.945082145940577	0.0814883619658469	NS	unchanged
loop_16138	chr19	4015000	4020000	chr19	4225000	4230000	chr19:4015000-4020000_chr19:4225000-4230000	0.081198039509081	5.60769337588977	0.00978355931393315	0.921208239062695	0.999998013132112	1.05789617161718	0.081198039509081	NS	unchanged
loop_3563	chr5	24840000	24845000	chr5	24900000	24905000	chr5:24840000-24845000_chr5:24900000-24905000	-0.0811215659069999	5.83514508374459	0.0097814961552129	0.92121652025583	0.999998013132112	0.945322457626285	0.0811215659069999	NS	unchanged
loop_17877	chr3	146560000	146565000	chr3	146915000	146920000	chr3:146560000-146565000_chr3:146915000-146920000	-0.0813908728824645	5.06656404449132	0.00977824462549956	0.921229573172723	0.999998013132112	0.945146011347036	0.0813908728824645	NS	unchanged
loop_17108	chr2	133545000	133550000	chr2	134480000	134485000	chr2:133545000-133550000_chr2:134480000-134485000	0.0813980881365903	5.03701261166766	0.00977683313231181	0.921235240142692	0.999998013132112	1.05804287299519	0.0813980881365903	NS	unchanged
loop_12923	chr15	55100000	55105000	chr15	55295000	55300000	chr15:55100000-55105000_chr15:55295000-55300000	-0.0808958762562649	6.87208746657482	0.00977672879629665	0.921235659055239	0.999998013132112	0.945470351795117	0.0808958762562649	NS	unchanged
loop_5177	chr9	82975000	82980000	chr9	83110000	83115000	chr9:82975000-82980000_chr9:83110000-83115000	0.0813771891860173	5.07539441641475	0.00977621439117016	0.921237724441809	0.999998013132112	1.05802754624565	0.0813771891860173	NS	unchanged
loop_20894	chr7	126260000	126265000	chr7	126295000	126300000	chr7:126260000-126265000_chr7:126295000-126300000	-0.0808736240705477	6.96010514982189	0.00977415018050776	0.921246013000121	0.999998013132112	0.945484934879909	0.0808736240705477	NS	unchanged
loop_20847	chr7	63895000	63900000	chr7	63935000	63940000	chr7:63895000-63900000_chr7:63935000-63940000	-0.0809300399391059	6.37356738311277	0.00976547427137339	0.921280859605347	0.999998013132112	0.945447962886946	0.0809300399391059	NS	unchanged
loop_784	chr11	76670000	76675000	chr11	76890000	76895000	chr11:76670000-76675000_chr11:76890000-76895000	0.0815256549238792	4.71345387767423	0.00976534603621415	0.921281374776344	0.999998013132112	1.05813643198979	0.0815256549238792	NS	unchanged
loop_18022	chr3	79670000	79675000	chr3	79810000	79815000	chr3:79670000-79675000_chr3:79810000-79815000	0.0808501362726344	6.84255652352952	0.00976477295351408	0.921283677116359	0.999998013132112	1.05764109267234	0.0808501362726344	NS	unchanged
loop_16133	chr19	47175000	47180000	chr19	47225000	47230000	chr19:47175000-47180000_chr19:47225000-47230000	-0.0808598792169854	6.75783916001785	0.00976413749322202	0.921286230135967	0.999998013132112	0.945493942753031	0.0808598792169854	NS	unchanged
loop_19426	chr5	91960000	91965000	chr5	92040000	92045000	chr5:91960000-91965000_chr5:92040000-92045000	-0.0812026037460715	5.35688565693444	0.00976298703186847	0.921290852432676	0.999998013132112	0.945269359268342	0.0812026037460715	NS	unchanged
loop_692	chr11	86255000	86260000	chr11	86465000	86470000	chr11:86255000-86260000_chr11:86465000-86470000	-0.0814216228651043	4.8582355481288	0.00976009820411305	0.921302460309625	0.999998013132112	0.945125866470338	0.0814216228651043	NS	unchanged
loop_2366	chr18	69345000	69350000	chr18	69445000	69450000	chr18:69345000-69350000_chr18:69445000-69450000	-0.0811409235102437	5.44188750842635	0.00975585229439346	0.921319524357091	0.999998013132112	0.945309773688386	0.0811409235102437	NS	unchanged
