TargetGene	log2FC	padj	baseMean	sum_delta_activity	sum_delta_contact	sum_delta_unnorm	sum_delta_abc	n_enhancers	is_de
Kitl	-0.053059	0.899174	476.984332	-14.99981	-0.000367999999999995	-0.01758	-0.080116	8	FALSE
Kiz	-0.389279	0.000344	462.220125	-4.585961	0.003708	0.074456	0.034157	4	TRUE
Kl	0.627653	0.605098	11.539715	15.27691	-0.006373	0.049515	-0.025946	11	FALSE
Klc1	0.042869	0.756594	2251.406181	-14.456221	-0.018002	-0.826726	-0.05601	9	FALSE
Klc2	0.134296	0.520936	759.57255	-1.674979	0.00469500000000003	0.030594	0.006389	6	FALSE
Klf1	-0.944411	0.030558	11.660942	-10.293521	0.011054	-1.446903	-0.033854	9	TRUE
Klf10	-0.678215	0.020592	57.009334	-3.682807	-0.00740099999999999	-0.680243	-0.005682	3	TRUE
Klf11	0.234441	0.669504	27.591208	-30.029817	-0.00521000000000001	-0.146092	-0.045648	10	FALSE
Klf12	0.051279	0.85205	1287.520563	4.859302	0.013102	0.618847	0.034997	4	FALSE
Klf13	-0.050304	0.753363	1934.455535	2.634305	0.032981	0.852599	0.028662	10	FALSE
Klf15	0.271514	0.209197	219.179067	3.634345	0.026135	0.261432	0.029674	7	FALSE
Klf16	0.073897	0.910477	34.800068	-1.353736	0.0450170000000001	-0.010038	-0.000914000000000002	11	FALSE
Klf2	0.450338	0.528295	9.90697	-1.677975	0.023285	0.389823	0.032875	8	FALSE
Klf3	0.655085	0	373.355031	5.869468	0.026064	0.381304	0.032416	4	TRUE
Klf4	0.161179	0.8936	7.891546	15.686657	0.00848799999999999	0.359159	0.043874	8	FALSE
Klf5	0.696996	0.16408	18.521445	-1.406534	0.010207	0.038148	-0.086972	5	FALSE
Klf6	0.439308	0.001049	228.218838	3.076659	-0.002231	0.001038	-0.009897	2	TRUE
Klf7	-0.059646	0.799061	2648.319142	-21.851981	-0.017527	-0.912516	-0.039527	8	FALSE
Klf8	-0.284512	0.110822	140.382041	16.152383	0.00227999999999999	-0.00176200000000004	-0.004208	9	FALSE
Klf9	-0.042587	0.845648	1926.033049	-8.380771	-0.00596300000000002	0.0381199999999998	0.014563	9	FALSE
Klhdc1	-0.110865	0.646648	156.504067	8.731671	-0.00536300000000001	-0.031631	0.06115	9	FALSE
Klhdc10	-0.022751	0.926963	1684.306049	-4.157642	0.01891	0.239165	0.035874	6	FALSE
Klhdc2	0.031759	0.925398	360.421059	1.269232	-0.006149	-0.094305	-0.022512	6	FALSE
Klhdc7a	0.329924	0.500845	32.341255	3.179615	0.018067	0.0897	-0.007188	7	FALSE
Klhdc7b	0.060597	0.949611	21.751016	-11.280897	-0.027586	-1.481688	-0.029143	7	FALSE
Klhdc8a	-0.783878	0.003107	65.619245	-8.93076	0.011012	-0.585368	-0.035161	9	TRUE
Klhdc8b	-0.692989	0.020297	49.819553	1.232947	-0.013979	-0.233317	-0.011331	7	TRUE
Klhdc9	0.166579	0.805392	19.915082	-0.232479000000004	-0.023996	-0.352422	-0.029258	9	FALSE
Klhl1	-0.157057	0.674336	43.619907	1.472679	0.000805999999999981	0.113028	0.015331	2	FALSE
Klhl10	-0.289706	0.489705	22.743052	-5.677352	-0.005663	-0.121675	-0.021749	10	FALSE
Klhl11	0.024045	0.956636	199.628373	-8.261247	0.004473	-0.131472	-0.016802	12	FALSE
Klhl12	-0.063719	0.769385	263.219433	6.08615	-0.00961	-0.027268	0.016409	12	FALSE
Klhl13	0.020001	0.976206	75.382985	8.987761	0.004983	0.051341	-0.074066	7	FALSE
Klhl14	-0.652258	0.648708	3.223941	8.423156	-0.000355999999999998	-0.052286	-0.044098	16	FALSE
Klhl15	0.070196	0.731409	366.371347	17.965025	-0.011832	0.043414	-0.048556	9	FALSE
Klhl18	-0.03457	0.917702	311.372195	5.640286	-0.016848	-0.250247	-0.03845	7	FALSE
Klhl2	-0.042578	0.812843	680.220842	-4.339421	-0.019593	-0.317096	-0.090012	9	FALSE
Klhl20	0.014467	0.963714	279.725646	4.34540600000001	-0.003667	-0.012064	0.018626	10	FALSE
Klhl21	-0.006055	0.99318	62.132748	-0.921193000000002	0.011957	-0.00692199999999999	0.022202	6	FALSE
Klhl22	-0.182919	0.218381	462.955118	0.717407999999994	-0.015498	-0.206268	-0.01631	10	FALSE
Klhl23	-0.805181	0	243.710664	-1.475292	-0.00602500000000003	-0.753885	-0.045986	9	TRUE
Klhl24	0.196894	0.074145	631.071207	5.458478	-0.007747	-0.016261	-0.005701	4	FALSE
Klhl25	-0.266978	0.198035	88.25529	0.0774759999999998	0.010895	-0.00606	-0.012175	3	FALSE
Klhl26	0.108849	0.538277	489.07493	5.010739	-0.04862	0.029421	-0.013603	12	FALSE
Klhl28	-0.027489	0.937901	327.871336	4.615518	0.003185	0.10716	0.000899	5	FALSE
Klhl29	0.376461	9.8e-05	2836.603149	4.783501	0.00867900000000001	0.317823	0.014697	4	TRUE
Klhl3	0.001104	0.996741	1540.812242	-6.692943	-0.020953	-0.594876	-0.018593	8	FALSE
Klhl30	-0.153902	0.930672	4.727395	1.491034	0.044389	0.202959	0.04502	11	FALSE
Klhl32	0.071593	0.77428	1239.2149	-18.910942	-0.009381	-0.188024	-0.066729	8	FALSE
Klhl33	-0.20043	0.564397	63.403334	-4.990865	-0.026565	-0.378422	-0.026542	7	FALSE
Klhl34	0.077893	0.844663	329.612959	-15.621285	-0.006403	-0.255237	-0.038622	9	FALSE
Klhl35	0.063671	0.931868	52.985152	9.201997	0.022612	0.575595	0.023797	11	FALSE
Klhl36	-0.544772	0.102307	44.342953	-11.902319	0.000206	-0.342294	-0.01554	6	FALSE
Klhl4	-0.043749	0.95593	67.765047	4.482169	0.004377	0.04105	0.080304	4	FALSE
Klhl40	0.931565	0.579725	2.045379	0.302841000000004	0.00730399999999999	-0.092422	-0.050181	14	FALSE
Klhl41	0.093299	0.927847	13.278043	-4.022044	-0.002911	0.042449	-0.009451	11	FALSE
Klhl42	-0.030496	0.894688	348.095172	-0.830965	0.01052	0.032189	-0.016681	9	FALSE
Klhl5	-0.004474	0.991338	137.559798	-4.176208	-0.014591	-0.101447	-0.032047	11	FALSE
Klhl6	0.311894	0.802666	5.668629	8.889346	-0.017766	0.000475000000000003	-0.010896	13	FALSE
Klhl7	0.135154	0.08625	1028.47524	2.885352	0.005427	0.007863	-0.003001	5	FALSE
Klhl8	-0.058686	0.805363	310.682562	-6.701052	-0.00345	-0.124401	-0.038771	5	FALSE
Klhl9	0.056952	0.780026	471.104584	-3.066366	0.010519	0.021596	-8.20000000000022e-05	10	FALSE
Klk1	0.343252	0.869073	1.886565	-73.75243	-0.049906	-0.513587	-0.220254	5	FALSE
Klk6	0.235342	0.754155	16.762349	4.47554099999999	-0.004862	-0.096379	-0.086171	8	FALSE
Klrg2	0.459037	0.067416	38.807835	17.014095	0.014612	0.59294	0.049303	11	FALSE
Kndc1	-0.064683	0.742747	2849.450676	-6.917556	-0.00502300000000001	-0.7299	-0.029249	3	FALSE
Knl1	0.22421	0.861865	6.615444	-1.299351	0.004764	-0.046036	-0.015334	10	FALSE
Knop1	-0.002063	0.996098	232.633696	2.722535	0.02701	0.257536	0.013433	13	FALSE
Knstrn	-0.015324	0.987885	24.40293	-12.543479	-0.030197	-0.658833	-0.061597	10	FALSE
Kntc1	-0.06302	0.978035	3.381252	3.371218	0.017205	0.065965	0.000132	6	FALSE
Kpna2	0.150397	0.674187	59.413543	8.955727	0.023074	0.513802	0.02802	8	FALSE
Kpna3	0.022741	0.921515	981.300297	-14.088839	-0.020349	-0.480943	-0.034569	6	FALSE
Kpna4	0.061219	0.742968	1005.954501	-13.993059	-0.02243	-0.313075	-0.071433	11	FALSE
Kpna6	-0.103407	0.478373	546.69304	6.543397	-0.00285899999999999	0.099645	0.010699	10	FALSE
Kpnb1	0.16016	0.210286	933.738459	3.113087	0.013292	0.395808	0.026395	3	FALSE
Kptn	-0.202467	0.373747	135.959002	-12.567204	-0.00812200000000002	-1.117248	-0.029695	8	FALSE
Kras	-0.027522	0.917631	866.590046	-0.154912999999996	0.002538	-0.00656	-0.011913	6	FALSE
Krba1	-0.157712	0.247166	660.639172	-1.660345	-0.039628	-0.73545	0.005818	10	FALSE
Kremen1	-0.071885	0.850349	94.188504	0.249511000000002	0.007777	0.128529	0.032007	8	FALSE
Kri1	0.271399	0.158761	213.010659	2.597477	-0.005166	-0.089563	0.002129	6	FALSE
Krit1	0.139381	0.275648	738.996439	-19.334866	0.005026	0.092808	0.014767	12	FALSE
Krr1	-0.039169	0.898546	202.113471	2.613749	-0.013421	-0.00259500000000001	0.010317	11	FALSE
Krt1	0.320032	0.920134	2.424615	87.483196	0.266829	0.347461	0.171622	4	FALSE
Krt10	0.14748	0.709555	61.959828	57.299408	0.208817	0.789658	0.198286	5	FALSE
Krt222	-0.216959	0.069796	381.19424	-24.154075	-0.023126	-1.425233	-0.133716	7	FALSE
Krt24	-2.989602	0	30.064128	-23.978978	-0.077002	-3.37425	-0.176541	8	TRUE
Krt28	0.342329	0.770854	5.113144	-1.284994	-0.00516600000000003	-0.079879	0.009067	9	FALSE
Krtcap2	-0.093755	0.811956	72.173515	-2.209355	-0.000434999999999996	-0.295316	-0.025395	8	FALSE
Krtcap3	0.40234	0.335347	21.113745	6.467985	0.023174	0.554098	0.001153	9	FALSE
Ksr1	0.018442	0.956214	479.123209	1.383588	-0.000157000000000003	0.020813	-0.009792	4	FALSE
Ksr2	0.153566	0.209523	3851.644889	0.0806010000000019	0.006726	0.16614	0.016085	3	FALSE
Ktn1	0.09834	0.557358	1624.27456	6.32519	0.00471000000000004	0.290538	0.024572	7	FALSE
Kxd1	-0.006806	0.98749	122.028965	1.10148	-0.00132199999999999	0.13115	-0.009272	6	FALSE
Ky	-0.638864	0.001694	69.934572	-2.35877	0.038377	0.17914	-0.003765	9	TRUE
Kyat1	-0.156796	0.538998	190.842751	2.087931	-0.00734699999999999	-0.083378	0.006294	9	FALSE
Kyat3	0.323216	0.519317	23.684291	9.357272	0.00489799999999999	0.140053	0.028654	7	FALSE
L1cam	0.528636	2e-06	1151.652741	24.143264	0.032763	1.274738	0.055217	11	TRUE
L2hgdh	-0.008202	0.986081	108.989275	3.32316899999999	0.013411	0.24947	0.049004	8	FALSE
L3hypdh	-0.146525	0.823776	21.340933	-0.106065999999998	0.001798	0.032216	0.029036	7	FALSE
L3mbtl1	-0.253336	0.261213	78.209744	1.373883	0.00135799999999999	0.039845	-0.019359	7	FALSE
L3mbtl2	0.111766	0.71737	99.861444	4.64976899999999	-0.028308	-0.046751	0.018842	10	FALSE
L3mbtl3	0.413906	0.000319	183.619106	-1.22757800000001	0.028186	0.160387	0.04103	19	TRUE
L3mbtl4	0.048679	0.952318	72.890287	0.487839999999998	0.004307	0.05492	-0.000192000000000012	6	FALSE
Lacc1	0.649082	0.274138	12.422741	-10.46401	-0.009144	-0.03172	-0.034418	11	FALSE
Lactb	-0.265126	0.132486	94.459155	-3.368932	-0.010714	-0.129656	0.001354	6	FALSE
Lactb2	-0.093745	0.722512	187.152243	6.862139	0.007582	0.111874	0.022399	8	FALSE
Lad1	0.106467	0.965514	2.957776	0.842428999999999	-0.00230900000000003	0.035028	-0.0367	6	FALSE
Lag3	-0.010221	0.994216	13.948304	7.784544	-0.0265	0.456324	0.03367	13	FALSE
Lage3	0.000552	0.999038	29.882532	9.18205800000001	-0.032975	-0.278746	-0.037339	18	FALSE
Lama1	0.091937	0.862097	76.977506	-6.04891100000001	0.00117300000000001	0.107535	0.043199	9	FALSE
Lama3	-0.014072	0.988755	27.739358	-2.937645	0.018053	0.17866	0.016659	9	FALSE
Lama4	0.376361	0.270587	38.049588	-13.363168	0.004031	0.040602	0.00373900000000001	11	FALSE
Lama5	1.462827	0	48.211588	-2.054308	0.04573	0.455749	0.030017	9	TRUE
Lamb1	-0.030319	0.941235	306.932173	-23.215342	0.00385100000000001	-0.121092	-0.021003	12	FALSE
Lamb2	0.108559	0.788002	58.920462	-0.580920999999996	-0.00781700000000001	0.013084	-0.017323	10	FALSE
Lamc1	0.029373	0.913022	493.18718	0.874450999999997	0.011792	0.203902	0.011695	5	FALSE
Lamc2	0.512964	0.120924	37.32412	1.472275	0.025447	0.215918	-0.009678	10	FALSE
Lamc3	0.329317	0.630653	13.603057	-0.679611000000003	0.006017	0.02529	-0.016253	5	FALSE
Lamp1	-0.033112	0.885015	459.768927	6.868478	-0.013413	-0.125166	-0.023449	8	FALSE
Lamp2	0.201872	0.089596	729.951224	9.198722	-0.010357	0.180442	-0.016521	8	FALSE
Lamp5	-0.669049	0.275576	9.473393	-8.07317199999999	0.043188	-0.011252	0.004295	15	FALSE
Lancl1	0.002736	0.993696	445.031863	5.917546	0.010047	0.121081	0.076845	7	FALSE
Lancl2	0.010195	0.979147	203.623376	8.434787	-0.003639	0.159744	-0.001787	5	FALSE
Lancl3	-1.295895	0	269.642748	-26.098285	0.000533999999999997	-0.903421	-0.012429	6	TRUE
Lap3	-0.24403	0.200274	97.609403	-14.212228	-0.014234	-0.258381	-0.040134	9	FALSE
Laptm4a	-0.063563	0.784803	487.412816	-11.915982	-0.035608	-0.794702	-0.038399	13	FALSE
Laptm4b	0.098524	0.742312	104.886665	-6.200275	0.010558	0.115435	0.065104	8	FALSE
Laptm5	0.474576	0.311258	15.078552	51.773111	0.349812	0.966539	0.254688	4	FALSE
Large1	0.026801	0.935563	2925.143664	2.38504	0.00982100000000002	-0.03396	-0.014775	4	FALSE
Large2	0.573065	0.198889	17.584665	-7.47255999999999	0.02236	-0.285194	-0.012597	9	FALSE
Larp1	-0.090017	0.359301	1309.137169	-9.087231	-0.00157	-0.366195	-0.045642	8	FALSE
Larp1b	0.027107	0.941939	466.921514	0.366797999999999	-0.004089	-0.131071	-0.049751	6	FALSE
Larp4b	-0.004116	0.981473	1799.120691	7.119198	-0.01628	-0.007447	0.004046	5	FALSE
Larp6	-0.283835	0.025006	297.253564	-18.645345	-0.003044	-0.514177	-0.067767	5	TRUE
Larp7	0.447115	0.002467	97.598359	-0.868091	0.006739	0.017653	-0.000135999999999999	6	TRUE
Lars2	-0.139861	0.247501	341.372807	-1.570404	-0.019639	-0.202028	-0.021179	7	FALSE
Las1l	-0.016078	0.958387	396.596128	12.914198	-0.02377	0.062703	-0.002451	7	FALSE
Lasp1	0.107888	0.489842	589.688881	5.140715	-0.009368	0.118957	-0.000563	6	FALSE
Lat	0.323849	0.722545	7.57239	8.271661	0.017742	0.288886	0.042886	9	FALSE
Lat2	0.565412	0.030004	30.467017	4.603279	0.034381	0.325067	0.029013	14	TRUE
Lats1	0.015107	0.931063	916.092378	0.857542999999996	-0.001544	0.100788	0.024039	6	FALSE
Lats2	-0.326837	0.00066	595.498589	-88.619221	-0.250987	-1.329077	-0.459417	11	TRUE
Layn	-0.620476	0.040936	62.708494	-3.130643	0.001422	-0.311555	-0.005116	4	TRUE
Lbh	-0.0068	0.988175	113.096447	-0.0988579999999959	-0.00402800000000001	-0.006541	-0.01363	8	FALSE
Lbp	-0.150301	0.912801	7.060707	6.895735	0.003051	0.065493	0.031357	11	FALSE
Lbr	0.073908	0.68554	294.42727	3.521075	0.00168800000000001	0.353762	0.021832	3	FALSE
Lbx1	0.219454	0.786033	10.095542	6.067354	0.00525899999999999	0.1514	0.026453	7	FALSE
Lca5	-0.645411	0.002814	158.368801	-1.990512	-0.015897	-0.585599	-0.035046	7	TRUE
Lca5l	-0.607779	0.001252	88.474471	-17.279381	-0.026616	-1.396171	-0.073815	8	TRUE
Lclat1	-0.013921	0.965782	761.502135	2.010261	0.003676	0.104208	0.018153	7	FALSE
Lcor	0.054778	0.770068	1119.408452	-3.37494	0.003181	0.042274	-0.004598	6	FALSE
Lcorl	-0.146557	0.696423	545.330612	-15.782762	-0.018553	-0.29445	-0.087043	6	FALSE
Lcp1	-0.15156	0.682807	48.593617	6.781177	0.005274	0.016627	-0.040023	10	FALSE
Ldah	0.140828	0.219381	542.841647	18.583542	0.007329	0.238723	0.037667	13	FALSE
Ldb1	0.416745	2e-06	585.505512	8.986365	0.020078	0.952448	0.0373	7	TRUE
Ldb2	-0.455574	0.003484	116.477177	-39.340346	-0.003925	-0.070883	-0.046913	17	TRUE
Ldb3	-0.328008	0.209523	146.443163	4.838478	0.023207	0.208203	-0.00404	8	FALSE
Ldha	-0.059143	0.876683	185.244106	-1.512439	0.0171970000000001	-0.199989	0.018848	8	FALSE
Ldhb	0.117886	0.537312	878.895327	6.409477	0.011824	0.169845	0.011029	5	FALSE
Ldhd	-0.076211	0.896824	34.141694	-0.543137999999999	0.00954999999999998	-0.289419	0.005364	7	FALSE
Ldlr	-0.098368	0.812911	163.442344	1.57742899999999	0.015875	0.222312	-0.003164	8	FALSE
Ldlrad1	-0.492046	0.598097	5.410691	3.912047	-0.004573	0.000876000000000002	-0.007983	11	FALSE
Ldlrad3	-0.778054	0	1212.92889	-49.722981	-0.05025	-1.933858	-0.068776	15	TRUE
Ldlrad4	-0.396373	0.00738	4804.715933	-23.021409	0.007268	-1.061663	-0.039964	9	TRUE
Ldlrap1	-0.745836	5e-06	322.556531	-8.812891	-0.017266	-1.770829	-0.045207	7	TRUE
Ldoc1	-2.490183	0	14.621856	-31.438436	0.027322	-1.809361	0.013974	7	TRUE
Leap2	-0.019941	0.981542	31.302436	-0.434083999999995	0.007167	0.262424	0.032757	9	FALSE
Lef1	-0.068772	0.923293	43.095962	8.606603	0.011923	0.0594	0.013147	16	FALSE
Lefty1	0.478994	0.752584	2.994232	-4.246694	-0.002141	0.00341699999999999	-0.00373	13	FALSE
Lekr1	-0.396153	2e-04	216.002928	-4.191385	-0.00118700000000001	-0.155429	0.029207	10	TRUE
Lemd1	-0.78397	0.003045	69.001538	-25.664967	-0.00888599999999999	-1.48091	-0.082735	10	TRUE
Lemd2	-0.087977	0.751167	192.163415	-2.716469	0.041644	0.582257	0.0284	9	FALSE
Lemd3	-0.027012	0.885015	845.154382	3.29447200000001	-0.002721	-0.098648	-0.034577	4	FALSE
Leng1	0.16492	0.666207	45.992919	2.849996	-0.004223	-0.114792	0.017771	6	FALSE
Leng8	0.074335	0.847132	2113.758512	-3.568237	-0.041322	-0.422483	-0.037233	10	FALSE
Leng9	0.157338	0.638401	51.333492	1.301072	-0.015646	0.135746	0.017871	6	FALSE
Leo1	-0.044063	0.89448	267.478819	-13.861575	-0.010541	-1.04489	-0.037317	11	FALSE
Lepr	0.05953	0.96062	11.138024	-2.319672	0.001561	0.039733	-0.029053	9	FALSE
Leprot	-0.00677	0.99287	47.451206	-5.092147	-0.01912	-0.436325	-0.053191	5	FALSE
Leprotl1	-0.006701	0.987885	159.931592	-6.818448	-0.030672	-0.42471	-0.006633	7	FALSE
Letm1	0.139699	0.317874	397.119842	6.300237	0.015004	0.299244	0.031191	6	FALSE
Letm2	0.145874	0.54741	332.846525	-1.132836	-0.00929900000000001	0.18589	-0.001048	6	FALSE
Letmd1	-0.069831	0.820418	174.175722	0.682653999999998	-0.021416	-0.243036	-0.025286	8	FALSE
Lfng	0.097303	0.786153	108.95187	1.309822	0.1139	0.436925	0.030974	10	FALSE
Lgals1	-0.705903	0.253275	9.52865	-16.62441	0.010157	-0.340017	0.017798	11	FALSE
Lgals12	-1.004834	0.373672	3.092464	10.321822	0.012751	0.19879	0.04669	7	FALSE
Lgals2	0.348564	0.65115	10.969042	-0.199942000000001	0.050591	0.056519	0.016637	9	FALSE
Lgals3	-0.091193	0.948752	8.625668	6.20532	0.000983000000000003	0.015656	-0.028318	14	FALSE
Lgals3bp	-0.163709	0.756594	25.63842	-3.725931	-0.00216800000000001	-0.34419	-0.005612	3	FALSE
Lgals4	-0.975797	0.139743	10.011184	-70.874003	-0.41006	-3.280837	-0.448805	7	FALSE
Lgals9	-0.165449	0.866807	12.284287	0.756167999999998	-0.004981	-0.031342	-0.01609	8	FALSE
Lgalsl	0.123531	0.515724	283.970477	5.948537	0.012164	-0.018023	0.01409	8	FALSE
Lgi1	-1.423459	0	755.034399	-13.122897	-0.00659100000000001	-0.80312	0.049157	7	TRUE
Lgi2	0.344142	0.001335	321.721167	2.90568	0.01801	0.147559	-0.057628	9	TRUE
Lgi3	-0.225938	0.108539	593.936829	-8.87362299999999	-0.022564	-1.62797	-0.033162	11	FALSE
Lgi4	0.086142	0.822057	96.787741	5.518868	0.010126	0.180372	-0.031809	12	FALSE
Lgmn	-0.141122	0.397834	312.483703	-0.714512000000001	0.006797	0.190567	0.02599	3	FALSE
Lgr4	-0.376916	6e-06	1564.875121	-6.537027	-0.012878	-0.448402	-0.038201	5	TRUE
Lgr5	0.962961	0	451.980876	2.856506	0.012344	0.046978	-0.098032	8	TRUE
Lgr6	0.225061	0.471093	71.902241	-6.332579	0.052413	0.372694	0.040167	13	FALSE
Lhb	-1.110383	0.454813	2.580042	6.073591	0.003866	0.280822	0.029929	8	FALSE
Lhcgr	0.314385	0.675093	14.865904	68.267191	0.008944	0.132819	0.155474	4	FALSE
Lhfpl1	-0.464565	0.786348	2.200677	65.688007	0.048285	0.167583	0.722941	15	FALSE
Lhfpl2	-0.420723	2.2e-05	390.108118	-4.263681	-0.011104	0.055798	0.012488	9	TRUE
Lhfpl3	0.251369	0.420733	795.665513	-4.443074	0.009974	-0.031462	-0.051563	8	FALSE
Lhfpl4	0.073559	0.622815	526.221671	9.353795	-0.005134	0.042289	0.000312	9	FALSE
Lhfpl5	0.061237	0.952257	14.228119	7.754631	-0.000361	0.02948	-0.000707	4	FALSE
Lhx1	0.135345	0.408343	349.375563	-0.108896999999999	-0.010552	0.103603	-0.00469	4	FALSE
Lhx1os	-0.036335	0.896148	411.351246	-0.108896999999999	-0.010547	0.10365	-0.004682	4	FALSE
Lhx3	-0.197316	0.94055	2.477516	-18.285691	0.00557300000000001	-0.509533	-0.042893	10	FALSE
Lhx4	0.077212	0.947054	11.339872	10.071165	-0.009703	0.052669	-0.035045	9	FALSE
Lhx5	0.180446	0.665605	44.1174	-14.494964	0.016883	0.246086	0.048704	9	FALSE
Lhx9	0.300727	0.844733	3.992391	-6.305256	-0.000239999999999999	0.020867	0.022372	9	FALSE
Lias	0.04562	0.879019	181.898885	3.20192	-0.00411800000000001	0.014819	0.002568	9	FALSE
Lifr	0.152155	0.234448	468.857431	6.083104	0.014644	0.057627	-0.00736100000000001	17	FALSE
Lig1	0.476092	0.000179	112.306276	4.135869	-0.00457600000000001	0.640014	0.071011	12	TRUE
Lig3	0.061367	0.818886	255.157257	1.172027	-0.002801	0.001137	-0.01599	4	FALSE
Lig4	-0.652661	0.018802	45.926564	5.675381	-0.027581	-0.254455	-0.024527	10	TRUE
Lima1	-0.198652	0.37167	153.062007	6.327965	0.012705	0.321085	0.05516	7	FALSE
Limch1	0.232326	0.040747	3837.334419	-2.314089	-0.00962800000000002	-0.055334	-0.04506	6	TRUE
Limd1	0.139248	0.653216	61.275279	1.804523	-0.008446	-0.070413	0.044188	12	FALSE
Limd2	0.281804	0.188599	131.511463	-2.588098	-0.012721	-0.169101	-0.037367	8	FALSE
Limk1	0.341166	0.048574	124.846385	3.672354	0.030045	0.309901	0.035616	7	TRUE
Limk2	-0.031509	0.884473	774.399148	-12.244133	-0.015401	-0.617805	0.007111	14	FALSE
Lims1	-0.220432	0.060397	667.784969	-8.047806	0.005849	-0.077247	0.023631	5	FALSE
Lims2	-0.034693	0.969456	27.065784	4.63512	-0.000488999999999998	0.165726	0.038	6	FALSE
Lin28b	-0.432371	0.056161	42.089231	-20.418062	-0.003059	-0.01511	-0.026392	14	FALSE
Lin37	0.036857	0.935066	81.385713	4.23566	0.01743	0.811136	0.037513	5	FALSE
Lin52	-0.001024	0.998068	618.838491	0.320724	-0.00166	-0.002101	0.002073	1	FALSE
Lin7a	0.047549	0.928264	7446.258428	2.234316	-0.005319	0.099606	0.013797	5	FALSE
Lin7b	-0.232458	0.544723	82.869174	7.278199	0.011271	0.791027	0.020579	7	FALSE
Lin7c	0.07708	0.719529	695.794492	-11.769685	-0.00132100000000001	-0.469675	-0.022974	7	FALSE
Lin9	0.170713	0.433184	173.904989	-8.356044	0.000943000000000005	0.002041	0.013391	6	FALSE
Lingo1	0.299977	0.015734	1018.458877	1.258028	0.07063	0.952638	0.010141	7	TRUE
Lingo2	-0.096884	0.839316	661.40714	10.165629	0.038935	0.110684	0.084839	9	FALSE
Lingo3	-0.060485	0.900881	240.880359	1.54812400000001	-0.00886699999999998	-0.339875	-0.011656	12	FALSE
Lingo4	0.382506	0.52557	15.040249	0.0627440000000101	-0.006976	-0.2016	-0.0596	9	FALSE
Lins1	-0.24865	0.439884	57.960826	1.677033	0.000791	-0.017553	-0.003889	4	FALSE
Lipa	-0.006693	0.988557	114.226432	10.171134	-0.007535	-0.108325	-0.023061	4	FALSE
Lipc	-1.066075	0.008732	20.570698	-24.017134	-0.019561	-2.721765	-0.022234	9	TRUE
Liph	0.390605	0.751268	3.854873	4.645901	0.038181	0.505311	0.038363	6	FALSE
Lipo3	0.103614	0.722261	79.081972	5.309884	0.001652	0.06646	0.026788	3	FALSE
Lipt1	-0.359672	0.810642	5.516909	1.69051	-0.004791	-0.259554	0.026597	6	FALSE
Lipt2	-0.507268	0.42761	8.999288	12.006131	-0.00112	0.202691	0.035259	7	FALSE
Litaf	-0.030514	0.941296	98.098743	1.528235	-0.016077	-0.407638	-0.023055	5	FALSE
Lix1	0.14994	0.773289	42.420301	10.526644	-0.010613	-0.073604	-0.017996	13	FALSE
Lix1l	-0.129934	0.907457	71.153038	2.75477300000001	0.00616299999999999	0.188298	0.030652	6	FALSE
Llgl1	0.077399	0.845874	273.33868	11.231442	-0.013126	0.115915	0.011203	11	FALSE
Llgl2	0.116517	0.931664	7.334022	-0.380960999999997	-0.00763399999999999	-0.183068	0.003598	6	FALSE
Llph	-0.124525	0.782514	45.707658	6.595711	-0.011409	-0.117559	-0.072359	6	FALSE
Lman1l	-0.600177	0.644305	4.913678	2.135557	0.033694	0.019909	0.00366999999999999	11	FALSE
Lman2	0.088962	0.607953	344.86785	4.284995	-0.007556	-0.01154	-0.009825	5	FALSE
Lman2l	-0.544125	0	393.333046	-24.017343	0.003644	-0.916429	-0.012082	8	TRUE
Lmbr1	0.208567	0.05296	861.16806	4.216283	0.011986	0.216702	0.025342	2	FALSE
Lmbr1l	0.150567	0.538277	105.504955	-3.750868	0.038608	0.105893	0.000764	8	FALSE
Lmbrd1	-0.113391	0.336852	2056.901011	-25.951467	-0.016157	-0.880699	-0.110696	5	FALSE
Lmbrd2	0.166018	0.267874	310.811475	13.297949	0.00266	0.139959	0.011999	8	FALSE
Lmcd1	-0.01059	0.991626	15.222446	11.334289	-0.000648	0.00452	-0.022747	4	FALSE
Lmf1	-0.169545	0.326377	392.265082	3.328846	0.031966	0.290081	0.032125	3	FALSE
Lmf2	0.15076	0.55802	97.402974	-9.013996	0.002641	-0.662099	-0.02217	8	FALSE
Lmln	0.11311	0.77428	48.66821	1.661544	0.00438099999999998	0.190481	0.034335	4	FALSE
Lmna	0.234493	0.210997	190.748031	5.174669	-0.037072	0.265919	0.030502	5	FALSE
Lmnb1	0.032291	0.914733	290.250681	-6.207011	0.00262799999999999	0.012836	-0.004807	4	FALSE
Lmnb2	-0.10556	0.73693	249.409147	1.088491	-0.02448	-1.1688	-0.021294	9	FALSE
Lmntd1	-0.080707	0.930002	22.226405	-80.265051	-0.325128	-1.64815	-0.605706	10	FALSE
