#TAD name	chr1	start1	end1	chr2	start2	end2	color	InclustionRatio(IR)	Length	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M3/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M3/tagdirs IR
chr4:67470000-68030998	chr4	67470000	68030998	chr4	67470000	68030998	255,255,0	2.223000	560998	2.022343	2.214524	2.158594	2.325295	2.302592	2.232215
chr4:68754000-68957998	chr4	68754000	68957998	chr4	68754000	68957998	255,255,0	2.397000	203998	2.190658	2.409720	2.396515	2.348645	2.118102	2.256345
chr4:68958000-70406998	chr4	68958000	70406998	chr4	68958000	70406998	255,255,0	2.108000	1448998	2.133063	1.961653	1.911105	2.079508	2.104672	2.036094
chr4:70428000-70607998	chr4	70428000	70607998	chr4	70428000	70607998	255,255,0	2.585000	179998	2.378206	2.505404	2.392353	2.509685	2.585142	2.375857
chr4:70602000-72206998	chr4	70602000	72206998	chr4	70602000	72206998	255,255,0	1.734000	1604998	1.882629	1.761595	1.733881	1.926699	1.997684	1.881397
chr4:72201000-73064998	chr4	72201000	73064998	chr4	72201000	73064998	255,255,0	2.047000	863998	2.064208	2.034335	1.936466	2.363193	2.356235	2.278275
chr4:73059000-73604998	chr4	73059000	73604998	chr4	73059000	73604998	255,255,0	1.885000	545998	1.790150	1.657594	1.618474	1.730334	1.884683	1.818794
chr4:73122000-73604998	chr4	73122000	73604998	chr4	73122000	73604998	255,255,0	1.911000	482998	1.722406	1.659564	1.765985	1.836256	1.815635	1.911462
chr4:73209000-73604998	chr4	73209000	73604998	chr4	73209000	73604998	255,255,0	1.757000	395998	1.846711	1.757196	1.808606	1.851949	1.848376	1.862541
chr4:75954000-76463998	chr4	75954000	76463998	chr4	75954000	76463998	255,255,0	2.174000	509998	2.004837	2.161640	2.163815	2.137751	2.018671	2.000684
chr4:77073000-77567998	chr4	77073000	77567998	chr4	77073000	77567998	255,255,0	2.048000	494998	1.868100	1.848839	1.847995	2.013444	2.153991	2.034116
chr4:77598000-77966998	chr4	77598000	77966998	chr4	77598000	77966998	255,255,0	1.516000	368998	1.498042	1.429681	1.513653	1.486300	1.623991	1.570812
chr4:77949000-77999998	chr4	77949000	77999998	chr4	77949000	77999998	255,255,0	1.576000	50998	1.403404	1.576238	1.266714	1.217783	1.309831	1.136630
chr4:79227000-79292998	chr4	79227000	79292998	chr4	79227000	79292998	255,255,0	1.516000	65998	1.266731	1.461493	1.547679	1.432825	1.389396	1.515749
chr4:80511000-80777998	chr4	80511000	80777998	chr4	80511000	80777998	255,255,0	1.837000	266998	1.883105	1.901407	1.814810	1.840395	1.826165	1.805702
chr4:80784000-80837998	chr4	80784000	80837998	chr4	80784000	80837998	255,255,0	1.566000	53998	1.449453	1.245068	1.312092	1.440590	1.570820	1.565917
chr4:80838000-81566998	chr4	80838000	81566998	chr4	80838000	81566998	255,255,0	2.204000	728998	1.988289	1.966263	1.919508	2.105702	2.203545	2.069537
chr4:80859000-81134998	chr4	80859000	81134998	chr4	80859000	81134998	255,255,0	1.989000	275998	2.004972	1.982732	1.882972	2.040443	2.087130	1.968995
chr4:81492000-82622998	chr4	81492000	82622998	chr4	81492000	82622998	255,255,0	2.420000	1130998	2.443542	2.419902	2.298144	2.496699	2.454851	2.479712
chr4:81558000-82619998	chr4	81558000	82619998	chr4	81558000	82619998	255,255,0	2.446000	1061998	2.445856	2.406526	2.311265	2.541779	2.555346	2.518330
chr4:82623000-82943998	chr4	82623000	82943998	chr4	82623000	82943998	255,255,0	2.047000	320998	2.047252	1.952877	1.945707	2.059741	2.136984	2.027158
chr4:82941000-83189998	chr4	82941000	83189998	chr4	82941000	83189998	255,255,0	2.067000	248998	2.066779	2.001762	1.885103	2.085707	2.147461	2.018531
chr4:83238000-83600998	chr4	83238000	83600998	chr4	83238000	83600998	255,255,0	2.013000	362998	2.088178	2.107583	2.129688	1.997332	2.008674	1.947031
chr4:83646000-85145998	chr4	83646000	85145998	chr4	83646000	85145998	255,255,0	2.778000	1499998	2.739130	2.719219	2.618077	2.662158	2.777505	2.591688
chr4:85155000-85406998	chr4	85155000	85406998	chr4	85155000	85406998	255,255,0	4.894000	251998	5.309071	4.560844	4.587074	4.883116	5.012402	4.515194
chr4:85821000-86561998	chr4	85821000	86561998	chr4	85821000	86561998	255,255,0	3.107000	740998	3.065751	2.948007	2.884228	3.010540	3.106793	2.835865
chr4:86943000-87365998	chr4	86943000	87365998	chr4	86943000	87365998	255,255,0	2.574000	422998	2.773778	2.557010	2.567801	2.715349	2.822469	2.655454
chr4:87780000-88034998	chr4	87780000	88034998	chr4	87780000	88034998	255,255,0	2.462000	254998	2.462101	2.327878	2.323140	2.336269	2.451688	2.290566
chr4:88032000-88310998	chr4	88032000	88310998	chr4	88032000	88310998	255,255,0	2.565000	278998	2.688192	2.551676	2.426313	2.546094	2.642353	2.431836
chr4:88863000-89135998	chr4	88863000	89135998	chr4	88863000	89135998	255,255,0	2.158000	272998	2.292620	2.235175	2.158094	2.405430	2.470179	2.253726
chr4:89565000-89699998	chr4	89565000	89699998	chr4	89565000	89699998	255,255,0	2.264000	134998	1.967762	2.261833	1.992111	2.263900	2.381823	2.088765
chr4:90672000-90719998	chr4	90672000	90719998	chr4	90672000	90719998	255,255,0	1.523000	47998	1.336849	1.522503	1.365256	1.174214	1.469086	1.295278
chr4:90894000-91388998	chr4	90894000	91388998	chr4	90894000	91388998	255,255,0	2.118000	494998	1.953103	2.117920	2.220625	2.106343	2.045150	2.028853
chr4:93807000-93869998	chr4	93807000	93869998	chr4	93807000	93869998	255,255,0	1.591000	62998	1.458212	1.427890	1.282541	1.591320	1.412177	1.245496
chr4:93999000-94538998	chr4	93999000	94538998	chr4	93999000	94538998	255,255,0	1.856000	539998	1.723284	1.778980	1.730502	1.855703	1.862732	1.853198
chr4:94551000-94613998	chr4	94551000	94613998	chr4	94551000	94613998	255,255,0	1.565000	62998	1.377069	1.676899	1.564949	1.524078	1.556908	1.484319
chr4:94977000-95939998	chr4	94977000	95939998	chr4	94977000	95939998	255,255,0	3.800000	962998	3.441739	3.691826	3.675521	3.950680	4.018674	3.797584
chr4:96684000-98504998	chr4	96684000	98504998	chr4	96684000	98504998	255,255,0	2.191000	1820998	2.076311	2.068525	2.076366	2.191142	2.192997	2.127726
chr4:97569000-97757998	chr4	97569000	97757998	chr4	97569000	97757998	255,255,0	2.358000	188998	2.325263	2.434606	2.344684	2.084953	2.226266	2.159878
chr4:98535000-98711998	chr4	98535000	98711998	chr4	98535000	98711998	255,255,0	2.599000	176998	2.555247	2.599367	2.436734	2.329214	2.413046	2.438170
chr4:98718000-98918998	chr4	98718000	98918998	chr4	98718000	98918998	255,255,0	2.655000	200998	2.563296	2.626857	2.500379	2.692584	2.853281	2.647037
chr4:98925000-99200998	chr4	98925000	99200998	chr4	98925000	99200998	255,255,0	2.492000	275998	2.530306	2.478296	2.418107	2.540969	2.677344	2.488816
chr4:99651000-99836998	chr4	99651000	99836998	chr4	99651000	99836998	255,255,0	1.609000	185998	1.629916	1.650422	1.540463	1.562789	1.579522	1.608714
chr4:99660000-99713998	chr4	99660000	99713998	chr4	99660000	99713998	255,255,0	1.608000	53998	1.393192	1.616312	1.361836	1.608103	1.498435	1.493346
chr4:99834000-99884998	chr4	99834000	99884998	chr4	99834000	99884998	255,255,0	2.908000	50998	2.460457	2.528799	2.907827	2.600445	2.737088	2.792892
chr4:99924000-100556998	chr4	99924000	100556998	chr4	99924000	100556998	255,255,0	3.184000	632998	3.301111	3.183997	3.040684	3.162395	3.223473	3.073585
chr4:100560000-101159998	chr4	100560000	101159998	chr4	100560000	101159998	255,255,0	2.289000	599998	2.360181	2.412764	2.277048	2.445957	2.426307	2.314495
chr4:101157000-101348998	chr4	101157000	101348998	chr4	101157000	101348998	255,255,0	1.970000	191998	1.838419	1.878099	1.807699	1.967566	1.989181	1.868742
chr4:101343000-101657998	chr4	101343000	101657998	chr4	101343000	101657998	255,255,0	1.940000	314998	2.125176	2.032711	2.025821	1.893617	1.934999	1.939960
chr4:101502000-101648998	chr4	101502000	101648998	chr4	101502000	101648998	255,255,0	1.962000	146998	1.942469	1.840808	1.785788	1.824537	1.962183	1.858368
chr4:101652000-102005998	chr4	101652000	102005998	chr4	101652000	102005998	255,255,0	2.222000	353998	2.207710	2.098571	2.024414	2.187335	2.272668	2.222430
chr4:102078000-102224998	chr4	102078000	102224998	chr4	102078000	102224998	255,255,0	1.890000	146998	1.816251	1.889936	1.785468	1.677681	1.679679	1.669160
chr4:102222000-102488998	chr4	102222000	102488998	chr4	102222000	102488998	255,255,0	2.361000	266998	2.419860	2.266423	2.273211	2.386136	2.605934	2.360873
chr4:102486000-102665998	chr4	102486000	102665998	chr4	102486000	102665998	255,255,0	2.717000	179998	2.714284	2.574769	2.514945	2.566798	2.789926	2.583757
chr4:102711000-102932998	chr4	102711000	102932998	chr4	102711000	102932998	255,255,0	1.663000	221998	1.663440	1.613986	1.609967	1.626159	1.598261	1.622258
chr4:102711000-102971998	chr4	102711000	102971998	chr4	102711000	102971998	255,255,0	1.612000	260998	1.617740	1.564963	1.612359	1.591113	1.561482	1.588030
chr4:102753000-102869998	chr4	102753000	102869998	chr4	102753000	102869998	255,255,0	1.679000	116998	1.585014	1.633864	1.559357	1.642268	1.621592	1.614696
chr4:102978000-103154998	chr4	102978000	103154998	chr4	102978000	103154998	255,255,0	1.908000	176998	1.882336	1.810134	1.773615	1.856386	1.907673	1.792833
chr4:103299000-103352998	chr4	103299000	103352998	chr4	103299000	103352998	255,255,0	1.666000	53998	1.530088	1.666375	1.515961	1.614904	1.738162	1.477153
chr4:103353000-104915998	chr4	103353000	104915998	chr4	103353000	104915998	255,255,0	2.080000	1562998	2.132860	2.082199	2.103305	2.063932	2.069770	2.078375
chr4:105141000-106226998	chr4	105141000	106226998	chr4	105141000	106226998	255,255,0	2.669000	1085998	2.701528	2.725285	2.638059	2.668723	2.758354	2.653638
chr4:106467000-106535998	chr4	106467000	106535998	chr4	106467000	106535998	255,255,0	2.416000	68998	2.224196	2.336513	2.240200	2.280029	2.415852	2.175167
chr4:106599000-107183998	chr4	106599000	107183998	chr4	106599000	107183998	255,255,0	2.471000	584998	2.507708	2.460187	2.379076	2.480404	2.540670	2.470770
chr4:106839000-106910998	chr4	106839000	106910998	chr4	106839000	106910998	255,255,0	2.631000	71998	2.616278	2.621110	2.470099	2.436162	2.669177	2.347202
chr4:107181000-107363998	chr4	107181000	107363998	chr4	107181000	107363998	255,255,0	1.995000	182998	2.000424	1.994762	2.001822	2.039114	2.093087	2.005424
chr4:107370000-107666998	chr4	107370000	107666998	chr4	107370000	107666998	255,255,0	2.197000	296998	2.033470	2.058667	2.042284	2.196842	2.174909	2.097647
chr4:107409000-107660998	chr4	107409000	107660998	chr4	107409000	107660998	255,255,0	2.203000	251998	2.147022	2.145594	2.100828	2.185361	2.203454	2.101418
chr4:107727000-107861998	chr4	107727000	107861998	chr4	107727000	107861998	255,255,0	2.747000	134998	2.740004	2.579298	2.440018	2.521983	2.758828	2.476131
chr4:107886000-108329998	chr4	107886000	108329998	chr4	107886000	108329998	255,255,0	2.096000	443998	2.116847	2.004260	1.929058	2.093866	2.109399	1.981825
chr4:108333000-108497998	chr4	108333000	108497998	chr4	108333000	108497998	255,255,0	2.209000	164998	2.294471	2.208750	2.226101	2.394522	2.556733	2.266766
chr4:108495000-108572998	chr4	108495000	108572998	chr4	108495000	108572998	255,255,0	1.585000	77998	1.639982	1.612983	1.619466	1.585387	1.861789	1.536889
chr4:108666000-108824998	chr4	108666000	108824998	chr4	108666000	108824998	255,255,0	1.536000	158998	1.472881	1.535895	1.471698	1.436732	1.481332	1.433902
chr4:108858000-108989998	chr4	108858000	108989998	chr4	108858000	108989998	255,255,0	2.957000	131998	2.988649	2.956955	2.785958	3.036466	3.088820	2.988372
chr4:109005000-109175998	chr4	109005000	109175998	chr4	109005000	109175998	255,255,0	1.572000	170998	1.573132	1.567789	1.571877	1.619303	1.623060	1.625686
chr4:109482000-109736998	chr4	109482000	109736998	chr4	109482000	109736998	255,255,0	1.913000	254998	1.906507	1.924022	1.901625	1.929856	1.992872	1.837056
chr4:109740000-110027998	chr4	109740000	110027998	chr4	109740000	110027998	255,255,0	2.842000	287998	2.537880	2.692140	2.481429	2.598210	2.841996	2.507733
chr4:110025000-111716998	chr4	110025000	111716998	chr4	110025000	111716998	255,255,0	2.486000	1691998	2.464536	2.390567	2.397021	2.504239	2.616550	2.444105
chr4:110028000-111830998	chr4	110028000	111830998	chr4	110028000	111830998	255,255,0	2.471000	1802998	2.471500	2.446446	2.380198	2.499253	2.617291	2.471083
chr4:111867000-111920998	chr4	111867000	111920998	chr4	111867000	111920998	255,255,0	1.593000	53998	1.301285	1.593225	1.429235	1.652356	1.450436	1.306078
chr4:112155000-114176998	chr4	112155000	114176998	chr4	112155000	114176998	255,255,0	1.519000	2021998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
chr4:112212000-114209998	chr4	112212000	114209998	chr4	112212000	114209998	255,255,0	1.548000	1997998	1.569357	1.495402	1.474275	1.470219	1.548054	1.528271
chr4:112263000-114254998	chr4	112263000	114254998	chr4	112263000	114254998	255,255,0	1.556000	1991998	1.558462	1.467645	1.431859	1.451361	1.506401	1.556084
chr4:114291000-114650998	chr4	114291000	114650998	chr4	114291000	114650998	255,255,0	2.664000	359998	2.525706	2.542047	2.589573	2.784533	2.958172	2.748157
chr4:115719000-116072998	chr4	115719000	116072998	chr4	115719000	116072998	255,255,0	2.500000	353998	2.496164	2.441897	2.406092	2.594196	2.719206	2.490232
chr4:116076000-116630998	chr4	116076000	116630998	chr4	116076000	116630998	255,255,0	1.976000	554998	1.987413	1.965572	1.927177	2.016661	2.025425	1.975750
chr4:116130000-116309998	chr4	116130000	116309998	chr4	116130000	116309998	255,255,0	2.091000	179998	2.091182	2.110350	1.980256	2.018026	2.027770	1.912483
chr4:116712000-116798998	chr4	116712000	116798998	chr4	116712000	116798998	255,255,0	2.390000	86998	2.240596	2.229433	2.187264	2.256012	2.380915	2.297533
chr4:116820000-116993998	chr4	116820000	116993998	chr4	116820000	116993998	255,255,0	2.554000	173998	2.630670	2.703644	2.559929	2.554046	2.675955	2.606693
chr4:116994000-117152998	chr4	116994000	117152998	chr4	116994000	117152998	255,255,0	1.994000	158998	2.146574	2.041592	1.983993	1.953469	2.126919	1.913090
chr4:117261000-117686998	chr4	117261000	117686998	chr4	117261000	117686998	255,255,0	2.105000	425998	2.137437	2.102242	2.119844	2.167217	2.241040	2.104571
chr4:117699000-117788998	chr4	117699000	117788998	chr4	117699000	117788998	255,255,0	1.986000	89998	1.985906	2.034500	1.893666	1.908833	2.189517	2.008470
chr4:117813000-118088998	chr4	117813000	118088998	chr4	117813000	118088998	255,255,0	2.018000	275998	2.104552	2.019454	1.987342	1.929520	2.017758	1.983708
chr4:118086000-118184998	chr4	118086000	118184998	chr4	118086000	118184998	255,255,0	1.824000	98998	1.760884	1.823627	1.608113	1.623904	1.734540	1.642737
chr4:118203000-118304998	chr4	118203000	118304998	chr4	118203000	118304998	255,255,0	1.912000	101998	1.982980	1.931733	1.846662	1.912431	1.983148	1.905447
chr4:118629000-118994998	chr4	118629000	118994998	chr4	118629000	118994998	255,255,0	1.999000	365998	1.866609	1.883085	1.896662	1.998109	1.999231	2.001323
chr4:118995000-119174998	chr4	118995000	119174998	chr4	118995000	119174998	255,255,0	2.442000	179998	2.441701	2.521438	2.400005	2.506404	2.653283	2.479702
chr4:119229000-120566998	chr4	119229000	120566998	chr4	119229000	120566998	255,255,0	2.103000	1337998	2.123628	2.049134	2.030069	2.102963	2.060225	2.014595
chr4:119235000-121235998	chr4	119235000	121235998	chr4	119235000	121235998	255,255,0	2.385000	2000998	2.513313	2.416275	2.402687	2.309092	2.337016	2.311726
chr4:119424000-119537998	chr4	119424000	119537998	chr4	119424000	119537998	255,255,0	1.529000	113998	1.490772	1.529747	1.543513	1.494995	1.529109	1.434623
chr4:119541000-119627998	chr4	119541000	119627998	chr4	119541000	119627998	255,255,0	1.584000	86998	1.509345	1.479661	1.455321	1.556362	1.583582	1.491621
chr4:119625000-120131998	chr4	119625000	120131998	chr4	119625000	120131998	255,255,0	1.722000	506998	1.847190	1.779442	1.721409	1.796444	1.828651	1.851103
chr4:120123000-120386998	chr4	120123000	120386998	chr4	120123000	120386998	255,255,0	1.863000	263998	1.923254	1.846496	1.862916	1.868308	1.914840	1.812873
chr4:120213000-120380998	chr4	120213000	120380998	chr4	120213000	120380998	255,255,0	1.987000	167998	1.796128	1.868856	1.732193	1.879427	1.987171	1.775608
chr4:120381000-120563998	chr4	120381000	120563998	chr4	120381000	120563998	255,255,0	1.937000	182998	1.709763	1.750095	1.718222	1.926987	1.936831	1.778840
chr4:120570000-120932998	chr4	120570000	120932998	chr4	120570000	120932998	255,255,0	2.163000	362998	2.211049	2.152173	2.162656	2.316701	2.239529	2.180230
chr4:120960000-121244998	chr4	120960000	121244998	chr4	120960000	121244998	255,255,0	2.423000	284998	2.347462	2.336468	2.405134	2.325416	2.423404	2.252158
chr4:122793000-123125998	chr4	122793000	123125998	chr4	122793000	123125998	255,255,0	2.184000	332998	1.996361	2.183935	2.020224	1.975729	1.985024	1.877327
chr4:122895000-122990998	chr4	122895000	122990998	chr4	122895000	122990998	255,255,0	2.046000	95998	2.075797	2.076476	2.045756	2.178369	2.327337	2.208231
chr4:123141000-123278998	chr4	123141000	123278998	chr4	123141000	123278998	255,255,0	2.002000	137998	2.002226	2.010639	1.961794	2.003256	2.072580	1.903301
chr4:123213000-123260998	chr4	123213000	123260998	chr4	123213000	123260998	255,255,0	2.124000	47998	1.782955	2.085462	1.846135	1.814768	2.124356	1.873434
chr4:123522000-123677998	chr4	123522000	123677998	chr4	123522000	123677998	255,255,0	2.009000	155998	2.009124	1.893300	1.876987	2.011939	2.008876	2.027275
chr4:123753000-123905998	chr4	123753000	123905998	chr4	123753000	123905998	255,255,0	2.357000	152998	2.321070	2.283153	2.194731	2.357002	2.394101	2.320088
chr4:123930000-124688998	chr4	123930000	124688998	chr4	123930000	124688998	255,255,0	3.457000	758998	3.281609	3.210615	3.152467	3.456582	3.512411	3.273030
chr4:124683000-125111998	chr4	124683000	125111998	chr4	124683000	125111998	255,255,0	2.325000	428998	2.239843	2.253299	2.122316	2.247892	2.325161	2.190796
chr4:125112000-126038998	chr4	125112000	126038998	chr4	125112000	126038998	255,255,0	3.515000	926998	3.623719	3.601141	3.514535	3.696784	3.637768	3.546746
chr4:126045000-127349998	chr4	126045000	127349998	chr4	126045000	127349998	255,255,0	2.171000	1304998	2.152610	2.110602	2.044802	2.159582	2.170624	2.056570
chr4:126054000-126326998	chr4	126054000	126326998	chr4	126054000	126326998	255,255,0	2.208000	272998	2.208089	2.065009	2.061235	2.036794	2.137266	2.022680
chr4:126591000-126746998	chr4	126591000	126746998	chr4	126591000	126746998	255,255,0	1.951000	155998	1.989615	2.081205	1.951068	2.042474	2.156319	1.977653
chr4:127020000-127331998	chr4	127020000	127331998	chr4	127020000	127331998	255,255,0	2.068000	311998	2.262145	2.090006	2.067984	2.141635	2.150247	2.037675
chr4:127344000-128603998	chr4	127344000	128603998	chr4	127344000	128603998	255,255,0	2.561000	1259998	2.642367	2.572784	2.560614	2.704775	2.664111	2.574827
chr4:128607000-128708998	chr4	128607000	128708998	chr4	128607000	128708998	255,255,0	1.936000	101998	1.965702	1.871903	1.936236	2.024316	2.028446	1.801211
chr4:128952000-129101998	chr4	128952000	129101998	chr4	128952000	129101998	255,255,0	2.103000	149998	2.059997	2.102711	2.013364	2.050712	2.088226	1.967304
chr4:129129000-129188998	chr4	129129000	129188998	chr4	129129000	129188998	255,255,0	1.734000	59998	1.734085	1.644418	1.602134	1.669058	1.672048	1.601581
chr4:129204000-129284998	chr4	129204000	129284998	chr4	129204000	129284998	255,255,0	2.782000	80998	2.737567	2.761439	2.682945	2.532024	2.898137	2.476235
chr4:129285000-129335998	chr4	129285000	129335998	chr4	129285000	129335998	255,255,0	1.561000	50998	1.599328	1.561392	1.567118	1.426651	1.377973	1.398276
chr4:129342000-129461998	chr4	129342000	129461998	chr4	129342000	129461998	255,255,0	2.426000	119998	2.425540	2.532721	2.302679	2.539446	2.595517	2.310225
