#TAD name (cmd=getDiffExpression.pl BAP1.tad.scores.txt ctrl ctrl ctrl mut mut mut)	chr1	start1	end1	chr2	start2	end2	color	InclustionRatio(IR)	Length	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs IR	ctrl vs. mut Difference	ctrl vs. mut p-value	ctrl vs. mut adj. p-value
chr3:67614000-68048998	chr3	67614000	68048998	chr3	67614000	68048998	255,255,0	1.975000	434998	1.779752	1.734902	1.789808	1.803778	1.849010	1.972258	0.106861333333333	0.0830420420311958	0.191123645497207
chr7:99486000-99602998	chr7	99486000	99602998	chr7	99486000	99602998	255,255,0	3.154000	116998	3.153648	2.875392	3.259638	3.133943	3.015504	3.229919	0.0302293333333332	0.792182564795812	0.881189573986883
chr11:99183000-99314998	chr11	99183000	99314998	chr11	99183000	99314998	255,255,0	2.984000	131998	3.432412	3.103359	3.160081	2.983790	3.143396	3.165830	-0.134278666666667	0.223689871192565	0.386958670706924
chr8:122898000-123068998	chr8	122898000	123068998	chr8	122898000	123068998	255,255,0	2.563000	170998	2.330154	2.378144	2.478480	2.538903	2.500868	2.563357	0.138783333333333	0.0266594519246457	0.0897418404803416
chr5:86847000-88406998	chr5	86847000	88406998	chr5	86847000	88406998	255,255,0	1.836000	1559998	1.894977	1.835756	1.841694	2.071748	2.028113	2.086874	0.204769333333333	0.00107372303131738	0.013283120483152
chr11:22626000-22973998	chr11	22626000	22973998	chr11	22626000	22973998	255,255,0	3.084000	347998	3.008820	2.853323	3.053351	3.570125	3.412061	3.459407	0.508699666666666	0.000297580226161977	0.00715071124407524
chr4:44556000-44678998	chr4	44556000	44678998	chr4	44556000	44678998	255,255,0	1.883000	122998	1.707898	1.707678	1.599045	1.882553	1.757601	1.850813	0.158782	0.0203850169354794	0.07600425614031
chr11:48879000-48941998	chr11	48879000	48941998	chr11	48879000	48941998	255,255,0	1.791000	62998	1.517792	1.895026	1.791099	1.586430	1.789169	1.653439	-0.0582930000000003	0.606848337485596	0.753555131246335
chr19:12840000-13928998	chr19	12840000	13928998	chr19	12840000	13928998	255,255,0	1.767000	1088998	1.752398	1.648268	1.608343	1.745313	1.676685	1.663682	0.0255569999999998	0.622546817578176	0.766329319877745
chr9:80325000-81641998	chr9	80325000	81641998	chr9	80325000	81641998	255,255,0	1.526000	1316998	1.525799	1.451615	1.501736	1.594056	1.636362	1.538521	0.0965963333333332	0.0536068289560305	0.143148266190843
chr4:110028000-111830998	chr4	110028000	111830998	chr4	110028000	111830998	255,255,0	2.003000	1802998	1.942872	1.926334	1.969597	2.003119	1.971463	2.059730	0.0651696666666663	0.123645619280856	0.254639987632178
chr5:130260000-130862998	chr5	130260000	130862998	chr5	130260000	130862998	255,255,0	5.090000	602998	5.242756	5.089625	5.090206	5.269062	5.088842	5.447485	0.127600666666665	0.240727366287221	0.405484444911269
chr8:72870000-73379998	chr8	72870000	73379998	chr8	72870000	73379998	255,255,0	1.755000	509998	1.675731	1.577619	1.656296	1.662044	1.753101	1.795627	0.100375333333333	0.0865258750617188	0.196858765252457
chr14:10125000-10172998	chr14	10125000	10172998	chr14	10125000	10172998	255,255,0	1.543000	47998	1.355992	1.419503	1.467992	1.623063	1.543083	1.492680	0.138446333333333	0.030761782956272	0.0985051913424402
chr13:60468000-60755998	chr13	60468000	60755998	chr13	60468000	60755998	255,255,0	3.330000	287998	2.793149	2.784516	2.790839	3.052663	3.035401	3.320752	0.346770666666666	0.00493985876095417	0.0307126133554738
chr4:4965000-6185998	chr4	4965000	6185998	chr4	4965000	6185998	255,255,0	1.876000	1220998	1.875564	1.850793	1.840967	1.861026	1.822564	1.910135	0.00880033333333319	0.813582441705021	0.894285231743232
chr16:10557000-10796998	chr16	10557000	10796998	chr16	10557000	10796998	255,255,0	2.288000	239998	2.611756	2.503297	2.490198	2.456611	2.287677	2.428582	-0.144127	0.0524275588221078	0.1414168623652
chr15:81216000-81311998	chr15	81216000	81311998	chr15	81216000	81311998	255,255,0	1.786000	95998	1.659066	1.688174	1.681597	1.746085	1.775269	1.785974	0.092830333333333	0.0223384227177567	0.0802052249882614
chr7:79482000-79601998	chr7	79482000	79601998	chr7	79482000	79601998	255,255,0	2.857000	119998	2.772664	2.671958	2.602322	2.856532	2.854190	2.751747	0.138508333333333	0.0495674908718232	0.13593697559446
chr4:102705000-102950998	chr4	102705000	102950998	chr4	102705000	102950998	255,255,0	1.808000	245998	1.791806	1.807501	1.890917	1.909545	1.861558	1.811129	0.0306693333333334	0.51251565063796	0.676843112729986
chr15:101982000-102068998	chr15	101982000	102068998	chr15	101982000	102068998	255,255,0	4.287000	86998	3.596767	3.224732	3.360850	4.161370	3.903521	4.286973	0.723171666666666	0.00144598498894545	0.0153744158975756
chr3:69228000-69728998	chr3	69228000	69728998	chr3	69228000	69728998	255,255,0	2.336000	500998	2.328684	2.179203	2.264220	2.319523	2.267758	2.336145	0.0504396666666664	0.333699418110483	0.50623059745322
chr9:67821000-67880998	chr9	67821000	67880998	chr9	67821000	67880998	255,255,0	2.480000	59998	2.486959	2.230619	2.311812	2.354546	2.479800	2.285994	0.0303166666666661	0.724036467866027	0.837167165970094
chr18:64728000-65285998	chr18	64728000	65285998	chr18	64728000	65285998	255,255,0	2.795000	557998	2.930495	2.784050	2.896360	2.984764	2.995840	2.872299	0.0806659999999993	0.198108068563845	0.35332509287163
chr7:144780000-144905998	chr7	144780000	144905998	chr7	144780000	144905998	255,255,0	2.535000	125998	1.908590	1.851729	2.002540	2.534552	2.297705	2.539930	0.536442666666666	0.000501733838581578	0.00920407537498811
chr13:110379000-111422998	chr13	110379000	111422998	chr13	110379000	111422998	255,255,0	3.820000	1043998	3.802793	3.560454	3.826136	3.654098	3.612887	3.727433	-0.0649883333333338	0.444516234421973	0.615633212007114
chr8:107442000-107588998	chr8	107442000	107588998	chr8	107442000	107588998	255,255,0	2.566000	146998	2.737722	2.566384	2.665860	2.586478	2.789005	2.895105	0.100207333333333	0.301246739731313	0.469789684294647
chr19:42789000-43403998	chr19	42789000	43403998	chr19	42789000	43403998	255,255,0	2.541000	614998	2.544866	2.392648	2.523832	2.838256	2.900542	3.020521	0.432657666666667	0.000531443996289753	0.00931841159759463
chr11:90885000-90938998	chr11	90885000	90938998	chr11	90885000	90938998	255,255,0	1.542000	53998	1.517214	1.228081	1.497762	1.288446	1.369497	1.247632	-0.112494	0.238895913427525	0.403328327838994
chr14:43647000-43823998	chr14	43647000	43823998	chr14	43647000	43823998	255,255,0	1.543000	176998	1.538124	1.542760	1.487821	1.417815	1.427241	1.572839	-0.0502700000000002	0.366863327601594	0.540575527610044
chr8:68745000-69062998	chr8	68745000	69062998	chr8	68745000	69062998	255,255,0	2.284000	317998	2.283544	2.053582	2.109384	2.147601	2.250785	2.178591	0.0434889999999997	0.544262787645849	0.70470086917609
chrX:150480000-152420998	chrX	150480000	152420998	chrX	150480000	152420998	255,255,0	2.612000	1940998	2.450728	2.459027	2.507627	2.592004	2.629993	2.589250	0.131288333333333	0.00744775068129254	0.0397516863991727
chr3:55995000-57218998	chr3	55995000	57218998	chr3	55995000	57218998	255,255,0	2.459000	1223998	2.414739	2.471418	2.458618	2.563483	2.656738	2.704407	0.193284333333333	0.00559287966320075	0.0332677283508644
chr10:67308000-67862998	chr10	67308000	67862998	chr10	67308000	67862998	255,255,0	2.403000	554998	2.353263	2.325589	2.447836	2.402716	2.502268	2.405965	0.0614203333333325	0.256060503326195	0.421235929737064
chr15:34029000-34169998	chr15	34029000	34169998	chr15	34029000	34169998	255,255,0	2.198000	140998	2.449612	2.242246	2.330072	2.159621	2.345284	2.267049	-0.0833253333333338	0.287331628078737	0.454196194131703
chr5:123747000-123908998	chr5	123747000	123908998	chr5	123747000	123908998	255,255,0	2.444000	161998	2.381559	2.244191	2.369255	2.441884	2.423691	2.444431	0.105000333333333	0.0609947309058554	0.155683295142876
chr15:77391000-77708998	chr15	77391000	77708998	chr15	77391000	77708998	255,255,0	2.017000	317998	1.925213	2.017242	1.957875	1.968507	1.894159	1.956364	-0.0271000000000006	0.524855176920597	0.688971047034074
chr9:121242000-121382998	chr9	121242000	121382998	chr9	121242000	121382998	255,255,0	3.637000	140998	3.672899	3.510811	3.604386	3.701975	3.647718	3.781635	0.114410666666666	0.0912636043901491	0.203501990177421
chr13:83655000-84779998	chr13	83655000	84779998	chr13	83655000	84779998	255,255,0	3.394000	1124998	3.408905	3.393531	3.271788	3.083615	3.191897	3.197466	-0.200415333333334	0.0100501571031849	0.0476654860092062
chr3:16455000-17828998	chr3	16455000	17828998	chr3	16455000	17828998	255,255,0	2.468000	1373998	2.468493	2.360297	2.387748	2.532803	2.448737	2.564143	0.109715	0.0605636330776778	0.15508552610976
chr10:52512000-53312998	chr10	52512000	53312998	chr10	52512000	53312998	255,255,0	1.633000	800998	1.448605	1.406086	1.423404	1.660569	1.599031	1.725850	0.235785	0.00135602908242926	0.0149129042163379
chr7:61698000-62213998	chr7	61698000	62213998	chr7	61698000	62213998	255,255,0	2.092000	515998	2.052147	2.120906	2.169540	2.091941	2.143041	2.197457	0.0299486666666664	0.543525217098153	0.703954641901672
chr11:49065000-49172998	chr11	49065000	49172998	chr11	49065000	49172998	255,255,0	1.669000	107998	2.003793	1.669187	1.788338	1.713489	1.723999	1.745563	-0.0927556666666671	0.316167187370073	0.485880302730636
chr14:13347000-13922998	chr14	13347000	13922998	chr14	13347000	13922998	255,255,0	2.883000	575998	2.882510	2.725577	2.742013	2.873969	2.866806	3.114106	0.168260333333334	0.0873440038548426	0.197895132760894
chr4:99744000-99824998	chr4	99744000	99824998	chr4	99744000	99824998	255,255,0	1.629000	80998	1.343137	1.361382	1.433889	1.298560	1.482178	1.629399	0.090576333333333	0.331779275567987	0.503842892914724
chr11:42174000-43418998	chr11	42174000	43418998	chr11	42174000	43418998	255,255,0	2.536000	1244998	2.505401	2.536209	2.505610	2.474195	2.469334	2.505130	-0.032853666666667	0.323135909996722	0.494501010531261
chr5:115272000-115352998	chr5	115272000	115352998	chr5	115272000	115352998	255,255,0	1.920000	80998	2.013915	1.887344	2.019840	1.920458	1.760197	1.884362	-0.118694	0.0944103483381124	0.208474479423419
chr3:82356000-82871998	chr3	82356000	82871998	chr3	82356000	82871998	255,255,0	2.235000	515998	2.225198	2.229960	2.123812	2.270333	2.231935	2.440026	0.121108	0.113651777440779	0.239249595133288
chr8:79293000-79637998	chr8	79293000	79637998	chr8	79293000	79637998	255,255,0	2.078000	344998	1.827374	1.845251	1.846345	2.019257	2.078166	2.064069	0.214174	0.000515818744578203	0.00927984605182969
chr8:111333000-111449998	chr8	111333000	111449998	chr8	111333000	111449998	255,255,0	2.448000	116998	2.809673	2.685087	2.870438	2.448142	2.484938	2.524050	-0.302689333333334	0.00155067265854006	0.0156400824054926
chr5:105909000-106826998	chr5	105909000	106826998	chr5	105909000	106826998	255,255,0	2.561000	917998	2.540116	2.474971	2.420865	2.310413	2.358385	2.374618	-0.130845333333334	0.0217803237663589	0.0791122242628311
chr8:100824000-102800998	chr8	100824000	102800998	chr8	100824000	102800998	255,255,0	1.857000	1976998	1.700020	1.700339	1.699088	1.853676	1.835686	1.828068	0.139327666666666	0.00275485223101129	0.02163031457068
chr17:10320000-12008998	chr17	10320000	12008998	chr17	10320000	12008998	255,255,0	2.068000	1688998	2.246547	2.231754	2.251284	2.001576	2.045280	2.067699	-0.20501	0.000721343785588338	0.0107608206179946
chr9:57852000-58010998	chr9	57852000	58010998	chr9	57852000	58010998	255,255,0	2.816000	158998	2.715134	2.563678	2.718641	2.800655	2.848155	2.816269	0.155875333333333	0.0228779952833176	0.0816056596462131
chr8:12750000-12821998	chr8	12750000	12821998	chr8	12750000	12821998	255,255,0	1.848000	71998	1.538564	1.423484	1.484996	1.767977	1.745420	1.671684	0.246012333333333	0.00163822979234335	0.0161456236419212
chr19:59412000-60155998	chr19	59412000	60155998	chr19	59412000	60155998	255,255,0	2.309000	743998	2.424200	2.214419	2.316459	2.305921	2.292634	2.299176	-0.0191156666666672	0.747787405745363	0.852004264125102
chr6:86019000-86102998	chr6	86019000	86102998	chr6	86019000	86102998	255,255,0	2.200000	83998	2.002975	1.885494	1.983176	2.199741	2.100991	2.007761	0.145616	0.0534124900051211	0.142979111810152
chr10:22257000-22400998	chr10	22257000	22400998	chr10	22257000	22400998	255,255,0	2.151000	143998	2.161237	2.185688	2.331080	2.425539	2.416739	2.092749	0.0856740000000001	0.43709911862826	0.607569166485509
chr13:48510000-48647998	chr13	48510000	48647998	chr13	48510000	48647998	255,255,0	3.066000	137998	3.066260	2.891477	2.963779	2.831894	2.854430	2.882446	-0.117582	0.0614409907811615	0.156141656432218
chr6:18903000-19586998	chr6	18903000	19586998	chr6	18903000	19586998	255,255,0	2.411000	683998	2.410983	2.405141	2.469530	2.222831	2.302949	2.297798	-0.154025333333334	0.00729820761317447	0.0390984077070376
chr12:100572000-100844998	chr12	100572000	100844998	chr12	100572000	100844998	255,255,0	2.483000	272998	2.582280	2.558196	2.574416	2.410530	2.471170	2.483320	-0.116624	0.013702512852385	0.058999182557705
chrX:49326000-50531998	chrX	49326000	50531998	chrX	49326000	50531998	255,255,0	2.918000	1205998	2.793474	2.797667	2.751199	2.817888	2.912585	2.916682	0.101605	0.044699492462424	0.12656159798375
chr7:45156000-45203998	chr7	45156000	45203998	chr7	45156000	45203998	255,255,0	2.606000	47998	2.769795	2.573879	2.699518	2.441847	2.605556	2.705705	-0.0966946666666664	0.287907137815323	0.454776614942728
chr15:85143000-85256998	chr15	85143000	85256998	chr15	85143000	85256998	255,255,0	2.275000	113998	1.661362	1.529530	1.620397	2.293701	1.969388	2.274946	0.575582	0.000927092598842571	0.012331380529264
chr11:38910000-40625998	chr11	38910000	40625998	chr11	38910000	40625998	255,255,0	1.771000	1715998	1.771095	1.769976	1.718547	1.801895	1.773608	1.861327	0.0590706666666664	0.168109641963278	0.315647891720109
chr11:32532000-32585998	chr11	32532000	32585998	chr11	32532000	32585998	255,255,0	1.638000	53998	1.645268	1.662541	1.644221	1.698027	1.688933	1.637644	0.0241913333333331	0.480890190431636	0.646020483515238
chr11:87651000-87785998	chr11	87651000	87785998	chr11	87651000	87785998	255,255,0	1.662000	134998	1.627534	1.479645	1.588678	1.646408	1.551290	1.640003	0.0472813333333332	0.398228516109034	0.572483457286922
chr17:35733000-35828998	chr17	35733000	35828998	chr17	35733000	35828998	255,255,0	1.874000	95998	1.991111	1.881481	1.962374	1.836496	1.962860	1.845635	-0.0633250000000004	0.259844653019007	0.425856514670039
chr17:79653000-79847998	chr17	79653000	79847998	chr17	79653000	79847998	255,255,0	2.329000	194998	2.115767	2.174747	2.129232	2.189254	2.328664	2.353318	0.150496666666666	0.0277605152596281	0.09171820446086
chr19:44241000-44303998	chr19	44241000	44303998	chr19	44241000	44303998	255,255,0	2.788000	62998	2.990480	2.636971	2.703935	2.775853	2.788296	2.811148	0.0146369999999995	0.880098452691018	0.939010028532334
chr4:47412000-48413998	chr4	47412000	48413998	chr4	47412000	48413998	255,255,0	2.677000	1001998	2.754468	2.752409	2.672772	2.459533	2.481800	2.522887	-0.238476333333334	0.000810492733320589	0.0115614894183172
chr4:18624000-19490998	chr4	18624000	19490998	chr4	18624000	19490998	255,255,0	1.514000	866998	1.384398	1.401967	1.362360	1.433154	1.419404	1.514120	0.0726509999999997	0.104426452430872	0.223912564669528
chr17:33432000-33545998	chr17	33432000	33545998	chr17	33432000	33545998	255,255,0	2.761000	113998	2.893880	2.661777	2.761292	2.991269	2.860549	3.122312	0.219060333333333	0.0452467610515172	0.127779662840184
chr13:60831000-62423998	chr13	60831000	62423998	chr13	60831000	62423998	255,255,0	1.651000	1592998	1.726962	1.686842	1.623170	1.667240	1.734466	1.687907	0.017546333333333	0.680607075832078	0.809681333265082
chr9:87516000-87569998	chr9	87516000	87569998	chr9	87516000	87569998	255,255,0	1.652000	53998	1.485452	1.652021	1.334895	1.440705	1.588933	1.491419	0.0162296666666662	0.858445507097747	0.922918759908585
chr18:75759000-76157998	chr18	75759000	76157998	chr18	75759000	76157998	255,255,0	3.279000	398998	3.147998	3.071837	3.093994	3.278584	3.233579	3.282937	0.160423666666667	0.00416263652485098	0.0277463107239795
chr15:55092000-55301998	chr15	55092000	55301998	chr15	55092000	55301998	255,255,0	2.757000	209998	2.880401	2.757289	2.874159	2.972162	2.919393	3.032798	0.137501333333333	0.0345008930002846	0.106377753417544
chr6:128853000-129263998	chr6	128853000	129263998	chr6	128853000	129263998	255,255,0	1.793000	410998	1.697602	1.722173	1.686754	1.792811	1.728388	1.906600	0.10709	0.0826728228237347	0.190708901825901
chr8:11538000-11615998	chr8	11538000	11615998	chr8	11538000	11615998	255,255,0	1.614000	77998	1.343571	1.281482	1.312766	1.350330	1.311703	1.614152	0.112788666666666	0.225725197121634	0.388763791176747
chr4:108864000-108983998	chr4	108864000	108983998	chr4	108864000	108983998	255,255,0	3.480000	119998	3.341857	3.056701	3.273220	3.202254	3.224160	3.479753	0.0781296666666662	0.483315980976881	0.647885233760727
chr5:30696000-30791998	chr5	30696000	30791998	chr5	30696000	30791998	255,255,0	2.836000	95998	2.785386	2.756177	2.787925	2.910799	2.835867	2.712105	0.0430943333333332	0.466545454665014	0.631459632671435
chr16:45750000-45974998	chr16	45750000	45974998	chr16	45750000	45974998	255,255,0	1.754000	224998	1.656869	1.652974	1.627008	1.707883	1.754240	1.892531	0.139267666666667	0.0407533723307085	0.119255511793481
chr19:32466000-32705998	chr19	32466000	32705998	chr19	32466000	32705998	255,255,0	1.884000	239998	1.845099	1.791463	1.783196	1.883913	1.902911	1.944524	0.103863333333333	0.025574992630808	0.0871666025184293
chr16:20433000-20486998	chr16	20433000	20486998	chr16	20433000	20486998	255,255,0	1.633000	53998	1.633168	1.402487	1.416868	1.489072	1.461121	1.494312	-0.00267266666666685	0.969657565911145	0.988679339740322
chr3:132645000-133064998	chr3	132645000	133064998	chr3	132645000	133064998	255,255,0	1.911000	419998	1.632529	1.672921	1.656856	1.907801	1.793339	1.900827	0.213220333333333	0.00230139552176169	0.0195104715495369
chr10:70167000-70304998	chr10	70167000	70304998	chr10	70167000	70304998	255,255,0	1.987000	137998	1.987436	1.905018	1.995727	1.974288	2.021759	2.020508	0.042791333333333	0.311043446964633	0.480292881513133
chr14:80835000-82841998	chr14	80835000	82841998	chr14	80835000	82841998	255,255,0	1.525000	2006998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1
chr17:53472000-53699998	chr17	53472000	53699998	chr17	53472000	53699998	255,255,0	2.688000	227998	2.317066	2.186147	2.329764	2.687652	2.441624	2.607609	0.301302666666667	0.00702180861702338	0.0378484153357087
chr10:112056000-112166998	chr10	112056000	112166998	chr10	112056000	112166998	255,255,0	1.600000	110998	1.402094	1.445902	1.289520	1.497584	1.600353	1.590271	0.183564	0.0145478648682522	0.0612090543620577
chrX:112404000-112940998	chrX	112404000	112940998	chrX	112404000	112940998	255,255,0	2.745000	536998	2.493582	2.256785	2.402045	2.745278	2.499167	2.549644	0.213892333333333	0.050169701241374	0.13707191215259
