#TAD name	chr1	start1	end1	chr2	start2	end2	color	InclustionRatio(IR)	Length	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs IR
chr4:15321000-15953998	chr4	15321000	15953998	chr4	15321000	15953998	255,255,0	2.462000	632998	2.568686	2.463366	2.525825	2.514494	2.507136	2.452381
chr4:16815000-16865998	chr4	16815000	16865998	chr4	16815000	16865998	255,255,0	1.508000	50998	1.390591	1.508124	1.503437	1.389951	1.491978	1.595409
chr4:17820000-18149998	chr4	17820000	18149998	chr4	17820000	18149998	255,255,0	1.723000	329998	1.723411	1.630102	1.730795	1.823441	1.974301	1.976503
chr4:18360000-18407998	chr4	18360000	18407998	chr4	18360000	18407998	255,255,0	1.550000	47998	1.506655	1.549916	1.253444	1.304966	1.239642	1.286010
chr4:18459000-19484998	chr4	18459000	19484998	chr4	18459000	19484998	255,255,0	1.513000	1025998	1.431775	1.391002	1.427036	1.513131	1.473750	1.473521
chr4:18624000-19490998	chr4	18624000	19490998	chr4	18624000	19490998	255,255,0	1.514000	866998	1.384398	1.401967	1.362360	1.433154	1.419404	1.514120
chr4:18627000-18686998	chr4	18627000	18686998	chr4	18627000	18686998	255,255,0	1.510000	59998	1.376516	1.439438	1.510460	1.214546	1.310324	1.387397
chr4:19506000-20075998	chr4	19506000	20075998	chr4	19506000	20075998	255,255,0	2.263000	569998	2.262979	2.247738	2.256504	2.207940	2.291842	2.371179
chr4:20067000-21374998	chr4	20067000	21374998	chr4	20067000	21374998	255,255,0	2.667000	1307998	1.944213	1.958820	1.930605	2.523500	2.425840	2.632239
chr4:21669000-21716998	chr4	21669000	21716998	chr4	21669000	21716998	255,255,0	1.525000	47998	1.216976	1.086708	1.427852	1.162757	1.152040	1.525022
chr4:21711000-22007998	chr4	21711000	22007998	chr4	21711000	22007998	255,255,0	2.252000	296998	2.426592	2.245354	2.349410	2.594786	2.352051	2.445118
chr4:22011000-22511998	chr4	22011000	22511998	chr4	22011000	22511998	255,255,0	1.705000	500998	1.695095	1.634979	1.683717	1.802449	1.756409	1.777181
chr4:22014000-22460998	chr4	22014000	22460998	chr4	22014000	22460998	255,255,0	1.860000	446998	1.637359	1.597124	1.572405	1.859898	1.767107	1.746347
chr4:23007000-23066998	chr4	23007000	23066998	chr4	23007000	23066998	255,255,0	1.545000	59998	1.470234	1.315390	1.207937	1.213532	1.515563	1.234791
chr4:23214000-23282998	chr4	23214000	23282998	chr4	23214000	23282998	255,255,0	1.564000	68998	1.428116	1.329183	1.188964	1.204258	1.270624	1.563636
chr4:24225000-24272998	chr4	24225000	24272998	chr4	24225000	24272998	255,255,0	1.628000	47998	1.628479	1.444384	1.447158	1.181709	1.403100	1.338057
chr4:24711000-24902998	chr4	24711000	24902998	chr4	24711000	24902998	255,255,0	3.128000	191998	3.128330	3.154070	3.198920	3.408184	3.630180	3.467110
chr4:25203000-26564998	chr4	25203000	26564998	chr4	25203000	26564998	255,255,0	3.220000	1361998	3.177936	3.085916	3.219416	3.154218	3.255172	3.241275
chr4:26673000-28436998	chr4	26673000	28436998	chr4	26673000	28436998	255,255,0	2.132000	1763998	2.062519	2.017011	2.090565	2.132266	2.063324	2.110733
chr4:26739000-28355998	chr4	26739000	28355998	chr4	26739000	28355998	255,255,0	2.166000	1616998	2.017203	1.980066	2.072838	2.034936	2.090782	2.166280
chr4:26739000-28484998	chr4	26739000	28484998	chr4	26739000	28484998	255,255,0	2.128000	1745998	2.093768	2.047158	2.125582	2.096910	2.115706	2.134491
chr4:27420000-27497998	chr4	27420000	27497998	chr4	27420000	27497998	255,255,0	2.206000	77998	1.945251	2.205996	1.976116	1.591909	1.782614	1.578160
chr4:28800000-28967998	chr4	28800000	28967998	chr4	28800000	28967998	255,255,0	1.964000	167998	1.949530	1.896126	2.070248	1.870300	1.945041	2.000193
chr4:29652000-29702998	chr4	29652000	29702998	chr4	29652000	29702998	255,255,0	1.558000	50998	1.558447	1.150488	1.159027	1.145012	1.096156	1.208278
chr4:30309000-31955998	chr4	30309000	31955998	chr4	30309000	31955998	255,255,0	1.533000	1646998	1.462145	1.440611	1.461691	1.469170	1.533407	1.504399
chr4:30555000-31955998	chr4	30555000	31955998	chr4	30555000	31955998	255,255,0	1.539000	1400998	1.444306	1.446375	1.498717	1.471689	1.505751	1.538594
chr4:30927000-31943998	chr4	30927000	31943998	chr4	30927000	31943998	255,255,0	1.519000	1016998	1.445995	1.436937	1.519443	1.389663	1.400735	1.402821
chr4:32046000-32579998	chr4	32046000	32579998	chr4	32046000	32579998	255,255,0	4.011000	533998	3.982742	3.891232	4.010735	4.152305	4.093807	4.352812
chr4:33315000-34679998	chr4	33315000	34679998	chr4	33315000	34679998	255,255,0	2.905000	1364998	2.884259	2.801524	2.769835	2.707924	2.746084	2.747767
chr4:34950000-35168998	chr4	34950000	35168998	chr4	34950000	35168998	255,255,0	2.389000	218998	2.313577	2.514566	2.388617	2.679968	2.574780	2.791210
chr4:37533000-37580998	chr4	37533000	37580998	chr4	37533000	37580998	255,255,0	1.506000	47998	1.065502	1.251411	1.334768	1.248936	1.506042	1.402215
chr4:38319000-40079998	chr4	38319000	40079998	chr4	38319000	40079998	255,255,0	1.729000	1760998	1.721170	1.685760	1.679610	1.858816	1.783810	1.822608
chr4:38496000-39758998	chr4	38496000	39758998	chr4	38496000	39758998	255,255,0	1.874000	1262998	1.515945	1.552671	1.576894	1.846947	1.798028	1.868792
chr4:43374000-43427998	chr4	43374000	43427998	chr4	43374000	43427998	255,255,0	2.293000	53998	1.903940	1.885655	1.951892	2.136560	2.292579	2.042961
chr4:43437000-43490998	chr4	43437000	43490998	chr4	43437000	43490998	255,255,0	1.696000	53998	1.782636	1.661682	1.542707	1.696415	1.668575	1.696013
chr4:43620000-43724998	chr4	43620000	43724998	chr4	43620000	43724998	255,255,0	2.385000	104998	2.459133	2.330299	2.384901	2.311574	2.383331	2.455759
chr4:43737000-43868998	chr4	43737000	43868998	chr4	43737000	43868998	255,255,0	2.013000	131998	2.095950	2.186412	2.087779	2.085064	2.012672	2.129179
chr4:43917000-43988998	chr4	43917000	43988998	chr4	43917000	43988998	255,255,0	2.379000	71998	1.990813	1.969847	1.956370	2.379010	2.218655	2.125041
chr4:44061000-44126998	chr4	44061000	44126998	chr4	44061000	44126998	255,255,0	2.223000	65998	1.992695	1.912002	2.253706	2.155207	2.210077	2.213685
chr4:44166000-44300998	chr4	44166000	44300998	chr4	44166000	44300998	255,255,0	2.468000	134998	2.467724	2.311399	2.445758	2.565245	2.522851	2.460533
chr4:44544000-44744998	chr4	44544000	44744998	chr4	44544000	44744998	255,255,0	1.854000	200998	1.733771	1.826658	1.763352	1.822975	1.853571	1.823862
chr4:44556000-44678998	chr4	44556000	44678998	chr4	44556000	44678998	255,255,0	1.883000	122998	1.707898	1.707678	1.599045	1.882553	1.757601	1.850813
chr4:44967000-45017998	chr4	44967000	45017998	chr4	44967000	45017998	255,255,0	1.818000	50998	1.817570	1.634787	1.794017	1.704711	1.591239	1.844777
chr4:45102000-45287998	chr4	45102000	45287998	chr4	45102000	45287998	255,255,0	2.142000	185998	1.811002	1.850483	1.876609	1.987986	1.990797	2.142432
chr4:45402000-45866998	chr4	45402000	45866998	chr4	45402000	45866998	255,255,0	2.712000	464998	2.466758	2.434706	2.458396	2.660571	2.781263	2.794365
chr4:46026000-46130998	chr4	46026000	46130998	chr4	46026000	46130998	255,255,0	2.382000	104998	2.530886	2.397231	2.450787	2.449069	2.381973	2.407813
chr4:46137000-46193998	chr4	46137000	46193998	chr4	46137000	46193998	255,255,0	1.527000	56998	1.721462	1.357035	1.625092	1.635079	1.501357	1.513784
chr4:46194000-46379998	chr4	46194000	46379998	chr4	46194000	46379998	255,255,0	2.167000	185998	2.270166	2.125368	2.286578	2.100589	2.205076	2.218242
chr4:46674000-47051998	chr4	46674000	47051998	chr4	46674000	47051998	255,255,0	4.176000	377998	4.189863	4.069061	4.176002	4.379437	4.323094	4.268152
chr4:47058000-47420998	chr4	47058000	47420998	chr4	47058000	47420998	255,255,0	2.776000	362998	2.613240	2.598816	2.558314	2.776204	2.803141	2.828692
chr4:47412000-48413998	chr4	47412000	48413998	chr4	47412000	48413998	255,255,0	2.677000	1001998	2.754468	2.752409	2.672772	2.459533	2.481800	2.522887
chr4:48687000-49331998	chr4	48687000	49331998	chr4	48687000	49331998	255,255,0	3.142000	644998	2.961193	2.892707	2.979644	3.141818	3.161715	3.301780
chr4:48765000-49328998	chr4	48765000	49328998	chr4	48765000	49328998	255,255,0	2.983000	563998	3.131841	2.982935	3.029840	3.123045	3.269217	3.249517
chr4:49341000-49490998	chr4	49341000	49490998	chr4	49341000	49490998	255,255,0	1.537000	149998	1.388860	1.398434	1.195297	1.432368	1.408740	1.537492
chr4:49560000-49634998	chr4	49560000	49634998	chr4	49560000	49634998	255,255,0	2.942000	74998	3.291817	2.881306	3.056494	2.992605	2.895637	2.942144
chr4:49671000-50531998	chr4	49671000	50531998	chr4	49671000	50531998	255,255,0	1.520000	860998	1.505683	1.501011	1.494742	1.568172	1.597182	1.612194
chr4:49680000-50681998	chr4	49680000	50681998	chr4	49680000	50681998	255,255,0	1.678000	1001998	1.448657	1.469172	1.448058	1.566356	1.545039	1.677878
chr4:50547000-52538998	chr4	50547000	52538998	chr4	50547000	52538998	255,255,0	1.608000	1991998	1.310101	1.290177	1.309846	1.610386	1.608060	1.630294
chr4:50712000-52709998	chr4	50712000	52709998	chr4	50712000	52709998	255,255,0	1.682000	1997998	1.357769	1.342087	1.354963	1.654052	1.570465	1.682315
chr4:50754000-52751998	chr4	50754000	52751998	chr4	50754000	52751998	255,255,0	1.664000	1997998	1.378284	1.325369	1.380986	1.664348	1.558015	1.642394
chr4:53376000-53600998	chr4	53376000	53600998	chr4	53376000	53600998	255,255,0	3.244000	224998	3.238342	2.935000	3.307775	3.287384	3.382640	3.244063
chr4:53871000-55259998	chr4	53871000	55259998	chr4	53871000	55259998	255,255,0	2.882000	1388998	2.978664	2.980330	2.973223	2.973293	2.882170	3.037070
chr4:55407000-56726998	chr4	55407000	56726998	chr4	55407000	56726998	255,255,0	3.135000	1319998	2.834984	2.790508	2.732266	3.060938	3.135140	3.117270
chr4:56739000-57335998	chr4	56739000	57335998	chr4	56739000	57335998	255,255,0	2.362000	596998	2.681888	2.603871	2.657846	2.362380	2.449536	2.385637
chr4:57339000-57890998	chr4	57339000	57890998	chr4	57339000	57890998	255,255,0	2.008000	551998	2.038532	2.008483	2.026858	1.908203	2.026451	1.973082
chr4:57348000-57626998	chr4	57348000	57626998	chr4	57348000	57626998	255,255,0	2.066000	278998	2.036820	1.984904	1.956630	2.104899	2.066290	2.210145
chr4:58074000-58259998	chr4	58074000	58259998	chr4	58074000	58259998	255,255,0	3.124000	185998	2.857738	2.624149	2.771218	3.124270	3.033547	3.031210
chr4:58260000-58760998	chr4	58260000	58760998	chr4	58260000	58760998	255,255,0	2.439000	500998	2.162808	2.295645	2.357917	2.438942	2.490052	2.469653
chr4:59355000-59576998	chr4	59355000	59576998	chr4	59355000	59576998	255,255,0	2.942000	221998	2.893368	2.624243	2.896120	2.904758	2.941653	2.981502
chr4:59778000-59879998	chr4	59778000	59879998	chr4	59778000	59879998	255,255,0	3.787000	101998	3.714971	3.648453	3.512010	3.764546	3.871383	3.782063
chr4:60153000-60218998	chr4	60153000	60218998	chr4	60153000	60218998	255,255,0	1.501000	65998	1.251106	1.111164	1.048875	1.175636	1.381297	1.327330
chr4:60192000-60272998	chr4	60192000	60272998	chr4	60192000	60272998	255,255,0	1.520000	80998	1.162874	1.364738	1.237163	1.520364	1.067243	1.305008
chr4:60435000-60485998	chr4	60435000	60485998	chr4	60435000	60485998	255,255,0	1.948000	50998	1.923049	1.789171	1.500769	1.834616	1.948122	1.625913
chr4:60597000-60692998	chr4	60597000	60692998	chr4	60597000	60692998	255,255,0	1.864000	95998	1.863985	1.888689	1.811667	1.517337	1.691015	1.837267
chr4:61866000-61922998	chr4	61866000	61922998	chr4	61866000	61922998	255,255,0	1.839000	56998	1.839147	1.544467	1.429941	1.831046	1.550539	1.487975
chr4:61968000-62027998	chr4	61968000	62027998	chr4	61968000	62027998	255,255,0	1.782000	59998	1.847150	1.880177	1.714189	1.884885	2.028128	1.735683
chr4:62400000-62528998	chr4	62400000	62528998	chr4	62400000	62528998	255,255,0	1.941000	128998	1.940801	1.789304	1.802846	1.694818	1.792497	1.791220
chr4:62547000-62774998	chr4	62547000	62774998	chr4	62547000	62774998	255,255,0	3.278000	227998	3.340060	3.206518	3.461881	3.278448	3.230911	3.380340
chr4:62775000-63137998	chr4	62775000	63137998	chr4	62775000	63137998	255,255,0	2.364000	362998	2.316374	2.180574	2.278920	2.325730	2.352241	2.438625
chr4:63207000-63317998	chr4	63207000	63317998	chr4	63207000	63317998	255,255,0	3.627000	110998	3.798246	3.513314	3.566091	3.730512	3.627103	3.570492
chr4:63342000-64508998	chr4	63342000	64508998	chr4	63342000	64508998	255,255,0	2.367000	1166998	2.172306	2.145044	2.139295	2.265060	2.211064	2.366859
chr4:63411000-63956998	chr4	63411000	63956998	chr4	63411000	63956998	255,255,0	2.062000	545998	1.991335	1.919452	1.961369	2.050138	2.062011	2.085875
chr4:63951000-64505998	chr4	63951000	64505998	chr4	63951000	64505998	255,255,0	2.236000	554998	2.055413	1.990622	2.007564	2.244105	2.236167	2.270003
chr4:64506000-65597998	chr4	64506000	65597998	chr4	64506000	65597998	255,255,0	3.147000	1091998	3.173136	2.964825	3.146707	3.182278	3.109388	3.303833
chr4:65598000-66515998	chr4	65598000	66515998	chr4	65598000	66515998	255,255,0	2.400000	917998	2.485464	2.426071	2.399875	2.581167	2.554069	2.585014
chr4:65601000-66410998	chr4	65601000	66410998	chr4	65601000	66410998	255,255,0	2.751000	809998	2.485186	2.379253	2.386909	2.802034	2.704599	2.750171
chr4:66516000-66773998	chr4	66516000	66773998	chr4	66516000	66773998	255,255,0	1.656000	257998	1.750334	1.721202	1.756722	1.656151	1.649136	1.737133
chr4:66765000-67466998	chr4	66765000	67466998	chr4	66765000	67466998	255,255,0	1.754000	701998	1.671004	1.643460	1.664755	1.753540	1.656611	1.792827
chr4:66945000-67460998	chr4	66945000	67460998	chr4	66945000	67460998	255,255,0	1.697000	515998	1.592430	1.510925	1.527772	1.682771	1.696964	1.706385
chr4:67461000-68030998	chr4	67461000	68030998	chr4	67461000	68030998	255,255,0	2.207000	569998	2.076795	1.996150	2.005680	2.069884	2.207306	2.137748
chr4:67524000-67589998	chr4	67524000	67589998	chr4	67524000	67589998	255,255,0	2.298000	65998	2.297922	2.179064	2.185128	1.941700	1.952582	1.841332
chr4:68757000-68957998	chr4	68757000	68957998	chr4	68757000	68957998	255,255,0	2.418000	200998	2.472912	2.418004	2.405667	2.567629	2.768330	2.604395
chr4:68961000-70406998	chr4	68961000	70406998	chr4	68961000	70406998	255,255,0	1.812000	1445998	1.862796	1.823026	1.759995	1.942280	1.808697	1.922749
chr4:70437000-70607998	chr4	70437000	70607998	chr4	70437000	70607998	255,255,0	2.458000	170998	2.331914	2.240653	2.473443	2.457701	2.366437	2.303146
chr4:70605000-72224998	chr4	70605000	72224998	chr4	70605000	72224998	255,255,0	1.680000	1619998	1.491766	1.483070	1.446867	1.666320	1.607696	1.685978
chr4:72207000-73082998	chr4	72207000	73082998	chr4	72207000	73082998	255,255,0	1.744000	875998	1.455788	1.435450	1.394184	1.739396	1.771719	1.919394
chr4:72528000-72575998	chr4	72528000	72575998	chr4	72528000	72575998	255,255,0	1.609000	47998	1.608581	1.241751	1.356477	1.416185	1.431596	1.527530
chr4:73209000-73604998	chr4	73209000	73604998	chr4	73209000	73604998	255,255,0	1.725000	395998	1.627791	1.639720	1.752799	1.724872	1.765043	1.742262
chr4:73317000-73604998	chr4	73317000	73604998	chr4	73317000	73604998	255,255,0	1.736000	287998	1.642174	1.735544	1.731526	1.612272	1.693066	1.613489
chr4:73539000-73598998	chr4	73539000	73598998	chr4	73539000	73598998	255,255,0	1.812000	59998	1.281983	1.542578	1.514950	1.554335	1.579073	1.812436
chr4:73689000-73871998	chr4	73689000	73871998	chr4	73689000	73871998	255,255,0	2.348000	182998	2.136819	2.251398	2.341213	2.347700	2.204101	2.253353
chr4:73917000-74222998	chr4	73917000	74222998	chr4	73917000	74222998	255,255,0	1.978000	305998	2.102531	1.956118	1.977773	2.015599	2.104045	2.089609
chr4:74238000-74417998	chr4	74238000	74417998	chr4	74238000	74417998	255,255,0	2.157000	179998	2.157291	2.157832	2.269829	2.203285	2.331956	2.356032
chr4:75945000-76466998	chr4	75945000	76466998	chr4	75945000	76466998	255,255,0	2.101000	521998	2.217847	2.142198	2.100759	2.088071	2.191894	2.099144
chr4:76059000-76460998	chr4	76059000	76460998	chr4	76059000	76460998	255,255,0	2.144000	401998	2.118243	2.010433	2.025921	2.062856	2.051083	2.144159
chr4:77052000-77567998	chr4	77052000	77567998	chr4	77052000	77567998	255,255,0	1.794000	515998	1.521826	1.472481	1.503121	1.881107	1.794203	1.910906
chr4:77955000-78002998	chr4	77955000	78002998	chr4	77955000	78002998	255,255,0	1.644000	47998	1.274338	1.330067	1.209911	1.184859	1.644363	1.260385
chr4:81552000-82625998	chr4	81552000	82625998	chr4	81552000	82625998	255,255,0	2.713000	1073998	2.700551	2.630674	2.710024	2.711583	2.721301	2.799724
chr4:82797000-82940998	chr4	82797000	82940998	chr4	82797000	82940998	255,255,0	2.179000	143998	2.061315	1.883657	2.025614	2.178686	2.059026	2.265032
chr4:83181000-83240998	chr4	83181000	83240998	chr4	83181000	83240998	255,255,0	1.598000	59998	1.725672	1.597606	1.634807	1.688390	1.641660	1.441054
chr4:83244000-83600998	chr4	83244000	83600998	chr4	83244000	83600998	255,255,0	2.304000	356998	2.296872	2.283094	2.249791	2.393027	2.325784	2.494470
chr4:83646000-84824998	chr4	83646000	84824998	chr4	83646000	84824998	255,255,0	2.049000	1178998	2.048548	1.957781	2.013735	1.907217	1.939481	1.944710
chr4:83766000-84821998	chr4	83766000	84821998	chr4	83766000	84821998	255,255,0	1.874000	1055998	1.936974	1.987388	1.990363	1.873940	1.893019	1.921763
chr4:83769000-84671998	chr4	83769000	84671998	chr4	83769000	84671998	255,255,0	1.917000	902998	1.832586	1.834083	1.916861	1.806792	1.916133	1.878550
chr4:84825000-85142998	chr4	84825000	85142998	chr4	84825000	85142998	255,255,0	2.422000	317998	2.540507	2.477965	2.509937	2.364946	2.390234	2.346931
chr4:85155000-85406998	chr4	85155000	85406998	chr4	85155000	85406998	255,255,0	5.495000	251998	6.022357	5.755323	5.759223	5.583728	5.763575	5.494717
chr4:85821000-86564998	chr4	85821000	86564998	chr4	85821000	86564998	255,255,0	2.211000	743998	2.307341	2.210519	2.279675	2.235496	2.226283	2.435704
chr4:86646000-86702998	chr4	86646000	86702998	chr4	86646000	86702998	255,255,0	2.741000	56998	2.740686	2.629375	2.690901	2.476850	2.611211	2.474717
chr4:87777000-88034998	chr4	87777000	88034998	chr4	87777000	88034998	255,255,0	2.929000	257998	3.014452	2.928642	2.844553	3.001571	3.026823	3.118120
chr4:88863000-89132998	chr4	88863000	89132998	chr4	88863000	89132998	255,255,0	1.762000	269998	1.543372	1.555032	1.575372	1.771309	1.738212	1.762317
chr4:89136000-89534998	chr4	89136000	89534998	chr4	89136000	89534998	255,255,0	3.517000	398998	3.476771	3.280733	3.517254	3.514719	3.682583	3.755291
chr4:89571000-89696998	chr4	89571000	89696998	chr4	89571000	89696998	255,255,0	1.548000	125998	1.242821	1.311527	1.276991	1.319501	1.386824	1.548023
chr4:90120000-91967998	chr4	90120000	91967998	chr4	90120000	91967998	255,255,0	1.694000	1847998	1.607425	1.649953	1.663294	1.598357	1.690231	1.694077
chr4:90135000-92009998	chr4	90135000	92009998	chr4	90135000	92009998	255,255,0	1.719000	1874998	1.606969	1.675455	1.668781	1.620573	1.718870	1.669968
chr4:90147000-92045998	chr4	90147000	92045998	chr4	90147000	92045998	255,255,0	1.684000	1898998	1.589338	1.629200	1.683800	1.599560	1.693830	1.655200
chr4:90249000-92222998	chr4	90249000	92222998	chr4	90249000	92222998	255,255,0	1.630000	1973998	1.597753	1.583856	1.618279	1.629717	1.679192	1.666972
chr4:91077000-91388998	chr4	91077000	91388998	chr4	91077000	91388998	255,255,0	1.635000	311998	1.634861	1.627215	1.621787	1.604091	1.621011	1.631088
chr4:93009000-93071998	chr4	93009000	93071998	chr4	93009000	93071998	255,255,0	1.519000	62998	1.519347	1.277753	1.406700	1.265893	1.244903	1.388179
chr4:93807000-93875998	chr4	93807000	93875998	chr4	93807000	93875998	255,255,0	1.508000	68998	1.508451	1.395649	1.301739	1.321943	1.263790	1.415865
