gene	chr	start	end	wt_hmc	hmc_ctrl_M	hmc_ctrl_F	gb_ctrl_signal	dmr_qvalue	mod_difference	significant	chromatin_state	pred_prob_a
Ptprk	chr10	28074819	28597396	0.123	0.124	0.122	1.559212	3.47211128367873e-05	-0.00529093373698361	TRUE	Bivalent_Promoter	0.50956089587091
Hs3st5	chr10	36506813	36834396	0.123	0.126	0.12	0.957955	0.522668611434872	-0.00115488006940703	FALSE	Active_Promoter	0.50956089587091
Ascc1	chr10	60002804	60099987	0.123	0.121	0.125	0.824699	2.91684955586549e-11	-0.0166728907860211	TRUE	Active_Promoter	0.50956089587091
Gm5134	chr10	75954513	76009590	0.123	0.121	0.125	0.804669	0.897945177781014	-0.000493206442567312	FALSE	Other	0.50956089587091
Fabp6	chr11	43596048	43601539	0.123	0.125	0.121	0.647889	0.0298638728002647	-0.0265079407075977	TRUE	Other	0.50956089587091
Cacng4	chr11	107732356	107794556	0.123	0.122	0.124	1.875397	3.01803074785146e-05	0.0150349699810603	TRUE	Repressed_Promoter	0.50956089587091
Mrs2	chr13	24987482	25020378	0.123	0.127	0.119	0.620218	3.16612897906513e-08	-0.0234334683114044	TRUE	Active_Promoter	0.50956089587091
1700024G13Rik	chr14	32376067	32388390	0.123	0.129	0.117	2.641176	0.467358216536082	0.00633112798447701	FALSE	Repressed_Promoter	0.50956089587091
Micu2	chr14	57916260	57999261	0.123	0.121	0.125	0.944481	3.66748546467382e-22	-0.0268524138326254	TRUE	Other	0.50956089587091
Klf12	chr14	99870631	100284678	0.123	0.121	0.125	1.172947	1.48823298630033e-20	-0.0112442533764996	TRUE	Active_Promoter	0.50956089587091
Tmem74	chr15	43864645	43870035	0.123	0.119	0.127	2.575363	0.40610482654823	-0.0104754506704074	FALSE	Active_Promoter	0.50956089587091
Tbc1d23	chr16	57168861	57231503	0.123	0.119	0.127	0.520266	4.03294136554443e-16	-0.0232027189107929	TRUE	Active_Promoter	0.50956089587091
Ebi3	chr17	55952639	55957021	0.123	0.133	0.113	1.293884	0.0173585574872227	-0.024904905670492	TRUE	Other	0.50956089587091
Ticam1	chr17	56269318	56276785	0.123	0.113	0.133	0.900996	0.108432244708261	-0.0161644490085944	FALSE	Other	0.50956089587091
Mpp7	chr18	7347958	7626865	0.123	0.123	0.123	0.555142	6.6696852737598e-59	-0.0277697147628714	TRUE	Active_Promoter	0.50956089587091
Slc25a45	chr19	5877807	5885877	0.123	0.121	0.125	0.959439	0.845739060875389	-0.00194732982453388	FALSE	Other	0.50956089587091
Jak2	chr19	29251827	29313079	0.123	0.121	0.125	0.748793	3.80499562064258e-44	-0.0374111217575998	TRUE	Active_Promoter	0.50956089587091
Nelfb	chr2	25199711	25211488	0.123	0.12	0.126	0.67068	0.000642333748816793	-0.0283968479281904	TRUE	Active_Promoter	0.50956089587091
Bdnf	chr2	109674699	109727006	0.123	0.124	0.122	2.852401	2.56913991162954e-39	-0.0437663533313534	TRUE	Bivalent_Promoter	0.50956089587091
Mtg2	chr2	180070587	180085901	0.123	0.119	0.127	1.036348	0.00614593466640783	-0.0164417169639653	TRUE	Other	0.50956089587091
Slitrk3	chr3	73047264	73057802	0.123	0.121	0.125	4.673802	0.839802051903021	-0.00195784083208911	FALSE	Active_Promoter	0.50956089587091
Naxe	chr3	88056519	88058494	0.123	0.113	0.133	1.0799	0.113682732089113	-0.0361870410536169	FALSE	Active_Promoter	0.50956089587091
Ttc24	chr3	88069409	88078303	0.123	0.112	0.134	2.06472	0.977676540840651	0.000488713867184701	FALSE	Other	0.50956089587091
Gpx7	chr4	108400389	108406960	0.123	0.123	0.123	1.346175	0.770581816933418	-0.00396176813895957	FALSE	Other	0.50956089587091
Slfnl1	chr4	120532230	120536660	0.123	0.15	0.096	1.316446	0.387558026228905	-0.021717533143176	FALSE	Other	0.50956089587091
Frmd4b	chr6	97286866	97617540	0.123	0.122	0.124	1.739796	1.44238993372245e-05	-0.00600221137219467	TRUE	Bivalent_Promoter	0.50956089587091
Rasl2-9	chr7	5124937	5125949	0.123	0.147	0.099	1.22076	0.838791412492561	-0.00544008272302962	FALSE	Other	0.50956089587091
Gm21983	chr7	27168429	27181085	0.123	0.133	0.113	NA	0.41206441355663	-0.00822648570576143	FALSE	Other	0.50956089587091
Acp4	chr7	44252147	44257377	0.123	0.117	0.129	0.707123	0.753700570212588	-0.00579203813382098	FALSE	Other	0.50956089587091
Fzd4	chr7	89404354	89413133	0.123	0.12	0.126	2.999523	0.23787783552619	-0.0097500228522719	FALSE	Active_Promoter	0.50956089587091
Gucy2d	chr7	98440415	98477478	0.123	0.125	0.121	1.734644	0.358410714495939	-0.00584808691233571	FALSE	Other	0.50956089587091
Prss36	chr7	127932637	127946724	0.123	0.118	0.128	0.952427	0.49691326550922	-0.00622961585010742	FALSE	Repressed_Promoter	0.50956089587091
Xab2	chr8	3608420	3621315	0.123	0.123	0.123	0.622913	8.28266857347546e-05	-0.0228648560623595	TRUE	Other	0.50956089587091
Sorbs2	chr8	45507787	45827905	0.123	0.123	0.123	1.247166	3.53113695122526e-11	-0.00919008870612462	TRUE	Other	0.50956089587091
Thsd4	chr9	59966930	60522045	0.123	0.122	0.124	0.932288	0.0167568640635669	0.00301735209912854	TRUE	Other	0.50956089587091
Tex13c2	chrX	42489690	42491523	0.123	0.169	0.077	NA	0.402365448641335	-0.0219975931570094	FALSE	Poised_Enhancer	0.50956089587091
Msc	chr1	14753345	14755991	0.1225	0.103	0.142	3.450572	0.0957040707985916	0.030051030078575	FALSE	Repressed_Promoter	0.507726549309699
Ecrg4	chr1	43730601	43742577	0.1225	0.12	0.125	1.359698	0.339399036414875	-0.00878525712781386	FALSE	Other	0.507726549309699
1700066M21Rik	chr1	57377619	57385422	0.1225	0.115	0.13	1.16472	0.00388681106209748	-0.0270971965218617	TRUE	Other	0.507726549309699
Chpf	chr1	75474568	75479306	0.1225	0.125	0.12	2.617311	0.012572295536795	-0.0241049868612829	TRUE	Active_Promoter	0.507726549309699
2810459M11Rik	chr1	86045862	86055455	0.1225	0.125	0.12	3.364328	0.528113088716728	-0.00740508942569326	FALSE	Repressed_Promoter	0.507726549309699
Efhd1	chr1	87264362	87310838	0.1225	0.122	0.123	1.43954	0.743799082181791	0.00184482922636171	FALSE	Repressed_Promoter	0.507726549309699
Herc4	chr10	63243809	63317877	0.1225	0.124	0.121	0.445576	3.71321692251187e-23	-0.0287557095609019	TRUE	Active_Promoter	0.507726549309699
Nr2c1	chr10	94148022	94197210	0.1225	0.12	0.125	0.611287	2.86950815955132e-23	-0.0310764915417653	TRUE	Active_Promoter	0.507726549309699
Sec61g	chr11	16500529	16508483	0.1225	0.128	0.117	0.743979	0.508123980523318	-0.00673109075973588	FALSE	Active_Promoter	0.507726549309699
Olfr1375	chr11	51048108	51049049	0.1225	0.14	0.105	NA	0.750679918156201	-0.0109220581231966	FALSE	Other	0.507726549309699
Il4	chr11	53602981	53618668	0.1225	0.119	0.126	0.655126	0.0172729883443312	-0.0176037947788283	TRUE	Other	0.507726549309699
Proca1	chr11	78193391	78205762	0.1225	0.117	0.128	0.702098	0.141727690185774	-0.0146126760151436	FALSE	Other	0.507726549309699
Acbd4	chr11	103101681	103112199	0.1225	0.116	0.129	1.561308	0.00390919047382324	-0.0193898858647703	TRUE	Active_Promoter	0.507726549309699
Acot6	chr12	84100653	84111348	0.1225	0.118	0.127	0.567791	0.0235631187755246	-0.0195241428458765	TRUE	Other	0.507726549309699
1700014D04Rik	chr13	59740841	59746751	0.1225	0.126	0.119	NA	0.00656031109437215	-0.0254618837654047	TRUE	Poised_Enhancer	0.507726549309699
Lgals3	chr14	47367750	47386159	0.1225	0.129	0.116	2.629881	0.00975671067598554	0.0175734298792391	TRUE	Repressed_Promoter	0.507726549309699
Vps13b	chr15	35371159	35931228	0.1225	0.121	0.124	0.689469	6.82333313526944e-75	-0.0236333355950244	TRUE	Active_Promoter	0.507726549309699
Tfcp2	chr15	100498011	100552007	0.1225	0.125	0.12	0.332939	1.29715332800277e-23	-0.0268991942941781	TRUE	Active_Promoter	0.507726549309699
Cep19	chr16	32099799	32108068	0.1225	0.123	0.122	0.572539	0.426963661039385	-0.00779102902922912	FALSE	Active_Promoter	0.507726549309699
Dppa4	chr16	48283732	48294236	0.1225	0.119	0.126	1.321351	0.121346827121728	-0.0135579706062884	FALSE	Other	0.507726549309699
Ripply3	chr16	94328419	94336934	0.1225	0.124	0.121	2.545513	0.000520701076015976	-0.0247271895627245	TRUE	Repressed_Promoter	0.507726549309699
Pgp	chr17	24470391	24473109	0.1225	0.137	0.108	2.030492	0.948832654739116	-0.00178157292507106	FALSE	Active_Promoter	0.507726549309699
H2-DMa	chr17	34119540	34139100	0.1225	0.12	0.125	1.346643	0.134202151713308	-0.00741918730385044	FALSE	Other	0.507726549309699
Zfp318	chr17	46383730	46420919	0.1225	0.127	0.118	0.558319	0.0206418933489071	-0.0112865506422732	TRUE	Other	0.507726549309699
Cebpzos	chr17	78916499	78920305	0.1225	0.117	0.128	1.517925	0.000216661170405109	-0.0358438204682578	TRUE	Active_Promoter	0.507726549309699
Kcnn2	chr18	45268859	45686023	0.1225	0.122	0.123	1.329272	3.29931524778155e-07	0.00808624025643556	TRUE	Other	0.507726549309699
Prrc1	chr18	57354740	57392955	0.1225	0.123	0.122	1.099238	1.39396978898455e-05	-0.0150484752873179	TRUE	Active_Promoter	0.507726549309699
Nfatc1	chr18	80606204	80713070	0.1225	0.125	0.12	3.545147	3.47461347028636e-15	0.0173998534999119	TRUE	Repressed_Promoter	0.507726549309699
Ints5	chr19	8893004	8897887	0.1225	0.127	0.118	0.519371	0.00019667624646126	-0.0337225815435518	TRUE	Other	0.507726549309699
Lipa	chr19	34492317	34527473	0.1225	0.113	0.132	1.450606	2.60258234206587e-05	-0.0174232257859941	TRUE	Active_Promoter	0.507726549309699
Mms19	chr19	41941085	41981156	0.1225	0.121	0.124	0.531234	1.40596015826398e-14	-0.025669715915022	TRUE	Active_Promoter	0.507726549309699
Zscan29	chr2	121158272	121171124	0.1225	0.123	0.122	0.88754	0.00170857468468062	-0.0239088298978018	TRUE	Active_Promoter	0.507726549309699
Gm14325	chr2	177831790	177840335	0.1225	0.118	0.127	0.646528	0.653771828721265	-0.00614586359894054	FALSE	Other	0.507726549309699
Ntsr1	chr2	180499975	180544979	0.1225	0.117	0.128	2.2098	0.01241600744942	0.0120783542201318	TRUE	Repressed_Promoter	0.507726549309699
Nudt17	chr3	96706066	96708561	0.1225	0.108	0.137	2.675805	0.0273046108417258	-0.0340189770658839	TRUE	Other	0.507726549309699
St7l	chr3	104864004	104930063	0.1225	0.123	0.122	0.371075	7.72648647106886e-13	-0.0251923278541851	TRUE	Active_Promoter	0.507726549309699
Map3k7	chr4	31964096	32023466	0.1225	0.121	0.124	0.78753	4.31381249622558e-23	-0.0301394545986929	TRUE	Active_Promoter	0.507726549309699
Fam214b	chr4	43032413	43046219	0.1225	0.12	0.125	NA	0.014637303711068	-0.0191052231405431	TRUE	Active_Promoter	0.507726549309699
Ugdh	chr5	65413220	65435948	0.1225	0.12	0.125	0.798663	2.04170930606079e-07	-0.0252080349519871	TRUE	Active_Promoter	0.507726549309699
Naa11	chr5	97382197	97392378	0.1225	0.115	0.13	1.714641	0.758306669573902	-0.00302739292035441	FALSE	Other	0.507726549309699
Spsb2	chr6	124808660	124810618	0.1225	0.101	0.144	3.445794	0.882933827361358	0.011277107895184	FALSE	Active_Promoter	0.507726549309699
Ccnd2	chr6	127125161	127152192	0.1225	0.123	0.122	3.71892	0.878565394715687	0.00124075238622556	FALSE	Repressed_Promoter	0.507726549309699
Zfp606	chr7	12478292	12496234	0.1225	0.123	0.122	0.26439	0.0040976331418036	-0.0204391916926687	TRUE	Active_Promoter	0.507726549309699
Psmc4	chr7	28041706	28050100	0.1225	0.118	0.127	0.49645	0.0021012605334421	-0.0230393166234791	TRUE	Other	0.507726549309699
Hamp	chr7	30942367	30944031	0.1225	0.125	0.12	1.074724	0.10910998432179	-0.0548843786071566	FALSE	Other	0.507726549309699
Bcat2	chr7	45570152	45589710	0.1225	0.121	0.124	0.616179	2.51272077398204e-07	-0.0256898810309547	TRUE	Other	0.507726549309699
Ush1c	chr7	46195349	46238502	0.1225	0.122	0.123	1.694012	0.00134166526098558	0.0156969393951785	TRUE	Other	0.507726549309699
Olfr557	chr7	102695909	102700706	0.1225	0.148	0.097	NA	0.000322921079338219	0.0607816575360804	TRUE	Other	0.507726549309699
Rnf40	chr7	127588766	127604798	0.1225	0.114	0.131	0.475273	9.84182443776981e-06	-0.0212844770592015	TRUE	Other	0.507726549309699
Ppp1r3b	chr8	35375738	35388138	0.1225	0.128	0.117	4.198401	0.647837337820018	-0.00328312070141024	FALSE	Repressed_Promoter	0.507726549309699
Cc2d1a	chr8	84132827	84147935	0.1225	0.117	0.128	0.930891	0.000101618278485017	-0.024822452927983	TRUE	Other	0.507726549309699
Wdr59	chr8	111448796	111522091	0.1225	0.122	0.123	0.84066	2.22821582585159e-09	-0.0166967351251348	TRUE	Other	0.507726549309699
Tmem231	chr8	111912010	111933880	0.1225	0.133	0.112	0.742914	4.93264110666183e-05	-0.019623234945233	TRUE	Other	0.507726549309699
Aph1c	chr9	66814993	66834725	0.1225	0.119	0.126	0.937355	0.985239531482358	-2.86025831957998e-05	FALSE	Other	0.507726549309699
Pnck	chrX	73655993	73660116	0.1225	0.135	0.11	2.031609	0.652400335269618	0.0377495291288395	FALSE	Other	0.507726549309699
Rnf138rt1	chrX	163760138	163761328	0.1225	0.146	0.099	4.384087	0.0825484481944167	-0.0258148686259671	FALSE	Other	0.507726549309699
Ubxn4	chr1	128243963	128279377	0.122	0.116	0.128	0.424143	0.00338275642071927	-0.0154147769853235	TRUE	Active_Promoter	0.505891994687178
Igfn1	chr1	135953577	136006341	0.122	0.119	0.125	2.758792	0.943666409271738	-0.000259106328038605	FALSE	Other	0.505891994687178
Zbtb37	chr1	161002921	161034848	0.122	0.115	0.129	1.010139	0.0658901176681874	-0.00942899711283548	FALSE	Active_Promoter	0.505891994687178
Prorsd1	chr11	29511756	29515032	0.122	0.12	0.124	0.999776	0.265173266389413	-0.0179391610938238	FALSE	Other	0.505891994687178
Tmem97	chr11	78541816	78550776	0.122	0.117	0.127	0.571294	0.000230301510464006	-0.0276330905426817	TRUE	Other	0.505891994687178
Cdk5rap3	chr11	96907425	96916495	0.122	0.118	0.126	1.535067	3.22035909515668e-06	-0.0315231174382756	TRUE	Other	0.505891994687178
Krtap9-3	chr11	99597346	99598104	0.122	0.086	0.158	0.637849	0.469757612639332	0.0637822234156821	FALSE	Other	0.505891994687178
Syngr2	chr11	117809667	117814282	0.122	0.134	0.11	2.60495	0.749435834519976	0.00671424580827695	FALSE	Repressed_Promoter	0.505891994687178
Shisa2	chr14	59625307	59631659	0.122	0.132	0.112	3.533563	0.0654302260463265	0.0209552531549186	FALSE	Repressed_Promoter	0.505891994687178
Ddx23	chr15	98645133	98662893	0.122	0.117	0.127	0.769791	0.00376249628919668	-0.0130203444009769	TRUE	Other	0.505891994687178
Eif2b5	chr16	20498816	20509322	0.122	0.12	0.124	0.684728	1.82425487234396e-08	-0.0375913761329054	TRUE	Other	0.505891994687178
Rubcn	chr16	32821702	32877765	0.122	0.117	0.127	0.569941	1.15224608326229e-17	-0.0261090616232683	TRUE	Active_Promoter	0.505891994687178
Tcp1	chr17	12915700	12925066	0.122	0.118	0.126	0.965971	1.63121393129153e-07	-0.0354517657131999	TRUE	Active_Promoter	0.505891994687178
Micos13	chr17	56607451	56609770	0.122	0.129	0.115	0.948483	0.216506773636295	-0.0251739021711248	FALSE	Other	0.505891994687178
Epas1	chr17	86753699	86833409	0.122	0.119	0.125	2.72235	0.00132057809352989	0.00862843183053043	TRUE	Repressed_Promoter	0.505891994687178
Rbm17	chr2	11585436	11604152	0.122	0.116	0.128	0.69717	6.54491399053303e-10	-0.0315790583541786	TRUE	Active_Promoter	0.505891994687178
Dpp7	chr2	25352275	25356358	0.122	0.133	0.111	1.009854	0.932018027630667	0.0006286753099293	FALSE	Other	0.505891994687178
Rexo4	chr2	26953562	26964385	0.122	0.126	0.118	0.648942	0.00243512489818853	-0.0249811512653387	TRUE	Other	0.505891994687178
Rbm18	chr2	36116078	36136772	0.122	0.117	0.127	0.701843	2.77327147570197e-07	-0.0281421051728898	TRUE	Active_Promoter	0.505891994687178
Vps39	chr2	120316460	120353136	0.122	0.124	0.12	0.59661	8.72128343131274e-07	-0.022459392573531	TRUE	Active_Promoter	0.505891994687178
Dhx36	chr3	62468012	62507003	0.122	0.117	0.127	0.476723	1.03980368492908e-05	-0.0195207324813158	TRUE	Active_Promoter	0.505891994687178
Lmo4	chr3	144188529	144205219	0.122	0.124	0.12	4.940723	0.468927287454775	-0.00446737759661933	FALSE	Active_Promoter	0.505891994687178
Coq3	chr4	21879672	21912161	0.122	0.121	0.123	0.378112	1.32312288483256e-07	-0.0246951504051206	TRUE	Active_Promoter	0.505891994687178
Tnfsf15	chr4	63724602	63745112	0.122	0.123	0.121	3.847547	0.0304367071884393	0.0146218869202802	TRUE	Repressed_Promoter	0.505891994687178
Cdcp2	chr4	107096890	107113124	0.122	0.117	0.127	1.547589	0.0347694248443534	0.0150745201464057	TRUE	Other	0.505891994687178
Eif3i	chr4	129591959	129600647	0.122	0.12	0.124	0.272809	0.00812272588354463	-0.0215373553643927	TRUE	Other	0.505891994687178
Paics	chr5	76951306	76967508	0.122	0.127	0.117	0.68473	1.68959448678373e-09	-0.0349875947925647	TRUE	Active_Promoter	0.505891994687178
Dck	chr5	88764995	88783280	0.122	0.122	0.122	0.831389	9.24219563500539e-06	-0.0239266625785243	TRUE	Active_Promoter	0.505891994687178
Morn3	chr5	123035768	123047015	0.122	0.12	0.124	1.053726	0.156545334707297	-0.0104406579516515	FALSE	Other	0.505891994687178
Limk1	chr5	134656038	134688597	0.122	0.127	0.117	0.761013	0.585142177544174	0.00321735519608821	FALSE	Other	0.505891994687178
Mrpl51	chr6	125191800	125196268	0.122	0.124	0.12	0.736869	0.283557866895723	-0.0134540384605657	FALSE	Active_Promoter	0.505891994687178
Zfp128	chr7	12881176	12893421	0.122	0.12	0.124	0.22768	0.00812272588354463	-0.0182421907458063	TRUE	Other	0.505891994687178
Ehd2	chr7	15946957	15967566	0.122	0.124	0.12	0.781444	0.0240701278762213	-0.0132120426999844	TRUE	Other	0.505891994687178
Gipr	chr7	19156060	19166126	0.122	0.11	0.134	1.726037	0.191780108733638	-0.00902292119735192	FALSE	Other	0.505891994687178
Ucp2	chr7	100493336	100502019	0.122	0.118	0.126	2.567718	0.0818157673609484	0.0177310051355304	FALSE	Repressed_Promoter	0.505891994687178
P2ry6	chr7	100937629	100974648	0.122	0.116	0.128	3.006697	0.691627991555478	-0.00263997339243865	FALSE	Repressed_Promoter	0.505891994687178
Copb1	chr7	114215558	114254710	0.122	0.125	0.119	0.270355	7.43621526108633e-10	-0.0280630885917146	TRUE	Active_Promoter	0.505891994687178
Timm8b	chr9	50603909	50605319	0.122	0.127	0.117	0.870034	0.113111375623222	0.0425894865461223	FALSE	Active_Promoter	0.505891994687178
Wdr61	chr9	54714734	54734518	0.122	0.124	0.12	NA	3.40410131796227e-08	-0.0323597493319792	TRUE	Other	0.505891994687178
Nrg4	chr9	55220221	55326843	0.122	0.122	0.122	0.762021	2.66934471083279e-07	-0.0125117812194395	TRUE	Other	0.505891994687178
Tmppe	chr9	114401104	114407275	0.122	0.117	0.127	1.418082	0.133601904443696	-0.0139709691166628	FALSE	Active_Promoter	0.505891994687178
Irak1	chrX	74013913	74023917	0.122	0.148	0.096	0.683403	0.946957544753078	0.00847553321554284	FALSE	Other	0.505891994687178
Reps2	chrX	162411953	162643648	0.122	0.163	0.081	0.624656	5.6784767816044e-46	-0.0321062071652437	TRUE	Other	0.505891994687178
Ap1s3	chr1	79606875	79671971	0.1215	0.12	0.123	1.118077	3.90006165594772e-44	-0.0409509897961232	TRUE	Active_Promoter	0.504057281388564
Pex19	chr1	172126754	172136492	0.1215	0.125	0.118	0.560246	0.0156298711907311	-0.0179011852185034	TRUE	Other	0.504057281388564
Pex7	chr10	19853899	19907688	0.1215	0.122	0.121	1.490705	0.000346629238984753	-0.0122851786920327	TRUE	Other	0.504057281388564
Mfsd4b4	chr10	39890012	39899237	0.1215	0.113	0.13	0.990639	6.62070635037882e-05	-0.0308227003256735	TRUE	Other	0.504057281388564
Gm17455	chr10	60399725	60403558	0.1215	0.128	0.115	2.802488	0.0692201136060779	0.0315785974098567	FALSE	Repressed_Promoter	0.504057281388564
Prss57	chr10	79781473	79790960	0.1215	0.125	0.118	1.464248	0.018608778857274	-0.0201032972643084	TRUE	Other	0.504057281388564
Slc35e3	chr10	117733678	117746364	0.1215	0.12	0.123	1.206382	0.0032126154342015	-0.0165244403782081	TRUE	Active_Promoter	0.504057281388564
Spryd4	chr10	128209907	128211806	0.1215	0.125	0.118	1.358318	0.350254662187483	-0.0185375102176743	FALSE	Other	0.504057281388564
Slc13a2	chr11	78397086	78422216	0.1215	0.122	0.121	1.564283	0.0654973272723914	0.0125850103198472	FALSE	Other	0.504057281388564
Ezh1	chr11	101191114	101226462	0.1215	0.116	0.127	0.502705	2.44972562773942e-11	-0.0251839583782005	TRUE	Other	0.504057281388564
Dhrs7	chr12	72650352	72664908	0.1215	0.121	0.122	1.455739	7.93265593301225e-06	-0.0243251060297566	TRUE	Active_Promoter	0.504057281388564
Fos	chr12	85473889	85477272	0.1215	0.112	0.131	5.050608	0.479080521516097	0.0134130512769376	FALSE	Active_Promoter	0.504057281388564
Snw1	chr12	87449074	87472273	0.1215	0.13	0.113	0.363584	9.9115938027805e-08	-0.0261849161860494	TRUE	Other	0.504057281388564
Efcab11	chr12	99693044	99884438	0.1215	0.12	0.123	1.185407	0.0393364408984136	0.0039863990949566	TRUE	Active_Promoter	0.504057281388564
Zcchc9	chr13	91796532	91807704	0.1215	0.125	0.118	0.863479	4.92972946595852e-05	-0.0273123848259483	TRUE	Active_Promoter	0.504057281388564
Grhl2	chr15	37233035	37363568	0.1215	0.122	0.121	1.96789	0.000117362883927319	-0.00818997824511891	TRUE	Other	0.504057281388564
Gm49333	chr16	20611609	20645919	0.1215	0.121	0.122	NA	0.0532603170742143	-0.00979079532751521	FALSE	Active_Promoter	0.504057281388564
Arl13b	chr16	62793684	62847039	0.1215	0.122	0.121	0.927513	2.98409234300072e-10	-0.0221237030326633	TRUE	Active_Promoter	0.504057281388564
