chr	start	end	ATAC.mut_ATAC.tagAlign.bgz.readCount	ATAC.mut_ATAC.tagAlign.bgz.RPM	ATAC.mut_ATAC.tagAlign.bgz.readCount.quantile	ATAC.mut_ATAC.tagAlign.bgz.RPM.quantile	ATAC.mut_ATAC.tagAlign.bgz.RPKM	ATAC.mut_ATAC.tagAlign.bgz.RPKM.quantile	ATAC.RPM	ATAC.RPM.quantile	ATAC.RPKM	ATAC.RPKM.quantile	class	isPromoterElement	isGenicElement	isIntergenicElement	promoterSymbol	genicSymbol	name	normalized_atac	activity_base	activity_base_no_qnorm
chr10	95842680	95843180	51	0.223498	0.105951	0.105951	0.446996	0.106199	0.223498	0.105951	0.446996	0.106199	promoter	True	False	False	Gm33543	Gm33543,Gm47719	promoter|chr10:95842680-95843180	0.223498	0.223498	0.223498
chr10	95893192	95893692	79	0.346203	0.138997	0.138997	0.692405	0.139369	0.346203	0.138997	0.692405	0.139369	promoter	True	False	False	Gm47725	Gm47725	promoter|chr10:95893192-95893692	0.346203	0.346203	0.346203
chr10	95894450	95894950	1072	4.697837	0.718964	0.718964	9.395673	0.735319	4.697837	0.718964	9.395673	0.735319	genic	False	True	False		Gm47725	genic|chr10:95894450-95894950	4.697837	4.697837	4.697837
chr10	95940330	95940899	5010	21.955374	0.935390	0.935390	38.585895	0.936837	21.955374	0.935390	38.585895	0.936837	promoter	True	False	False	Eea1	Eea1	promoter|chr10:95940330-95940899	21.955374	21.955374	21.955374
chr10	95940923	95941423	1651	7.235194	0.799634	0.799634	14.470388	0.816154	7.235194	0.799634	14.470388	0.816154	promoter	True	False	False	Eea1	Eea1	promoter|chr10:95940923-95941423	7.235194	7.235194	7.235194
chr10	96033480	96033980	1350	5.916119	0.764451	0.764451	11.832238	0.780752	5.916119	0.764451	11.832238	0.780752	genic	False	True	False		Eea1	genic|chr10:96033480-96033980	5.916119	5.916119	5.916119
chr10	96044175	96044675	54	0.236645	0.110492	0.110492	0.473290	0.110758	0.236645	0.110492	0.473290	0.110758	genic	False	True	False		Eea1	genic|chr10:96044175-96044675	0.236645	0.236645	0.236645
chr10	96090336	96090836	482	2.112274	0.515953	0.515953	4.224547	0.529450	2.112274	0.515953	4.224547	0.529450	intergenic	False	False	True			intergenic|chr10:96090336-96090836	2.112274	2.112274	2.112274
chr10	96121571	96122071	208	0.911521	0.252276	0.252276	1.823041	0.256055	0.911521	0.252276	1.823041	0.256055	intergenic	False	False	True			intergenic|chr10:96121571-96122071	0.911521	0.911521	0.911521
chr10	96132157	96132657	656	2.874796	0.600968	0.600968	5.749591	0.616083	2.874796	0.600968	5.749591	0.616083	intergenic	False	False	True			intergenic|chr10:96132157-96132657	2.874796	2.874796	2.874796
chr10	96136352	96136852	45	0.197204	0.095466	0.095466	0.394408	0.095755	0.197204	0.095466	0.394408	0.095755	promoter	True	False	False	Gm5426	Gm5426	promoter|chr10:96136352-96136852	0.197204	0.197204	0.197204
chr10	96190538	96191038	326	1.428633	0.395353	0.395353	2.857266	0.405763	1.428633	0.395353	2.857266	0.405763	intergenic	False	False	True			intergenic|chr10:96190538-96191038	1.428633	1.428633	1.428633
chr10	96201170	96201670	224	0.981637	0.274334	0.274334	1.963275	0.279353	0.981637	0.274334	1.963275	0.279353	intergenic	False	False	True			intergenic|chr10:96201170-96201670	0.981637	0.981637	0.981637
chr10	96213839	96214339	2088	9.150264	0.835101	0.835101	18.300528	0.851762	9.150264	0.835101	18.300528	0.851762	intergenic	False	False	True			intergenic|chr10:96213839-96214339	9.150264	9.150264	9.150264
chr10	96215010	96215510	10549	46.228991	0.981803	0.981803	92.457982	0.987365	46.228991	0.981803	92.457982	0.987365	intergenic	False	False	True			intergenic|chr10:96215010-96215510	46.228991	46.228991	46.228991
chr10	96223060	96223560	54	0.236645	0.110492	0.110492	0.473290	0.110758	0.236645	0.110492	0.473290	0.110758	intergenic	False	False	True			intergenic|chr10:96223060-96223560	0.236645	0.236645	0.236645
chr10	96225769	96226269	69	0.302379	0.129598	0.129598	0.604759	0.129929	0.302379	0.129598	0.604759	0.129929	promoter	True	False	False	4930459C07Rik	4930459C07Rik	promoter|chr10:96225769-96226269	0.302379	0.302379	0.302379
chr10	96232846	96233346	209	0.915903	0.253799	0.253799	1.831806	0.257673	0.915903	0.253799	1.831806	0.257673	genic	False	True	False		4930459C07Rik	genic|chr10:96232846-96233346	0.915903	0.915903	0.915903
chr10	96297631	96298131	729	3.194704	0.628978	0.628978	6.389408	0.644707	3.194704	0.628978	6.389408	0.644707	intergenic	False	False	True			intergenic|chr10:96297631-96298131	3.194704	3.194704	3.194704
chr10	96308858	96309594	787	3.448878	0.648173	0.648173	4.685976	0.559863	3.448878	0.648173	4.685976	0.559863	promoter	True	False	False	Gm48427	Gm48427	promoter|chr10:96308858-96309594	3.448878	3.448878	3.448878
chr10	96309880	96310380	34	0.148999	0.073466	0.073466	0.297997	0.073726	0.148999	0.073466	0.297997	0.073726	promoter	True	False	False	Gm33782	Gm33782,Gm48427	promoter|chr10:96309880-96310380	0.148999	0.148999	0.148999
chr10	96336186	96336686	403	1.766071	0.462366	0.462366	3.532142	0.474889	1.766071	0.462366	3.532142	0.474889	genic	False	True	False		Gm33782,Gm48428	genic|chr10:96336186-96336686	1.766071	1.766071	1.766071
chr10	96345574	96346074	47	0.205969	0.099392	0.099392	0.411937	0.099746	0.205969	0.099392	0.411937	0.099746	promoter	True	False	False	Gm48428	Gm33782,Gm48428	promoter|chr10:96345574-96346074	0.205969	0.205969	0.205969
chr10	96358915	96359415	116	0.508348	0.162839	0.162839	1.016696	0.163382	0.508348	0.162839	1.016696	0.163382	genic	False	True	False		Gm33782	genic|chr10:96358915-96359415	0.508348	0.508348	0.508348
chr10	96371004	96371504	294	1.288399	0.361652	0.361652	2.576798	0.370538	1.288399	0.361652	2.576798	0.370538	intergenic	False	False	True			intergenic|chr10:96371004-96371504	1.288399	1.288399	1.288399
chr10	96480540	96481040	1294	5.670709	0.756468	0.756468	11.341419	0.772545	5.670709	0.756468	11.341419	0.772545	intergenic	False	False	True			intergenic|chr10:96480540-96481040	5.670709	5.670709	5.670709
chr10	96502647	96503147	3583	15.701818	0.902415	0.902415	31.403635	0.917193	15.701818	0.902415	31.403635	0.917193	genic	False	True	False		Gm48505	genic|chr10:96502647-96503147	15.701818	15.701818	15.701818
chr10	96523732	96524232	51	0.223498	0.105951	0.105951	0.446996	0.106199	0.223498	0.105951	0.446996	0.106199	promoter	True	False	False	Gm48505	Gm33843,Gm48505	promoter|chr10:96523732-96524232	0.223498	0.223498	0.223498
chr10	96595481	96595981	5	0.021912	0.017022	0.017022	0.043823	0.017069	0.021912	0.017022	0.043823	0.017069	promoter	True	False	False	Gm33843	Gm33843	promoter|chr10:96595481-96595981	0.021912	0.021912	0.021912
chr10	96616534	96617255	14809	64.897633	0.991982	0.991982	90.010586	0.986373	64.897633	0.991982	90.010586	0.986373	promoter	True	False	False	Btg1	Btg1	promoter|chr10:96616534-96617255	64.897633	64.897633	64.897633
chr10	96618197	96618697	1237	5.420918	0.747913	0.747913	10.841836	0.764250	5.420918	0.747913	10.841836	0.764250	genic	False	True	False		Btg1	genic|chr10:96618197-96618697	5.420918	5.420918	5.420918
chr10	96625575	96626075	434	1.901923	0.485003	0.485003	3.803845	0.497898	1.901923	0.485003	3.803845	0.497898	intergenic	False	False	True			intergenic|chr10:96625575-96626075	1.901923	1.901923	1.901923
chr10	96628272	96628772	304	1.332222	0.372327	0.372327	2.664445	0.381679	1.332222	0.372327	2.664445	0.381679	intergenic	False	False	True			intergenic|chr10:96628272-96628772	1.332222	1.332222	1.332222
chr10	96646387	96646887	2452	10.745425	0.857389	0.857389	21.490850	0.873767	10.745425	0.857389	21.490850	0.873767	intergenic	False	False	True			intergenic|chr10:96646387-96646887	10.745425	10.745425	10.745425
chr10	96648152	96648652	2322	10.175724	0.849944	0.849944	20.351449	0.866316	10.175724	0.849944	20.351449	0.866316	intergenic	False	False	True			intergenic|chr10:96648152-96648652	10.175724	10.175724	10.175724
chr10	96658865	96659365	2108	9.237910	0.836476	0.836476	18.475820	0.853144	9.237910	0.836476	18.475820	0.853144	intergenic	False	False	True			intergenic|chr10:96658865-96659365	9.237910	9.237910	9.237910
chr10	96660598	96661487	389	1.704719	0.450847	0.450847	1.917569	0.271158	1.704719	0.450847	1.917569	0.271158	intergenic	False	False	True			intergenic|chr10:96660598-96661487	1.704719	1.704719	1.704719
chr10	96697707	96698207	746	3.269203	0.635177	0.635177	6.538407	0.650841	3.269203	0.635177	6.538407	0.650841	intergenic	False	False	True			intergenic|chr10:96697707-96698207	3.269203	3.269203	3.269203
chr10	96722400	96722900	219	0.959726	0.267255	0.267255	1.919452	0.271961	0.959726	0.267255	1.919452	0.271961	intergenic	False	False	True			intergenic|chr10:96722400-96722900	0.959726	0.959726	0.959726
chr10	96744388	96744888	226	0.990402	0.277092	0.277092	1.980804	0.282246	0.990402	0.277092	1.980804	0.282246	intergenic	False	False	True			intergenic|chr10:96744388-96744888	0.990402	0.990402	0.990402
chr10	96750821	96751321	1022	4.478721	0.708933	0.708933	8.957442	0.725205	4.478721	0.708933	8.957442	0.725205	intergenic	False	False	True			intergenic|chr10:96750821-96751321	4.478721	4.478721	4.478721
chr10	96751485	96751985	249	1.091195	0.307900	0.307900	2.182391	0.314465	1.091195	0.307900	2.182391	0.314465	intergenic	False	False	True			intergenic|chr10:96751485-96751985	1.091195	1.091195	1.091195
chr10	96800788	96801288	25	0.109558	0.053717	0.053717	0.219116	0.053793	0.109558	0.053717	0.219116	0.053793	promoter	True	False	False	Gm48521	Gm48521	promoter|chr10:96800788-96801288	0.109558	0.109558	0.109558
chr10	96828589	96829089	12822	56.189982	0.988369	0.988369	112.379964	0.992679	56.189982	0.988369	112.379964	0.992679	genic	False	True	False		Gm48521	genic|chr10:96828589-96829089	56.189982	56.189982	56.189982
chr10	96841097	96841597	820	3.593494	0.658228	0.658228	7.186989	0.674269	3.593494	0.658228	7.186989	0.674269	genic	False	True	False		Gm48521	genic|chr10:96841097-96841597	3.593494	3.593494	3.593494
chr10	96841919	96842419	166	0.727464	0.202273	0.202273	1.454927	0.203844	0.727464	0.202273	1.454927	0.203844	genic	False	True	False		Gm48521	genic|chr10:96841919-96842419	0.727464	0.727464	0.727464
chr10	96847527	96848027	5882	25.776749	0.948066	0.948066	51.553498	0.958440	25.776749	0.948066	51.553498	0.958440	genic	False	True	False		Gm48521	genic|chr10:96847527-96848027	25.776749	25.776749	25.776749
chr10	96860360	96860860	565	2.476005	0.561150	0.561150	4.952011	0.575185	2.476005	0.561150	4.952011	0.575185	genic	False	True	False		Gm48521	genic|chr10:96860360-96860860	2.476005	2.476005	2.476005
chr10	96934562	96935062	826	3.619788	0.660052	0.660052	7.239577	0.676076	3.619788	0.660052	7.239577	0.676076	genic	False	True	False		Gm33981	genic|chr10:96934562-96935062	3.619788	3.619788	3.619788
chr10	96958621	96959121	2	0.008765	0.013208	0.013208	0.017529	0.013208	0.008765	0.013208	0.017529	0.013208	promoter	True	False	False	Gm33981	Gm33981	promoter|chr10:96958621-96959121	0.008765	0.008765	0.008765
chr10	96974256	96974756	403	1.766071	0.462366	0.462366	3.532142	0.474889	1.766071	0.462366	3.532142	0.474889	intergenic	False	False	True			intergenic|chr10:96974256-96974756	1.766071	1.766071	1.766071
chr10	97018592	97019092	407	1.783600	0.465265	0.465265	3.567201	0.477782	1.783600	0.465265	3.567201	0.477782	intergenic	False	False	True			intergenic|chr10:97018592-97019092	1.783600	1.783600	1.783600
chr10	97035517	97036017	203	0.889609	0.245398	0.245398	1.779218	0.248899	0.889609	0.245398	1.779218	0.248899	promoter	True	False	False	4930556N09Rik	4930556N09Rik	promoter|chr10:97035517-97036017	0.889609	0.889609	0.889609
chr10	97047514	97048014	468	2.050921	0.507504	0.507504	4.101842	0.520777	2.050921	0.507504	4.101842	0.520777	genic	False	True	False		4930556N09Rik	genic|chr10:97047514-97048014	2.050921	2.050921	2.050921
chr10	97087316	97087816	313	1.371663	0.382152	0.382152	2.743326	0.392053	1.371663	0.382152	2.743326	0.392053	intergenic	False	False	True			intergenic|chr10:97087316-97087816	1.371663	1.371663	1.371663
chr10	97159331	97159831	9624	42.175354	0.977965	0.977965	84.350708	0.984212	42.175354	0.977965	84.350708	0.984212	intergenic	False	False	True			intergenic|chr10:97159331-97159831	42.175354	42.175354	42.175354
chr10	97160165	97160665	987	4.325340	0.701447	0.701447	8.650680	0.717801	4.325340	0.701447	8.650680	0.717801	intergenic	False	False	True			intergenic|chr10:97160165-97160665	4.325340	4.325340	4.325340
chr10	97219406	97219906	272	1.191988	0.336901	0.336901	2.383977	0.344730	1.191988	0.336901	2.383977	0.344730	intergenic	False	False	True			intergenic|chr10:97219406-97219906	1.191988	1.191988	1.191988
chr10	97312900	97313400	3063	13.423016	0.885541	0.885541	26.846033	0.901281	13.423016	0.885541	26.846033	0.901281	intergenic	False	False	True			intergenic|chr10:97312900-97313400	13.423016	13.423016	13.423016
chr10	97313487	97313987	5481	24.019443	0.942552	0.942552	48.038885	0.953439	24.019443	0.942552	48.038885	0.953439	intergenic	False	False	True			intergenic|chr10:97313487-97313987	24.019443	24.019443	24.019443
chr10	97345297	97345797	363	1.590779	0.429291	0.429291	3.181557	0.441052	1.590779	0.429291	3.181557	0.441052	intergenic	False	False	True			intergenic|chr10:97345297-97345797	1.590779	1.590779	1.590779
chr10	97375744	97376244	158	0.692405	0.194220	0.194220	1.384810	0.195578	0.692405	0.194220	1.384810	0.195578	intergenic	False	False	True			intergenic|chr10:97375744-97376244	0.692405	0.692405	0.692405
chr10	97479358	97479858	70	0.306762	0.130702	0.130702	0.613523	0.131092	0.306762	0.130702	0.613523	0.131092	promoter	True	False	False	Dcn	Dcn	promoter|chr10:97479358-97479858	0.306762	0.306762	0.306762
chr10	97564877	97565377	21	0.092029	0.045097	0.045097	0.184057	0.045197	0.092029	0.045097	0.184057	0.045197	promoter	True	False	False	Lum	Lum	promoter|chr10:97564877-97565377	0.092029	0.092029	0.092029
chr10	97582562	97583062	1240	5.434065	0.748373	0.748373	10.868129	0.764687	5.434065	0.748373	10.868129	0.764687	intergenic	False	False	True			intergenic|chr10:97582562-97583062	5.434065	5.434065	5.434065
chr10	97596681	97597181	31	0.135852	0.066818	0.066818	0.271703	0.067007	0.135852	0.066818	0.271703	0.067007	promoter	True	False	False	4930473O22Rik	4930473O22Rik	promoter|chr10:97596681-97597181	0.135852	0.135852	0.135852
chr10	97606628	97607128	32	0.140234	0.069044	0.069044	0.280468	0.069263	0.140234	0.069044	0.280468	0.069263	promoter	True	False	False	Kera	Kera	promoter|chr10:97606628-97607128	0.140234	0.140234	0.140234
chr10	97643817	97644317	35	0.153381	0.075734	0.075734	0.306762	0.075976	0.153381	0.075734	0.306762	0.075976	promoter	True	False	False	Epyc	Epyc	promoter|chr10:97643817-97644317	0.153381	0.153381	0.153381
chr10	97670167	97670667	334	1.463692	0.403306	0.403306	2.927383	0.413975	1.463692	0.403306	2.927383	0.413975	genic	False	True	False		Epyc	genic|chr10:97670167-97670667	1.463692	1.463692	1.463692
chr10	97692808	97693308	123	0.539024	0.167054	0.167054	1.078048	0.167663	0.539024	0.167054	1.078048	0.167663	promoter	True	False	False	Ccer1	Ccer1,Gm10754	promoter|chr10:97692808-97693308	0.539024	0.539024	0.539024
chr10	97712606	97713106	118	0.517113	0.164014	0.164014	1.034225	0.164539	0.517113	0.164014	1.034225	0.164539	genic	False	True	False		Gm10754	genic|chr10:97712606-97713106	0.517113	0.517113	0.517113
chr10	97714521	97715021	53	0.232262	0.108898	0.108898	0.464525	0.109157	0.232262	0.108898	0.464525	0.109157	promoter	True	False	False	4930525C09Rik	Gm10754,4930525C09Rik	promoter|chr10:97714521-97715021	0.232262	0.232262	0.232262
chr10	97726505	97727005	3	0.013147	0.014383	0.014383	0.026294	0.014389	0.013147	0.014383	0.026294	0.014389	promoter	True	False	False	C030005K15Rik	C030005K15Rik,Gm10754,4930525C09Rik	promoter|chr10:97726505-97727005	0.013147	0.013147	0.013147
chr10	97966840	97967340	23	0.100793	0.049212	0.049212	0.201586	0.049312	0.100793	0.049212	0.201586	0.049312	promoter	True	False	False	Gm10754	Gm10754	promoter|chr10:97966840-97967340	0.100793	0.100793	0.100793
chr10	98185627	98186127	163	0.714317	0.199014	0.199014	1.428633	0.200514	0.714317	0.199014	1.428633	0.200514	intergenic	False	False	True			intergenic|chr10:98185627-98186127	0.714317	0.714317	0.714317
chr10	98323779	98324279	153	0.670493	0.189420	0.189420	1.340987	0.190695	0.670493	0.189420	1.340987	0.190695	genic	False	True	False		Gm8633	genic|chr10:98323779-98324279	0.670493	0.670493	0.670493
chr10	98333559	98334059	6935	30.391322	0.959562	0.959562	60.782643	0.968223	30.391322	0.959562	60.782643	0.968223	genic	False	True	False		Gm8633	genic|chr10:98333559-98334059	30.391322	30.391322	30.391322
chr10	98349337	98349837	266	1.165695	0.329415	0.329415	2.331389	0.336831	1.165695	0.329415	2.331389	0.336831	genic	False	True	False		Gm8633	genic|chr10:98349337-98349837	1.165695	1.165695	1.165695
chr10	98351624	98352124	25	0.109558	0.053717	0.053717	0.219116	0.053793	0.109558	0.053717	0.219116	0.053793	promoter	True	False	False	Gm8633	Gm8633	promoter|chr10:98351624-98352124	0.109558	0.109558	0.109558
chr10	98417748	98418248	202	0.885227	0.244081	0.244081	1.770453	0.247523	0.885227	0.244081	1.770453	0.247523	intergenic	False	False	True			intergenic|chr10:98417748-98418248	0.885227	0.885227	0.885227
chr10	98418302	98418802	314	1.376045	0.383226	0.383226	2.752091	0.393181	1.376045	0.383226	2.752091	0.393181	intergenic	False	False	True			intergenic|chr10:98418302-98418802	1.376045	1.376045	1.376045
chr10	98485982	98486482	1880	8.238743	0.819968	0.819968	16.477487	0.836400	8.238743	0.819968	16.477487	0.836400	intergenic	False	False	True			intergenic|chr10:98485982-98486482	8.238743	8.238743	8.238743
chr10	98494306	98494806	1091	4.781100	0.722973	0.722973	9.562201	0.739411	4.781100	0.722973	9.562201	0.739411	intergenic	False	False	True			intergenic|chr10:98494306-98494806	4.781100	4.781100	4.781100
chr10	98531416	98531916	272	1.191988	0.336901	0.336901	2.383977	0.344730	1.191988	0.336901	2.383977	0.344730	intergenic	False	False	True			intergenic|chr10:98531416-98531916	1.191988	1.191988	1.191988
chr10	98537227	98537727	0	0.000000	0.005922	0.005922	0.000000	0.005922	0.000000	0.005922	0.000000	0.005922	promoter	True	False	False	Gm34297	Gm34297	promoter|chr10:98537227-98537727	0.000000	0.000000	0.000000
chr10	98540988	98541488	5650	24.760053	0.944790	0.944790	49.520106	0.955382	24.760053	0.944790	49.520106	0.955382	genic	False	True	False		Gm34297	genic|chr10:98540988-98541488	24.760053	24.760053	24.760053
chr10	98645580	98646080	2622	11.490417	0.866086	0.866086	22.980835	0.882157	11.490417	0.866086	22.980835	0.882157	intergenic	False	False	True			intergenic|chr10:98645580-98646080	11.490417	11.490417	11.490417
chr10	98699460	98699960	83	0.363732	0.141902	0.141902	0.727464	0.142339	0.363732	0.141902	0.727464	0.142339	promoter	True	False	False	Gm5427	Gm5427	promoter|chr10:98699460-98699960	0.363732	0.363732	0.363732
chr10	98702786	98703286	267	1.170077	0.330661	0.330661	2.340154	0.338147	1.170077	0.330661	2.340154	0.338147	intergenic	False	False	True			intergenic|chr10:98702786-98703286	1.170077	1.170077	1.170077
chr10	98742707	98743207	1086	4.759189	0.721899	0.721899	9.518378	0.738271	4.759189	0.721899	9.518378	0.738271	intergenic	False	False	True			intergenic|chr10:98742707-98743207	4.759189	4.759189	4.759189
chr10	98749166	98749666	185	0.810727	0.222950	0.222950	1.621455	0.225583	0.810727	0.222950	1.621455	0.225583	intergenic	False	False	True			intergenic|chr10:98749166-98749666	0.810727	0.810727	0.810727
chr10	98775507	98776007	198	0.867697	0.238927	0.238927	1.735395	0.242162	0.867697	0.238927	1.735395	0.242162	intergenic	False	False	True			intergenic|chr10:98775507-98776007	0.867697	0.867697	0.867697
chr10	98913970	98914655	11475	50.287010	0.984986	0.984986	73.411694	0.978367	50.287010	0.984986	73.411694	0.978367	promoter	True	False	False	Atp2b1	Atp2b1	promoter|chr10:98913970-98914655	50.287010	50.287010	50.287010
chr10	98914842	98915342	1946	8.527976	0.824727	0.824727	17.055952	0.841336	8.527976	0.824727	17.055952	0.841336	promoter	True	False	False	Atp2b1	Atp2b1	promoter|chr10:98914842-98915342	8.527976	8.527976	8.527976
