chr	start	end	name	score	strand	Ensembl_ID	gene_type	symbol	tss	Expression	is_ue	cellType	ATAC.mut_ATAC.tagAlign.bgz.readCount	ATAC.mut_ATAC.tagAlign.bgz.RPM	ATAC.mut_ATAC.tagAlign.bgz.readCount.quantile	ATAC.mut_ATAC.tagAlign.bgz.RPM.quantile	ATAC.mut_ATAC.tagAlign.bgz.RPKM	ATAC.mut_ATAC.tagAlign.bgz.RPKM.quantile	ATAC.RPM	ATAC.RPM.quantile	ATAC.RPKM	ATAC.RPKM.quantile	ATAC.mut_ATAC.tagAlign.bgz.readCount.TSS1Kb	ATAC.mut_ATAC.tagAlign.bgz.RPM.TSS1Kb	ATAC.mut_ATAC.tagAlign.bgz.readCount.quantile.TSS1Kb	ATAC.mut_ATAC.tagAlign.bgz.RPM.quantile.TSS1Kb	ATAC.mut_ATAC.tagAlign.bgz.RPKM.TSS1Kb	ATAC.mut_ATAC.tagAlign.bgz.RPKM.quantile.TSS1Kb	ATAC.RPM.TSS1Kb	ATAC.RPM.quantile.TSS1Kb	ATAC.RPKM.TSS1Kb	ATAC.RPKM.quantile.TSS1Kb	PromoterActivityQuantile
chr7	100845846	100863446	Relt	0	-	ENSMUSG00000008318	protein_coding	Relt	100863446		False		6279	27.516526	0.770475	0.770475	1.563439	0.841195	27.516526	0.770475	1.563439	0.841195	3942	17.275067	0.809228	0.809228	17.275067	0.809228	17.275067	0.809228	17.275067	0.809228	0.809228
chr7	100869751	100932107	Arhgef17	0	-	ENSMUSG00000032875	protein_coding	Arhgef17	100932107		False		11854	51.947906	0.888613	0.888613	0.833086	0.714569	51.947906	0.888613	0.833086	0.714569	447	1.958893	0.545611	0.545611	1.958893	0.545611	1.958893	0.545611	1.958893	0.545611	0.545611
chr7	100937629	100974649	P2ry6	0	-	ENSMUSG00000048779	protein_coding	P2ry6	100974649		False		4813	21.092059	0.708137	0.708137	0.569748	0.615090	21.092059	0.708137	0.569748	0.615090	358	1.568867	0.526739	0.526739	1.568867	0.526739	1.568867	0.526739	1.568867	0.526739	0.526739
chr7	100996567	101012866	P2ry2	0	-	ENSMUSG00000032860	protein_coding	P2ry2	101012866		False		1618	7.090578	0.455275	0.455275	0.435031	0.528901	7.090578	0.455275	0.435031	0.528901	193	0.845786	0.469132	0.469132	0.845786	0.469132	0.845786	0.469132	0.845786	0.469132	0.469132
chr7	101092862	101284405	Fchsd2	0	+	ENSMUSG00000030691	protein_coding	Fchsd2	101092862		False		16161	70.822516	0.927242	0.927242	0.369747	0.468654	70.822516	0.927242	0.369747	0.468654	522	2.287566	0.558139	0.558139	2.287566	0.558139	2.287566	0.558139	2.287566	0.558139	0.558139
chr7	101263033	101302251	Atg16l2	0	-	ENSMUSG00000047767	protein_coding	Atg16l2	101302251		False		18595	81.489059	0.939894	0.939894	2.077848	0.883297	81.489059	0.939894	2.077848	0.883297	12644	55.409931	0.965057	0.965057	55.409931	0.965057	55.409931	0.965057	55.409931	0.965057	0.965057
chr7	101317085	101346626	Stard10	0	+	ENSMUSG00000030688	protein_coding	Stard10	101317085		False		12297	53.889269	0.893681	0.893681	1.824220	0.865010	53.889269	0.893681	1.824220	0.865010	122	0.534642	0.406067	0.406067	0.534642	0.406067	0.534642	0.406067	0.534642	0.406067	0.406067
chr7	101347408	101347984	Gm45620	0	-	ENSMUSG00000110239	lincRNA	Gm45620	101347984		False		462	2.024627	0.268632	0.268632	3.514978	0.936740	2.024627	0.268632	3.514978	0.936740	929	4.071166	0.605734	0.605734	4.071166	0.605734	4.071166	0.605734	4.071166	0.605734	0.605734
chr7	101348066	101412586	Arap1	0	+	ENSMUSG00000032812	protein_coding	Arap1	101348066		False		10777	47.228158	0.875217	0.875217	0.731993	0.681752	47.228158	0.875217	0.731993	0.681752	936	4.101842	0.606478	0.606478	4.101842	0.606478	4.101842	0.606478	4.101842	0.606478	0.606478
chr7	101410885	101512819	Gm45837	0	+	ENSMUSG00000030653	protein_coding	Gm45837	101410885		False		17102	74.946270	0.932966	0.932966	0.735243	0.682922	74.946270	0.932966	0.735243	0.682922	120	0.525877	0.403161	0.403161	0.525877	0.403161	0.525877	0.403161	0.525877	0.403161	0.403161
chr7	101421690	101512827	Pde2a	0	+	ENSMUSG00000110195	protein_coding	Pde2a	101421690		False		14561	63.810820	0.916646	0.916646	0.700164	0.669880	63.810820	0.916646	0.700164	0.669880	386	1.691572	0.533083	0.533083	1.691572	0.533083	1.691572	0.533083	1.691572	0.533083	0.533083
chr7	101525375	101538330	Gm35363	0	-	ENSMUSG00000110301	lincRNA	Gm35363	101538330		False		320	1.402339	0.217174	0.217174	0.108247	0.085835	1.402339	0.217174	0.108247	0.085835	85	0.372496	0.321597	0.321597	0.372496	0.321597	0.372496	0.321597	0.372496	0.321597	0.321597
chr7	101576969	101585600	Art2b	0	-	ENSMUSG00000030651	protein_coding	Art2b	101585600		False		176	0.771287	0.128221	0.128221	0.089362	0.061523	0.771287	0.128221	0.089362	0.061523	6	0.026294	0.027395	0.027395	0.026294	0.027395	0.026294	0.027395	0.026294	0.027395	0.027395
chr7	101663632	101795506	Clpb	0	+	ENSMUSG00000001829	protein_coding	Clpb	101663632		False		21648	94.868252	0.953184	0.953184	0.719386	0.677180	94.868252	0.953184	0.719386	0.677180	9687	42.451439	0.941277	0.941277	42.451439	0.941277	42.451439	0.941277	42.451439	0.941277	0.941277
chr7	101818312	101822726	Phox2a	0	+	ENSMUSG00000007946	protein_coding	Phox2a	101818312		False		887	3.887109	0.359836	0.359836	0.880632	0.728497	3.887109	0.359836	0.880632	0.728497	124	0.543406	0.408371	0.408371	0.543406	0.408371	0.543406	0.408371	0.543406	0.408371	0.408371
chr7	101822631	101838229	Inppl1	0	-	ENSMUSG00000032737	protein_coding	Inppl1	101838229		False		2913	12.765670	0.579172	0.579172	0.818417	0.710246	12.765670	0.579172	0.818417	0.710246	2715	11.897972	0.745402	0.745402	11.897972	0.745402	11.897972	0.745402	11.897972	0.745402	0.745402
chr7	101839987	101857194	Folr2	0	-	ENSMUSG00000032725	protein_coding	Folr2	101857194		False		393	1.722248	0.248325	0.248325	0.100090	0.074459	1.722248	0.248325	0.100090	0.074459	0	0.000000	0.008966	0.008966	0.000000	0.008966	0.000000	0.008966	0.000000	0.008966	0.008966
chr7	101858330	101870788	Folr1	0	-	ENSMUSG00000001827	protein_coding	Folr1	101870788		False		330	1.446162	0.221976	0.221976	0.116083	0.097565	1.446162	0.221976	0.116083	0.097565	40	0.175292	0.145728	0.145728	0.175292	0.145728	0.175292	0.145728	0.175292	0.145728	0.145728
chr7	101863714	101901849	Anapc15	0	+	ENSMUSG00000030649	protein_coding	Anapc15	101863714		False		12217	53.538684	0.892618	0.892618	1.403925	0.822908	53.538684	0.892618	1.403925	0.822908	42	0.184057	0.154676	0.154676	0.184057	0.154676	0.184057	0.154676	0.184057	0.154676	0.154676
chr7	101898369	101906359	Tomt	0	-	ENSMUSG00000078630	protein_coding	Tomt	101906359		False		8649	37.902601	0.839051	0.839051	4.743755	0.958004	37.902601	0.839051	4.743755	0.958004	5750	25.198284	0.873445	0.873445	25.198284	0.873445	25.198284	0.873445	25.198284	0.873445	0.873445
chr7	101905903	101926675	Lamtor1	0	+	ENSMUSG00000030842	protein_coding	Lamtor1	101905903		False		5718	25.058050	0.749991	0.749991	1.206338	0.794805	25.058050	0.749991	1.206338	0.794805	8205	35.956856	0.921785	0.921785	35.956856	0.921785	35.956856	0.921785	35.956856	0.921785	0.921785
chr7	101912983	101933895	Lrrc51	0	-	ENSMUSG00000064307	protein_coding	Lrrc51	101933895		False		4115	18.033207	0.667931	0.667931	0.862338	0.723181	18.033207	0.667931	0.862338	0.723181	6265	27.455174	0.885991	0.885991	27.455174	0.885991	27.455174	0.885991	27.455174	0.885991	0.885991
chr7	101934110	102014964	Numa1	0	+	ENSMUSG00000066306	protein_coding	Numa1	101934110		False		26176	114.711353	0.964738	0.964738	1.418747	0.824609	114.711353	0.964738	1.418747	0.824609	6252	27.398204	0.885725	0.885725	27.398204	0.885725	27.398204	0.885725	27.398204	0.885725	0.885725
chr7	102014884	102018690	Il18bp	0	-	ENSMUSG00000070427	protein_coding	Il18bp	102018690		False		870	3.812610	0.357054	0.357054	1.001737	0.756388	3.812610	0.357054	1.001737	0.756388	400	1.752924	0.535918	0.535918	1.752924	0.535918	1.752924	0.535918	1.752924	0.535918	0.535918
chr7	102019136	102065469	Rnf121	0	-	ENSMUSG00000070426	protein_coding	Rnf121	102065469		False		6458	28.300960	0.777262	0.777262	0.610816	0.634440	28.300960	0.777262	0.610816	0.634440	5284	23.156127	0.860120	0.860120	23.156127	0.860120	23.156127	0.860120	23.156127	0.860120	0.860120
chr7	102065510	102083765	Xndc1	0	+	ENSMUSG00000099481	protein_coding	Xndc1	102065510		False		1655	7.252723	0.459085	0.459085	0.397301	0.495659	7.252723	0.459085	0.397301	0.495659	5258	23.042187	0.859411	0.859411	23.042187	0.859411	23.042187	0.859411	23.042187	0.859411	0.859411
chr7	102065712	102096864	Xntrpc	0	+	ENSMUSG00000070425	protein_coding	Xntrpc	102065712		False		2018	8.843502	0.498281	0.498281	0.283882	0.366339	8.843502	0.498281	0.283882	0.366339	4396	19.264636	0.828171	0.828171	19.264636	0.828171	19.264636	0.828171	19.264636	0.828171	0.828171
chr7	102083115	102096396	Trpc2	0	+	ENSMUSG00000100254	protein_coding	Trpc2	102083115		False		1024	4.487486	0.379665	0.379665	0.337888	0.434135	4.487486	0.379665	0.337888	0.434135	98	0.429466	0.358614	0.358614	0.429466	0.358614	0.429466	0.358614	0.429466	0.358614	0.358614
chr7	102096878	102109489	Art5	0	-	ENSMUSG00000070424	protein_coding	Art5	102109489		False		1629	7.138783	0.456746	0.456746	0.566076	0.613176	7.138783	0.456746	0.566076	0.613176	87	0.381261	0.327905	0.327905	0.381261	0.327905	0.381261	0.327905	0.381261	0.327905	0.327905
chr7	102101742	102113933	Art1	0	+	ENSMUSG00000030996	protein_coding	Art1	102101742		False		1530	6.704935	0.446096	0.446096	0.549991	0.604033	6.704935	0.446096	0.549991	0.604033	75	0.328673	0.288585	0.288585	0.328673	0.288585	0.328673	0.288585	0.328673	0.288585	0.288585
chr7	102111265	102116828	Chrna10	0	-	ENSMUSG00000066279	protein_coding	Chrna10	102116828		False		439	1.923834	0.261527	0.261527	0.345827	0.443031	1.923834	0.261527	0.345827	0.443031	162	0.709934	0.449729	0.449729	0.709934	0.449729	0.709934	0.449729	0.709934	0.449729	0.449729
chr7	102119397	102210176	Nup98	0	-	ENSMUSG00000063550	protein_coding	Nup98	102210176		False		5757	25.228960	0.751356	0.751356	0.277916	0.357728	25.228960	0.751356	0.277916	0.357728	15435	67.640959	0.978063	0.978063	67.640959	0.978063	67.640959	0.978063	67.640959	0.978063	0.978063
chr7	102210207	102238567	Pgap2	0	+	ENSMUSG00000030990	protein_coding	Pgap2	102210207		False		15345	67.246551	0.922104	0.922104	2.371176	0.898784	67.246551	0.922104	2.371176	0.898784	15460	67.750517	0.978240	0.978240	67.750517	0.978240	67.750517	0.978240	67.750517	0.978240	0.978240
chr7	102235853	102237530	AC139579.1	0	+	ENSMUSG00000111339	processed_transcript	AC139579.1	102235853		False		175	0.766904	0.127317	0.127317	0.457307	0.546054	0.766904	0.127317	0.457307	0.546054	93	0.407555	0.346086	0.346086	0.407555	0.346086	0.407555	0.346086	0.407555	0.346086	0.346086
chr7	102239122	102256054	Rhog	0	-	ENSMUSG00000073982	protein_coding	Rhog	102256054		False		6659	29.181804	0.783198	0.783198	1.723471	0.856470	29.181804	0.783198	1.723471	0.856470	0	0.000000	0.008966	0.008966	0.000000	0.008966	0.000000	0.008966	0.000000	0.008966	0.008966
chr7	102267805	102437319	Stim1	0	+	ENSMUSG00000030987	protein_coding	Stim1	102267805		False		10383	45.501527	0.869494	0.869494	0.268423	0.343906	45.501527	0.869494	0.268423	0.343906	4532	19.860630	0.833522	0.833522	19.860630	0.833522	19.860630	0.833522	19.860630	0.833522	0.833522
chr7	102441694	102469771	Rrm1	0	+	ENSMUSG00000030978	protein_coding	Rrm1	102441694		False		6960	30.500879	0.793316	0.793316	1.086330	0.773647	30.500879	0.793316	1.086330	0.773647	7658	33.559732	0.912624	0.912624	33.559732	0.912624	33.559732	0.912624	33.559732	0.912624	0.912624
chr7	102476578	102481679	Olfr543	0	-	ENSMUSG00000044814	protein_coding	Olfr543	102481679		False		405	1.774836	0.251923	0.251923	0.347939	0.445760	1.774836	0.251923	0.347939	0.445760	29	0.127087	0.098823	0.098823	0.127087	0.098823	0.127087	0.098823	0.127087	0.098823	0.098823
chr7	102482030	102488313	Olfr544	0	-	ENSMUSG00000043925	protein_coding	Olfr544	102488313		False		450	1.972040	0.264628	0.264628	0.313869	0.405961	1.972040	0.264628	0.313869	0.405961	112	0.490819	0.388436	0.388436	0.490819	0.388436	0.490819	0.388436	0.490819	0.388436	0.388436
chr7	102491465	102499573	Olfr545	0	-	ENSMUSG00000044824	protein_coding	Olfr545	102499573		False		296	1.297164	0.205816	0.205816	0.159986	0.168834	1.297164	0.205816	0.159986	0.168834	123	0.539024	0.407095	0.407095	0.539024	0.407095	0.539024	0.407095	0.539024	0.407095	0.407095
chr7	102534748	102535684	Olfr547	0	+	ENSMUSG00000073979	protein_coding	Olfr547	102534748		False		38	0.166528	0.021157	0.021157	0.177914	0.199702	0.166528	0.021157	0.177914	0.199702	39	0.170910	0.140979	0.140979	0.170910	0.140979	0.170910	0.140979	0.170910	0.140979	0.140979
chr7	102540895	102545890	Olfr548-ps1	0	+	ENSMUSG00000073978	protein_coding	Olfr548-ps1	102540895		False		158	0.692405	0.112946	0.112946	0.138620	0.131552	0.692405	0.112946	0.138620	0.131552	60	0.262939	0.231970	0.231970	0.262939	0.231970	0.262939	0.231970	0.262939	0.231970	0.231970
chr7	102549869	102555842	Olfr549	0	+	ENSMUSG00000073977	protein_coding	Olfr549	102549869		False		261	1.143783	0.186909	0.186909	0.191492	0.221250	1.143783	0.186909	0.191492	0.221250	58	0.254174	0.223713	0.223713	0.254174	0.223713	0.254174	0.223713	0.254174	0.223713	0.223713
chr7	102557920	102565486	Trim21	0	-	ENSMUSG00000030966	protein_coding	Trim21	102565486		False		401	1.757306	0.250487	0.250487	0.232264	0.287734	1.757306	0.250487	0.232264	0.287734	120	0.525877	0.403161	0.403161	0.525877	0.403161	0.525877	0.403161	0.525877	0.403161	0.403161
chr7	102571441	102583011	Olfr550	0	+	ENSMUSG00000073975	protein_coding	Olfr550	102571441		False		352	1.542573	0.232094	0.232094	0.133325	0.124145	1.542573	0.232094	0.133325	0.124145	35	0.153381	0.123702	0.123702	0.153381	0.123702	0.153381	0.123702	0.153381	0.123702	0.123702
chr7	102583509	102591886	Olfr551	0	-	ENSMUSG00000073974	protein_coding	Olfr551	102591886		False		274	1.200753	0.194191	0.194191	0.143339	0.140376	1.200753	0.194191	0.143339	0.140376	49	0.214733	0.186040	0.186040	0.214733	0.186040	0.214733	0.186040	0.214733	0.186040	0.186040
chr7	102597769	102608125	Olfr552	0	+	ENSMUSG00000073973	protein_coding	Olfr552	102597769		False		393	1.722248	0.248325	0.248325	0.166304	0.179608	1.722248	0.248325	0.166304	0.179608	306	1.340987	0.513485	0.513485	1.340987	0.513485	1.340987	0.513485	1.340987	0.513485	0.513485
chr7	102611280	102618218	Olfr553	0	-	ENSMUSG00000073972	protein_coding	Olfr553	102618218		False		248	1.086813	0.178952	0.178952	0.156646	0.163129	1.086813	0.178952	0.156646	0.163129	46	0.201586	0.172361	0.172361	0.201586	0.172361	0.201586	0.172361	0.201586	0.172361	0.172361
chr7	102638431	102642555	Olfr554	0	+	ENSMUSG00000073971	protein_coding	Olfr554	102638431		False		137	0.600377	0.096573	0.096573	0.145581	0.144027	0.600377	0.096573	0.145581	0.144027	51	0.223498	0.194918	0.194918	0.223498	0.194918	0.223498	0.194918	0.223498	0.194918	0.194918
chr7	102658822	102659770	Olfr555	0	+	ENSMUSG00000073970	protein_coding	Olfr555	102658822		False		60	0.262939	0.038842	0.038842	0.277361	0.357161	0.262939	0.038842	0.277361	0.357161	36	0.157763	0.128185	0.128185	0.157763	0.128185	0.157763	0.128185	0.157763	0.128185	0.128185
chr7	102664898	102673270	Olfr556	0	+	ENSMUSG00000073969	protein_coding	Olfr556	102664898		False		307	1.345369	0.211025	0.211025	0.160699	0.169933	1.345369	0.211025	0.160699	0.169933	64	0.280468	0.248077	0.248077	0.280468	0.248077	0.280468	0.248077	0.280468	0.248077	0.248077
chr7	102677581	102687327	Trim68	0	-	ENSMUSG00000073968	protein_coding	Trim68	102687327		False		1278	5.600593	0.414573	0.414573	0.574656	0.617890	5.600593	0.414573	0.574656	0.617890	970	4.250841	0.610678	0.610678	4.250841	0.610678	4.250841	0.610678	4.250841	0.610678	0.610678
chr7	102695909	102700707	Olfr557	0	+	ENSMUSG00000073967	protein_coding	Olfr557	102695909		False		949	4.158812	0.369405	0.369405	0.866780	0.724599	4.158812	0.369405	0.866780	0.724599	141	0.617906	0.430733	0.430733	0.617906	0.430733	0.617906	0.430733	0.617906	0.430733	0.430733
chr7	102702214	102712064	Olfr558	0	+	ENSMUSG00000070423	protein_coding	Olfr558	102702214		False		461	2.020245	0.268313	0.268313	0.205101	0.244392	2.020245	0.268313	0.205101	0.244392	106	0.464525	0.376741	0.376741	0.464525	0.376741	0.464525	0.376741	0.464525	0.376741	0.376741
chr7	102712150	102719070	Olfr33	0	-	ENSMUSG00000066273	protein_coding	Olfr33	102719070		False		177	0.775669	0.129036	0.129036	0.112091	0.091576	0.775669	0.129036	0.112091	0.091576	22	0.096411	0.071180	0.071180	0.096411	0.071180	0.096411	0.071180	0.096411	0.071180	0.071180
chr7	102723206	102727491	Olfr559	0	-	ENSMUSG00000066272	protein_coding	Olfr559	102727491		False		141	0.617906	0.099763	0.099763	0.144202	0.141971	0.617906	0.099763	0.144202	0.141971	49	0.214733	0.186040	0.186040	0.214733	0.186040	0.214733	0.186040	0.214733	0.186040	0.186040
chr7	102738510	102759471	Olfr78	0	-	ENSMUSG00000043366	protein_coding	Olfr78	102759471		False		592	2.594328	0.303186	0.303186	0.123769	0.109473	2.594328	0.303186	0.123769	0.109473	43	0.188439	0.158876	0.158876	0.188439	0.158876	0.188439	0.158876	0.188439	0.158876	0.158876
chr7	102751817	102759366	Olfr560	0	-	ENSMUSG00000110008	protein_coding	Olfr560	102759366		False		217	0.950961	0.159159	0.159159	0.125972	0.113159	0.950961	0.159159	0.125972	0.113159	43	0.188439	0.158876	0.158876	0.188439	0.158876	0.188439	0.158876	0.188439	0.158876	0.158876
chr7	102771220	102776857	Olfr561	0	+	ENSMUSG00000073966	protein_coding	Olfr561	102771220		False		121	0.530260	0.085534	0.085534	0.094068	0.066981	0.530260	0.085534	0.094068	0.066981	21	0.092029	0.067601	0.067601	0.092029	0.067601	0.092029	0.067601	0.092029	0.067601	0.067601
chr7	102803479	102804430	Olfr564	0	+	ENSMUSG00000048469	protein_coding	Olfr564	102803479		False		950	4.163195	0.369618	0.369618	4.377702	0.952936	4.163195	0.369618	4.377702	0.952936	124	0.543406	0.408371	0.408371	0.543406	0.408371	0.543406	0.408371	0.543406	0.408371	0.408371
chr7	102855336	102858765	Olfr566	0	-	ENSMUSG00000060888	protein_coding	Olfr566	102858765		False		89	0.390026	0.061133	0.061133	0.113743	0.093631	0.390026	0.061133	0.113743	0.093631	13	0.056970	0.041642	0.041642	0.056970	0.041642	0.056970	0.041642	0.056970	0.041642	0.041642
chr7	102877121	102878063	Olfr568	0	+	ENSMUSG00000073965	protein_coding	Olfr568	102877121		False		59	0.258556	0.037885	0.037885	0.274476	0.352695	0.258556	0.037885	0.274476	0.352695	21	0.092029	0.067601	0.067601	0.092029	0.067601	0.092029	0.067601	0.092029	0.067601	0.067601
chr7	102883708	102890882	Olfr569	0	-	ENSMUSG00000062142	protein_coding	Olfr569	102890882		False		267	1.170077	0.190204	0.190204	0.163100	0.173654	1.170077	0.190204	0.163100	0.173654	116	0.508348	0.396056	0.396056	0.508348	0.396056	0.508348	0.396056	0.508348	0.396056	0.396056
chr7	102894576	102901710	Olfr570	0	+	ENSMUSG00000073964	protein_coding	Olfr570	102894576		False		184	0.806345	0.134830	0.134830	0.113028	0.092409	0.806345	0.134830	0.113028	0.092409	40	0.175292	0.145728	0.145728	0.175292	0.145728	0.175292	0.145728	0.175292	0.145728	0.145728
chr7	102905089	102917536	Olfr571	0	-	ENSMUSG00000043310	protein_coding	Olfr571	102917536		False		388	1.700336	0.246553	0.246553	0.136606	0.128504	1.700336	0.246553	0.136606	0.128504	69	0.302379	0.266701	0.266701	0.302379	0.266701	0.302379	0.266701	0.302379	0.266701	0.266701
chr7	102924408	102928608	Olfr572	0	+	ENSMUSG00000073963	protein_coding	Olfr572	102924408		False		181	0.793198	0.132278	0.132278	0.188857	0.217334	0.793198	0.132278	0.188857	0.217334	52	0.227880	0.199206	0.199206	0.227880	0.199206	0.227880	0.199206	0.227880	0.199206	0.199206
chr7	102941681	102942575	Olfr573-ps1	0	-	ENSMUSG00000052785	protein_coding	Olfr573-ps1	102942575		False		75	0.328673	0.050572	0.050572	0.367643	0.466315	0.328673	0.050572	0.367643	0.466315	47	0.205969	0.176631	0.176631	0.205969	0.176631	0.205969	0.176631	0.205969	0.176631	0.176631
chr7	102948466	102949507	Olfr574	0	+	ENSMUSG00000045824	protein_coding	Olfr574	102948466		False		85	0.372496	0.058032	0.058032	0.357826	0.456746	0.372496	0.058032	0.357826	0.456746	42	0.184057	0.154676	0.154676	0.184057	0.154676	0.184057	0.154676	0.184057	0.154676	0.154676
chr7	102952269	102958775	Olfr575	0	-	ENSMUSG00000066269	protein_coding	Olfr575	102958775		False		191	0.837021	0.140518	0.140518	0.128654	0.117801	0.837021	0.140518	0.128654	0.117801	36	0.157763	0.128185	0.128185	0.157763	0.128185	0.157763	0.128185	0.157763	0.128185	0.128185
chr7	102962659	102975160	Olfr576	0	+	ENSMUSG00000073962	protein_coding	Olfr576	102962659		False		262	1.148165	0.187422	0.187422	0.091846	0.064465	1.148165	0.187422	0.091846	0.064465	24	0.105175	0.078782	0.078782	0.105175	0.078782	0.105175	0.078782	0.105175	0.078782	0.078782
chr7	102971179	102975943	Olfr577	0	-	ENSMUSG00000043354	protein_coding	Olfr577	102975943		False		151	0.661729	0.107187	0.107187	0.138902	0.132225	0.661729	0.107187	0.138902	0.132225	51	0.223498	0.194918	0.194918	0.223498	0.194918	0.223498	0.194918	0.223498	0.194918	0.194918
chr7	102981607	102989324	Olfr578	0	-	ENSMUSG00000045792	protein_coding	Olfr578	102989324		False		207	0.907138	0.152054	0.152054	0.117551	0.099514	0.907138	0.152054	0.117551	0.099514	39	0.170910	0.140979	0.140979	0.170910	0.140979	0.170910	0.140979	0.170910	0.140979	0.140979
chr7	103038023	103044040	Olfr582	0	+	ENSMUSG00000073961	protein_coding	Olfr582	103038023		False		210	0.920285	0.154269	0.154269	0.152948	0.156324	0.920285	0.154269	0.152948	0.156324	33	0.144616	0.115019	0.115019	0.144616	0.115019	0.144616	0.115019	0.144616	0.115019	0.115019
chr7	103051299	103052259	Olfr583	0	+	ENSMUSG00000073960	protein_coding	Olfr583	103051299		False		29	0.127087	0.015239	0.015239	0.132382	0.122976	0.127087	0.015239	0.132382	0.122976	27	0.118322	0.090885	0.090885	0.118322	0.090885	0.118322	0.090885	0.118322	0.090885	0.090885
chr7	103081884	103088315	Olfr584	0	+	ENSMUSG00000073959	protein_coding	Olfr584	103081884		False		187	0.819492	0.137134	0.137134	0.127428	0.115923	0.819492	0.137134	0.127428	0.115923	47	0.205969	0.176631	0.176631	0.205969	0.176631	0.205969	0.176631	0.205969	0.176631	0.176631
chr7	103097719	103098749	Olfr585	0	+	ENSMUSG00000078080	protein_coding	Olfr585	103097719		False		52	0.227880	0.032906	0.032906	0.221243	0.270936	0.227880	0.032906	0.221243	0.270936	32	0.140234	0.110820	0.110820	0.140234	0.110820	0.140234	0.110820	0.140234	0.110820	0.110820
chr7	103118402	103125638	Olfr586	0	-	ENSMUSG00000066268	protein_coding	Olfr586	103125638		False		130	0.569700	0.091576	0.091576	0.078731	0.049332	0.569700	0.091576	0.078731	0.049332	20	0.087646	0.063880	0.063880	0.087646	0.063880	0.087646	0.063880	0.087646	0.063880	0.063880
