chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr11	33135001	33165000	chr11	31840001	33165000	1325000	30000	86894.43269876552	96.0%	0.092	-0.9536366296823776
chr4	86525001	86545000	chr4	85820001	86545000	725000	20000	106775.30494324933	96.0%	0.075	-0.9540855218323523
chr14	71165001	71190000	chr14	71165001	72235000	1070000	25000	85912.829291465	97.0%	0.0945	-0.956194253929211
chr10	57480001	57500000	chr10	57480001	57745000	265000	20000	307834.08908769244	99.0%	0.074	-0.9578820499131457
chr5	120840001	120860000	chr5	120840001	122060000	1220000	20000	157128.97916174543	95.0%	0.051500000000000004	-0.9661543054190528
chr15	23300001	23320000	chr15	23300001	23570000	270000	20000	294061.02375592734	98.0%	0.091	-0.9671784669177217
chr5	146765001	146790000	chr5	146765001	148135000	1370000	25000	115859.3895493235	96.0%	0.0715	-0.9701700535345883
chr2	171950001	171975000	chr2	170575001	171975000	1400000	25000	50101.370429133014	95.0%	0.097	-0.9707280422953136
chr4	108160001	108180000	chr4	108160001	108590000	430000	20000	195768.83816105922	97.0%	0.087	-0.9716513796708859
chr9	108195001	108210000	chr9	107715001	108210000	495000	15000	418268.4933804359	95.0%	0.081	-0.9723581552442816
chr2	163805001	163825000	chr2	163000001	163825000	825000	20000	146024.56274949794	95.0%	0.049	-0.9732194449100909
chr9	121705001	121725000	chr9	121705001	122210000	505000	20000	220378.07873467475	98.0%	0.078	-0.9740736782835958
chr15	62150001	62170000	chr15	61150001	62170000	1020000	20000	118941.94409321008	95.0%	0.0745	-0.974377794682417
chr11	45450001	45480000	chr11	44520001	45480000	960000	30000	136591.41659498925	98.0%	0.067	-0.9760075562423965
chr6	40220001	40250000	chr6	39985001	40250000	265000	30000	334354.3943625628	99.0%	0.091	-0.9772148320551967
chr2	119535001	119555000	chr2	118650001	119555000	905000	20000	150204.51181564573	97.0%	0.057	-0.9781032092067176
chr14	55335001	55355000	chr14	54975001	55355000	380000	20000	404408.6682453915	97.0%	0.0505	-0.9795794408261043
chr10	61865001	61885000	chr10	61865001	62355000	490000	20000	273397.4065553447	99.0%	0.0575	-0.9803383671187664
chr12	29355001	29375000	chr12	29355001	29910000	555000	20000	151722.11900880252	96.0%	0.056	-0.9815658670626431
chr17	81180001	81215000	chr17	81180001	81955000	775000	35000	108694.51974800402	98.0%	0.043	-0.9820458727963687
chr6	20085001	20105000	chr6	19040001	20105000	1065000	20000	112355.39338447011	95.0%	0.045	-0.9832206605897414
chr16	43255001	43275000	chr16	43255001	43600000	345000	20000	365037.47810975206	99.0%	0.059	-0.9955543724689161
chr2	55830001	55850000	chr2	55055001	55850000	795000	20000	76154.93661237365	96.0%	0.072	-0.9961981814894701
chr10	86035001	86070000	chr10	86035001	86745000	710000	35000	170134.08174661043	99.0%	0.076	-0.9966081049603212
chr9	63635001	63655000	chr9	63635001	63845000	210000	20000	460551.4417399929	99.0%	0.0695	-0.9982160101577737
chr4	107235001	107255000	chr4	106330001	107255000	925000	20000	153882.1526699205	97.0%	0.046	-1.0027459510238326
chr16	44745001	44770000	chr16	44745001	45710000	965000	25000	110712.68647103893	95.0%	0.07	-1.0037641551348808
chr9	83955001	83975000	chr9	83955001	85490000	1535000	20000	58747.92744173167	95.0%	0.064	-1.0038996724855316
chr9	94730001	94750000	chr9	94730001	95475000	745000	20000	112609.2753358702	99.0%	0.051	-1.0059557030134427
chr11	4885001	4920000	chr11	4885001	5115000	230000	35000	432363.14611152245	99.0%	0.089	-1.008743990183489
chr15	88920001	88940000	chr15	88920001	89280000	360000	20000	245087.96625172652	99.0%	0.0885	-1.0091343135573903
chr12	75465001	75485000	chr12	75465001	76375000	910000	20000	170770.2392576517	97.0%	0.0905	-1.0097295699752415
chr4	13060001	13080000	chr4	12080001	13080000	1000000	20000	97279.7220586409	95.0%	0.0695	-1.0114813928117399
chr11	8410001	8430000	chr11	8410001	8980000	570000	20000	158084.68558875663	99.0%	0.0945	-1.013445459371838
chr8	79580001	79600000	chr8	78705001	79600000	895000	20000	91709.74396336099	96.0%	0.056	-1.0161810648416796
chr5	113750001	113780000	chr5	113750001	114095000	345000	30000	234325.9063269992	99.0%	0.099	-1.0172811426832888
chr18	36010001	36030000	chr18	35745001	36030000	285000	20000	499969.7609774657	99.0%	0.055	-1.019922788701943
chr1	24865001	24885000	chr1	24865001	25825000	960000	20000	117561.38159996229	97.0%	0.0395	-1.020941684676955
chr9	121380001	121405000	chr9	121380001	122035000	655000	25000	252128.33926650556	96.0%	0.094	-1.02561648562215
chr18	42945001	42975000	chr18	42685001	42975000	290000	30000	344565.4584398455	99.0%	0.0285	-1.0264220787970157
chr11	96905001	96925000	chr11	96905001	97185000	280000	20000	334139.9290955243	97.0%	0.0945	-1.0310479197145883
chr16	79175001	79195000	chr16	79175001	80270000	1095000	20000	58362.87231918632	96.0%	0.087	-1.0357960510492183
chr12	12605001	12620000	chr12	12605001	13180000	575000	15000	163889.57142694195	97.0%	0.098	-1.0383343625020867
chr5	75045001	75065000	chr5	73870001	75065000	1195000	20000	112841.62336260118	97.0%	0.044	-1.0394629272579594
chr5	102670001	102690000	chr5	101670001	102690000	1020000	20000	67074.47519814938	97.0%	0.09	-1.0395035372831547
chr9	54940001	54960000	chr9	54940001	56255000	1315000	20000	79770.56668119185	95.0%	0.083	-1.041546846042949
chr7	80720001	80745000	chr7	80720001	81160000	440000	25000	223674.10698317768	98.0%	0.068	-1.0431920216843023
chr8	70195001	70215000	chr8	70195001	70910000	715000	20000	202160.11725743525	96.0%	0.049	-1.045548572327996
chr16	64710001	64730000	chr16	63545001	64730000	1185000	20000	75736.3495998452	98.0%	0.031	-1.0466015961753334
chr16	67220001	67240000	chr16	67220001	68230000	1010000	20000	90537.82482244198	96.0%	0.056	-1.047477595342613
chr7	96890001	96920000	chr7	95705001	96920000	1215000	30000	102670.66483744649	95.0%	0.051	-1.0495318472428166
chr2	77245001	77275000	chr2	77245001	77810000	565000	30000	180760.7860246523	99.0%	0.07	-1.0495557390721049
chr11	59230001	59250000	chr11	59230001	59510000	280000	20000	447203.65436268045	99.0%	0.056999999999999995	-1.0562070123492924
chr4	123400001	123425000	chr4	123400001	123745000	345000	25000	432801.47334832186	98.0%	0.074	-1.0589827904873288
chr7	35880001	35900000	chr7	35880001	37310000	1430000	20000	68794.26620077396	99.0%	0.0775	-1.0596606929418821
chr16	67395001	67415000	chr16	66820001	67415000	595000	20000	127839.56896322062	97.0%	0.084	-1.060600032214882
chr17	33525001	33555000	chr17	33525001	33980000	455000	30000	304385.38929554843	96.0%	0.05	-1.0606119894494284
chr19	60865001	60900000	chr19	60865001	61070000	205000	35000	618633.6108868747	99.0%	0.061	-1.0624992332668797
chr15	78850001	78880000	chr15	77755001	78880000	1125000	30000	121916.56278503731	97.0%	0.083	-1.0628736957446236
chr5	101755001	101780000	chr5	101755001	102215000	460000	25000	225749.76092637697	98.0%	0.08549999999999999	-1.0667329620023513
chr8	120060001	120080000	chr8	119845001	120080000	235000	20000	599074.0044960437	99.0%	0.047	-1.066903840392622
chr5	140090001	140105000	chr5	139050001	140105000	1055000	15000	134865.66046612026	96.0%	0.091	-1.0675445951520093
chr15	79375001	79395000	chr15	79375001	79685000	310000	20000	369773.0691384993	99.0%	0.0935	-1.0683344182672594
chr13	12385001	12405000	chr13	11660001	12405000	745000	20000	88743.67112464283	99.0%	0.094	-1.0709828903798342
chr16	18330001	18350000	chr16	18330001	18885000	555000	20000	271649.3535770167	97.0%	0.059	-1.071280780056001
chr12	29360001	29380000	chr12	28560001	29380000	820000	20000	112168.16577156656	95.0%	0.057499999999999996	-1.0755418656328743
chr5	66740001	66760000	chr5	66740001	66945000	205000	20000	377901.35627051006	99.0%	0.086	-1.0775316527284207
chr8	98850001	98870000	chr8	98850001	99445000	595000	20000	128275.84579421439	97.0%	0.069	-1.078395592808795
chr15	74310001	74330000	chr15	73420001	74330000	910000	20000	128192.2536168296	95.0%	0.0815	-1.0789274645676286
chr9	57055001	57075000	chr9	57055001	58055000	1000000	20000	134729.8190156951	96.0%	0.0925	-1.0805588416982415
chr5	118325001	118345000	chr5	118325001	118895000	570000	20000	195927.66911918944	97.0%	0.055	-1.0810793805260512
chr17	79565001	79585000	chr17	78790001	79585000	795000	20000	115123.48132666874	97.0%	0.081	-1.0853112452549798
chr2	143700001	143720000	chr2	143120001	143720000	600000	20000	248483.48184547227	99.0%	0.03	-1.0920412172941685
chr4	132170001	132195000	chr4	131855001	132195000	340000	25000	253300.688140382	99.0%	0.08499999999999999	-1.0959741991666785
chr3	18985001	19005000	chr3	18145001	19005000	860000	20000	95731.25549632729	99.0%	0.0515	-1.0984630192501774
chr8	73340001	73360000	chr8	71915001	73360000	1445000	20000	94785.18968547015	96.0%	0.069	-1.102785537522141
chr9	100440001	100470000	chr9	100440001	101255000	815000	30000	220450.93515778123	96.0%	0.014	-1.1029311134779614
chr16	38085001	38100000	chr16	36990001	38100000	1110000	15000	108364.80305548188	97.0%	0.048	-1.1082562169587706
chr8	98670001	98690000	chr8	98670001	99435000	765000	20000	94010.20398941419	97.0%	0.086	-1.1094756446713212
chr16	45610001	45635000	chr16	44715001	45635000	920000	25000	98514.51942496687	99.0%	0.08	-1.1097427387653604
chr4	25780001	25810000	chr4	25385001	25810000	425000	30000	210003.33170129196	98.0%	0.057	-1.1098825708347637
chr15	74255001	74275000	chr15	73750001	74275000	525000	20000	216245.79492021218	97.0%	0.077	-1.1105334001194498
chr15	73050001	73070000	chr15	73050001	73650000	600000	20000	199953.59002530048	95.0%	0.096	-1.1127759396017398
chr9	121245001	121265000	chr9	120360001	121265000	905000	20000	75736.6909004161	95.0%	0.057	-1.1142981926329176
chr18	76540001	76560000	chr18	76540001	76915000	375000	20000	160177.64035639176	98.0%	0.053	-1.115436523511457
chr9	57415001	57435000	chr9	57220001	57435000	215000	20000	478446.53076097014	99.0%	0.062	-1.1163983467404428
chr19	40600001	40620000	chr19	40600001	41730000	1130000	20000	125944.69247408996	95.0%	0.093	-1.123371818285975
chr1	119070001	119090000	chr1	119070001	119910000	840000	20000	117874.33350414305	98.0%	0.07150000000000001	-1.12403332569511
chr16	40385001	40405000	chr16	39975001	40405000	430000	20000	214343.68245010133	98.0%	0.0895	-1.1259736623284609
chr3	84520001	84540000	chr3	83910001	84540000	630000	20000	206596.56602828522	98.0%	0.06	-1.1272200443260632
chr7	98430001	98450000	chr7	98105001	98450000	345000	20000	251970.33153261896	98.0%	0.088	-1.1284684038269777
chr6	100165001	100185000	chr6	100165001	100415000	250000	20000	432217.95663739485	99.0%	0.0975	-1.1318336078361368
chr16	7960001	7980000	chr16	7550001	7980000	430000	20000	158504.37811847703	99.0%	0.0975	-1.1328140484315476
chr5	19390001	19410000	chr5	18285001	19410000	1125000	20000	77452.43077872373	98.0%	0.068	-1.133325067811782
chr11	53135001	53165000	chr11	52280001	53165000	885000	30000	172554.53590922008	97.0%	0.041	-1.1340906292477193
chr18	57560001	57580000	chr18	57560001	57925000	365000	20000	255907.43393860862	99.0%	0.06	-1.138306972766699
chr11	5910001	5930000	chr11	5140001	5930000	790000	20000	179495.01038887358	96.0%	0.035500000000000004	-1.1389828999818439
chr16	40630001	40650000	chr16	40020001	40650000	630000	20000	153610.50274180467	96.0%	0.0765	-1.139823622336136
chr7	51620001	51655000	chr7	51620001	52120000	500000	35000	193644.31164291097	98.0%	0.0485	-1.1416176641192575
chr6	127125001	127145000	chr6	127125001	127450000	325000	20000	234137.16868649636	99.0%	0.085	-1.142757544989292
chr9	116025001	116045000	chr9	114995001	116045000	1050000	20000	75789.36632733952	95.0%	0.077	-1.14329167901342
chr11	77435001	77455000	chr11	76905001	77455000	550000	20000	293595.1554829899	99.0%	0.0275	-1.143740889730855
chr17	5420001	5445000	chr17	5420001	6175000	755000	25000	220973.87168736552	95.0%	0.046	-1.14542795934349
chr16	28820001	28845000	chr16	28820001	29580000	760000	25000	145469.6916389495	99.0%	0.039	-1.1488147710297938
chr9	93875001	93900000	chr9	93875001	94740000	865000	25000	81598.36429422624	95.0%	0.087	-1.1540447979759387
chr11	23190001	23215000	chr11	22295001	23215000	920000	25000	102154.38205540982	96.0%	0.09	-1.1554235115140852
chr15	91590001	91615000	chr15	91590001	91760000	170000	25000	339232.0894914653	99.0%	0.0955	-1.1636851319900077
chr6	125260001	125280000	chr6	124815001	125280000	465000	20000	187756.8946004459	99.0%	0.082	-1.1709628418122096
chr8	116290001	116310000	chr8	114505001	116310000	1805000	20000	100888.72328917641	97.0%	0.017	-1.1717587553926583
chr5	20200001	20220000	chr5	20200001	20740000	540000	20000	173130.2414883726	97.0%	0.0655	-1.1766114424659693
chr11	75325001	75350000	chr11	75325001	75770000	445000	25000	208203.2998034316	98.0%	0.079	-1.1782782279701103
chr1	76500001	76520000	chr1	76500001	77480000	980000	20000	102709.87510519399	95.0%	0.0415	-1.1853956926993452
chr10	4310001	4345000	chr10	4015001	4345000	330000	35000	359966.76986350055	99.0%	0.033	-1.1872321460312563
chr7	110215001	110230000	chr7	110215001	111180000	965000	15000	109446.64405262709	97.0%	0.092	-1.1910022414705443
chr7	50335001	50355000	chr7	49945001	50355000	410000	20000	205911.3477925724	99.0%	0.092	-1.1925529815322902
chr13	117645001	117665000	chr13	117645001	118100000	455000	20000	206293.82389162056	99.0%	0.054	-1.1947363392807209
chr9	63455001	63475000	chr9	62130001	63475000	1345000	20000	103153.02629406782	96.0%	0.085	-1.1951256539238084
chr14	14280001	14300000	chr14	13935001	14300000	365000	20000	281720.4846689235	99.0%	0.094	-1.1987036820706936
chr8	69985001	70005000	chr8	69715001	70005000	290000	20000	422383.2086607886	98.0%	0.0795	-1.1995323003234881
chr16	33985001	34005000	chr16	33985001	35315000	1330000	20000	105928.66980288524	95.0%	0.0875	-1.2071590915937642
chr18	60960001	60980000	chr18	60690001	60980000	290000	20000	239646.14711182108	99.0%	0.071	-1.211828342503171
chr12	4225001	4245000	chr12	3255001	4245000	990000	20000	112250.45485982476	95.0%	0.071	-1.2132187004804533
chr3	103560001	103580000	chr3	103560001	103975000	415000	20000	346176.3605609777	99.0%	0.05	-1.2177880107064027
chr4	122880001	122900000	chr4	122880001	123750000	870000	20000	189730.3216871059	98.0%	0.055	-1.219865637591338
chr13	93600001	93635000	chr13	92925001	93635000	710000	35000	90754.90436400464	99.0%	0.094	-1.2206256378640896
chr7	19955001	19975000	chr7	19665001	19975000	310000	20000	235968.2958296679	99.0%	0.088	-1.223095991450403
chr15	82250001	82270000	chr15	82250001	82980000	730000	20000	176085.53512582934	96.0%	0.0895	-1.223758668544461
chr10	67215001	67235000	chr10	66315001	67235000	920000	20000	182235.97616160044	96.0%	0.0905	-1.226248694196585
chr13	92900001	92920000	chr13	92900001	94255000	1355000	20000	108134.76990862704	97.0%	0.068	-1.2274404965237
chr12	83920001	83945000	chr12	83580001	83945000	365000	25000	362763.41589221486	99.0%	0.038	-1.2278491772514866
chr18	23980001	23995000	chr18	23360001	23995000	635000	15000	215484.91199403186	98.0%	0.053	-1.2285197061983952
chr15	82910001	82930000	chr15	82910001	83235000	325000	20000	420317.7516612218	98.0%	0.083	-1.2293955908844643
chr7	66100001	66130000	chr7	66100001	66310000	210000	30000	498190.63967036473	99.0%	0.045	-1.231329090367972
chr19	53785001	53800000	chr19	53785001	55180000	1395000	15000	95884.18754168849	97.0%	0.041	-1.2320353332664615
chr14	33535001	33555000	chr14	33535001	34575000	1040000	20000	136588.63893739766	96.0%	0.0795	-1.2360826890458512
chr4	131870001	131890000	chr4	131870001	132315000	445000	20000	272051.6320035332	99.0%	0.076	-1.2378037169008143
chr11	105335001	105355000	chr11	105335001	106335000	1000000	20000	130429.7749672131	97.0%	0.046	-1.2483432862482506
chr4	130260001	130280000	chr4	129110001	130280000	1170000	20000	225426.14866556536	97.0%	0.032	-1.2507037238170833
chr15	86115001	86140000	chr15	85255001	86140000	885000	25000	265813.11752084125	96.0%	0.045	-1.2515016577000824
chr12	85465001	85485000	chr12	84765001	85485000	720000	20000	227394.02211666803	98.0%	0.083	-1.2527330983357605
chr2	48920001	48935000	chr2	48920001	49860000	940000	15000	121682.65876791615	96.0%	0.0415	-1.2528081187577265
chr16	32605001	32625000	chr16	32605001	33165000	560000	20000	230142.77069500988	98.0%	0.0675	-1.2576536474495155
chr8	126125001	126145000	chr8	126125001	126775000	650000	20000	285706.2085953029	96.0%	0.0375	-1.2605249513911234
chr14	30850001	30875000	chr14	30635001	30875000	240000	25000	484936.99715094594	99.0%	0.0845	-1.2612884042437023
chr11	3905001	3930000	chr11	3270001	3930000	660000	25000	307896.95053000515	98.0%	0.0535	-1.2657530194532667
chr12	78565001	78580000	chr12	77810001	78580000	770000	15000	165500.2185490828	97.0%	0.045	-1.266570412630104
chr16	42270001	42290000	chr16	42270001	42725000	455000	20000	322487.322489161	98.0%	0.034	-1.2687613423848823
chr4	122795001	122815000	chr4	122795001	123090000	295000	20000	296177.24188512657	99.0%	0.087	-1.2690897247595272
chr11	49700001	49720000	chr11	49700001	50435000	735000	20000	149443.75691969352	95.0%	0.074	-1.273057456691894
chr14	60680001	60700000	chr14	59555001	60700000	1145000	20000	129970.18934165992	97.0%	0.077	-1.2733248628695024
chr4	82615001	82650000	chr4	82615001	83045000	430000	35000	191886.2440712085	97.0%	0.09	-1.2755226811126759
chr6	115835001	115855000	chr6	114865001	115855000	990000	20000	136014.39403318308	95.0%	0.042499999999999996	-1.2761508599634086
chr11	120290001	120310000	chr11	119990001	120310000	320000	20000	294011.9669678489	99.0%	0.0635	-1.2777815436901965
chr15	31140001	31160000	chr15	30315001	31160000	845000	20000	85881.62852084443	96.0%	0.084	-1.2793529728663056
chr9	44470001	44490000	chr9	44075001	44490000	415000	20000	438940.93202224345	98.0%	0.07	-1.2811423988615622
chr4	133295001	133315000	chr4	133295001	134490000	1195000	20000	156029.73660686257	96.0%	0.092	-1.2812829818511204
chr16	67720001	67740000	chr16	66760001	67740000	980000	20000	68756.89553358791	96.0%	0.095	-1.2813690545979364
chr19	42415001	42435000	chr19	42200001	42435000	235000	20000	349599.48845547193	99.0%	0.083	-1.2872703785336534
chr9	21070001	21095000	chr9	21070001	22120000	1050000	25000	125010.34075584158	96.0%	0.08	-1.291451654038892
