chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr13	11190001	11220000	chr13	9300001	11220000	1920000	30000	237825.48545544362	95.0%	0.08499999999999999	0.25529774374208647
chr13	37070001	37140000	chr13	35640001	37140000	1500000	70000	289456.4106365718	97.0%	0.083	0.2538510312950946
chr11	116820001	116860000	chr11	115350001	116860000	1510000	40000	505920.15306216804	97.0%	0.083	0.2531134425783925
chr9	57040001	57080000	chr9	55940001	57080000	1140000	40000	823105.8173976545	98.0%	0.093	0.2529820483075734
chr9	77990001	78040000	chr9	77550001	78040000	490000	50000	1172921.8393894448	98.0%	0.084	0.2515554709553821
chr2	19250001	19290000	chr2	17470001	19290000	1820000	40000	325788.69180858997	97.0%	0.036	0.25105787520204675
chr9	10900001	10940000	chr9	10900001	12970000	2070000	40000	247819.0319710309	96.0%	0.042	0.2489411309952751
chr6	5080001	5150000	chr6	4440001	5150000	710000	70000	613125.2221129792	99.0%	0.079	0.24121416107219498
chr11	11770001	11830000	chr11	11770001	12560000	790000	60000	584947.9350105439	98.0%	0.084	0.2411922438571341
chr2	128550001	128600000	chr2	127280001	128600000	1320000	50000	530852.7233553252	99.0%	0.046	0.24067750409986918
chr12	69720001	69770000	chr12	69720001	70440000	720000	50000	943107.4460800325	97.0%	0.08	0.23527622907743267
chr12	16250001	16290000	chr12	15560001	16290000	730000	40000	1076122.3348197204	99.0%	0.077	0.23245017555249814
chr3	89740001	89780000	chr3	87880001	89780000	1900000	40000	627501.9550259226	98.0%	0.0535	0.23178807281707053
chr14	62220001	62260000	chr14	61000001	62260000	1260000	40000	426891.81973908196	96.0%	0.0965	0.22875540249516907
chr6	48180001	48220000	chr6	48180001	49470000	1290000	40000	605984.5670342009	98.0%	0.051	0.2235423776327398
chr9	48580001	48630000	chr9	46660001	48630000	1970000	50000	377756.3105984484	97.0%	0.072	0.2196001467982467
chr2	72020001	72060000	chr2	71260001	72060000	800000	40000	2005229.8655060064	97.0%	0.088	0.2178366666797268
chr8	119400001	119440000	chr8	119400001	120780000	1380000	40000	611472.5507665417	97.0%	0.077	0.21129300603430945
chr1	65160001	65190000	chr1	63260001	65190000	1930000	30000	317538.8279398809	95.0%	0.082	0.20995472882065966
chr9	24480001	24520000	chr9	22020001	24520000	2500000	40000	310342.7211523762	96.0%	0.064	0.20824714066309194
chr11	53850001	53890000	chr11	53320001	53890000	570000	40000	1213033.0688561643	99.0%	0.053	0.2047075108288889
chr14	80190001	80240000	chr14	79390001	80240000	850000	50000	471880.63536656724	99.0%	0.088	0.20382816274995919
chr11	105580001	105620000	chr11	105580001	107780000	2200000	40000	395737.5141407877	95.0%	0.0945	0.2036479387624053
chr17	26010001	26050000	chr17	26010001	28060000	2050000	40000	616325.1053671218	96.0%	0.083	0.2007386325849741
chr8	95050001	95100000	chr8	93810001	95100000	1290000	50000	784023.8140542624	99.0%	0.096	0.2004737791545382
chr12	75760001	75820000	chr12	75760001	76850000	1090000	60000	673166.9596645368	97.0%	0.073	0.19876519069359655
chr6	135060001	135100000	chr6	135060001	136300000	1240000	40000	486023.68704081053	98.0%	0.0945	0.1946989179901235
chr12	54630001	54680000	chr12	54630001	55870000	1240000	50000	510091.79011770507	95.0%	0.078	0.19369244222387477
chr12	76070001	76110000	chr12	76070001	77050000	980000	40000	860475.497468937	98.0%	0.0785	0.19087610154822582
chr1	153100001	153140000	chr1	153100001	153770000	670000	40000	1421895.2096915673	99.0%	0.058	0.18534193302553378
chr8	22150001	22200000	chr8	22150001	23250000	1100000	50000	385737.9591600083	98.0%	0.098	0.18012894116321077
chr5	39410001	39480000	chr5	38410001	39480000	1070000	70000	1128702.0518221287	96.0%	0.021	0.17934448314891402
chr11	78820001	78860000	chr11	78820001	79410000	590000	40000	1333957.615889818	99.0%	0.081	0.17849046336308702
chr13	111760001	111800000	chr13	111760001	113050000	1290000	40000	633662.7243730004	99.0%	0.073	0.17768247094742548
chr5	115900001	115940000	chr5	115020001	115940000	920000	40000	815995.3019250197	96.0%	0.088	0.17732694262755577
chr12	71290001	71320000	chr12	71290001	72380000	1090000	30000	905786.2522113863	98.0%	0.048	0.1769105961235472
chr9	4790001	4830000	chr9	4790001	5320000	530000	40000	919986.4580934665	99.0%	0.087	0.17187615109762375
chr8	25960001	26010000	chr8	25170001	26010000	840000	50000	639946.1457459574	99.0%	0.089	0.171599759839327
chr5	25700001	25770000	chr5	24660001	25770000	1110000	70000	920885.4233665501	99.0%	0.035	0.17148372314667296
chr12	9900001	9940000	chr12	8060001	9940000	1880000	40000	392117.67395727616	97.0%	0.076	0.17111477834879524
chr9	24620001	24690000	chr9	22660001	24690000	2030000	70000	252528.90305619146	95.0%	0.084	0.1700611616845274
chr3	21890001	21940000	chr3	19540001	21940000	2400000	50000	433691.22523980075	98.0%	0.024	0.1644081639446534
chr10	80140001	80180000	chr10	80140001	81440000	1300000	40000	938832.073529277	99.0%	0.0365	0.16414647761283974
chr9	33540001	33580000	chr9	33540001	35560000	2020000	40000	393141.51094683923	95.0%	0.0725	0.16032265224523937
chr19	56530001	56570000	chr19	56530001	57340000	810000	40000	731331.0819772942	98.0%	0.07	0.15779716641927372
chr5	124570001	124610000	chr5	121160001	124610000	3450000	40000	239765.30677891627	96.0%	0.057	0.15384588417094713
chr8	14820001	14860000	chr8	13760001	14860000	1100000	40000	651200.2919395203	99.0%	0.0315	0.14899277144459122
chr7	50470001	50510000	chr7	50470001	52110000	1640000	40000	386198.1304065173	96.0%	0.08499999999999999	0.14654226595322914
chr16	28210001	28250000	chr16	28210001	29010000	800000	40000	1108216.2187514827	96.0%	0.063	0.14282589329068004
chr11	121770001	121810000	chr11	121240001	121810000	570000	40000	1223249.2096997288	99.0%	0.066	0.1406785655809039
chr6	38740001	38780000	chr6	38740001	40250000	1510000	40000	646820.4222140452	96.0%	0.08	0.14026997540528555
chr5	74930001	74970000	chr5	73680001	74970000	1290000	40000	500025.84396884765	99.0%	0.058	0.14018025959525324
chr1	35830001	35880000	chr1	35830001	36570000	740000	50000	1200990.083190327	98.0%	0.0875	0.13951878954591523
chr11	23850001	23890000	chr11	23260001	23890000	630000	40000	735242.0528849189	99.0%	0.063	0.1390376055075798
chr11	51580001	51620000	chr11	51580001	53580000	2000000	40000	546704.6241693007	96.0%	0.07250000000000001	0.13646627679324583
chr18	50090001	50130000	chr18	49750001	50130000	380000	40000	1326876.304525034	99.0%	0.0895	0.1357242337916799
chr11	89130001	89170000	chr11	89130001	89990000	860000	40000	803320.2885192116	99.0%	0.068	0.13440079502053212
chr3	138010001	138060000	chr3	136660001	138060000	1400000	50000	506242.6883189577	99.0%	0.0845	0.13396897674165137
chr6	107520001	107560000	chr6	106130001	107560000	1430000	40000	709314.2410481663	97.0%	0.04	0.13289715461383395
chr4	67860001	67900000	chr4	65590001	67900000	2310000	40000	304960.3656696484	98.0%	0.054	0.13252169737507327
chr10	38800001	38870000	chr10	37250001	38870000	1620000	70000	246810.99994752454	98.0%	0.0835	0.1287122253931659
chr11	98550001	98600000	chr11	96720001	98600000	1880000	50000	380523.6867569142	97.0%	0.0645	0.11769892801122855
chr4	103520001	103560000	chr4	103520001	104820000	1300000	40000	683741.7204045787	99.0%	0.048	0.11602411868247348
chr2	16340001	16370000	chr2	16340001	18810000	2470000	30000	216383.98508903835	97.0%	0.075	0.11488094193766493
chr4	26150001	26180000	chr4	24900001	26180000	1280000	30000	325241.562315398	98.0%	0.0485	0.11363814520162545
chr9	93150001	93180000	chr9	93150001	95380000	2230000	30000	197548.3683961702	95.0%	0.086	0.11246266842497217
chr11	53970001	54010000	chr11	53970001	55480000	1510000	40000	1092784.454587052	97.0%	0.023	0.1114627858937637
chr2	132900001	132930000	chr2	131570001	132930000	1360000	30000	445910.9872712137	98.0%	0.0735	0.11062913988451233
chr14	65330001	65390000	chr14	63310001	65390000	2080000	60000	628678.5642634175	97.0%	0.053	0.10913942077762567
chr11	117180001	117240000	chr11	117180001	117820000	640000	60000	1116295.742318875	99.0%	0.08049999999999999	0.1064001488286718
chr17	72750001	72790000	chr17	71540001	72790000	1250000	40000	520379.3682639872	99.0%	0.058	0.10243886433284748
chr14	60240001	60280000	chr14	60240001	61450000	1210000	40000	867666.8603361897	99.0%	0.058	0.10059592737598964
chr7	37330001	37380000	chr7	37330001	38270000	940000	50000	1324661.8329328417	99.0%	0.040999999999999995	0.09054635709799606
chr2	14660001	14720000	chr2	13380001	14720000	1340000	60000	404300.9692988332	98.0%	0.07	0.08899514338873431
chr18	47960001	48010000	chr18	47960001	49430000	1470000	50000	389095.8223465408	98.0%	0.075	0.08857795572752196
chr4	133360001	133400000	chr4	133360001	134930000	1570000	40000	731575.2568363503	98.0%	0.075	0.08155855604558032
chr1	40070001	40110000	chr1	37280001	40110000	2830000	40000	294006.6412724307	96.0%	0.085	0.08006582679074048
chr17	6800001	6840000	chr17	5030001	6840000	1810000	40000	462512.6926974987	97.0%	0.094	0.07563529487441092
chr14	62430001	62470000	chr14	61540001	62470000	930000	40000	730045.6809406944	99.0%	0.071	0.07191884002572577
chr4	104180001	104230000	chr4	104180001	104840000	660000	50000	927084.2355097547	99.0%	0.0545	0.06892668035544537
chr6	14170001	14210000	chr6	13530001	14210000	680000	40000	527584.6684900373	99.0%	0.07150000000000001	0.06467987545012975
chr6	103790001	103840000	chr6	103790001	106250000	2460000	50000	187964.13031638527	96.0%	0.053	0.06382919015890068
chr12	78170001	78220000	chr12	78170001	78900000	730000	50000	821825.8309181442	99.0%	0.05	0.06369475069406055
chr10	43350001	43390000	chr10	42750001	43390000	640000	40000	1078981.5905662817	99.0%	0.057999999999999996	0.0597938789065255
chr5	33350001	33390000	chr5	33350001	34980000	1630000	40000	508705.30171716586	97.0%	0.09	0.05629046797883569
chr7	77100001	77170000	chr7	77100001	78570000	1470000	70000	432037.3284007371	98.0%	0.042	0.05592236134944672
chr16	8510001	8570000	chr16	5150001	8570000	3420000	60000	267546.1804107802	98.0%	0.0735	0.05013924214584835
chr6	114870001	114940000	chr6	114870001	115800000	930000	70000	818060.0326224382	99.0%	0.077	0.04835787939380414
chr16	76160001	76210000	chr16	76160001	76910000	750000	50000	743856.1802131401	99.0%	0.072	0.04738975725623992
chr10	69320001	69360000	chr10	69320001	71400000	2080000	40000	277651.41483924346	98.0%	0.08499999999999999	0.04515960949406391
chr19	60560001	60600000	chr19	60560001	61150000	590000	40000	987171.8049485269	99.0%	0.078	0.03766289156864105
chr7	68720001	68760000	chr7	65510001	68760000	3250000	40000	193990.51819657173	96.0%	0.087	0.03727104354904645
chr16	92660001	92710000	chr16	92660001	93530000	870000	50000	812877.325882955	99.0%	0.081	0.03369727645170332
chr15	75680001	75720000	chr15	75680001	76170000	490000	40000	1176772.082999723	99.0%	0.077	0.03323734774762449
chr7	102360001	102430000	chr7	101830001	102430000	600000	70000	1738080.5227724998	99.0%	0.092	0.03320374229437831
chr10	85620001	85660000	chr10	84520001	85660000	1140000	40000	813902.8555989573	97.0%	0.08349999999999999	0.032961559208903216
chr2	35290001	35340000	chr2	35290001	35980000	690000	50000	1542013.2515461084	99.0%	0.047	0.032321355572373804
chr11	82760001	82800000	chr11	79950001	82800000	2850000	40000	407960.7815912602	96.0%	0.064	0.029732007470570268
chr19	23670001	23700000	chr19	22900001	23700000	800000	30000	1063766.5360647445	99.0%	0.068	0.026523971992009038
chr9	53970001	54010000	chr9	53970001	54800000	830000	40000	645302.3799075311	98.0%	0.098	0.020783236238861507
chr12	102170001	102220000	chr12	102170001	103040000	870000	50000	1088499.0426054117	99.0%	0.074	0.02029573898916963
chr1	64690001	64730000	chr1	62690001	64730000	2040000	40000	305891.4692003978	95.0%	0.069	0.02017348707184704
chr6	37430001	37470000	chr6	37430001	40460000	3030000	40000	205380.94619195274	95.0%	0.09	0.011984991114232943
chr18	39090001	39130000	chr18	38230001	39130000	900000	40000	1620510.3722052486	99.0%	0.025	0.009804215060817443
chr5	107490001	107530000	chr5	105980001	107530000	1550000	40000	551658.1669025265	98.0%	0.063	0.00851758883475901
chr16	8510001	8570000	chr16	8510001	10530000	2020000	60000	522549.42491659854	98.0%	0.06	0.005608471029472438
chr1	127450001	127520000	chr1	127450001	128420000	970000	70000	796351.3691305174	98.0%	0.042	0.004766678320174259
chr11	88800001	88850000	chr11	87570001	88850000	1280000	50000	765831.7073808224	98.0%	0.0865	0.0011909713938194424
chr11	42600001	42650000	chr11	41610001	42650000	1040000	50000	1233360.3409035034	97.0%	0.0755	-0.003029036601840298
chr5	28520001	28560000	chr5	28520001	29550000	1030000	40000	547009.413167863	97.0%	0.064	-0.010424064629233067
chr4	97680001	97750000	chr4	96860001	97750000	890000	70000	635113.3380580035	98.0%	0.07	-0.02768523118653963
chr7	145190001	145250000	chr7	144480001	145250000	770000	60000	1693144.5895078445	99.0%	0.043	-0.030613714262257164
chr17	12390001	12430000	chr17	12390001	12990000	600000	40000	903180.8851501052	99.0%	0.061	-0.03125757899603554
chr7	129760001	129800000	chr7	129760001	130990000	1230000	40000	659756.8139169804	98.0%	0.085	-0.031642555963907575
chr11	96030001	96080000	chr11	96030001	98980000	2950000	50000	197719.65459103163	95.0%	0.083	-0.031952990655680115
chr8	71250001	71290000	chr8	71250001	72570000	1320000	40000	519587.4548707026	98.0%	0.0785	-0.034286468930799854
chr8	47660001	47700000	chr8	46460001	47700000	1240000	40000	441908.08188810153	98.0%	0.0895	-0.03817203378599441
chr11	108880001	108930000	chr11	108880001	109660000	780000	50000	1196044.7174274246	99.0%	0.059	-0.04069171262601711
chr11	54510001	54550000	chr11	54510001	55480000	970000	40000	670603.3006371148	97.0%	0.087	-0.04176338094028086
chr4	75440001	75480000	chr4	74260001	75480000	1220000	40000	497540.4293845391	96.0%	0.083	-0.04282348675521146
chr5	146760001	146800000	chr5	146760001	148310000	1550000	40000	659541.4735502239	98.0%	0.073	-0.04356744142422305
chr2	34770001	34820000	chr2	34770001	35980000	1210000	50000	713337.2325636542	95.0%	0.089	-0.04390984154546584
chr13	76270001	76310000	chr13	75840001	76310000	470000	40000	1821941.5975934563	99.0%	0.063	-0.05075878050559553
chr2	98620001	98670000	chr2	95350001	98670000	3320000	50000	306405.57702746906	96.0%	0.064	-0.052324547476854735
chr6	96980001	97050000	chr6	95040001	97050000	2010000	70000	192498.29323472385	97.0%	0.095	-0.05385905089925999
chr12	3370001	3440000	chr12	3370001	5370000	2000000	70000	438209.90682384826	95.0%	0.0985	-0.05419432774465183
chr1	152730001	152780000	chr1	151320001	152780000	1460000	50000	427270.9191671542	95.0%	0.082	-0.05444177966375569
chr16	81320001	81360000	chr16	81320001	84570000	3250000	40000	139677.05208396557	98.0%	0.089	-0.06337717811420729
chr8	4470001	4520000	chr8	3160001	4520000	1360000	50000	484827.6798239142	96.0%	0.08	-0.0634965200037794
chr12	77670001	77720000	chr12	77670001	79020000	1350000	50000	722798.1714866336	98.0%	0.092	-0.06999503192368252
chr15	35910001	35950000	chr15	35910001	38540000	2630000	40000	228605.8295710705	96.0%	0.098	-0.07543261165030553
chr8	126440001	126510000	chr8	126440001	127190000	750000	70000	1235581.6319254537	98.0%	0.055	-0.07666727505534662
chr11	52210001	52250000	chr11	51580001	52250000	670000	40000	919617.2294839632	99.0%	0.06	-0.07887787753013686
chr4	152680001	152720000	chr4	152680001	153950000	1270000	40000	686658.6898054462	99.0%	0.026	-0.08024590596715424
chr7	110270001	110320000	chr7	110270001	110820000	550000	50000	1070324.3926560557	99.0%	0.078	-0.08381701603882648
chr2	6860001	6890000	chr2	5860001	6890000	1030000	30000	965671.714537974	98.0%	0.057	-0.08458114329257671
chr9	93870001	93910000	chr9	93870001	94590000	720000	40000	630116.4709594676	98.0%	0.076	-0.08565733307924686
chr16	85650001	85690000	chr16	84730001	85690000	960000	40000	424788.942115529	99.0%	0.052000000000000005	-0.08765669937830536
chr3	103020001	103060000	chr3	103020001	105960000	2940000	40000	251966.6383294749	95.0%	0.087	-0.08889681780797351
chr8	64820001	64860000	chr8	64070001	64860000	790000	40000	839973.2533767843	95.0%	0.065	-0.09080757153233927
chr14	92710001	92750000	chr14	90280001	92750000	2470000	40000	160222.86062116173	97.0%	0.094	-0.09713359569425271
chr6	12240001	12280000	chr6	10800001	12280000	1480000	40000	296049.8712619641	98.0%	0.0885	-0.09717541620337772
chr11	117380001	117410000	chr11	117380001	119080000	1700000	30000	761748.2565808786	96.0%	0.095	-0.09793794769877028
chr9	13860001	13900000	chr9	13860001	14780000	920000	40000	731452.819438962	99.0%	0.053	-0.09800410463623584
chr17	65680001	65720000	chr17	65680001	66510000	830000	40000	1001528.3012247098	97.0%	0.081	-0.09860799945370312
chr2	178500001	178560000	chr2	178080001	178560000	480000	60000	1705755.6703499174	98.0%	0.07	-0.10007152774055111
chr18	82710001	82750000	chr18	82050001	82750000	700000	40000	901059.2307452731	96.0%	0.0985	-0.10010490811460025
chr15	80250001	80290000	chr15	80250001	81870000	1620000	40000	945156.0378491695	96.0%	0.055	-0.10182650164161289
chr8	73310001	73360000	chr8	71260001	73360000	2100000	50000	432196.1903898729	97.0%	0.067	-0.1020331846929727
chr4	141130001	141170000	chr4	141130001	141870000	740000	40000	1153527.8486584648	99.0%	0.069	-0.10256148927549974
chr10	85950001	85980000	chr10	85950001	86830000	880000	30000	887649.9599032095	99.0%	0.0685	-0.10257196014274018
chr12	40020001	40060000	chr12	38300001	40060000	1760000	40000	275211.86103333335	97.0%	0.0955	-0.1063086929384732
chr8	99020001	99070000	chr8	97850001	99070000	1220000	50000	484185.0173403992	98.0%	0.0525	-0.10782279407588251
chr13	62900001	62930000	chr13	62900001	64850000	1950000	30000	511448.00458282605	96.0%	0.055	-0.10797654178377054
chr9	23770001	23810000	chr9	23770001	25560000	1790000	40000	380909.8140164304	95.0%	0.09	-0.11033293876636642
chr14	71160001	71200000	chr14	71160001	72460000	1300000	40000	472350.81448151387	98.0%	0.081	-0.11130042445049253
chr9	120280001	120320000	chr9	120280001	122980000	2700000	40000	283550.4996056742	95.0%	0.0865	-0.11200789231447988
