chr	start	end	ATAC.ctrl_ATAC.tagAlign.bgz.readCount	ATAC.ctrl_ATAC.tagAlign.bgz.RPM	ATAC.ctrl_ATAC.tagAlign.bgz.readCount.quantile	ATAC.ctrl_ATAC.tagAlign.bgz.RPM.quantile	ATAC.ctrl_ATAC.tagAlign.bgz.RPKM	ATAC.ctrl_ATAC.tagAlign.bgz.RPKM.quantile	ATAC.RPM	ATAC.RPM.quantile	ATAC.RPKM	ATAC.RPKM.quantile	class	isPromoterElement	isGenicElement	isIntergenicElement	promoterSymbol	genicSymbol	name	normalized_atac	activity_base	activity_base_no_qnorm
chr10	111600601	111601101	236	1.009212	0.312529	0.312529	2.018425	0.320157	1.009212	0.312529	2.018425	0.320157	genic	False	True	False		Gm30262	genic|chr10:111600601-111601101	1.009212	1.009212	1.009212
chr10	111721051	111721551	213	0.910857	0.280351	0.280351	1.821714	0.286828	0.910857	0.280351	1.821714	0.286828	intergenic	False	False	True			intergenic|chr10:111721051-111721551	0.910857	0.910857	0.910857
chr10	111724933	111725433	59	0.252303	0.111389	0.111389	0.504606	0.111755	0.252303	0.111389	0.504606	0.111755	promoter	True	False	False	Gm30624	Gm30624	promoter|chr10:111724933-111725433	0.252303	0.252303	0.252303
chr10	111798729	111799229	337	1.441121	0.426793	0.426793	2.882242	0.438519	1.441121	0.426793	2.882242	0.438519	genic	False	True	False		Gm47865,Gm30624	genic|chr10:111798729-111799229	1.441121	1.441121	1.441121
chr10	111799603	111800103	65	0.277961	0.119720	0.119720	0.555922	0.120074	0.277961	0.119720	0.555922	0.120074	promoter	True	False	False	Gm47865	Gm47865,Gm30624	promoter|chr10:111799603-111800103	0.277961	0.277961	0.277961
chr10	111834900	111835400	261	1.116120	0.343780	0.343780	2.232241	0.353156	1.116120	0.343780	2.232241	0.353156	genic	False	True	False		Gm30624	genic|chr10:111834900-111835400	1.116120	1.116120	1.116120
chr10	111844110	111844610	1249	5.341128	0.753823	0.753823	10.682255	0.769505	5.341128	0.753823	10.682255	0.769505	intergenic	False	False	True			intergenic|chr10:111844110-111844610	5.341128	5.341128	5.341128
chr10	111874126	111874626	33	0.141119	0.066677	0.066677	0.282237	0.066824	0.141119	0.066677	0.282237	0.066824	promoter	True	False	False	Gm20758	Gm20758	promoter|chr10:111874126-111874626	0.141119	0.141119	0.141119
chr10	111884582	111885082	781	3.339808	0.655996	0.655996	6.679617	0.670857	3.339808	0.655996	6.679617	0.670857	intergenic	False	False	True			intergenic|chr10:111884582-111885082	3.339808	3.339808	3.339808
chr10	111903896	111904396	281	1.201647	0.368696	0.368696	2.403294	0.378916	1.201647	0.368696	2.403294	0.378916	intergenic	False	False	True			intergenic|chr10:111903896-111904396	1.201647	1.201647	1.201647
chr10	111912485	111912985	1087	4.648363	0.727207	0.727207	9.296727	0.742918	4.648363	0.727207	9.296727	0.742918	intergenic	False	False	True			intergenic|chr10:111912485-111912985	4.648363	4.648363	4.648363
chr10	111925433	111925933	534	2.283557	0.561617	0.561617	4.567113	0.575220	2.283557	0.561617	4.567113	0.575220	intergenic	False	False	True			intergenic|chr10:111925433-111925933	2.283557	2.283557	2.283557
chr10	111957654	111958154	405	1.731911	0.482016	0.482016	3.463822	0.494828	1.731911	0.482016	3.463822	0.494828	intergenic	False	False	True			intergenic|chr10:111957654-111958154	1.731911	1.731911	1.731911
chr10	111972413	111973013	4523	19.341810	0.923546	0.923546	32.236350	0.919738	19.341810	0.923546	32.236350	0.919738	promoter	True	False	False	Krr1	Krr1	promoter|chr10:111972413-111973013	19.341810	19.341810	19.341810
chr10	112002381	112002881	45	0.192435	0.088752	0.088752	0.384869	0.089024	0.192435	0.088752	0.384869	0.089024	promoter	True	False	False	Glipr1	Glipr1	promoter|chr10:112002381-112002881	0.192435	0.192435	0.192435
chr10	112059903	112060438	216	0.923686	0.284655	0.284655	1.726516	0.269457	0.923686	0.284655	1.726516	0.269457	promoter	True	False	False	Glipr1l1	Glipr1l1	promoter|chr10:112059903-112060438	0.923686	0.923686	0.923686
chr10	112083103	112083603	72	0.307895	0.128500	0.128500	0.615791	0.128889	0.307895	0.128500	0.615791	0.128889	promoter	True	False	False	Glipr1l2	Glipr1l2	promoter|chr10:112083103-112083603	0.307895	0.307895	0.307895
chr10	112160063	112160577	426	1.821714	0.497821	0.497821	3.544190	0.501848	1.821714	0.497821	3.544190	0.501848	promoter	True	False	False	Glipr1l3	Glipr1l3	promoter|chr10:112160063-112160577	1.821714	1.821714	1.821714
chr10	112163348	112163870	233	0.996383	0.308408	0.308408	1.908780	0.302002	0.996383	0.308408	1.908780	0.302002	promoter	True	False	False	Caps2	Caps2	promoter|chr10:112163348-112163870	0.996383	0.996383	0.996383
chr10	112270870	112271370	117	0.500330	0.166092	0.166092	1.000660	0.166978	0.500330	0.166092	1.000660	0.166978	promoter	True	False	False	Kcnc2	Kcnc2	promoter|chr10:112270870-112271370	0.500330	0.500330	0.500330
chr10	112726637	112727137	3	0.012829	0.014152	0.014152	0.025658	0.014158	0.012829	0.014152	0.025658	0.014158	promoter	True	False	False	1700010J16Rik	1700010J16Rik	promoter|chr10:112726637-112727137	0.012829	0.012829	0.012829
chr10	112837501	112838001	17	0.072697	0.034817	0.034817	0.145395	0.034847	0.072697	0.034817	0.145395	0.034847	promoter	True	False	False	Gm3942	Gm3942	promoter|chr10:112837501-112838001	0.072697	0.072697	0.072697
chr10	112928397	112929296	4504	19.260560	0.923074	0.923074	21.424427	0.874358	19.260560	0.923074	21.424427	0.874358	promoter	True	False	False	Atxn7l3b	Atxn7l3b	promoter|chr10:112928397-112929296	19.260560	19.260560	19.260560
chr10	113113138	113113638	6	0.025658	0.017949	0.017949	0.051316	0.017967	0.025658	0.017949	0.051316	0.017967	promoter	True	False	False	Gm47524	Gm47524	promoter|chr10:113113138-113113638	0.025658	0.025658	0.025658
chr10	113423933	113424433	0	0.000000	0.005822	0.005822	0.000000	0.005822	0.000000	0.005822	0.000000	0.005822	promoter	True	False	False	Gm47532	Gm47532	promoter|chr10:113423933-113424433	0.000000	0.000000	0.000000
chr10	113562513	113563013	1	0.004276	0.011873	0.011873	0.008553	0.011879	0.004276	0.011873	0.008553	0.011879	promoter	True	False	False	Gm40765	Gm40765	promoter|chr10:113562513-113563013	0.004276	0.004276	0.004276
chr10	114567832	114568332	451	1.928622	0.514578	0.514578	3.857244	0.527331	1.928622	0.514578	3.857244	0.527331	genic	False	True	False		Trhde	genic|chr10:114567832-114568332	1.928622	1.928622	1.928622
chr10	114578861	114579361	187	0.799672	0.243237	0.243237	1.599345	0.247907	0.799672	0.243237	1.599345	0.247907	genic	False	True	False		Trhde	genic|chr10:114578861-114579361	0.799672	0.799672	0.799672
chr10	114735470	114735970	227	0.970725	0.299711	0.299711	1.941451	0.306837	0.970725	0.299711	1.941451	0.306837	genic	False	True	False		Trhde	genic|chr10:114735470-114735970	0.970725	0.970725	0.970725
chr10	114794127	114794627	268	1.146055	0.352512	0.352512	2.292109	0.361983	1.146055	0.352512	2.292109	0.361983	genic	False	True	False		Trhde	genic|chr10:114794127-114794627	1.146055	1.146055	1.146055
chr10	114800362	114800862	1252	5.353957	0.754189	0.754189	10.707913	0.769859	5.353957	0.754189	10.707913	0.769859	genic	False	True	False		Trhde	genic|chr10:114800362-114800862	5.353957	5.353957	5.353957
chr10	114801594	114802557	2562	10.955940	0.861304	0.861304	11.376885	0.780481	10.955940	0.861304	11.376885	0.780481	promoter	True	False	False	Trhde	Trhde	promoter|chr10:114801594-114802557	10.955940	10.955940	10.955940
chr10	114874756	114875256	16	0.068421	0.032934	0.032934	0.136842	0.032975	0.068421	0.032934	0.136842	0.032975	promoter	True	False	False	Gm31182	Gm31182	promoter|chr10:114874756-114875256	0.068421	0.068421	0.068421
chr10	114890769	114891269	7222	30.883606	0.960371	0.960371	61.767213	0.969026	30.883606	0.960371	61.767213	0.969026	intergenic	False	False	True			intergenic|chr10:114890769-114891269	30.883606	30.883606	30.883606
chr10	114891864	114892364	859	3.673362	0.678314	0.678314	7.346723	0.693322	3.673362	0.678314	7.346723	0.693322	intergenic	False	False	True			intergenic|chr10:114891864-114892364	3.673362	3.673362	3.673362
chr10	114917267	114917767	313	1.338489	0.402846	0.402846	2.676978	0.414034	1.338489	0.402846	2.676978	0.414034	intergenic	False	False	True			intergenic|chr10:114917267-114917767	1.338489	1.338489	1.338489
chr10	114947680	114948180	2	0.008553	0.012983	0.012983	0.017105	0.012989	0.008553	0.012983	0.017105	0.012989	promoter	True	False	False	Gm31267	Gm31267	promoter|chr10:114947680-114948180	0.008553	0.008553	0.008553
chr10	114949121	114949621	693	2.963492	0.627283	0.627283	5.926984	0.641743	2.963492	0.627283	5.926984	0.641743	genic	False	True	False		Gm31267	genic|chr10:114949121-114949621	2.963492	2.963492	2.963492
chr10	114957869	114958369	276	1.180265	0.362485	0.362485	2.360530	0.372415	1.180265	0.362485	2.360530	0.372415	intergenic	False	False	True			intergenic|chr10:114957869-114958369	1.180265	1.180265	1.180265
chr10	114963584	114964084	291	1.244410	0.379743	0.379743	2.488820	0.390164	1.244410	0.379743	2.488820	0.390164	intergenic	False	False	True			intergenic|chr10:114963584-114964084	1.244410	1.244410	1.244410
chr10	115013120	115013620	8422	36.015194	0.969747	0.969747	72.030389	0.976737	36.015194	0.969747	72.030389	0.976737	intergenic	False	False	True			intergenic|chr10:115013120-115013620	36.015194	36.015194	36.015194
chr10	115019322	115019822	9520	40.710597	0.975810	0.975810	81.421195	0.982146	40.710597	0.975810	81.421195	0.982146	intergenic	False	False	True			intergenic|chr10:115019322-115019822	40.710597	40.710597	40.710597
chr10	115050556	115051056	202	0.863817	0.264516	0.264516	1.727635	0.270125	0.863817	0.264516	1.727635	0.270125	intergenic	False	False	True			intergenic|chr10:115050556-115051056	0.863817	0.863817	0.863817
chr10	115096112	115096612	129	0.551646	0.176513	0.176513	1.103291	0.177765	0.551646	0.176513	1.103291	0.177765	genic	False	True	False		Tph2	genic|chr10:115096112-115096612	0.551646	0.551646	0.551646
chr10	115097073	115097573	1213	5.187180	0.748084	0.748084	10.374360	0.763819	5.187180	0.748084	10.374360	0.763819	genic	False	True	False		Tph2	genic|chr10:115097073-115097573	5.187180	5.187180	5.187180
chr10	115175442	115175942	1300	5.559220	0.760825	0.760825	11.118440	0.776548	5.559220	0.760825	11.118440	0.776548	genic	False	True	False		Tph2	genic|chr10:115175442-115175942	5.559220	5.559220	5.559220
chr10	115184603	115185272	1348	5.764484	0.767078	0.767078	8.616568	0.727496	5.764484	0.767078	8.616568	0.727496	promoter	True	False	False	Tph2	Tph2	promoter|chr10:115184603-115185272	5.764484	5.764484	5.764484
chr10	115212823	115213323	471	2.014148	0.526233	0.526233	4.028296	0.539245	2.014148	0.526233	4.028296	0.539245	genic	False	True	False		Tbc1d15	genic|chr10:115212823-115213323	2.014148	2.014148	2.014148
chr10	115248129	115248629	676	2.890795	0.621131	0.621131	5.781589	0.635703	2.890795	0.621131	5.781589	0.635703	genic	False	True	False		Tbc1d15	genic|chr10:115248129-115248629	2.890795	2.890795	2.890795
chr10	115251192	115251717	3952	16.900029	0.910598	0.910598	32.190532	0.919596	16.900029	0.910598	32.190532	0.919596	promoter	True	False	False	Tbc1d15	Tbc1d15	promoter|chr10:115251192-115251717	16.900029	16.900029	16.900029
chr10	115269827	115270327	222	0.949344	0.293127	0.293127	1.898688	0.300077	0.949344	0.293127	1.898688	0.300077	intergenic	False	False	True			intergenic|chr10:115269827-115270327	0.949344	0.949344	0.949344
chr10	115315344	115315930	2198	9.399358	0.841206	0.841206	16.039861	0.835048	9.399358	0.841206	16.039861	0.835048	promoter	True	False	False	Rab21	Rab21	promoter|chr10:115315344-115315930	9.399358	9.399358	9.399358
chr10	115323239	115323739	294	1.257239	0.382866	0.382866	2.514478	0.393370	1.257239	0.382866	2.514478	0.393370	intergenic	False	False	True			intergenic|chr10:115323239-115323739	1.257239	1.257239	1.257239
chr10	115362143	115362751	9249	39.551714	0.974293	0.974293	65.052161	0.971707	39.551714	0.974293	65.052161	0.971707	promoter	True	False	False	Tmem19	Tmem19	promoter|chr10:115362143-115362751	39.551714	39.551714	39.551714
chr10	115384193	115385208	18039	77.140595	0.995206	0.995206	76.000586	0.979253	77.140595	0.995206	76.000586	0.979253	promoter	True	False	False	Thap2,Zfc3h1	Thap2,Zfc3h1	promoter|chr10:115384193-115385208	77.140595	77.140595	77.140595
chr10	115470975	115471475	215	0.919409	0.283167	0.283167	1.838819	0.289780	0.919409	0.283167	1.838819	0.289780	genic	False	True	False		Lgr5	genic|chr10:115470975-115471475	0.919409	0.919409	0.919409
chr10	115529718	115530218	183	0.782567	0.237380	0.237380	1.565134	0.241814	0.782567	0.237380	1.565134	0.241814	genic	False	True	False		Lgr5	genic|chr10:115529718-115530218	0.782567	0.782567	0.782567
chr10	115561122	115561622	181	0.774015	0.234953	0.234953	1.548029	0.239163	0.774015	0.234953	1.548029	0.239163	genic	False	True	False		Lgr5	genic|chr10:115561122-115561622	0.774015	0.774015	0.774015
chr10	115562874	115563374	904	3.865796	0.689325	0.689325	7.731592	0.704523	3.865796	0.689325	7.731592	0.704523	genic	False	True	False		Lgr5	genic|chr10:115562874-115563374	3.865796	3.865796	3.865796
chr10	115569735	115570235	79	0.337830	0.135455	0.135455	0.675659	0.135910	0.337830	0.135455	0.675659	0.135910	promoter	True	False	False	A930009A15Rik	Lgr5,A930009A15Rik	promoter|chr10:115569735-115570235	0.337830	0.337830	0.337830
chr10	115587202	115588030	2343	10.019425	0.849820	0.849820	12.100755	0.791037	10.019425	0.849820	12.100755	0.791037	promoter	True	False	False	Lgr5	Lgr5	promoter|chr10:115587202-115588030	10.019425	10.019425	10.019425
chr10	115617402	115617902	351	1.500989	0.439045	0.439045	3.001979	0.451013	1.500989	0.439045	3.001979	0.451013	intergenic	False	False	True			intergenic|chr10:115617402-115617902	1.500989	1.500989	1.500989
chr10	115790752	115791252	153	0.654277	0.199663	0.199663	1.308555	0.202066	0.654277	0.199663	1.308555	0.202066	intergenic	False	False	True			intergenic|chr10:115790752-115791252	0.654277	0.654277	0.654277
chr10	115816581	115817081	46	0.196711	0.090459	0.090459	0.393422	0.090748	0.196711	0.090459	0.393422	0.090748	promoter	True	False	False	Tspan8	Tspan8	promoter|chr10:115816581-115817081	0.196711	0.196711	0.196711
chr10	115920942	115921442	283	1.210199	0.370880	0.370880	2.420399	0.381242	1.210199	0.370880	2.420399	0.381242	intergenic	False	False	True			intergenic|chr10:115920942-115921442	1.210199	1.210199	1.210199
chr10	115986595	115987095	319	1.364147	0.408732	0.408732	2.728294	0.420080	1.364147	0.408732	2.728294	0.420080	intergenic	False	False	True			intergenic|chr10:115986595-115987095	1.364147	1.364147	1.364147
chr10	116001823	116002323	5747	24.576030	0.943981	0.943981	49.152059	0.954289	24.576030	0.943981	49.152059	0.954289	intergenic	False	False	True			intergenic|chr10:116001823-116002323	24.576030	24.576030	24.576030
chr10	116017962	116018611	11994	51.290221	0.985310	0.985310	79.029616	0.980977	51.290221	0.985310	79.029616	0.980977	promoter	True	False	False	Ptprr	Ptprr	promoter|chr10:116017962-116018611	51.290221	51.290221	51.290221
chr10	116019174	116019674	3589	15.347724	0.900762	0.900762	30.695448	0.914955	15.347724	0.900762	30.695448	0.914955	genic	False	True	False		Ptprr	genic|chr10:116019174-116019674	15.347724	15.347724	15.347724
chr10	116038126	116038626	354	1.513818	0.441802	0.441802	3.027637	0.453734	1.513818	0.441802	3.027637	0.453734	genic	False	True	False		Ptprr	genic|chr10:116038126-116038626	1.513818	1.513818	1.513818
chr10	116097636	116098136	281	1.201647	0.368696	0.368696	2.403294	0.378916	1.201647	0.368696	2.403294	0.378916	genic	False	True	False		Ptprr	genic|chr10:116097636-116098136	1.201647	1.201647	1.201647
chr10	116108118	116108618	1244	5.319746	0.753221	0.753221	10.639492	0.768920	5.319746	0.753221	10.639492	0.768920	genic	False	True	False		Ptprr	genic|chr10:116108118-116108618	5.319746	5.319746	5.319746
chr10	116113667	116114167	153	0.654277	0.199663	0.199663	1.308555	0.202066	0.654277	0.199663	1.308555	0.202066	promoter	True	False	False	Taf7l2	Ptprr,Taf7l2	promoter|chr10:116113667-116114167	0.654277	0.654277	0.654277
chr10	116143734	116144234	323	1.381252	0.412783	0.412783	2.762505	0.424166	1.381252	0.412783	2.762505	0.424166	genic	False	True	False		Ptprr	genic|chr10:116143734-116144234	1.381252	1.381252	1.381252
chr10	116196210	116196710	274	1.171713	0.359975	0.359975	2.343425	0.369835	1.171713	0.359975	2.343425	0.369835	genic	False	True	False		Ptprr	genic|chr10:116196210-116196710	1.171713	1.171713	1.171713
chr10	116197049	116197549	1013	4.331915	0.713243	0.713243	8.663831	0.728618	4.331915	0.713243	8.663831	0.728618	genic	False	True	False		Ptprr	genic|chr10:116197049-116197549	4.331915	4.331915	4.331915
chr10	116261096	116261596	158	0.675659	0.205225	0.205225	1.351318	0.207953	0.675659	0.205225	1.351318	0.207953	genic	False	True	False		Ptprr	genic|chr10:116261096-116261596	0.675659	0.675659	0.675659
chr10	116275272	116275772	50	0.213816	0.097479	0.097479	0.427632	0.097727	0.213816	0.097479	0.427632	0.097727	promoter	True	False	False	Ptprb	Ptprb	promoter|chr10:116275272-116275772	0.213816	0.213816	0.213816
chr10	116296337	116296837	234	1.000660	0.309807	0.309807	2.001319	0.317299	1.000660	0.309807	2.001319	0.317299	genic	False	True	False		Ptprb	genic|chr10:116296337-116296837	1.000660	1.000660	1.000660
chr10	116319184	116319684	277	1.184542	0.363600	0.363600	2.369083	0.373596	1.184542	0.363600	2.369083	0.373596	genic	False	True	False		Ptprb	genic|chr10:116319184-116319684	1.184542	1.184542	1.184542
chr10	116330383	116330883	283	1.210199	0.370880	0.370880	2.420399	0.381242	1.210199	0.370880	2.420399	0.381242	genic	False	True	False		Ptprb	genic|chr10:116330383-116330883	1.210199	1.210199	1.210199
chr10	116331090	116331590	225	0.962173	0.297007	0.297007	1.924345	0.304080	0.962173	0.297007	1.924345	0.304080	genic	False	True	False		Ptprb	genic|chr10:116331090-116331590	0.962173	0.962173	0.962173
chr10	116333975	116334475	192	0.821054	0.250251	0.250251	1.642108	0.255163	0.821054	0.250251	1.642108	0.255163	genic	False	True	False		Ptprb	genic|chr10:116333975-116334475	0.821054	0.821054	0.821054
chr10	116362022	116362522	7274	31.105975	0.960766	0.960766	62.211951	0.969446	31.105975	0.960766	62.211951	0.969446	genic	False	True	False		Ptprb	genic|chr10:116362022-116362522	31.105975	31.105975	31.105975
chr10	116374042	116374542	1537	6.572709	0.788664	0.788664	13.145418	0.804286	6.572709	0.788664	13.145418	0.804286	genic	False	True	False		Ptprb	genic|chr10:116374042-116374542	6.572709	6.572709	6.572709
chr10	116386712	116387212	641	2.741123	0.608307	0.608307	5.482246	0.622159	2.741123	0.608307	5.482246	0.622159	genic	False	True	False		Ptprb	genic|chr10:116386712-116387212	2.741123	2.741123	2.741123
chr10	116402990	116403490	465	1.988490	0.522655	0.522655	3.976981	0.535484	1.988490	0.522655	3.976981	0.535484	intergenic	False	False	True			intergenic|chr10:116402990-116403490	1.988490	1.988490	1.988490
chr10	116424879	116425379	843	3.604940	0.673921	0.673921	7.209881	0.688811	3.604940	0.673921	7.209881	0.688811	genic	False	True	False		Kcnmb4	genic|chr10:116424879-116425379	3.604940	3.604940	3.604940
chr10	116470397	116470897	723	3.091782	0.637935	0.637935	6.183563	0.652229	3.091782	0.637935	6.183563	0.652229	genic	False	True	False		Kcnmb4	genic|chr10:116470397-116470897	3.091782	3.091782	3.091782
