chr	start	end	name	score	strand	Ensembl_ID	gene_type	symbol	tss	Expression	is_ue	cellType	ATAC.ctrl_ATAC.tagAlign.bgz.readCount	ATAC.ctrl_ATAC.tagAlign.bgz.RPM	ATAC.ctrl_ATAC.tagAlign.bgz.readCount.quantile	ATAC.ctrl_ATAC.tagAlign.bgz.RPM.quantile	ATAC.ctrl_ATAC.tagAlign.bgz.RPKM	ATAC.ctrl_ATAC.tagAlign.bgz.RPKM.quantile	ATAC.RPM	ATAC.RPM.quantile	ATAC.RPKM	ATAC.RPKM.quantile	ATAC.ctrl_ATAC.tagAlign.bgz.readCount.TSS1Kb	ATAC.ctrl_ATAC.tagAlign.bgz.RPM.TSS1Kb	ATAC.ctrl_ATAC.tagAlign.bgz.readCount.quantile.TSS1Kb	ATAC.ctrl_ATAC.tagAlign.bgz.RPM.quantile.TSS1Kb	ATAC.ctrl_ATAC.tagAlign.bgz.RPKM.TSS1Kb	ATAC.ctrl_ATAC.tagAlign.bgz.RPKM.quantile.TSS1Kb	ATAC.RPM.TSS1Kb	ATAC.RPM.quantile.TSS1Kb	ATAC.RPKM.TSS1Kb	ATAC.RPKM.quantile.TSS1Kb	PromoterActivityQuantile
chr9	98955287	98958543	Foxl2	0	+	ENSMUSG00000050397	protein_coding	Foxl2	98955287		False		622	2.659873	0.302938	0.302938	0.816914	0.709608	2.659873	0.302938	0.816914	0.709608	360	1.539476	0.539994	0.539994	1.539476	0.539994	1.539476	0.539994	1.539476	0.539994	0.539994
chr9	98986372	99002021	Faim	0	+	ENSMUSG00000032463	protein_coding	Faim	98986372		False		7631	32.632623	0.808626	0.808626	2.085285	0.885069	32.632623	0.808626	2.085285	0.885069	3816	16.318450	0.806128	0.806128	16.318450	0.806128	16.318450	0.806128	16.318450	0.806128	0.806128
chr9	99006789	99035715	Gm1123	0	-	ENSMUSG00000044860	protein_coding	Gm1123	99035715		False		1340	5.730273	0.418879	0.418879	0.198101	0.224156	5.730273	0.418879	0.198101	0.224156	151	0.645725	0.430343	0.430343	0.645725	0.430343	0.645725	0.430343	0.645725	0.430343	0.430343
chr9	99036653	99140621	Pik3cb	0	-	ENSMUSG00000032462	protein_coding	Pik3cb	99140621		False		9873	42.220139	0.856842	0.856842	0.406088	0.493001	42.220139	0.856842	0.406088	0.493001	3404	14.556604	0.786476	0.786476	14.556604	0.786476	14.556604	0.786476	14.556604	0.786476	0.786476
chr9	99229375	99237239	Faiml	0	-	ENSMUSG00000096316	protein_coding	Faiml	99237239		False		175	0.748357	0.120442	0.120442	0.095162	0.067831	0.748357	0.120442	0.095162	0.067831	84	0.359211	0.294787	0.294787	0.359211	0.294787	0.359211	0.294787	0.359211	0.294787	0.294787
chr9	99243366	99300404	Cep70	0	+	ENSMUSG00000056267	protein_coding	Cep70	99243366		False		3978	17.011214	0.652054	0.652054	0.298244	0.372612	17.011214	0.652054	0.298244	0.372612	3954	16.908582	0.812507	0.812507	16.908582	0.812507	16.908582	0.812507	16.908582	0.812507	0.812507
chr9	99309962	99358557	Esyt3	0	-	ENSMUSG00000037681	protein_coding	Esyt3	99358557		False		4278	18.294111	0.670730	0.670730	0.376461	0.462097	18.294111	0.670730	0.376461	0.462097	208	0.889475	0.480668	0.480668	0.889475	0.480668	0.889475	0.480668	0.889475	0.480668	0.480668
chr9	99367032	99368490	Gm28087	0	+	ENSMUSG00000100123	lincRNA	Gm28087	99367032		False		26	0.111184	0.012280	0.012280	0.076258	0.045292	0.111184	0.012280	0.076258	0.045292	11	0.047040	0.035918	0.035918	0.047040	0.035918	0.047040	0.035918	0.047040	0.035918	0.035918
chr9	99385419	99437381	Mras	0	-	ENSMUSG00000032470	protein_coding	Mras	99437381		False		10291	44.007643	0.863699	0.863699	0.846920	0.718255	44.007643	0.863699	0.846920	0.718255	449	1.920069	0.558936	0.558936	1.920069	0.558936	1.920069	0.558936	1.920069	0.558936	0.558936
chr9	99451474	99474751	Nme9	0	+	ENSMUSG00000046242	protein_coding	Nme9	99451474		False		1981	8.471396	0.490290	0.490290	0.363938	0.448914	8.471396	0.490290	0.363938	0.448914	85	0.363487	0.298349	0.298349	0.363487	0.298349	0.363487	0.298349	0.363487	0.298349	0.298349
chr9	99478371	99568899	Armc8	0	-	ENSMUSG00000032468	protein_coding	Armc8	99568899		False		6626	28.334918	0.778396	0.778396	0.312996	0.390580	28.334918	0.778396	0.312996	0.390580	1574	6.730933	0.673814	0.673814	6.730933	0.673814	6.730933	0.673814	6.730933	0.673814	0.673814
chr9	99575798	99584501	Dbr1	0	+	ENSMUSG00000032469	protein_coding	Dbr1	99575798		False		1815	7.761527	0.473030	0.473030	0.891822	0.730198	7.761527	0.473030	0.891822	0.730198	1770	7.569092	0.687440	0.687440	7.569092	0.687440	7.569092	0.687440	7.569092	0.687440	0.687440
chr9	99612501	99622367	A4gnt	0	+	ENSMUSG00000037953	protein_coding	A4gnt	99612501		False		292	1.248686	0.192544	0.192544	0.126565	0.111210	1.248686	0.192544	0.126565	0.111210	32	0.136842	0.103572	0.103572	0.136842	0.103572	0.136842	0.103572	0.136842	0.103572	0.103572
chr9	99629495	99669256	Dzip1l	0	+	ENSMUSG00000037784	protein_coding	Dzip1l	99629495		False		4842	20.705957	0.702750	0.702750	0.520760	0.579544	20.705957	0.702750	0.520760	0.579544	1328	5.678957	0.654003	0.654003	5.678957	0.654003	5.678957	0.654003	5.678957	0.654003	0.654003
chr9	99689460	99717267	Cldn18	0	-	ENSMUSG00000032473	protein_coding	Cldn18	99717267		False		1321	5.649023	0.416256	0.416256	0.203151	0.233441	5.649023	0.416256	0.203151	0.233441	103	0.440461	0.348761	0.348761	0.440461	0.348761	0.440461	0.348761	0.440461	0.348761	0.348761
chr9	99848282	99858313	Gm47757	0	-	ENSMUSG00000110929	lincRNA	Gm47757	99858313		False		374	1.599345	0.227788	0.227788	0.159440	0.163589	1.599345	0.227788	0.159440	0.163589	48	0.205264	0.166478	0.166478	0.205264	0.166478	0.205264	0.166478	0.205264	0.166478	0.166478
chr9	99874105	99876170	Sox14	0	-	ENSMUSG00000053747	protein_coding	Sox14	99876170		False		232	0.992107	0.161055	0.161055	0.480439	0.552504	0.992107	0.161055	0.480439	0.552504	141	0.602962	0.418453	0.418453	0.602962	0.418453	0.602962	0.418453	0.602962	0.418453	0.418453
chr9	100022299	100034672	4930519F24Rik	0	+	ENSMUSG00000101584	lincRNA	4930519F24Rik	100022299		False		366	1.565134	0.224687	0.224687	0.126496	0.111068	1.565134	0.224687	0.126496	0.111068	1	0.004276	0.017844	0.017844	0.004276	0.017844	0.004276	0.017844	0.004276	0.017844	0.017844
chr9	100321610	100323524	Gm28167	0	-	ENSMUSG00000101042	lincRNA	Gm28167	100323524		False		117	0.500330	0.077347	0.077347	0.261405	0.321296	0.500330	0.077347	0.261405	0.321296	24	0.102632	0.073732	0.073732	0.102632	0.073732	0.102632	0.073732	0.102632	0.073732	0.073732
chr9	100384201	100391907	Gm34397	0	-	ENSMUSG00000111258	lincRNA	Gm34397	100391907		False		364	1.556582	0.224085	0.224085	0.201996	0.231314	1.556582	0.224085	0.201996	0.231314	10	0.042763	0.033809	0.033809	0.042763	0.033809	0.042763	0.033809	0.042763	0.033809	0.033809
chr9	100450321	100451912	Gm28166	0	+	ENSMUSG00000101287	lincRNA	Gm28166	100450321		False		105	0.449014	0.068611	0.068611	0.282221	0.351207	0.449014	0.068611	0.282221	0.351207	116	0.496053	0.377308	0.377308	0.496053	0.377308	0.496053	0.377308	0.496053	0.377308	0.377308
chr9	100457718	100486788	Il20rb	0	-	ENSMUSG00000044244	protein_coding	Il20rb	100486788		False		39866	170.479903	0.982670	0.982670	5.864462	0.970054	170.479903	0.982670	5.864462	0.970054	69	0.295066	0.246855	0.246855	0.295066	0.246855	0.295066	0.246855	0.295066	0.246855	0.246855
chr9	100492292	100546134	Nck1	0	-	ENSMUSG00000032475	protein_coding	Nck1	100546134		False		8810	37.674408	0.836163	0.836163	0.699722	0.668321	37.674408	0.836163	0.699722	0.668321	19835	84.820872	0.989014	0.989014	84.820872	0.989014	84.820872	0.989014	84.820872	0.989014	0.989014
chr9	100552187	100571090	Slc35g2	0	-	ENSMUSG00000070287	protein_coding	Slc35g2	100571090		False		8645	36.968814	0.832690	0.832690	1.955711	0.876776	36.968814	0.832690	1.955711	0.876776	1155	4.939153	0.638463	0.638463	4.939153	0.638463	4.939153	0.638463	4.939153	0.638463	0.638463
chr9	100597797	100959375	Stag1	0	+	ENSMUSG00000037286	protein_coding	Stag1	100597797		True		37370	159.806200	0.980296	0.980296	0.441969	0.523904	159.806200	0.980296	0.441969	0.523904	34	0.145395	0.111387	0.111387	0.145395	0.111387	0.145395	0.111387	0.145395	0.111387	0.111387
chr9	100982031	101034898	Pccb	0	-	ENSMUSG00000032527	protein_coding	Pccb	101034898		False		8922	38.153356	0.838572	0.838572	0.721686	0.676932	38.153356	0.838572	0.721686	0.676932	7868	33.646111	0.916540	0.916540	33.646111	0.916540	33.646111	0.916540	33.646111	0.916540	0.916540
chr9	101074100	101104800	Msl2	0	+	ENSMUSG00000066415	protein_coding	Msl2	101074100		False		3286	14.051998	0.602810	0.602810	0.457720	0.537513	14.051998	0.602810	0.457720	0.537513	10104	43.207970	0.944218	0.944218	43.207970	0.944218	43.207970	0.944218	43.207970	0.944218	0.944218
chr9	101105083	101251795	Ppp2r3a	0	-	ENSMUSG00000043154	protein_coding	Ppp2r3a	101251795		False		6219	26.594454	0.763086	0.763086	0.181270	0.198001	26.594454	0.763086	0.181270	0.198001	2278	9.741464	0.722632	0.722632	9.741464	0.722632	9.741464	0.722632	9.741464	0.722632	0.722632
chr9	101342193	101348017	Gm28979	0	+	ENSMUSG00000101941	lincRNA	Gm28979	101342193		False		188	0.803949	0.130187	0.130187	0.138041	0.128540	0.803949	0.130187	0.138041	0.128540	41	0.175329	0.139650	0.139650	0.175329	0.139650	0.175329	0.139650	0.175329	0.139650	0.139650
chr9	101770368	101862489	Gm29521	0	-	ENSMUSG00000100807	processed_transcript	Gm29521	101862489		False		3895	16.656279	0.647110	0.647110	0.180809	0.197363	16.656279	0.647110	0.180809	0.197363	2978	12.734891	0.764397	0.764397	12.734891	0.764397	12.734891	0.764397	12.734891	0.764397	0.764397
chr9	101861840	101943228	9630041A04Rik	0	+	ENSMUSG00000057710	protein_coding	9630041A04Rik	101861840		False		10520	44.986921	0.866889	0.866889	0.552746	0.598504	44.986921	0.866889	0.552746	0.598504	549	2.347701	0.574423	0.574423	2.347701	0.574423	2.347701	0.574423	2.347701	0.574423	0.574423
chr9	101922127	102354693	Ephb1	0	-	ENSMUSG00000032537	protein_coding	Ephb1	102354693		True		74860	320.125558	0.996421	0.996421	0.740062	0.683418	320.125558	0.996421	0.740062	0.683418	13002	55.600755	0.965659	0.965659	55.600755	0.965659	55.600755	0.965659	55.600755	0.965659	0.965659
chr9	102505749	102546239	Ky	0	+	ENSMUSG00000035606	protein_coding	Ky	102505749		False		6810	29.121761	0.784173	0.784173	0.719233	0.676011	29.121761	0.784173	0.719233	0.676011	1075	4.597047	0.631534	0.631534	4.597047	0.631534	4.597047	0.631534	4.597047	0.631534	0.631534
chr9	102559299	102570708	Gm29387	0	+	ENSMUSG00000100279	lincRNA	Gm29387	102559299		False		133	0.568751	0.089414	0.089414	0.049851	0.019634	0.568751	0.089414	0.049851	0.019634	38	0.162500	0.127388	0.127388	0.162500	0.127388	0.162500	0.127388	0.162500	0.127388	0.127388
chr9	102584587	102626534	Cep63	0	-	ENSMUSG00000032534	protein_coding	Cep63	102626534		False		7608	32.534267	0.808094	0.808094	0.775604	0.696247	32.534267	0.808094	0.775604	0.696247	6899	29.502354	0.899334	0.899334	29.502354	0.899334	29.502354	0.899334	29.502354	0.899334	0.899334
chr9	102626295	102634425	Anapc13	0	+	ENSMUSG00000035048	protein_coding	Anapc13	102626295		False		5964	25.503992	0.753872	0.753872	3.137022	0.928873	25.503992	0.753872	3.137022	0.928873	7230	30.917817	0.904490	0.904490	30.917817	0.904490	30.917817	0.904490	30.917817	0.904490	0.904490
chr9	102692884	102693834	4930533D04Rik	0	+	ENSMUSG00000099491	lincRNA	4930533D04Rik	102692884		False		29	0.124013	0.013875	0.013875	0.130540	0.116596	0.124013	0.013875	0.130540	0.116596	55	0.235198	0.194280	0.194280	0.235198	0.194280	0.235198	0.194280	0.235198	0.194280	0.194280
chr9	102716671	102733418	Amotl2	0	+	ENSMUSG00000032531	protein_coding	Amotl2	102716671		False		12654	54.112594	0.893929	0.893929	3.231181	0.931495	54.112594	0.893929	3.231181	0.931495	155	0.662830	0.434791	0.434791	0.662830	0.434791	0.662830	0.434791	0.662830	0.434791	0.434791
chr9	102739647	102756685	Gm5627	0	+	ENSMUSG00000093812	lincRNA	Gm5627	102739647		False		669	2.860860	0.313605	0.313605	0.167911	0.176773	2.860860	0.313605	0.167911	0.176773	47	0.200987	0.161977	0.161977	0.200987	0.161977	0.200987	0.161977	0.200987	0.161977	0.161977
chr9	102771494	102790260	Gm47416	0	+	ENSMUSG00000110884	lincRNA	Gm47416	102771494		False		2925	12.508245	0.574955	0.574955	0.666538	0.654393	12.508245	0.574955	0.666538	0.654393	63	0.269408	0.224404	0.224404	0.269408	0.224404	0.269408	0.224404	0.269408	0.224404	0.224404
chr9	102834916	102908305	Ryk	0	+	ENSMUSG00000032547	protein_coding	Ryk	102834916		False		6613	28.279326	0.777918	0.777918	0.385335	0.471241	28.279326	0.777918	0.385335	0.471241	1449	6.196392	0.663182	0.663182	6.196392	0.663182	6.196392	0.663182	6.196392	0.663182	0.663182
chr9	102988711	103096002	Slco2a1	0	+	ENSMUSG00000032548	protein_coding	Slco2a1	102988711		False		12851	54.955030	0.896268	0.896268	0.512205	0.573378	54.955030	0.896268	0.512205	0.573378	111	0.474672	0.366517	0.366517	0.474672	0.366517	0.474672	0.366517	0.474672	0.366517	0.366517
chr9	103111786	103185276	Rab6b	0	+	ENSMUSG00000032549	protein_coding	Rab6b	103111786		True		18296	78.239610	0.935713	0.935713	1.064629	0.769820	78.239610	0.935713	1.064629	0.769820	3244	13.872393	0.778768	0.778768	13.872393	0.778768	13.872393	0.778768	13.872393	0.778768	0.778768
chr9	103188031	103202137	Srprb	0	-	ENSMUSG00000032553	protein_coding	Srprb	103202137		False		4138	17.695426	0.662296	0.662296	1.254461	0.802708	17.695426	0.662296	1.254461	0.802708	3326	14.223051	0.783269	0.783269	14.223051	0.783269	14.223051	0.783269	14.223051	0.783269	0.783269
chr9	103204000	103230444	Trf	0	-	ENSMUSG00000032554	protein_coding	Trf	103230444		False		4073	17.417465	0.658344	0.658344	0.658655	0.651416	17.417465	0.658344	0.658655	0.651416	1714	7.329618	0.684038	0.684038	7.329618	0.684038	7.329618	0.684038	7.329618	0.684038	0.684038
chr9	103250520	103305082	1300017J02Rik	0	-	ENSMUSG00000033688	protein_coding	1300017J02Rik	103305082		False		3739	15.989173	0.637488	0.637488	0.293046	0.366127	15.989173	0.637488	0.293046	0.366127	2918	12.478311	0.761296	0.761296	12.478311	0.761296	12.478311	0.761296	12.478311	0.761296	0.761296
chr9	103305214	103350428	Topbp1	0	+	ENSMUSG00000032555	protein_coding	Topbp1	103305214		False		1378	5.892773	0.424106	0.424106	0.130331	0.116207	5.892773	0.424106	0.130331	0.116207	2941	12.576667	0.762679	0.762679	12.576667	0.762679	12.576667	0.762679	12.576667	0.762679	0.762679
chr9	103353093	103365840	Cdv3	0	-	ENSMUSG00000032803	protein_coding	Cdv3	103365840		False		3827	16.365489	0.642698	0.642698	1.283870	0.806429	16.365489	0.642698	1.283870	0.806429	12831	54.869504	0.964667	0.964667	54.869504	0.964667	54.869504	0.964667	54.869504	0.964667	0.964667
chr9	103412357	103423200	Gm47328	0	-	ENSMUSG00000111399	lincRNA	Gm47328	103423200		False		530	2.266451	0.279672	0.279672	0.209024	0.241911	2.266451	0.279672	0.209024	0.241911	437	1.868753	0.556562	0.556562	1.868753	0.556562	1.868753	0.556562	1.868753	0.556562	0.556562
chr9	103424923	103480420	Bfsp2	0	-	ENSMUSG00000032556	protein_coding	Bfsp2	103480420		False		3697	15.809567	0.634369	0.634369	0.284872	0.355318	15.809567	0.634369	0.284872	0.355318	457	1.954280	0.560460	0.560460	1.954280	0.560460	1.954280	0.560460	1.954280	0.560460	0.560460
chr9	103482946	103761837	Tmem108	0	-	ENSMUSG00000042757	protein_coding	Tmem108	103761837		True		70656	302.147895	0.995783	0.995783	1.083391	0.773186	302.147895	0.995783	1.083391	0.773186	5501	23.524054	0.867296	0.867296	23.524054	0.867296	23.524054	0.867296	23.524054	0.867296	0.867296
chr9	103888422	103960376	Gm29154	0	-	ENSMUSG00000099722	lincRNA	Gm29154	103960376		False		2916	12.469759	0.574246	0.574246	0.173302	0.186271	12.469759	0.574246	0.173302	0.186271	67	0.286514	0.239377	0.239377	0.286514	0.239377	0.286514	0.239377	0.286514	0.239377	0.239377
chr9	104001759	104002339	Gm33054	0	-	ENSMUSG00000111035	lincRNA	Gm33054	104002339		False		2332	9.972386	0.524010	0.524010	17.193769	0.995499	9.972386	0.524010	17.193769	0.995499	14381	61.497805	0.972853	0.972853	61.497805	0.972853	61.497805	0.972853	61.497805	0.972853	0.972853
chr9	104002543	104043818	Nphp3	0	+	ENSMUSG00000032558	protein_coding	Nphp3	104002543		False		12876	55.061938	0.896676	0.896676	1.334026	0.813658	55.061938	0.896676	1.334026	0.813658	14733	63.003070	0.974200	0.974200	63.003070	0.974200	63.003070	0.974200	63.003070	0.974200	0.974200
chr9	104040661	104075879	Gm28305	0	+	ENSMUSG00000101152	protein_coding	Gm28305	104040661		False		4294	18.362532	0.671811	0.671811	0.521396	0.580005	18.362532	0.671811	0.521396	0.580005	32	0.136842	0.103572	0.103572	0.136842	0.103572	0.136842	0.103572	0.136842	0.103572	0.103572
chr9	104046598	104063134	Uba5	0	-	ENSMUSG00000032557	protein_coding	Uba5	104063134		False		1054	4.507245	0.380267	0.380267	0.272572	0.337031	4.507245	0.380267	0.272572	0.337031	2426	10.374360	0.731793	0.731793	10.374360	0.731793	10.374360	0.731793	10.374360	0.731793	0.731793
chr9	104063376	104127725	Acad11	0	+	ENSMUSG00000090150	protein_coding	Acad11	104063376		False		6355	27.176034	0.768313	0.768313	0.422323	0.507566	27.176034	0.768313	0.422323	0.507566	3088	13.205286	0.770458	0.770458	13.205286	0.770458	13.205286	0.770458	13.205286	0.770458	0.770458
chr9	104084156	104126933	Ackr4	0	-	ENSMUSG00000079355	protein_coding	Ackr4	104126933		False		2874	12.290153	0.570986	0.570986	0.287308	0.358366	12.290153	0.570986	0.287308	0.358366	98	0.419080	0.336039	0.336039	0.419080	0.336039	0.419080	0.336039	0.419080	0.336039	0.336039
chr9	104151281	104262930	Dnajc13	0	-	ENSMUSG00000032560	protein_coding	Dnajc13	104262930		False		8525	36.455656	0.830173	0.830173	0.326520	0.408371	36.455656	0.830173	0.326520	0.408371	5589	23.900371	0.869972	0.869972	23.900371	0.869972	23.900371	0.869972	23.900371	0.869972	0.869972
chr9	104288250	104337748	Acpp	0	-	ENSMUSG00000032561	protein_coding	Acpp	104337748		False		2019	8.633897	0.493709	0.493709	0.174429	0.188043	8.633897	0.493709	0.174429	0.188043	110	0.470396	0.364479	0.364479	0.470396	0.364479	0.470396	0.364479	0.470396	0.364479	0.364479
chr9	104361831	104385031	Gm28548	0	+	ENSMUSG00000099599	lincRNA	Gm28548	104361831		False		618	2.642768	0.302265	0.302265	0.113912	0.093277	2.642768	0.302265	0.113912	0.093277	49	0.209540	0.170978	0.170978	0.209540	0.170978	0.209540	0.170978	0.209540	0.170978	0.170978
chr9	104547285	105034544	Cpne4	0	+	ENSMUSG00000032564	protein_coding	Cpne4	104547285		False		16112	68.900120	0.923415	0.923415	0.141403	0.134493	68.900120	0.923415	0.141403	0.134493	89	0.380593	0.310876	0.310876	0.380593	0.310876	0.380593	0.310876	0.380593	0.310876	0.310876
chr9	105053238	105079888	Mrpl3	0	+	ENSMUSG00000032563	protein_coding	Mrpl3	105053238		False		1883	8.052317	0.479853	0.479853	0.302151	0.377432	8.052317	0.479853	0.302151	0.377432	501	2.142438	0.567796	0.567796	2.142438	0.567796	2.142438	0.567796	2.142438	0.567796	0.567796
chr9	105128902	105131824	Nudt16	0	-	ENSMUSG00000032565	protein_coding	Nudt16	105131824		False		2692	11.511862	0.555764	0.555764	3.939720	0.947549	11.511862	0.555764	3.939720	0.947549	4621	19.760890	0.839848	0.839848	19.760890	0.839848	19.760890	0.839848	19.760890	0.839848	0.839848
chr9	105143341	105145092	Nudt16l2	0	-	ENSMUSG00000032566	protein_coding	Nudt16l2	105145092		False		161	0.688488	0.110253	0.110253	0.393197	0.478400	0.688488	0.110253	0.393197	0.478400	77	0.329277	0.273381	0.273381	0.329277	0.273381	0.329277	0.273381	0.329277	0.273381	0.273381
chr9	105162155	105395524	Nek11	0	-	ENSMUSG00000035032	protein_coding	Nek11	105395524		False		10716	45.825080	0.869795	0.869795	0.196363	0.221427	45.825080	0.869795	0.196363	0.221427	2662	11.383572	0.746004	0.746004	11.383572	0.746004	11.383572	0.746004	11.383572	0.746004	0.746004
chr9	105395391	105412229	Aste1	0	+	ENSMUSG00000032567	protein_coding	Aste1	105395391		False		2012	8.603962	0.492948	0.492948	0.510985	0.572634	8.603962	0.492948	0.510985	0.572634	2678	11.451994	0.747103	0.747103	11.451994	0.747103	11.451994	0.747103	11.451994	0.747103	0.747103
chr9	105403538	105527319	Atp2c1	0	-	ENSMUSG00000032570	protein_coding	Atp2c1	105527319		False		12355	52.833974	0.890775	0.890775	0.426834	0.511181	52.833974	0.890775	0.426834	0.511181	74	0.316448	0.264202	0.264202	0.316448	0.264202	0.316448	0.264202	0.316448	0.264202	0.264202
chr9	105642977	105687657	Pik3r4	0	+	ENSMUSG00000032571	protein_coding	Pik3r4	105642977		False		3040	13.000023	0.583584	0.583584	0.290958	0.362973	13.000023	0.583584	0.290958	0.362973	1200	5.131588	0.642432	0.642432	5.131588	0.642432	5.131588	0.642432	5.131588	0.642432	0.642432
chr9	105687808	105828160	Col6a6	0	-	ENSMUSG00000043719	protein_coding	Col6a6	105828160		False		6395	27.347087	0.770015	0.770015	0.194846	0.219442	27.347087	0.770015	0.194846	0.219442	124	0.530264	0.391998	0.391998	0.530264	0.391998	0.530264	0.391998	0.530264	0.391998	0.391998
chr9	105856077	105960643	Col6a5	0	-	ENSMUSG00000091345	protein_coding	Col6a5	105960643		False		4219	18.041808	0.667328	0.667328	0.172540	0.184924	18.041808	0.667328	0.172540	0.184924	149	0.637172	0.428306	0.428306	0.637172	0.428306	0.637172	0.428306	0.637172	0.428306	0.428306
chr9	105989453	106096783	Col6a4	0	-	ENSMUSG00000032572	protein_coding	Col6a4	106096783		False		5649	24.156950	0.740901	0.740901	0.225072	0.266754	24.156950	0.740901	0.225072	0.266754	23	0.098355	0.070082	0.070082	0.098355	0.070082	0.098355	0.070082	0.098355	0.070082	0.070082
chr9	106122078	106128095	Gm29208	0	-	ENSMUSG00000100795	lincRNA	Gm29208	106128095		False		491	2.099675	0.268101	0.268101	0.348957	0.433320	2.099675	0.268101	0.348957	0.433320	62	0.265132	0.220789	0.220789	0.265132	0.220789	0.265132	0.220789	0.265132	0.220789	0.220789
chr9	106152856	106158138	Glyctk	0	-	ENSMUSG00000020258	protein_coding	Glyctk	106158138		False		1433	6.127971	0.430131	0.430131	1.160161	0.786618	6.127971	0.430131	1.160161	0.786618	196	0.838159	0.472322	0.472322	0.838159	0.472322	0.838159	0.472322	0.838159	0.472322	0.472322
chr9	106170927	106191139	Wdr82	0	+	ENSMUSG00000020257	protein_coding	Wdr82	106170927		False		3970	16.977003	0.651416	0.651416	0.839947	0.716341	16.977003	0.651416	0.839947	0.716341	3001	12.833246	0.765354	0.765354	12.833246	0.765354	12.833246	0.765354	12.833246	0.765354	0.765354
chr9	106194946	106199746	Ppm1m	0	-	ENSMUSG00000020253	protein_coding	Ppm1m	106199746		False		3031	12.961536	0.582734	0.582734	2.700320	0.913988	12.961536	0.582734	2.700320	0.913988	450	1.924345	0.559184	0.559184	1.924345	0.559184	1.924345	0.559184	1.924345	0.559184	0.559184
chr9	106203107	106215389	Twf2	0	+	ENSMUSG00000023277	protein_coding	Twf2	106203107		False		7192	30.755317	0.797020	0.797020	2.504097	0.906475	30.755317	0.797020	2.504097	0.906475	2677	11.447717	0.747032	0.747032	11.447717	0.747032	11.447717	0.747032	11.447717	0.747032	0.747032
