PeakID (cmd=annotatePeaks.pl /expanse/lustre/projects/csd940/ctea/homer/homer_scripts/reference_peaks/CTCF.bed mm10 -size 1000 -bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs/tagdirs.DLR.bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs/tagdirs.DLR.bedGraph)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs/tagdirs.DLR.bedGraph bedGraph avg over 1000 bp	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs/tagdirs.DLR.bedGraph bedGraph avg over 1000 bp
1-17944	chr12	86904916	86905916	+	1000	NA	Intergenic	Intergenic	-12849	NR_166902	102635544		NR_166902	ENSMUSG00000120265	Gm26698	-	predicted gene, 26698	ncRNA	-1.978	-1.729
1-12084	chr5	144752684	144753684	+	1000	NA	intron (NM_177735, intron 2 of 7)	B3A|SINE|B2	8394	NM_177735	243339		NM_177735	ENSMUSG00000043388	Tmem130	C130036G08	transmembrane protein 130	protein-coding	-0.412	-0.546
1-28769	chr11	77736956	77737956	+	1000	NA	Intergenic	Intergenic	-12163	NM_009965	12957		NM_009965	ENSMUSG00000000724	Cryba1	BA3/A1|Cryb	crystallin, beta A1	protein-coding	-2.084	-1.893
1-25809	chr1	128874973	128875973	+	1000	NA	Intergenic	Intergenic	-283174	NM_009911	12767		NM_009911	ENSMUSG00000045382	Cxcr4	CD184|CXC-R4|CXCR-4|Cmkar4|LESTR|PB-CKR|PBSF/SDF-1|Sdf1r|b2b220Clo	C-X-C motif chemokine receptor 4	protein-coding	-0.458	-0.715
1-20653	chr4	43477878	43478878	+	1000	NA	Intergenic	Intergenic	5331	NM_019436	54390		NM_019436	ENSMUSG00000028460	Sit1	Sit	suppression inducing transmembrane adaptor 1	protein-coding	-1.222	-1.178
1-21531	chr14	48137819	48138819	+	1000	NA	intron (NM_033602, intron 1 of 5)	intron (NM_033602, intron 1 of 5)	17450	NM_033602	93834		NM_033602	ENSMUSG00000021846	Peli2	-	pellino 2	protein-coding	-1.599	-1.389
1-20168	chr4	129555027	129556027	+	1000	NA	intron (NM_001162432, intron 9 of 12)	intron (NM_001162432, intron 9 of 12)	2284	NR_106199	102465997		NR_106199	ENSMUSG00000099070	Mir8119	Gm27567|mmu-mir-8119	microRNA 8119	ncRNA	-1.438	-1.639
1-32430	chr4	127368043	127369043	+	1000	NA	Intergenic	Intergenic	-10379	NM_010291	14622		NM_010291	ENSMUSG00000042357	Gjb5	Cnx31.1|Cx31.1|Cxna|Gjb-5	gap junction protein, beta 5	protein-coding	-1.470	-1.859
1-11443	chrX	135035800	135036800	+	1000	NA	non-coding (NR_040281, exon 1 of 3)	non-coding (NR_040281, exon 1 of 3)	302	NR_040281	320606		NR_040281	ENSMUSG00000089759	3632454L22Rik	-	RIKEN cDNA 3632454L22 gene	ncRNA	-0.350	-0.163
1-11693	chr2	62654194	62655194	+	1000	NA	Intergenic	Intergenic	-8439	NM_027835	71586		NM_027835	ENSMUSG00000026896	Ifih1	9130009C22Rik|Helicard|Hlcd|MDA5|RLR-2	interferon induced with helicase C domain 1	protein-coding	-0.035	-0.088
1-7884	chr9	120697463	120698463	+	1000	NA	Intergenic	Intergenic	120632	NR_073359	76100		NR_073359	ENSMUSG00000052658	5830454E08Rik	-	RIKEN cDNA 5830454E08 gene	ncRNA	-1.610	-1.859
1-10340	chr4	118170721	118171721	+	1000	NA	intron (NM_172382, intron 3 of 18)	B3|SINE|B2	8822	NM_001161823	230674		NM_172382	ENSMUSG00000033326	Kdm4a	D4Ertd222e|JHDM3A|Jmjd2|Jmjd2a|mKIAA0677	lysine (K)-specific demethylase 4A	protein-coding	-1.117	-1.167
1-10408	chr17	56502332	56503332	+	1000	NA	Intergenic	B3A|SINE|B2	9651	NM_011483	20834		NM_011483	ENSMUSG00000044526	Znrf4	1700094M01Rik|Ssrzf1|spzn	zinc and ring finger 4	protein-coding	-1.694	-1.786
1-28834	chr15	80224913	80225913	+	1000	NA	Intergenic	Intergenic	-8667	NM_001357659	239555		NM_178719	ENSMUSG00000022412	Mief1	A230016E22|Smcr7l	mitochondrial elongation factor 1	protein-coding	-2.901	-2.755
1-16850	chr12	44181006	44182006	+	1000	NA	Intergenic	Intergenic	28562	NM_013760	27362		NM_013760	ENSMUSG00000014905	Dnajb9	ERdj4|Mdg1|mDj7	DnaJ heat shock protein family (Hsp40) member B9	protein-coding	-0.152	-0.039
1-11969	chr3	89159706	89160706	+	1000	NA	promoter-TSS (NM_008227)	promoter-TSS (NM_008227)	-49	NM_008227	15168		NM_008227	ENSMUSG00000028051	Hcn3	BCNG-4|Bcng4|HAC-3|Hac3|Hcn4	hyperpolarization-activated, cyclic nucleotide-gated K+ 3	protein-coding	-2.217	-2.224
1-21263	chr11	88830112	88831112	+	1000	NA	TTS (NR_104310)	TTS (NR_104310)	20891	NM_009648	11640		NM_009648	ENSMUSG00000018428	Akap1	AKAP121|AKAP84|Akap|DAKAP1|S-AKAP84	A kinase anchor protein 1	protein-coding	-1.130	-1.254
1-14504	chr6	57859417	57860417	+	1000	NA	Intergenic	Intergenic	-15460	NM_134183	171201		NM_134183	ENSMUSG00000115343	Vmn1r21	V1rc28	vomeronasal 1 receptor 21	protein-coding	-0.225	-0.088
1-24023	chr2	122160344	122161344	+	1000	NA	promoter-TSS (NM_001379369)	promoter-TSS (NM_001379369)	136	NR_166637	70928		NM_080510	ENSMUSG00000033368	Trim69	4921519C19Rik|Rnf36|Trif|Trimless	tripartite motif-containing 69	protein-coding	-0.314	-0.328
1-30767	chr18	34900101	34901101	+	1000	NA	Intergenic	Intergenic	31402	NM_144866	225363		NM_144866	ENSMUSG00000024360	Etf1	D6Ertd109e|ERF|ERF1|SUP45L1|TB3-1	eukaryotic translation termination factor 1	protein-coding	-2.672	-2.500
1-28742	chr13	117311159	117312159	+	1000	NA	Intergenic	Intergenic	91086	NM_010330	13723		NM_010330	ENSMUSG00000021728	Emb	Gp70	embigin	protein-coding	-0.731	-0.540
1-17590	chr17	56935464	56936464	+	1000	NA	promoter-TSS (NM_022328)	promoter-TSS (NM_022328)	-576	NM_022328	64144		NM_022328	ENSMUSG00000024212	Mllt1	BAM11|ENL|LTG19	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 1	protein-coding	-0.721	-0.567
1-27778	chr2	151930098	151931098	+	1000	NA	intron (NM_009641, intron 4 of 8)	intron (NM_009641, intron 4 of 8)	19391	NM_009641	11602		NM_009641	ENSMUSG00000027460	Angpt4	ANG-3|ANG-4|Agpt4|Ang3	angiopoietin 4	protein-coding	-0.160	-0.296
1-30404	chr15	85151022	85152022	+	1000	NA	intron (NR_040360, intron 2 of 2)	intron (NR_040360, intron 2 of 2)	4610	NR_040360	100502602		NR_040360	ENSMUSG00000115924	Gm19277	-	predicted gene, 19277	ncRNA	-1.214	-1.697
1-30660	chr11	70776898	70777898	+	1000	NA	Intergenic	Intergenic	12951	NM_177565	193043		NM_177565	ENSMUSG00000043602	Zfp3	B230309J24|Fnp-1|Zfp-3	zinc finger protein 3	protein-coding	-0.920	-0.863
1-9757	chr12	113487397	113488397	+	1000	NA	Intergenic	Intergenic	-1668	NM_001009545	238405		NM_001009545	ENSMUSG00000051804	Adam6b	4930523C11Rik	a disintegrin and metallopeptidase domain 6B	protein-coding	0.109	-0.075
1-29819	chr5	143311638	143312638	+	1000	NA	intron (NM_172726, intron 2 of 5)	intron (NM_172726, intron 2 of 5)	3222	NM_172726	231868		NM_172726	ENSMUSG00000039244	Ints15	A630028N22|E130309D02Rik|Ents15	integrator complex subunit 15	protein-coding	-0.981	-1.041
1-25437	chr5	129583383	129584383	+	1000	NA	promoter-TSS (NM_011846)	promoter-TSS (NM_011846)	-286	NM_011846	23948		NM_011846	ENSMUSG00000029436	Mmp17	MT4-MMP|MT4MMP|MTMMP4	matrix metallopeptidase 17	protein-coding	-1.138	-1.141
1-13988	chr6	101534074	101535074	+	1000	NA	Intergenic	Intergenic	-156677	NM_018884	55983		NM_018884	ENSMUSG00000035357	Pdzrn3	1110020C07Rik|LNX3|SEMACAP3|Semcap3	PDZ domain containing RING finger 3	protein-coding	0.212	0.129
1-31250	chr7	138827532	138828532	+	1000	NA	Intergenic	Intergenic	18235	NM_027115	69546		NM_027115	ENSMUSG00000041775	Mapk1ip1	2310009E07Rik|MISS	mitogen-activated protein kinase 1 interacting protein 1	protein-coding	-1.151	-1.070
1-6294	chr11	60176254	60177254	+	1000	NA	intron (NM_001037764, intron 1 of 4)	CpG	23863	NR_105886	102465555		NR_105886	ENSMUSG00000098547	Mir6921	Gm27352|mmu-mir-6921	microRNA 6921	ncRNA	-1.806	-1.550
1-12427	chr13	67108197	67109197	+	1000	NA	intron (NM_001256052, intron 2 of 6)	intron (NM_001256052, intron 2 of 6)	5331	NM_001256052	432770		NM_001256052	ENSMUSG00000074824	Rslcan18	mszf51	regulator of sex-limitation candidate 18	protein-coding	-1.159	-0.706
1-5366	chr11	68994065	68995065	+	1000	NA	intron (NM_001159519, intron 11 of 27)	B3|SINE|B2	-3887	NR_037222	100526545		NR_037222	ENSMUSG00000092727	Mir3062	mir-3062|mmu-mir-3062	microRNA 3062	ncRNA	-1.089	-1.032
1-11942	chr7	118841575	118842575	+	1000	NA	TTS (NM_027815)	TTS (NM_027815)	13538	NM_001168220	66356		NM_023197	ENSMUSG00000030980	Knop1	2310008H09Rik|Tsg118	lysine rich nucleolar protein 1	protein-coding	-0.981	-0.866
1-9601	chr17	33383911	33384911	+	1000	NA	intron (NM_009542, intron 3 of 3)	MTD-int|LTR|ERVL-MaLR	10226	NM_009542	22643		NM_009542	ENSMUSG00000055240	Zfp101	-	zinc finger protein 101	protein-coding	-1.804	-1.715
1-22814	chr6	83107255	83108255	+	1000	NA	exon (NM_001081266, exon 8 of 9)	exon (NM_001081266, exon 8 of 9)	-1353	NM_026744	68499		NM_026744	ENSMUSG00000030037	Mrpl53	1110007K17Rik	mitochondrial ribosomal protein L53	protein-coding	-0.927	-0.836
1-11116	chr6	71030260	71031260	+	1000	NA	Intergenic	MIRb|SINE|MIR	74154	NM_001101464	232077		NM_001101464	ENSMUSG00000055874	Foxi3	-	forkhead box I3	protein-coding	-0.102	-0.042
1-9737	chr11	32633244	32634244	+	1000	NA	Intergenic	B3|SINE|B2	-8811	NM_001363353	103583		NM_134015	ENSMUSG00000020271	Fbxw11	2310065A07Rik|BTRC2|BTRCP2|Fbxw1b|HOS	F-box and WD-40 domain protein 11	protein-coding	-1.809	-1.620
1-17608	chr13	105442261	105443261	+	1000	NA	promoter-TSS (NM_008308)	promoter-TSS (NM_008308)	-932	NM_008308	15550		NM_008308	ENSMUSG00000021721	Htr1a	Gpcr18	5-hydroxytryptamine (serotonin) receptor 1A	protein-coding	-0.852	-0.614
1-15043	chr15	71469823	71470823	+	1000	NA	intron (NM_177819, intron 12 of 19)	intron (NM_177819, intron 12 of 19)	257515	NM_177819	70363		NM_177819	ENSMUSG00000036800	Fam135b	1700010C24Rik|A830008O07Rik	family with sequence similarity 135, member B	protein-coding	-1.107	-1.139
1-17390	chr11	87802294	87803294	+	1000	NA	intron (NM_010824, intron 12 of 13)	intron (NM_010824, intron 12 of 13)	9010	NM_010824	17523		NM_010824	ENSMUSG00000009350	Mpo	mKIAA4033	myeloperoxidase	protein-coding	-0.796	-0.715
1-24712	chr10	71422322	71423322	+	1000	NA	Intergenic	Intergenic	75059	NM_001347191	69718		NM_027184	ENSMUSG00000060733	Ipmk	2410017C19Rik|Impk	inositol polyphosphate multikinase	protein-coding	-0.270	-0.282
1-27719	chr14	122064232	122065232	+	1000	NA	Intergenic	Intergenic	30058	NM_001037744	223262		NM_001037744	ENSMUSG00000071229	Timm8a2	-	translocase of inner mitochondrial membrane 8A2	protein-coding	-2.130	-1.953
1-27453	chr7	30492457	30493457	+	1000	NA	promoter-TSS (NM_019546)	promoter-TSS (NM_019546)	-701	NM_019546	56189		NM_019546	ENSMUSG00000036892	Prodh2	2510028N04Rik|2510038B11Rik|HYPDH|MmPOX|MmPOX1|POX1	proline dehydrogenase (oxidase) 2	protein-coding	-1.259	-1.268
1-20976	chr11	50558763	50559763	+	1000	NA	Intergenic	MER20|DNA|hAT-Charlie	-42822	NM_175643	216725		NM_175643	ENSMUSG00000036545	Adamts2	ADAM-TS 2|ADAM-TS2|ADAMTS-2|PC I-NP|PCINP|pNPI	ADAM metallopeptidase with thrombospondin type 1 motif 2	protein-coding	-0.623	-0.638
1-29066	chr5	64382135	64383135	+	1000	NA	Intergenic	Intergenic	85307	NR_040681	69999		NR_040681	ENSMUSG00000100911	1700027F09Rik	-	RIKEN cDNA 1700027F09 gene	ncRNA	-0.625	-0.869
1-29878	chr3	55079802	55080802	+	1000	NA	intron (NR_040593, intron 6 of 7)	intron (NR_040593, intron 6 of 7)	25060	NR_040593	70970		NR_040593	ENSMUSG00000106589	4931419H13Rik	-	RIKEN cDNA 4931419H13 gene	ncRNA	-0.507	-0.512
1-24198	chr15	61982953	61983953	+	1000	NA	Intergenic	Intergenic	-1888	NM_001177352	17869		NM_010849	ENSMUSG00000022346	Myc	Myc2|Niard|Nird|bHLHe39	myelocytomatosis oncogene	protein-coding	-1.389	-1.784
1-9325	chr12	86989578	86990578	+	1000	NA	intron (NM_001377025, intron 1 of 2)	CpG	500	NM_001080943	238331		NM_001080943	ENSMUSG00000048483	Zdhhc22	Gm262	zinc finger, DHHC-type containing 22	protein-coding	-1.585	-1.354
1-24959	chr19	47356172	47357172	+	1000	NA	intron (NM_008018, intron 5 of 14)	intron (NM_008018, intron 5 of 14)	-83083	NR_105961	102466782		NR_105961	ENSMUSG00000098786	Mir6995	Gm27576|mmu-mir-6995	microRNA 6995	ncRNA	-1.308	-1.272
1-14253	chr2	155019380	155020380	+	1000	NA	intron (NM_015770, intron 1 of 3)	ERVB4_1-I_MM-int|LTR|ERVK	6310	NM_015770	50518		NM_015770	ENSMUSG00000027596	a	A<y>|ASIP|ASP|As	nonagouti	protein-coding	-1.005	-0.947
1-21331	chr8	123643467	123644467	+	1000	NA	Intergenic	Intergenic	-9962	NM_133955	69581		NM_133955	ENSMUSG00000039960	Rhou	2310026M05Rik|Arhu|CDC42L1|G28K|WRCH-1|WRCH1|mG28K	ras homolog family member U	protein-coding	-2.340	-2.319
1-6493	chr2	153420899	153421899	+	1000	NA	intron (NM_001001986, intron 2 of 7)	intron (NM_001001986, intron 2 of 7)	23080	NM_001001986	329540		NM_001001986	ENSMUSG00000061411	Nol4l	4931410H15|8430427H17Rik|Gm1636	nucleolar protein 4-like	protein-coding	-1.184	-1.188
1-27952	chr6	125620465	125621465	+	1000	NA	intron (NM_011708, intron 18 of 51)	intron (NM_011708, intron 18 of 51)	68017	NM_011708	22371		NM_011708	ENSMUSG00000001930	Vwf	6820430P06Rik|B130011O06Rik|C630030D09|F8VWF|VWD	Von Willebrand factor	protein-coding	-1.222	-1.174
1-10540	chr12	40498663	40499663	+	1000	NA	intron (NM_172803, intron 1 of 52)	intron (NM_172803, intron 1 of 52)	53110	NM_172803	238130		NM_172803	ENSMUSG00000035954	Dock4	5330406C03|6330411N01Rik|C030023J22|mKIAA0716	dedicator of cytokinesis 4	protein-coding	-1.558	-1.579
1-14304	chr2	65145147	65146147	+	1000	NA	intron (NM_001363076, intron 3 of 14)	intron (NM_001363076, intron 3 of 14)	93144	NM_177025	319876		NM_027225	ENSMUSG00000034903	Cobll1	1810047P18Rik|Coblr1|D430044D16Rik	Cobl-like 1	protein-coding	-0.421	-0.440
1-21037	chr11	97198295	97199295	+	1000	NA	Intergenic	B3|SINE|B2	-10903	NM_008379	16211		NM_008379	ENSMUSG00000001440	Kpnb1	IPOB|Impnb	karyopherin subunit beta 1	protein-coding	-1.208	-1.012
1-25751	chr10	80805594	80806594	+	1000	NA	exon (NM_007445, exon 2 of 5)	exon (NM_007445, exon 2 of 5)	854	NM_007445	11705		NM_007445	ENSMUSG00000035262	Amh	MIS	anti-Mullerian hormone	protein-coding	-3.592	-3.380
1-7481	chr13	63432476	63433476	+	1000	NA	Intergenic	B3|SINE|B2	-1231	NM_001042673	14088		NM_007985	ENSMUSG00000021461	Fancc	Facc	Fanconi anemia, complementation group C	protein-coding	-1.298	-1.036
1-14881	chr4	83303122	83304122	+	1000	NA	intron (NM_027238, intron 1 of 19)	intron (NM_027238, intron 1 of 19)	20567	NM_027238	69863		NM_025782	ENSMUSG00000038172	Ttc39b	1810054D07Rik|9130422G05Rik	tetratricopeptide repeat domain 39B	protein-coding	-1.214	-0.918
1-23091	chr5	147402211	147403211	+	1000	NA	TTS (NR_165432)	TTS (NR_165432)	-2222	NM_010229	14255		NM_010229	ENSMUSG00000042817	Flt3	B230315G04|CD135|Flk-2|Flk2|Flt-3|Ly72|wmfl	FMS-like tyrosine kinase 3	protein-coding	-1.552	-1.492
1-22813	chr7	72399755	72400755	+	1000	NA	Intergenic	Intergenic	-93660	NM_001024703	244049		NM_001024703	ENSMUSG00000032776	Mctp2	Gm489	multiple C2 domains, transmembrane 2	protein-coding	-1.728	-1.800
1-28366	chr11	78826025	78827025	+	1000	NA	promoter-TSS (NM_001076681)	promoter-TSS (NM_001076681)	-70	NM_001076681	66274		NM_001076681	ENSMUSG00000072640	Lyrm9	1810012P15Rik	LYR motif containing 9	protein-coding	-0.709	-0.827
1-26629	chr6	86364965	86365965	+	1000	NA	promoter-TSS (NM_025591)	promoter-TSS (NM_025591)	-6	NM_001368363	66488		NM_025591	ENSMUSG00000057497	Fam136a	2010309E21Rik|Hyccin	family with sequence similarity 136, member A	protein-coding	-1.628	-1.728
1-17131	chr13	54565272	54566272	+	1000	NA	promoter-TSS (NM_001252645)	promoter-TSS (NM_001252645)	-390	NM_001252646	97820		NM_133797	ENSMUSG00000025871	4833439L19Rik	4930558H15Rik|Kiaa1191|P33monox	RIKEN cDNA 4833439L19 gene	protein-coding	-1.883	-1.740
1-6946	chr15	81960258	81961258	+	1000	NA	exon (NM_001282041, exon 1 of 6)	exon (NM_001282041, exon 1 of 6)	172	NM_001282040	29858		NM_013872	ENSMUSG00000022474	Pmm1	-	phosphomannomutase 1	protein-coding	-1.941	-1.771
1-6812	chr1	37902833	37903833	+	1000	NA	Intergenic	Intergenic	12856	NM_001356482	107734		NM_027098	ENSMUSG00000026087	Mrpl30	2310001L22Rik|L30mt|MRP-L28|MRP-L30|Rpml28	mitochondrial ribosomal protein L30	protein-coding	-0.988	-0.858
1-30403	chr5	139669088	139670088	+	1000	NA	Intergenic	Intergenic	66745	NM_174850	231830		NM_174850	ENSMUSG00000036718	Micall2	A930021H16Rik|JRAB|MICAL-L2|mFLJ00139	MICAL-like 2	protein-coding	-1.985	-1.972
1-31448	chr16	4666867	4667867	+	1000	NA	intron (NM_030205, intron 6 of 27)	intron (NM_030205, intron 6 of 27)	12353	NM_030205	78885		NM_030205	ENSMUSG00000039637	Coro7	0610011B16Rik	coronin 7	protein-coding	-1.782	-1.741
1-31300	chr1	88744916	88745916	+	1000	NA	Intergenic	Intergenic	-9474	NR_040493	78650		NR_040493	ENSMUSG00000097398	Platr5	2410088K16Rik	pluripotency associated transcript 5	ncRNA	-2.055	-2.293
1-31698	chr10	20072925	20073925	+	1000	NA	intron (NM_008580, intron 11 of 29)	intron (NM_008580, intron 11 of 29)	-75495	NM_001198635	17761		NM_008635	ENSMUSG00000019996	Map7	E-MAP-115|MAP-7|Mtap7|mshi|mste|ste	microtubule-associated protein 7	protein-coding	-1.451	-1.302
1-17955	chr13	28959231	28960231	+	1000	NA	Intergenic	CpG	-6032	NM_009238	20677		NM_009238	ENSMUSG00000076431	Sox4	Sox-4	SRY (sex determining region Y)-box 4	protein-coding	-1.548	-1.606
1-23397	chr6	17675076	17676076	+	1000	NA	Intergenic	Intergenic	-18418	NM_001289626	64213		NM_022332	ENSMUSG00000029534	St7	9430001H04Rik|Fam4a2|HELG|RAY1|SEN4|TSG7	suppression of tumorigenicity 7	protein-coding	-0.321	-0.377
1-28833	chr1	171360820	171361820	+	1000	NA	promoter-TSS (NM_001033039)	promoter-TSS (NM_001033039)	-522	NM_001033039	68874		NM_001033039	ENSMUSG00000045259	Klhdc9	1190002J23Rik|ESTM31	kelch domain containing 9	protein-coding	-0.781	-0.542
1-11444	chr11	84141475	84142475	+	1000	NA	Intergenic	Intergenic	-12407	NM_172562	217031		NM_172562	ENSMUSG00000018651	Tada2a	D030022J10Rik|Tada2l	transcriptional adaptor 2A	protein-coding	-0.782	-0.821
1-20686	chr12	21317865	21318865	+	1000	NA	intron (NM_026347, intron 3 of 5)	intron (NM_026347, intron 3 of 5)	1973	NM_026347	67732		NM_026347	ENSMUSG00000062054	Iah1	1500019E20Rik|4833421E05Rik	isoamyl acetate-hydrolyzing esterase 1 homolog	protein-coding	-0.717	-0.455
1-11694	chr1	195016432	195017432	+	1000	NA	promoter-TSS (NR_015566)	promoter-TSS (NR_015566)	-467	NR_015566	320977		NR_015566	ENSMUSG00000096929	A330023F24Rik	C030002C11Rik	RIKEN cDNA A330023F24 gene	ncRNA	-0.572	-0.423
1-27516	chr7	45588960	45589960	+	1000	NA	3' UTR (NM_009737, exon 11 of 11)	3' UTR (NM_009737, exon 11 of 11)	-14284	NR_038165	71661		NR_038165	ENSMUSG00000109644	0610005C13Rik	-	RIKEN cDNA 0610005C13 gene	ncRNA	-2.298	-2.097
1-14715	chr11	53485401	53486401	+	1000	NA	Intergenic	B2_Mm2|SINE|B2	-5706	NM_183173	237761		NM_183173	ENSMUSG00000044352	Sowaha	A830006N08Rik|Ankrd43	sosondowah ankyrin repeat domain family member A	protein-coding	-1.437	-1.398
1-30216	chr11	79583916	79584916	+	1000	NA	Intergenic	Intergenic	-6796	NM_175543	268451		NM_175543	ENSMUSG00000017639	Rab11fip4	A730072L08Rik|RAB11-FIP4|mKIAA1821	RAB11 family interacting protein 4 (class II)	protein-coding	-1.495	-1.487
1-21264	chrX	161033062	161034062	+	1000	NA	Intergenic	Intergenic	-38881	NM_001024624	382253		NM_001024624	ENSMUSG00000031292	Cdkl5	Stk9	cyclin dependent kinase like 5	protein-coding	-1.703	-1.980
1-9350	chr18	23825552	23826552	+	1000	NA	intron (NM_153058, intron 1 of 6)	intron (NM_153058, intron 1 of 6)	22082	NM_153058	212307		NM_153058	ENSMUSG00000024277	Mapre2	C820009F03Rik|D18Abb1e|EB1|EB2|RP1	microtubule-associated protein, RP/EB family, member 2	protein-coding	-1.347	-1.272
1-8311	chr3	100568245	100569245	+	1000	NA	intron (NM_010763, intron 12 of 12)	intron (NM_010763, intron 12 of 12)	-79553	NM_001142952	74645		NM_001142952	ENSMUSG00000044468	Tent5c	4930431B09Rik|Fam46c	terminal nucleotidyltransferase 5C	protein-coding	-0.344	-0.304
1-23708	chr12	16718616	16719616	+	1000	NA	intron (NM_001252071, intron 7 of 32)	intron (NM_001252071, intron 7 of 32)	38123	NM_001252071	268527		NM_015764	ENSMUSG00000036523	Greb1	5730583K22Rik|9130004E13|mKIAA0575	gene regulated by estrogen in breast cancer protein	protein-coding	-0.744	-0.777
1-10150	chr18	63654072	63655072	+	1000	NA	Intergenic	Intergenic	37787	NM_016792	53382		NM_016792	ENSMUSG00000024583	Txnl1	32kDa|TRP32|Txnl	thioredoxin-like 1	protein-coding	-0.754	-0.743
1-24024	chr16	30187800	30188800	+	1000	NA	Intergenic	Intergenic	79232	NM_027904	71756		NM_027904	ENSMUSG00000023176	Cpn2	1300018K11Rik	carboxypeptidase N, polypeptide 2	protein-coding	-1.310	-1.577
1-14503	chr6	146429640	146430640	+	1000	NA	intron (NM_019923, intron 2 of 56)	RMER1A|Other|Other	72083	NM_010586	16439		NM_010586	ENSMUSG00000030287	Itpr2	InsP3R-2|InsP3R-5|Ip3r2|Itpr5|insP3R2	inositol 1,4,5-triphosphate receptor 2	protein-coding	-0.890	-0.767
1-30902	chr11	83440017	83441017	+	1000	NA	TTS (NM_080453)	TTS (NM_080453)	2823	NM_025492	66330		NM_025492	ENSMUSG00000035085	1700020L24Rik	-	RIKEN cDNA 1700020L24 gene	protein-coding	-0.747	-0.626
1-5572	chr3	122434682	122435682	+	1000	NA	intron (NM_013867, intron 2 of 11)	intron (NM_013867, intron 2 of 11)	15425	NM_013867	29815		NM_013867	ENSMUSG00000028121	Bcar3	AND-34	breast cancer anti-estrogen resistance 3	protein-coding	-0.821	-0.679
1-26868	chr1	159783554	159784554	+	1000	NA	intron (NM_022312, intron 2 of 22)	intron (NM_022312, intron 2 of 22)	260263	NR_168324	105243991		NR_168324	ENSMUSG00000104111	Gm37294	-	predicted gene, 37294	ncRNA	-1.507	-1.639
1-20654	chr9	66705458	66706458	+	1000	NA	Intergenic	Intergenic	-7728	NM_001306148	76459		NM_178396	ENSMUSG00000032373	Car12	2310047E01Rik|CA-XII|Ca12	carbonic anhydrase 12	protein-coding	-1.603	-1.378
1-13619	chr6	39204693	39205693	+	1000	NA	intron (NM_001033430, intron 1 of 19)	intron (NM_001033430, intron 1 of 19)	1580	NM_001033430	338523		NM_001033430	ENSMUSG00000042599	Kdm7a	A630082K20Rik|Jhdm1d|mKIAA1718	lysine (K)-specific demethylase 7A	protein-coding	-1.053	-1.182
1-26076	chr5	97081200	97082200	+	1000	NA	TTS (NM_198422)	TTS (NM_198422)	29896	NM_198422	231474		NM_198422	ENSMUSG00000055725	Paqr3	6330415A20Rik|RKTG	progestin and adipoQ receptor family member III	protein-coding	-0.682	-0.751
1-21190	chr10	25249850	25250850	+	1000	NA	intron (NR_166568, intron 5 of 7)	intron (NR_166568, intron 5 of 7)	46729	NM_001379239	432442		NM_018747	ENSMUSG00000039166	Akap7	6430401D08|AKAP15|Akap18	A kinase anchor protein 7	protein-coding	-0.589	-0.461
1-27316	chr4	120368356	120369356	+	1000	NA	Intergenic	Intergenic	-36425	NM_001159630	29871		NM_013883	ENSMUSG00000000085	Scmh1	Scml1|Scml3	sex comb on midleg homolog 1	protein-coding	-1.233	-1.250
1-9330	chr14	31794151	31795151	+	1000	NA	intron (NM_001024604, intron 1 of 27)	intron (NM_001024604, intron 1 of 27)	35764	NM_001024604	105522		NM_001024604	ENSMUSG00000014496	Ankrd28	E430019N21Rik|mKIAA0379	ankyrin repeat domain 28	protein-coding	-2.085	-2.157
1-13678	chr7	138947480	138948480	+	1000	NA	intron (NM_028708, intron 1 of 19)	L1MB1|LINE|L1	7250	NM_028708	74004		NM_028708	ENSMUSG00000056856	Jakmip3	6330417G02Rik|mKIAA4091	janus kinase and microtubule interacting protein 3	protein-coding	-0.918	-0.888
1-14303	chr9	107738582	107739582	+	1000	NA	Intergenic	Intergenic	-28607	NM_011349	20350		NM_011349	ENSMUSG00000034684	Sema3f	Sema4|Semak	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F	protein-coding	-2.199	-2.137
