PeakID (cmd=annotatePeaks.pl /expanse/lustre/projects/csd940/ctea/homer/homer_scripts/reference_peaks/H3K27me3.bed mm10 -size 1000 -bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph bedGraph avg over 1000 bp	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph bedGraph avg over 1000 bp
64096	chr12	108950543	108951543	+	58	NA	intron (NM_177602, intron 2 of 6)	intron (NM_177602, intron 2 of 6)	56771	NM_177602	212198		NM_177602	ENSMUSG00000040877	Wdr25	B930090D16Rik	WD repeat domain 25	protein-coding	-1.281	-1.536
50679	chr12	25248509	25249509	+	58	NA	Intergenic	Intergenic	119835	NR_045844	432641		NR_045844		Gm17746	-	predicted gene, 17746	ncRNA	-1.019	-1.269
42579	chr9	22130928	22131928	+	58	NA	promoter-TSS (NM_007388)	promoter-TSS (NM_007388)	437	NM_001102404	11433		NM_007388	ENSMUSG00000001348	Acp5	TRACP|TRAP	acid phosphatase 5, tartrate resistant	protein-coding	-1.474	-1.375
39361-2	chr8	33978318	33979318	+	58	NA	Intergenic	Intergenic	-48955	NM_001042675	19663		NM_019733	ENSMUSG00000031586	Rbpms	2010300K22Rik|2700019M19Rik|RBP-MS|hermes	RNA binding protein gene with multiple splicing	protein-coding	-0.356	-0.478
67396	chr14	4018501	4019501	+	58	NA	intron (NM_001374191, intron 5 of 5)	CpG	-4940	NM_001029930	545007		NM_001029930	ENSMUSG00000096775	Gm5796	-	predicted gene 5796	protein-coding	1.544	1.825
71558	chr6	32254046	32255046	+	58	NA	intron (NM_175750, intron 4 of 31)	MIR3|SINE|MIR	204258	NM_029587	76382		NM_029587	ENSMUSG00000029766	1700012A03Rik	-	RIKEN cDNA 1700012A03 gene	protein-coding	-1.128	-1.530
47119	chr17	83077824	83078824	+	58	NA	promoter-TSS (NR_045094)	promoter-TSS (NR_045094)	-99	NR_045094	100503434		NR_045094	ENSMUSG00000117399	Gm19689	-	predicted gene, 19689	ncRNA	-0.655	-0.992
52607	chr12	118811950	118812950	+	58	NA	Intergenic	Intergenic	-33879	NM_177082	320145		NM_177082	ENSMUSG00000048562	Sp8	D930049B17Rik|mBtd	trans-acting transcription factor 8	protein-coding	-0.346	-0.396
76844	chr7	34695276	34696276	+	58	NA	intron (NM_175140, intron 2 of 3)	intron (NM_175140, intron 2 of 3)	-40267	NM_001360818	233107		NM_146188	ENSMUSG00000030499	Kctd15	-	potassium channel tetramerisation domain containing 15	protein-coding	-0.402	-0.511
27121-2	chr4	45697922	45698922	+	58	NA	intron (NM_001033412, intron 1 of 2)	intron (NM_001033412, intron 1 of 2)	14833	NM_001033412	329839		NM_001033412		Gm829	-	predicted gene 829	protein-coding	-1.037	-1.534
70080	chr13	46221709	46222709	+	58	NA	Intergenic	Intergenic	-51512	NM_001005422	380842		NM_001005422	ENSMUSG00000063529	Stmnd1	Gm1574	stathmin domain containing 1	protein-coding	-1.057	-1.049
36135	chr5	135253362	135254362	+	58	NA	Intergenic	Intergenic	-2815	NM_010246	14371		NM_010246	ENSMUSG00000049551	Fzd9	Fz9|mfz9	frizzled class receptor 9	protein-coding	-1.053	-0.994
142650	chr12	56716442	56717442	+	58	NA	intron (NM_001167976, intron 10 of 10)	intron (NM_001167976, intron 10 of 10)	21471	NM_011041	18511		NM_011041	ENSMUSG00000001497	Pax9	Pax-9	paired box 9	protein-coding	0.075	0.004
27900	chr3	26637091	26638091	+	58	NA	promoter-TSS (NM_027583)	promoter-TSS (NM_027583)	-40	NM_029150	70862		NM_027583	ENSMUSG00000039335	Spata16	4921511F01Rik|4930503K02Rik|Nyd-sp12	spermatogenesis associated 16	protein-coding	-0.139	-0.236
74514	chr8	14741524	14742524	+	58	NA	intron (NM_172910, intron 6 of 15)	intron (NM_172910, intron 6 of 15)	-146512	NM_012000	26889		NM_012000	ENSMUSG00000026317	Cln8	Tlcd6|mnd	CLN8 transmembrane ER and ERGIC protein	protein-coding	-0.777	-1.179
59164	chr13	53119180	53120180	+	58	NA	intron (NM_013846, intron 5 of 8)	(G)n|Simple_repeat|Simple_repeat	-138641	NM_017373	18030		NM_017373	ENSMUSG00000056749	Nfil3	E4BP4	nuclear factor, interleukin 3, regulated	protein-coding	-0.931	-0.984
63506	chr5	97624079	97625079	+	58	NA	Intergenic	Intergenic	-167556	NM_010294	14626		NM_010294	ENSMUSG00000050553	Gk2	GKTA|Gk-rs2	glycerol kinase 2	protein-coding	-1.042	-1.231
40433	chr8	61391379	61392379	+	58	NA	intron (NM_021506, intron 11 of 11)	intron (NM_021506, intron 11 of 11)	-95855	NM_145595	234309		NM_145595	ENSMUSG00000031641	Cbr4	A730083J17Rik	carbonyl reductase 4	protein-coding	-0.114	-0.229
61684	chr19	55740255	55741255	+	58	NA	intron (NR_168128, intron 2 of 2)	intron (NR_168128, intron 2 of 2)	-1055	NM_001331138	21416		NM_009333	ENSMUSG00000024985	Tcf7l2	TCF4B|TCF4E|Tcf-4|Tcf4	transcription factor 7 like 2, T cell specific, HMG box	protein-coding	-0.856	-1.140
120420	chr13	21982963	21983963	+	58	NA	exon (NM_001162928, exon 1 of 1)	exon (NM_001162928, exon 1 of 1)	2269	NM_001162929	195236		NM_001162928	ENSMUSG00000016982	Pom121l2	Gm24	POM121 transmembrane nucleoporin like 2	protein-coding	-0.720	-0.866
39679	chr13	28757759	28758759	+	58	NA	intron (NR_045053, intron 3 of 8)	intron (NR_045053, intron 3 of 8)	-47386	NR_105787	102466635		NR_105787	ENSMUSG00000099158	Mir6368	Gm27800|mmu-mir-6368	microRNA 6368	ncRNA	-0.932	-1.129
69027	chr4	125007192	125008192	+	58	NA	exon (NM_138683, exon 5 of 6)	exon (NM_138683, exon 5 of 6)	21262	NM_138683	192199		NM_138683	ENSMUSG00000028871	Rspo1	R-spondin|Rspondin	R-spondin 1	protein-coding	-0.541	-0.637
51298	chr7	143685806	143686806	+	58	NA	promoter-TSS (NR_131763)	promoter-TSS (NR_131763)	-431	NR_131763	79201		NM_024290	ENSMUSG00000037613	Tnfrsf23	SOB|TNFRSFH23|Tnfrh1|Tnfrsf1al1|mDcTRAILR1|mSOB	tumor necrosis factor receptor superfamily, member 23	protein-coding	-0.527	-0.834
45597	chr16	18593061	18594061	+	58	NA	Intergenic	Intergenic	-2890	NM_001285472	21380		NM_011532	ENSMUSG00000009097	Tbx1	nmf219	T-box 1	protein-coding	-1.059	-1.096
34358	chr11	33833733	33834733	+	58	NA	intron (NM_001190885, intron 1 of 8)	intron (NM_001190885, intron 1 of 8)	9453	NM_027398	70357		NM_027398	ENSMUSG00000053519	Kcnip1	KCHIP1|Kchip1.2	Kv channel-interacting protein 1	protein-coding	-0.706	-0.877
72354	chr8	104023312	104024312	+	58	NA	Intergenic	Intergenic	-77813	NM_009868	12562		NM_009868	ENSMUSG00000031871	Cdh5	7B4|Cd144|VE-Cad|VECD|VEcad|Vec	cadherin 5	protein-coding	-0.223	-0.495
60936	chr8	90520930	90521930	+	58	NA	Intergenic	Intergenic	-173178	NM_172913	244579		NM_172913	ENSMUSG00000043668	Tox3	500-9|C230068E13|CAGF9|Tnrc9	TOX high mobility group box family member 3	protein-coding	-0.444	-0.747
32726	chr17	13590115	13591115	+	58	NA	Intergenic	Intergenic	-36521	NR_045437	72578		NR_045436	ENSMUSG00000117042	2700054A10Rik	-	RIKEN cDNA 2700054A10 gene	ncRNA		
43944	chr10	93310163	93311163	+	58	NA	intron (NM_001322265, intron 1 of 4)	A-rich|Low_complexity|Low_complexity	496	NM_001322265	13713		NM_013508	ENSMUSG00000008398	Elk3	D430049E23Rik|Erp|Etrp|Net|Sap-2	ELK3, member of ETS oncogene family	protein-coding	-0.866	-1.001
32900-2	chr5	24521665	24522665	+	58	NA	intron (NM_015739, intron 1 of 1)	intron (NM_015739, intron 1 of 1)	4683	NM_015739	231044		NM_015739	ENSMUSG00000067724	Gbx1	Gbx-1	gastrulation brain homeobox 1	protein-coding	-1.229	-1.448
92621	chr5	113137582	113138582	+	58	NA	5' UTR (NM_001347397, exon 1 of 8)	5' UTR (NM_001347397, exon 1 of 8)	270	NR_166693	105246973		NR_166693		4833439F03Rik	-	RIKEN cDNA 4833439F03 gene	ncRNA	-1.616	-1.849
53183	chr6	135965207	135966207	+	58	NA	intron (NM_008171, intron 4 of 14)	intron (NM_008171, intron 4 of 14)	207838	NM_008171	14812		NM_008171	ENSMUSG00000030209	Grin2b	GluN2B|GluRepsilon2|NR2B|Nmdar2b	glutamate receptor, ionotropic, NMDA2B (epsilon 2)	protein-coding	-0.350	-0.478
100427	chr17	25253437	25254437	+	58	NA	intron (NM_001163270, intron 1 of 33)	intron (NM_001163270, intron 1 of 33)	2427	NM_001163270	545192		NM_001163270	ENSMUSG00000047507	Baiap3	Bap3|Gm937	BAI1-associated protein 3	protein-coding	-1.775	-1.799
35737	chr10	120621523	120622523	+	58	NA	Intergenic	Intergenic	-143709	NR_038000	70874		NR_038000	ENSMUSG00000044544	4921513I03Rik	-	RIKEN cDNA 4921513I03 gene	ncRNA	-0.514	-0.558
44727	chr15	88287531	88288531	+	58	NA	Intergenic	Intergenic	-26843	NR_045281	328579		NR_045281	ENSMUSG00000116331	B230214G05Rik	B230214G05	RIKEN cDNA B230214G05 gene	ncRNA	-1.774	-2.053
82155	chr10	127720207	127721207	+	58	NA	exon (NM_001081219, exon 27 of 27)	exon (NM_001081219, exon 27 of 27)	-3771	NM_001199971	21334		NM_009312	ENSMUSG00000025400	Tac2	PPT-B|Tac3	tachykinin 2	protein-coding	-0.756	-0.638
61609	chr4	124506413	124507413	+	58	NA	Intergenic	Intergenic	-20954	NR_040774	78460		NR_040774		1700057H15Rik	-	RIKEN cDNA 1700057H15 gene	ncRNA	-0.356	-0.626
62967	chr15	99029593	99030593	+	58	NA	5' UTR (NM_009448, exon 1 of 4)	5' UTR (NM_009448, exon 1 of 4)	202	NM_009448	22146		NM_009448	ENSMUSG00000043091	Tuba1c	M[a]6|Tuba6	tubulin, alpha 1C	protein-coding	-1.853	-1.726
25147	chr13	23299134	23300134	+	58	NA	intron (NR_126444, intron 1 of 1)	GA-rich|Low_complexity|Low_complexity	13773	NR_126443	75322		NR_126443	ENSMUSG00000085488	4930557F10Rik	-	RIKEN cDNA 4930557F10 gene	ncRNA	-0.131	-0.176
52734	chr7	19278493	19279493	+	58	NA	intron (NM_177691, intron 1 of 4)	intron (NM_177691, intron 1 of 4)	1056	NM_177691	232941		NM_177691	ENSMUSG00000030402	Ppm1n	A930002H20	protein phosphatase, Mg2+/Mn2+ dependent, 1N (putative)	protein-coding	-1.095	-1.097
29790	chr1	64998969	64999969	+	58	NA	Intergenic	Intergenic	33290	NM_001310617	70861		NM_027582	ENSMUSG00000025955	Akr1cl	4921521F21Rik	aldo-keto reductase family 1, member C-like	protein-coding	-0.992	-1.020
32745-3	chr9	66805136	66806136	+	58	NA	Intergenic	Intergenic	-10213	NM_177583	208117		NM_177583	ENSMUSG00000032375	Aph1b	APH-1b|aph-1beta	aph1 homolog B, gamma secretase subunit	protein-coding	-1.562	-1.527
83641	chr11	78188833	78189833	+	58	NA	5' UTR (NM_001159482, exon 2 of 11)	5' UTR (NM_001159482, exon 2 of 11)	585	NM_033475	19376		NM_033475	ENSMUSG00000002059	Rab34	Narr|Rah|Rah1	RAB34, member RAS oncogene family	protein-coding	-1.506	-1.445
62952	chr14	79930188	79931188	+	58	NA	Intergenic	Intergenic	-61512	NR_033535	100038734		NR_033535	ENSMUSG00000095959	Gm10845	-	predicted gene 10845	ncRNA	-0.194	-0.603
43012	chr7	96580036	96581036	+	58	NA	intron (NM_011858, intron 5 of 32)	intron (NM_011858, intron 5 of 32)	221013	NR_045874	791381		NR_045874	ENSMUSG00000053049	Gm15413	-	predicted gene 15413	ncRNA	-0.645	-0.855
31520	chr13	45416431	45417431	+	58	NA	Intergenic	Intergenic	27189	NM_153789	218203		NM_153789	ENSMUSG00000038175	Mylip	9430057C20Rik|Mir	myosin regulatory light chain interacting protein	protein-coding	-1.485	-1.410
64751	chr12	31968929	31969929	+	58	NA	intron (NM_011158, intron 6 of 10)	intron (NM_011158, intron 6 of 10)	-19184	NM_177993	73389		NM_153198	ENSMUSG00000002996	Hbp1	1700058O05Rik|C330012F01Rik	high mobility group box transcription factor 1	protein-coding	-1.284	-1.273
63693	chr8	14446227	14447227	+	58	NA	intron (NM_172910, intron 3 of 15)	B3|SINE|B2	350852	NM_172910	244310		NM_172910	ENSMUSG00000047495	Dlgap2	6430596N04Rik|Dap-2|Dap2|Sapap2	DLG associated protein 2	protein-coding	-0.713	-1.178
30269	chr6	148429317	148430317	+	58	NA	intron (NM_001347518, intron 1 of 18)	intron (NM_001347518, intron 1 of 18)	14535	NM_001347518	387314		NM_198967	ENSMUSG00000030306	Tmtc1	Arg99	transmembrane and tetratricopeptide repeat containing 1	protein-coding	-0.078	-0.083
80838	chr15	38709240	38710240	+	58	NA	Intergenic	Intergenic	18776	NR_131206	105463124		NR_131206	ENSMUSG00000115620	Gm45924	Borg	predicted gene, 45924	ncRNA	-1.460	-1.722
25010-2	chr6	111063473	111064473	+	58	NA	intron (NM_177328, intron 2 of 9)	intron (NM_177328, intron 2 of 9)	418375	NM_177328	108073		NM_177328	ENSMUSG00000056755	Grm7	6330570A01Rik|C030018L03|E130018M02Rik|Gpr1g|Gprc1g|SMN2|Tg(SMN2)89Ahmb|mGluR7	glutamate receptor, metabotropic 7	protein-coding	-0.320	-0.602
62404	chr8	127073869	127074869	+	58	NA	intron (NM_001363431, intron 1 of 24)	intron (NM_001363431, intron 1 of 24)	10313	NM_001309392	93742		NM_033620	ENSMUSG00000025812	Pard3	Asip|D8Ertd580e|Par-3|Par3|Pard-3|Pard3a|Phip	par-3 family cell polarity regulator	protein-coding	-0.627	-0.996
36888	chr8	34379828	34380828	+	58	NA	Intergenic	Intergenic	163498	NR_166073	102636691		NR_166073	ENSMUSG00000100605	Gm29243	-	predicted gene 29243	ncRNA	-0.981	-1.111
104987-2	chr9	119536636	119537636	+	58	NA	intron (NM_021544, intron 8 of 27)	intron (NM_021544, intron 8 of 27)	25542	NM_001253860	20271		NM_021544	ENSMUSG00000032511	Scn5a	Nav1.5|Nav1.5c|SkM1|SkM2|mH1	sodium channel, voltage-gated, type V, alpha	protein-coding	-0.440	-0.723
33864	chr18	76065972	76066972	+	58	NA	intron (NM_001357506, intron 1 of 2)	intron (NM_001357506, intron 1 of 2)	7146	NM_001357506	207259		NM_145356	ENSMUSG00000044646	Zbtb7c	B230208J24Rik|Kr-pok|Zbtb36	zinc finger and BTB domain containing 7C	protein-coding	-0.984	-1.172
52376	chr17	31702912	31703912	+	58	NA	Intergenic	Intergenic	25481	NM_001278570	12954		NM_013501	ENSMUSG00000024041	Cryaa	Acry-1|Crya-1|Crya1|DAcry-1|lop18	crystallin, alpha A	protein-coding	-1.964	-2.184
87126	chr8	12106037	12107037	+	58	NA	Intergenic	B2_Mm2|SINE|B2	266016	NM_029326	75528		NM_029326	ENSMUSG00000031512	Tex29	1700018L24Rik	testis expressed 29	protein-coding	-0.445	-0.707
32615	chr13	112439488	112440488	+	58	NA	Intergenic	Intergenic	-24082	NM_010560	16195		NM_010560	ENSMUSG00000021756	Il6st	5133400A03Rik|CD130|D13Ertd699e|gp130	interleukin 6 signal transducer	protein-coding	-0.989	-0.986
33349	chr7	67027111	67028111	+	58	NA	intron (NM_001033877, intron 10 of 22)	intron (NM_001033877, intron 10 of 22)	187876	NM_001033877	233332		NM_001033877	ENSMUSG00000058145	Adamts17	-	ADAM metallopeptidase with thrombospondin type 1 motif 17	protein-coding	-0.991	-1.196
70558	chr10	20722856	20723856	+	58	NA	intron (NM_013875, intron 1 of 12)	intron (NM_013875, intron 1 of 12)	1722	NM_013875	29863		NM_013875	ENSMUSG00000019990	Pde7b	-	phosphodiesterase 7B	protein-coding	-0.397	-0.443
50274	chr13	97315072	97316072	+	58	NA	Intergenic	Intergenic	74467	NM_007930	13803		NM_007930	ENSMUSG00000041773	Enc1	Nrpb|PIG10	ectodermal-neural cortex 1	protein-coding	-0.974	-1.185
68940	chr11	101246436	101247436	+	58	NA	intron (NM_019444, intron 1 of 3)	intron (NM_019444, intron 1 of 3)	602	NM_019444	54409		NM_019444	ENSMUSG00000001240	Ramp2	-	receptor (calcitonin) activity modifying protein 2	protein-coding	-1.722	-1.735
72659	chr4	154677871	154678871	+	58	NA	Intergenic	Intergenic	-10504	NM_028513	73353		NM_028513	ENSMUSG00000051276	Actrt2	1700052K15Rik|Arp-T2|Arpm2	actin-related protein T2	protein-coding	-0.723	-1.013
40968	chr19	47417320	47418320	+	58	NA	intron (NM_008018, intron 2 of 14)	intron (NM_008018, intron 2 of 14)	46591	NM_008018	14218		NM_008018	ENSMUSG00000053617	Sh3pxd2a	2310014D11Rik|C230050L11|EG329070|Fish|Gm5098|Sh3md1|TSK5|Tks5	SH3 and PX domains 2A	protein-coding	-0.559	-0.627
35929	chr13	22002384	22003384	+	58	NA	intron (NM_019429, intron 11 of 11)	intron (NM_019429, intron 11 of 11)	6857	NM_019429	54373		NM_019429	ENSMUSG00000006179	Prss16	TSSP	serine protease 16 (thymus)	protein-coding	-0.601	-0.571
78862	chr11	7213156	7214156	+	58	NA	exon (NM_008343, exon 1 of 5)	exon (NM_008343, exon 1 of 5)	267	NM_008343	16009		NM_008343	ENSMUSG00000020427	Igfbp3	IGFBP-3|IGgfbp3	insulin-like growth factor binding protein 3	protein-coding	-1.507	-1.683
30939	chr17	37210817	37211817	+	58	NA	exon (NM_146513, exon 1 of 1)	exon (NM_146513, exon 1 of 1)	534	NM_146513	258506		NM_146513	ENSMUSG00000049561	Or10c1	MOR263-6|Olfr95	olfactory receptor family 10 subfamily C member 1	protein-coding	-0.287	-0.402
50639	chr12	8455875	8456875	+	58	NA	Intergenic	RSINE1|SINE|B4	43634	NM_007483	11852		NM_007483	ENSMUSG00000054364	Rhob	Arh6|Arhb	ras homolog family member B	protein-coding	-0.825	-0.865
251126	chr16	29730562	29731562	+	58	NA	Intergenic	Intergenic	-82488	NR_164311	108168307		NR_164311		Gm46567	-	predicted gene, 46567	ncRNA	-1.881	-2.113
40385	chr13	46231563	46232563	+	58	NA	Intergenic	Intergenic	-41658	NM_001005422	380842		NM_001005422	ENSMUSG00000063529	Stmnd1	Gm1574	stathmin domain containing 1	protein-coding	-1.041	-1.045
66299	chr4	148836269	148837269	+	58	NA	intron (NM_001159344, intron 1 of 20)	intron (NM_001159344, intron 1 of 20)	32377	NM_001159344	69743		NM_027195	ENSMUSG00000028977	Casz1	2410019P08Rik|Cst|D4Ertd432e	castor zinc finger 1	protein-coding	-1.008	-1.222
66453	chr11	63629680	63630680	+	58	NA	Intergenic	Intergenic	292104	NM_018805	54710		NM_018805	ENSMUSG00000070407	Hs3st3b1	3-OST-3B|3OST3B1|3Ost3b|Hs3st3b|m3-OST-3B	heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1	protein-coding	0.038	-0.014
38624	chr2	122731564	122732564	+	58	NA	TTS (NR_156706)	TTS (NR_156706)	6298	NR_156706	75915		NR_156706	ENSMUSG00000085633	Bloc1s6os	4930580A09Rik	biogenesis of lysosomal organelles complex-1, subunit 6, pallidin, opposite strand	ncRNA	-0.049	-0.098
36503	chr12	70783282	70784282	+	58	NA	Intergenic	Intergenic	-41732	NM_028127	319710		NM_028127	ENSMUSG00000048285	Frmd6	2610019M19Rik|4930488L10Rik|Willin	FERM domain containing 6	protein-coding	-1.472	-1.399
28390-2	chr3	102688269	102689269	+	58	NA	Intergenic	Intergenic	-46001	NM_027533	70747		NM_027533	ENSMUSG00000027858	Tspan2	6330415F13Rik|B230119D02Rik|tspan-2	tetraspanin 2	protein-coding	-0.540	-0.808
32739	chr8	117469838	117470838	+	58	NA	Intergenic	Intergenic	11073	NR_106046	102465653		NR_106046	ENSMUSG00000098483	Mir7078	Gm27386|mmu-mir-7078	microRNA 7078	ncRNA	-1.158	-1.355
43314	chr1	40871855	40872855	+	58	NA	Intergenic	Intergenic	66754	NM_001081198	381339		NM_001081198	ENSMUSG00000079588	Tmem182	2310079P10Rik	transmembrane protein 182	protein-coding	0.249	0.165
47012	chr6	92424994	92425994	+	58	NA	intron (NM_001134461, intron 3 of 7)	intron (NM_001134461, intron 3 of 7)	55898	NM_001134460	243548		NM_001081146	ENSMUSG00000030020	Prickle2	6230400G14Rik|6720451F06Rik|Pk2|mpk2	prickle planar cell polarity protein 2	protein-coding	0.001	-0.231
34012-2	chr8	14392854	14393854	+	58	NA	intron (NM_172910, intron 3 of 15)	intron (NM_172910, intron 3 of 15)	297479	NM_172910	244310		NM_172910	ENSMUSG00000047495	Dlgap2	6430596N04Rik|Dap-2|Dap2|Sapap2	DLG associated protein 2	protein-coding	-0.721	-1.231
26516	chr1	120625184	120626184	+	58	NA	Intergenic	Intergenic	23197	NM_010133	13798		NM_010133	ENSMUSG00000058665	En1	En-1|Mo-en.1|engrailed-1	engrailed 1	protein-coding	-0.171	-0.108
26699	chr14	72120573	72121573	+	58	NA	Intergenic	Intergenic	264364	NR_046274	74667		NR_046274	ENSMUSG00000115304	4930434J06Rik	-	RIKEN cDNA 4930434J06 gene	ncRNA	-0.704	-0.855
53427	chr8	14276363	14277363	+	58	NA	intron (NM_172910, intron 3 of 15)	intron (NM_172910, intron 3 of 15)	180988	NM_172910	244310		NM_172910	ENSMUSG00000047495	Dlgap2	6430596N04Rik|Dap-2|Dap2|Sapap2	DLG associated protein 2	protein-coding	-0.586	-1.102
89360	chr12	109091306	109092306	+	58	NA	Intergenic	Intergenic	-23564	NM_001374200	380785		NM_001163175	ENSMUSG00000040867	Begain	Gm897	brain-enriched guanylate kinase-associated	protein-coding	-1.179	-1.234
80838-2	chr17	71948653	71949653	+	58	NA	intron (NM_007439, intron 11 of 28)	intron (NM_007439, intron 11 of 28)	167206	NM_030179	78785		NM_030179	ENSMUSG00000024059	Clip4	1700024K14Rik|1700074B05Rik|4833417L20Rik|5830409B12Rik|Rsnl2	CAP-GLY domain containing linker protein family, member 4	protein-coding	-1.159	-1.311
200672	chr12	107933897	107934897	+	58	NA	intron (NM_001286343, intron 1 of 1)	intron (NM_001286343, intron 1 of 1)	69017	NM_001079883	58208		NM_021399	ENSMUSG00000048251	Bcl11b	9130430L19Rik|B630002E05Rik|BCL-11B|Ctip2|Rit1	B cell leukemia/lymphoma 11B	protein-coding	-1.418	-1.769
49377	chr1	19969012	19970012	+	58	NA	Intergenic	Intergenic	-386942	NR_045734	75028		NR_045734	ENSMUSG00000089914	4930486I03Rik	-	RIKEN cDNA 4930486I03 gene	ncRNA	0.064	-0.389
34805	chr2	158913437	158914437	+	58	NA	Intergenic	Intergenic	119130	NM_001291144	71715		NM_145742	ENSMUSG00000027655	Dhx35	1200009D07Rik|Ddx35	DEAH-box helicase 35	protein-coding	-0.031	-0.245
59652	chr9	32606346	32607346	+	58	NA	Intergenic	Intergenic	-29395	NM_001372534	23871		NM_011808	ENSMUSG00000032035	Ets1	D230050P06|Ets-1|Tpl1|p54|vs	E26 avian leukemia oncogene 1, 5' domain	protein-coding	-0.655	-0.917
49466	chr5	129111326	129112326	+	58	NA	intron (NM_001347486, intron 3 of 24)	intron (NM_001347486, intron 3 of 24)	15076	NM_001347486	243277		NM_177734	ENSMUSG00000044017	Adgrd1	E230012M21Rik|Gpr133	adhesion G protein-coupled receptor D1	protein-coding	-0.161	-0.486
28047	chr12	15828841	15829841	+	58	NA	Intergenic	Intergenic	-12556	NM_144551	217410		NM_144551	ENSMUSG00000020601	Trib2	TRB-2|TRB2	tribbles pseudokinase 2	protein-coding	-0.716	-0.900
31267	chr17	48959380	48960380	+	58	NA	intron (NM_027452, intron 1 of 2)	intron (NM_027452, intron 1 of 2)	27298	NM_027452	70530		NM_027452	ENSMUSG00000040490	Lrfn2	5730420O05Rik|SALM1|mKIAA1246	leucine rich repeat and fibronectin type III domain containing 2	protein-coding	-1.298	-1.395
28341-2	chr6	95256337	95257337	+	58	NA	Intergenic	Intergenic	77156	NR_033559	414067		NR_033559	ENSMUSG00000068180	AY512915	-	cDNA sequence AY512915	ncRNA	0.008	-0.043
25177-2	chr3	83574091	83575091	+	58	NA	promoter-TSS (NR_036591)	promoter-TSS (NR_036591)	-473	NR_036591	69460		NR_036591	ENSMUSG00000101334	1700028M03Rik	-	RIKEN cDNA 1700028M03 gene	ncRNA	0.582	0.506
31393	chr15	80461561	80462561	+	57	NA	intron (NM_001163189, intron 5 of 5)	intron (NM_001163189, intron 5 of 5)	-23458	NR_155274	102633578		NR_155274	ENSMUSG00000115888	Gm31369	-	predicted gene, 31369	ncRNA	-2.268	-2.479
35278	chr16	95366482	95367482	+	57	NA	intron (NM_001302179, intron 9 of 9)	intron (NM_001302179, intron 9 of 9)	92366	NM_001302154	13876		NM_133659	ENSMUSG00000040732	Erg	D030036I24Rik	ETS transcription factor	protein-coding	-2.121	-2.348
42637	chr1	88586829	88587829	+	57	NA	Intergenic	Intergenic	35812	NR_037971	100503197		NR_037971	ENSMUSG00000100798	Gm19589	-	predicted gene, 19589	ncRNA	-1.011	-1.235
26468	chr11	33080563	33081563	+	57	NA	Intergenic	Intergenic	66337	NR_102395	14172		NM_008005	ENSMUSG00000057967	Fgf18	D130055P09Rik|FGF-18|Fgf6a	fibroblast growth factor 18	protein-coding	-0.919	-1.178
35520	chr2	37792861	37793861	+	57	NA	exon (NM_001163566, exon 10 of 13)	exon (NM_001163566, exon 10 of 13)	17112	NM_001163566	241324		NM_001163566	ENSMUSG00000035403	Crb2	5930402A21	crumbs family member 2	protein-coding	-0.940	-0.860
77268	chr15	55409880	55410880	+	57	NA	intron (NM_001368422, intron 18 of 47)	intron (NM_001368422, intron 18 of 47)	102629	NM_001368422	12818		NM_181277	ENSMUSG00000022371	Col14a1	5730412L22Rik	collagen, type XIV, alpha 1	protein-coding	-0.195	-0.188
46848-2	chr3	152066688	152067688	+	57	NA	Intergenic	Intergenic	78744	NR_166109	102634061		NR_166109	ENSMUSG00000104659	Gm31739	Gm43619	predicted gene, 31739	ncRNA	-0.010	-0.014
