Region_ID	Chr	Start	End	Gene_Name	Annotation	Difference	pvalue	adj_pvalue	Region_size	direction	direction_label	plot_label	significant
chr8-46125000	chr8	46125000	46150000	Snx25	intron (NM_001372342, intron 1 of 18)	-0.229666666666667	0.000317428887093373	0.00307697225502407	25000	A_to_B_in_Mutant	More Inactive (A->B)	Snx25	TRUE
chr14-33125000	chr14	33125000	33150000	Wdfy4	intron (NM_001146022, intron 11 of 58)	0.21	0.000317554026389597	0.00307759851500189	25000	B_to_A_in_Mutant	More Active (B->A)	Wdfy4	TRUE
chr15-62450000	chr15	62450000	62475000	Macroh2a3	Intergenic	0.279666666666667	0.000317905723918906	0.00308071339283046	25000	B_to_A_in_Mutant	More Active (B->A)	Macroh2a3	TRUE
chr16-38500000	chr16	38500000	38525000	Timmdc1	intron (NM_024273, intron 2 of 6)	-0.157333333333334	0.000318007159070475	0.00308140270277512	25000	A_to_B_in_Mutant	More Inactive (A->B)	Timmdc1	TRUE
chr9-21350000	chr9	21350000	21375000	Ilf3	Intergenic	-0.237333333333334	0.000318108858130267	0.00308209443831521	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ilf3	TRUE
chr10-44525000	chr10	44525000	44550000	Prdm1	Intergenic	0.163	0.000318170072103777	0.00308239382734379	25000	B_to_A_in_Mutant	More Active (B->A)	Prdm1	TRUE
chr11-55825000	chr11	55825000	55850000	Nmur2	Intergenic	0.277	0.000318235411941809	0.00308273312640668	25000	B_to_A_in_Mutant	More Active (B->A)	Nmur2	TRUE
chrX-68675000	chrX	68675000	68700000	Fmr1	intron (NM_001290424, intron 1 of 16)	2.28133333333333	0.000318361855268066	0.0030835565602343	25000	B_to_A_in_Mutant	More Active (B->A)	Fmr1	TRUE
chrX-76100000	chrX	76100000	76125000	Cldn34b3	Intergenic	-1.67666666666667	0.000318381066105778	0.0030835565602343	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cldn34b3	TRUE
chrX-93500000	chrX	93500000	93525000	Pola1	intron (NM_008892, intron 26 of 36)	-1.655	0.000318433113176864	0.00308376692193107	25000	A_to_B_in_Mutant	More Inactive (A->B)	Pola1	TRUE
chr6-18000000	chr6	18000000	18025000	Wnt2	intron (NM_023653, intron 3 of 4)	0.223333333333333	0.000318516146444506	0.00308398360646193	25000	B_to_A_in_Mutant	More Active (B->A)	Wnt2	TRUE
chrX-128025000	chrX	128025000	128050000	Cldn34c4	Intergenic	0.389333333333334	0.000318627850537534	0.00308477143235824	25000	B_to_A_in_Mutant	More Active (B->A)	Cldn34c4	TRUE
chr3-63675000	chr3	63675000	63700000	Plch1	Intergenic	0.262333333333334	0.000318789844591052	0.0030860459403462	25000	B_to_A_in_Mutant	More Active (B->A)	Plch1	TRUE
chr4-34825000	chr4	34825000	34850000	Zfp292	intron (NM_013889, intron 4 of 7)	-0.154666666666667	0.000318910530179548	0.00308644039694731	25000	A_to_B_in_Mutant	More Inactive (A->B)	Zfp292	TRUE
chr7-136200000	chr7	136200000	136225000	C030029H02Rik	Intergenic	0.189	0.000318921651889436	0.00308644039694731	25000	B_to_A_in_Mutant	More Active (B->A)	C030029H02Rik	TRUE
chr3-94875000	chr3	94875000	94900000	Psmb4	promoter-TSS (NM_008945)	-0.253333333333334	0.000318961407056051	0.00308653137753021	25000	A_to_B_in_Mutant	More Inactive (A->B)	Psmb4	TRUE
chr8-57875000	chr8	57875000	57900000	Gm2921	intron (NM_175032, intron 6 of 11)	-0.242666666666667	0.000319070492867983	0.00308721446479026	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm2921	TRUE
chr1-88950000	chr1	88950000	88975000	1700067G17Rik	Intergenic	0.155666666666667	0.000319145153843157	0.00308721446479026	25000	B_to_A_in_Mutant	More Active (B->A)	1700067G17Rik	TRUE
chr18-10175000	chr18	10175000	10200000	Rock1	Intergenic	-0.395	0.000319153440599064	0.00308721446479026	25000	A_to_B_in_Mutant	More Inactive (A->B)	Rock1	TRUE
chr12-87100000	chr12	87100000	87125000	Ngb	intron (NM_153415, intron 15 of 20)	-0.185333333333334	0.000319112244246023	0.00308721446479026	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ngb	TRUE
chr1-113900000	chr1	113900000	113925000	Gm32810	Intergenic	0.181333333333333	0.000319248608796353	0.00308743066228511	25000	B_to_A_in_Mutant	More Active (B->A)	Gm32810	TRUE
chr11-83025000	chr11	83025000	83050000	Slfn10-ps	intron (NM_001355513, intron 1 of 5)	0.171666666666667	0.000319290949567638	0.00308743066228511	25000	B_to_A_in_Mutant	More Active (B->A)	Slfn10-ps	TRUE
chr7-29000000	chr7	29000000	29025000	Map4k1	intron (NM_009109, intron 96 of 105)	-0.225	0.000319284049962005	0.00308743066228511	25000	A_to_B_in_Mutant	More Inactive (A->B)	Map4k1	TRUE
chr6-43500000	chr6	43500000	43525000	9430018G01Rik	intron (NM_001311111, intron 5 of 7)	-0.211333333333333	0.000319367111411379	0.0030878126230631	25000	A_to_B_in_Mutant	More Inactive (A->B)	9430018G01Rik	TRUE
chr19-19950000	chr19	19950000	19975000	Gm3728	Intergenic	-0.184666666666666	0.000319446503582772	0.00308828658207935	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm3728	TRUE
chr13-53850000	chr13	53850000	53875000	E130119H09Rik	Intergenic	0.225666666666667	0.000319485403213573	0.00308836902180521	25000	B_to_A_in_Mutant	More Active (B->A)	E130119H09Rik	TRUE
chr18-48175000	chr18	48175000	48200000	Eno1b	Intergenic	0.334333333333334	0.000319599132838556	0.00308888111620148	25000	B_to_A_in_Mutant	More Active (B->A)	Eno1b	TRUE
chr6-149075000	chr6	149075000	149100000	Dennd5b	intron (NM_177192, intron 1 of 20)	-0.224666666666667	0.000319809112774734	0.00309001952351099	25000	A_to_B_in_Mutant	More Inactive (A->B)	Dennd5b	TRUE
chr3-102600000	chr3	102600000	102625000	Tspan2	Intergenic	0.216666666666667	0.000319868863385357	0.00309001952351099	25000	B_to_A_in_Mutant	More Active (B->A)	Tspan2	TRUE
chr11-68550000	chr11	68550000	68575000	Mfsd6l	Intergenic	0.179	0.000319838887394105	0.00309001952351099	25000	B_to_A_in_Mutant	More Active (B->A)	Mfsd6l	TRUE
chr10-119675000	chr10	119675000	119700000	Grip1os2	intron (NM_133442, intron 1 of 21)	0.508	0.000319834615323111	0.00309001952351099	25000	B_to_A_in_Mutant	More Active (B->A)	Grip1os2	TRUE
chr17-33275000	chr17	33275000	33300000	Zfp955b	Intergenic	-0.286	0.000319843844194721	0.00309001952351099	25000	A_to_B_in_Mutant	More Inactive (A->B)	Zfp955b	TRUE
chr5-75525000	chr5	75525000	75550000	Kit	Intergenic	0.296666666666667	0.00032009360652457	0.00309053736656976	25000	B_to_A_in_Mutant	More Active (B->A)	Kit	TRUE
chr4-71725000	chr4	71725000	71750000	Tle1	Intergenic	0.175666666666667	0.000320058578300779	0.00309053736656976	25000	B_to_A_in_Mutant	More Active (B->A)	Tle1	TRUE
chr1-41475000	chr1	41475000	41500000	Gm39631	Intergenic	0.344	0.000320090902108755	0.00309053736656976	25000	B_to_A_in_Mutant	More Active (B->A)	Gm39631	TRUE
chr1-167575000	chr1	167575000	167600000	Rxrg	Intergenic	0.389333333333333	0.000319989639783688	0.00309053736656976	25000	B_to_A_in_Mutant	More Active (B->A)	Rxrg	TRUE
chr14-10650000	chr14	10650000	10675000	Fhitos	intron (NM_010210, intron 3 of 8)	0.348	0.000320104830108106	0.00309053736656976	25000	B_to_A_in_Mutant	More Active (B->A)	Fhitos	TRUE
chr8-67725000	chr8	67725000	67750000	Psd3	intron (NM_177698, intron 11 of 14)	-0.291	0.000320066959905347	0.00309053736656976	25000	A_to_B_in_Mutant	More Inactive (A->B)	Psd3	TRUE
chr7-15950000	chr7	15950000	15975000	Ehd2	intron (NM_153068, intron 3 of 5)	-0.155333333333333	0.000320164914431434	0.00309082399687135	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ehd2	TRUE
chr3-148950000	chr3	148950000	148975000	Adgrl2	Intergenic	0.189666666666667	0.000320347966358939	0.00309141715965098	25000	B_to_A_in_Mutant	More Active (B->A)	Adgrl2	TRUE
chr9-21225000	chr9	21225000	21250000	Keap1	exon (NM_016679, exon 1 of 5)	-0.251333333333334	0.00032052277528084	0.00309251711563307	25000	A_to_B_in_Mutant	More Inactive (A->B)	Keap1	TRUE
chr10-8550000	chr10	8550000	8575000	Ust	Intergenic	0.406	0.000320823002372771	0.00309512013029154	25000	B_to_A_in_Mutant	More Active (B->A)	Ust	TRUE
chr6-107450000	chr6	107450000	107475000	Lrrn1	Intergenic	0.189333333333333	0.000320950617917689	0.00309605754979056	25000	B_to_A_in_Mutant	More Active (B->A)	Lrrn1	TRUE
chr13-35250000	chr13	35250000	35275000	1700019C18Rik	Intergenic	0.287	0.000321017992171444	0.00309641372756223	25000	B_to_A_in_Mutant	More Active (B->A)	1700019C18Rik	TRUE
chr2-7475000	chr2	7475000	7500000	Celf2	Intergenic	0.171	0.000321079034641072	0.00309670876965217	25000	B_to_A_in_Mutant	More Active (B->A)	Celf2	TRUE
chr7-97025000	chr7	97025000	97050000	Gab2	intron (NM_153591, intron 10 of 13)	-0.246	0.000321118215366356	0.00309679292595908	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gab2	TRUE
chr10-67325000	chr10	67325000	67350000	Nrbf2	Intergenic	0.350666666666667	0.000321336508360684	0.00309801664133382	25000	B_to_A_in_Mutant	More Active (B->A)	Nrbf2	TRUE
chr18-3800000	chr18	3800000	3825000	Bambi	Intergenic	0.252	0.00032133151446298	0.00309801664133382	25000	B_to_A_in_Mutant	More Active (B->A)	Bambi	TRUE
chr15-64550000	chr15	64550000	64575000	Asap1	Intergenic	0.196666666666667	0.000321296157026081	0.00309801664133382	25000	B_to_A_in_Mutant	More Active (B->A)	Asap1	TRUE
chr3-80025000	chr3	80025000	80050000	Gask1b	Intergenic	0.23	0.000321421220869496	0.00309853957365319	25000	B_to_A_in_Mutant	More Active (B->A)	Gask1b	TRUE
chr18-39600000	chr18	39600000	39625000	Nr3c1	Intergenic	0.210666666666667	0.000321479903001376	0.00309881149462431	25000	B_to_A_in_Mutant	More Active (B->A)	Nr3c1	TRUE
chr14-72075000	chr14	72075000	72100000	4930434J06Rik	Intergenic	0.247666666666667	0.000321526236057307	0.00309896434002381	25000	B_to_A_in_Mutant	More Active (B->A)	4930434J06Rik	TRUE
chr4-59825000	chr4	59825000	59850000	Snx30	intron (NM_172468, intron 1 of 8)	-0.258666666666667	0.000321589114792861	0.00309927661345818	25000	A_to_B_in_Mutant	More Inactive (A->B)	Snx30	TRUE
chr2-14300000	chr2	14300000	14325000	Mir511	intron (NM_008625, intron 21 of 29)	-0.158666666666667	0.000321649170240049	0.00309956162117979	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir511	TRUE
chr8-58800000	chr8	58800000	58825000	Galntl6	intron (NM_175032, intron 1 of 11)	-0.168333333333333	0.000321749828265576	0.00310023780321774	25000	A_to_B_in_Mutant	More Inactive (A->B)	Galntl6	TRUE
chr2-77600000	chr2	77600000	77625000	Zfp385b	intron (NM_178723, intron 3 of 9)	-0.340333333333333	0.000321933808616052	0.00310131392717175	25000	A_to_B_in_Mutant	More Inactive (A->B)	Zfp385b	TRUE
chr3-147125000	chr3	147125000	147150000	Ttll7	Intergenic	0.365	0.000322003144402213	0.00310135394279427	25000	B_to_A_in_Mutant	More Active (B->A)	Ttll7	TRUE
chrX-76575000	chrX	76575000	76600000	Cldn34d	intron (NM_001201395, intron 1 of 1)	-1.19866666666667	0.000322018163408421	0.00310135394279427	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cldn34d	TRUE
chr13-16875000	chr13	16875000	16900000	Sugct	intron (NM_138654, intron 13 of 13)	0.264666666666667	0.000322267045020048	0.00310258726355758	25000	B_to_A_in_Mutant	More Active (B->A)	Sugct	TRUE
chr18-81650000	chr18	81650000	81675000	Mir5127	Intergenic	0.527	0.000322298781174606	0.00310258726355758	25000	B_to_A_in_Mutant	More Active (B->A)	Mir5127	TRUE
chr7-12975000	chr7	12975000	13000000	Zfp446	TTS (NM_009512)	-0.165666666666667	0.000322294756185472	0.00310258726355758	25000	A_to_B_in_Mutant	More Inactive (A->B)	Zfp446	TRUE
chr4-101625000	chr4	101625000	101650000	Leprot	intron (NM_198412, intron 18 of 19)	-0.241333333333333	0.000322209953858073	0.00310258726355758	25000	A_to_B_in_Mutant	More Inactive (A->B)	Leprot	TRUE
chr9-120400000	chr9	120400000	120425000	D830035M03Rik	intron (NM_144557, intron 3 of 16)	0.239	0.000322245577821134	0.00310258726355758	25000	B_to_A_in_Mutant	More Active (B->A)	D830035M03Rik	TRUE
chr7-115975000	chr7	115975000	116000000	Sox6	intron (NM_001025559, intron 1 of 15)	0.19	0.000322561616071284	0.00310482349191523	25000	B_to_A_in_Mutant	More Active (B->A)	Sox6	TRUE
chr9-42600000	chr9	42600000	42625000	Tbcel	intron (NM_175481, intron 11 of 20)	0.171	0.000322626541691918	0.00310515449743502	25000	B_to_A_in_Mutant	More Active (B->A)	Tbcel	TRUE
chr6-48125000	chr6	48125000	48150000	Zfp746	intron (NR_152250, intron 4 of 4)	-0.199333333333334	0.000322671280428457	0.00310523715008747	25000	A_to_B_in_Mutant	More Inactive (A->B)	Zfp746	TRUE
chr8-88975000	chr8	88975000	89000000	Mir8110	Intergenic	0.238	0.00032269620554831	0.00310523715008747	25000	B_to_A_in_Mutant	More Active (B->A)	Mir8110	TRUE
chr8-40325000	chr8	40325000	40350000	Micu3	intron (NM_030110, intron 2 of 14)	-0.283666666666667	0.000322991857351732	0.00310720000217157	25000	A_to_B_in_Mutant	More Inactive (A->B)	Micu3	TRUE
chr5-5100000	chr5	5100000	5125000	Cdk14	intron (NM_001310448, intron 5 of 13)	0.302666666666667	0.00032297858034205	0.00310720000217157	25000	B_to_A_in_Mutant	More Active (B->A)	Cdk14	TRUE
chr2-144050000	chr2	144050000	144075000	Banf2	intron (NM_207275, intron 2 of 3)	0.289666666666667	0.000323170310782672	0.00310817132503864	25000	B_to_A_in_Mutant	More Active (B->A)	Banf2	TRUE
chr4-84550000	chr4	84550000	84575000	Bnc2	intron (NM_001369083, intron 1 of 6)	0.212	0.000323127219340883	0.00310817132503864	25000	B_to_A_in_Mutant	More Active (B->A)	Bnc2	TRUE
chr14-13975000	chr14	13975000	14000000	Atxn7	Intergenic	-0.234333333333333	0.000323184526765603	0.00310817132503864	25000	A_to_B_in_Mutant	More Inactive (A->B)	Atxn7	TRUE
chr18-71550000	chr18	71550000	71575000	Dcc	intron (NM_007831, intron 9 of 28)	0.320666666666667	0.000323218855654642	0.00310820750126599	25000	B_to_A_in_Mutant	More Active (B->A)	Dcc	TRUE
chr3-107625000	chr3	107625000	107650000	Strip1	Intergenic	-0.227333333333334	0.000323379087389137	0.00310916028007536	25000	A_to_B_in_Mutant	More Inactive (A->B)	Strip1	TRUE
chr4-125325000	chr4	125325000	125350000	Grik3	Intergenic	0.182333333333333	0.000323369676508141	0.00310916028007536	25000	B_to_A_in_Mutant	More Active (B->A)	Grik3	TRUE
chr9-70675000	chr9	70675000	70700000	Adam10	intron (NM_007399, intron 1 of 15)	-0.151333333333333	0.000323460394368441	0.00310941701325728	25000	A_to_B_in_Mutant	More Inactive (A->B)	Adam10	TRUE
chr3-130275000	chr3	130275000	130300000	Col25a1	intron (NM_029838, intron 2 of 37)	0.606666666666667	0.000323466948253761	0.00310941701325728	25000	B_to_A_in_Mutant	More Active (B->A)	Col25a1	TRUE
chr12-109725000	chr12	109725000	109750000	Mir154	promoter-TSS (NR_029564)	0.196333333333333	0.000323532482837916	0.00310975299980061	25000	B_to_A_in_Mutant	More Active (B->A)	Mir154	TRUE
chr3-31575000	chr3	31575000	31600000	Slc7a14	Intergenic	-0.162	0.000323872904743641	0.00311243667384485	25000	A_to_B_in_Mutant	More Inactive (A->B)	Slc7a14	TRUE
chr7-82900000	chr7	82900000	82925000	Mex3b	Intergenic	0.187666666666667	0.000323957395931863	0.00311295443658435	25000	B_to_A_in_Mutant	More Active (B->A)	Mex3b	TRUE
chr6-48025000	chr6	48025000	48050000	Zfp777	intron (NM_001081382, intron 4 of 5)	-0.17	0.000324168806262819	0.00311351477245948	25000	A_to_B_in_Mutant	More Inactive (A->B)	Zfp777	TRUE
chrX-144950000	chrX	144950000	144975000	Mir3472	intron (NM_001033795, intron 2 of 6)	-1.25533333333333	0.000324165080312903	0.00311351477245948	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir3472	TRUE
chr8-128200000	chr8	128200000	128225000	Mir21c	Intergenic	0.375333333333333	0.000324100498338876	0.00311351477245948	25000	B_to_A_in_Mutant	More Active (B->A)	Mir21c	TRUE
chr17-75475000	chr17	75475000	75500000	Rasgrp3	intron (NM_001360103, intron 1 of 16)	0.187333333333334	0.000324125483899809	0.00311351477245948	25000	B_to_A_in_Mutant	More Active (B->A)	Rasgrp3	TRUE
chr3-69500000	chr3	69500000	69525000	B3galnt1	intron (NM_178726, intron 2 of 3)	-0.186333333333333	0.000324276667549152	0.00311425657943596	25000	A_to_B_in_Mutant	More Inactive (A->B)	B3galnt1	TRUE
chr1-195125000	chr1	195125000	195150000	Cr1l	3' UTR (NM_007758, exon 19 of 19)	-0.306333333333333	0.000324325907981705	0.00311443532224116	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cr1l	TRUE
chr10-82225000	chr10	82225000	82250000	Zfp938	intron (NM_001379438, intron 1 of 4)	-0.281333333333333	0.000324371261885087	0.00311457671326943	25000	A_to_B_in_Mutant	More Inactive (A->B)	Zfp938	TRUE
chr1-54075000	chr1	54075000	54100000	Hecw2	intron (NM_001001883, intron 1 of 28)	-0.297	0.00032445709947776	0.00311494139922106	25000	A_to_B_in_Mutant	More Inactive (A->B)	Hecw2	TRUE
chr1-186650000	chr1	186650000	186675000	Tgfb2	intron (NM_009367, intron 1 of 6)	0.159	0.000324470509623436	0.00311494139922106	25000	B_to_A_in_Mutant	More Active (B->A)	Tgfb2	TRUE
chr12-40325000	chr12	40325000	40350000	Zfp277	intron (NM_178845, intron 4 of 11)	-0.224333333333333	0.000324534616538106	0.00311526271576142	25000	A_to_B_in_Mutant	More Inactive (A->B)	Zfp277	TRUE
chr4-108700000	chr4	108700000	108725000	Zfyve9	intron (NM_183300, intron 3 of 17)	-0.168666666666667	0.000324593545757619	0.00311552541858867	25000	A_to_B_in_Mutant	More Inactive (A->B)	Zfyve9	TRUE
chr6-96075000	chr6	96075000	96100000	Tafa1	Intergenic	0.178	0.000324623262361305	0.00311552541858867	25000	B_to_A_in_Mutant	More Active (B->A)	Tafa1	TRUE
chrX-70950000	chrX	70950000	70975000	Mamld1	Intergenic	1.02	0.000324919599890946	0.00311585397841562	25000	B_to_A_in_Mutant	More Active (B->A)	Mamld1	TRUE
chr13-10850000	chr13	10850000	10875000	Chrm3	Intergenic	0.250333333333333	0.000324689931836216	0.00311585397841562	25000	B_to_A_in_Mutant	More Active (B->A)	Chrm3	TRUE
chr9-43825000	chr9	43825000	43850000	Nectin1	Intergenic	0.184333333333333	0.000324770784486672	0.00311585397841562	25000	B_to_A_in_Mutant	More Active (B->A)	Nectin1	TRUE
chr3-18900000	chr3	18900000	18925000	Armc1	Intergenic	0.293333333333333	0.000324933279445333	0.00311585397841562	25000	B_to_A_in_Mutant	More Active (B->A)	Armc1	TRUE
chr18-76825000	chr18	76825000	76850000	Skor2	Intergenic	0.168333333333333	0.000324818694679078	0.00311585397841562	25000	B_to_A_in_Mutant	More Active (B->A)	Skor2	TRUE
chr10-83150000	chr10	83150000	83175000	Slc41a2	intron (NM_021439, intron 2 of 2)	-0.180666666666667	0.000324776408581786	0.00311585397841562	25000	A_to_B_in_Mutant	More Inactive (A->B)	Slc41a2	TRUE
chr7-89250000	chr7	89250000	89275000	Tmem135	intron (NM_001360745, intron 3 of 13)	-0.224666666666667	0.000324893888566759	0.00311585397841562	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tmem135	TRUE
chr9-53125000	chr9	53125000	53150000	Ddx10	intron (NM_029936, intron 16 of 17)	0.313333333333333	0.000324811396431604	0.00311585397841562	25000	B_to_A_in_Mutant	More Active (B->A)	Ddx10	TRUE
chr4-40275000	chr4	40275000	40300000	Ndufb6	Intergenic	-0.177	0.000324885507507123	0.00311585397841562	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ndufb6	TRUE
chr8-14325000	chr8	14325000	14350000	Dlgap2	intron (NM_172910, intron 3 of 15)	0.197333333333333	0.000325001786305174	0.00311608341364932	25000	B_to_A_in_Mutant	More Active (B->A)	Dlgap2	TRUE
chr3-89850000	chr3	89850000	89875000	She	Intergenic	-0.186333333333334	0.00032504086598342	0.00311608341364932	25000	A_to_B_in_Mutant	More Inactive (A->B)	She	TRUE
chr13-47550000	chr13	47550000	47575000	4930471G24Rik	Intergenic	0.244333333333333	0.000325049140165398	0.00311608341364932	25000	B_to_A_in_Mutant	More Active (B->A)	4930471G24Rik	TRUE
chr9-43650000	chr9	43650000	43675000	Nectin1	Intergenic	0.166	0.000325149669081056	0.00311667900933782	25000	B_to_A_in_Mutant	More Active (B->A)	Nectin1	TRUE
chr18-20800000	chr18	20800000	20825000	B4galt6	Intergenic	-0.257333333333334	0.000325172570021488	0.00311667900933782	25000	A_to_B_in_Mutant	More Inactive (A->B)	B4galt6	TRUE
chr9-74975000	chr9	74975000	75000000	Atosa	intron (NM_153584, intron 1 of 11)	-0.245666666666667	0.000325272215225178	0.00311704645490124	25000	A_to_B_in_Mutant	More Inactive (A->B)	Atosa	TRUE
chrX-48675000	chrX	48675000	48700000	Rbmx2	Intergenic	0.805666666666667	0.000325256453925592	0.00311704645490124	25000	B_to_A_in_Mutant	More Active (B->A)	Rbmx2	TRUE
chr10-76250000	chr10	76250000	76275000	S100b	TTS (NM_001081419)	-0.222666666666667	0.000325400466885101	0.00311798163161936	25000	A_to_B_in_Mutant	More Inactive (A->B)	S100b	TRUE
chr6-48525000	chr6	48525000	48550000	1700026J14Rik	promoter-TSS (NM_001347164)	-0.156333333333334	0.000325436753818319	0.00311802856470045	25000	A_to_B_in_Mutant	More Inactive (A->B)	1700026J14Rik	TRUE
chr12-25975000	chr12	25975000	26000000	Gm29687	Intergenic	0.153666666666667	0.000325466692751373	0.00311802856470045	25000	B_to_A_in_Mutant	More Active (B->A)	Gm29687	TRUE
chr4-88800000	chr4	88800000	88825000	Ifna7	Intergenic	-0.200666666666667	0.000325523732580182	0.00311828122691316	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ifna7	TRUE
chr13-110425000	chr13	110425000	110450000	Plk2	Intergenic	0.291666666666667	0.000325647176158134	0.00311850712838682	25000	B_to_A_in_Mutant	More Active (B->A)	Plk2	TRUE
chr7-136500000	chr7	136500000	136525000	Gm36849	Intergenic	0.166	0.000325700657954723	0.00311850712838682	25000	B_to_A_in_Mutant	More Active (B->A)	Gm36849	TRUE
chr6-117375000	chr6	117375000	117400000	6820426E19Rik	Intergenic	0.173666666666667	0.00032568264031975	0.00311850712838682	25000	B_to_A_in_Mutant	More Active (B->A)	6820426E19Rik	TRUE
