#TAD name (cmd=getDiffExpression.pl BAP1.tad.scores.txt ctrl ctrl ctrl mut mut mut)	chr1	start1	end1	chr2	start2	end2	color	InclustionRatio(IR)	Length	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M3/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M3/tagdirs IR	ctrl vs. mut Difference	ctrl vs. mut p-value	ctrl vs. mut adj. p-value
chr10:44265000-45056998	chr10	44265000	45056998	chr10	44265000	45056998	255,255,0	2.905000	791998	2.836278	2.810395	2.714724	3.004423	2.995483	2.903640	0.180716333333333	0.0123494372310099	0.220618657061666
chr1:109992000-111647998	chr1	109992000	111647998	chr1	109992000	111647998	255,255,0	1.533000	1655998	1.453998	1.336379	1.347136	1.451916	1.532989	1.463640	0.103677333333333	0.08308675313598	0.371477776384891
chr4:149799000-149966998	chr4	149799000	149966998	chr4	149799000	149966998	255,255,0	2.199000	167998	2.198599	2.304903	2.145200	2.235343	2.370047	2.286808	0.0811653333333332	0.221566327416925	0.525390726449518
chr2:103557000-103727998	chr2	103557000	103727998	chr2	103557000	103727998	255,255,0	2.690000	170998	2.778293	2.744412	2.689622	2.716374	2.942890	2.719500	0.0554789999999998	0.467234988184147	0.721430911884211
chr10:82623000-82766998	chr10	82623000	82766998	chr10	82623000	82766998	255,255,0	2.281000	143998	2.461263	2.199936	2.281413	2.293105	2.247447	2.263573	-0.0461623333333335	0.539054554124665	0.771954587257003
chr16:44235000-44369998	chr16	44235000	44369998	chr16	44235000	44369998	255,255,0	2.210000	134998	2.237382	2.210204	2.167543	2.119856	2.277608	2.202746	-0.00497300000000042	0.928466170817238	0.975238384988003
chr19:34983000-36086998	chr19	34983000	36086998	chr19	34983000	36086998	255,255,0	3.021000	1103998	3.125116	3.000376	2.882051	3.096056	3.302936	3.012927	0.134791999999999	0.198615168411445	0.506161182120425
chr10:115392000-115628998	chr10	115392000	115628998	chr10	115392000	115628998	255,255,0	2.046000	236998	2.006558	2.002458	1.926786	2.003312	2.046023	1.957401	0.0236446666666664	0.625350691570107	0.825131009469004
chr2:132507000-132956998	chr2	132507000	132956998	chr2	132507000	132956998	255,255,0	2.465000	449998	2.440844	2.381468	2.290270	2.438901	2.464793	2.337176	0.0427626666666664	0.490020720733465	0.738099955407151
chr13:53106000-53366998	chr13	53106000	53366998	chr13	53106000	53366998	255,255,0	3.336000	260998	3.361980	3.171233	3.067398	3.221989	3.326465	2.986067	-0.02203	0.847186452767059	0.935822138045437
chr1:25833000-25895998	chr1	25833000	25895998	chr1	25833000	25895998	255,255,0	2.088000	62998	1.913262	1.966478	1.680544	1.779194	2.081191	1.865707	0.055269333333333	0.615102373694459	0.819133240889531
chr12:104430000-104948998	chr12	104430000	104948998	chr12	104430000	104948998	255,255,0	2.337000	518998	2.444113	2.380808	2.337456	2.621029	2.604587	2.524116	0.195785	0.00632865257413062	0.202232315287518
chr3:93534000-93611998	chr3	93534000	93611998	chr3	93534000	93611998	255,255,0	2.058000	77998	1.895508	2.095105	2.058491	2.190764	2.353585	2.074383	0.189875999999999	0.0690124981770904	0.352980838846424
chr3:36867000-37052998	chr3	36867000	37052998	chr3	36867000	37052998	255,255,0	1.963000	185998	2.281576	2.254074	2.241548	1.962885	2.298762	2.273269	-0.0807606666666667	0.41299677841582	0.687574482030974
chr1:139833000-139886998	chr1	139833000	139886998	chr1	139833000	139886998	255,255,0	1.511000	53998	1.462317	1.330450	1.420188	1.135540	1.242975	1.533206	-0.100411333333334	0.36985640199427	0.655199539127225
chr15:39852000-40151998	chr15	39852000	40151998	chr15	39852000	40151998	255,255,0	3.174000	299998	3.296208	3.147889	3.093701	3.454732	3.537978	3.173519	0.209476999999999	0.088839974166769	0.375068334443444
chr9:55317000-55400998	chr9	55317000	55400998	chr9	55317000	55400998	255,255,0	2.580000	83998	2.752786	2.606941	2.577774	2.427107	2.763926	2.417849	-0.109539666666667	0.334216738171847	0.624307492323188
chr10:79584000-79670998	chr10	79584000	79670998	chr10	79584000	79670998	255,255,0	2.939000	86998	3.204269	2.938593	2.845613	2.777827	3.084508	2.985221	-0.0469730000000007	0.697620105519609	0.85992695247721
chr5:104337000-104450998	chr5	104337000	104450998	chr5	104337000	104450998	255,255,0	1.570000	113998	1.625544	1.569561	1.575241	1.697695	1.875456	1.731799	0.178201333333333	0.0191751467032164	0.250565637275708
chr1:87210000-87443998	chr1	87210000	87443998	chr1	87210000	87443998	255,255,0	1.980000	233998	2.000745	1.970029	1.937763	2.024600	1.938203	1.908851	-0.0122943333333338	0.803866813769712	0.916199094997395
chr15:12366000-12581998	chr15	12366000	12581998	chr15	12366000	12581998	255,255,0	2.370000	215998	2.279280	2.280789	2.232427	2.369681	2.454280	2.286668	0.106044333333333	0.0927569530499421	0.381341866147339
chr9:65367000-65441998	chr9	65367000	65441998	chr9	65367000	65441998	255,255,0	1.666000	74998	1.800538	1.748921	1.666242	1.753669	1.891415	1.821409	0.0835973333333333	0.187276339499807	0.501221909911876
chr3:41031000-41762998	chr3	41031000	41762998	chr3	41031000	41762998	255,255,0	2.331000	731998	2.201381	2.330706	2.283706	2.446615	2.441644	2.426199	0.166221666666667	0.0107197158725496	0.21568735710877
chr7:11028000-11252998	chr7	11028000	11252998	chr7	11028000	11252998	255,255,0	2.051000	224998	2.050998	1.728134	1.664397	1.703984	1.804525	1.821318	-0.037900666666667	0.728057605424213	0.87876969406873
chr14:54222000-54455998	chr14	54222000	54455998	chr14	54222000	54455998	255,255,0	1.587000	233998	1.508840	1.586878	1.632648	1.505221	1.558135	1.484319	-0.0602303333333337	0.262502430417767	0.564726885312313
chr7:107190000-107825998	chr7	107190000	107825998	chr7	107190000	107825998	255,255,0	4.405000	635998	4.219664	4.678524	4.500499	4.749713	4.603817	4.623729	0.192857333333332	0.144057097648257	0.455608105161552
chr12:63372000-64901998	chr12	63372000	64901998	chr12	63372000	64901998	255,255,0	1.862000	1529998	1.745271	1.789718	1.724161	1.852358	1.849952	1.830288	0.091149333333333	0.0579701211744746	0.32979400467966
chr8:24546000-24611998	chr8	24546000	24611998	chr8	24546000	24611998	255,255,0	2.366000	65998	2.303196	2.366361	2.224922	2.389157	2.647683	2.520429	0.22093	0.0243508503548399	0.257585644426118
chr14:87408000-87458998	chr14	87408000	87458998	chr14	87408000	87458998	255,255,0	2.005000	50998	1.719132	1.696151	2.005048	1.834916	1.775705	1.656497	-0.0510710000000003	0.609011102969726	0.813745843270402
chr7:45072000-45140998	chr7	45072000	45140998	chr7	45072000	45140998	255,255,0	1.688000	68998	1.714161	1.644408	1.565086	1.688439	1.879970	1.735528	0.126760666666666	0.103223071674154	0.397534431294465
chr17:31674000-32030998	chr17	31674000	32030998	chr17	31674000	32030998	255,255,0	2.572000	356998	2.624183	2.571661	2.503536	2.637349	2.736652	2.641087	0.105236	0.0858701022336814	0.373942274602551
chr17:22350000-22424998	chr17	22350000	22424998	chr17	22350000	22424998	255,255,0	1.729000	74998	1.489975	1.412419	1.677329	1.625689	1.716895	1.710112	0.157657666666667	0.076509186052166	0.36463502403295
chr7:66306000-66395998	chr7	66306000	66395998	chr7	66306000	66395998	255,255,0	2.016000	89998	1.740818	2.015854	1.812632	2.006345	2.038227	1.911966	0.129078	0.152278360523988	0.462600553576358
chr12:8634000-9032998	chr12	8634000	9032998	chr12	8634000	9032998	255,255,0	2.827000	398998	3.221565	2.980299	2.824849	2.917743	2.950609	2.828675	-0.109895333333334	0.316764041263697	0.606661799027622
chr19:32706000-33236998	chr19	32706000	33236998	chr19	32706000	33236998	255,255,0	2.864000	530998	2.756618	3.039350	3.009837	3.023475	3.090518	2.863748	0.0573119999999992	0.566398026674285	0.789871681751006
chr13:48513000-48647998	chr13	48513000	48647998	chr13	48513000	48647998	255,255,0	2.392000	134998	2.721035	2.710272	2.575917	2.587370	2.643664	2.391695	-0.128165	0.151176787127993	0.462329069335444
chr4:99651000-99836998	chr4	99651000	99836998	chr4	99651000	99836998	255,255,0	1.609000	185998	1.646989	1.650422	1.540463	1.562789	1.579522	1.608714	-0.0289496666666669	0.560227965207096	0.785078267773955
chr19:6138000-6236998	chr19	6138000	6236998	chr19	6138000	6236998	255,255,0	1.942000	98998	1.919863	1.895176	1.961155	1.932900	2.085635	1.941910	0.0614169999999996	0.304829152081784	0.596169268311236
chr8:111669000-111839998	chr8	111669000	111839998	chr8	111669000	111839998	255,255,0	2.890000	170998	2.610811	2.684938	2.588419	2.614225	2.889671	2.558454	0.059393999999999	0.535553783822937	0.769691110658256
chr17:93045000-93095998	chr17	93045000	93095998	chr17	93045000	93095998	255,255,0	1.534000	50998	1.428474	1.533651	1.099047	1.282104	1.289948	1.054812	-0.144769333333333	0.284749237205004	0.579479185549611
chr3:10461000-11495998	chr3	10461000	11495998	chr3	10461000	11495998	255,255,0	1.630000	1034998	1.540020	1.521043	1.509751	1.576291	1.629569	1.588539	0.0745283333333333	0.100965571217373	0.394628094304639
chr7:43119000-43208998	chr7	43119000	43208998	chr7	43119000	43208998	255,255,0	2.475000	89998	1.957142	2.292189	2.475425	2.492520	2.369585	2.170113	0.102487333333333	0.501928106751125	0.745101503153275
chr18:12735000-12965998	chr18	12735000	12965998	chr18	12735000	12965998	255,255,0	2.505000	230998	2.753107	2.526879	2.450659	2.490427	2.614045	2.362704	-0.0878230000000005	0.401553627747136	0.678794968643492
chrX:91971000-92084998	chrX	91971000	92084998	chrX	91971000	92084998	255,255,0	1.520000	113998	1.241015	1.520485	1.483808	1.267962	1.273917	1.336255	-0.122391333333334	0.170410428111805	0.485866924568625
chr10:27120000-27776998	chr10	27120000	27776998	chr10	27120000	27776998	255,255,0	1.971000	656998	2.055636	2.037992	1.984805	1.971067	2.102347	1.975842	-0.009725666666667	0.857893394530644	0.940663007446557
chr8:61026000-61523998	chr8	61026000	61523998	chr8	61026000	61523998	255,255,0	3.001000	497998	3.001036	2.842253	2.771349	2.848837	3.036687	2.847057	0.0393143333333332	0.643278127650587	0.835387697212183
chr18:56601000-56735998	chr18	56601000	56735998	chr18	56601000	56735998	255,255,0	2.903000	134998	2.902776	2.828569	2.839988	2.770951	3.089488	2.675505	-0.0117963333333338	0.914699505881013	0.969244087071868
chr6:82989000-83108998	chr6	82989000	83108998	chr6	82989000	83108998	255,255,0	1.567000	119998	1.697051	1.606672	1.567430	1.573371	1.600318	1.553550	-0.0479713333333336	0.355888728288508	0.64393686843026
chr14:29964000-30527998	chr14	29964000	30527998	chr14	29964000	30527998	255,255,0	3.045000	563998	2.827202	2.839273	2.717108	2.946130	3.037559	2.959760	0.186622	0.0102549278329869	0.213920802765555
chr7:28365000-28436998	chr7	28365000	28436998	chr7	28365000	28436998	255,255,0	1.515000	71998	1.332322	1.515454	1.404622	1.279344	1.357353	1.377567	-0.0793780000000004	0.230393691611607	0.53324625500295
chr2:61980000-62288998	chr2	61980000	62288998	chr2	61980000	62288998	255,255,0	2.123000	308998	2.176487	2.239046	2.134219	2.123237	2.194893	2.117681	-0.0379803333333336	0.45279248272955	0.71166867118374
chrX:38802000-39584998	chrX	38802000	39584998	chrX	38802000	39584998	255,255,0	1.562000	782998	1.290528	1.292620	1.323485	1.363222	1.369603	1.562373	0.129521666666666	0.0826505882417613	0.371061949367801
chr7:84816000-86678998	chr7	84816000	86678998	chr7	84816000	86678998	255,255,0	1.735000	1862998	1.913866	1.840411	1.767560	1.606691	1.722922	1.689593	-0.167543666666667	0.0219449659920324	0.253087268207385
chr17:50805000-52502998	chr17	50805000	52502998	chr17	50805000	52502998	255,255,0	2.863000	1697998	2.717442	2.637381	2.542816	2.732872	2.841662	2.710370	0.129088333333333	0.0798512702305369	0.369863820265019
chr5:98337000-98885998	chr5	98337000	98885998	chr5	98337000	98885998	255,255,0	2.795000	548998	2.787050	2.767903	2.743736	2.903147	3.113949	2.964312	0.227573	0.00881255959672099	0.211952305463462
chr2:59532000-59753998	chr2	59532000	59753998	chr2	59532000	59753998	255,255,0	2.250000	221998	2.175412	2.128104	2.107420	2.248437	2.271034	2.250279	0.119604666666667	0.0218930059339783	0.253087268207385
chr18:77169000-77261998	chr18	77169000	77261998	chr18	77169000	77261998	255,255,0	2.172000	92998	2.170963	2.241192	2.219402	2.071882	2.171719	2.056079	-0.110625666666667	0.0604746924410635	0.332321609577831
chr3:146055000-146183998	chr3	146055000	146183998	chr3	146055000	146183998	255,255,0	1.654000	128998	1.717471	1.645634	1.653539	1.578819	1.751998	1.654659	-0.0103893333333334	0.85924362482072	0.941544561124802
chr6:116958000-117164998	chr6	116958000	117164998	chr6	116958000	117164998	255,255,0	1.943000	206998	1.837667	1.942538	1.685818	1.767649	1.821135	1.730210	-0.0490096666666671	0.517812944481861	0.758129170210486
chr15:98178000-98504998	chr15	98178000	98504998	chr15	98178000	98504998	255,255,0	2.085000	326998	2.017445	2.074736	2.095141	2.079810	2.174601	2.010693	0.025927333333333	0.652977859850302	0.840647411733508
chr13:113868000-114803998	chr13	113868000	114803998	chr13	113868000	114803998	255,255,0	2.198000	935998	2.032948	2.054937	2.060717	2.159389	2.197596	2.071921	0.0934346666666665	0.0900593168248731	0.37652666828777
chr10:115917000-115982998	chr10	115917000	115982998	chr10	115917000	115982998	255,255,0	1.621000	65998	1.298037	1.620833	1.344002	1.358946	1.426256	1.381193	-0.0321590000000002	0.726870383120814	0.878188493251806
chr2:35280000-35405998	chr2	35280000	35405998	chr2	35280000	35405998	255,255,0	2.310000	125998	2.402785	2.301689	2.216546	2.196239	2.335259	2.215426	-0.0580320000000004	0.40489598360348	0.681881508292839
chr9:32580000-33104998	chr9	32580000	33104998	chr9	32580000	33104998	255,255,0	2.194000	524998	2.004338	2.073854	2.010615	2.136317	2.194055	2.047765	0.0964433333333335	0.110284956513688	0.409098644284276
chr9:111489000-111926998	chr9	111489000	111926998	chr9	111489000	111926998	255,255,0	2.832000	437998	2.891358	2.982577	2.832097	2.995213	3.195075	2.851604	0.111953333333333	0.268176124581436	0.569501052376193
chr16:33297000-33752998	chr16	33297000	33752998	chr16	33297000	33752998	255,255,0	2.519000	455998	2.634667	2.537172	2.482859	2.673101	2.685577	2.518501	0.0741603333333329	0.297449036323077	0.589313780393346
chr13:79434000-80813998	chr13	79434000	80813998	chr13	79434000	80813998	255,255,0	1.546000	1379998	1.517253	1.463078	1.509331	1.610301	1.694240	1.600844	0.138574333333333	0.0195791950936468	0.250888261324087
chr15:8376000-8621998	chr15	8376000	8621998	chr15	8376000	8621998	255,255,0	2.221000	245998	2.202490	2.004080	2.005392	2.122708	2.330653	2.221152	0.154183666666666	0.0936535367783139	0.383134840728371
chr6:145353000-145829998	chr6	145353000	145829998	chr6	145353000	145829998	255,255,0	3.047000	476998	3.017015	2.968281	2.750671	2.825349	3.043012	2.808840	-0.0195886666666672	0.841864237112317	0.932179865119441
chr7:13434000-15155998	chr7	13434000	15155998	chr7	13434000	15155998	255,255,0	1.720000	1721998	1.670282	1.589660	1.539661	1.523785	1.691352	1.719978	0.0451706666666662	0.523587716226869	0.761425348664313
chr4:114291000-114650998	chr4	114291000	114650998	chr4	114291000	114650998	255,255,0	2.958000	359998	2.621440	2.542047	2.589573	2.784533	2.958172	2.748157	0.245934	0.00773919564106236	0.211952305463462
chr9:123921000-124160998	chr9	123921000	124160998	chr9	123921000	124160998	255,255,0	4.383000	239998	5.024519	4.668566	4.383327	4.731145	5.051890	4.760567	0.15573	0.391216932374666	0.672310653808374
chr16:82977000-83027998	chr16	82977000	83027998	chr16	82977000	83027998	255,255,0	1.782000	50998	1.782017	1.181291	1.348428	1.406207	1.112488	1.256204	-0.178945666666667	0.30039085690821	0.591676762671012
chr3:133089000-133292998	chr3	133089000	133292998	chr3	133089000	133292998	255,255,0	2.841000	203998	2.323815	2.573901	2.438877	2.840424	2.849130	2.639655	0.330871999999999	0.00715695508776003	0.210276220220495
chr4:124683000-125111998	chr4	124683000	125111998	chr4	124683000	125111998	255,255,0	2.325000	428998	2.254938	2.253299	2.122316	2.247892	2.325161	2.190796	0.0444319999999997	0.474348082078539	0.725392826633999
chr7:143892000-144080998	chr7	143892000	144080998	chr7	143892000	144080998	255,255,0	1.659000	188998	1.640395	1.659401	1.682606	1.734004	1.818915	1.745903	0.105473333333333	0.045969646187028	0.305146393367294
chr16:89454000-89765998	chr16	89454000	89765998	chr16	89454000	89765998	255,255,0	1.915000	311998	1.668954	1.824991	1.844485	1.802051	1.883066	1.889643	0.0787766666666665	0.238691782090759	0.541730057778433
chr6:31656000-31937998	chr6	31656000	31937998	chr6	31656000	31937998	255,255,0	2.065000	281998	2.070176	2.062830	2.041555	1.962402	2.210338	2.060060	0.019413	0.782298409890878	0.905386096138257
chr2:79509000-79649998	chr2	79509000	79649998	chr2	79509000	79649998	255,255,0	2.501000	140998	2.222577	2.186998	2.131737	2.289971	2.500712	2.298735	0.182702	0.0336023571854554	0.287110537810271
chr16:48906000-48998998	chr16	48906000	48998998	chr16	48906000	48998998	255,255,0	1.623000	92998	1.430105	1.798638	1.623476	1.709678	1.879918	1.672219	0.136532	0.232139945712537	0.53504443593276
chr16:26232000-26489998	chr16	26232000	26489998	chr16	26232000	26489998	255,255,0	1.829000	257998	1.688447	1.648984	1.628757	1.828612	1.816437	1.873137	0.183999333333333	0.00340304973878581	0.183027531489495
chrX:162492000-162830998	chrX	162492000	162830998	chrX	162492000	162830998	255,255,0	1.616000	338998	1.615770	1.629368	1.542205	1.591365	1.637481	1.806649	0.082717333333333	0.254611816694204	0.556219076931468
chr7:46707000-46775998	chr7	46707000	46775998	chr7	46707000	46775998	255,255,0	1.909000	68998	1.942567	1.960688	1.888184	1.842845	1.889651	1.909013	-0.049976666666667	0.285355968698606	0.579479185549611
chr3:146988000-148988998	chr3	146988000	148988998	chr3	146988000	148988998	255,255,0	2.301000	2000998	2.282701	2.162410	2.150836	2.348326	2.419158	2.315716	0.162417666666666	0.0223259615341708	0.253183155350135
chr13:117195000-117296998	chr13	117195000	117296998	chr13	117195000	117296998	255,255,0	3.000000	101998	2.779825	3.633712	3.330578	3.000127	3.280255	3.081653	-0.127360000000001	0.56322703421669	0.787360636370506
chr19:44142000-44555998	chr19	44142000	44555998	chr19	44142000	44555998	255,255,0	2.348000	413998	2.282102	2.270477	2.142132	2.390325	2.345648	2.345270	0.128844	0.0441908677822408	0.303179157629155
chr9:56631000-56828998	chr9	56631000	56828998	chr9	56631000	56828998	255,255,0	2.279000	197998	2.205626	2.161549	2.135950	2.208350	2.278613	2.119424	0.0344206666666662	0.542418889485602	0.773460639945416
chr15:8106000-8369998	chr15	8106000	8369998	chr15	8106000	8369998	255,255,0	2.606000	263998	2.479805	2.310238	2.339905	2.402795	2.605954	2.401969	0.09359	0.261822226291206	0.563882853874148
chr1:124059000-124112998	chr1	124059000	124112998	chr1	124059000	124112998	255,255,0	1.628000	53998	1.271139	1.231673	1.263059	1.321205	1.190457	1.628389	0.124726666666666	0.289559527975973	0.582611797339984
chr13:113871000-114470998	chr13	113871000	114470998	chr13	113871000	114470998	255,255,0	2.111000	599998	2.098480	2.128563	2.055554	2.029554	2.092780	2.035313	-0.0416500000000002	0.366433660776772	0.651815775671374
chr7:140070000-140831998	chr7	140070000	140831998	chr7	140070000	140831998	255,255,0	2.415000	761998	2.311914	2.414948	2.332568	2.497037	2.592339	2.492501	0.174149	0.0121647506194531	0.219177440603457
