chr1	x1	x2	chr2	y1	y2	DMSO_merge	4hr_merge	24hr_merge
chr22	38770000	38780000	chr22	39000000	39010000	0.04870975	0.02427828	0.011373527
chr22	25440000	25450000	chr22	25700000	25710000	0.03126398	0.01272552	0.01356245
chr22	43380000	43390000	chr22	43820000	43830000	0.0272049	0.012894685	0.01577564
chr22	35040000	35050000	chr22	35230000	35240000	0.0382330399999999	0.02082757	0.01522461
chr22	36540000	36550000	chr22	36970000	36980000	0.02720864	0.01399277	0.007445266
chr22	30110000	30120000	chr22	30380000	30390000	0.02804232	0.003971744	0.003584442
chr22	27100000	27110000	chr22	27800000	27810000	0.0149635	0.0050840999999999	0.002448995
chr22	49930000	49940000	chr22	50200000	50210000	0.04635256	0.02693235	0.01342373
chr22	25770000	25780000	chr22	26330000	26340000	0.02999891	0.01540189	0.01258583
chr22	41960000	41970000	chr22	42440000	42450000	0.03689077	0.01471766	0.007714531
chr22	32530000	32540000	chr22	32980000	32990000	0.03089169	0.01972181	0.00784275
chr22	23620000	23630000	chr22	23850000	23860000	0.0324032	0.013897738	0.0039222979999999
chr22	44820000	44830000	chr22	45090000	45100000	0.04415404	0.0236805699999999	0.01767419
chr22	25460000	25470000	chr22	26330000	26340000	0.0334946599999999	0.01482357	0.010905
chr22	24640000	24650000	chr22	24750000	24760000	0.0	0.0	0.0
chr22	39170000	39180000	chr22	39520000	39530000	0.01880665	0.008759396	0.00246362
chr22	22840000	22850000	chr22	22950000	22960000	0.165044	0.12816684	0.10258114
chr22	37530000	37540000	chr22	37590000	37600000	0.1834399	0.1722152	0.1881048
chr22	36380000	36390000	chr22	36460000	36470000	0.1761655	0.0923092	0.0829481
chr22	40520000	40530000	chr22	40640000	40650000	0.1546517	0.095885	0.1051421
chr22	24430000	24440000	chr22	24500000	24510000	0.4298326	0.3417798	0.3306852
chr22	30760000	30770000	chr22	30910000	30920000	0.1675722	0.0944125	0.08287251
chr22	27880000	27890000	chr22	28000000	28010000	0.1377778	0.0622015	0.0547847199999999
chr22	40430000	40440000	chr22	40640000	40650000	0.1191299	0.06827667	0.05694988
chr22	18020000	18030000	chr22	18070000	18080000	0.1184861	0.10000339	0.10409465
chr22	50250000	50260000	chr22	50320000	50330000	0.1633735	0.0895661	0.0617509
chr22	28600000	28610000	chr22	28820000	28830000	0.2360796	0.1001171	0.0599008
chr22	40680000	40690000	chr22	40750000	40760000	0.1995733	0.1652259	0.1854737
chr22	36320000	36330000	chr22	36460000	36470000	0.1617329	0.07463849	0.0629672199999999
chr22	40950000	40960000	chr22	41090000	41100000	0.1188044	0.06150621	0.06686053
chr22	29300000	29310000	chr22	29350000	29360000	0.210111	0.0922237	0.0887632
chr22	45860000	45870000	chr22	45970000	45980000	0.1658838	0.1305977999999999	0.1458597
chr22	41400000	41410000	chr22	41510000	41520000	0.1924528	0.1192937999999999	0.05865877
chr22	22950000	22960000	chr22	23120000	23130000	0.1125085	0.08271219	0.05669789
chr22	20510000	20520000	chr22	20560000	20570000	0.1604514	0.1095525	0.09475282
chr22	40430000	40440000	chr22	40480000	40490000	0.1591074	0.1089383	0.1153262
chr22	45260000	45270000	chr22	45430000	45440000	0.1179162	0.07088071	0.05948511
chr22	46360000	46370000	chr22	46540000	46550000	0.6102387	0.22593072	0.17381505
chr22	23180000	23190000	chr22	23240000	23250000	0.1875527	0.1296514	0.1297582
chr22	23180000	23190000	chr22	23280000	23290000	0.4232552	0.2311012	0.2233564
chr22	39170000	39180000	chr22	39300000	39310000	0.2168897	0.1069407	0.1026887
chr22	35430000	35440000	chr22	35580000	35590000	0.189183	0.1117906	0.1455808
chr22	28850000	28860000	chr22	29030000	29040000	0.1364261	0.07290567	0.0758128
chr22	37310000	37320000	chr22	37450000	37460000	0.2091482	0.1498409	0.1231734999999999
chr22	30110000	30120000	chr22	30190000	30200000	0.165788	0.1073523	0.08855832
chr22	24950000	24960000	chr22	25040000	25050000	0.2241686	0.1058168999999999	0.1018073999999999
chr22	30630000	30640000	chr22	30750000	30760000	0.1385635	0.08476664	0.06951761
chr22	30110000	30120000	chr22	30250000	30260000	0.2663248	0.08770684	0.04632042
chr22	17910000	17920000	chr22	18060000	18070000	0.0967422	0.0580018999999999	0.0634102
chr22	26510000	26520000	chr22	26580000	26590000	0.1072471	0.0618904	0.0622835
chr22	49920000	49930000	chr22	50030000	50040000	0.13482808	0.08249591	0.05564029
chr22	31970000	31980000	chr22	32070000	32080000	0.09085385	0.07443597	0.06038694
chr22	44080000	44090000	chr22	44620000	44630000	0.07873098	0.0400137	0.04299255
chr22	17070000	17080000	chr22	17170000	17180000	0.189134	0.139543	0.15737964
chr22	42170000	42180000	chr22	42260000	42270000	0.2094586	0.1236904	0.150216
chr22	26500000	26510000	chr22	26640000	26650000	0.2307605999999999	0.11450196	0.09575734
chr22	19500000	19510000	chr22	19620000	19630000	0.3007074	0.1811602	0.2698674
chr22	26390000	26400000	chr22	26450000	26460000	0.126366	0.05631311	0.05760719
chr22	41690000	41700000	chr22	41940000	41950000	0.12605632	0.06137518	0.05008682
chr22	31560000	31570000	chr22	31630000	31640000	0.141838	0.06043801	0.06413643
chr22	37810000	37820000	chr22	37860000	37870000	0.1632968	0.0844919	0.0902651
chr22	46000000	46010000	chr22	46110000	46120000	0.1705973	0.06090726	0.0357951799999999
chr22	41540000	41550000	chr22	41590000	41600000	0.2092582	0.1032443	0.0914784
chr22	32660000	32670000	chr22	32790000	32800000	0.1154493	0.0895465	0.0834866
chr22	17830000	17840000	chr22	18070000	18080000	0.232721	0.08912894	0.07091514
chr22	45440000	45450000	chr22	45550000	45560000	0.1262884	0.07012266	0.0798679
chr22	43990000	44000000	chr22	44080000	44090000	0.2090132	0.09436992	0.12751172
chr22	45730000	45740000	chr22	45830000	45840000	0.0961244	0.04227893	0.03923114
chr22	28050000	28060000	chr22	28590000	28600000	0.13940216	0.04999652	0.03134026
chr22	30950000	30960000	chr22	31080000	31090000	0.1170302	0.02652083	0.02647729
chr22	45570000	45580000	chr22	45640000	45650000	0.1006522	0.0638507099999999	0.06152517
chr22	31210000	31220000	chr22	31270000	31280000	0.1614895	0.0777831	0.0755287
chr22	36540000	36550000	chr22	36770000	36780000	0.1877112	0.07521078	0.05877814
chr22	39530000	39540000	chr22	40030000	40040000	0.09923763	0.06856097	0.0463378299999999
chr22	42160000	42170000	chr22	42430000	42440000	0.3432579	0.1773927	0.10502583
chr22	26680000	26690000	chr22	26740000	26750000	0.1134932	0.0564857	0.06426904
chr22	37300000	37325000	chr22	37575000	37600000	0.06361546	0.03871406	0.02491885
chr22	24925000	24950000	chr22	25175000	25200000	0.07002834	0.0483452299999999	0.03749451
chr22	35725000	35750000	chr22	36100000	36125000	0.1637084	0.1131254	0.08937634
chr22	30625000	30650000	chr22	30900000	30925000	0.0893937	0.05028068	0.03537098
chr22	40425000	40450000	chr22	40750000	40775000	0.0752471	0.03179628	0.02382874
chr22	40675000	40700000	chr22	40900000	40925000	0.07055785	0.0374136	0.02709061
chr22	27200000	27225000	chr22	27800000	27825000	0.03362456	0.01406011	0.01245177
chr22	28600000	28625000	chr22	29025000	29050000	0.03634346	0.01778828	0.01226696
chr22	19300000	19325000	chr22	19625000	19650000	0.10359196	0.08096866	0.05822174
chr22	49750000	49775000	chr22	50000000	50025000	0.06730484	0.0415785	0.01692147
chr22	26675000	26700000	chr22	27800000	27825000	0.02999807	0.01224315	0.005460757
chr22	26750000	26775000	chr22	27600000	27625000	0.03809399	0.01924702	0.00786103
chr22	28050000	28075000	chr22	28825000	28850000	0.03523287	0.01648487	0.01070783
chr22	32625000	32650000	chr22	32975000	33000000	0.05147201	0.03058418	0.0222706
chr22	23850000	23875000	chr22	23950000	23975000	0.0710494	0.0441833	0.0463378
chr22	29600000	29625000	chr22	30200000	30225000	0.0424097499999999	0.0381292899999999	0.02531626
chr22	45675000	45700000	chr22	46075000	46100000	0.03167826	0.023040192	0.0148017299999999
chr22	35350000	35375000	chr22	35725000	35750000	0.03033424	0.01397127	0.0076356399999999
chr22	23525000	23550000	chr22	23825000	23850000	0.0529088	0.02326886	0.00875698
chr22	35350000	35375000	chr22	35900000	35925000	0.02560098	0.006456858	0.005863412
chr22	39500000	39525000	chr22	40350000	40375000	0.02650767	0.01530414	0.008461775
chr22	20400000	20425000	chr22	20675000	20700000	0.0234148	0.0152702	0.00670384
chr22	27400000	27425000	chr22	28000000	28025000	0.013324157	0.01003136	0.007244259
chr22	28600000	28625000	chr22	29225000	29250000	0.02133837	0.01211483	0.005859618
chr22	29425000	29450000	chr22	30050000	30075000	0.02597899	0.0146323299999999	0.004855046
chr22	17075000	17100000	chr22	17750000	17775000	0.0279852199999999	0.01575685	0.006773559
chrX	81160000	81170000	chrX	81370000	81380000	0.04842128	0.0271016899999999	0.01996411
chrX	45320000	45330000	chrX	45710000	45720000	0.06459108	0.03957906	0.0333575
chrX	120660000	120670000	chrX	120770000	120780000	0.05000702	0.02533744	0.0283933099999999
chrX	13250000	13260000	chrX	13480000	13490000	0.05016631	0.0260950299999999	0.02648237
chrX	13110000	13120000	chrX	13480000	13490000	0.0367774099999999	0.0206085599999999	0.02045109
chrX	119610000	119620000	chrX	119730000	119740000	0.1613992	0.10819332	0.08838956
chrX	100890000	100900000	chrX	101020000	101030000	0.0538983799999999	0.02448171	0.02345687
chrX	15490000	15500000	chrX	15660000	15670000	0.04225874	0.03256034	0.02425535
chrX	11140000	11150000	chrX	11380000	11390000	0.04465931	0.02689637	0.0225527799999999
chrX	106480000	106490000	chrX	106790000	106800000	0.11631092	0.0817167	0.09029864
chrX	17370000	17380000	chrX	17590000	17600000	0.04646435	0.02144869	0.02015506
chrX	31210000	31220000	chrX	31650000	31660000	0.07489322	0.03311482	0.03864974
chrX	21840000	21850000	chrX	21970000	21980000	0.04993359	0.02157805	0.01781005
chrX	2640000	2650000	chrX	2810000	2820000	0.0693832	0.0320864	0.02533386
chrX	118840000	118850000	chrX	119000000	119010000	0.05911522	0.02795731	0.02107029
chrX	129920000	129930000	chrX	130060000	130070000	0.06281786	0.03996829	0.03146132
chrX	100890000	100900000	chrX	101090000	101100000	0.04256094	0.012929321	0.01199062
chrX	72290000	72300000	chrX	72530000	72540000	0.04225771	0.01907544	0.01364104
chrX	25520000	25530000	chrX	25720000	25730000	0.03959712	0.02693144	0.02334187
chrX	20260000	20270000	chrX	20370000	20380000	0.05321957	0.03178567	0.03634183
chrX	19900000	19910000	chrX	20120000	20130000	0.05127676	0.0244247	0.02546141
chrX	13110000	13120000	chrX	13390000	13400000	0.04215468	0.02680998	0.02600897
chrX	131850000	131860000	chrX	132070000	132080000	0.04015221	0.02900019	0.0239255499999999
chrX	117990000	118000000	chrX	118250000	118260000	0.0358888	0.02037331	0.02615759
chrX	110450000	110460000	chrX	110670000	110680000	0.05761515	0.04146727	0.05225593
chrX	70990000	71000000	chrX	71170000	71180000	0.04473101	0.02751274	0.012480875
chrX	10320000	10330000	chrX	10610000	10620000	0.02567693	0.01060969	0.007851938
chrX	140050000	140060000	chrX	140140000	140150000	0.05797829	0.04719628	0.0593136
chrX	114970000	114980000	chrX	115140000	115150000	0.0399627	0.01602037	0.0184066
chrX	103530000	103540000	chrX	103770000	103780000	0.0377278	0.01601633	0.01164232
chrX	77890000	77900000	chrX	78100000	78110000	0.045684	0.02901871	0.03234149
chrX	39730000	39740000	chrX	40090000	40100000	0.03793592	0.01821035	0.01697204
chrX	26780000	26790000	chrX	26910000	26920000	0.03201721	0.02651646	0.0232249
chrX	107780000	107790000	chrX	107890000	107900000	0.05373628	0.03255061	0.02789706
chrX	84040000	84050000	chrX	84180000	84190000	0.04010362	0.02801731	0.0261610899999999
chrX	40640000	40650000	chrX	40920000	40930000	0.04105097	0.0143971699999999	0.0127678799999999
chrX	23400000	23410000	chrX	23550000	23560000	0.07841536	0.07277162	0.06768682
chrX	3160000	3170000	chrX	3280000	3290000	0.05915628	0.04598828	0.0490696699999999
chrX	38750000	38760000	chrX	39150000	39160000	0.03928571	0.02726248	0.0145422
chrX	24830000	24840000	chrX	25140000	25150000	0.0388868599999999	0.01557365	0.02011386
chrX	130970000	130980000	chrX	131620000	131630000	0.0364297	0.021592702	0.02253206
chrX	120550000	120560000	chrX	120730000	120740000	0.03495629	0.01922652	0.01544152
chrX	102710000	102720000	chrX	102830000	102840000	0.04014259	0.02475124	0.02689868
chrX	29680000	29690000	chrX	29900000	29910000	0.07312004	0.05506598	0.06434574
chrX	153760000	153770000	chrX	153930000	153940000	0.0948217	0.03990369	0.02449591
chrX	31210000	31220000	chrX	31420000	31430000	0.07017496	0.06050712	0.0477611
chrX	72240000	72250000	chrX	72540000	72550000	0.0390442	0.01393762	0.01072336
chrX	45840000	45850000	chrX	46370000	46380000	0.03798126	0.00857204	0.01602357
chrX	19370000	19380000	chrX	19520000	19530000	0.06024945	0.03416642	0.03547305
chrX	150770000	150780000	chrX	151000000	151010000	0.04151491	0.0253773799999999	0.01368409
chrX	134790000	134800000	chrX	134990000	135000000	0.03997409	0.01571911	0.01476402
chrX	39730000	39740000	chrX	40260000	40270000	0.02582074	0.007031424	0.005402514
chrX	34650000	34660000	chrX	34880000	34890000	0.03989757	0.02455578	0.02172438
chrX	149280000	149290000	chrX	149460000	149470000	0.03310485	0.01812893	0.02141858
chrX	131850000	131860000	chrX	132210000	132220000	0.03057845	0.0226306	0.02074476
chrX	96370000	96380000	chrX	96680000	96690000	0.02715812	0.02260976	0.02135028
chrX	12080000	12090000	chrX	12440000	12450000	0.03685205	0.01589148	0.01433165
chrX	10750000	10760000	chrX	11100000	11110000	0.03872494	0.0176941	0.02030477
chrX	107660000	107670000	chrX	107890000	107900000	0.04298352	0.01840381	0.0137031
chrX	63750000	63760000	chrX	63910000	63920000	0.04113681	0.03101698	0.03088996
chrX	39810000	39820000	chrX	40100000	40110000	0.03716919	0.01700746	0.01669934
chrX	8740000	8750000	chrX	8870000	8880000	0.04253068	0.03221935	0.02511133
chrX	1650000	1660000	chrX	2590000	2600000	0.06116151	0.02529629	0.0095530399999999
chrX	110850000	110860000	chrX	111090000	111100000	0.0278011	0.01061859	0.0163115
chrX	25520000	25530000	chrX	25960000	25970000	0.02745622	0.010866141	0.00978153
chrX	150050000	150060000	chrX	150360000	150370000	0.04552257	0.0224292	0.02153561
chrX	28580000	28590000	chrX	28800000	28810000	0.02738288	0.0222572	0.02512499
chrX	151780000	151790000	chrX	151970000	151980000	0.04055592	0.03126186	0.02641112
chrX	119510000	119520000	chrX	119730000	119740000	0.04288766	0.0223521299999999	0.0119917299999999
chrX	110850000	110860000	chrX	111240000	111250000	0.02223784	0.01735277	0.01057852
chrX	101600000	101610000	chrX	101790000	101800000	0.05457612	0.05350484	0.03234095
chrX	24260000	24270000	chrX	24490000	24500000	0.02669453	0.01562407	0.02131504
chrX	18930000	18940000	chrX	19330000	19340000	0.03552202	0.01907265	0.02270788
chrX	17370000	17380000	chrX	17690000	17700000	0.03017458	0.00989849	0.01095623
chrX	21480000	21490000	chrX	21720000	21730000	0.02661408	0.0130135	0.01805516
chrX	10250000	10260000	chrX	10610000	10620000	0.03168152	0.007688139	0.00797449
chrX	140920000	140930000	chrX	141400000	141410000	0.03344332	0.01730275	0.0135781
chrX	136020000	136030000	chrX	136260000	136270000	0.03458991	0.01641361	0.01550101
chrX	107020000	107030000	chrX	107430000	107440000	0.02513502	0.01901033	0.01089155
chrX	37830000	37840000	chrX	38170000	38180000	0.02851674	0.01081287	0.00785887
chrX	20530000	20540000	chrX	21470000	21480000	0.02447112	0.01197062	0.011544347
chrX	17120000	17130000	chrX	17680000	17690000	0.0236614	0.01030309	0.007176871
chrX	25530000	25540000	chrX	25940000	25950000	0.02377131	0.01524473	0.01050252
chrX	130390000	130400000	chrX	130910000	130920000	0.06340322	0.04389332	0.0388012
chrX	107530000	107540000	chrX	107770000	107780000	0.03503655	0.01567828	0.01348324
chrX	80870000	80880000	chrX	81190000	81200000	0.02132674	0.01372304	0.01426149
chrX	18390000	18400000	chrX	19330000	19340000	0.03472377	0.02478803	0.010762874
chrX	9870000	9880000	chrX	10110000	10120000	0.04296577	0.01940519	0.01511895
chrX	57820000	57830000	chrX	57920000	57930000	0.08340137	0.066357	0.07280412
chrX	14040000	14050000	chrX	15240000	15250000	0.03114694	0.02044223	0.00983639
chrX	140140000	140150000	chrX	140660000	140670000	0.02783743	0.01927968	0.01042187
chrX	85850000	85860000	chrX	86060000	86070000	0.0419339799999999	0.02833291	0.01781418
chrX	31040000	31050000	chrX	31650000	31660000	0.02021056	0.01575664	0.010801709
chrX	129600000	129610000	chrX	130060000	130070000	0.02898762	0.01943826	0.01323075
chrX	8180000	8190000	chrX	8730000	8740000	0.0343433	0.010942118	0.01191079
chrX	68820000	68830000	chrX	69380000	69390000	0.02473889	0.01669687	0.01039728
chrX	20140000	20150000	chrX	20450000	20460000	0.0238403	0.00931847	0.0068341029999999
chrX	78130000	78140000	chrX	78510000	78520000	0.02759517	0.012869	0.01555478
chrX	8970000	8980000	chrX	9460000	9470000	0.02210482	0.0061674	0.0072624879999999
chrX	29670000	29680000	chrX	30060000	30070000	0.01825504	0.01260608	0.01408744
chrX	148040000	148050000	chrX	149280000	149290000	0.0379215799999999	0.026523056	0.0220777
chrX	39810000	39820000	chrX	40260000	40270000	0.02759451	0.006189686	0.005621864
chrX	38750000	38760000	chrX	39240000	39250000	0.02774697	0.01156598	0.01551027
chrX	26780000	26790000	chrX	27330000	27340000	0.02395349	0.01386841	0.01587642
chrX	132220000	132230000	chrX	132610000	132620000	0.02432395	0.007887995	0.008658
chrX	45710000	45720000	chrX	46320000	46330000	0.010877523	0.01104404	0.010289912
chrX	13510000	13520000	chrX	14030000	14040000	0.0225548699999999	0.01694837	0.009098179
chrX	10180000	10190000	chrX	11100000	11110000	0.0223637699999999	0.01184419	0.004024567
chrX	96770000	96780000	chrX	97680000	97690000	0.0155106869999999	0.000927692	0.002536189
chrX	57590000	57600000	chrX	57900000	57910000	0.03127263	0.0254816	0.01762713
chrX	110440000	110450000	chrX	111240000	111250000	0.01502235	0.010778984	0.005918836
chrX	45320000	45330000	chrX	45470000	45480000	0.10685196	0.08592758	0.08565386
chrX	136210000	136220000	chrX	136260000	136270000	0.1096661999999999	0.07488464	0.06897974
chrX	154780000	154790000	chrX	154830000	154840000	0.1117496	0.05724078	0.04948603
chrX	65600000	65610000	chrX	65700000	65710000	0.1777596	0.117738	0.1057694399999999
chrX	103710000	103720000	chrX	103770000	103780000	0.1236829	0.1038996	0.1151658
chrX	45510000	45520000	chrX	45710000	45720000	0.07021635	0.07277509	0.06530072
chrX	68190000	68200000	chrX	68460000	68470000	0.06513552	0.02556019	0.02085657
chrX	45510000	45520000	chrX	45740000	45750000	0.07337191	0.02686298	0.0355526
chrX	134520000	134530000	chrX	134750000	134760000	0.0846943	0.04322649	0.04149567
chrX	13220000	13230000	chrX	13390000	13400000	0.1076292	0.0701755	0.06517516
