Chr	Start	End	Conc	Conc_dTAG_4hr	Conc_DMSO	Fold	p-value	FDR
chr2	234544888	234545288	8.95266198265955	7.8810517787211	9.56072587186355	-1.29693823999954	0.020010846491474	0.0487226665231241
chr20	16573113	16573513	5.86278636003999	4.75790282535643	6.48108140343468	-1.31458447511698	0.0200239957499323	0.0487509127177082
chr8	103414896	103415296	5.65225129330225	4.52801654683966	6.2763565959285	-1.32578760027293	0.0200259581952056	0.0487519209596752
chr4	2042198	2042598	5.67429091237098	4.62173008458218	6.2763565959285	-1.28625229723334	0.0200389985668829	0.0487768741134542
chr13	77326481	77326881	6.0178933511966	4.91651469321053	6.63512515296419	-1.31277258004323	0.0200395658902107	0.0487768741134542
chr3	47324236	47324636	7.7049643486568	6.84290381090639	8.24085185844929	-1.15935556996081	0.0200408556040829	0.0487768741134542
chr4	71526624	71527024	6.44893446285456	5.4898846986446	7.01998444633321	-1.22863293607637	0.0200445659042838	0.0487821337631924
chr8	265749	266149	8.57465672613029	7.60264378579224	9.15016824260468	-1.23725660714445	0.0200522227666279	0.0487969965416812
chr2	63188914	63189314	7.10067695685418	6.16541368765193	7.66339852021585	-1.21297355628343	0.0200546578836073	0.0487991509104439
chr4	54961370	54961770	6.10289458921559	5.16356363398929	6.66705356231296	-1.21664616032225	0.020066069900013	0.0488215560433678
chr4	75432660	75433060	5.27956041160302	4.28377934507494	5.86311385501574	-1.24840516238994	0.0200669666310943	0.0488215560433678
chr2	54115299	54115699	6.15797021770266	5.07627761033423	6.76916698493144	-1.3002412569026	0.0200802310335332	0.0488500528898137
chr17	65574793	65575193	5.17842808762801	4.05734461713623	5.80159410087743	-1.32121869475026	0.0200856730943174	0.0488595170519756
chr17	4199824	4200224	6.95344953279786	6.04447622605818	7.50674716049641	-1.19241555862511	0.0200876329748008	0.0488605098090037
chr1	145721112	145721512	9.35288988802893	8.33127754014556	9.94498515091735	-1.26800868019442	0.0200946957981467	0.0488713154274189
chr7	66591908	66592308	5.72690660093166	4.5634459277178	6.36248423802298	-1.34186520708096	0.0200951796245686	0.0488713154274189
chr4	26028743	26029143	6.46869429864219	5.54290065205935	7.02804821015242	-1.20694174929198	0.0200971286669429	0.0488722806870584
chr5	144487210	144487610	6.93131921738978	6.028932260569	7.48221906162295	-1.18846499620748	0.0200987362708054	0.0488724155501466
chr7	45872107	45872507	5.74828235743788	4.66530032299652	6.35987772003117	-1.30369995923643	0.0201049156076721	0.0488836662346541
chr11	67993734	67994134	5.93989560908417	4.89491730253682	6.53954456945183	-1.28011030593088	0.0201068826074583	0.0488840283205484
chrX	10769182	10769582	5.43736514269938	4.45580872004487	6.01612701291394	-1.23662592119939	0.0201081695559356	0.0488840283205484
chr8	28386374	28386774	5.95757123651236	4.84730286078965	6.57749328640863	-1.31891950767826	0.0201429656546174	0.0489627870848363
chr5	94159093	94159493	4.96867800855056	3.98174617893032	5.54925801418376	-1.23889684022183	0.0201445826172783	0.0489627870848363
chr15	87478249	87478649	5.46954556157106	4.49417168387345	6.04620504811824	-1.24090720543929	0.0201452315776052	0.0489627870848363
chr13	51222296	51222696	5.79793270718369	4.73119443211673	6.40447243291924	-1.28943318408593	0.0201479029579183	0.048965500188019
chr16	66739988	66740388	5.37518376618856	4.23406392278889	6.00427688937602	-1.33070504186318	0.0201506951982668	0.0489685065762003
chr5	172873265	172873665	6.08353185328766	4.9847253889156	6.69998120732972	-1.31146999401386	0.0201573069455828	0.0489788703893588
chr6	144931421	144931821	8.13389844287249	7.27320184727546	8.66926804192404	-1.15858888414732	0.0201593447928865	0.0489788703893588
chr20	20824938	20825338	6.30898432550492	5.34001158946838	6.88345432604262	-1.2330150845233	0.0201602513459687	0.0489788703893588
chr6	79672630	79673030	6.83831663872455	6.00703290192024	7.36235130377538	-1.13634225963024	0.0201615731620115	0.0489788703893588
chr12	107761012	107761412	7.32116862512377	6.35909654278294	7.89326362265726	-1.2296064203426	0.0201627375738199	0.0489788703893588
chr15	84570856	84571256	6.04188484539047	4.92514834191625	6.66375079370998	-1.32226054419173	0.0201702217094388	0.0489892090481824
chr3	184284761	184285161	7.16199598381361	6.25824001865741	7.71339545048006	-1.18946127298491	0.0201714330519123	0.0489892090481824
chr2	10385462	10385862	5.92604777291754	5.00596604720524	6.48335582340112	-1.19929919808986	0.0201716611715846	0.0489892090481824
chr16	2423080	2423480	8.35490112185331	7.42517429013268	8.91565741901766	-1.20834058730597	0.0201748533415975	0.0489900061703575
chr2	233053910	233054310	9.03806587196176	8.05123171577407	9.6186129220854	-1.24617559766569	0.0201751011532069	0.0489900061703575
chr16	67993213	67993613	7.98266413885356	6.92447829970579	8.58651185879972	-1.2886744475829	0.020178978288587	0.0489956423020311
chr17	28335172	28335572	6.07853584245049	4.99645951347241	6.68985127673322	-1.29926013890453	0.0201873621564802	0.0490097493536724
chr4	108018566	108018966	7.75003693404654	6.87813940501782	8.28963978657761	-1.16669723395986	0.0201879013280761	0.0490097493536724
chr4	2186308	2186708	6.89703674784524	5.98432034257288	7.45169042788749	-1.19579319579675	0.0201896374257267	0.049010185307521
chr19	24033576	24033976	6.12870411216758	4.92514834191625	6.7756005671258	-1.3620120021799	0.0201956969192686	0.0490211153944659
chr13	52809267	52809667	8.10280398581503	7.2585204834834	8.63188792120452	-1.14590290399726	0.0201993777832064	0.049026270581964
chr8	9029786	9030186	7.7844746839074	7.02610712650289	8.27897747392826	-1.07528162719919	0.0202107054862595	0.0490499833240214
chr9	94014007	94014407	6.21708893185914	5.33969496855096	6.7587526033039	-1.16803407593298	0.0202128645827858	0.0490514425524605
chr3	159765684	159766084	5.49407433581337	4.35423137054941	6.12279290811664	-1.32696358819118	0.0202173636355565	0.0490564082498791
chr13	70964103	70964503	6.11303272358178	5.1094460645626	6.69918879854668	-1.2568736267984	0.0202188502056304	0.0490564082498791
chr3	18389077	18389477	6.12920102087978	4.88566656222095	6.78699035902082	-1.37671548565205	0.0202195847894983	0.0490564082498791
chr3	115814759	115815159	8.09707923795818	7.25949975536674	8.6235671378864	-1.14063790617386	0.0202253128018823	0.0490609676009427
chr12	45273691	45274091	5.35456047236376	4.20297328846792	5.98670791746816	-1.33222374590994	0.0202260361881285	0.0490609676009427
chr6	68196628	68197028	5.57038579903653	4.63628824731723	6.13269441706252	-1.20720974054505	0.0202261384199142	0.0490609676009427
chr17	40791767	40792167	6.81179540705463	5.95310397608384	7.3464023849358	-1.15970814366217	0.020228868073479	0.0490638090455733
chr1	54950654	54951054	8.22465867120972	7.29302162785235	8.78609419020429	-1.20947738683079	0.0202438974947062	0.0490964800443515
chr19	14042968	14043368	5.88579409245041	4.74612800902815	6.51446074559841	-1.33180932478609	0.0202519830625875	0.0491123067384237
chr7	74026777	74027177	8.77228203404023	7.80127925857299	9.34744781414108	-1.23570780087832	0.0202639024879796	0.049137427619485
chr6	83065675	83066075	6.47443354283147	5.34371006387727	7.10046455555083	-1.32661509389484	0.0202668164297121	0.0491407091423336
chrX	28177195	28177595	5.39727117522663	4.43037872685327	5.97102680856744	-1.23477164898777	0.0202703776424396	0.0491455594692767
chr6	160221443	160221843	6.79249094562128	5.88145396068661	7.34653679684886	-1.19285482411764	0.0202729759132295	0.0491480745749814
chr2	47195042	47195442	5.9694528093903	4.98255760403627	6.55002045816074	-1.24799784117035	0.0202755917168154	0.0491506317951625
chr3	155870395	155870795	6.85951054451289	5.82024081161924	7.45732895960696	-1.27703339684069	0.0202774903846862	0.049150952914419
chr9	137590809	137591209	5.0983481541111	3.85206028608594	5.75687368259336	-1.38389343707441	0.0202796488051476	0.049150952914419
chr19	55503990	55504390	9.58920772999853	8.55038812845693	10.186881395895	-1.27717299972575	0.0202804071605466	0.049150952914419
chr11	6438978	6439378	6.23644812613802	5.28729629563002	6.80405502741189	-1.22183093092519	0.0202823135235078	0.0491517898802964
chr10	99560540	99560940	7.71175116481815	6.85902324777285	8.24408137787289	-1.15206221658654	0.0202839650874824	0.0491520092896382
chr8	76506360	76506760	5.29879312526669	4.27095422259094	5.89291715048052	-1.27294044553335	0.0202971409987118	0.0491801522605954
chr4	1548822	1549222	6.05146618151132	4.89952052352714	6.68371772177131	-1.33685491161295	0.020304972627838	0.0491953426541039
chr6	30730829	30731229	5.94645150270117	4.83338557757039	6.56721570517311	-1.31444354780013	0.0203172092795828	0.0492205459604656
chr16	1055056	1055456	9.02584854439344	8.01500926402147	9.61440611649687	-1.26053846523847	0.0203185014893172	0.0492205459604656
chr11	16001956	16002356	5.3137302590923	4.33800028545055	5.8905111646133	-1.23439681629359	0.0203282824757469	0.0492404515973415
chr3	13461562	13461962	6.63164052432822	5.68126510263799	7.19967478964783	-1.22135512794637	0.0203365891387499	0.0492543248866755
chr7	1123654	1124054	6.31807816607404	5.35998626768175	6.88879633694939	-1.22239183241645	0.0203371384333747	0.0492543248866755
chr3	72482882	72483282	5.39639656519734	4.29714387596897	6.01298178896377	-1.30862385509931	0.0203390054156579	0.0492550579543779
chr10	73625286	73625686	6.61014169119169	5.46728628386543	7.23974322625327	-1.33210879925387	0.0203435001844706	0.049262154142
chr18	49017133	49017533	6.71139782439084	5.54464581760892	7.34791989185346	-1.3437729249324	0.0203456953196856	0.0492636810620533
chr15	99729908	99730308	7.25809220023716	6.44280358381268	7.77582667483558	-1.12287482824145	0.0203498120254593	0.0492688104334738
chr2	101188647	101189047	6.59866192946322	5.54023089909836	7.20258711955806	-1.28654092537069	0.0203526764684626	0.0492688104334738
chr1	201748290	201748690	5.73836567934088	4.69225320874359	6.33837719017663	-1.27714856161376	0.020353966320209	0.0492688104334738
chr11	61477650	61478050	9.04875291093951	8.06014280107018	9.62989871098933	-1.24661418277385	0.0203540726686768	0.0492688104334738
chr12	1583439	1583839	9.64969956637163	8.64432372312132	10.2364495725417	-1.25695866124824	0.0203575429797214	0.0492734226921737
chr5	140175554	140175954	6.4399810101305	5.34845342521607	7.05420627686155	-1.3066331393182	0.0203663707420372	0.0492851224914131
chr22	19717920	19718320	8.49415206863488	7.52128774226858	9.06995472604699	-1.23654751669149	0.020366440032895	0.0492851224914131
chr6	26595739	26596139	7.74754973051953	6.8007216704409	8.31434365993135	-1.21884862388319	0.0203686101451718	0.0492851224914131
chr15	76190749	76191149	9.38929089752109	8.33170337701367	9.99294950110657	-1.2875665605515	0.0203686378181713	0.0492851224914131
chr15	39125900	39126300	6.35596100360015	5.43870820555875	6.91225172330049	-1.19645015550876	0.0203769648305135	0.0492993111524397
chr22	40654457	40654857	5.93112764954901	4.83142829708581	6.54784882163295	-1.3088919170343	0.0203791984481337	0.0492993111524397
chr14	60165295	60165695	7.50709719990623	6.5119450948131	8.09044010879803	-1.25038926550163	0.0203791988427019	0.0492993111524397
chr1	47704225	47704625	6.06058365149945	4.96234491991012	6.67686005895015	-1.30974277859571	0.020384865734759	0.0493092315733545
chr3	128133482	128133882	8.07629351523357	7.22701285668373	8.60730167869114	-1.14887796968571	0.0204036405619087	0.0493461622657317
chr20	25540202	25540602	7.49892736419822	6.62984980730996	8.03746870415006	-1.16325157235869	0.0204042016114906	0.0493461622657317
chr17	41059348	41059748	5.09413641161515	4.0339790105352	5.69860657237679	-1.28721427755921	0.0204048347794273	0.0493461622657317
chr9	129460393	129460793	7.15158415365166	6.21600924092541	7.71441603751492	-1.21075344446126	0.020408338003885	0.049350151310582
chr1	171983556	171983956	6.73559568580909	5.92225486375343	7.25255628178312	-1.12128229233556	0.0204096189019722	0.049350151310582
chr1	113978782	113979182	7.70051735713532	6.75242576253028	8.26775355377186	-1.21969183756808	0.0204250084080132	0.0493832498408818
chr17	8079935	8080335	7.59890344341445	6.62116371697809	8.17636886682216	-1.23948153923629	0.0204264441174975	0.0493832498408818
chr14	45134163	45134563	5.78004847356744	4.60367902875169	6.41931438865486	-1.34845357135027	0.0204334299250755	0.0493906523877887
chr13	26254321	26254721	5.61230724147439	4.44816523068235	6.24808061237086	-1.33962851529579	0.0204336346465498	0.0493906523877887
chr12	96135975	96136375	5.83285782956361	4.83338557757039	6.41764437137291	-1.24985153833726	0.0204342118542803	0.0493906523877887
chr4	40976355	40976755	5.77301655511	4.54832092967689	6.42572076063377	-1.3647292715404	0.020436013914966	0.0493912166211648
chr19	39970699	39971099	7.49311398506746	6.47521159312383	8.08399492098214	-1.26429826678625	0.0204382137902071	0.0493912405392693
chr1	46556789	46557189	5.74877851582949	4.58486501644823	6.38448625351591	-1.33998965428064	0.0204391610577914	0.0493912405392693
chr1	6601934	6602334	5.22564850966463	4.11737129418771	5.84496986023915	-1.31102863616332	0.0204431927462894	0.049394304840736
chr20	3471078	3471478	6.04595401622426	4.97644201577805	6.65336231917001	-1.29249211250761	0.0204449341602143	0.049394304840736
chr1	198088376	198088776	7.44664045629284	6.60359314698017	7.9752469509894	-1.14282524105114	0.0204451352935914	0.049394304840736
chr1	63935172	63935572	6.92739212388744	6.06850493613901	7.46207361810826	-1.15488855221444	0.0204479963435247	0.0493974267967288
chr1	211326790	211327190	5.46512681473738	4.35150233631421	6.08605890549805	-1.31705173693739	0.0204516241536805	0.0494024004393507
chr6	13383598	13383998	5.88461165021308	4.9279722858843	6.45482608495827	-1.22085479504375	0.0204643661028903	0.04942849177278
chr11	34105560	34105960	5.97680160667495	4.81583247305104	6.61166246315799	-1.34027228318547	0.0204655650662728	0.04942849177278
chr1	67561649	67562049	9.07222797031745	8.08549366370994	9.65274132760371	-1.24491490736951	0.0204727664017794	0.0494417432061289
chr16	67017831	67018231	8.58350670115104	7.65248661267834	9.14472298022163	-1.2086192332412	0.020474192195659	0.0494417432061289
chr18	44458837	44459237	5.49430475175668	4.47694677590698	6.0850071426536	-1.26059697607488	0.0204758635352909	0.0494419873570326
chrX	65986214	65986614	6.94174146043171	6.11798968530732	7.46282154783477	-1.12905887745271	0.02047891262214	0.0494421194775195
chr6	140043295	140043695	4.82002743987707	3.79173579875512	5.41429852612165	-1.25877508903761	0.02048050320126	0.0494421194775195
chr4	138577830	138578230	5.82348008050492	4.90740184167299	6.37934761097072	-1.19519727895193	0.0204820120445137	0.0494421194775195
chr2	163736141	163736541	6.27998806804445	5.19433349680761	6.89240809787551	-1.29987082225368	0.0204831749984034	0.0494421194775195
chr8	56618084	56618484	8.09023812919622	7.1715536955294	8.6470440285337	-1.19993100931953	0.0204837694472081	0.0494421194775195
chr8	17027110	17027510	6.20102619279264	5.10097323173116	6.81785495176266	-1.31008228386342	0.0204857137972969	0.0494430224080552
chr2	113192450	113192850	5.90299482188779	4.8644794603676	6.50057061920004	-1.2735743583353	0.0204917061050232	0.0494521950740005
chr16	21278151	21278551	6.21238896855796	5.23736413292948	6.78892940229971	-1.23680757565448	0.0204926554236846	0.0494521950740005
chr1	178094310	178094710	6.95007475877526	5.84297656597958	7.56903990907016	-1.31462621604153	0.0204993726032342	0.0494646137756178
chr5	124651727	124652127	5.90175914407947	4.74357001298992	6.53581834898416	-1.3374532537924	0.0205023270350582	0.0494679518278068
chr6	30396832	30397232	8.22257010055246	7.27967243025653	8.78798495055637	-1.21664030313349	0.0205060399389651	0.0494731192673508
chr19	10074223	10074623	5.89036700636186	4.96591789482604	6.44924032991221	-1.20357454218162	0.0205109222382928	0.0494811069964086
chr12	92408046	92408446	7.12521876136468	6.26812087547796	7.65921862420527	-1.1541914813862	0.0205166876979858	0.0494912238984509
chr3	135905341	135905741	6.24154347427528	5.36935153861762	6.78125698476723	-1.16276204094949	0.0205214713530579	0.0494989710811807
chr2	98157531	98157931	5.74431806619018	4.81735627728115	6.30408902298316	-1.20324062422457	0.0205247611372858	0.0495030706662974
