#rep1_rep2_merge_0 Stitched Peaks
#Created from /pbld/raidix/home/tpopay/GEO_data/Kang2020/interphase_H3K27ac_rep_june24/rep_merge/ROSE/TSS-2500_stitch-12500/rep1_rep2_merge_0_12.5KB_STITCHED_TSS_DISTAL_REGION_MAP.txt
#Ranked by rep1_rep2.interphase.H3K27ac.merge.bam
#Using cutoff of 13708.555 for Super-Stitched Peaks
#Created on Jul 05 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	rep1_rep2.interphase.H3K27ac.merge.bam	rep1_rep2.interphase.input.merge.bam	stitchedPeakRank	isSuper
2_rep1_rep2_merge_0.001_peak_68354_lociStitched	chr7	120582401	120584717	2	2198	2362.5516	302.238	9151	0
4_rep1_rep2_merge_0.001_peak_47867_lociStitched	chr3	65831004	65834744	4	2954	2450.822	390.83	9152	0
3_rep1_rep2_merge_0.001_peak_6302_lociStitched	chr1	214514335	214526677	3	1584	3416.2656	1356.3858	9153	0
3_rep1_rep2_merge_0.001_peak_58068_lociStitched	chr5	84027185	84033062	3	2129	2960.8326	901.5318	9154	0
5_rep1_rep2_merge_0.001_peak_45385_lociStitched	chr22	39205438	39215218	5	2058	2613.216	554.526	9155	0
2_rep1_rep2_merge_0.001_peak_74295_lociStitched	chr9	81759240	81773229	2	3581	3116.7492	1058.9673	9156	0
3_rep1_rep2_merge_0.001_peak_61458_lociStitched	chr6	18146947	18153088	3	2247	2694.0567	636.8217	9157	0
1_rep1_rep2_merge_0.001_peak_4880_lociStitched	chr1	172448586	172450642	1	2057	2280.3096	223.076	9158	0
3_rep1_rep2_merge_0.001_peak_6522_lociStitched	chr1	220000584	220012252	3	2619	3372.052	1314.9836	9159	0
1_rep1_rep2_merge_0.001_peak_68092_lociStitched	chr7	111696972	111699103	1	2132	2258.86	201.8057	9160	0
1_rep1_rep2_merge_0.001_peak_47495_lociStitched	chr3	52236632	52238411	1	1780	2123.2365	67.7799	9161	0
2_rep1_rep2_merge_0.001_peak_45295_lociStitched	chr22	37775174	37777833	2	2504	2263.3408	208.1997	9162	0
1_rep1_rep2_merge_0.001_peak_18002_lociStitched	chr12	96175959	96178321	1	2363	2278.149	223.209	9163	0
4_rep1_rep2_merge_0.001_peak_72766_lociStitched	chr8	133722381	133730827	4	2476	2869.9508	815.039	9164	0
1_rep1_rep2_merge_0.001_peak_57158_lociStitched	chr5	54860687	54863037	1	2351	2295.95	242.05	9165	0
2_rep1_rep2_merge_0.001_peak_47954_lociStitched	chr3	69768782	69771390	2	2485	2337.8112	284.272	9166	0
3_rep1_rep2_merge_0.001_peak_54994_lociStitched	chr4	153485676	153490011	3	2257	2443.6395	391.4505	9167	0
3_rep1_rep2_merge_0.001_peak_17050_lociStitched	chr12	67747107	67752175	3	2666	2545.6564	494.13	9168	0
2_rep1_rep2_merge_0.001_peak_16378_lociStitched	chr12	50613621	50620811	2	2581	2819.199	768.611	9169	0
2_rep1_rep2_merge_0.001_peak_35503_lociStitched	chr2	19648445	19650811	2	2206	2341.8668	292.4376	9170	0
2_rep1_rep2_merge_0.001_peak_55128_lociStitched	chr4	156888014	156890812	2	2739	2418.0316	368.7764	9171	0
1_rep1_rep2_merge_0.001_peak_14341_lociStitched	chr11	110147670	110149725	1	2056	2294.613	245.367	9172	0
2_rep1_rep2_merge_0.001_peak_67665_lociStitched	chr7	98417214	98420026	2	2523	2247.6316	198.8084	9173	0
5_rep1_rep2_merge_0.001_peak_50349_lociStitched	chr3	158152008	158169095	5	2467	4189.7324	2141.0011	9174	0
4_rep1_rep2_merge_0.001_peak_18952_lociStitched	chr12	124651873	124656728	4	2494	2286.705	238.866	9175	0
1_rep1_rep2_merge_0.001_peak_55283_lociStitched	chr4	161554210	161556455	1	2246	2333.004	286.013	9176	0
4_rep1_rep2_merge_0.001_peak_75487_lociStitched	chr9	117671842	117683735	4	2868	3877.118	1830.3327	9177	0
3_rep1_rep2_merge_0.001_peak_67176_lociStitched	chr7	77565230	77571116	3	2730	2761.7112	715.149	9178	0
2_rep1_rep2_merge_0.001_peak_38833_lociStitched	chr2	146843907	146854555	2	2490	3357.3144	1310.7688	9179	0
1_rep1_rep2_merge_0.001_peak_19045_lociStitched	chr12	127587293	127589408	1	2116	2316.9825	270.9315	9180	0
1_rep1_rep2_merge_0.001_peak_44127_lociStitched	chr21	34128634	34130820	1	2187	2296.8302	251.1714	9181	0
4_rep1_rep2_merge_0.001_peak_67809_lociStitched	chr7	101678297	101688957	4	3673	2598.908	553.254	9182	0
1_rep1_rep2_merge_0.001_peak_69032_lociStitched	chr7	151038378	151040398	1	2021	2151.3	105.848	9183	0
3_rep1_rep2_merge_0.001_peak_5878_lociStitched	chr1	204170532	204173212	3	2340	2350.628	305.252	9184	0
1_rep1_rep2_merge_0.001_peak_61717_lociStitched	chr6	27478202	27479680	1	1479	2131.1282	86.1674	9185	0
1_rep1_rep2_merge_0.001_peak_36095_lociStitched	chr2	36706438	36708896	1	2459	2174.5926	130.274	9186	0
3_rep1_rep2_merge_0.001_peak_7583_lociStitched	chr10	6221668	6240065	3	2181	2914.0848	870.1781	9187	0
rep1_rep2_merge_0.001_peak_34497	chr19	45468775	45471328	1	2554	2151.4131	107.7366	9188	0
2_rep1_rep2_merge_0.001_peak_6732_lociStitched	chr1	225508140	225510121	2	1853	2252.397	209.3917	9189	0
2_rep1_rep2_merge_0.001_peak_54181_lociStitched	chr4	121710560	121712566	2	1945	2317.933	275.4238	9190	0
3_rep1_rep2_merge_0.001_peak_6424_lociStitched	chr1	218529587	218538576	3	2302	3243.2312	1200.9304	9191	0
1_rep1_rep2_merge_0.001_peak_33384_lociStitched	chr19	10812232	10814101	1	1870	2123.5578	81.3015	9192	0
1_rep1_rep2_merge_0.001_peak_4829_lociStitched	chr1	170308618	170310833	1	2216	2209.4625	167.454	9193	0
1_rep1_rep2_merge_0.001_peak_14809_lociStitched	chr11	126431247	126432818	1	1572	2113.4663	71.7947	9194	0
2_rep1_rep2_merge_0.001_peak_17606_lociStitched	chr12	87686637	87690452	2	1853	2558.339	517.314	9195	0
2_rep1_rep2_merge_0.001_peak_45105_lociStitched	chr22	31600447	31603600	2	2165	2310.2031	269.2662	9196	0
3_rep1_rep2_merge_0.001_peak_22304_lociStitched	chr14	62206862	62210776	3	2209	2518.2676	477.508	9197	0
4_rep1_rep2_merge_0.001_peak_10613_lociStitched	chr10	110074775	110082149	4	2431	3286.5918	1246.206	9198	0
4_rep1_rep2_merge_0.001_peak_7046_lociStitched	chr1	235416800	235443789	4	2434	3727.1809	1686.8125	9199	0
1_rep1_rep2_merge_0.001_peak_59044_lociStitched	chr5	128038157	128040152	1	1996	2188.515	148.2285	9200	0
1_rep1_rep2_merge_0.001_peak_15818_lociStitched	chr12	26238425	26240654	1	2230	2281.8273	241.6236	9201	0
2_rep1_rep2_merge_0.001_peak_26741_lociStitched	chr16	27676133	27678227	2	2001	2238.2766	198.3018	9202	0
1_rep1_rep2_merge_0.001_peak_10313_lociStitched	chr10	101878993	101881032	1	2040	2288.1658	248.9619	9203	0
3_rep1_rep2_merge_0.001_peak_38531_lociStitched	chr2	132622941	132632498	3	2249	2870.9228	832.4147	9204	0
2_rep1_rep2_merge_0.001_peak_51970_lociStitched	chr4	14718405	14727476	2	2572	2632.4042	594.1505	9205	0
2_rep1_rep2_merge_0.001_peak_57659_lociStitched	chr5	72951309	72953342	2	1937	2199.9093	162.4367	9206	0
5_rep1_rep2_merge_0.001_peak_6688_lociStitched	chr1	224427170	224431609	5	2633	2565.2981	528.241	9207	0
2_rep1_rep2_merge_0.001_peak_22967_lociStitched	chr14	80637834	80639782	2	1858	2351.236	314.602	9208	0
1_rep1_rep2_merge_0.001_peak_6037_lociStitched	chr1	207847394	207849311	1	1918	2216.4354	180.198	9209	0
2_rep1_rep2_merge_0.001_peak_33066_lociStitched	chr19	3035004	3036855	2	1686	2144.9388	109.0239	9210	0
rep1_rep2_merge_0.001_peak_29402	chr17	41391781	41394303	1	2523	2290.4804	254.722	9211	0
6_rep1_rep2_merge_0.001_peak_2687_lociStitched	chr1	67618874	67630556	6	3180	3259.278	1224.2736	9212	0
4_rep1_rep2_merge_0.001_peak_1050_lociStitched	chr1	25566546	25569556	4	2563	2225.293	190.533	9213	0
3_rep1_rep2_merge_0.001_peak_63149_lociStitched	chr6	82040335	82047365	3	1650	2854.18	819.698	9214	0
1_rep1_rep2_merge_0.001_peak_20469_lociStitched	chr13	78147265	78148976	1	1712	2297.7019	263.3229	9215	0
1_rep1_rep2_merge_0.001_peak_42377_lociStitched	chr20	18704748	18706734	1	1987	2213.9928	180.5274	9216	0
1_rep1_rep2_merge_0.001_peak_20249_lociStitched	chr13	70182382	70183953	1	1572	2265.6962	232.508	9217	0
3_rep1_rep2_merge_0.001_peak_6361_lociStitched	chr1	216929577	216935684	3	2285	2641.8882	608.8679	9218	0
3_rep1_rep2_merge_0.001_peak_60191_lociStitched	chr5	154389819	154405314	3	1889	3179.574	1146.63	9219	0
1_rep1_rep2_merge_0.001_peak_39816_lociStitched	chr2	181263846	181265969	1	2124	2239.765	206.9925	9220	0
1_rep1_rep2_merge_0.001_peak_28005_lociStitched	chr16	87805939	87807618	1	1680	2166.5816	133.8163	9221	0
1_rep1_rep2_merge_0.001_peak_75434_lociStitched	chr9	116026770	116028517	1	1748	2351.2873	318.8275	9222	0
5_rep1_rep2_merge_0.001_peak_63551_lociStitched	chr6	109661166	109673304	5	3380	3279.6876	1247.7864	9223	0
2_rep1_rep2_merge_0.001_peak_64791_lociStitched	chr6	148406436	148414998	2	2317	2771.5194	739.7568	9224	0
2_rep1_rep2_merge_0.001_peak_77410_lociStitched	chrX	74534208	74537123	2	2626	2196.744	165.2805	9225	0
1_rep1_rep2_merge_0.001_peak_10590_lociStitched	chr10	109429582	109431354	1	1773	2323.978	292.5572	9226	0
1_rep1_rep2_merge_0.001_peak_59530_lociStitched	chr5	140533417	140535209	1	1793	2152.3712	121.3184	9227	0
1_rep1_rep2_merge_0.001_peak_71272_lociStitched	chr8	94372362	94373905	1	1544	2235.9613	205.0647	9228	0
1_rep1_rep2_merge_0.001_peak_77138_lociStitched	chrX	48021060	48021941	1	882	2088.0581	59.2032	9229	0
2_rep1_rep2_merge_0.001_peak_61253_lociStitched	chr6	14499167	14502674	2	2110	2393.5275	364.728	9230	0
2_rep1_rep2_merge_0.001_peak_70415_lociStitched	chr8	47652699	47660776	2	2352	2696.1026	667.9679	9231	0
2_rep1_rep2_merge_0.001_peak_67444_lociStitched	chr7	88253876	88256225	2	2159	2154.9726	126.846	9232	0
3_rep1_rep2_merge_0.001_peak_19232_lociStitched	chr13	24267075	24273282	3	3430	2573.4222	545.5953	9233	0
2_rep1_rep2_merge_0.001_peak_10978_lociStitched	chr10	120365152	120367297	2	1817	2460.9585	433.29	9234	0
1_rep1_rep2_merge_0.001_peak_47396_lociStitched	chr3	50049496	50051626	1	2131	2232.027	204.693	9235	0
3_rep1_rep2_merge_0.001_peak_4946_lociStitched	chr1	173111899	173123658	3	2351	3304.279	1277.0274	9236	0
1_rep1_rep2_merge_0.001_peak_19153_lociStitched	chr13	20881772	20883692	1	1921	2180.928	154.752	9237	0
3_rep1_rep2_merge_0.001_peak_40787_lociStitched	chr2	215917571	215930918	3	2564	2620.0161	593.9415	9238	0
2_rep1_rep2_merge_0.001_peak_36433_lociStitched	chr2	43518940	43521324	2	2249	2231.1856	205.2624	9239	0
1_rep1_rep2_merge_0.001_peak_46515_lociStitched	chr3	28052911	28054925	1	2015	2240.7764	214.8938	9240	0
2_rep1_rep2_merge_0.001_peak_6344_lociStitched	chr1	215748651	215750604	2	1867	2238.138	212.2911	9241	0
3_rep1_rep2_merge_0.001_peak_35787_lociStitched	chr2	28224189	28232121	3	2465	2784.132	758.2992	9242	0
1_rep1_rep2_merge_0.001_peak_15052_lociStitched	chr11	131976888	131979117	1	2230	2259.5373	233.8221	9243	0
4_rep1_rep2_merge_0.001_peak_63806_lociStitched	chr6	117956110	117959025	4	1993	2385.053	360.5855	9244	0
2_rep1_rep2_merge_0.001_peak_62702_lociStitched	chr6	54281687	54291979	2	2627	3358.2796	1333.8432	9245	0
3_rep1_rep2_merge_0.001_peak_28017_lociStitched	chr16	87962827	87967135	3	2537	2275.4856	252.8796	9246	0
5_rep1_rep2_merge_0.001_peak_28665_lociStitched	chr17	16904041	16907465	5	2735	2295.1072	274.9472	9247	0
4_rep1_rep2_merge_0.001_peak_64339_lociStitched	chr6	135870579	135880788	4	2171	3448.6002	1429.26	9248	0
3_rep1_rep2_merge_0.001_peak_65504_lociStitched	chr7	3193535	3197391	3	2304	2350.6176	331.616	9249	0
1_rep1_rep2_merge_0.001_peak_74_lociStitched	chr1	2289810	2291857	1	2048	2062.7619	44.0105	9250	0
2_rep1_rep2_merge_0.001_peak_60029_lociStitched	chr5	150294688	150300405	2	3089	2270.7924	252.1197	9251	0
2_rep1_rep2_merge_0.001_peak_53879_lociStitched	chr4	108881545	108886157	2	2004	2593.7888	575.5776	9252	0
3_rep1_rep2_merge_0.001_peak_7264_lociStitched	chr1	243739855	243745337	3	2202	2745.9338	728.0096	9253	0
2_rep1_rep2_merge_0.001_peak_41144_lociStitched	chr2	224816311	224819250	2	2118	2415.5641	397.6467	9254	0
1_rep1_rep2_merge_0.001_peak_17062_lociStitched	chr12	67827126	67829090	1	1965	2225.212	207.3984	9255	0
1_rep1_rep2_merge_0.001_peak_74616_lociStitched	chr9	95510159	95512000	1	1842	2129.1165	111.7487	9256	0
2_rep1_rep2_merge_0.001_peak_20690_lociStitched	chr13	94327104	94330701	2	2304	2454.5928	437.3952	9257	0
2_rep1_rep2_merge_0.001_peak_76846_lociStitched	chrX	34809780	34813572	2	2419	2392.3728	375.408	9258	0
4_rep1_rep2_merge_0.001_peak_23248_lociStitched	chr14	99772244	99780627	4	2045	2820.8795	803.9297	9259	0
2_rep1_rep2_merge_0.001_peak_77149_lociStitched	chrX	48530452	48532501	2	1975	2191.6104	174.7797	9260	0
2_rep1_rep2_merge_0.001_peak_25890_lociStitched	chr15	99058557	99059933	2	1170	2072.944	56.5536	9261	0
3_rep1_rep2_merge_0.001_peak_57566_lociStitched	chr5	71827884	71831375	3	2859	2425.1977	409.4943	9262	0
2_rep1_rep2_merge_0.001_peak_57822_lociStitched	chr5	75601232	75603492	2	2106	2296.612	281.596	9263	0
4_rep1_rep2_merge_0.001_peak_14258_lociStitched	chr11	107695805	107705729	4	2242	3019.8732	1005.3012	9264	0
2_rep1_rep2_merge_0.001_peak_5077_lociStitched	chr1	178343678	178345898	2	2130	2276.166	262.404	9265	0
4_rep1_rep2_merge_0.001_peak_70122_lociStitched	chr8	37405434	37421608	4	2657	3495.2014	1481.5384	9266	0
3_rep1_rep2_merge_0.001_peak_53623_lociStitched	chr4	99394618	99405485	3	2682	3186.2044	1172.5493	9267	0
1_rep1_rep2_merge_0.001_peak_62115_lociStitched	chr6	35731465	35732892	1	1428	2052.4541	39.8133	9268	0
3_rep1_rep2_merge_0.001_peak_29586_lociStitched	chr17	43803469	43816320	3	2849	3106.0867	1093.6201	9269	0
2_rep1_rep2_merge_0.001_peak_15093_lociStitched	chr11	132734593	132746142	2	2812	3219.8612	1208.0254	9270	0
rep1_rep2_merge_0.001_peak_71865	chr8	116877221	116879664	1	2444	2364.824	353.0135	9271	0
3_rep1_rep2_merge_0.001_peak_9931_lociStitched	chr10	93287778	93289873	3	1612	2260.924	249.305	9272	0
4_rep1_rep2_merge_0.001_peak_72677_lociStitched	chr8	130598877	130605616	4	2868	2655.8399	644.2484	9273	0
1_rep1_rep2_merge_0.001_peak_17224_lociStitched	chr12	75177193	75178618	1	1426	2187.09	175.56	9274	0
2_rep1_rep2_merge_0.001_peak_36939_lociStitched	chr2	57443277	57445546	2	1909	2234.5112	223.2696	9275	0
2_rep1_rep2_merge_0.001_peak_19531_lociStitched	chr13	34201924	34208746	2	2372	3040.5654	1029.4398	9276	0
3_rep1_rep2_merge_0.001_peak_59450_lociStitched	chr5	139492586	139496164	3	2557	2284.1952	273.717	9277	0
3_rep1_rep2_merge_0.001_peak_41454_lociStitched	chr2	232853428	232857637	3	3060	2335.995	326.1975	9278	0
3_rep1_rep2_merge_0.001_peak_47973_lociStitched	chr3	70849134	70856712	3	1484	2830.383	820.6974	9279	0
4_rep1_rep2_merge_0.001_peak_30680_lociStitched	chr17	68790636	68795640	4	2650	2537.5284	527.922	9280	0
3_rep1_rep2_merge_0.001_peak_18985_lociStitched	chr12	126482643	126494346	3	2261	3142.2555	1132.8504	9281	0
2_rep1_rep2_merge_0.001_peak_48658_lociStitched	chr3	106792644	106795117	2	1712	2435.4104	426.5925	9282	0
2_rep1_rep2_merge_0.001_peak_20599_lociStitched	chr13	86563569	86572933	2	2239	3352.312	1343.734	9283	0
1_rep1_rep2_merge_0.001_peak_74936_lociStitched	chr9	108271078	108272949	1	1872	2241.8322	233.6879	9284	0
4_rep1_rep2_merge_0.001_peak_35433_lociStitched	chr2	18515186	18521145	4	2622	2528.9996	522.0084	9285	0
3_rep1_rep2_merge_0.001_peak_67307_lociStitched	chr7	81330723	81333727	3	2549	2385.4764	378.8044	9286	0
3_rep1_rep2_merge_0.001_peak_19135_lociStitched	chr13	20418849	20429189	3	2166	2769.052	763.092	9287	0
4_rep1_rep2_merge_0.001_peak_75775_lociStitched	chr9	127129524	127134389	4	3223	2312.3345	306.495	9288	0
3_rep1_rep2_merge_0.001_peak_64387_lociStitched	chr6	137692190	137699572	3	2488	2811.0656	805.3762	9289	0
5_rep1_rep2_merge_0.001_peak_71381_lociStitched	chr8	96842517	96854253	5	3235	3257.9136	1252.2312	9290	0
5_rep1_rep2_merge_0.001_peak_46783_lociStitched	chr3	36164820	36176248	5	2340	3171.27	1165.656	9291	0
3_rep1_rep2_merge_0.001_peak_12334_lociStitched	chr11	34371115	34380629	3	2592	2967.4166	961.8654	9292	0
1_rep1_rep2_merge_0.001_peak_74281_lociStitched	chr9	81455325	81457534	1	2210	2260.0279	254.6977	9293	0
1_rep1_rep2_merge_0.001_peak_13519_lociStitched	chr11	75030478	75032174	1	1697	2144.592	139.5808	9294	0
4_rep1_rep2_merge_0.001_peak_31598_lociStitched	chr18	12038631	12049850	4	2797	2684.7067	679.8714	9295	0
4_rep1_rep2_merge_0.001_peak_7383_lociStitched	chr1	248862801	248874232	4	3151	2908.0464	904.1921	9296	0
4_rep1_rep2_merge_0.001_peak_69581_lociStitched	chr8	19641393	19665447	4	2135	4146.9096	2143.2114	9297	0
2_rep1_rep2_merge_0.001_peak_69133_lociStitched	chr7	155918073	155920349	2	1692	2154.0064	150.4436	9298	0
1_rep1_rep2_merge_0.001_peak_43569_lociStitched	chr20	58306342	58307972	1	1631	2105.634	102.201	9299	0
4_rep1_rep2_merge_0.001_peak_45132_lociStitched	chr22	32720539	32724491	4	3214	2268.448	265.5744	9300	0
2_rep1_rep2_merge_0.001_peak_54456_lociStitched	chr4	135364340	135366590	2	2178	2193.75	192.15	9301	0
1_rep1_rep2_merge_0.001_peak_29055_lociStitched	chr17	32006869	32008315	1	1447	2058.9594	57.4062	9302	0
1_rep1_rep2_merge_0.001_peak_18973_lociStitched	chr12	125139790	125141598	1	1809	2138.1408	136.6848	9303	0
5_rep1_rep2_merge_0.001_peak_65754_lociStitched	chr7	15916348	15922621	5	2609	2771.4114	770.3244	9304	0
2_rep1_rep2_merge_0.001_peak_14850_lociStitched	chr11	127994017	127997049	2	2684	2196.0776	195.564	9305	0
2_rep1_rep2_merge_0.001_peak_12434_lociStitched	chr11	35579386	35584457	2	2124	2621.1999	622.2117	9306	0
1_rep1_rep2_merge_0.001_peak_54463_lociStitched	chr4	136650437	136652502	1	2066	2215.9515	217.0315	9307	0
1_rep1_rep2_merge_0.001_peak_37479_lociStitched	chr2	74119814	74120910	1	1097	2089.3048	90.5296	9308	0
2_rep1_rep2_merge_0.001_peak_35077_lociStitched	chr2	5695250	5697982	2	2557	2115.934	117.2028	9309	0
2_rep1_rep2_merge_0.001_peak_27132_lociStitched	chr16	56738491	56743556	2	1945	2338.5105	340.368	9310	0
3_rep1_rep2_merge_0.001_peak_55985_lociStitched	chr4	186839377	186845913	3	2823	2350.9992	352.944	9311	0
2_rep1_rep2_merge_0.001_peak_44523_lociStitched	chr21	46454430	46456806	2	2257	2292.1272	294.1488	9312	0
1_rep1_rep2_merge_0.001_peak_38746_lociStitched	chr2	142872827	142875080	1	2254	2325.5466	327.5862	9313	0
2_rep1_rep2_merge_0.001_peak_21362_lociStitched	chr14	24223672	24226099	2	2226	2218.0353	220.6143	9314	0
3_rep1_rep2_merge_0.001_peak_36691_lociStitched	chr2	47533481	47536157	3	2371	2138.6592	141.5604	9315	0
5_rep1_rep2_merge_0.001_peak_67201_lociStitched	chr7	78958440	78971037	5	2792	3712.3359	1715.7114	9316	0
2_rep1_rep2_merge_0.001_peak_19529_lociStitched	chr13	34178293	34180723	2	2306	2338.389	341.901	9317	0
4_rep1_rep2_merge_0.001_peak_4033_lociStitched	chr1	121573534	121588487	4	2915	2459.7685	463.543	9318	0
2_rep1_rep2_merge_0.001_peak_71976_lociStitched	chr8	118414574	118416513	2	1858	2274.0592	277.8587	9319	0
2_rep1_rep2_merge_0.001_peak_37297_lociStitched	chr2	69789492	69799826	2	2585	3042.3296	1046.8342	9320	0
1_rep1_rep2_merge_0.001_peak_55184_lociStitched	chr4	158427484	158429289	1	1806	2322.313	326.8855	9321	0
4_rep1_rep2_merge_0.001_peak_59194_lociStitched	chr5	133952299	133963654	4	2480	3097.644	1103.706	9322	0
3_rep1_rep2_merge_0.001_peak_45668_lociStitched	chr22	46415733	46425054	3	2293	2576.3244	582.5625	9323	0
1_rep1_rep2_merge_0.001_peak_53047_lociStitched	chr4	75843610	75845305	1	1696	2151.972	158.313	9324	0
4_rep1_rep2_merge_0.001_peak_74363_lociStitched	chr9	86320912	86324362	4	2522	2326.335	333.27	9325	0
3_rep1_rep2_merge_0.001_peak_62040_lociStitched	chr6	34608884	34612100	3	2792	2404.9248	411.9696	9326	0
6_rep1_rep2_merge_0.001_peak_19469_lociStitched	chr13	33188589	33195994	6	2436	2864.254	871.5685	9327	0
2_rep1_rep2_merge_0.001_peak_63715_lociStitched	chr6	113410297	113414642	2	2219	2590.9235	598.741	9328	0
1_rep1_rep2_merge_0.001_peak_50814_lociStitched	chr3	173659879	173661823	1	1945	2217.7152	225.8928	9329	0
3_rep1_rep2_merge_0.001_peak_13997_lociStitched	chr11	95830584	95836086	3	1673	2713.5864	722.4126	9330	0
1_rep1_rep2_merge_0.001_peak_59775_lociStitched	chr5	145752029	145754321	1	2293	2248.9104	257.85	9331	0
3_rep1_rep2_merge_0.001_peak_76153_lociStitched	chr9	134327887	134335694	3	2540	2182.8372	193.6136	9332	0
2_rep1_rep2_merge_0.001_peak_52963_lociStitched	chr4	73660910	73662857	2	1421	2217.2436	228.3831	9333	0
2_rep1_rep2_merge_0.001_peak_53472_lociStitched	chr4	89723863	89737924	2	2103	3783.8151	1795.5897	9334	0
1_rep1_rep2_merge_0.001_peak_52555_lociStitched	chr4	48601776	48604051	1	2276	2356.2175	368.3225	9335	0
3_rep1_rep2_merge_0.001_peak_35947_lociStitched	chr2	32422022	32426729	3	2231	2489.0616	501.2955	9336	0
3_rep1_rep2_merge_0.001_peak_13228_lociStitched	chr11	68579066	68584369	3	2191	2486.0464	499.5426	9337	0
1_rep1_rep2_merge_0.001_peak_52795_lociStitched	chr4	60757466	60759069	1	1604	2252.8562	267.2201	9338	0
1_rep1_rep2_merge_0.001_peak_75509_lociStitched	chr9	119963133	119964702	1	1570	2179.341	193.9284	9339	0
1_rep1_rep2_merge_0.001_peak_1141_lociStitched	chr1	27145124	27146835	1	1712	2108.4653	123.192	9340	0
4_rep1_rep2_merge_0.001_peak_6268_lociStitched	chr1	213119765	213124471	4	2824	2606.6534	622.1332	9341	0
1_rep1_rep2_merge_0.001_peak_18627_lociStitched	chr12	116818692	116819708	1	1017	2038.4008	54.7624	9342	0
2_rep1_rep2_merge_0.001_peak_48121_lociStitched	chr3	80232012	80233897	2	1805	2168.3155	184.9185	9343	0
1_rep1_rep2_merge_0.001_peak_62313_lociStitched	chr6	40996273	40998447	1	2175	2156.3906	173.0504	9344	0
2_rep1_rep2_merge_0.001_peak_22201_lociStitched	chr14	60653568	60657919	2	1793	2389.1341	406.3834	9345	0
4_rep1_rep2_merge_0.001_peak_6040_lociStitched	chr1	207936697	207945336	4	2507	3079.8035	1097.153	9346	0
1_rep1_rep2_merge_0.001_peak_8403_lociStitched	chr10	35040365	35042808	1	2444	2257.8206	276.3033	9347	0
2_rep1_rep2_merge_0.001_peak_69668_lociStitched	chr8	22914988	22918415	2	2696	2214.1847	232.6933	9348	0
2_rep1_rep2_merge_0.001_peak_19019_lociStitched	chr12	127306072	127308163	2	1920	2220.2238	238.7922	9349	0
3_rep1_rep2_merge_0.001_peak_73570_lociStitched	chr9	22209035	22213012	3	2380	2238.6533	257.7096	9350	0
2_rep1_rep2_merge_0.001_peak_43396_lociStitched	chr20	51660263	51662429	2	1947	2238.561	258.4038	9351	0
1_rep1_rep2_merge_0.001_peak_35723_lociStitched	chr2	27565867	27567777	1	1911	2228.779	250.401	9352	0
2_rep1_rep2_merge_0.001_peak_53546_lociStitched	chr4	95288581	95291539	2	2702	2440.0542	461.7438	9353	0
2_rep1_rep2_merge_0.001_peak_55247_lociStitched	chr4	159358059	159361471	2	2405	2415.3548	437.0772	9354	0
2_rep1_rep2_merge_0.001_peak_74143_lociStitched	chr9	76817272	76819519	2	2161	2220.2607	242.2266	9355	0
6_rep1_rep2_merge_0.001_peak_50698_lociStitched	chr3	171129331	171133789	6	2611	2626.6536	648.639	9356	0
3_rep1_rep2_merge_0.001_peak_25612_lociStitched	chr15	85587628	85592852	3	2561	2666.852	689.0456	9357	0
1_rep1_rep2_merge_0.001_peak_64346_lociStitched	chr6	135994720	135996104	1	1385	2234.8832	257.2856	9358	0
2_rep1_rep2_merge_0.001_peak_8603_lociStitched	chr10	47136470	47138627	2	1987	2115.5856	138.048	9359	0
1_rep1_rep2_merge_0.001_peak_69836_lociStitched	chr8	26403534	26405960	1	2427	2206.9322	229.4996	9360	0
