GROUP	chr1	x1	x2	chr2	y1	y2	ctrl_merge	mut_merge
clust3	chr15	43975000	44000000	chr15	44800000	44825000	421.337188800176	375.2155028978984
clust3	chr15	34075000	34100000	chr15	34675000	34700000	242.40844527880333	223.41267832120263
clust3	chr16	84950000	84975000	chr16	85150000	85175000	2349.18463834127	2158.08558622996
clust3	chr16	16450000	16475000	chr16	16550000	16575000	4693.704491933187	4327.713409423827
clust3	chr16	20500000	20525000	chr16	20625000	20650000	3537.3279298146567	3337.073078155516
clust3	chr16	76200000	76225000	chr16	76350000	76375000	2773.97643152873	2505.4161446889234
clust3	chr16	22425000	22450000	chr16	22525000	22550000	3331.1403388977064	3122.15367126465
clust3	chr16	38325000	38350000	chr16	38450000	38475000	3071.974814097084	2870.40980275472
clust3	chr16	94775000	94800000	chr16	95325000	95350000	780.9602162043253	704.387769063314
clust3	chr16	16300000	16325000	chr16	16850000	16875000	710.7030213673914	663.9000015258788
clust3	chr16	57100000	57125000	chr16	57600000	57625000	499.1269140243533	428.33886830012005
clust3	chr16	44475000	44500000	chr16	45150000	45175000	414.492420077324	383.6044120788577
clust3	chr16	44475000	44500000	chr16	45075000	45100000	471.8791702985764	425.13491431872063
clust3	chr16	45150000	45175000	chr16	46000000	46025000	338.208746989568	303.12918114662165
clust3	chr16	44725000	44750000	chr16	46000000	46025000	170.954266965389	158.24687953790033
clust3	chr16	79150000	79175000	chr16	84550000	84575000	382.9699681599936	328.1824151277544
clust3	chr16	87500000	87525000	chr16	88200000	88225000	261.49469117323537	232.5343595345813
clust3	chr17	89650000	89675000	chr17	90475000	90500000	1202.168704350788	1097.816507339478
clust3	chr17	50625000	50650000	chr17	50775000	50800000	1783.9954471588137	1563.5016706784563
clust3	chr17	43675000	43700000	chr17	44025000	44050000	947.275512377421	858.4471934636434
clust3	chr17	34100000	34125000	chr17	34625000	34650000	632.4341122309366	588.6396137873334
clust3	chr17	72850000	72875000	chr17	73275000	73300000	816.8704794247943	748.1981070836387
clust3	chr17	4775000	4800000	chr17	5175000	5200000	791.930859565735	700.7071374257406
clust3	chr17	74000000	74025000	chr17	74300000	74325000	825.6388092041017	719.7621326446533
clust3	chr17	88950000	88975000	chr17	90475000	90500000	351.39121174812334	332.12935843070363
clust3	chr17	86500000	86525000	chr17	87250000	87275000	382.7227320671083	354.907344261805
clust3	chr17	15700000	15725000	chr17	17825000	17850000	232.4719322522484	199.99515000979105
clust3	chr17	50975000	51000000	chr17	52450000	52475000	415.4199794133506	351.6328740914664
clust3	chr17	20925000	20950000	chr17	23525000	23550000	174.47937613725665	150.35260548194233
clust3	chr17	20925000	20950000	chr17	55875000	55900000	167.15877687931032	150.14336438973734
clust3	chr1	192175000	192200000	chr1	192575000	192600000	2938.733582814537	2743.601095835367
clust3	chr1	43300000	43325000	chr1	43725000	43750000	1482.2262350718163	1373.9310474395763
clust3	chr1	105875000	105900000	chr1	106150000	106175000	780.5459241867064	693.1397606531781
clust3	chr1	149525000	149550000	chr1	149750000	149775000	1600.3609981536868	1422.5080210367832
clust3	chr1	16425000	16450000	chr1	16725000	16750000	1077.9297173817945	952.2330071131375
clust3	chr1	193675000	193700000	chr1	194800000	194825000	905.6935981114692	801.8124685287472
clust3	chr1	149375000	149400000	chr1	149650000	149675000	1324.582189559935	1177.1900412241632
clust3	chr1	160200000	160225000	chr1	160900000	160925000	681.1553639570874	594.079775174459
clust3	chr1	77075000	77100000	chr1	77500000	77525000	689.266190131505	651.668403307597
clust3	chr1	76625000	76650000	chr1	77500000	77525000	704.1622953414917	650.1777577400206
clust3	chr1	172625000	172650000	chr1	173300000	173325000	589.68756655852	536.025568962097
clust3	chr1	105650000	105675000	chr1	106375000	106400000	365.222774585088	324.10352412859567
clust3	chr1	16100000	16125000	chr1	17125000	17150000	364.03691832224536	337.60828495025635
clust3	chr1	169525000	169550000	chr1	170150000	170175000	578.7539048989614	502.188956896464
clust3	chr1	156725000	156750000	chr1	157525000	157550000	372.3380565643313	323.8814347982407
clust3	chr1	4775000	4800000	chr1	6200000	6225000	314.51835529009503	265.783838748932
clust3	chr1	17975000	18000000	chr1	19175000	19200000	427.2607385317483	391.8787008921303
clust3	chr18	39125000	39150000	chr18	39375000	39400000	1459.0583562850968	1323.2118581136067
clust3	chr18	25525000	25550000	chr18	26175000	26200000	442.5911504427593	397.92544333140063
clust3	chr18	50225000	50250000	chr18	52325000	52350000	811.044539610545	714.7709821065267
clust3	chr18	43550000	43575000	chr18	44825000	44850000	337.8953369458516	309.91353003184
clust3	chr19	55200000	55225000	chr19	55300000	55325000	3200.612852732343	3004.2640447616564
clust3	chr19	44225000	44250000	chr19	44525000	44550000	1276.3245051701858	1155.02863407135
clust3	chr19	56900000	56925000	chr19	57325000	57350000	911.0786074002596	837.1542336146036
clust3	chr19	21375000	21400000	chr19	21725000	21750000	679.8777360916137	574.5594186782834
clust3	chr19	23250000	23275000	chr19	23950000	23975000	748.2535905838014	662.800818443298
clust3	chr19	30825000	30850000	chr19	31675000	31700000	758.1666358311969	710.312915802002
clust3	chr19	43675000	43700000	chr19	44550000	44575000	291.53909717003506	268.636835257212
clust3	chr2	77050000	77075000	chr2	77175000	77200000	3409.6507682800298	3080.679266611736
clust3	chr2	58050000	58075000	chr2	58300000	58325000	2519.11552174886	2129.1220207214333
clust3	chr2	78950000	78975000	chr2	79475000	79500000	1166.0754235585534	989.8499066034952
clust3	chr2	105600000	105625000	chr2	106175000	106200000	1288.2782338460268	1194.61593310038
clust3	chr2	41450000	41475000	chr2	41975000	42000000	1322.0256296793632	1139.6028690338137
clust3	chr2	157600000	157625000	chr2	158175000	158200000	1002.6391185124736	935.0304978688556
clust3	chr2	124775000	124800000	chr2	125025000	125050000	1147.5123526255286	1028.2383651733403
clust3	chr2	155725000	155750000	chr2	155925000	155950000	1324.5326697031633	1235.9169851938866
clust3	chr2	92875000	92900000	chr2	93425000	93450000	967.843651135762	844.2306464513143
clust3	chr2	14025000	14050000	chr2	14675000	14700000	918.5720005035406	786.7833518981934
clust3	chr2	93200000	93225000	chr2	93775000	93800000	672.5637639363609	625.2452987035117
clust3	chr2	75600000	75625000	chr2	76050000	76075000	841.9992955525717	713.0177539189657
clust3	chr2	80350000	80375000	chr2	80625000	80650000	1114.4856516520183	1000.6501909891794
clust3	chr2	59500000	59525000	chr2	60200000	60225000	681.2319180170693	584.559436480204
clust3	chr2	125850000	125875000	chr2	126150000	126175000	862.8693138758323	794.355207125346
clust3	chr2	164925000	164950000	chr2	165475000	165500000	599.975471019745	556.224277496338
clust3	chr2	17400000	17425000	chr2	19325000	19350000	500.2503587404887	436.8798931439717
clust3	chr2	13275000	13300000	chr2	14275000	14300000	538.1902788480123	487.5655031204224
clust3	chr2	123300000	123325000	chr2	124900000	124925000	321.822853644689	284.3831521670024
clust3	chr2	15075000	15100000	chr2	16300000	16325000	469.4500333468117	404.3905086517333
clust3	chr2	15050000	15075000	chr2	19650000	19675000	127.364023665587	111.39990367492032
clust3	chrX	43100000	43125000	chrX	43400000	43425000	570.2261961301169	539.7729921340944
clust3	chrX	95675000	95700000	chrX	95925000	95950000	573.4089037577314	529.6799511909486
clust3	chrX	70350000	70375000	chrX	70475000	70500000	947.4981712500256	857.764252026876
clust3	chrX	105375000	105400000	chrX	106000000	106025000	184.9599098364513	165.0205271840097
clust3	chrX	155600000	155625000	chrX	157450000	157475000	280.08793878555304	254.85012229283635
clust3	chrX	155575000	155600000	chrX	157175000	157200000	204.04335753122965	186.840417981148
clust3	chrX	17575000	17600000	chrX	18425000	18450000	236.44845807552332	205.27185777823132
clust3	chrX	95425000	95450000	chrX	95950000	95975000	156.99810119469967	141.97781097888932
clust3	chrX	5300000	5325000	chrX	31225000	31250000	133.09647262096402	113.14907236893973
clust3	chrX	122375000	122400000	chrX	123100000	123125000	108.33482734362292	95.8845730026563
clust3	chr3	136925000	136950000	chr3	137100000	137125000	1981.8433138529465	1766.1744232177734
clust3	chr3	146325000	146350000	chr3	146500000	146525000	1969.31774075826	1712.5334434509302
clust3	chr3	84900000	84925000	chr3	85900000	85925000	1434.2175709406563	1225.1021817525234
clust3	chr3	30575000	30600000	chr3	30775000	30800000	1225.326431274413	1063.012782414753
clust3	chr3	139500000	139525000	chr3	140125000	140150000	1007.005512555442	885.563663005829
clust3	chr3	140950000	140975000	chr3	141825000	141850000	697.5242735544838	594.1354632377623
clust3	chr3	86300000	86325000	chr3	86750000	86775000	1523.14401626587	1348.447674433393
clust3	chr3	20975000	21000000	chr3	21925000	21950000	747.1432011922199	687.2013263702393
clust3	chr3	136150000	136175000	chr3	137400000	137425000	772.1539061864214	664.5465974807744
clust3	chr3	7350000	7375000	chr3	8500000	8525000	623.9246504306793	585.1307039260867
clust3	chr3	120175000	120200000	chr3	121100000	121125000	805.8295129140216	732.9304962158203
clust3	chr3	154650000	154675000	chr3	157525000	157550000	419.689936319987	370.55504322052
clust3	chr3	35750000	35775000	chr3	36550000	36575000	381.9231481552124	349.7153522173564
clust3	chr3	100950000	100975000	chr3	101825000	101850000	376.460809548696	331.798626979192
clust3	chr3	123375000	123400000	chr3	123675000	123700000	429.8035847743353	387.140103260676
clust3	chr3	133525000	133550000	chr3	134225000	134250000	315.183942000071	285.188697894414
clust3	chr3	53525000	53550000	chr3	54675000	54700000	356.63065783182765	330.92844843864435
clust3	chr3	45375000	45400000	chr3	51100000	51125000	245.2524610360464	222.47301220893868
clust3	chr3	129525000	129550000	chr3	130700000	130725000	156.037370463212	144.16006735960667
clust3	chr3	155075000	155100000	chr3	158025000	158050000	200.4141645034157	186.94418748219837
clust3	chr3	22300000	22325000	chr3	27225000	27250000	230.79708329836532	214.811361392339
clust3	chr3	155225000	155250000	chr3	156750000	156775000	123.84873737891508	110.46977357069636
clust3	chr3	32725000	32750000	chr3	130700000	130725000	75.23493723074593	64.2153394818306
clust3	chr4	21825000	21850000	chr4	21925000	21950000	3961.909934997557	3696.35933939616
clust3	chr4	33000000	33025000	chr4	33100000	33125000	4049.1406097412096	3612.89699045817
clust3	chr4	25600000	25625000	chr4	25775000	25800000	2453.1769059499097	2224.057846069337
clust3	chr4	87775000	87800000	chr4	88175000	88200000	1211.079920450844	1078.762863159179
clust3	chr4	104200000	104225000	chr4	104875000	104900000	1161.523515065511	1016.1305631001792
clust3	chr4	13125000	13150000	chr4	13725000	13750000	1583.263373057047	1499.06316248576
clust3	chr4	120975000	121000000	chr4	121200000	121225000	892.6035561561588	754.0533034006753
clust3	chr4	116125000	116150000	chr4	116550000	116575000	1041.7491111755355	981.39920171102
clust3	chr4	89125000	89150000	chr4	89300000	89325000	1286.2973588307711	1208.7828989028933
clust3	chr4	67475000	67500000	chr4	68000000	68025000	1171.4828402201322	1051.3082841237397
clust3	chr4	98500000	98525000	chr4	98875000	98900000	1159.8519910176572	1001.9138882954924
clust3	chr4	130775000	130800000	chr4	131825000	131850000	554.148588180542	512.2749357223514
clust3	chr4	74550000	74575000	chr4	76025000	76050000	342.397593696912	310.6060321331023
clust3	chr5	147950000	147975000	chr5	148050000	148075000	4479.86935933431	3906.93823369344
clust3	chr5	25400000	25425000	chr5	25725000	25750000	2188.3197504679365	2061.93665568034
clust3	chr5	138825000	138850000	chr5	139175000	139200000	1643.8013353347767	1498.2613283793132
clust3	chr5	65525000	65550000	chr5	65675000	65700000	2351.432896296183	2157.35076395671
clust3	chr5	100400000	100425000	chr5	100500000	100525000	3214.54827404022	3031.173741022744
clust3	chr5	49500000	49525000	chr5	49950000	49975000	1355.82293319702	1189.68925412496
clust3	chr5	105975000	106000000	chr5	106625000	106650000	1141.5554307301816	973.451960881548
clust3	chr5	64075000	64100000	chr5	64250000	64275000	1689.769124031067	1580.1335385640466
clust3	chr5	90200000	90225000	chr5	90475000	90500000	1457.12107340495	1240.2403697967532
clust3	chr5	147400000	147425000	chr5	147825000	147850000	1081.870300769807	941.3054862022396
clust3	chr5	52500000	52525000	chr5	52800000	52825000	885.8560295104976	808.6992909113566
clust3	chr5	89125000	89150000	chr5	89375000	89400000	794.3878014087677	693.1688326199851
clust3	chr5	97300000	97325000	chr5	98175000	98200000	686.3416172663374	624.6335407892863
clust3	chr5	52175000	52200000	chr5	52825000	52850000	566.8877012729644	504.6295302708943
clust3	chr5	31175000	31200000	chr5	33625000	33650000	232.09551366170265	217.39612547556536
clust3	chr5	4950000	4975000	chr5	5725000	5750000	446.1026897827783	403.7224130630493
clust3	chr6	115250000	115275000	chr6	115525000	115550000	1837.0422166188532	1734.1299937566134
clust3	chr6	88600000	88625000	chr6	88700000	88725000	4871.097367604573	4487.435976664224
clust3	chr6	63250000	63275000	chr6	63400000	63425000	2044.8805618286133	1813.73094177246
clust3	chr6	122250000	122275000	chr6	122375000	122400000	1798.5175352096533	1671.8390496571865
clust3	chr6	83150000	83175000	chr6	83500000	83525000	1001.6496887207004	921.2063484191898
clust3	chr6	71900000	71925000	chr6	72325000	72350000	1265.3073682785025	1163.8982035318998
clust3	chr6	48175000	48200000	chr6	48750000	48775000	1026.8151245117188	942.9351247151676
clust3	chr6	116250000	116275000	chr6	116550000	116575000	1083.9282725652056	942.4120566050228
clust3	chr6	19000000	19025000	chr6	19750000	19775000	867.5920473734526	764.2628021240233
clust3	chr6	125600000	125625000	chr6	126450000	126475000	902.3938032786044	842.976170539856
clust3	chr6	126125000	126150000	chr6	126700000	126725000	569.869022687276	539.869637489319
clust3	chr6	98100000	98125000	chr6	99575000	99600000	453.7344414393106	386.348859826724
clust3	chr6	28300000	28325000	chr6	28925000	28950000	668.0189571380616	628.721541404724
clust3	chr6	95075000	95100000	chr6	97025000	97050000	560.793900648753	510.57409954071073
clust3	chr6	147000000	147025000	chr6	147800000	147825000	588.7993536790214	549.8052539825436
clust3	chr6	104475000	104500000	chr6	106625000	106650000	367.0865440368654	311.65514739354467
clust3	chr6	42675000	42700000	chr6	43650000	43675000	254.844658136368	229.20210520426463
clust3	chr7	130750000	130775000	chr7	130900000	130925000	1850.6770938237496	1721.4425137837734
clust3	chr7	114275000	114300000	chr7	114475000	114500000	2076.1849327087366	1912.04587109884
clust3	chr7	46625000	46650000	chr7	46750000	46775000	2234.736294110613	2061.7374293009434
clust3	chr7	68575000	68600000	chr7	68800000	68825000	1492.2162857055666	1347.3257382710765
clust3	chr7	73425000	73450000	chr7	73625000	73650000	1244.077625115713	1108.3474171956398
clust3	chr7	3200000	3225000	chr7	3300000	3325000	3310.514818429947	3124.8498872121168
clust3	chr7	105525000	105550000	chr7	105800000	105825000	820.9989980061846	726.5269320805866
clust3	chr7	4550000	4575000	chr7	4925000	4950000	1057.8432903289795	993.5744139353424
clust3	chr7	123500000	123525000	chr7	125375000	125400000	447.4280315240224	418.8648291428883
clust3	chr7	126600000	126625000	chr7	127050000	127075000	839.6326599121097	752.2116548220316
clust3	chr7	29100000	29125000	chr7	29550000	29575000	942.5186785062144	833.881597518921
clust3	chr7	74375000	74400000	chr7	75350000	75375000	379.0997060139973	341.3026359875997
clust3	chr7	62900000	62925000	chr7	63675000	63700000	490.1642961502077	454.89418586095167
clust3	chr7	44850000	44875000	chr7	45700000	45725000	373.48960733413696	322.0585130055747
clust3	chr7	76375000	76400000	chr7	78575000	78600000	232.687603274981	214.79065059622133
clust3	chr7	60375000	60400000	chr7	60600000	60625000	857.9721539815267	743.2028185526533
clust3	chr7	33675000	33700000	chr7	33775000	33800000	3511.58850224813	3236.1200777689605
clust3	chr7	5050000	5075000	chr7	13025000	13050000	175.91763987143835	159.53660509983732
clust3	chr10	13550000	13575000	chr10	14175000	14200000	2067.965900421143	1927.05458831787
clust3	chr10	114800000	114825000	chr10	115075000	115100000	2327.054634094237	2158.338757832847
clust3	chr10	90350000	90375000	chr10	90675000	90700000	1563.315630276997	1435.7643941243502
clust3	chr10	21750000	21775000	chr10	21975000	22000000	1925.1901693344132	1817.9856039683036
clust3	chr10	110775000	110800000	chr10	111100000	111125000	1389.3043158849068	1298.6528310775732
