entrez_id	symbol	chr	start	end	width	gb_ctrl_signal	gb_mut_signal	gb_log2fc	gb_signal_class	pr_ctrl_signal	pr_mut_signal	pr_log2fc	pr_signal_class
414128	G630064G18Rik	chr8	36985573	37024238	38666	0.917904	1.205113	0.324636	quantifiable	1.233613	0.888292	-0.391231	quantifiable
414758	Zfp950	chr19	61053840	61140840	87001	0.604774	0.625737	0.036199	quantifiable	0.971347	1.864975	0.807313	quantifiable
414801	Itprip	chr19	47894602	47919299	24698	1.807967	1.658457	-0.110472	quantifiable	4.38521	4.707773	0.097664	quantifiable
414872	Zyg11b	chr4	108229724	108301096	71373	0.269117	0.263016	-0.0181	quantifiable	1.091312	1.460066	0.357449	quantifiable
415115	Neurl2	chr2	164830732	164833456	2725	1.136602	1.383861	0.241513	quantifiable	1.37823	1.567052	0.161084	quantifiable
431706	Zfp457	chr13	67292450	67306485	14036	0.193203	0.278453	0.270463	one_condition	0.57857	1.481585	1.09116	quantifiable
432396	Zfp652os	chr11	95700106	95712754	12649	0.476159	0.595178	0.227625	quantifiable	1.153827	1.601742	0.407056	quantifiable
432436	Gm5420	chr10	21686411	21707440	21030	1.570191	1.716765	0.11352	quantifiable	3.187219	4.480075	0.464061	quantifiable
432442	Akap7	chr10	25169090	25307870	138781	1.019986	1.179762	0.174826	quantifiable	3.819543	6.064441	0.637562	quantifiable
432450	Nkain2	chr10	31689310	32890461	1201152	0.335445	0.235555	-0.285884	quantifiable	5.593644	6.299481	0.165308	quantifiable
432466	Gm5424	chr2	31497772	31520531	22760	2.244743	1.747999	-0.324672	quantifiable	2.743699	1.805254	-0.549242	quantifiable
432467	Hnrnph3	chr10	63014664	63024217	9554	1.009851	0.869541	-0.174727	quantifiable	1.399745	2.226121	0.594657	quantifiable
432478	Tmprss9	chr10	80871848	80899492	27645	1.088072	1.047063	-0.045945	quantifiable	1.61895	1.310464	-0.264875	quantifiable
432479	Tektip1	chr10	81363067	81365816	2750	3.312316	3.254111	-0.023969	quantifiable	2.986071	3.013717	0.012386	quantifiable
432480	Gm1553	chr10	82486537	82492618	6082	0.386962	0.263281	-0.328598	quantifiable	0.358026	0.247581	-0.305778	quantifiable
432486	Gnptab	chr10	88379132	88447329	68198	0.88043	0.826299	-0.072756	quantifiable	2.138626	3.275106	0.567342	quantifiable
432488	Gm17745	chr10	93335393	93348877	13485	1.544049	2.785646	0.768704	quantifiable	2.408428	4.562946	0.863641	quantifiable
432508	Cpsf6	chr10	117344673	117380015	35343	0.632417	0.70916	0.124335	quantifiable	1.589931	2.866621	0.770015	quantifiable
432516	Myo1a	chr10	127705170	127720940	15771	1.751503	1.442884	-0.245576	quantifiable	1.450494	1.103499	-0.335863	quantifiable
432530	Adcy1	chr11	7063489	7178506	115018	1.059615	0.791565	-0.339049	quantifiable	2.360901	3.719626	0.610138	quantifiable
432536	Pom121l12	chr11	14599276	14600314	1039	0.812454	0.406749	-0.719904	quantifiable	0.561	0.22026	-0.826627	quantifiable
432552	Garin3	chr11	46396559	46407982	11424	1.050214	1.699034	0.595217	quantifiable	0.840605	0.676203	-0.242931	quantifiable
432555	Gm5431	chr11	48887422	48902214	14793	0.397437	0.310427	-0.219046	quantifiable	0.458625	0.406695	-0.114809	quantifiable
432562	Lyrm7os	chr11	54819919	54824967	5049	0.551967	0.496283	-0.107975	quantifiable	0.523933	0.500088	-0.046984	quantifiable
432572	Specc1	chr11	61956763	62223013	266251	0.498893	0.357296	-0.31635	quantifiable	1.003412	1.128962	0.140912	quantifiable
432582	Ccdc92b	chr11	74619605	74641516	21912	0.94759	0.99467	0.057019	quantifiable	1.277694	1.620786	0.297537	quantifiable
432589	Gm11541	chr11	94694498	94704499	10002	0.727313	0.729786	0.003759	quantifiable	0.538487	0.516482	-0.04246	quantifiable
432600	Krtap9-21	chr11	99857917	99859061	1145	0.750592	0.724364	-0.039512	quantifiable	0.417115	0.488556	0.153274	quantifiable
432602	Krtap31-2	chr11	99936291	99937225	935	0.629104	0.478045	-0.282534	quantifiable	0.591375	0.452115	-0.271572	quantifiable
432611	Dnai2	chr11	114727408	114757889	30482	0.991759	1.128689	0.154426	quantifiable	1.532695	1.702521	0.133407	quantifiable
432613	Trim80	chr11	115440545	115448270	7726	1.03855	0.935156	-0.12365	quantifiable	0.782624	0.863452	0.11183	quantifiable
432615	Gm11733	chr11	117484368	117489014	4647	1.006561	1.075775	0.079181	quantifiable	2.285729	2.438683	0.085473	quantifiable
432628	Mfsd2b	chr12	4862440	4874359	11920	2.03451	1.858844	-0.11702	quantifiable	2.475256	2.202708	-0.153788	quantifiable
432641	Gm17746	chr12	25129174	25134931	5758	1.761753	1.382045	-0.306822	quantifiable	1.873026	1.71565	-0.112758	quantifiable
432649	Ube2frt	chr12	36090379	36091829	1451	1.330739	0.990062	-0.357812	quantifiable	1.230659	1.251829	0.020899	quantifiable
432677	Vrtn	chr12	84641019	84651455	10437	1.839962	1.420488	-0.32845	quantifiable	3.35703	2.70257	-0.291503	quantifiable
432713	Gm5441	chr12	117234521	117337022	102502	1.413891	1.4676	0.046655	quantifiable	1.423656	1.508797	0.072849	quantifiable
432720	Akr1c19	chr13	4228700	4252843	24144	0.435608	0.312431	-0.300119	quantifiable	0.507366	0.254574	-0.615797	quantifiable
432731	Zscan26	chr13	21442180	21453730	11551	0.621297	0.717404	0.156014	quantifiable	0.9056	2.937918	1.488083	quantifiable
432735	Vmn1r207	chr13	22725684	22726622	939	0.532284	0.397425	-0.284916	quantifiable	0.375728	0.242323	-0.365585	quantifiable
432736	Vmn1r209	chr13	22805580	22806518	939	0.806707	0.324043	-0.915935	quantifiable	0.471095	0.24337	-0.576474	quantifiable
432745	4930447K03Rik	chr13	34084155	34113272	29118	1.277292	2.325647	0.765582	quantifiable	0.948206	1.42237	0.491399	quantifiable
432763	Prr7	chr13	55464267	55473154	8888	7.24258	6.232912	-0.209717	quantifiable	4.958881	4.33847	-0.184082	quantifiable
432769	Zfp708	chr13	67069399	67108549	39151	0.27317	0.449137	0.440033	quantifiable	0.630375	1.195551	0.735032	quantifiable
432770	Rslcan18	chr13	67096613	67114028	17416	0.590615	1.055296	0.653589	quantifiable	0.346555	0.501672	0.348997	quantifiable
432777	Eprn	chr13	73344665	73347384	2720	0.277397	0.381649	0.274405	quantifiable	0.392704	0.444089	0.116143	quantifiable
432779	Lrrc14b	chr13	74359578	74364005	4428	1.073141	1.136613	0.069117	quantifiable	1.560662	1.909377	0.257986	quantifiable
432825	Gm5458	chr14	19594139	19602581	8443	1.14657	0.938833	-0.237842	quantifiable	0.714833	0.539972	-0.298677	quantifiable
432838	Gm5460	chr14	34016758	34048193	31436	1.758974	1.822045	0.045257	quantifiable	1.533217	1.564433	0.025458	quantifiable
432839	Gprin2	chr14	34185688	34201653	15966	3.059715	3.387883	0.137573	quantifiable	4.919335	6.49326	0.385416	quantifiable
432855	Zfhx2os	chr14	55053947	55075873	21927	2.895457	2.791314	-0.049047	quantifiable	3.631148	4.6134	0.327732	quantifiable
432860	B020004C17Rik	chr14	57015134	57018982	3849	0.75211	0.480429	-0.472743	quantifiable	0.746699	0.458921	-0.509673	quantifiable
432867	Defb48	chr14	62977524	62984510	6987	0.8581	0.706721	-0.218233	quantifiable	0.410031	0.394745	-0.035422	quantifiable
432870	Gm5464	chr14	66868850	66871723	2874	1.928514	3.706404	0.869797	quantifiable	2.554016	3.598138	0.460859	quantifiable
432879	Kbtbd6	chr14	79451835	79454818	2984	1.363904	3.448239	1.211479	quantifiable	1.241833	3.471109	1.336134	quantifiable
432939	Gm5468	chr15	25415022	25464362	49341	2.37846	3.245809	0.415502	quantifiable	6.064179	6.521114	0.101259	quantifiable
432940	Otulin	chr15	27542635	27630693	88059	1.751129	1.833132	0.058797	quantifiable	1.037418	1.003384	-0.03958	quantifiable
432945	Gm16294	chr15	40511322	40527277	15956	1.617908	2.788586	0.710949	quantifiable	2.075424	3.154763	0.555978	quantifiable
432956	D030024E09Rik	chr15	61534676	61774451	239776	1.331557	1.675241	0.288624	quantifiable	0.798969	0.894206	0.128877	quantifiable
432958	Gm20740	chr15	63176838	63718289	541452	0.588432	0.49973	-0.167619	quantifiable	0.628984	0.385755	-0.486842	quantifiable
432964	Iqank1	chr15	76009888	76046981	37094	1.024516	0.940943	-0.100268	quantifiable	3.539858	4.215138	0.238287	quantifiable
432982	Gm5475	chr15	100422147	100428150	6004	2.013245	3.070133	0.558955	quantifiable	2.247313	3.530664	0.604158	quantifiable
432985	Gm5476	chr15	101587334	101588543	1210	1.392632	0.930973	-0.486478	quantifiable	0.850701	0.695779	-0.225431	quantifiable
432986	Gm5477	chr15	101608715	101610479	1765	1.215052	0.945436	-0.300178	quantifiable	0.586044	0.446308	-0.274579	quantifiable
432987	Gm5478	chr15	101643020	101647380	4361	1.662163	1.591977	-0.054819	quantifiable	1.235188	1.422559	0.174713	quantifiable
432989	D930007P13Rik	chr15	103123070	103146828	23759	2.276973	2.168508	-0.064064	quantifiable	4.691352	4.939416	0.071084	quantifiable
432995	Smim22	chr16	5007288	5008309	1022	1.692791	1.092315	-0.543483	quantifiable	0.930795	0.637023	-0.425123	quantifiable
432999	A930007A09Rik	chr16	13754566	13758537	3972	2.300063	4.272442	0.83398	quantifiable	2.200378	4.177285	0.861317	quantifiable
433016	Cstdc4	chr16	36184212	36188111	3900	0.398718	0.265728	-0.348981	quantifiable	0.495656	0.310458	-0.43186	quantifiable
433022	Plcxd2	chr16	45959263	46010218	50956	1.414461	2.108014	0.510222	quantifiable	3.497179	7.217548	1.000573	quantifiable
433023	Gm5485	chr16	48399453	48412416	12964	1.756369	3.024848	0.71523	quantifiable	1.477746	2.098919	0.449777	quantifiable
433031	Or5ac15	chr16	59119148	59120068	921	0.669503	0.294474	-0.789622	quantifiable	0.344656	0.215404	-0.374839	one_condition
433047	Krtap13-24	chr16	88811440	88812220	781	6.078736	9.099371	0.565153	quantifiable	3.563287	5.077952	0.485768	quantifiable
433070	Vmn2r96	chr17	18573151	18616003	42853	0.082155	0.056628	NA	no_signal	0.1265	0.076474	NA	no_signal
433091	Pnpla1	chr17	28858411	28890309	31899	1.199747	1.072125	-0.135864	quantifiable	1.333644	0.995105	-0.354513	quantifiable
433099	Ly6g6f	chr17	35080480	35085610	5131	0.982994	1.763437	0.721261	quantifiable	0.329119	0.584457	0.550699	quantifiable
433102	Sfta2	chr17	35601549	35650571	49023	0.815239	0.720729	-0.138079	quantifiable	0.485174	0.37858	-0.236348	quantifiable
433107	Esp6	chr17	40561507	40565627	4121	0.276967	0.171531	-0.343837	one_condition	0.375379	0.184665	-0.556807	one_condition
433111	F630040K05Rik	chr17	45734506	45788594	54089	2.21653	2.464102	0.139598	quantifiable	5.410213	6.906184	0.339928	quantifiable
433171	Gm10549	chr18	33464163	33474710	10548	1.368143	2.923947	0.985129	quantifiable	2.559594	3.88752	0.563354	quantifiable
433178	Spink14	chr18	44027869	44032208	4340	0.922412	0.735441	-0.257786	quantifiable	0.790719	0.528945	-0.432332	quantifiable
433180	Spink6	chr18	44071393	44083611	12219	0.845135	0.46111	-0.644896	quantifiable	0.762454	0.556136	-0.339987	quantifiable
433181	Spink11	chr18	44190045	44196177	6133	0.570441	0.320378	-0.548486	quantifiable	0.413709	0.312034	-0.252199	quantifiable
433182	Eno1b	chr18	48045335	48048412	3078	0.676209	0.621122	-0.091494	quantifiable	0.73337	0.601595	-0.214551	quantifiable
433215	Tmem262	chr19	6080033	6080788	756	0.624372	0.436398	-0.363191	quantifiable	0.33887	0.292366	-0.125282	quantifiable
433247	Cyp2c68	chr19	39688834	39741054	52221	0.078157	0.055047	NA	no_signal	0.21996	0.261782	0.130939	one_condition
433256	Acsl5	chr19	55251938	55297720	45783	1.0411	1.121609	0.089265	quantifiable	2.736801	4.341827	0.625534	quantifiable
433273	Gm5523	chr1	13785883	13786879	997	2.237578	2.455738	0.122688	quantifiable	2.247006	2.501452	0.141602	quantifiable
433278	Khdc1c	chr1	21368331	21370845	2515	1.312401	0.7394	-0.675455	quantifiable	0.804425	0.532568	-0.4448	quantifiable
433281	Gm5524	chr1	27884046	27902396	18351	1.205082	2.066644	0.682096	quantifiable	1.109672	1.668067	0.505763	quantifiable
433287	Gm15455	chr1	33836124	33838680	2557	1.735856	1.576316	-0.122744	quantifiable	1.065338	1.09195	0.02956	quantifiable
433292	Nms	chr1	38939149	38950276	11128	1.632083	1.291041	-0.293564	quantifiable	1.515464	1.547643	0.026502	quantifiable
433294	Mettl21c	chr1	44009408	44020034	10627	0.97651	0.754605	-0.295878	quantifiable	1.148986	0.865592	-0.33456	quantifiable
433315	Gm13749	chr1	63964727	63968999	4273	1.586746	4.237426	1.302704	quantifiable	1.454041	4.195725	1.399188	quantifiable
433323	Sgpp2	chr1	78310345	78420289	109945	1.174433	1.325373	0.148253	quantifiable	3.415944	5.438935	0.638167	quantifiable
433347	Gm28856	chr1	130766384	130784433	18050	0.799224	0.840376	0.057092	quantifiable	1.483844	1.334438	-0.132381	quantifiable
433365	Teddm1b	chr1	153874345	153876871	2527	1.215874	0.834318	-0.445532	quantifiable	0.977807	0.764979	-0.282169	quantifiable
433367	Gm5532	chr1	155520173	155527143	6971	2.531084	2.65955	0.065838	quantifiable	6.129758	7.379167	0.259131	quantifiable
433374	Gm20743	chr1	164863133	164936775	73643	1.472556	2.661502	0.767534	quantifiable	1.759531	5.321116	1.484906	quantifiable
433375	Creg1	chr1	165763746	165775308	11563	2.322013	3.251832	0.449689	quantifiable	3.539816	5.557718	0.619806	quantifiable
433386	Ccdc185	chr1	182747126	182749180	2055	3.257451	4.261709	0.365996	quantifiable	2.784619	3.576072	0.337302	quantifiable
433390	Gm29678	chr1	190403645	190417145	13501	1.43239	1.18685	-0.23205	quantifiable	1.171854	0.916783	-0.291996	quantifiable
433406	Gm13363	chr1	30943221	30944304	1084	0.615083	0.768214	0.242841	quantifiable	1.087178	1.045329	-0.046934	quantifiable
433408	Gm13375	chr2	20969054	20969997	944	4.820524	5.558837	0.197197	quantifiable	2.741493	3.369956	0.277621	quantifiable
433415	Prrt1b	chr2	29744919	29751685	6767	2.18883	1.525169	-0.464912	quantifiable	2.458875	2.160962	-0.170067	quantifiable
433416	Gm13547	chr2	29759312	29764089	4778	0.544449	0.353975	-0.413284	quantifiable	0.020874	0.010741	NA	no_signal
433424	Zeb2os	chr2	45110707	45114087	3381	11.420069	11.458186	0.004716	quantifiable	10.697408	10.296427	-0.053984	quantifiable
433426	Gm13490	chr2	51656966	51732009	75044	2.324373	2.461948	0.075964	quantifiable	2.642574	2.740651	0.048598	quantifiable
433449	Or4a27	chr2	88728653	88729597	945	0.686841	0.30706	-0.782609	quantifiable	0.469398	0.227332	-0.62372	quantifiable
433456	4631405J19Rik	chr2	93027956	93044732	16777	3.517678	4.194099	0.239962	quantifiable	3.381944	4.058393	0.248278	quantifiable
433466	Jmjd7	chr2	120027483	120032594	5112	1.214223	1.14086	-0.075738	quantifiable	1.398635	1.666737	0.221085	quantifiable
433470	AA467197	chr2	122636986	122641191	4206	2.588169	3.570031	0.432548	quantifiable	2.003766	2.856507	0.468246	quantifiable
433481	Gm5535	chr2	144098818	144207990	109173	1.402037	1.968659	0.432186	quantifiable	1.065025	0.964383	-0.117638	quantifiable
433485	Syndig1	chr2	149829211	150004392	175182	1.881349	2.595857	0.422217	quantifiable	6.883544	8.533455	0.301305	quantifiable
433490	Defb45	chr2	152593191	152599399	6209	0.515951	0.389839	-0.271086	quantifiable	0.466638	0.381262	-0.191483	quantifiable
433492	Bpifb9b	chr2	154307227	154320646	13420	1.34048	0.890622	-0.490533	quantifiable	0.798735	0.612503	-0.291176	quantifiable
433502	Wfdc6b	chr2	164613522	164618212	4691	1.029764	0.653163	-0.517213	quantifiable	0.891906	0.471662	-0.684709	quantifiable
433520	Gm14403	chr2	177498215	177509763	11549	0.670392	0.747859	0.120325	quantifiable	0.911441	1.55046	0.645853	quantifiable
433586	Maml3	chr3	51685907	52105076	419170	1.645733	2.804255	0.696767	quantifiable	1.883075	3.814191	0.939701	quantifiable
433597	Aadacl2fm2	chr3	59729790	59752333	22544	0.588904	0.834359	0.382227	quantifiable	0.716986	0.857578	0.201646	quantifiable
433619	Kprp	chr3	92823074	92827247	4174	0.942438	0.624579	-0.460739	quantifiable	0.765369	0.592073	-0.27898	quantifiable
433632	Gm5544	chr3	97930173	97967018	36846	1.092141	1.044755	-0.053055	quantifiable	2.198553	2.115739	-0.05026	quantifiable
433637	Gm5547	chr3	105815540	105817357	1818	1.126877	0.847825	-0.334876	quantifiable	1.266598	0.898747	-0.410054	quantifiable
433638	I830077J02Rik	chr3	105924358	105932664	8307	0.740079	0.485053	-0.445292	quantifiable	0.490475	0.40695	-0.180368	quantifiable
433646	1700061I17Rik	chr3	117060522	117077765	17244	0.65709	0.500755	-0.28313	quantifiable	0.622975	0.415149	-0.408261	quantifiable
433653	Gimd1	chr3	132629820	132645351	15532	0.508049	0.336127	-0.388476	quantifiable	0.738724	0.522285	-0.369038	quantifiable
433667	Ankrd13c	chr3	157947239	158008034	60796	0.395991	0.369701	-0.0629	quantifiable	1.073347	1.887193	0.70411	quantifiable
433693	Akirin2	chr4	34550937	34566908	15972	0.850797	1.024425	0.21675	quantifiable	1.770263	3.827535	1.023997	quantifiable
433698	Spata31f1a	chr4	42848071	42853888	5818	1.535425	1.539728	0.003531	quantifiable	0.971974	1.445094	0.482169	quantifiable
433700	Spag8	chr4	43651335	43653594	2260	1.875602	1.812127	-0.044369	quantifiable	1.582738	1.700488	0.091272	quantifiable
433702	Ncbp1	chr4	46138613	46172403	33791	0.495775	0.433507	-0.131256	quantifiable	0.9655	1.932636	0.860479	quantifiable
433719	Msantd5f6	chr4	73401032	73405072	4041	0.720641	0.407767	-0.583233	quantifiable	0.685371	0.373134	-0.60995	quantifiable
433746	Gm12830	chr4	114821722	114856166	34445	0.721862	0.620358	-0.164468	quantifiable	2.320311	2.986139	0.335804	quantifiable
433751	Gm12866	chr4	119054790	119069111	14322	0.565079	0.490351	-0.144259	quantifiable	1.801853	1.513858	-0.221664	quantifiable
433752	Frg2f1	chr4	119530308	119539529	9222	0.729245	1.09475	0.469836	quantifiable	0.737962	1.222588	0.590498	quantifiable
433759	Hdac1	chr4	129516104	129542713	26610	0.442743	0.354182	-0.20686	quantifiable	0.713447	0.734212	0.031734	quantifiable
433766	Trim63	chr4	134315120	134329629	14510	0.643701	0.467231	-0.329635	quantifiable	0.633219	0.611373	-0.037409	quantifiable
433771	Micos10	chr4	139101814	139131113	29300	0.507347	0.321895	-0.424468	quantifiable	0.447928	0.321947	-0.301422	quantifiable
433779	Pramel31	chr4	144357942	144364419	6478	0.170323	0.126256	NA	no_signal	0.129531	0.072716	NA	no_signal
433791	Zfp992	chr4	146449023	146470292	21270	0.378879	0.234611	-0.397451	quantifiable	0.313969	0.159579	-0.492095	one_condition
433801	Zfp268	chr4	145585166	145625345	40180	0.1647	0.098013	NA	no_signal	0.414878	0.271043	-0.370472	quantifiable
433804	Zfp985	chr4	147553277	147585198	31922	0.371259	0.21446	-0.444358	one_condition	0.468909	0.302143	-0.399709	quantifiable
433809	Rnf207	chr4	152307019	152318993	11975	3.213503	2.9968	-0.094048	quantifiable	2.684033	3.295067	0.275474	quantifiable
433813	Pusl1	chr4	155887879	155891781	3903	1.526271	1.377779	-0.128192	quantifiable	1.378369	1.269944	-0.101327	quantifiable
433855	AI506816	chr5	23699070	23712667	13598	0.47044	0.797268	0.558952	quantifiable	1.199016	2.225148	0.78493	quantifiable
433864	Nom1	chr5	29434664	29457843	23180	0.466137	0.53461	0.137189	quantifiable	0.930356	2.181702	1.061821	quantifiable
433868	3110082J24Rik	chr5	30103584	30106086	2503	5.063698	4.54668	-0.148556	quantifiable	6.802616	6.767041	-0.007327	quantifiable
433882	Gm16223	chr5	42067960	42216798	148839	0.990024	1.067531	0.089553	quantifiable	2.315364	3.510437	0.557108	quantifiable
433899	Grxcr1	chr5	68031835	68166398	134564	1.616075	3.300371	0.939013	quantifiable	1.734511	2.382309	0.412941	quantifiable
433904	Ociad2	chr5	73322199	73341028	18830	1.125928	1.428902	0.292857	quantifiable	1.658274	3.207802	0.867794	quantifiable
433926	Lrrc8b	chr5	105415775	105490074	74300	1.438088	1.381837	-0.049786	quantifiable	3.306907	4.06813	0.281928	quantifiable
433931	Pigg	chr5	108312609	108349355	36747	0.4662	0.373763	-0.208665	quantifiable	0.837733	1.098537	0.317899	quantifiable
433938	Mn1	chr5	111417362	111457033	39672	2.01799	1.456955	-0.416308	quantifiable	4.383324	3.272995	-0.398188	quantifiable
433940	Fam222a	chr5	114568016	114613220	45205	2.343328	2.023444	-0.192284	quantifiable	3.038228	3.569501	0.217906	quantifiable
433944	Tbx3os2	chr5	119685095	119691218	6124	5.498693	4.004086	-0.437025	quantifiable	3.647519	2.283071	-0.627661	quantifiable
433956	Dnaaf5	chr5	139150223	139186510	36288	0.83795	0.710402	-0.185301	quantifiable	2.739408	4.054497	0.530411	quantifiable
