enh_idx	loop_idx	enh_on_anchor	partner_type	own_type	enhancer_class	loop_type	logFC	FDR	direction	is_differential	partner_group	promoter_gene	promoter_distance	enh_chr	enh_start	enh_end	in_abc	abc_score_wt	abc_score_ko	delta_abc
44260	33040	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0674514830024098	0.344257803033986	unchanged	FALSE	Promoter	Gabrb2	0	chr11	42319162	42319707	TRUE	0.054824	0.064477	0.009653
44263	21835	1	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	-0.0259218980224336	0.875489843055009	unchanged	FALSE	Promoter	Mesd	0	chr7	83735316	83735823	TRUE	0.043864	0.036049	-0.007815
44264	21612	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.0703093972646406	0.374307331417894	unchanged	FALSE	Promoter	H3c15	0	chr3	96182524	96182694	FALSE	NA	NA	NA
44274	7450	1	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	0.0212033624745767	0.832308425954822	unchanged	FALSE	Promoter	Srcin1	1185	chr11	97536850	97537331	TRUE	0.127399	0.112406	-0.014993
44277	26614	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.111358672024456	0.12824902218253	unchanged	FALSE	Promoter	Mxd4	0	chr5	33983130	33983995	FALSE	NA	NA	NA
44293	37054	1	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.0750067930214107	0.355526180956741	unchanged	FALSE	Promoter	Ubb	0	chr11	61949451	61949545	FALSE	NA	NA	NA
44300	11135	1	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	0.0479333358429231	0.380889819332506	unchanged	FALSE	Promoter	D430041D05Rik	0	chr2	104134495	104134857	FALSE	NA	NA	NA
44300	34953	1	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	0.0931958168247482	0.224368307177699	unchanged	FALSE	Promoter	Cstf3	0	chr2	104134495	104134857	FALSE	NA	NA	NA
44301	28161	1	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	-0.0470551690462099	0.703038810146403	unchanged	FALSE	Promoter	Gprc5c	0	chr11	114480091	114480634	FALSE	NA	NA	NA
44304	34927	1	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.0534043419012496	0.474488061247184	unchanged	FALSE	Promoter	Rbck1	0	chr2	152105345	152105967	TRUE	0.027034	0.025511	-0.001523
44310	32060	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0781297975936069	0.475983066630738	unchanged	FALSE	Promoter	Olfr155	0	chr4	43431804	43431990	FALSE	NA	NA	NA
44310	35630	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.023075287339978	0.703915003333763	unchanged	FALSE	Promoter	Creb3	0	chr4	43431804	43431990	FALSE	NA	NA	NA
44319	6642	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0220590931090727	0.725017797365525	unchanged	FALSE	Promoter	Rnase11	0	chr14	50930474	50930656	TRUE	0.076157	0	-0.076157
44319	28072	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.164321525018288	0.21983119632837	unchanged	FALSE	Promoter	Hnrnpc	0	chr14	50930474	50930656	FALSE	NA	NA	NA
44319	29358	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.0148040339856336	0.915677787730174	unchanged	FALSE	Promoter	Mettl17	0	chr14	50930474	50930656	FALSE	NA	NA	NA
44319	32707	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.0725372243763836	0.552425697184785	unchanged	FALSE	Promoter	Mettl3	0	chr14	50930474	50930656	FALSE	NA	NA	NA
44319	36927	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.0592466864121119	0.674536628267719	unchanged	FALSE	Promoter	Tmem253	0	chr14	50930474	50930656	FALSE	NA	NA	NA
44322	26843	1	Repressed_Promoter	Other	Stable	Repressed_Promoter-Other	-0.0185090002612169	0.832472180464813	unchanged	FALSE	Promoter	Ndrg4	0	chr8	95488813	95489077	FALSE	NA	NA	NA
44327	25510	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.0135741411284352	0.929698886068586	unchanged	FALSE	Promoter	Fam98b	0	chr2	117120369	117121254	TRUE	0.039262	0.035716	-0.003546
44331	22089	1	Active_Promoter	Bivalent_Promoter	Stable	Active_Promoter-Bivalent_Promoter	0.062457625252085	0.375866358282727	unchanged	FALSE	Promoter	Sec61g	0	chr11	16261276	16261512	FALSE	NA	NA	NA
44336	9528	1	Active_Promoter	Poised_Enhancer	Stable	Active_Promoter-Poised_Enhancer	-0.174705259851731	0.29959313856906	unchanged	FALSE	Promoter	Qk	0	chr17	9759584	9759816	FALSE	NA	NA	NA
44339	30417	1	Repressed_Promoter	Polycomb	Stable	Repressed_Promoter-Polycomb	0.171591367920632	0.024712687819056	up_in_mutant	TRUE	Promoter	Gm28875	0	chr12	104830200	104830282	FALSE	NA	NA	NA
44345	27235	1	Active_Promoter	Other	Stable	Active_Promoter-Other	0.0245456129772641	0.74794052717486	unchanged	FALSE	Promoter	Atp6v1g2	0	chr17	35000807	35001540	FALSE	NA	NA	NA
44345	33954	1	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.0312665606970835	0.691676945996724	unchanged	FALSE	Promoter	Ly6g5c	0	chr17	35000807	35001540	FALSE	NA	NA	NA
44345	23294	1	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.0503321207623721	0.497748186787805	unchanged	FALSE	Promoter	Gpank1	0	chr17	35000807	35001540	FALSE	NA	NA	NA
44348	26795	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0138812407017068	0.883186930197022	unchanged	FALSE	Promoter	Gm15344	0	chr10	85973008	85973268	FALSE	NA	NA	NA
44348	38689	1	Repressed_Promoter	Active_Promoter	Stable	Active_Promoter-Repressed_Promoter	0.00221110312745878	0.980180925386498	unchanged	FALSE	Promoter	Timp3	370	chr10	85973008	85973268	FALSE	NA	NA	NA
44349	25836	1	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.0401310856033783	0.570720624168679	unchanged	FALSE	Promoter	Sap18	0	chr14	57680073	57680200	FALSE	NA	NA	NA
44349	17558	1	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.0863029289728538	0.273175623710931	unchanged	FALSE	Promoter	Gm49361	0	chr14	57680073	57680200	FALSE	NA	NA	NA
44349	19111	1	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.172585953979173	0.0610323321176811	unchanged	FALSE	Promoter	Ska3	0	chr14	57680073	57680200	FALSE	NA	NA	NA
44364	36750	1	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.135072466577036	0.0860003856209247	unchanged	FALSE	Promoter	Arid5b	0	chr10	67984632	67984834	FALSE	NA	NA	NA
44369	22494	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.116794747161037	0.305960171385885	unchanged	FALSE	Promoter	Ccnl1	0	chr3	65527704	65528606	TRUE	0.023652	0.0328	0.009148
44369	11751	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0642249545033383	0.265351717741798	unchanged	FALSE	Promoter	Lekr1	0	chr3	65527704	65528606	TRUE	0.090806	0.105726	0.01492
44372	36045	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.247511310396495	0.0642028869043164	unchanged	FALSE	Promoter	Kctd8	0	chr5	67847160	67848058	FALSE	NA	NA	NA
44372	20027	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.274774804794227	0.0672511763907888	unchanged	FALSE	Promoter	Guf1	0	chr5	67847160	67848058	TRUE	0.037379	0.036201	-0.001178
44378	5706	1	Active_Promoter	Bivalent_Promoter	Stable	Active_Promoter-Bivalent_Promoter	-0.169959855650184	0.450183860658136	unchanged	FALSE	Promoter	Dnajc24	0	chr2	105688543	105688668	TRUE	0.026797	0.047279	0.020482
44387	29919	1	Repressed_Promoter	Polycomb	Stable	Repressed_Promoter-Polycomb	0.318249874971632	0.000210561169395045	up_in_mutant	TRUE	Promoter	Tgfbr1	0	chr4	47227847	47228068	FALSE	NA	NA	NA
44390	20655	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0948348459533133	0.26344658676757	unchanged	FALSE	Promoter	Garnl3	0	chr2	32961413	32961962	FALSE	NA	NA	NA
44393	19245	1	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.126836259513874	0.205539407073736	unchanged	FALSE	Promoter	Atp5g1	0	chr11	95824050	95824594	TRUE	0.020915	0.018491	-0.002424
44401	14630	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.172120159314606	0.123130237247987	unchanged	FALSE	Promoter	Lgalsl	0	chr11	20740902	20741145	FALSE	NA	NA	NA
44401	19272	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.336064889808611	0.109091977625827	unchanged	FALSE	Promoter	Wdpcp	0	chr11	20740902	20741145	FALSE	NA	NA	NA
44413	3435	1	Active_Promoter	Other	Stable	Active_Promoter-Other	0.0738793482633838	0.29745942276258	unchanged	FALSE	Promoter	Rora	0	chr9	68016653	68016852	FALSE	NA	NA	NA
44414	6537	1	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	0.0687141154035009	0.343971557050234	unchanged	FALSE	Promoter	Sh3bp5	0	chr14	31384458	31384845	TRUE	0.050125	0.055898	0.005773
44428	35541	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.145726786234004	0.230454323623081	unchanged	FALSE	Promoter	Rbm15	0	chr3	105958984	105959867	FALSE	NA	NA	NA
44434	38894	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0174283812752281	0.872305326334909	unchanged	FALSE	Promoter	Zdhhc8	0	chr16	17633937	17634004	FALSE	NA	NA	NA
44436	2380	1	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	-0.051979663515839	0.765559281261219	unchanged	FALSE	Promoter	Txndc11	0	chr16	11071240	11071526	TRUE	0.052878	0.039406	-0.013472
44439	35829	1	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	0.0651524055825382	0.225825155697905	unchanged	FALSE	Promoter	Wdfy3	0	chr5	101882276	101882501	TRUE	0.02006	0.021397	0.001337
44444	34734	1	Repressed_Promoter	Other	Stable	Repressed_Promoter-Other	-0.189588977652891	0.0926064744858994	unchanged	FALSE	Promoter	Lgals12	0	chr19	7258042	7258240	FALSE	NA	NA	NA
44447	6630	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.109552294422214	0.37754670951433	unchanged	FALSE	Promoter	Kctd6	0	chr14	8172725	8173415	TRUE	0.14311	0.156405	0.013295
44451	28113	1	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.0415682082313397	0.661496656346378	unchanged	FALSE	Promoter	Cadm1	0	chr9	46337909	46338240	FALSE	NA	NA	NA
44458	4137	1	Repressed_Promoter	Polycomb	Stable	Repressed_Promoter-Polycomb	-0.0819149439074802	0.334034236240566	unchanged	FALSE	Promoter	Efnb2	0	chr8	8231283	8231785	FALSE	NA	NA	NA
44458	29300	1	Repressed_Promoter	Polycomb	Stable	Repressed_Promoter-Polycomb	-0.0192637820945744	0.824983174304703	unchanged	FALSE	Promoter	Gm31135	0	chr8	8231283	8231785	FALSE	NA	NA	NA
44460	34345	1	Active_Promoter	Poised_Enhancer	Stable	Active_Promoter-Poised_Enhancer	0.111379794978825	0.165069240099385	unchanged	FALSE	Promoter	Shisa4	236	chr1	134989515	134989608	FALSE	NA	NA	NA
44462	38592	1	Active_Promoter	Poised_Enhancer	Stable	Active_Promoter-Poised_Enhancer	0.0848465066906859	0.162305571537547	unchanged	FALSE	Promoter	Lrtm2	0	chr6	119219482	119219769	FALSE	NA	NA	NA
44469	28495	1	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.0655398830746114	0.672357437263906	unchanged	FALSE	Promoter	Prepl	0	chr17	83872823	83873273	FALSE	NA	NA	NA
44476	27057	1	Active_Promoter	Poised_Enhancer	Stable	Active_Promoter-Poised_Enhancer	0.048169162643925	0.622425241258694	unchanged	FALSE	Promoter	Nfil3	0	chr13	52254284	52254607	FALSE	NA	NA	NA
44480	23125	1	Active_Promoter	Other	Stable	Active_Promoter-Other	0.141331137473578	0.0774180192800142	unchanged	FALSE	Promoter	Rab15	0	chr12	76765426	76765861	FALSE	NA	NA	NA
44481	11595	1	Active_Promoter	Poised_Enhancer	Stable	Active_Promoter-Poised_Enhancer	-0.0452743490768072	0.559073022903	unchanged	FALSE	Promoter	Dnajb4	0	chr3	152111151	152111496	TRUE	0.020049	0.015514	-0.004535
44500	34347	1	Repressed_Promoter	Poised_Enhancer	Stable	Repressed_Promoter-Poised_Enhancer	0.140187031240021	0.082783399444741	unchanged	FALSE	Promoter	D130058E05Rik	0	chr1	89526012	89526209	FALSE	NA	NA	NA
44510	22382	1	Repressed_Promoter	Poised_Enhancer	Stable	Repressed_Promoter-Poised_Enhancer	-0.130283400534855	0.141046613970066	unchanged	FALSE	Promoter	Fam189a2	0	chr19	23972935	23973230	FALSE	NA	NA	NA
44511	32280	1	Repressed_Promoter	Poised_Enhancer	Stable	Repressed_Promoter-Poised_Enhancer	-0.00267537279515964	0.970198717696625	unchanged	FALSE	Promoter	Socs2	0	chr10	95228322	95228447	FALSE	NA	NA	NA
44512	18371	1	Active_Promoter	Other	Stable	Active_Promoter-Other	0.0310644882200332	0.831013470267173	unchanged	FALSE	Promoter	Nr2f6	0	chr8	70898168	70898274	FALSE	NA	NA	NA
44512	36850	1	Active_Promoter	Other	Stable	Active_Promoter-Other	0.0168594237790517	0.906452013540713	unchanged	FALSE	Promoter	Use1	0	chr8	70898168	70898274	FALSE	NA	NA	NA
44512	20994	1	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.0572486983892691	0.754920807262523	unchanged	FALSE	Promoter	Abhd8	0	chr8	70898168	70898274	FALSE	NA	NA	NA
44512	22813	1	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.0937879892340055	0.49693312510576	unchanged	FALSE	Promoter	Ocel1	0	chr8	70898168	70898274	FALSE	NA	NA	NA
44519	34661	1	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.0847444985878647	0.160863990336103	unchanged	FALSE	Promoter	Fgfbp3	0	chr19	36816049	36816223	FALSE	NA	NA	NA
44525	31674	1	Active_Promoter	Polycomb	Stable	Active_Promoter-Polycomb	0.276855334984274	0.00278554484451176	up_in_mutant	TRUE	Promoter	Brinp2	0	chr1	157553175	157553336	FALSE	NA	NA	NA
44532	13186	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.166375020448659	0.223462493065114	unchanged	FALSE	Promoter	Reep1	0	chr6	71632657	71633602	TRUE	0.069223	0.070596	0.001373
44543	16903	1	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	0.0251518151654917	0.75645773210867	unchanged	FALSE	Promoter	Klhl3	0	chr13	58023924	58024583	TRUE	0.15796	0.137709	-0.020251
44543	21202	1	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	0.0762237323978389	0.561317704538097	unchanged	FALSE	Promoter	Ubqln1	0	chr13	58023924	58024583	TRUE	0.051859	0.07261	0.020751
44544	36655	1	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	-0.0870766495205127	0.130670441813886	unchanged	FALSE	Promoter	Btbd11	0	chr10	85221021	85221530	TRUE	0.080193	0.075745	-0.004448
44544	14051	1	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	-0.116365654834334	0.195040802843289	unchanged	FALSE	Promoter	Btbd11	0	chr10	85221021	85221530	TRUE	0.080193	0.075745	-0.004448
44559	38067	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.369798521473633	0.0978454614150863	unchanged	FALSE	Promoter	Tgds	0	chr14	18238271	18239603	FALSE	NA	NA	NA
44559	6564	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0809485064183825	0.495489664714058	unchanged	FALSE	Promoter	Nkiras1	0	chr14	18238271	18239603	TRUE	0.253602	0.236089	-0.017513
44560	32370	1	Active_Promoter	Poised_Enhancer	Stable	Active_Promoter-Poised_Enhancer	-0.0850098983104276	0.24975241132593	unchanged	FALSE	Promoter	Gm32507	0	chr8	64761476	64761635	FALSE	NA	NA	NA
44560	6313	1	Active_Promoter	Poised_Enhancer	Stable	Active_Promoter-Poised_Enhancer	-0.0685704764969001	0.401071980019005	unchanged	FALSE	Promoter	Tmem192	0	chr8	64761476	64761635	FALSE	NA	NA	NA
44562	1528	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.107105011937759	0.319076133872206	unchanged	FALSE	Promoter	Fnip2	0	chr3	79286652	79287670	TRUE	0.090563	0.062597	-0.027966
44569	31665	1	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.0118548609509172	0.899235818273823	unchanged	FALSE	Promoter	Gm37552	0	chr1	136051407	136051752	FALSE	NA	NA	NA
44574	28290	1	Active_Promoter	Bivalent_Promoter	Stable	Active_Promoter-Bivalent_Promoter	-0.065492005903039	0.825914249992353	unchanged	FALSE	Promoter	Tmem170b	0	chr13	36734733	36735204	FALSE	NA	NA	NA
44576	25993	1	Active_Promoter	Poised_Enhancer	Stable	Active_Promoter-Poised_Enhancer	0.123893320384032	0.462552784229364	unchanged	FALSE	Promoter	Atp6v0a1	0	chr11	98959557	98959786	FALSE	NA	NA	NA
44579	17687	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.176778095987223	0.139752615554343	unchanged	FALSE	Promoter	Mfsd14b	0	chr13	64306226	64306367	FALSE	NA	NA	NA
44579	26027	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.274898195554737	0.00990119967317231	down_in_mutant	TRUE	Promoter	Gm36445	0	chr13	64306226	64306367	FALSE	NA	NA	NA
44581	5361	1	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	-0.0123023956489258	0.956530699211071	unchanged	FALSE	Promoter	Nfil3	0	chr13	52891992	52892516	TRUE	0.044449	0.05169	0.007241
44591	30057	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.303322112406102	0.0146244825634053	down_in_mutant	TRUE	Promoter	Tmem168	0	chr6	13069644	13070138	TRUE	0.013132	0.022692	0.00956
44593	38244	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.00169772118592616	0.983463942052373	unchanged	FALSE	Promoter	Ece2	0	chr16	20516700	20517168	TRUE	0.029022	0.027774	-0.001248
44607	30615	1	Active_Promoter	Polycomb	Stable	Active_Promoter-Polycomb	-0.0176237163085233	0.861051556417441	unchanged	FALSE	Promoter	Prox1	0	chr1	189887619	189887812	FALSE	NA	NA	NA
44614	4029	1	Active_Promoter	Other	Stable	Active_Promoter-Other	0.058206333690871	0.506686752419578	unchanged	FALSE	Promoter	Actn4	0	chr7	28810280	28810936	TRUE	0.04186	0.054958	0.013098
44616	2219	1	Active_Promoter	Polycomb	Stable	Active_Promoter-Polycomb	0.224473834256281	0.051182718926258	unchanged	FALSE	Promoter	Smim15	0	chr13	107325811	107326143	FALSE	NA	NA	NA
44616	8236	1	Active_Promoter	Polycomb	Stable	Active_Promoter-Polycomb	0.325888982526474	0.000452184550730739	up_in_mutant	TRUE	Promoter	Ndufaf2	0	chr13	107325811	107326143	FALSE	NA	NA	NA
44616	37090	1	Active_Promoter	Polycomb	Stable	Active_Promoter-Polycomb	0.0782421888687561	0.231215456087471	unchanged	FALSE	Promoter	Smim15	0	chr13	107325811	107326143	FALSE	NA	NA	NA
44630	3377	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0991693617799617	0.524083904808707	unchanged	FALSE	Promoter	Jph3	377	chr8	121652796	121653289	TRUE	0.039203	0.029972	-0.009231
44649	31625	1	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	-0.0530144414646578	0.736511378030216	unchanged	FALSE	Promoter	Gm31645	0	chr17	73831470	73831766	FALSE	NA	NA	NA
44668	4248	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.147341692310467	0.169677974064049	unchanged	FALSE	Promoter	Itga3	0	chr11	95039888	95040114	TRUE	0.032618	0.03294	0.000322
44671	26097	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.0124848759582848	0.878709466212146	unchanged	FALSE	Promoter	Atf4	0	chr15	80094233	80094553	FALSE	NA	NA	NA
44671	8625	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0261219150200246	0.820775081000781	unchanged	FALSE	Promoter	Atf4	0	chr15	80094233	80094553	FALSE	NA	NA	NA
44685	27624	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.080230266476859	0.705723057800463	unchanged	FALSE	Promoter	Pde7a	0	chr3	14578502	14579068	FALSE	NA	NA	NA
44685	28900	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.120386982960659	0.294687083971435	unchanged	FALSE	Promoter	Ythdf3	0	chr3	14578502	14579068	FALSE	NA	NA	NA
44685	2859	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.109632672978938	0.415369875812343	unchanged	FALSE	Promoter	Rbis	0	chr3	14578502	14579068	TRUE	0.207587	0.169071	-0.038516
44693	11236	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.165532742937209	0.0910652635917423	unchanged	FALSE	Promoter	Commd3	0	chr2	18392292	18392954	TRUE	0.039534	0.038685	-0.000849
44693	25511	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.00141367217629387	0.992187119117964	unchanged	FALSE	Promoter	Gm20539	0	chr2	18392292	18392954	FALSE	NA	NA	NA
44697	34237	1	Repressed_Promoter	Other	Stable	Repressed_Promoter-Other	0.0750596667017581	0.160333047794315	unchanged	FALSE	Promoter	Tram2	0	chr1	20933605	20933780	FALSE	NA	NA	NA
44699	25752	1	Active_Promoter	Repressed_Promoter	Stable	Active_Promoter-Repressed_Promoter	0.777244313999697	6.08186397386388e-07	up_in_mutant	TRUE	Promoter	Fam133b	0	chr5	3343905	3343956	FALSE	NA	NA	NA
44702	16595	1	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	0.0452293288921179	0.416581298253301	unchanged	FALSE	Promoter	Reln	0	chr5	22118481	22118849	TRUE	0.031609	0.032944	0.001335
44703	5129	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.216625111745007	0.23951220553495	unchanged	FALSE	Promoter	Baz2a	0	chr10	127079805	127080211	FALSE	NA	NA	NA
44703	36793	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0912272056834208	0.305041600375162	unchanged	FALSE	Promoter	Gm47438	0	chr10	127079805	127080211	FALSE	NA	NA	NA
44703	6071	1	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.0725340188661739	0.678966319023591	unchanged	FALSE	Promoter	B4galnt1	0	chr10	127079805	127080211	FALSE	NA	NA	NA
44705	32236	1	Repressed_Promoter	Repressed_Promoter	Stable	Repressed_Promoter-Repressed_Promoter	0.0775715143751171	0.723015545002127	unchanged	FALSE	Promoter	Wnt11	0	chr7	98499704	98499965	FALSE	NA	NA	NA
