#TAD name (cmd=getDiffExpression.pl BAP1.tad.scores.txt ctrl ctrl ctrl mut mut mut)	chr1	start1	end1	chr2	start2	end2	color	InclustionRatio(IR)	Length	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M3/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M3/tagdirs IR	ctrl vs. mut Difference	ctrl vs. mut p-value	ctrl vs. mut adj. p-value
chr8:67416000-67970998	chr8	67416000	67970998	chr8	67416000	67970998	255,255,0	3.135000	554998	3.126844	3.119593	2.973522	3.245406	3.240836	3.085605	0.117295999999999	0.124030605022295	0.41512618066169
chr1:87441000-87761998	chr1	87441000	87761998	chr1	87441000	87761998	255,255,0	2.583000	320998	2.520769	2.582699	2.492955	2.691008	2.734808	2.553581	0.127658	0.0693983965419584	0.33535948957514
chrX:73176000-73250998	chrX	73176000	73250998	chrX	73176000	73250998	255,255,0	1.736000	74998	1.593747	1.463074	1.557159	1.688452	1.735808	1.725862	0.178714	0.00807131724509469	0.187861760099131
chr10:56103000-56243998	chr10	56103000	56243998	chr10	56103000	56243998	255,255,0	1.664000	140998	1.664062	1.694838	1.749954	1.751316	1.768249	1.759799	0.0568366666666666	0.203557530150797	0.497280167542197
chr17:27528000-27779998	chr17	27528000	27779998	chr17	27528000	27779998	255,255,0	2.253000	251998	2.390296	2.252902	2.158381	2.236316	2.313778	2.162137	-0.0297826666666671	0.691464818175708	0.859335734545437
chr4:134538000-134714998	chr4	134538000	134714998	chr4	134538000	134714998	255,255,0	2.827000	176998	3.118200	3.057622	2.906161	2.999240	3.160647	2.826646	-0.0318166666666669	0.75194654886617	0.888950789596213
chr5:139356000-139475998	chr5	139356000	139475998	chr5	139356000	139475998	255,255,0	2.194000	119998	2.175636	2.056226	1.959021	2.012374	2.193689	1.962015	-0.00760166666666662	0.928412060170226	0.973499233995398
chr17:44253000-45422998	chr17	44253000	45422998	chr17	44253000	45422998	255,255,0	2.934000	1169998	3.040239	2.961679	2.918278	3.045314	3.042676	2.861119	0.00963766666666605	0.887092900738342	0.957275495182124
chr7:24885000-24971998	chr7	24885000	24971998	chr7	24885000	24971998	255,255,0	2.401000	86998	2.400899	2.389164	2.347810	2.588451	2.730593	2.491299	0.224156666666666	0.012481595735187	0.208597701237342
chr5:8046000-8441998	chr5	8046000	8441998	chr5	8046000	8441998	255,255,0	2.739000	395998	2.738531	2.749715	2.765743	2.828734	2.748549	2.727654	0.0169826666666662	0.704527045553545	0.866190993249015
chr17:70419000-70694998	chr17	70419000	70694998	chr17	70419000	70694998	255,255,0	2.275000	275998	2.378242	2.368555	2.235946	2.259373	2.318527	2.272869	-0.0439913333333335	0.427072573788027	0.687271246241817
chr2:11583000-11801998	chr2	11583000	11801998	chr2	11583000	11801998	255,255,0	1.513000	218998	1.421722	1.519722	1.512528	1.510787	1.554810	1.513113	0.0415793333333332	0.379974784519711	0.652671650864256
chr1:52947000-53039998	chr1	52947000	53039998	chr1	52947000	53039998	255,255,0	1.836000	92998	1.463861	1.620798	1.507815	1.836089	1.823492	1.655048	0.240718333333333	0.0105692819356329	0.201539027335004
chr16:94995000-95204998	chr16	94995000	95204998	chr16	94995000	95204998	255,255,0	1.618000	209998	1.661568	1.605669	1.618490	1.544500	1.610312	1.604568	-0.0421156666666668	0.338543002921705	0.619461664920567
chr11:95046000-95114998	chr11	95046000	95114998	chr11	95046000	95114998	255,255,0	2.214000	68998	2.299891	2.227413	2.214280	2.124268	2.453850	2.117456	-0.0153366666666667	0.877560595152892	0.953031684071047
chr15:91593000-91763998	chr15	91593000	91763998	chr15	91593000	91763998	255,255,0	1.918000	170998	1.887117	1.918342	1.852455	1.884113	2.038937	1.879274	0.0481366666666666	0.41903327901537	0.682059831445405
chr7:44247000-44495998	chr7	44247000	44495998	chr7	44247000	44495998	255,255,0	2.462000	248998	2.512615	2.499300	2.461535	2.530744	2.613331	2.454101	0.0415753333333331	0.447777090684617	0.703254242610806
chr8:85575000-86606998	chr8	85575000	86606998	chr8	85575000	86606998	255,255,0	2.771000	1031998	2.960077	2.896551	2.843395	2.770901	2.714261	2.673883	-0.180326000000001	0.00878118319646168	0.193830572169985
chr11:22983000-23279998	chr11	22983000	23279998	chr11	22983000	23279998	255,255,0	2.343000	296998	2.515680	2.386800	2.342768	2.368257	2.513495	2.461053	0.0325189999999994	0.62233588872154	0.818366057606215
chr18:78003000-78149998	chr18	78003000	78149998	chr18	78003000	78149998	255,255,0	2.331000	146998	2.122368	2.239696	2.110646	2.250564	2.420604	2.331472	0.176643333333333	0.0249196426354938	0.234669428811763
chr19:4251000-4316998	chr19	4251000	4316998	chr19	4251000	4316998	255,255,0	2.605000	65998	2.314304	2.379389	2.176509	2.352481	2.605000	2.199714	0.0956643333333331	0.411789310699244	0.678510541547691
chr14:115062000-115400998	chr14	115062000	115400998	chr14	115062000	115400998	255,255,0	2.007000	338998	1.921850	1.936368	1.892566	1.894159	2.007465	1.841163	-0.0026656666666671	0.961243708027927	0.985004519506238
chr18:77271000-77762998	chr18	77271000	77762998	chr18	77271000	77762998	255,255,0	2.599000	491998	2.743779	2.706588	2.593310	2.721772	2.806575	2.662369	0.0490129999999999	0.438785774945894	0.696809071794082
chr18:65493000-65753998	chr18	65493000	65753998	chr18	65493000	65753998	255,255,0	3.240000	260998	3.148321	3.004836	2.895781	3.046104	3.240057	3.058096	0.0984396666666662	0.276578009957643	0.569069433249098
chr17:6393000-6539998	chr17	6393000	6539998	chr17	6393000	6539998	255,255,0	3.797000	146998	3.531768	3.797172	3.573955	3.110552	3.504802	3.226215	-0.353775333333334	0.0209079316366795	0.225905774825379
chrX:88320000-88367998	chrX	88320000	88367998	chrX	88320000	88367998	255,255,0	1.576000	47998	0.920635	0.785833	1.084816	1.060592	0.955702	1.575527	0.266845666666666	0.158604592531512	0.452595401082161
chr6:122217000-122903998	chr6	122217000	122903998	chr6	122217000	122903998	255,255,0	2.740000	686998	2.499377	2.740272	2.756984	2.622894	2.800099	2.536660	-0.0123266666666672	0.901114834415889	0.964883978168295
chr1:170283000-170621998	chr1	170283000	170621998	chr1	170283000	170621998	255,255,0	3.281000	338998	3.262638	3.272459	3.014709	3.187245	3.280865	3.188586	0.0356299999999994	0.664039946404098	0.840443673747665
chr2:75597000-76109998	chr2	75597000	76109998	chr2	75597000	76109998	255,255,0	2.618000	512998	2.681436	2.543388	2.469028	2.478051	2.618262	2.429568	-0.0559903333333341	0.477781618981636	0.726044904076915
chr10:120225000-120881998	chr10	120225000	120881998	chr10	120225000	120881998	255,255,0	2.807000	656998	2.806657	2.686514	2.612091	3.010154	3.070120	2.896526	0.290512666666667	0.00460411748149888	0.167543918437713
chr5:102696000-102884998	chr5	102696000	102884998	chr5	102696000	102884998	255,255,0	2.400000	188998	2.228806	2.299503	2.216573	2.413159	2.384150	2.305003	0.119143333333333	0.0429924246712311	0.289315070002422
chr2:93204000-93422998	chr2	93204000	93422998	chr2	93204000	93422998	255,255,0	2.272000	218998	2.268890	2.203407	2.191504	2.355984	2.524537	2.386245	0.200988333333333	0.0104745635960817	0.200558247873655
chr15:15255000-17096998	chr15	15255000	17096998	chr15	15255000	17096998	255,255,0	1.718000	1841998	1.741234	1.706727	1.710088	1.800711	1.819681	1.747427	0.0699233333333333	0.12476142080408	0.415926050696389
chr7:59898000-60005998	chr7	59898000	60005998	chr7	59898000	60005998	255,255,0	2.299000	107998	2.407884	2.193479	2.298919	2.511960	2.286418	2.286534	0.0615433333333332	0.487489027753986	0.730346833700582
chr6:76959000-77237998	chr6	76959000	77237998	chr6	76959000	77237998	255,255,0	1.647000	278998	1.559424	1.603069	1.647277	1.661262	1.694859	1.679484	0.0752783333333328	0.110871549208164	0.39589179499101
chr13:32823000-33923998	chr13	32823000	33923998	chr13	32823000	33923998	255,255,0	2.450000	1100998	2.480155	2.344188	2.331443	2.469901	2.436920	2.471343	0.0741259999999994	0.197953640826254	0.493086290403736
chr2:143820000-144467998	chr2	143820000	144467998	chr2	143820000	144467998	255,255,0	2.259000	647998	2.385888	2.354854	2.258625	2.367371	2.417920	2.343604	0.043176	0.410038777443271	0.677530682228991
chr14:31122000-31202998	chr14	31122000	31202998	chr14	31122000	31202998	255,255,0	2.315000	80998	2.029247	1.915106	1.986367	1.976435	2.314839	2.058347	0.139633666666666	0.17053184266697	0.463577706464378
chr5:120126000-120461998	chr5	120126000	120461998	chr5	120126000	120461998	255,255,0	3.093000	335998	3.003163	2.946003	2.843318	2.991310	3.092816	2.817037	0.0362263333333328	0.667858351279492	0.843383094672012
chr5:5487000-5759998	chr5	5487000	5759998	chr5	5487000	5759998	255,255,0	3.252000	272998	2.928258	3.251527	3.181437	2.958342	3.164203	2.923141	-0.105178666666667	0.34199621824979	0.622146983098485
chr6:117840000-118142998	chr6	117840000	118142998	chr6	117840000	118142998	255,255,0	1.899000	302998	1.897396	1.911870	1.807068	1.965195	1.973782	1.950032	0.0908916666666662	0.078515810509638	0.352056894738842
chr5:92304000-92402998	chr5	92304000	92402998	chr5	92304000	92402998	255,255,0	2.740000	98998	2.317041	2.383423	2.398662	2.486462	2.661672	2.381217	0.143408333333333	0.101677196742403	0.385871425782314
chr12:113214000-113633998	chr12	113214000	113633998	chr12	113214000	113633998	255,255,0	1.959000	419998	1.851180	2.013482	2.049199	2.011882	1.952415	1.959465	0.00330033333333284	0.958340228503105	0.984269121268059
chr3:88593000-88646998	chr3	88593000	88646998	chr3	88593000	88646998	255,255,0	1.842000	53998	1.985693	1.785453	1.727750	1.703024	1.933833	1.842148	-0.00663033333333357	0.941987281095685	0.978232391379351
chr4:83646000-85145998	chr4	83646000	85145998	chr4	83646000	85145998	255,255,0	2.778000	1499998	2.739130	2.719219	2.618077	2.662158	2.777505	2.591688	-0.0150250000000002	0.816422575574476	0.918520653761617
chr7:90483000-91442998	chr7	90483000	91442998	chr7	90483000	91442998	255,255,0	2.419000	959998	2.411433	2.130332	2.061866	2.200690	2.345834	2.289005	0.0772993333333329	0.450470716946218	0.705749107374632
chr9:59001000-59288998	chr9	59001000	59288998	chr9	59001000	59288998	255,255,0	3.029000	287998	3.301233	3.304203	3.029026	3.595482	3.772421	3.326184	0.353208333333333	0.0306283993967987	0.249052080992559
chr10:108720000-109751998	chr10	108720000	109751998	chr10	108720000	109751998	255,255,0	2.440000	1031998	2.242427	2.186591	2.143613	2.440146	2.445651	2.335903	0.216356333333333	0.00400315403206343	0.161206377449919
chr8:114447000-116444998	chr8	114447000	116444998	chr8	114447000	116444998	255,255,0	2.913000	1997998	2.884039	2.798657	2.747436	2.966016	2.913311	2.802364	0.0838529999999995	0.208078498767966	0.500137519066157
chr7:141747000-141890998	chr7	141747000	141890998	chr7	141747000	141890998	255,255,0	1.642000	143998	1.502016	1.631353	1.520581	1.604504	1.730773	1.667206	0.116177666666667	0.0751780692820133	0.346775930488123
chr11:120105000-120377998	chr11	120105000	120377998	chr11	120105000	120377998	255,255,0	1.793000	272998	1.726760	1.700654	1.664461	1.780834	1.793190	1.713733	0.0652939999999999	0.169625209348426	0.463577706464378
chr4:129342000-129461998	chr4	129342000	129461998	chr4	129342000	129461998	255,255,0	2.426000	119998	2.425540	2.532721	2.302679	2.539446	2.595517	2.310225	0.0614159999999997	0.529383901421753	0.752829012279701
chr2:96579000-97466998	chr2	96579000	97466998	chr2	96579000	97466998	255,255,0	2.103000	887998	2.048146	2.015537	1.983841	2.104269	2.102683	2.040219	0.0665489999999996	0.153616433779399	0.445909487984364
chr16:94317000-94367998	chr16	94317000	94367998	chr16	94317000	94367998	255,255,0	1.763000	50998	1.498100	1.488418	1.536190	1.531711	1.763186	1.467805	0.0799979999999998	0.347782130130642	0.624874832961358
chr2:30975000-31178998	chr2	30975000	31178998	chr2	30975000	31178998	255,255,0	2.073000	203998	2.223139	2.163283	2.076709	2.188250	2.152654	2.073238	-0.0163296666666669	0.775788213853524	0.902164407139379
chr5:120498000-120611998	chr5	120498000	120611998	chr5	120498000	120611998	255,255,0	2.487000	113998	2.487218	2.596180	2.403439	2.455593	2.558361	2.318700	-0.0513943333333336	0.531526087918644	0.753762820038904
chr13:110049000-110378998	chr13	110049000	110378998	chr13	110049000	110378998	255,255,0	3.899000	329998	4.369800	4.017314	3.899425	4.022884	4.084483	3.814134	-0.121679333333334	0.389942987666973	0.660404111956682
chr6:101265000-101543998	chr6	101265000	101543998	chr6	101265000	101543998	255,255,0	2.332000	278998	2.331646	2.371155	2.233607	2.352611	2.414530	2.337024	0.0559189999999998	0.309825144399767	0.594179738338282
chr2:21936000-22733998	chr2	21936000	22733998	chr2	21936000	22733998	255,255,0	2.518000	797998	2.444847	2.361669	2.323492	2.343355	2.517942	2.379979	0.037089333333333	0.563877671403626	0.775580185606397
chr3:92895000-93047998	chr3	92895000	93047998	chr3	92895000	93047998	255,255,0	1.608000	152998	1.596429	1.553122	1.561324	1.715327	1.798930	1.611915	0.138432333333333	0.0443511290120615	0.290112753315786
chr11:6543000-6623998	chr11	6543000	6623998	chr11	6543000	6623998	255,255,0	1.549000	80998	1.578859	1.454960	1.471160	1.476982	1.491395	1.453364	-0.0277460000000002	0.57542896476372	0.782558715414397
chr2:155958000-156149998	chr2	155958000	156149998	chr2	155958000	156149998	255,255,0	1.936000	191998	1.928451	1.870329	1.871718	1.855441	1.926640	1.839240	-0.0163923333333336	0.717568915591164	0.873355111524042
chr6:87570000-87674998	chr6	87570000	87674998	chr6	87570000	87674998	255,255,0	1.783000	104998	1.600257	1.623279	1.523605	1.756164	1.942384	1.613168	0.188191666666666	0.0662312442987874	0.330202863219496
chr4:109005000-109175998	chr4	109005000	109175998	chr4	109005000	109175998	255,255,0	1.572000	170998	1.573132	1.567789	1.571877	1.619303	1.623060	1.625686	0.0517503333333329	0.185473498322691	0.481196730022048
chr10:41427000-41513998	chr10	41427000	41513998	chr10	41427000	41513998	255,255,0	1.861000	86998	1.680734	1.950803	1.845123	1.637825	1.815815	1.717595	-0.101808333333334	0.252989181422914	0.544157315192822
chr4:63348000-64508998	chr4	63348000	64508998	chr4	63348000	64508998	255,255,0	1.985000	1160998	1.956474	2.035288	1.984897	2.070712	2.023817	1.999475	0.0391149999999997	0.390548941749384	0.660989102880712
chr7:99918000-99989998	chr7	99918000	99989998	chr7	99918000	99989998	255,255,0	1.772000	71998	1.697882	1.835416	1.841920	1.736980	1.744053	1.733653	-0.0535106666666668	0.328614955404388	0.611228238697867
chr16:88365000-88550998	chr16	88365000	88550998	chr16	88365000	88550998	255,255,0	1.583000	185998	1.487679	1.583341	1.562354	1.556492	1.668694	1.476008	0.0226066666666666	0.719630735575918	0.873790660471494
chr11:33165000-33623998	chr11	33165000	33623998	chr11	33165000	33623998	255,255,0	2.524000	458998	2.632356	2.523595	2.450863	2.427597	2.569644	2.475854	-0.0445730000000005	0.504007033345372	0.741255561505628
chr14:121263000-121460998	chr14	121263000	121460998	chr14	121263000	121460998	255,255,0	2.534000	197998	2.479528	2.462894	2.464017	2.533606	2.527578	2.480349	0.0450313333333328	0.272109363438028	0.564927540951127
chr1:179499000-179636998	chr1	179499000	179636998	chr1	179499000	179636998	255,255,0	2.289000	137998	2.498003	2.387067	2.288211	2.258574	2.414307	2.265113	-0.0784290000000005	0.307988822807157	0.592235061871493
chr6:129255000-129371998	chr6	129255000	129371998	chr6	129255000	129371998	255,255,0	1.523000	116998	1.386296	1.328460	1.438457	1.431091	1.523151	1.441134	0.0807209999999997	0.143010376232195	0.433732605500394
chr9:24531000-25100998	chr9	24531000	25100998	chr9	24531000	25100998	255,255,0	2.585000	569998	2.289887	2.217868	2.165731	2.363137	2.585188	2.392261	0.222366666666667	0.0174980515508626	0.217808395104853
chr8:80733000-81017998	chr8	80733000	81017998	chr8	80733000	81017998	255,255,0	4.741000	284998	5.186119	4.875283	4.740759	5.129017	5.495362	4.840681	0.220966333333333	0.270401941891958	0.561842527911464
chr11:69057000-69128998	chr11	69057000	69128998	chr11	69057000	69128998	255,255,0	1.957000	71998	1.892810	1.934463	1.925011	1.842106	1.868646	1.907669	-0.044621	0.295133816714771	0.583216929047315
chr1:132153000-132242998	chr1	132153000	132242998	chr1	132153000	132242998	255,255,0	1.717000	89998	1.697062	1.823426	1.729395	1.637810	1.823530	1.716652	-0.0239636666666669	0.712000744008915	0.871157891271096
chr15:59382000-59870998	chr15	59382000	59870998	chr15	59382000	59870998	255,255,0	3.191000	488998	3.190595	3.076270	2.994093	3.221088	3.189404	3.048690	0.066074666666666	0.379204329432058	0.65229952057912
chr5:130857000-131438998	chr5	130857000	131438998	chr5	130857000	131438998	255,255,0	3.817000	581998	3.832080	3.711398	3.566818	3.817315	4.068076	3.618846	0.131313666666666	0.323084959047732	0.606710985273202
chr12:108177000-108548998	chr12	108177000	108548998	chr12	108177000	108548998	255,255,0	2.623000	371998	2.881607	2.779268	2.589862	2.709540	2.765198	2.618999	-0.0523333333333338	0.546602371901473	0.762149061563087
chr1:88743000-89204998	chr1	88743000	89204998	chr1	88743000	89204998	255,255,0	3.795000	461998	3.350064	3.279259	3.199358	3.376859	3.772338	3.244246	0.188254	0.202940721733339	0.497280167542197
chr17:24141000-24449998	chr17	24141000	24449998	chr17	24141000	24449998	255,255,0	2.084000	308998	2.060827	2.078772	2.001970	2.056587	2.102175	2.074024	0.0304056666666663	0.480898099630467	0.727148091400115
chr6:65118000-65465998	chr6	65118000	65465998	chr6	65118000	65465998	255,255,0	2.583000	347998	2.616514	2.654366	2.473678	2.562461	2.664980	2.532058	0.00498033333333289	0.939971800671067	0.977890694248751
chr9:119346000-119441998	chr9	119346000	119441998	chr9	119346000	119441998	255,255,0	1.828000	95998	1.848279	1.804654	1.771920	1.827857	1.904846	1.786799	0.0315496666666665	0.528548192506111	0.752497878723315
chr14:63864000-64061998	chr14	63864000	64061998	chr14	63864000	64061998	255,255,0	3.656000	197998	3.342027	3.373532	3.071551	3.330887	3.653850	3.310256	0.169294333333333	0.203500142411335	0.497280167542197
chr5:38091000-38207998	chr5	38091000	38207998	chr5	38091000	38207998	255,255,0	2.087000	116998	2.098537	2.192123	2.075272	2.183706	2.294081	2.077348	0.0630676666666666	0.374674142527914	0.64861705874672
chr15:14451000-14498998	chr15	14451000	14498998	chr15	14451000	14498998	255,255,0	1.533000	47998	1.357174	1.274638	1.533209	1.040692	1.219934	1.103846	-0.266849666666667	0.0139657940361793	0.216514035754996
chr17:17379000-17657998	chr17	17379000	17657998	chr17	17379000	17657998	255,255,0	2.748000	278998	2.747885	2.718767	2.709790	2.677082	2.857649	2.611919	-0.00993066666666733	0.887928668644457	0.957362954675303
chr7:42402000-42761998	chr7	42402000	42761998	chr7	42402000	42761998	255,255,0	1.689000	359998	1.626861	1.609768	1.675917	1.784438	1.674222	1.702773	0.0829623333333328	0.117806095415073	0.406631379684409
chr7:122463000-122930998	chr7	122463000	122930998	chr7	122463000	122930998	255,255,0	2.642000	467998	2.710460	2.641909	2.604772	2.722986	2.960190	2.661642	0.129225666666666	0.165468524104883	0.459319439578435
chr12:115479000-115556998	chr12	115479000	115556998	chr12	115479000	115556998	255,255,0	1.523000	77998	1.274237	1.256255	1.261023	1.522971	1.172573	1.160290	0.0214396666666667	0.835603784802333	0.932450759640871
chr4:135702000-135776998	chr4	135702000	135776998	chr4	135702000	135776998	255,255,0	1.529000	74998	1.545748	1.408818	1.459140	1.450698	1.547821	1.528971	0.0379279999999999	0.493339989398174	0.734427386012016
