loop_id	logFC	FDR	direction	anchor1_chr	anchor1_start	anchor1_end	anchor1_annotation	anchor1_all_genes	anchor1_gene_count	anchor2_chr	anchor2_start	anchor2_end	anchor2_annotation	anchor2_all_genes	anchor2_gene_count
loop_4399	0.3826323234078	8.73917306613544e-05	up	chr18	34160000	34170000	Distal Intergenic	NA	0	chr18	34220000	34230000	Promoter (<=1kb)	Apc,Gm10548	2
loop_4414	0.419742097560662	0.0005893610179032	up	chr18	33790000	33800000	Promoter (<=1kb)	Epb41l4a,Epb41l4aos	2	chr18	34000000	34010000	Promoter (<=1kb)	Epb41l4a	1
loop_4444	0.359308929957888	0.0016015126492821	up	chr19	58070000	58080000	Intron (ENSMUST00000077282.6/226255, intron 28 of 28)	Mir3084-2,Atrnl1	2	chr19	58460000	58470000	Distal Intergenic	Mir3084-2	1
loop_4487	0.370950574450248	0.000650949263923	up	chr2	67560000	67570000	Exon (ENSMUST00000188614.1/ENSMUST00000188614.1, exon 1 of 3)	NA	0	chr2	67820000	67830000	Intron (ENSMUST00000180887.1/26877, intron 1 of 4)	B3galt1	1
loop_4494	0.593803656239782	8.8844604722775e-06	up	chr2	166440000	166450000	Promoter (<=1kb)	5031425F14Rik	1	chr2	166560000	166570000	3' UTR	Prex1	1
loop_4497	0.632482333743561	4.59959186421317e-05	up	chr2	67530000	67540000	Distal Intergenic	NA	0	chr2	68340000	68350000	Intron (ENSMUST00000102715.3/53416, intron 10 of 17)	Stk39	1
loop_4500	-0.307705540826739	0.0124614288105191	down	chr2	3330000	3340000	Promoter (<=1kb)	Rpp38,Acbd7	2	chr2	3510000	3520000	Promoter (<=1kb)	Cdnf,Hspa14	2
loop_4505	0.383927526639678	0.0248769670683402	up	chr2	76250000	76260000	Intron (ENSMUST00000099992.9/241489, intron 2 of 19)	Pde11a	1	chr2	76610000	76620000	Distal Intergenic	NA	0
loop_4509	0.328935281920303	0.0152188631965416	up	chr2	71150000	71160000	Distal Intergenic	NA	0	chr2	71540000	71550000	Promoter (<=1kb)	Dlx2	1
loop_4526	0.627490540398595	0.0009544305603127	up	chr2	117540000	117550000	Distal Intergenic	NA	0	chr2	118240000	118250000	3' UTR	Fsip1	1
loop_4536	0.506620866364945	0.0152544978056355	up	chrX	166800000	166810000	Distal Intergenic	NA	0	chrX	167200000	167210000	Promoter (<=1kb)	Tmsb4x	1
loop_4574	0.577329775988804	0.000307897748924	up	chr3	146180000	146190000	Promoter (<=1kb)	Mcoln2	1	chr3	146320000	146330000	Exon (ENSMUST00000197740.1/ENSMUST00000197740.1, exon 1 of 1)	NA	0
loop_4576	0.332503613037648	0.0098330348952836	up	chr3	115710000	115720000	Promoter (<=1kb)	S1pr1	1	chr3	115880000	115890000	Promoter (<=1kb)	A930005H10Rik,Dph5	2
loop_4584	0.945935162378319	8.45908638060827e-06	up	chr3	158200000	158210000	Exon (ENSMUST00000199292.1/ENSMUST00000199292.1, exon 1 of 1)	Lrrc7	1	chr3	159540000	159550000	Distal Intergenic	NA	0
loop_19130	0.388602748635328	0.0006907663162476	up	chr3	30000000	30025000	Promoter (<=1kb)	Mecom	1	chr3	30500000	30525000	Promoter (<=1kb)	Mecom	1
loop_4590	-0.304400587088923	0.0105587748133352	down	chr3	124290000	124300000	Exon (ENSMUST00000168454.3/ENSMUST00000168454.3, exon 1 of 1)	NA	0	chr3	124580000	124590000	Promoter (<=1kb)	1700003H04Rik	1
loop_4594	-0.303885988433917	0.012384956944475	down	chr3	5230000	5240000	Promoter (1-2kb)	Zfhx4	1	chr3	5560000	5570000	Promoter (<=1kb)	Pex2	1
loop_5009	0.353621848617269	0.0011138114684157	up	chr3	145350000	145375000	Exon (ENSMUST00000029848.4/71355, exon 13 of 60)	Col24a1	1	chr3	145900000	145925000	Promoter (<=1kb)	Bcl10	1
loop_4641	0.345917586276339	0.0003706806870295	up	chr4	48780000	48790000	Distal Intergenic	NA	0	chr4	49210000	49220000	Intron (ENSMUST00000076670.2/272031, intron 2 of 7)	Plppr1	1
loop_4643	0.411822936608397	0.0001198231480114	up	chr4	127990000	128000000	Promoter (1-2kb)	Csmd2	1	chr4	128240000	128250000	Intron (ENSMUST00000129619.7/329942, intron 5 of 12)	Csmd2	1
loop_4644	0.466249096648616	3.64452647784715e-05	up	chr4	45410000	45420000	Promoter (1-2kb)	NA	0	chr4	45530000	45540000	Promoter (<=1kb)	Shb	1
loop_4654	0.424410366297169	0.0001585703216322	up	chr4	154450000	154460000	Intron (ENSMUST00000030902.12/70673, intron 3 of 16)	Prdm16	1	chr4	154670000	154680000	Distal Intergenic	NA	0
loop_4728	0.413662071514431	0.0060724854091545	up	chr5	125520000	125530000	Promoter (1-2kb)	NA	0	chr5	125800000	125810000	Distal Intergenic	NA	0
loop_4742	0.580489103657753	0.0006939180590486	up	chr5	83510000	83520000	Distal Intergenic	NA	0	chr5	85930000	85940000	Distal Intergenic	NA	0
loop_4764	0.45758845947236	5.24061858592811e-05	up	chr6	35410000	35420000	Distal Intergenic	NA	0	chr6	35530000	35540000	Promoter (<=1kb)	Mtpn	1
loop_4770	0.47380044367011	0.0001181848200944	up	chr6	52300000	52310000	Exon (ENSMUST00000125305.1/70593, exon 4 of 4)	Evx1os	1	chr6	52580000	52590000	Intron (ENSMUST00000031788.8/58875, intron 4 of 7)	Hibadh	1
loop_4775	0.481572463712872	0.0007756983118991	up	chr6	136860000	136870000	Distal Intergenic	NA	0	chr6	137190000	137200000	Distal Intergenic	NA	0
loop_4776	0.332574113031474	0.0107119898343483	up	chr6	84260000	84270000	Intron (ENSMUST00000203565.1/ENSMUST00000203565.1, intron 1 of 1)	NA	0	chr6	84590000	84600000	Promoter (<=1kb)	Cyp26b1	1
loop_4777	0.348351706230446	0.0209629407206699	up	chr6	99900000	99910000	Distal Intergenic	NA	0	chr6	100640000	100650000	Exon (ENSMUST00000113312.8/72171, exon 6 of 11)	Shq1	1
loop_4780	0.428285326008655	0.0064919251838141	up	chr6	99650000	99660000	Exon (ENSMUST00000155466.1/66892, exon 2 of 6)	Eif4e3	1	chr6	100640000	100650000	Exon (ENSMUST00000113312.8/72171, exon 6 of 11)	Shq1	1
loop_4781	0.312814868187341	0.020436763144661	up	chr6	55510000	55520000	Distal Intergenic	NA	0	chr6	55800000	55810000	Distal Intergenic	NA	0
loop_4788	0.766215405486298	2.69064784108487e-05	up	chr6	64680000	64690000	Intron (ENSMUST00000210324.1/14804, intron 1 of 1)	Grid2	1	chr6	64990000	65000000	Exon (ENSMUST00000137642.2/ENSMUST00000137642.2, exon 1 of 1)	NA	0
loop_4795	1.20985702512776	8.8844604722775e-06	up	chr6	35250000	35260000	Promoter (<=1kb)	Stmp1	1	chr6	36390000	36400000	Promoter (<=1kb)	Chrm2,9330158H04Rik	2
loop_4846	0.40876512433086	0.0044280923890051	up	chr7	135840000	135850000	Distal Intergenic	NA	0	chr7	136140000	136150000	Distal Intergenic	NA	0
loop_4867	0.365554924227638	0.0002384757613662	up	chr10	76060000	76070000	Exon (ENSMUST00000120757.1/64454, exon 12 of 15)	Slc5a4b	1	chr10	76200000	76210000	Promoter (<=1kb)	Prmt2,Mir678	2
loop_4878	0.307201785703483	0.001478569192444	up	chr10	44330000	44340000	Intron (ENSMUST00000039286.4/11793, intron 6 of 7)	Atg5	1	chr10	44450000	44460000	Promoter (<=1kb)	Prdm1	1
loop_4903	0.374058631263755	0.0278551943239568	up	chr10	63480000	63490000	Intron (ENSMUST00000105441.7/216033, intron 1 of 17)	Ctnna3	1	chr10	64080000	64090000	Promoter (<=1kb)	Lrrtm3,Ctnna3	2
loop_5361	0.352803884638455	0.0008166904523858	up	chr8	32275000	32300000	Promoter (<=1kb)	Nrg1	1	chr8	32875000	32900000	Promoter (<=1kb)	Gm3985,Nrg1	2
loop_6340	0.531122382433523	2.79737887997e-05	up	chr14	17650000	17660000	Promoter (<=1kb)	NA	0	chr14	17930000	17940000	Exon (ENSMUST00000225876.1/ENSMUST00000225876.1, exon 4 of 4)	Thrb	1
loop_4997	0.391843640916694	0.0008316520241567	up	chr14	33440000	33450000	Promoter (<=1kb)	Mapk8	1	chr14	33540000	33550000	Exon (ENSMUST00000208577.1/ENSMUST00000208577.1, exon 21 of 30)	NA	0
loop_5001	0.38269468205148	0.0024458537547047	up	chr14	28950000	28960000	3' UTR	Cacna2d3	1	chr14	29090000	29100000	Promoter (<=1kb)	Cacna2d3	1
loop_5003	0.316956506647007	0.0046497518728515	up	chr14	18500000	18510000	Distal Intergenic	NA	0	chr14	19010000	19020000	Exon (ENSMUST00000224167.1/ENSMUST00000224167.1, exon 1 of 5)	NA	0
loop_5013	-0.551784655775839	0.0003190290390299	down	chr14	105470000	105480000	Distal Intergenic	NA	0	chr14	105920000	105930000	Distal Intergenic	NA	0
loop_5015	0.551773232795137	0.0001013589906828	up	chr14	118210000	118220000	Exon (ENSMUST00000227898.1/ENSMUST00000227898.1, exon 1 of 2)	NA	0	chr14	118580000	118590000	Exon (ENSMUST00000082710.1/ENSMUST00000082710.1, exon 1 of 1)	Abcc4	1
loop_5027	-0.301547035289942	0.0009509683275987	down	chr9	90690000	90700000	Distal Intergenic	NA	0	chr9	91380000	91390000	Promoter (<=1kb)	Zic4	1
loop_5055	0.322753623531355	0.0002733183261098	up	chr9	65030000	65040000	Promoter (<=1kb)	Dpp8	1	chr9	65120000	65130000	Exon (ENSMUST00000035499.4/56741, exon 4 of 20)	Igdcc4	1
loop_5085	0.539085467373399	7.70346728577492e-05	up	chr9	67410000	67420000	Intron (ENSMUST00000040025.13/70549, intron 2 of 57)	Tln2	1	chr9	67630000	67640000	Distal Intergenic	NA	0
loop_5182	0.535871285059078	3.00044757321304e-05	up	chr11	24690000	24700000	Intron (ENSMUST00000153153.1/ENSMUST00000153153.1, intron 2 of 3)	NA	0	chr11	24970000	24980000	Distal Intergenic	NA	0
loop_5200	0.742833117577805	0.0011176921476137	up	chr11	46860000	46870000	Distal Intergenic	NA	0	chr11	48770000	48780000	Distal Intergenic	NA	0
loop_5235	0.732222450010076	2.10076570313633e-05	up	chr13	72630000	72640000	Promoter (<=1kb)	Irx2	1	chr13	72970000	72980000	Distal Intergenic	NA	0
loop_5256	0.336352144209904	0.0139073266266716	up	chr13	51420000	51430000	3' UTR	S1pr3	1	chr13	51610000	51620000	Distal Intergenic	NA	0
loop_5263	0.693108035593074	0.0030875235661973	up	chr13	21160000	21170000	Distal Intergenic	NA	0	chr13	21850000	21860000	Distal Intergenic	NA	0
loop_5288	0.311488687430879	0.0021098994716862	up	chr12	104840000	104850000	Intron (ENSMUST00000109936.2/94040, intron 1 of 12)	Clmn	1	chr12	104930000	104940000	3' UTR	Syne3	1
loop_5308	0.332823522929803	0.0046497518728515	up	chr12	26930000	26940000	Distal Intergenic	NA	0	chr12	27060000	27070000	Exon (ENSMUST00000222954.1/636791, exon 3 of 5)	Silc1	1
loop_5314	0.323060123251702	0.0048326328092809	up	chr12	54100000	54110000	Exon (ENSMUST00000219480.1/ENSMUST00000219480.1, exon 1 of 5)	NA	0	chr12	54550000	54560000	Distal Intergenic	NA	0
loop_5330	-0.626124594702622	0.0010024433982901	down	chr12	103990000	104000000	Promoter (<=1kb)	Serpina11,Serpina9	2	chr12	104940000	104950000	Exon (ENSMUST00000067005.10/212073, exon 11 of 17)	Syne3	1
loop_5377	0.302700150103201	0.026298593176233	up	chr15	48420000	48430000	Intron (ENSMUST00000160658.7/239420, intron 5 of 68)	Csmd3	1	chr15	48790000	48800000	Promoter (<=1kb)	Csmd3	1
loop_5379	-0.32894999950706	0.0110742445026512	down	chr15	40560000	40570000	Distal Intergenic	NA	0	chr15	40760000	40770000	Intron (ENSMUST00000229777.1/22762, intron 2 of 3)	Zfpm2	1
loop_5382	0.3096082466207	0.0136216248002331	up	chr15	83660000	83670000	Exon (ENSMUST00000229057.1/ENSMUST00000229057.1, exon 1 of 1)	Scube1	1	chr15	84050000	84060000	5' UTR	Efcab6	1
loop_10904	-0.489713500385634	1.43403072388299e-05	down	chr16	42825000	42850000	Intron (ENSMUST00000142270.1/75722, intron 1 of 3)	4932412D23Rik	1	chr16	43575000	43600000	5' UTR	Zbtb20	1
loop_5415	0.345690656271068	0.0148836342264637	up	chr16	23450000	23460000	3' UTR	Masp1	1	chr16	23950000	23960000	Distal Intergenic	NA	0
loop_11006	-0.513380385695289	2.99312867375313e-05	down	chr16	56175000	56200000	Promoter (<=1kb)	Senp7	1	chr16	56675000	56700000	3' UTR	Tfg,Abi3bp	2
loop_5419	0.396347628796757	0.0036936671012545	up	chr16	26230000	26240000	Distal Intergenic	NA	0	chr16	26520000	26530000	Promoter (<=1kb)	Tmem207	1
loop_5471	0.373691723923624	5.99505983071133e-05	up	chr17	7300000	7310000	3' UTR	Rps6ka2	1	chr17	7410000	7420000	Distal Intergenic	NA	0
loop_5473	-0.31303243645498	0.0150996326377674	down	chr17	16950000	16960000	Exon (ENSMUST00000190415.1/ENSMUST00000190415.1, exon 1 of 3)	NA	0	chr17	17370000	17380000	Promoter (<=1kb)	Riok2	1
loop_5865	0.389002691482526	0.0001142156486993	up	chr1	60525000	60550000	Exon (ENSMUST00000117433.1/ENSMUST00000117433.1, exon 1 of 1)	Raph1	1	chr1	60850000	60875000	Distal Intergenic	NA	0
loop_5569	0.503065527847011	0.0002428852958171	up	chr1	184440000	184450000	Exon (ENSMUST00000191770.1/ENSMUST00000191770.1, exon 1 of 1)	NA	0	chr1	184770000	184780000	Distal Intergenic	NA	0
loop_5574	0.390058061068782	0.005785097899991	up	chr1	120320000	120330000	Distal Intergenic	NA	0	chr1	120550000	120560000	Distal Intergenic	NA	0
loop_5575	0.486398798927515	0.0060138979901747	up	chr1	40570000	40580000	Promoter (<=1kb)	NA	0	chr1	40840000	40850000	Intron (ENSMUST00000114765.3/381339, intron 4 of 4)	Tmem182	1
loop_5896	0.311966753802319	0.0026729390723695	up	chr1	186825000	186850000	Distal Intergenic	NA	0	chr1	187125000	187150000	Promoter (<=1kb)	1700007P06Rik,Spata17	2
loop_18892	0.385523299509952	0.0012524028028179	up	chr1	70250000	70275000	Exon (ENSMUST00000187159.6/66722, exon 12 of 13)	Spag16	1	chr1	71500000	71525000	Distal Intergenic	NA	0
loop_5594	-0.432399646502816	0.0143629900042321	down	chr1	47270000	47280000	Distal Intergenic	NA	0	chr1	51450000	51460000	Exon (ENSMUST00000189460.1/ENSMUST00000189460.1, exon 1 of 2)	NA	0
loop_5613	0.324071921362096	0.0007121697499798	up	chr18	45890000	45900000	Promoter (<=1kb)	A330093E20Rik	1	chr18	46110000	46120000	Exon (ENSMUST00000193986.1/ENSMUST00000193986.1, exon 1 of 1)	NA	0
loop_5657	0.540587737764162	3.87617859647613e-05	up	chr19	27450000	27460000	Distal Intergenic	Mir3084-2	1	chr19	27770000	27780000	3' UTR	Mir3084-2,Rfx3	2
loop_5664	0.306946081489977	0.0014373212977926	up	chr2	166630000	166640000	Promoter (<=1kb)	Prex1	1	chr2	166710000	166720000	Promoter (<=1kb)	Prex1	1
loop_5681	0.974527060884041	7.32924914067724e-08	up	chr2	70250000	70260000	Exon (ENSMUST00000060208.10/329421, exon 18 of 35)	Myo3b	1	chr2	70560000	70570000	Promoter (<=1kb)	Gad1,Gad1os	2
loop_5729	-0.340571702765249	0.0011176921476137	down	chr2	148750000	148760000	Promoter (<=1kb)	Cstl1	1	chr2	148850000	148860000	Promoter (<=1kb)	Cstdc2	1
loop_5745	0.94604309822519	2.48155608620934e-06	up	chr2	147840000	147850000	Distal Intergenic	NA	0	chr2	148100000	148110000	Distal Intergenic	NA	0
loop_5755	0.431790359518672	0.0028612852093801	up	chr2	66250000	66260000	Promoter (<=1kb)	Ttc21b	1	chr2	66720000	66730000	Exon (ENSMUST00000042792.6/20272, exon 8 of 25)	Scn7a	1
loop_5767	0.474726103678534	0.0193433613639998	up	chr2	67220000	67230000	Intron (ENSMUST00000238912.1/241431, intron 2 of 10)	Xirp2	1	chr2	68350000	68360000	Exon (ENSMUST00000102715.3/53416, exon 9 of 18)	Stk39	1
loop_5784	0.395103575567581	0.0251003164384169	up	chrX	102150000	102160000	Promoter (<=1kb)	Ercc6l	1	chrX	102470000	102480000	Intron (ENSMUST00000087916.10/70315, intron 4 of 10)	Hdac8	1
loop_13596	0.397308969553701	0.0014217867408662	up	chrX	72000000	72025000	5' UTR	Cnga2	1	chrX	72800000	72825000	Promoter (<=1kb)	NA	0
loop_5838	0.397672657385281	0.0032651593253654	up	chr3	50900000	50910000	Distal Intergenic	NA	0	chr3	51120000	51130000	Distal Intergenic	NA	0
loop_3721	0.371454089023897	0.0003539522514609	up	chr3	102250000	102275000	Promoter (<=1kb)	A230001M10Rik	1	chr3	102800000	102825000	3' UTR	Sycp1,Tspan2	2
loop_5860	0.308340821827084	0.0149102528172186	up	chr3	97380000	97390000	Distal Intergenic	NA	0	chr3	97570000	97580000	Exon (ENSMUST00000029730.4/68058, exon 16 of 23)	Chd1l	1
loop_5869	0.33892609768209	0.0121555955541233	up	chr3	34230000	34240000	Intron (ENSMUST00000196793.4/320478, intron 2 of 3)	Sox2ot	1	chr3	34630000	34640000	Promoter (<=1kb)	Mir1897,Sox2ot	2
loop_5876	-0.326753527578054	0.0212419960198831	down	chr3	124270000	124280000	Intron (ENSMUST00000196150.1/ENSMUST00000196150.1, intron 1 of 2)	NA	0	chr3	124580000	124590000	Promoter (<=1kb)	1700003H04Rik	1
loop_5879	-0.505530139807708	0.0262863173365324	down	chr3	45550000	45560000	Distal Intergenic	NA	0	chr3	50900000	50910000	Distal Intergenic	NA	0
loop_5903	0.333688429911578	0.0007781628667009	up	chr4	127980000	127990000	Promoter (<=1kb)	Csmd2	1	chr4	128130000	128140000	Exon (ENSMUST00000153357.7/74989, exon 3 of 4)	Csmd2,Csmd2os	2
loop_5905	0.307798152126186	0.00173975187109	up	chr4	96700000	96710000	Distal Intergenic	NA	0	chr4	96770000	96780000	Intron (ENSMUST00000107071.1/620779, intron 1 of 10)	Gm12695	1
loop_5915	0.34845340062307	0.0003393163649865	up	chr4	148680000	148690000	Distal Intergenic	NA	0	chr4	149070000	149080000	Exon (ENSMUST00000103217.10/56273, exon 2 of 9)	Pex14	1
loop_5924	0.421259297474845	0.000306101195117	up	chr4	114660000	114670000	Distal Intergenic	NA	0	chr4	114910000	114920000	Promoter (<=1kb)	Foxd2os	1
loop_5931	0.361235954973087	0.0261353707169408	up	chr4	139420000	139430000	Exon (ENSMUST00000165860.7/69116, exon 35 of 106)	Ubr4	1	chr4	139850000	139860000	Distal Intergenic	NA	0
loop_5938	0.423643563945424	0.0162490512306059	up	chr4	153170000	153180000	Distal Intergenic	NA	0	chr4	153940000	153950000	Promoter (<=1kb)	BC039966	1
loop_5939	0.438139450820984	0.0026303686870966	up	chr4	111320000	111330000	Exon (ENSMUST00000117305.1/ENSMUST00000117305.1, exon 1 of 1)	Agbl4	1	chr4	111620000	111630000	3' UTR	Agbl4	1
loop_5943	0.441282032489701	0.026170952216654	up	chr4	19570000	19580000	Promoter (<=1kb)	Rmdn1,Cpne3	2	chr4	21930000	21940000	Promoter (<=1kb)	Faxc	1
loop_6010	0.368229241039281	0.0213410105851223	up	chr5	132540000	132550000	Promoter (<=1kb)	Auts2	1	chr5	133790000	133800000	Distal Intergenic	NA	0
loop_6017	0.361532100764279	0.0071340718739824	up	chr5	101360000	101370000	Distal Intergenic	NA	0	chr5	101670000	101680000	Distal Intergenic	NA	0
loop_6026	-0.378297221042844	0.006016468532687	down	chr5	88510000	88520000	Exon (ENSMUST00000164073.2/16069, exon 3 of 3)	Jchain	1	chr5	89380000	89390000	Distal Intergenic	NA	0
loop_6029	0.855457298738027	0.0001905368768527	up	chr5	125520000	125530000	Promoter (1-2kb)	NA	0	chr5	126250000	126260000	Distal Intergenic	NA	0
loop_6065	0.564050864675852	4.65488358316582e-06	up	chr6	120210000	120220000	Exon (ENSMUST00000125341.1/330406, exon 10 of 20)	B4galnt3	1	chr6	120300000	120310000	Distal Intergenic	NA	0
loop_6075	0.373707464360794	0.0021829171199154	up	chr6	120530000	120540000	Promoter (<=1kb)	Hdhd5	1	chr6	120820000	120830000	Promoter (<=1kb)	Atp6v1e1	1
loop_6086	0.918003605464519	1.31215514191393e-05	up	chr6	111370000	111380000	Intron (ENSMUST00000174018.7/108073, intron 9 of 9)	Grm7	1	chr6	111730000	111740000	Distal Intergenic	NA	0
loop_6094	-0.352165048887757	0.0029077843199458	down	chr6	107060000	107070000	Distal Intergenic	NA	0	chr6	107290000	107300000	Distal Intergenic	NA	0
loop_6095	0.632973508030293	0.0003480944119801	up	chr6	80880000	80890000	Distal Intergenic	NA	0	chr6	81470000	81480000	Distal Intergenic	NA	0
loop_6097	0.625447914579118	8.95768750879093e-05	up	chr6	64680000	64690000	Intron (ENSMUST00000210324.1/14804, intron 1 of 1)	Grid2	1	chr6	65040000	65050000	Promoter (<=1kb)	Smarcad1	1
loop_6099	0.499818042104417	0.0034184755218711	up	chr6	137870000	137880000	Distal Intergenic	NA	0	chr6	138150000	138160000	5' UTR	Mgst1	1
loop_6391	0.410211638018739	0.0005201380786428	up	chr6	31650000	31675000	Promoter (<=1kb)	Gm13848	1	chr6	33125000	33150000	Distal Intergenic	NA	0
loop_6136	0.338879160611685	0.0141297689206518	up	chr7	115820000	115830000	Promoter (<=1kb)	Sox6	1	chr7	116030000	116040000	Promoter (<=1kb)	Sox6,1110004F10Rik,Sox6os	3
loop_20116	0.447081598469699	0.000229323705028	up	chr7	73650000	73675000	Exon (ENSMUST00000158766.1/ENSMUST00000158766.1, exon 1 of 1)	NA	0	chr7	73800000	73825000	Promoter (<=1kb)	Gm10619,Gm21269,Mir7234	3
loop_6145	0.400021618830131	0.0016055800360076	up	chr7	64950000	64960000	Exon (ENSMUST00000175471.1/ENSMUST00000175471.1, exon 1 of 1)	Entrep2	1	chr7	65150000	65160000	Promoter (<=1kb)	Entrep2	1
loop_6169	0.432077513029758	0.0174618617247697	up	chr7	135830000	135840000	Exon (ENSMUST00000209956.1/ENSMUST00000209956.1, exon 4 of 4)	NA	0	chr7	136490000	136500000	Distal Intergenic	NA	0
loop_6192	0.314063395294494	0.0006961928338085	up	chr10	115520000	115530000	Exon (ENSMUST00000020350.14/14160, exon 2 of 18)	Lgr5	1	chr10	115610000	115620000	Distal Intergenic	NA	0
loop_6205	0.518034814074546	8.01319277124314e-05	up	chr10	121830000	121840000	Exon (ENSMUST00000020322.11/117600, exon 11 of 22)	Srgap1	1	chr10	122040000	122050000	Promoter (<=1kb)	Srgap1	1
loop_6207	0.335344223856396	0.0013965818664861	up	chr10	60410000	60420000	Exon (ENSMUST00000073242.10/22295, exon 20 of 67)	Cdh23	1	chr10	60530000	60540000	Exon (ENSMUST00000073242.10/22295, exon 6 of 67)	Cdh23	1
loop_6221	0.304986428886419	0.014863075333334	up	chr10	42950000	42960000	3' UTR	Scml4	1	chr10	43370000	43380000	Exon (ENSMUST00000160823.7/71365, exon 4 of 8)	Pdss2	1
loop_6248	0.334490170582395	0.0215496818791311	up	chr10	107790000	107800000	Exon (ENSMUST00000165341.4/628870, exon 35 of 58)	Otogl	1	chr10	108440000	108450000	Promoter (<=1kb)	Gm36283	1
loop_6283	0.513033558807321	8.10579114775605e-05	up	chr8	14320000	14330000	Intron (ENSMUST00000152652.7/244310, intron 2 of 14)	Dlgap2	1	chr8	14840000	14850000	3' UTR	Dlgap2	1
loop_6289	0.326861652938299	0.0014024249616174	up	chr8	78050000	78060000	Exon (ENSMUST00000209933.1/ENSMUST00000209933.1, exon 2 of 4)	NA	0	chr8	78130000	78140000	Distal Intergenic	NA	0
loop_6300	0.420822940441517	0.006007252674308	up	chr8	23250000	23260000	Promoter (<=1kb)	Golga7	1	chr8	23500000	23510000	Distal Intergenic	NA	0
loop_6301	-0.342037176632391	0.0211539478533592	down	chr8	98680000	98690000	Distal Intergenic	NA	0	chr8	99410000	99420000	Promoter (<=1kb)	Cdh8,A330008L17Rik	2
loop_6307	0.488264899609039	0.0152889386528045	up	chr8	88750000	88760000	3' UTR	Cyld	1	chr8	89780000	89790000	Distal Intergenic	NA	0
loop_6312	0.5082593972012	0.0181189245372137	up	chr8	23180000	23190000	Promoter (<=1kb)	Gpat4	1	chr8	23500000	23510000	Distal Intergenic	NA	0
loop_6317	0.361560478325775	0.0006446617111479	up	chr14	79780000	79790000	Distal Intergenic	NA	0	chr14	79850000	79860000	Intron (ENSMUST00000180427.1/ENSMUST00000180427.1, intron 1 of 4)	NA	0
