gene	chr	start	end	mc_diff	hmc_diff	meth_ratio	log2_ratio	gb_log2fc	mecp2_mean_fold	ratio_quintile
Eif4enif1	chr11	3202391	3244587	0.0292782312339924	-0.0292270080942683	1.00175259607685	0.00252624856815711	-0.135168	-0.109358626153792	3
Ankle2	chr5	110231003	110256650	0.030724134005768	-0.0306711289863624	1.00172817307864	0.00249107484555142	-0.40968	-0.0420084852553792	3
Map3k13	chr16	21794345	21933438	0.0244386459725572	-0.0243980318138328	1.00166464897801	0.00239958414640464	0.12812	-0.0775556258737295	3
Cops7a	chr6	124958412	124965537	0.0343402713192806	-0.0342872596930938	1.00154610274082	0.00222883219875127	0.300491	-0.0630802325950491	3
Gmfb	chr14	46808148	46822241	0.0354706440754954	-0.0354208975804328	1.00140443914358	0.00202475589702744	0.369601	-0.0477696990008811	3
Slc25a30	chr14	75760116	75787036	0.0180935861124895	-0.0180689827380634	1.00136163583655	0.00196308906577158	0.313314	-0.0280403105256576	3
Heatr6	chr11	83753695	83783753	0.0106760475007777	-0.010661687054005	1.00134692067962	0.00194188829359445	-0.262585	-0.0179673899388113	3
Rgp1	chr4	43578714	43587486	0.0136641073901367	-0.0136459545558285	1.00133027222346	0.00191790175674187	0.125161	-0.024716648432973	3
Pa2g4	chr10	128557765	128565986	0.0274039722142496	-0.0273746465338904	1.00107127156228	0.0015446909262624	-0.031298	-0.0659788774483921	3
Ercc1	chr7	19344777	19356523	0.0163579334830865	-0.016340651449899	1.00105760980463	0.00152500213380736	0.260039	0.0151273819306967	3
Gclc	chr9	77754534	77794484	0.0291474399508614	-0.0291212396606563	1.00089969693977	0.00129740476524214	-0.098652	0.0727883741310988	3
Ppargc1a	chr5	51454249	51567725	-0.0117919243758049	0.0117839417687191	1.00067741399631	0.000976970943553217	0.4517	-0.00487426984057094	3
Ppp6r3	chr19	3454927	3575748	0.0205692849796484	-0.0205587202930194	1.00051387861104	0.000741179701879285	-0.390682	-0.00403682642424614	3
Hyal4	chr6	24748328	24767661	-0.00973255820270913	0.00972827992788228	1.00043977710948	0.000634324784397251	-0.071382	0.0783967791679744	3
Cfb	chr17	34856373	34862517	0.0265062318916137	-0.0264948935003941	1.00042794628404	0.000617263913274549	-0.373421	-0.01511098616767	3
Arid3b	chr9	57790352	57836792	0.0273511867124682	-0.0273409718060133	1.00037361168167	0.000538907055643295	-0.037341	0.00662903966561072	3
Homer2	chr7	81600480	81707526	0.00912831844117412	-0.00912497758409686	1.00036612222293	0.000528106045596026	0.198753	-0.0353764441625355	3
Vdac3	chr8	22577074	22593812	0.0217149344137151	-0.0217094507226603	1.0002525946476	0.000364371028293499	-0.062676	-0.00353531946909403	3
Rad21	chr15	51962239	51991746	0.0404863692969475	-0.0404820171025464	1.00010750932667	0.000155094835520639	-0.108501	-0.0274545040479748	3
Wdr43	chr17	71615894	71659030	0.0210062975265002	-0.0210064249169455	0.999993935643699	-8.7490432898645e-06	0.088635	-0.0781835137321305	3
Kbtbd6	chr14	79451834	79454817	-0.0312291159753564	0.0312293056907377	0.999993925084881	-8.7642765372323e-06	1.211479	-0.0340156809464736	3
Eapp	chr12	54670339	54695896	0.0301497497977814	-0.0301508469335381	0.999963611776508	-5.24980647405187e-05	-0.087886	-0.0119011413775631	3
Tmem68	chr4	3549040	3574852	0.0191331999034572	-0.0191372908178172	0.999786233359834	-0.00030843303919645	-0.146339	-0.0155883979225685	3
Xpo4	chr14	57577520	57665429	0.0464601874151629	-0.0464892514048123	0.999374823453354	-0.00090222115667421	0.021279	-0.0307280694098995	3
Pcdhga11	chr18	37755730	37841872	0.0325638348914649	-0.0325862541838416	0.999312001549788	-0.000992913552931981	0.062883	-0.0203825783593413	3
Zfp330	chr8	82763606	82774159	0.0310702142335595	-0.0310931307952107	0.99926297027462	-0.00106370116765237	0.038586	0.00342850025001808	3
Plpbp	chr8	27042554	27056131	0.0151791574662138	-0.0151938904303463	0.999030336292075	-0.00139960770687118	-0.021796	0.0163835773617023	3
Agps	chr2	75832176	75931349	0.0310679046996684	-0.0311029195270514	0.998874226988481	-0.00162506203810285	0.114809	-0.0863792228669256	3
Mto1	chr9	78448207	78475347	0.029120366478468	-0.0291553540089317	0.998799962077189	-0.00173232839802183	-0.075203	-0.0150650460353499	3
Naa35	chr13	59585258	59635921	0.0384484137822726	-0.0384985990338492	0.998696439537125	-0.00188186704568434	-0.072021	-0.0142495745729868	3
Fem1b	chr9	62791820	62811933	0.0380276884290617	-0.038081500557359	0.998586922061639	-0.00204008227139664	-0.139954	-0.037776091344541	3
Mib1	chr18	10725547	10818703	0.0247699010251488	-0.0248052278640814	0.99857583090443	-0.00205610616076574	0.041219	-0.0338655152262324	3
Rpp38	chr2	3328948	3332642	0.0422223200061094	-0.0422895682569034	0.998409814676152	-0.00229597848065512	1.167253	-0.0805938654033296	3
Pcdhgb1	chr18	37680232	37841869	0.0178623728420885	-0.0178908626133951	0.998407579784036	-0.00229920788739093	0.023909	-0.0274232282719029	3
Virma	chr4	11485957	11550683	0.0284292478752959	-0.028476827790912	0.998329170792286	-0.00241251302246698	-0.19732	-0.141005447747055	3
Cd200r1	chr16	44765735	44794977	0.00734352901666357	-0.0073559442395045	0.99831221901136	-0.00243701041133325	0.142184	-0.122099847871176	3
Snx9	chr17	5841328	5931953	0.0335353105190078	-0.0335945260477718	0.998237345909277	-0.0025452161428811	-0.02642	-0.0122123017001169	3
Dimt1	chr13	106947126	106960223	0.0234335338788233	-0.0234762153216518	0.998181928294501	-0.00262531025845023	0.294612	0.00673808082363643	3
Tgs1	chr4	3574874	3616618	0.0267324361061583	-0.0267833542382193	0.998098888899123	-0.00274533397750558	-0.085128	-0.0349878519404815	3
Dnajc18	chr18	35671102	35708413	0.0334975589153591	-0.0335627648961086	0.998057192816166	-0.00280560454719365	0.085146	-0.0155188106444141	3
Ilf2	chr3	90476125	90488378	0.0400954558205038	-0.0401891932337425	0.997667596542844	-0.00336887722046741	0.083444	-0.0471397395732521	3
Enox2	chrX	49009706	49288258	0.0128886425203741	-0.0129237478488126	0.997283657275801	-0.00392418631119623	0.136129	-0.00238852914582505	3
Gemin5	chr11	58120001	58168538	0.0110894331548552	-0.0111214817867809	0.997118312780605	-0.00416339755084182	-0.088766	0.0010384669102054	3
Frs2	chr10	117069426	117148533	0.0430551685113143	-0.0431896342793226	0.996886619434222	-0.00449866537083332	0.093977	-0.037219003446926	3
Kin	chr2	10080592	10092805	0.0242817047101554	-0.0243623557537681	0.996689521964631	-0.00478393317372553	0.242919	-0.00258379419578555	3
Acot6	chr12	84100653	84111348	0.0209882455193462	-0.021058471200607	0.996665205152273	-0.00481913187080019	0.42187	-0.0472301443656572	3
Zfp7	chr15	76879258	76892394	0.0213231226989102	-0.0214010359476149	0.99635937022416	-0.00526190266553368	0.100669	0.0610541233843223	3
Rtp4	chr16	23520290	23614221	-0.0114810462696965	0.0115251944873547	0.996169416689094	-0.00553697525235836	0.060403	-0.0207662901533304	3
Upf3a	chr8	13785614	13799192	0.0171082896715378	-0.0171768940232362	0.996006009491262	-0.00577364793829616	-0.050188	-0.103267455025626	3
Dennd6a	chr14	26573855	26634321	0.0186021902371577	-0.0186811305555724	0.995774328637131	-0.00610927211776346	0.151236	-0.111346625304468	3
Spata45	chr1	191036638	191042941	0.0157046424860821	-0.0157717286011993	0.995746432314838	-0.00614968935731458	0.034054	-0.00327162558501872	3
Ccar2	chr14	70138163	70153810	0.0307833872149393	-0.0309149422108959	0.99574461452785	-0.00615232307467646	-0.138922	-0.049138708869454	3
Cdc123	chr2	5794293	5845163	0.0245915219666928	-0.0247029247784884	0.995490298707762	-0.00652083828301945	-0.23738	0.00400301850222321	3
Acot4	chr12	84038378	84048600	0.0389051312960937	-0.0390840145379993	0.99542310983096	-0.00661821374795633	0.200429	0.00357578198552309	3
Jade3	chrX	20425687	20519938	0.0133244646133456	-0.0133869364466661	0.995333373429433	-0.00674827713104296	-0.043945	-0.00465781897881314	3
Maged2	chrX	150806369	150814344	0.0170558339138991	-0.0171373885365888	0.995241128920222	-0.0068819879727392	0.628332	-0.0122844670711432	3
Ppp2cb	chr8	33599624	33619440	0.0271363495245058	-0.0272695995971901	0.99511360362262	-0.00706685965584231	0.074681	-0.0824757919366893	3
Prdm4	chr10	85891965	85917141	0.0250999374730946	-0.025227137226245	0.994957820540253	-0.0072927284142362	0.200304	-0.00993148533681985	3
Akap8	chr17	32303671	32321237	0.0175846241344337	-0.0176741460507391	0.994934866100552	-0.00732601287881746	-0.521192	-0.03932376306793	3
Glp1r	chr17	30901816	30940790	-0.00722423236733372	0.00726101233191064	0.994934595495	-0.00732640526766012	-0.188021	-0.0873388289951833	3
Rnf2	chr1	151458003	151500954	0.0375522864217899	-0.0377447764550591	0.994900220604078	-0.00737625109834755	0.104893	0.0234186785784951	3
Ddit4	chr10	59949668	59951833	0.00519313132414744	-0.00522023498263685	0.994807961982639	-0.00751004062275075	-0.096216	-0.0837728693246057	3
Ces1a	chr8	93020213	93048191	-0.0075081034754706	0.00755111082946872	0.99430449969953	-0.00824035886127995	-0.414987	0.068259725880777	3
Rnf144b	chr13	47122655	47247990	0.00862877756345504	-0.00868032354971979	0.994061743670095	-0.00859263090645325	0.031268	-0.00670286839040626	3
Zfp53	chr17	21488997	21510472	0.00934464086063502	-0.00940410984460745	0.99367627718571	-0.00915217203972783	0.101537	-0.0980469231453978	3
Lyzl6	chr11	103631069	103638889	0.0035223846447745	-0.00354609385064238	0.99331399368813	-0.00967825877382875	-0.018943	-0.0135740388631536	3
Slc23a2	chr2	132052495	132145107	0.0282002018049261	-0.0284010415039971	0.992928438943243	-0.0102383494418025	-0.119818	-0.0823681056255132	3
Gtf3c2	chr5	31156004	31180143	0.0272619536020154	-0.0274572075825007	0.992888789586537	-0.0102959599101582	0.300994	-0.0774825026754922	3
Zfp146	chr7	30161268	30169749	0.043096903956102	-0.0434057638436577	0.992884357739489	-0.010302399521618	-0.305712	0.0256269236994939	3
Reln	chr5	21884453	22344701	0.0171040705402772	-0.0172305887731328	0.992657347086544	-0.0106322915041062	0.17757	-0.00180714333976084	3
Mtmr3	chr11	4480867	4594862	0.0278991934536134	-0.0281067424420118	0.992615686829358	-0.0106928404013385	-0.394272	-0.0325264540950891	3
Tug1	chr11	3639784	3649672	0.0292417201671762	-0.0294620964301045	0.992520007411858	-0.0108319102106709	-0.499764	0.0219706701513448	3
Arhgap28	chr17	67842712	68004119	-0.00683092618332914	0.0068834508464844	0.99236942860105	-0.0110508033138239	0.251825	0.0484046058094321	3
Srp72	chr5	76974682	76999936	0.0121418375176534	-0.0122379687325444	0.992144838984973	-0.0113773460170185	-0.046669	-0.0858713372743301	3
Hars2	chr18	36783007	36792561	0.0217787160695093	-0.0219531903014538	0.992052442968485	-0.0115117069256779	0.079713	0.0387800650103758	3
Gpatch8	chr11	102475914	102556391	0.0340421074203636	-0.0343150791129467	0.992045138765829	-0.0115223291219319	-0.376118	-0.067650464271921	3
Itsn1	chr16	91729280	91920596	0.0240836646040757	-0.0242773783012991	0.992020814817017	-0.0115577029866606	0.011134	-0.0128668709845676	3
Gnpat	chr8	124863032	124890056	0.0301616907757547	-0.0304117946706089	0.991776088929868	-0.0119136515466074	-0.278991	-0.0465779433587573	3
Gart	chr16	91621185	91646951	0.0159913006739666	-0.0161258685802799	0.991655152983334	-0.0120895827176602	-0.062091	0.040795453085799	3
Dus1l	chr11	120789200	120796402	0.0407060761549829	-0.0410510678678303	0.991596035602335	-0.0121755913411914	-0.228282	-0.0663198015965276	3
Taok3	chr5	117120128	117275218	0.0306271505980983	-0.0308872144987953	0.991580208674785	-0.0121986184724957	-0.095792	0.0509938497853289	3
Uqcc3	chr19	8880013	8880922	0.0167303716825129	-0.0168741930873898	0.991476842529177	-0.0123490184074947	0.523132	0.015166822229227	3
Mia2	chr12	59095798	59191582	0.0236943377506145	-0.0238993507253034	0.991421818230742	-0.0124290863242992	0.363751	0.0245592058879971	3
Fam118b	chr9	35216964	35267804	0.0348028216931953	-0.0351083996837762	0.991296157234928	-0.0126119570078563	-0.092171	0.00455659286483255	3
4930595D18Rik	chr12	111159849	111184490	0.0554776588344748	-0.0559794721952173	0.991035761126998	-0.0129909774657907	0.304331	-0.0511894912177524	3
Rasal1	chr5	120648811	120679596	0.0240109803853916	-0.0242291402818561	0.990995970392401	-0.0130489037790493	-0.018738	-0.0199388361613306	3
Ssbp2	chr13	91460282	91703428	0.038065381491204	-0.0384235044480603	0.990679586310499	-0.0135095702572831	0.335487	0.0676378205847689	3
Ubr1	chr2	120860268	120970714	0.0358264631879505	-0.0361641692876739	0.990661859338256	-0.0135353857117585	-0.300489	-0.0203498479237162	3
Thoc3	chr13	54458836	54468848	0.0298131650982618	-0.0300950718740006	0.990632792740318	-0.0135777158484303	-0.05886	-0.0415996187713733	3
Esyt2	chr12	116281195	116391049	0.0301139366811148	-0.0304011023269551	0.990554104165306	-0.0136923174715093	-0.135329	-0.00852950831661866	3
Tcea1	chr1	4857813	4897908	0.0379678953279112	-0.0383335743265158	0.990460607834536	-0.0138284968668727	0.01541	-0.0862999110014404	3
Erc1	chr6	119570795	119848166	0.0261903868676604	-0.0264433263716713	0.990434656349366	-0.0138662980365123	-0.2211	0.00383051461471424	3
Xrn1	chr9	95954759	96057802	0.0233158411432552	-0.0235419131020116	0.990397043869086	-0.01392108647591	-0.312432	-0.00845288292932597	3
Epha1	chr6	42358486	42373267	0.0406173498752971	-0.0410118709764301	0.990380319362661	-0.0139454489943122	-0.067417	0.0248930941583518	3
Opn1sw	chr6	29376670	29388467	0.0202271533248783	-0.0204259719524722	0.990266381053664	-0.0141114334008231	0.046883	-0.0437836579327496	3
Col19a1	chr1	24261889	24587471	0.016539735255739	-0.0167025510989136	0.990252037415698	-0.0141323304499692	0.709968	0.683127010147219	3
C1galt1c1	chrX	38630784	38635086	0.0474875993269586	-0.0479683979562467	0.989976762831924	-0.0145334328674292	0.527902	0.0418341703051864	3
Nipa2	chr7	55931286	55962475	0.0255681824412827	-0.0258312278375304	0.98981676759997	-0.0147666130699713	0.040237	-0.0260664009186109	3
Cfap46	chr7	139600950	139683816	-0.0144132126883547	0.014562878069055	0.989722815779229	-0.014903557869767	-0.129914	-0.0351920966158882	3
Stim1	chr7	102267805	102437318	0.0154647953115573	-0.0156269304649298	0.989624632058333	-0.0150466850074554	0.166697	-0.0264820515705404	3
Ube3c	chr5	29569241	29676091	0.0225724596765692	-0.0228193549160924	0.989180446141837	-0.0156943736926968	-0.146856	-0.0853576132890028	3
Ndfip1	chr18	38410395	38465302	0.0180710675073553	-0.0182717004687327	0.989019469659065	-0.0159291729888171	0.098836	-0.184481986093153	3
4933405O20Rik	chr7	50599189	50600529	-0.0185169294751707	0.01872560498757	0.988856140427088	-0.016167443052252	0.291543	-0.0274316746630122	3
Rap1b	chr10	117813870	117846034	0.0285268868577909	-0.028850619018197	0.988779022030622	-0.0162799595874663	-0.029811	0.0149053288816334	3
Slc25a33	chr4	149744035	149774276	0.0350056966658012	-0.0354131627328227	0.988493937406956	-0.0166959771875487	-0.064852	-0.040196371279941	3
Bag4	chr8	25764537	25785286	0.0335737368988197	-0.0339645544087987	0.98849337149326	-0.0166968031320342	-0.026117	0.019372109458642	3
Ibtk	chr9	85687359	85749333	0.0205910181175003	-0.0208326925762466	0.988399269184155	-0.016834150939388	0.040214	0.288318269060422	3
Alk	chr17	71868971	72604626	-0.0108804699903853	0.0110082432766998	0.988392944895672	-0.0168433820761413	0.022852	-0.0244341786886903	3
Med16	chr10	79894707	79908922	-0.00462638605923327	0.00468190267854444	0.988142295318187	-0.0172092859032227	0.03481	-0.00875186134287425	3
Mtpap	chr18	4375591	4397329	0.034319468796849	-0.0347421066060696	0.987834997629454	-0.0176580125730764	-0.074362	-0.0376182605668867	3
Kansl1l	chr1	66719247	66817561	0.018756030102609	-0.0189888304760884	0.987740141565193	-0.0177965528603053	0.025185	-0.0694678422790587	3
Smc6	chr12	11265885	11319784	0.0257899934699701	-0.0261105174146291	0.987724335769791	-0.0178196390184264	-0.004048	-0.0562370794361121	3
Eif3h	chr15	51786557	51865522	0.0348891275965157	-0.0353292299569851	0.987542826124282	-0.0180847809407339	0.002669	-0.00280206020530259	3
Ets1	chr9	32636220	32757819	-0.0100831563823678	0.0102103720177398	0.987540548458864	-0.0180881083715096	0.079041	0.0222828597952487	3
Fyco1	chr9	123789499	123851898	0.0182404682439692	-0.0184781240442786	0.987138532042543	-0.0186755325296141	-0.084767	0.0716471871728718	3
Usp53	chr3	122931492	122984509	0.0316099264616938	-0.0320252494962955	0.987031388009959	-0.0188321311719613	0.218395	-0.0806715110072563	3
Krt87	chr15	101431037	101438803	-0.0213309531153827	0.0216139981483183	0.986904549959091	-0.0190175360006749	0.050011	0.00289002481199155	3
Hivep1	chr13	42052020	42192536	0.0221583901520485	-0.0224541138485098	0.98682986563369	-0.0191267165521096	0.236884	-0.0122943640824212	3
Ubxn10	chr4	138709836	138737166	0.0135046436073325	-0.0136897820316425	0.986476159818902	-0.019643909145464	0.398654	0.0252462905916666	3
Cnppd1	chr1	75134553	75142710	0.0277763796688945	-0.0281581053119848	0.986443489756826	-0.0196916890300197	0.372849	0.012309501202405	3
Mpp1	chrX	75109732	75131015	0.021274273484896	-0.0215681520742459	0.986374419637888	-0.0197927091167009	0.318152	-0.075641005866278	3
Fhl5	chr4	25199907	25242875	0.00353031160786466	-0.00357932722690205	0.986305912834962	-0.0198929123004204	0.180908	0.68698271489862	3
Zfp142	chr1	74565126	74588245	0.0333790647735379	-0.0338452953619816	0.986224655939407	-0.0200117737489353	-0.14233	-0.0176035795841317	3
Mbd1	chr18	74267604	74282731	0.0275814499013064	-0.0279716436587526	0.986050381514706	-0.0202667329652207	-0.146095	-0.0101698599121871	3
Herc1	chr9	66350449	66508774	0.0360214769992169	-0.0365432384342924	0.985722079995355	-0.0207471524735627	-0.326898	-0.0272492640314982	3
Ppip5k2	chr1	97706047	97770410	0.0117799028125187	-0.0119543218930618	0.985409537897392	-0.0212046591509316	0.252183	-0.00834262697684014	3
Fzd8	chr18	9212162	9218135	-0.0126727828425599	0.0128651293394606	0.985049004030552	-0.0217325976144905	0.270337	0.0757377717419856	3
Dhcr24	chr4	106561037	106589112	0.00930525971034624	-0.00944650921752252	0.985047438802656	-0.0217348900368052	0.079727	-0.0168450381378235	3
Jpt1	chr11	115497352	115514386	0.0201268774089614	-0.0204324325611496	0.985045581270182	-0.0217376105711771	0.088674	-0.173590418702167	3
Fam163a	chr1	156075965	156205025	-0.00817212727925798	0.00829635737905488	0.98502594643397	-0.021766367984738	-0.307579	-0.0188126354062463	3
Parp12	chr6	39086409	39118348	0.0222482641551186	-0.0225903683868725	0.984856190660764	-0.0220150182041195	0.169628	-0.0198968705038181	3
Ivns1abp	chr1	151344476	151364421	0.0275575733249744	-0.027985667353464	0.984703097371855	-0.0222392987632167	0.291144	-0.0182047837133659	3
Pcca	chr14	122534323	122891099	0.0249798697620603	-0.0253685464347471	0.984678796095529	-0.022274903163725	0.165589	-0.0369597745150068	3
