gene	chr	start	end	chromatin_state	atac_fold	k27ac_fold	k27me3_fold	k119ub_fold	gb_ctrl_signal	gb_mut_signal	is_neuronal	is_synapse	is_coordinated	is_mecp2_up	is_triple	ctrl_decile
Mapkapk2	chr1	131053699	131097825	Active_Promoter	0.122061100322675	-0.0652231874465679	NA	0.236649478129721	1.977218	2.168069	FALSE	FALSE	TRUE	FALSE	FALSE	9
Mapkapk3	chr9	107254926	107289876	Other	-0.0277242161765779	NA	NA	0.169548952333387	1.7238	2.694564	FALSE	FALSE	TRUE	FALSE	FALSE	8
Mapkapk5	chr5	121525037	121545904	Other	0.0329455305887362	NA	NA	NA	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA
Mapkbp1	chr2	119972698	120027407	Active_Promoter	0.161857271468415	0.232822347911713	NA	NA	0.961211	0.714412	FALSE	FALSE	TRUE	FALSE	FALSE	5
Mapre1	chr2	153741273	153773309	Other	0.082726900050448	NA	NA	NA	0.478817	0.306853	FALSE	FALSE	TRUE	FALSE	FALSE	2
Mapre2	chr18	23752332	23893860	Active_Promoter	0.0599422119981436	NA	NA	0.342108657435069	1.837518	2.32835	FALSE	FALSE	FALSE	FALSE	FALSE	8
Mapre3	chr5	30814640	30866105	Active_Promoter	0.14973648601883	0.0687165753639751	NA	0.00429201317791247	1.015905	0.88582	FALSE	FALSE	TRUE	FALSE	FALSE	6
Mapt	chr11	104231389	104332089	Active_Promoter	0.0539215451156371	0.166375148488281	NA	-0.381652962487358	0.993296	0.736114	TRUE	TRUE	FALSE	FALSE	FALSE	6
Marchf1	chr8	65617899	66471636	Other	0.855013431643732	NA	NA	NA	0.38678	0.277617	FALSE	FALSE	FALSE	FALSE	FALSE	1
Marchf10	chr11	105360797	105456734	Repressed_Promoter	-0.0108886273445912	NA	0.512654348002656	-0.147702359382403	2.100963	1.972547	FALSE	FALSE	FALSE	FALSE	FALSE	9
Marchf11	chr15	26309047	26409575	Repressed_Promoter	0.604020141768922	1.04488792028585	-1.10631489841803	0.275523987364983	1.299907	1.607197	FALSE	FALSE	FALSE	FALSE	FALSE	7
Marchf2	chr17	33685691	33718669	Active_Promoter	0.0969361932556001	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA
Marchf3	chr18	56761715	56925547	Active_Promoter	-0.0745819845523187	-0.525135200141859	2.25800030945627	0.413375930636015	2.397832	3.705194	FALSE	FALSE	TRUE	FALSE	FALSE	9
Marchf4	chr1	72427111	72536929	Repressed_Promoter	0.416024239752087	-0.175004658099339	0.264649062154791	-0.086985294918528	3.038916	3.423255	FALSE	FALSE	FALSE	FALSE	FALSE	10
Marchf6	chr15	31455890	31531052	Active_Promoter	-0.156024940953821	0.0747793567633096	NA	NA	0.637883	0.532136	FALSE	FALSE	TRUE	FALSE	FALSE	3
Marchf7	chr2	60209886	60250675	Active_Promoter	0.165058586149325	0.190234872608627	NA	NA	0.7565	0.625057	FALSE	FALSE	TRUE	FALSE	FALSE	4
Marchf8	chr6	116338023	116409539	Active_Promoter	0.0212338678568984	-0.235110513819246	NA	0.935834572465584	1.008297	1.258088	FALSE	FALSE	TRUE	FALSE	FALSE	6
Marchf9	chr10	127055010	127060183	Other	-0.105628663038283	NA	NA	0.399742188415861	2.079735	2.858137	FALSE	FALSE	TRUE	FALSE	FALSE	9
Marcks	chr10	37133374	37138919	Active_Promoter	0.017186730855403	-0.111243337891578	2.42770135886501	0.347598855004404	3.584204	5.295589	TRUE	TRUE	FALSE	FALSE	FALSE	10
Marcksl1	chr4	129513580	129515984	Repressed_Promoter	0.135985252691725	NA	NA	-0.707595270430672	2.623233	1.589877	TRUE	TRUE	FALSE	FALSE	FALSE	10
Marco	chr1	120474537	120505023	Other	NA	NA	-0.752002097991945	NA	0.937401	0.911702	FALSE	FALSE	FALSE	FALSE	FALSE	5
Marf1	chr16	14109172	14163350	Other	0.0851650096418586	NA	NA	NA	0.706263	0.695358	FALSE	FALSE	TRUE	FALSE	FALSE	4
Mark1	chr1	184896788	184999569	Other	0.0944365355314227	0.15429213591811	-0.2055573383217	0.840536908940198	1.306651	1.503989	TRUE	TRUE	FALSE	FALSE	FALSE	7
Mark2	chr19	7275395	7341859	Active_Promoter	-0.069879315137067	0.0341467795788731	NA	-0.0987687124536804	1.106124	0.879529	TRUE	TRUE	TRUE	FALSE	FALSE	6
Mark3	chr12	111574522	111656220	Active_Promoter	NA	NA	NA	NA	0.352734	0.253352	FALSE	FALSE	TRUE	FALSE	FALSE	1
Mark4	chr7	19424774	19458820	Active_Promoter	0.27829968058177	NA	NA	NA	0.587143	0.537779	TRUE	FALSE	FALSE	FALSE	FALSE	3
Mars1	chr10	127296220	127311785	Other	0.103009836174119	0.28865305257412	NA	NA	0.611494	0.715422	FALSE	FALSE	FALSE	FALSE	FALSE	3
Mars2	chr1	55237176	55248469	Active_Promoter	0.0621857123039595	0.103672683464122	NA	0.69529283222219	2.200099	3.449345	FALSE	FALSE	TRUE	FALSE	FALSE	9
Marveld1	chr19	42147399	42151702	Other	-0.128072297720654	NA	NA	0.315529606604972	3.525623	5.530876	TRUE	TRUE	TRUE	FALSE	FALSE	10
Marveld2	chr13	100595956	100616970	Active_Promoter	-0.259386573949492	-0.52936025079655	NA	NA	0.908839	1.099511	TRUE	FALSE	TRUE	FALSE	FALSE	5
Marveld3	chr8	109947913	109962202	Repressed_Promoter	-0.00323768914115729	NA	0.0200313988561445	-0.212919275109848	2.035479	1.976239	FALSE	FALSE	FALSE	FALSE	FALSE	9
Mas1	chr17	12841078	12868142	Other	-0.181723177156297	-0.033103706433709	NA	NA	1.004534	1.356094	TRUE	FALSE	FALSE	FALSE	FALSE	6
Maskbp3	chr18	36647859	36665916	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Masp1	chr16	23449416	23520814	Repressed_Promoter	0.703369890454556	NA	-0.645327442736216	0.36673030262744	1.383273	1.280307	FALSE	FALSE	FALSE	FALSE	FALSE	7
Masp2	chr4	148602553	148615498	Other	0.0560702823846869	NA	NA	NA	0.827132	0.523313	FALSE	FALSE	TRUE	FALSE	FALSE	4
Mast1	chr8	84911902	84937358	Active_Promoter	0.0675464656008083	0.102610213466851	NA	-0.0708000016217884	1.37145	1.242622	TRUE	FALSE	FALSE	FALSE	FALSE	7
Mast2	chr4	116306761	116464182	Other	0.0633904942194103	0.0919288862204644	NA	NA	0.336733	0.29192	FALSE	FALSE	TRUE	FALSE	FALSE	1
Mast4	chr13	102732485	103334496	Repressed_Promoter	1.79190128357335	NA	-0.428403865198998	0.000146235887727978	1.309271	1.118874	FALSE	FALSE	FALSE	FALSE	FALSE	7
Mastl	chr2	23115605	23156023	Active_Promoter	0.0745681386418249	NA	NA	0.799770540274606	0.349677	0.400682	FALSE	FALSE	FALSE	FALSE	FALSE	1
Mat1a	chr14	41105034	41124411	Other	NA	NA	NA	NA	0.916907	0.677781	FALSE	FALSE	FALSE	FALSE	FALSE	5
Mat2b	chr11	40679313	40695202	Active_Promoter	-0.312125030881603	-0.418688450706494	0.57368373663309	0.879419742529223	0.812262	1.475756	FALSE	FALSE	TRUE	FALSE	FALSE	4
Matk	chr10	81252934	81263364	Other	0.62008963275712	0.793072249076089	NA	-0.518729895775448	1.50005	1.390972	FALSE	FALSE	FALSE	FALSE	FALSE	8
Matn1	chr4	130944384	130955474	Repressed_Promoter	0.36793748170988	NA	-0.579959445019224	-0.490005751692855	2.073563	1.69816	FALSE	FALSE	FALSE	FALSE	FALSE	9
Matn2	chr15	34306676	34436272	Repressed_Promoter	0.402280633070326	NA	-0.52046005201859	0.0540321625119606	0.845682	0.632333	TRUE	TRUE	FALSE	FALSE	FALSE	5
Matn3	chr12	8947928	8972027	Repressed_Promoter	0.0834472552812137	NA	0.159731468733545	0.116617765861091	1.265899	1.654503	FALSE	FALSE	FALSE	FALSE	FALSE	7
Matn4	chr2	164389392	164405159	Repressed_Promoter	0.242082752083991	NA	-0.144315168789129	-0.477896698154935	2.436694	1.834771	TRUE	TRUE	FALSE	FALSE	FALSE	9
Matr3	chr18	35562137	35593834	Active_Enhancer	NA	NA	NA	NA	0.598835	0.714334	FALSE	FALSE	FALSE	FALSE	FALSE	3
Mau2	chr8	70016122	70042733	Active_Promoter	0.512127609412862	0.177542349257855	NA	NA	0.607104	0.398319	FALSE	FALSE	TRUE	FALSE	FALSE	3
Mavs	chr2	131234062	131248024	Other	-0.210033852292469	NA	NA	0.487031377107885	1.443678	1.771087	TRUE	FALSE	FALSE	FALSE	FALSE	7
Max	chr12	76937268	76962200	Active_Promoter	0.0114693475652001	-0.337800086624753	NA	0.456997128861397	1.242625	1.298625	TRUE	TRUE	TRUE	FALSE	FALSE	7
Maz	chr7	127022129	127027036	Active_Promoter	0.102022821526402	0.0801358820609666	NA	NA	1.512223	1.116942	FALSE	FALSE	FALSE	FALSE	FALSE	8
Mb	chr15	77015486	77050669	Other	-0.248109053423896	NA	NA	NA	1.406804	1.975444	FALSE	FALSE	FALSE	FALSE	FALSE	7
Mb21d2	chr16	28826175	28929672	Active_Promoter	0.264958255872157	0.223439874655379	NA	0.411836232370529	2.133536	2.480862	FALSE	FALSE	TRUE	FALSE	FALSE	9
Mbd1	chr18	74267604	74282731	Active_Promoter	0.0637944697250275	0.164739506511196	NA	NA	0.948869	0.836276	TRUE	FALSE	TRUE	FALSE	FALSE	5
Mbd2	chr18	70568188	70626130	Other	0.049373873691218	-0.113324827401363	-0.102488410437378	0.872907972954705	0.97341	0.864244	FALSE	FALSE	TRUE	FALSE	FALSE	5
Mbd3	chr10	80392538	80399549	Other	-0.000973141602743404	0.132281092518073	NA	NA	0.96107	0.822324	FALSE	FALSE	TRUE	FALSE	FALSE	5
Mbd3l1	chr9	18478358	18485297	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Mbd3l2	chr9	18430653	18446315	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Mbd4	chr6	115840696	115853370	Other	0.142784175356899	NA	NA	NA	0.549593	0.808289	FALSE	FALSE	FALSE	FALSE	FALSE	2
Mbd5	chr2	48949507	49325404	Active_Promoter	0.0509172252746609	0.264417342796877	NA	NA	0.426935	0.38062	TRUE	FALSE	FALSE	FALSE	FALSE	1
Mbd6	chr10	127281955	127289017	Other	0.164780028994253	NA	NA	NA	1.570477	1.374576	FALSE	FALSE	FALSE	FALSE	FALSE	8
Mbip	chr12	56328302	56345893	Active_Promoter	0.15034223301473	-0.0114924382843751	-0.10213559970015	-0.241718378655013	0.79812	0.960756	FALSE	FALSE	TRUE	FALSE	FALSE	4
Mbl1	chr14	41151457	41159600	Other	0.375098097553492	NA	NA	NA	0.56723	0.399609	FALSE	FALSE	FALSE	FALSE	FALSE	2
Mbl2	chr19	30232941	30239686	Other	-0.00903211677708518	NA	-0.0623648705508858	NA	0.55002	0.5131	FALSE	FALSE	FALSE	FALSE	FALSE	2
Mblac1	chr5	138194313	138195620	Other	0.0459115604040046	0.0418299414030096	NA	NA	1.210604	1.3935	FALSE	FALSE	FALSE	FALSE	FALSE	7
Mblac2	chr13	81711340	81753274	Active_Promoter	0.174286027723882	-0.264274476871088	NA	0.871004233032946	0.431416	0.534461	FALSE	FALSE	TRUE	FALSE	FALSE	1
Mbnl1	chr3	60472829	60629749	Active_Promoter	0.0878421391999857	-0.08731270029206	NA	0.828314825459056	1.205284	1.930768	TRUE	FALSE	TRUE	FALSE	FALSE	7
Mbnl2	chr14	120275668	120431696	Active_Promoter	0.0561923441937789	0.0667007571967065	NA	0.561507387371447	1.474466	1.3901	FALSE	FALSE	TRUE	FALSE	FALSE	8
Mbnl3	chrX	51117268	51206531	Repressed_Promoter	0.0915898812437237	NA	-0.318076918859436	-0.0480871769930407	1.476958	2.315866	FALSE	FALSE	FALSE	FALSE	FALSE	8
Mboat1	chr13	30136488	30246716	Repressed_Promoter	0.419107697379481	-1.62400463237898	NA	0.079733185944511	0.899895	0.834123	TRUE	FALSE	FALSE	FALSE	FALSE	5
Mboat2	chr12	24830878	24964396	Other	0.32784648929005	NA	NA	0.168499419494651	1.245078	1.255389	FALSE	FALSE	FALSE	FALSE	FALSE	7
Mboat4	chr8	34115029	34125181	Other	-0.633582490509389	-0.754831071129434	NA	0.557599948007585	1.367488	2.139055	FALSE	FALSE	FALSE	FALSE	FALSE	7
Mboat7	chr7	3677788	3693522	Active_Promoter	0.000904312424154929	0.0415391152288191	NA	NA	0.686721	0.765676	TRUE	FALSE	FALSE	FALSE	FALSE	3
Mbp	chr18	82475145	82585636	Other	0.00776346933539172	-0.121727431019255	NA	0.3933640218268	2.439075	2.991722	TRUE	TRUE	TRUE	FALSE	FALSE	9
Mbtd1	chr11	93885851	93946984	Active_Promoter	NA	0.156442303669274	NA	NA	0.317464	0.224633	FALSE	FALSE	FALSE	FALSE	FALSE	1
Mbtps1	chr8	119508155	119558734	Other	0.102026029078007	0.0692710125985649	NA	NA	0.69707	0.530058	FALSE	FALSE	TRUE	FALSE	FALSE	3
Mbtps2	chrX	157535370	157598714	Other	-0.0379305160657886	-0.212704336273711	NA	NA	0.421002	0.600447	FALSE	FALSE	TRUE	FALSE	FALSE	1
Mc1r	chr8	123407106	123410743	Active_Promoter	NA	NA	NA	NA	3.290419	3.585419	TRUE	FALSE	FALSE	FALSE	FALSE	10
Mc2r	chr18	68406906	68429319	Other	-0.26242019471097	-1.50865618788662	2.86621616849656	0.759257458796601	0.367797	0.285173	FALSE	FALSE	FALSE	FALSE	FALSE	1
Mc3r	chr2	172248491	172251113	Repressed_Promoter	0.123416040151822	NA	-0.0568629801674468	-0.456610101898729	3.297896	2.518856	FALSE	FALSE	FALSE	FALSE	FALSE	10
Mc4r	chr18	66857703	66860505	Repressed_Promoter	0.0759321885956029	NA	-0.311938544597175	-0.413540741951238	2.889632	2.534208	FALSE	FALSE	FALSE	FALSE	FALSE	10
Mc5r	chr18	68337595	68342445	Other	-0.147305404161727	NA	NA	0.468006738006503	2.478934	3.467902	FALSE	FALSE	FALSE	FALSE	FALSE	9
Mcam	chr9	44134468	44142726	Other	-0.795448652033244	-1.45911298135257	NA	0.16793982482022	2.223893	2.328198	FALSE	FALSE	TRUE	FALSE	FALSE	9
Mcat	chr15	83546796	83563786	Repressed_Promoter	-0.735900845898264	NA	0.183879120301266	-0.310098635791451	0.760225	0.839267	FALSE	FALSE	FALSE	FALSE	FALSE	4
Mcc	chr18	44425059	44812181	Other	0.194653736909525	NA	-0.0090982865197705	0.0460398177995838	1.889788	2.384765	FALSE	FALSE	TRUE	FALSE	FALSE	9
Mccc1	chr3	35959311	36000677	Active_Promoter	0.0645652494371842	0.0602352596918401	NA	NA	0.591948	0.65784	FALSE	FALSE	TRUE	FALSE	FALSE	3
Mccc2	chr13	99948529	100015638	Active_Promoter	0.0962154030287398	0.030904442001959	NA	0.417643707397023	0.640577	0.593552	FALSE	FALSE	TRUE	FALSE	FALSE	3
Mcee	chr7	64392606	64412124	Active_Promoter	NA	-0.109007273660831	NA	NA	0.491022	0.615241	FALSE	FALSE	TRUE	FALSE	FALSE	2
Mcemp1	chr8	3665753	3669258	Other	NA	NA	NA	NA	0.82272	1.008019	FALSE	FALSE	FALSE	FALSE	FALSE	4
Mcf2	chrX	60055955	60179088	Repressed_Promoter	0.640200228229138	NA	-0.532048486556539	0.0956101223753067	0.404047	0.443907	TRUE	FALSE	FALSE	FALSE	FALSE	1
Mcf2l	chr8	12873805	13020904	Active_Promoter	-0.117485363179813	-0.538041081791236	NA	0.492888164483385	1.805829	1.882966	FALSE	FALSE	TRUE	FALSE	FALSE	8
Mcfd2	chr17	87254442	87265934	Other	0.143109764492919	NA	NA	NA	1.020892	1.224265	FALSE	FALSE	TRUE	FALSE	FALSE	6
Mchr1	chr15	81235498	81238963	Repressed_Promoter	0.137777283841838	NA	-0.0875203102084719	-0.313912215136214	3.679087	3.345247	FALSE	FALSE	FALSE	FALSE	FALSE	10
Mcidas	chr13	112993844	113000393	Repressed_Promoter	0.451630564447205	NA	-0.205478929409227	-0.0973361231308056	10.698428	11.301914	FALSE	FALSE	FALSE	FALSE	FALSE	10
Mcl1	chr3	95658787	95663175	Active_Promoter	-0.042648474992212	0.191373833445437	NA	NA	1.252293	1.061523	TRUE	FALSE	FALSE	FALSE	FALSE	7
Mcm10	chr2	4989713	5012790	Other	0.217322946623366	NA	0.0860958507947639	-0.0466165425477893	2.295479	2.731319	FALSE	FALSE	FALSE	FALSE	FALSE	9
Mcm2	chr6	88883473	88898779	Other	0.0549701125593415	NA	NA	0.827143181090315	1.486813	1.836114	FALSE	FALSE	FALSE	FALSE	FALSE	8
Mcm3	chr1	20802967	20820311	Other	0.089486134895697	NA	3.46493870201678	1.39367328510453	1.066744	2.203105	FALSE	FALSE	FALSE	FALSE	FALSE	6
Mcm3ap	chr10	76468926	76515856	Other	0.0725974142000541	NA	NA	NA	0.384542	0.272832	FALSE	FALSE	TRUE	FALSE	FALSE	1
Mcm4	chr16	15623896	15637399	Active_Promoter	0.102379330814991	NA	NA	0.514086655415024	0.597657	0.854419	FALSE	FALSE	FALSE	FALSE	FALSE	3
Mcm5	chr8	75109568	75128438	Other	0.186155329813247	NA	NA	0.545688279100341	0.994629	1.283163	FALSE	FALSE	FALSE	FALSE	FALSE	6
Mcm6	chr1	128331589	128359663	Other	0.309459434149683	NA	NA	NA	1.105533	1.069084	FALSE	FALSE	FALSE	FALSE	FALSE	6
Mcm7	chr5	138164582	138172421	Active_Promoter	NA	NA	NA	NA	0.893901	0.96968	FALSE	FALSE	TRUE	FALSE	FALSE	5
Mcm8	chr2	132816140	132844196	Active_Promoter	NA	NA	NA	NA	0.65527	0.982737	FALSE	FALSE	FALSE	FALSE	FALSE	3
Mcm9	chr10	53536314	53630438	Active_Promoter	0.0119041030277713	-0.0849463543883544	NA	0.611484539406852	0.831077	1.545373	FALSE	FALSE	TRUE	FALSE	FALSE	4
Mcmbp	chr7	128696440	128740494	Other	0.124282546579163	-0.0105942334631613	NA	NA	0.362935	0.291955	FALSE	FALSE	TRUE	FALSE	FALSE	1
Mcmdc2	chr1	9908637	9942084	Other	0.487829989624887	NA	NA	NA	0.393282	0.420802	TRUE	TRUE	FALSE	FALSE	FALSE	1
Mcoln1	chr8	3500456	3515231	Active_Promoter	0.076788209276642	-0.0172603922148672	NA	NA	0.526738	0.619245	FALSE	FALSE	TRUE	FALSE	FALSE	2
Mcoln2	chr3	146149832	146195512	Repressed_Promoter	0.445503024092095	NA	-0.0999302623343034	-0.35402444986504	1.46487	1.683628	FALSE	FALSE	FALSE	FALSE	FALSE	8
Mcoln3	chr3	146117449	146141805	Repressed_Promoter	NA	NA	-0.0349089838097337	NA	1.096276	0.943707	TRUE	FALSE	FALSE	FALSE	FALSE	6
Mcph1	chr8	18595130	18803188	Repressed_Promoter	0.285073653888225	0.308221491524654	-0.79980861697958	-0.326525401947138	1.339978	1.298473	TRUE	FALSE	FALSE	FALSE	FALSE	7
Mcpt1	chr14	56017970	56020383	Other	NA	NA	NA	NA	2.025365	2.33202	FALSE	FALSE	FALSE	FALSE	FALSE	9
Mcpt2	chr14	56042040	56044641	Other	NA	NA	NA	NA	1.720669	1.835925	FALSE	FALSE	FALSE	FALSE	FALSE	8
Mcpt4	chr14	56059628	56062312	Other	NA	NA	NA	NA	1.902261	2.560476	FALSE	FALSE	FALSE	FALSE	FALSE	9
Mcpt8	chr14	56082165	56085272	Repressed_Promoter	NA	NA	0.125035967916431	NA	5.519552	8.237298	FALSE	FALSE	FALSE	FALSE	FALSE	10
Mcpt9	chr14	56026863	56030494	Other	0.609707983843947	NA	NA	0.736611970191076	1.686538	2.472238	FALSE	FALSE	FALSE	FALSE	FALSE	8
Mcrip1	chr11	120542887	120549726	Other	NA	NA	NA	NA	1.029224	0.830064	FALSE	FALSE	FALSE	FALSE	FALSE	6
Mcrip2	chr17	25863697	25868763	Active_Promoter	0.110614728714259	-0.166950155585878	NA	NA	1.316318	1.532804	FALSE	FALSE	FALSE	FALSE	FALSE	7
Mcrs1	chr15	99242816	99251960	Active_Promoter	-0.0392106652181887	0.0315357363526739	NA	NA	1.307885	1.032441	FALSE	FALSE	TRUE	FALSE	FALSE	7
Mctp1	chr13	76384534	77031809	Active_Promoter	-0.112478185920643	-0.229945598651419	NA	0.900178207564242	0.673781	1.037141	TRUE	TRUE	TRUE	FALSE	FALSE	3
Mctp2	chr7	72077829	72306607	Repressed_Promoter	-0.0702454055916806	-1.0037202467043	-0.232597603955088	-0.206845498822932	0.684524	0.535268	TRUE	TRUE	FALSE	FALSE	FALSE	3
Mcts1	chrX	38600577	38613425	Other	0.211850596661306	-0.044847924835076	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Mcts2	chr2	152687034	152687945	Other	0.00883981211274586	0.351832756546639	NA	0.482176662706257	1.0571	1.080237	FALSE	FALSE	TRUE	FALSE	FALSE	6
Mcu	chr10	59446983	59616691	Active_Promoter	0.00789040112712124	-1.40354126487517	NA	0.634818513849211	1.259904	1.703193	FALSE	FALSE	TRUE	FALSE	FALSE	7
Mcub	chr3	129914959	129970205	Repressed_Promoter	0.439039851131956	0.904455062224501	-0.30933648959137	-0.198409117697866	1.13396	0.968034	FALSE	FALSE	FALSE	FALSE	FALSE	6
Mcur1	chr13	43538392	43560190	Active_Promoter	-0.0978384002384181	-0.309173289522072	2.33454651139548	0.642193266054048	1.199851	1.919735	FALSE	FALSE	TRUE	FALSE	FALSE	7
Mdc1	chr17	35841514	35859669	Other	0.00757235062613852	NA	NA	NA	0.56268	0.467506	FALSE	FALSE	TRUE	FALSE	FALSE	2
Mdfi	chr17	47815327	47834690	Repressed_Promoter	0.125163874512127	0.771489409444812	-0.219873232761234	-0.358645130284747	1.827567	1.50939	FALSE	FALSE	FALSE	FALSE	FALSE	8
Mdfic	chr6	15720660	15802168	Repressed_Promoter	0.603124347358551	NA	-0.758628452588047	-0.00974923392329475	1.158471	1.183006	FALSE	FALSE	FALSE	FALSE	FALSE	6
Mdga1	chr17	29827948	29970086	Bivalent_Promoter	0.0134930011592547	0.338837393871084	-0.107030169855048	-0.543173937527501	2.13762	1.975289	TRUE	TRUE	FALSE	FALSE	FALSE	9
Mdga2	chr12	66466059	67222548	Repressed_Promoter	1.28848208266269	1.10768692192913	-1.17342800003879	-0.0986681439879675	0.996876	1.572828	TRUE	TRUE	FALSE	FALSE	FALSE	6
Mdh1	chr11	21556691	21572366	Active_Promoter	-0.00405351142954909	NA	NA	NA	1.05602	1.162082	FALSE	FALSE	TRUE	FALSE	FALSE	6
Mdh1b	chr1	63698818	63730317	Other	NA	NA	0.103789230402074	NA	0.988895	1.02617	FALSE	FALSE	FALSE	FALSE	FALSE	5
Mdh2	chr5	135778479	135790397	Other	NA	NA	NA	NA	0.475331	0.337129	FALSE	FALSE	FALSE	FALSE	FALSE	2
Mdk	chr2	91929804	91932296	Other	0.408910202842967	0.279029129296852	-1.08726121591671	-0.33743186407538	3.108236	2.90249	TRUE	FALSE	FALSE	FALSE	FALSE	10
Mdm1	chr10	118141810	118168996	Other	0.142292635737153	NA	0.0948091105664779	0.806694381258557	1.058823	1.366379	FALSE	FALSE	TRUE	FALSE	FALSE	6
Mdm2	chr10	117688874	117710757	Active_Promoter	0.109029183940531	0.189692386568609	NA	NA	0.557462	0.50366	TRUE	TRUE	TRUE	FALSE	FALSE	2
Mdm4	chr1	132959483	133030560	Other	0.436440634775384	NA	NA	NA	0.520966	0.38626	FALSE	FALSE	TRUE	FALSE	FALSE	2
Mdn1	chr4	32657118	32775216	Active_Promoter	0.162413971303888	NA	NA	NA	0.685011	0.46382	FALSE	FALSE	TRUE	FALSE	FALSE	3
Mdp1	chr14	55657878	55660507	Other	0.100482461074	NA	NA	NA	1.324966	1.871253	FALSE	FALSE	FALSE	FALSE	FALSE	7
Me1	chr9	86581370	86695952	Other	0.245111782606447	NA	NA	0.0892550812882163	0.829947	0.764236	FALSE	FALSE	FALSE	FALSE	FALSE	4
Me2	chr18	73769902	73815448	Active_Promoter	0.0728398851426158	-0.0687673888695912	NA	0.673885723406978	1.106919	1.047534	FALSE	FALSE	TRUE	FALSE	FALSE	6
Me3	chr7	89632391	89854358	Active_Promoter	-0.0596311901953356	-0.535780392065683	NA	0.941627430249104	1.214275	1.537815	FALSE	FALSE	TRUE	FALSE	FALSE	7
Mea1	chr17	46678792	46683110	Active_Promoter	NA	NA	NA	NA	1.50922	1.590258	FALSE	FALSE	FALSE	FALSE	FALSE	8
Meaf6	chr4	125085133	125113237	Other	0.180461947056752	0.280453965417111	NA	NA	0.424659	0.307315	FALSE	FALSE	TRUE	FALSE	FALSE	1
Meak7	chr8	119760075	119778415	Other	0.0795203361764388	-0.0513236175655028	NA	0.225863359136027	1.079577	1.071697	FALSE	FALSE	FALSE	FALSE	FALSE	6
Mecom	chr3	29951295	30548007	Repressed_Promoter	1.02203085381964	NA	-0.234698508150722	0.104834957031135	1.434039	1.310077	TRUE	FALSE	FALSE	FALSE	FALSE	7
Mecp2	chrX	74026591	74135362	Other	NA	NA	NA	NA	0.262739	0.240734	TRUE	TRUE	FALSE	FALSE	FALSE	1
Mecr	chr4	131843469	131867785	Other	0.0534381565495599	NA	NA	NA	0.604719	0.482347	FALSE	FALSE	FALSE	FALSE	FALSE	3
Med1	chr11	98152153	98193292	Other	0.0670474285194981	NA	NA	NA	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA
Med10	chr13	69802394	69816103	Active_Promoter	0.00880671931665483	0.1548534244326	-0.00327806705705326	0.755896456953622	0.619523	0.987386	FALSE	FALSE	FALSE	FALSE	FALSE	3
Med11	chr11	70451918	70453726	Other	0.0236738074365477	0.0808725188353536	NA	NA	2.34897	2.946494	FALSE	FALSE	FALSE	FALSE	FALSE	9
Med12	chrX	101274029	101297464	Repressed_Promoter	0.0728362978164288	NA	NA	NA	1.164011	0.806024	TRUE	FALSE	FALSE	FALSE	FALSE	6
Med12l	chr3	59005824	59318681	Active_Promoter	0.142971541958877	0.0423052888757753	NA	0.419090935883753	1.234979	1.384516	FALSE	FALSE	TRUE	FALSE	FALSE	7
Med13	chr11	86267032	86357601	Active_Promoter	0.0742089155264339	0.1828825701886	NA	NA	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA
Med13l	chr5	118560678	118765437	Active_Promoter	0.156692114847768	0.571372960219268	-0.0214736458088093	-0.187780053673191	1.329354	1.084326	FALSE	FALSE	FALSE	FALSE	FALSE	7
Med14	chrX	12675368	12762072	Active_Promoter	0.0110681991700316	NA	NA	NA	0.403362	0.309411	FALSE	FALSE	TRUE	FALSE	FALSE	1
Med15	chr16	17651207	17732890	Active_Promoter	0.100880746322831	0.236105915187188	0.330440235240002	NA	0.584637	0.472028	FALSE	FALSE	TRUE	FALSE	FALSE	3
Med16	chr10	79894707	79908922	Other	-0.00635661432562046	0.182211943993485	NA	NA	1.539985	1.582973	FALSE	FALSE	FALSE	FALSE	FALSE	8
Med17	chr9	15260350	15279930	Other	0.0548101275050349	0.360215206036112	NA	NA	0.546356	0.419669	FALSE	FALSE	TRUE	FALSE	FALSE	2
Med18	chr4	132458730	132463920	Other	0.170561190267843	NA	NA	NA	0.316691	0.415426	FALSE	FALSE	FALSE	FALSE	FALSE	1
Med19	chr2	84678401	84688214	Active_Promoter	0.0823415438434429	NA	NA	0.186096762794683	0.399358	0.604344	FALSE	FALSE	TRUE	FALSE	FALSE	1
Med20	chr17	47611581	47624417	Active_Promoter	NA	NA	NA	NA	0.479324	0.467153	FALSE	FALSE	FALSE	FALSE	FALSE	2
