gene	chr	start	end	hyper_dmr	baseline_mc	baseline_hmc	k119ub	atac_count	cpg_density	log_gene_length	log_expression	chromatin_state	pred_prob_full	mod_difference	dmr_qvalue	significant
C1galt1	chr6	7844841	7875686	FALSE	0.722135286587713	0.1605	1.286349	3	0.0074242178635111	4.48918477458	2.18974377832667	Other	0.471376686272388	0.0103639238794163	0.166168244179653	FALSE
Zfp81	chr17	33329341	33358877	FALSE	0.745890368646858	0.102	0.120194	1	0.00541711809317443	4.47035167934582	2.2632375829475	Other	0.471339092586895	0.016083468447205	0.0627899890530304	FALSE
Fam110a	chr2	151969397	151980218	TRUE	0.492532075804343	0.3265	3.987153	2	0.0121985029110064	4.03426739703803	1.26654422638983	Active_Promoter	0.471216932503916	0.0329206219044524	0.0123001108985653	TRUE
Gpc1	chr1	92831644	92860778	TRUE	0.556650249753035	0.2765	3.606416	12	0.00758563877256813	4.46440011588987	2.51346392023151	Active_Promoter	0.471086216089744	0.0447317845029753	5.90364701816691e-07	TRUE
Kdm1b	chr13	47043498	47085278	FALSE	0.793277078361004	0.1105	0.977765	1	0.0129487793202489	4.62096843564429	2.4930484590798	Active_Promoter	0.471063581236562	0.00888659029670513	0.0573718228654875	FALSE
Zfp933	chr4	147822985	147848365	TRUE	0.857275492273383	0.0845	0.067	1	0.00776201733648542	4.40449161775869	2.36670151019529	Other	0.470906238226659	0.023279094669308	4.09910343345036e-05	TRUE
Zfp606	chr7	12478292	12496234	FALSE	0.810546646335369	0.1225	0.26439	1	0.00624233641734478	4.25387085233968	1.87742106517077	Active_Promoter	0.47089483664897	0.0173467664725416	0.0592429758214732	FALSE
Nob1	chr8	107412485	107425050	TRUE	0.729877638673918	0.1045	0.503277	1	0.0152805411858337	4.09916249292859	2.00021705228219	Other	0.470710787413344	0.0180692413505701	0.0469767468473397	TRUE
Rfng	chr11	120780745	120784206	FALSE	0.443205795128592	0.151	1.1049	2	0.00722334585379948	3.53920159929413	2.31369042271372	Other	0.470612071712116	0.0260799191571227	0.497833671270028	FALSE
Otub2	chr12	103388681	103406349	FALSE	0.668691754816157	0.153	1.272124	1	0.010187910346389	4.24718739058635	2.12160581585494	Active_Promoter	0.470551407487295	0.0166204000112095	0.0981050114837294	FALSE
Ctr9	chr7	111028950	111056376	TRUE	0.787166135878305	0.094	0.499973	3	0.0107562167286516	4.43816247167297	2.53828382529215	Active_Promoter	0.470493425356915	0.0192559397439066	0.000371703268779322	TRUE
Plp2	chrX	7667940	7671389	FALSE	0.598678761739565	0.2155	1.036377	2	0.00898811249637576	3.53769319436739	0.661833767360518	Other	0.470318052302173	0.0179322126909663	0.579654633767799	FALSE
Gria3	chrX	41400853	41678600	FALSE	0.742355120942144	0.07	0.417185	1	0.00506936168527473	5.44364937673808	3.30906474245253	Repressed_Promoter	0.470253260208704	-0.00377653052924565	0.135125189862705	FALSE
Pms2	chr5	143909963	143933967	TRUE	0.678786161395027	0.1035	0.291698	2	0.0130811531411431	4.38028361809406	2.00429142375023	Active_Promoter	0.470133058592769	0.0488005233586899	9.045205383672e-16	TRUE
Napepld	chr5	21662900	21701395	TRUE	0.744706820118181	0.126	0.915782	1	0.0124431744382387	4.58540432396496	2.15091259887204	Active_Promoter	0.470021060967693	0.0155945836803322	0.00250421090186015	TRUE
Prkx	chrX	77761410	77796277	FALSE	0.746214325969862	0.1215	0.382172	3	0.00424470129348668	4.54241458174664	2.25220958725323	Active_Promoter	0.469990820088969	0.00931084335739474	0.491978958382853	FALSE
Pkn1	chr8	83666535	83699178	TRUE	0.755167530110997	0.1245	1.105891	2	0.01194743130227	4.51379006501976	2.43379656403913	Active_Promoter	0.469694460555418	0.0245726868318297	8.16178021529333e-06	TRUE
Gfm1	chr3	67430095	67476528	FALSE	0.772101096612506	0.1045	1.000414	1	0.012684943897659	4.66682674400121	2.66845571395622	Active_Promoter	0.469651502672117	0.00431962854260892	0.323174665073512	FALSE
Nipal2	chr15	34572798	34679211	FALSE	0.752500752466909	0.1125	0.757808	3	0.00477385281873455	5.02699468701343	2.81625885053866	Active_Promoter	0.469645841187325	0.0096879720828309	0.0550600105520677	FALSE
Gria1	chr11	57011386	57330243	FALSE	0.754679261470086	0.09	1.020425	6	0.00751120408208068	5.50359595567486	3.51445169234472	Repressed_Promoter	0.469595858345411	-0.0111223767883586	1.67339964822873e-07	TRUE
Upp2	chr2	58567297	58792970	TRUE	0.737787012101158	0.1385	1.596691	11	0.0088446557629845	5.35347960226588	3.16419874265809	Active_Promoter	0.469584979995858	0.0153071315517306	1.61990302312057e-11	TRUE
Utp4	chr8	106893635	106923087	TRUE	0.793184516503823	0.0975	0.592297	1	0.0129363031373082	4.46911479180466	2.3554906231206	Active_Promoter	0.46951148967774	0.0149550729772768	0.00510869112210892	TRUE
Taldo1	chr7	141392198	141402967	TRUE	0.698797532198074	0.109	0.393999	1	0.0125359829139196	4.03217537696136	1.96836376814478	Other	0.469510396746916	0.0304289873454551	0.00536835549290986	TRUE
Trim65	chr11	116121845	116131127	FALSE	0.679559978452884	0.1845	1.219674	1	0.0104503339797457	3.96764156408301	1.35655231736805	Other	0.469476453405965	0.0175554735852608	0.227728478064084	FALSE
Timm44	chr8	4259730	4275912	TRUE	0.712792748358597	0.1125	0.741161	1	0.0100111234705228	4.20903219683654	2.40787132494565	Other	0.469240243118492	0.0196680497349555	0.0374388681933681	TRUE
Mplkip	chr13	17695191	17699747	FALSE	0.3121675925576	0.1425	0.720977	1	0.00856014047410009	3.65858371540706	2.05463210913385	Active_Promoter	0.469028491461976	0.0171755483719347	0.397320894013495	FALSE
Tmem185b	chr1	119526159	119528982	TRUE	0.776547587310051	0.194	1.994512	2	0.0170031880977683	3.45071087814692	1.51573212450279	Other	0.468808152607091	0.0450481371855537	0.0057479284172588	TRUE
Bivm	chr1	44118956	44144769	TRUE	0.76097985021398	0.121	0.666842	2	0.00677952969434006	4.41183848140291	2.3542082760397	Active_Promoter	0.468752383778059	0.0246183625594021	0.000638057530779934	TRUE
Arfip1	chr3	84496092	84582624	TRUE	0.629806484024071	0.226	1.414522	1	0.00719964868487958	4.93717674160855	0.932306646666638	Active_Enhancer	0.468646605363882	0.0488643695524107	6.49505380281706e-30	TRUE
Dbnl	chr11	5788487	5800961	FALSE	0.703321685508736	0.1275	0.88542	3	0.00978034311367645	4.09600573971511	2.31482679658388	Other	0.46855700796357	0.00602015091911923	0.664887204917107	FALSE
Upf3b	chrX	37091677	37110321	FALSE	0.739216474156406	0.086	0.347141	1	0.00874275906457842	4.27053909426055	2.62204643786036	Other	0.468502056983628	0.0157947968725919	0.467785680030952	FALSE
Surf6	chr2	26888627	26902878	FALSE	0.709137122078531	0.114	0.264603	1	0.00863097326503403	4.15384534008096	1.95765175594058	Active_Promoter	0.468325483159949	0.014078961082465	0.245293748754876	FALSE
Rcbtb2	chr14	73123036	73207842	TRUE	0.739200744090133	0.137	1.08487	1	0.00787680116972856	4.92842657955283	2.37926200175131	Other	0.468283503043125	0.0174335333690749	1.10625953978529e-05	TRUE
Fancc	chr13	63285042	63497277	TRUE	0.706736732215443	0.1405	1.137879	8	0.00707706080523948	5.32681700564188	2.66511848089634	Other	0.468225968175268	0.0106040152557332	0.000277541004091505	TRUE
Pcid2	chr8	13077188	13105458	TRUE	0.814189628568509	0.0915	0.472413	1	0.011284046692607	4.45132580848952	2.43999891430235	Active_Promoter	0.468224674698073	0.0209069021772281	0.000112000483788082	TRUE
Eif2b3	chr4	117019401	117087305	TRUE	0.762360354832423	0.105	0.340903	1	0.00762841658812441	4.83189535788523	2.28146590074861	Other	0.468089775030664	0.0160512945361277	0.000779998091345591	TRUE
Coa4	chr7	100537070	100540368	TRUE	0.584503820901948	0.1585	0.636998	6	0.0124317768344451	3.5182506513085	1.37486347372748	Other	0.468047832431943	0.0505788194623824	0.0111329871517376	TRUE
E4f1	chr17	24443777	24470312	TRUE	0.657050935605167	0.11	0.487944	1	0.0100998680987375	4.4238190919654	2.2244321367413	Other	0.467748575813804	0.0156719502275439	0.0406538444851193	TRUE
Tut1	chr19	8953846	8966209	FALSE	0.649778562451373	0.1055	0.258413	1	0.00962549542991183	4.09212386924425	2.10192691491787	Other	0.467652569322498	0.0178891229704703	0.21340622167537	FALSE
Cdc16	chr8	13757675	13781937	TRUE	0.760399283583896	0.095	0.527739	2	0.0105926963976589	4.38492659839215	2.52414080392284	Active_Promoter	0.467578586681773	0.020897526896537	0.000895362513521843	TRUE
Rfc5	chr5	117378102	117389046	FALSE	0.61839438344205	0.121	0.72881	2	0.0124269005847953	4.03917608437604	2.13991263867896	Other	0.467578483827359	0.0180859087556937	0.195335352317513	FALSE
Mitf	chr6	97807051	98021348	TRUE	0.748892051221704	0.148	1.535591	10	0.00814290447369772	5.33101609128184	2.89103218560788	Active_Promoter	0.467520205102956	0.0275971604753732	2.71061586080732e-33	TRUE
Igsf10	chr3	59316734	59344393	FALSE	0.683436049147718	0.1635	1.372422	5	0.00903864926425395	4.44183647431513	2.18309171794244	Active_Promoter	0.46744421712797	0.00993540339147048	0.218400176655252	FALSE
Rps26	chr10	128624533	128626746	FALSE	0.35996407755023	0.0825	0.80341	2	0.0280162675101672	3.34498141392726	2.21529308056888	Other	0.467419139228535	0.0132119305904523	0.536555392470878	FALSE
Ift80	chr3	68892498	69004569	TRUE	0.822586020521253	0.086	0.445297	1	0.00831615672207797	5.04949324712357	2.72254109502935	Active_Promoter	0.467415893309732	0.0101436650126918	0.000750614002426466	TRUE
Brd7	chr8	88331038	88362193	FALSE	0.69174799845036	0.105	0.77226	3	0.00709356443588509	4.49352775559078	2.8562724036734	Active_Promoter	0.467340293515242	0.0084045706884226	0.315536456134374	FALSE
Pianp	chr6	124996693	125003095	FALSE	0.479253483891204	0.173	1.83541	2	0.00734145579506404	3.80631566980811	2.57214437464006	Active_Promoter	0.467244535712683	0.0289774880495578	0.222231266762015	FALSE
Phactr4	chr4	132355922	132422488	TRUE	0.7981416190793	0.0925	0.334287	2	0.0102905387134573	4.82325246066024	2.38413854208943	Other	0.467160466667474	0.0117773726790559	0.00274582174461909	TRUE
Paqr3	chr5	97082328	97111595	FALSE	0.771919389202886	0.134	1.038733	10	0.0135647657771552	4.46637820756467	2.29242431354048	Other	0.467077359866099	0.0101684118174713	0.0755213417038556	FALSE
Zfp628	chr7	4915216	4922001	FALSE	0.581135710989377	0.1145	0.849976	2	0.0182756079587325	3.83154985199576	2.05961208764659	Active_Promoter	0.467004502933905	0.0181798430641786	0.296908877399161	FALSE
Golph3l	chr3	95588933	95619246	FALSE	0.794196634983146	0.108	0.236218	1	0.0059050572361693	4.48162891950758	2.1769125346102	Other	0.466974843951921	0.0112196847013225	0.0757000671848885	FALSE
Clu	chr14	65968482	65981546	FALSE	0.637748044278666	0.137	1.880313	4	0.0128597672994489	4.11607617172861	3.02722200940485	Other	0.466750383055648	0.00702868761331321	0.597825704944468	FALSE
a	chr2	154791401	155051011	TRUE	0.678736398094416	0.1385	0.731292	3	0.00791186780170255	5.41432141717754	2.084222869581	Other	0.466705192363861	0.00659904699879632	0.015476396396713	TRUE
Tmem19	chr10	115339673	115362500	FALSE	0.751016469638306	0.113	0.822725	1	0.0134051780785911	4.35844883882021	2.24419156017728	Other	0.466618920560975	0.0102812090001928	0.14159565359461	FALSE
Tm9sf1	chr14	55635964	55643805	TRUE	0.733300402842932	0.1125	0.609749	1	0.0173447264379543	3.89437145385624	1.78473986585194	Active_Promoter	0.466489507697431	0.0188056049182248	0.0326307885871058	TRUE
Pde3a	chr6	141249268	141507447	TRUE	0.731463648264366	0.1425	1.444716	8	0.00687507504483324	5.41192091432458	2.93430414254898	Active_Promoter	0.466243274653128	0.0271686497044278	1.06509903990076e-32	TRUE
Cep19	chr16	32099799	32108068	FALSE	0.710931119732123	0.1225	0.572539	1	0.011851493530052	3.91745299192966	1.88162214531518	Active_Promoter	0.466228628026731	0.018055039959393	0.174350535215791	FALSE
Plagl2	chr2	153227758	153241425	FALSE	0.598586871541223	0.1265	0.896901	1	0.0089997804931587	4.13567319441924	2.38479839393583	Active_Promoter	0.466197903247256	0.0233028997302572	0.0568542013893763	FALSE
Zkscan8	chr13	21513221	21531119	TRUE	0.759293133091012	0.1055	0.555747	1	0.00659291540954297	4.25280450374571	2.53120256760605	Other	0.466095881622448	0.0262351145424506	0.00288611868849431	TRUE
Nop2	chr6	125131908	125144752	TRUE	0.722661577391786	0.092	0.461047	1	0.0174400498287138	4.10870029689447	2.07299711079293	Active_Promoter	0.466095558437225	0.0301193515809892	0.00010388871229629	TRUE
Cldnd1	chr16	58727909	58734250	FALSE	0.705893009305288	0.135	1.483988	1	0.0160857908847185	3.80215775318696	2.30721490304071	Active_Promoter	0.466090176855345	0.0215439328201159	0.0687002414375043	FALSE
Smarcal1	chr1	72583250	72633133	TRUE	0.774390156577362	0.109	1.099243	3	0.0123689433273861	4.69795256437881	2.74096915633659	Other	0.466016643084414	0.0129634624061621	0.00319854055026672	TRUE
Trp53i11	chr2	93187547	93201758	TRUE	0.50237507863244	0.3115	3.860783	23	0.00816269087326719	4.15262463944762	2.34456833976708	Active_Promoter	0.465974841790286	0.068292617107699	2.27255125738541e-07	TRUE
Tbc1d30	chr10	121263819	121351277	FALSE	0.732991486602634	0.128	1.53093	6	0.0130462622058588	4.94179954162426	2.87397874560326	Other	0.465974618057386	-0.0226002366416792	9.66364130515168e-13	TRUE
Qpctl	chr7	19139701	19149290	FALSE	0.53535141531834	0.1285	0.64763	1	0.0130357701533007	3.98177331862775	1.86530603620392	Active_Promoter	0.465927107729078	0.0153058456968642	0.281522467480866	FALSE
Atp6v0a2	chr5	124628575	124724454	TRUE	0.774002780980757	0.1035	0.173663	2	0.00489158209826969	4.98172349577519	2.32520833799989	Other	0.465809939699737	0.0186221374593933	0.000258563258729817	TRUE
Pgap1	chr1	54472993	54557683	TRUE	0.823732148300258	0.0945	0.52401	3	0.00741527925374897	4.92783213286658	2.72929446409865	Active_Promoter	0.465733832640435	0.0138598389525331	5.21377605418233e-05	TRUE
Rnf157	chr11	116336352	116413031	FALSE	0.755408577347741	0.139	1.665422	3	0.0130022561587918	4.88467644044346	2.66734282766191	Repressed_Promoter	0.465145844660369	-0.0162939300353189	6.64586732710267e-06	TRUE
Bcl2	chr1	106538177	106714273	TRUE	0.686470870717892	0.169	1.969464	4	0.00730283481737234	5.24574949113106	2.77905365247746	Active_Promoter	0.465077166105909	0.0147153854747506	1.80937347238173e-06	TRUE
Kif22	chr7	127027728	127042470	FALSE	0.707562463206012	0.1065	0.457175	1	0.0114638447971781	4.16855640686372	2.13011958115919	Other	0.464798711669762	0.0163661411548356	0.0842086049029325	FALSE
Cyb561d1	chr3	108195686	108201211	TRUE	0.336648748355479	0.261	3.010759	5	0.00850678733031674	3.74233228235715	2.0175809403747	Active_Promoter	0.464734997585194	0.0837936253232341	2.27680691693741e-05	TRUE
Tcea2	chr2	181680309	181688070	FALSE	0.686342592592593	0.1965	1.874421	3	0.00618477000386548	3.88991768343621	2.07935939644756	Other	0.46448090237001	0.0129236334259719	0.64460288996574	FALSE
Rpl9	chr5	65388363	65391443	FALSE	0.280750139096473	0.1425	1.074192	1	0.0133116883116883	3.48855071650044	2.12248610354999	Active_Promoter	0.464169006152107	0.0329354061275338	0.146690592803687	FALSE
Tubgcp3	chr8	12614276	12672247	FALSE	0.779627394981123	0.092	0.695283	4	0.0117127529281882	4.76321079201707	2.74323095367906	Active_Promoter	0.46407901630465	0.00387006487887431	0.377739383256691	FALSE
Rpap3	chr15	97675096	97705824	FALSE	0.797984041804086	0.1065	0.608617	10	0.0148724290549336	4.48753429415712	2.31951866671296	Other	0.46392644410531	0.00323181880424506	0.557645439352724	FALSE
Mrpl27	chr11	94653766	94660088	TRUE	0.553793519148984	0.129	0.38606	1	0.00980702309395761	3.80085449150356	1.75154137994904	Other	0.463880026981969	0.0580848295047929	0.000431660081852665	TRUE
Swt1	chr1	151367698	151428454	TRUE	0.814068727146474	0.098	0.392206	1	0.0056949107907038	4.78358917343447	2.54950486935431	Active_Promoter	0.463769083726569	0.0188082158208835	9.09562961325166e-05	TRUE
Fbxl2	chr9	113963636	114046190	FALSE	0.751158113653385	0.1005	0.681461	3	0.0125978147636698	4.91673812103723	2.48160727191534	Other	0.463701497815878	0.00268147052144141	0.575394159209092	FALSE
Elf1	chr14	79481193	79582493	TRUE	0.74528645725844	0.116	0.713768	1	0.00930898321816387	5.00560944536028	2.32836839080988	Active_Promoter	0.463656629120832	0.0159102979056145	1.40947295225209e-06	TRUE
Coa5	chr1	37417083	37430102	TRUE	0.789598983728167	0.134	0.392032	8	0.00675935171672171	4.11457762700017	1.92955919566257	Other	0.463647661987968	0.0222441231919259	0.04670844687181	TRUE
Tbc1d10a	chr11	4186788	4215504	FALSE	0.724973218047998	0.152	1.242726	2	0.00877559548683661	4.45812394466106	2.17028013947652	Other	0.463558475539309	0.00264197017629053	0.869730313703637	FALSE
Plek	chr11	16971205	17052380	FALSE	0.751406720724391	0.116	0.606986	3	0.00587619340930089	4.90942229729804	2.48232962844066	Active_Promoter	0.463365032372501	0.0101068683084041	0.0518727899106041	FALSE
Arl2bp	chr8	94666599	94674424	FALSE	0.676378115876611	0.13	1.087463	2	0.0123961661341853	3.89348434621849	2.26399335222886	Active_Promoter	0.463232549566032	0.000700112565222955	0.969344971463697	FALSE
Pipox	chr11	77880614	77894095	FALSE	0.643202989552735	0.218	1.478323	12	0.0121652696387508	4.12972210869588	1.15341547281804	Other	0.46299623253746	-0.000171890164011201	0.98858971889719	FALSE
Fam222a	chr5	114568015	114613219	FALSE	0.620952771169835	0.1925	2.343328	10	0.0130740642421025	4.65517686625089	2.51397453176929	Active_Promoter	0.462797095928086	-0.0406968086758729	1.04140881585426e-13	TRUE
Adck5	chr15	76576357	76595815	TRUE	0.769762274909949	0.112	0.551072	2	0.0131051495528831	4.28909819905662	1.99929439008005	Other	0.462761272810441	0.0144821150797211	0.0479593224620934	TRUE
Thoc1	chr18	9957905	9995488	TRUE	0.842655069262888	0.0895	0.524871	3	0.0054812016071096	4.57499144397749	2.91485960288011	Active_Promoter	0.46220828887318	0.0159161749030916	0.0084756798883905	TRUE
Tmem9b	chr7	109735833	109752874	TRUE	0.77058166756788	0.117	0.580642	2	0.00715920427204976	4.23149507644823	2.28245467710136	Active_Promoter	0.46220191227675	0.0202604054863651	0.0479619087025923	TRUE
Efcab15	chr11	103198943	103208557	TRUE	0.715053495481127	0.164	0.914118	5	0.0104014978156855	3.98290411779263	1.54789166817403	Active_Promoter	0.461913826538897	0.0344780193291242	0.00116123264742884	TRUE
Parp11	chr6	127446839	127494260	TRUE	0.679961006886483	0.133	0.910425	3	0.0092575019506126	4.67597070801211	2.2570844094368	Active_Promoter	0.46187903458839	0.0119460857569982	0.040075438957265	TRUE
Bahcc1	chr11	120232946	120292295	FALSE	0.51194024571322	0.223	3.480444	7	0.0171527742674687	4.77341340571452	2.77136600346855	Active_Promoter	0.461847482112603	-0.0251433680692115	2.34777489189801e-09	TRUE
Stac2	chr11	98036622	98053461	FALSE	0.597953084815411	0.212	2.23737	5	0.0084328047983847	4.22631629693934	2.10516266524421	Bivalent_Promoter	0.461712813211416	-0.00862875570999644	0.591000235957448	FALSE
Tada3	chr6	113366024	113377882	FALSE	0.796409542889043	0.101	0.578185	1	0.014589306797099	4.07401144600894	2.11128040830654	Active_Promoter	0.461700289355811	0.0127500339158719	0.200402485435308	FALSE
Prkg1	chr19	30564488	31765032	FALSE	0.789756823454763	0.055	0.503585	1	0.00631297145294133	6.07937808160007	3.5953550624699	Repressed_Promoter	0.461634728171486	-0.00108933511359521	0.352326972952602	FALSE
Cdc34	chr10	79682194	79688397	FALSE	0.692617099787394	0.1365	1.096006	1	0.0128969853296792	3.79260178116497	2.05036093088836	Active_Promoter	0.461590032952642	0.015413032071624	0.3023291721035	FALSE
