gene	feature_type	Name	Chromosome	Start	End	ctrl_mc	mut_mc	delta_mc	ctrl_hmc	mut_hmc	delta_hmc	delta_mc_pct	delta_hmc_pct
Ncald	SpliceSite_Acceptor	Ncald_SpliceSite_Acceptor_4	15	37584405	37584504	0.7875	0.7685	-0.0190000000000001	0.1735	0.1775	0.004	-1.9	0.4
Ncald	5UTR	Ncald_5UTR_3	15	37584455	37584504	0.74125	0.773	0.0317499999999999	0.1805	0.12825	-0.05225	3.17	-5.22
Ncald	SpliceSite_Donor	Ncald_SpliceSite_Donor_5	15	37584455	37584554	0.74125	0.773	0.0317499999999999	0.1805	0.12825	-0.05225	3.17	-5.22
Ncald	Intron	Ncald_Intron_5	15	37584555	37660980	0.64775	0.73625	0.0884999999999998	0.2395	0.18025	-0.05925	8.85	-5.93
Ncald	SpliceSite_Donor	Ncald_SpliceSite_Donor_6	15	37661036	37661135	0.631	0.76375	0.13275	0.27375	0.141	-0.13275	13.28	-13.27
Ncald	Intron	Ncald_Intron_6	15	37661136	37792082	0.60325	0.695	0.0917499999999999	0.2415	0.19625	-0.04525	9.17	-4.52
Ncald	5UTR	Ncald_5UTR_5	15	37792133	37792432	0	0.01325	0.01325	0.0115	0.00375	-0.00775	1.32	-0.78
Ndst3	3UTR	Ndst3_3UTR_1	3	123526167	123528812	0.38425	0.443	0.05875	0.263	0.24275	-0.02025	5.88	-2.03
Ndst3	Exon	Ndst3_Exon_1	3	123528813	123528929	0.65275	0.7515	0.09875	0.29925	0.15775	-0.1415	9.88	-14.15
Ndst3	SpliceSite_Donor	Ndst3_SpliceSite_Donor_1	3	123528880	123528979	0.71075	0.82175	0.111	0.218	0.11575	-0.10225	11.1	-10.22
Ndst3	Intron	Ndst3_Intron_1	3	123528980	123531032	0.473	0.6135	0.1405	0.279	0.24425	-0.03475	14.05	-3.47
Ndst3	SpliceSite_Acceptor	Ndst3_SpliceSite_Acceptor_1	3	123531033	123531132	0.1015	0.1355	0.034	0.11525	0.1595	0.04425	3.4	4.42
Ndst3	Exon	Ndst3_Exon_2	3	123531083	123531185	0.1015	0.1355	0.034	0.11525	0.1595	0.04425	3.4	4.42
Ndst3	Intron	Ndst3_Intron_2	3	123531236	123546717	0.55875	0.64675	0.088	0.28325	0.21125	-0.072	8.8	-7.2
Ndst3	SpliceSite_Acceptor	Ndst3_SpliceSite_Acceptor_2	3	123546718	123546817	0.72525	0.83975	0.1145	0.2335	0.134	-0.0995	11.45	-9.95
Ndst3	Exon	Ndst3_Exon_3	3	123546768	123546877	0.63725	0.75675	0.1195	0.32475	0.21	-0.11475	11.95	-11.48
Ndst3	SpliceSite_Donor	Ndst3_SpliceSite_Donor_3	3	123546828	123546927	0.53525	0.66475	0.1295	0.42275	0.27275	-0.15	12.95	-15
Ndst3	Intron	Ndst3_Intron_3	3	123546928	123548820	0.7075	0.7565	0.0489999999999999	0.2175	0.158	-0.0595	4.9	-5.95
Ndst3	SpliceSite_Acceptor	Ndst3_SpliceSite_Acceptor_3	3	123548821	123548920	0.329	0.47075	0.14175	0.4245	0.314	-0.1105	14.18	-11.05
Ndst3	Exon	Ndst3_Exon_4	3	123548871	123549041	0.6005	0.7225	0.122	0.286	0.177	-0.109	12.2	-10.9
Ndst3	SpliceSite_Donor	Ndst3_SpliceSite_Donor_4	3	123548992	123549091	0.78725	0.8595	0.07225	0.186	0.1	-0.086	7.23	-8.6
Ndst3	Intron	Ndst3_Intron_4	3	123549092	123552454	0.487	0.59525	0.10825	0.29725	0.23075	-0.0665	10.83	-6.65
Ndst3	SpliceSite_Acceptor	Ndst3_SpliceSite_Acceptor_4	3	123552455	123552554	0.695	0.75225	0.0572499999999999	0.2745	0.21675	-0.05775	5.72	-5.77
Ndst3	Exon	Ndst3_Exon_5	3	123552505	123552679	0.666	0.7465	0.0805	0.30225	0.20875	-0.0935	8.05	-9.35
Ndst3	SpliceSite_Donor	Ndst3_SpliceSite_Donor_5	3	123552630	123552729	0.62625	0.7825	0.15625	0.28425	0.1475	-0.13675	15.63	-13.68
Ndst3	Intron	Ndst3_Intron_5	3	123552730	123556740	0.66325	0.7435	0.08025	0.25675	0.17825	-0.0785000000000001	8.03	-7.85
Ndst3	Intron	Ndst3_Intron_6	3	123556965	123560148	0.6135	0.71775	0.10425	0.3065	0.2085	-0.098	10.43	-9.8
Ndst3	SpliceSite_Acceptor	Ndst3_SpliceSite_Acceptor_6	3	123560149	123560248	0.63875	0.7855	0.14675	0.261	0.11975	-0.14125	14.68	-14.13
Ndst3	Exon	Ndst3_Exon_7	3	123560199	123560295	0.61875	0.7245	0.10575	0.24675	0.13975	-0.107	10.58	-10.7
Ndst3	SpliceSite_Donor	Ndst3_SpliceSite_Donor_7	3	123560246	123560345	0.43625	0.4375	0.00124999999999997	0.25075	0.1645	-0.08625	0.12	-8.63
Ndst3	Intron	Ndst3_Intron_7	3	123560346	123561850	0.5485	0.64725	0.09875	0.288	0.18225	-0.10575	9.88	-10.58
Ndst3	SpliceSite_Acceptor	Ndst3_SpliceSite_Acceptor_7	3	123561851	123561950	0.90375	0.89575	-0.0079999999999999	0.0855	0.05525	-0.03025	-0.8	-3.02
Ndst3	Exon	Ndst3_Exon_8	3	123561901	123562083	0.3465	0.50225	0.15575	0.45725	0.3705	-0.08675	15.57	-8.67
Ndst3	SpliceSite_Donor	Ndst3_SpliceSite_Donor_8	3	123562034	123562133	0.3355	0.47875	0.14325	0.47425	0.3805	-0.09375	14.32	-9.38
Ndst3	Intron	Ndst3_Intron_8	3	123562134	123601389	0.512	0.632	0.12	0.3405	0.2345	-0.106	12	-10.6
Ndst3	SpliceSite_Acceptor	Ndst3_SpliceSite_Acceptor_8	3	123601390	123601489	0.05925	0.051	-0.00825	0.01675	0.09675	0.08	-0.83	8
Ndst3	Intron	Ndst3_Intron_9	3	123601619	123606794	0.47725	0.6015	0.12425	0.337	0.23475	-0.10225	12.43	-10.22
Ndst3	SpliceSite_Acceptor	Ndst3_SpliceSite_Acceptor_9	3	123606795	123606894	0.29375	0.472	0.17825	0.62175	0.51475	-0.107	17.83	-10.7
Ndst3	Exon	Ndst3_Exon_10	3	123606845	123607030	0.46925	0.67275	0.2035	0.50525	0.316	-0.18925	20.35	-18.92
Ndst3	SpliceSite_Donor	Ndst3_SpliceSite_Donor_10	3	123606981	123607080	0.54275	0.75325	0.2105	0.45725	0.23525	-0.222	21.05	-22.2
Ndst3	Intron	Ndst3_Intron_10	3	123607081	123627907	0.4035	0.50075	0.0972500000000001	0.3295	0.24975	-0.07975	9.73	-7.98
Ndst3	SpliceSite_Acceptor	Ndst3_SpliceSite_Acceptor_10	3	123627908	123628007	0.51425	0.64225	0.128	0.35575	0.22875	-0.127	12.8	-12.7
Ndst3	Exon	Ndst3_Exon_11	3	123627958	123628112	0.42875	0.575	0.14625	0.34925	0.26025	-0.089	14.62	-8.9
Ndst3	SpliceSite_Donor	Ndst3_SpliceSite_Donor_11	3	123628063	123628162	0.58075	0.6545	0.07375	0.20475	0.14275	-0.062	7.37	-6.2
Ndst3	Intron	Ndst3_Intron_11	3	123628163	123634201	0.48575	0.62525	0.1395	0.39775	0.28175	-0.116	13.95	-11.6
Ndst3	SpliceSite_Acceptor	Ndst3_SpliceSite_Acceptor_11	3	123634202	123634301	0.46175	0.60475	0.143	0.45225	0.329	-0.12325	14.3	-12.33
Ndst3	Exon	Ndst3_Exon_12	3	123634252	123634339	0.58075	0.75825	0.1775	0.3955	0.2215	-0.174	17.75	-17.4
Ndst3	SpliceSite_Donor	Ndst3_SpliceSite_Donor_12	3	123634290	123634389	0.58075	0.75825	0.1775	0.3955	0.2215	-0.174	17.75	-17.4
Ndst3	Intron	Ndst3_Intron_12	3	123634390	123671289	0.27825	0.4225	0.14425	0.382	0.36525	-0.01675	14.42	-1.68
Ndst3	Exon	Ndst3_Exon_13	3	123671340	123672320	0.269	0.475	0.206	0.404	0.365	-0.039	20.6	-3.9
Ndst3	5UTR	Ndst3_5UTR_1	3	123672321	123672476	0.2645	0.4375	0.173	0.64125	0.47975	-0.1615	17.3	-16.15
Ndst3	Intron	Ndst3_Intron_13	3	123672527	123690653	0.148	0.26725	0.11925	0.22775	0.291	0.06325	11.92	6.32
Negr1	Intron	Negr1_Intron_1	3	156562402	156859385	0.48625	0.54625	0.06	0.34175	0.302	-0.03975	6	-3.98
Negr1	Exon	Negr1_Exon_2	3	156859436	156859668	0.5795	0.727	0.1475	0.364	0.216	-0.148	14.75	-14.8
Negr1	SpliceSite_Donor	Negr1_SpliceSite_Donor_2	3	156859619	156859718	0.4465	0.6595	0.213	0.47875	0.28025	-0.1985	21.3	-19.85
Negr1	Intron	Negr1_Intron_2	3	156859719	157016130	0.54125	0.60675	0.0655	0.30425	0.265	-0.03925	6.55	-3.93
Negr1	SpliceSite_Acceptor	Negr1_SpliceSite_Acceptor_2	3	157016131	157016230	0.824	0.7925	-0.0315000000000001	0.1475	0.165	0.0175	-3.15	1.75
Negr1	Exon	Negr1_Exon_3	3	157016181	157016306	0.824	0.7925	-0.0315000000000001	0.1475	0.165	0.0175	-3.15	1.75
Negr1	Intron	Negr1_Intron_3	3	157016357	157069114	0.56175	0.6215	0.05975	0.323	0.276	-0.047	5.97	-4.7
Negr1	SpliceSite_Acceptor	Negr1_SpliceSite_Acceptor_3	3	157069115	157069214	0.59325	0.70075	0.1075	0.37725	0.29	-0.0872499999999999	10.75	-8.72
Negr1	Exon	Negr1_Exon_4	3	157069165	157069296	0.70875	0.82025	0.1115	0.28	0.1615	-0.1185	11.15	-11.85
Negr1	SpliceSite_Donor	Negr1_SpliceSite_Donor_4	3	157069247	157069346	0.70875	0.82025	0.1115	0.28	0.1615	-0.1185	11.15	-11.85
Negr1	Intron	Negr1_Intron_4	3	157069347	157146160	0.562	0.631	0.069	0.30675	0.26175	-0.0449999999999999	6.9	-4.5
Negr1	SpliceSite_Acceptor	Negr1_SpliceSite_Acceptor_4	3	157146161	157146260	0.745	0.7945	0.0495000000000001	0.21325	0.1625	-0.05075	4.95	-5.07
Negr1	Exon	Negr1_Exon_5	3	157146211	157146331	0.79425	0.85175	0.0575	0.183	0.133	-0.05	5.75	-5
Negr1	SpliceSite_Donor	Negr1_SpliceSite_Donor_5	3	157146282	157146381	0.84725	0.85925	0.0120000000000001	0.1355	0.10625	-0.02925	1.2	-2.93
Negr1	Intron	Negr1_Intron_5	3	157146382	157160534	0.6055	0.626	0.0205000000000001	0.27725	0.2525	-0.02475	2.05	-2.47
Negr1	Exon	Negr1_Exon_6	3	157160585	157160736	0.67425	0.62075	-0.0535	0.264	0.31225	0.04825	-5.35	4.82
Negr1	SpliceSite_Donor	Negr1_SpliceSite_Donor_6	3	157160687	157160786	0.71875	0.60725	-0.1115	0.19775	0.28275	0.085	-11.15	8.5
Negr1	Intron	Negr1_Intron_6	3	157160787	157312734	0.61925	0.66025	0.041	0.2465	0.2115	-0.035	4.1	-3.5
Negr1	SpliceSite_Acceptor	Negr1_SpliceSite_Acceptor_6	3	157312735	157312834	0.705	0.72125	0.01625	0.2615	0.2135	-0.048	1.62	-4.8
Negr1	Exon	Negr1_Exon_7	3	157312785	157312906	0.73425	0.759	0.02475	0.23525	0.1605	-0.07475	2.48	-7.47
Negr1	3UTR	Negr1_3UTR_1	3	157312907	157316444	0.7105	0.72775	0.0172499999999998	0.18625	0.147	-0.03925	1.72	-3.93
Nfia	Intron	Nfia_Intron_1	4	97778044	97783030	0.03975	0.21675	0.177	0.053	0.1445	0.0915	17.7	9.15
Nfia	SpliceSite_Acceptor	Nfia_SpliceSite_Acceptor_1	4	97783031	97783130	0.19425	0.558	0.36375	0.18375	0.219	0.03525	36.38	3.53
Nfia	Exon	Nfia_Exon_2	4	97783081	97783612	0.20775	0.4925	0.28475	0.1995	0.2035	0.004	28.47	0.4
Nfia	SpliceSite_Donor	Nfia_SpliceSite_Donor_2	4	97783563	97783662	0.18975	0.32125	0.1315	0.18225	0.19625	0.014	13.15	1.4
Nfia	Intron	Nfia_Intron_2	4	97783663	97956322	0.37425	0.47775	0.1035	0.34325	0.31675	-0.0265	10.35	-2.65
Nfia	Intron	Nfia_Intron_3	4	97956489	98000340	0.51675	0.582	0.0652499999999999	0.316	0.277	-0.039	6.52	-3.9
Nfia	SpliceSite_Acceptor	Nfia_SpliceSite_Acceptor_3	4	98000341	98000440	0.607	0.73025	0.12325	0.29425	0.16225	-0.132	12.32	-13.2
Nfia	SpliceSite_Donor	Nfia_SpliceSite_Donor_4	4	98000416	98000515	0.6145	0.7225	0.108	0.3205	0.184	-0.1365	10.8	-13.65
Nfia	Intron	Nfia_Intron_4	4	98000516	98014161	0.5045	0.57475	0.0702499999999999	0.27375	0.23375	-0.0400000000000001	7.02	-4
Nfia	SpliceSite_Acceptor	Nfia_SpliceSite_Acceptor_4	4	98014162	98014261	0.50275	0.62725	0.1245	0.36325	0.325	-0.03825	12.45	-3.82
Nfia	Exon	Nfia_Exon_5	4	98014212	98014329	0.50275	0.62725	0.1245	0.36325	0.325	-0.03825	12.45	-3.82
Nfia	Intron	Nfia_Intron_5	4	98014380	98020775	0.60125	0.66675	0.0655	0.26475	0.21025	-0.0545	6.55	-5.45
Nfia	SpliceSite_Acceptor	Nfia_SpliceSite_Acceptor_5	4	98020776	98020875	0.5095	0.52425	0.0147499999999999	0.44125	0.4495	0.00825000000000004	1.47	0.83
Nfia	Exon	Nfia_Exon_6	4	98020826	98020953	0.57775	0.667	0.08925	0.39675	0.31525	-0.0815000000000001	8.93	-8.15
Nfia	SpliceSite_Donor	Nfia_SpliceSite_Donor_6	4	98020904	98021003	0.237	0.37925	0.14225	0.53825	0.40625	-0.132	14.22	-13.2
Nfia	Intron	Nfia_Intron_6	4	98021004	98041499	0.62075	0.6545	0.0337500000000001	0.26325	0.2245	-0.03875	3.38	-3.87
Nfia	Exon	Nfia_Exon_7	4	98041550	98041678	0.6685	0.6025	-0.066	0.17075	0.1805	0.00974999999999998	-6.6	0.97
Nfia	SpliceSite_Donor	Nfia_SpliceSite_Donor_7	4	98041629	98041728	0.676	0.60225	-0.0737499999999999	0.2275	0.173	-0.0545	-7.37	-5.45
Nfia	Intron	Nfia_Intron_7	4	98041729	98062961	0.612	0.66425	0.05225	0.282	0.24425	-0.03775	5.23	-3.78
Nfia	SpliceSite_Acceptor	Nfia_SpliceSite_Acceptor_7	4	98062962	98063061	0.78425	0.80575	0.0215	0.163	0.127	-0.036	2.15	-3.6
Nfia	Exon	Nfia_Exon_8	4	98063012	98063190	0.79725	0.77825	-0.019	0.1495	0.122	-0.0275	-1.9	-2.75
Nfia	Intron	Nfia_Intron_8	4	98063241	98065229	0.72675	0.78	0.05325	0.21625	0.1635	-0.05275	5.33	-5.27
Nfia	Exon	Nfia_Exon_9	4	98065280	98065445	0.733	0.749	0.0159999999999999	0.214	0.22425	0.01025	1.6	1.02
Nfia	SpliceSite_Donor	Nfia_SpliceSite_Donor_9	4	98065396	98065495	0.77475	0.83275	0.0579999999999999	0.18725	0.15475	-0.0325	5.8	-3.25
Nfia	Intron	Nfia_Intron_9	4	98065496	98081673	0.696	0.72775	0.0317500000000001	0.2235	0.18225	-0.04125	3.18	-4.12
Nfia	SpliceSite_Acceptor	Nfia_SpliceSite_Acceptor_9	4	98081674	98081773	0.7505	0.75	-0.000499999999999834	0.14725	0.11975	-0.0275	-0.05	-2.75
Nfia	Exon	Nfia_Exon_10	4	98081724	98081815	0.7655	0.809	0.0435	0.15675	0.1095	-0.04725	4.35	-4.73
Nfia	SpliceSite_Donor	Nfia_SpliceSite_Donor_10	4	98081766	98081865	0.77525	0.8385	0.0632500000000001	0.11925	0.08025	-0.039	6.33	-3.9
Nfia	Intron	Nfia_Intron_10	4	98081866	98111166	0.56125	0.59275	0.0315	0.2445	0.19825	-0.04625	3.15	-4.62
Nfia	3UTR	Nfia_3UTR_1	4	98111232	98118870	0.6865	0.70025	0.0137499999999998	0.22225	0.19175	-0.0305	1.37	-3.05
Nfib	3UTR	Nfib_3UTR_1	4	82290172	82296795	0.51575	0.54675	0.0309999999999999	0.274	0.211	-0.063	3.1	-6.3
Nfib	SpliceSite_Donor	Nfib_SpliceSite_Donor_1	4	82296761	82296860	0.272	0.23225	-0.03975	0.39575	0.4505	0.05475	-3.98	5.47
Nfib	Intron	Nfib_Intron_1	4	82296861	82320422	0.49525	0.54475	0.0495000000000001	0.31825	0.2705	-0.04775	4.95	-4.78
Nfib	SpliceSite_Acceptor	Nfib_SpliceSite_Acceptor_1	4	82320423	82320522	0.63825	0.629	-0.00924999999999998	0.27175	0.24975	-0.022	-0.92	-2.2
Nfib	Exon	Nfib_Exon_2	4	82320473	82320555	0.52875	0.4775	-0.0512500000000001	0.33025	0.405	0.07475	-5.13	7.47
Nfib	SpliceSite_Donor	Nfib_SpliceSite_Donor_2	4	82320506	82320605	0.52875	0.4775	-0.0512500000000001	0.33025	0.405	0.07475	-5.13	7.47
Nfib	Intron	Nfib_Intron_2	4	82320606	82323520	0.502	0.52275	0.0207499999999999	0.33175	0.318	-0.01375	2.07	-1.38
Nfib	Exon	Nfib_Exon_3	4	82323571	82323709	0.581	0.60575	0.02475	0.39525	0.314	-0.08125	2.48	-8.13
Nfib	SpliceSite_Donor	Nfib_SpliceSite_Donor_3	4	82323660	82323759	0.24175	0.36075	0.119	0.24725	0.315	0.06775	11.9	6.78
Nfib	Intron	Nfib_Intron_3	4	82323760	82327677	0.40325	0.487	0.08375	0.3865	0.34725	-0.03925	8.38	-3.93
Nfib	SpliceSite_Acceptor	Nfib_SpliceSite_Acceptor_3	4	82327678	82327777	0.39975	0.5725	0.17275	0.488	0.382	-0.106	17.27	-10.6
Nfib	Exon	Nfib_Exon_4	4	82327728	82327912	0.556	0.61075	0.0547500000000001	0.37225	0.32325	-0.049	5.48	-4.9
Nfib	SpliceSite_Donor	Nfib_SpliceSite_Donor_4	4	82327863	82327962	0.6415	0.63025	-0.01125	0.321	0.291	-0.03	-1.12	-3
Nfib	Intron	Nfib_Intron_4	4	82327963	82330240	0.47975	0.572	0.0922499999999999	0.39475	0.312	-0.08275	9.22	-8.27
Nfib	SpliceSite_Acceptor	Nfib_SpliceSite_Acceptor_4	4	82330241	82330340	0.45775	0.47125	0.0135	0.4195	0.43975	0.02025	1.35	2.02
Nfib	Exon	Nfib_Exon_5	4	82330291	82330425	0.45775	0.47125	0.0135	0.4195	0.43975	0.02025	1.35	2.02
Nfib	Intron	Nfib_Intron_5	4	82330476	82350337	0.45	0.49525	0.04525	0.34975	0.3035	-0.04625	4.52	-4.63
Nfib	SpliceSite_Acceptor	Nfib_SpliceSite_Acceptor_5	4	82350338	82350437	0.1925	0.227	0.0345	0.27	0.26375	-0.00625000000000003	3.45	-0.63
Nfib	Exon	Nfib_Exon_6	4	82350388	82350506	0.1925	0.227	0.0345	0.27	0.26375	-0.00625000000000003	3.45	-0.63
Nfib	Intron	Nfib_Intron_6	4	82350557	82353471	0.446	0.4915	0.0455	0.35325	0.29825	-0.055	4.55	-5.5
Nfib	SpliceSite_Acceptor	Nfib_SpliceSite_Acceptor_6	4	82353472	82353571	0.32675	0.47375	0.147	0.38825	0.26175	-0.1265	14.7	-12.65
Nfib	Exon	Nfib_Exon_7	4	82353522	82353642	0.373	0.47	0.097	0.39425	0.32025	-0.074	9.7	-7.4
Nfib	SpliceSite_Donor	Nfib_SpliceSite_Donor_7	4	82353593	82353692	0.45375	0.463	0.00924999999999998	0.40525	0.405	-0.000249999999999972	0.92	-0.02
Nfib	Intron	Nfib_Intron_7	4	82353693	82359680	0.48075	0.538	0.0572500000000001	0.4135	0.35175	-0.06175	5.73	-6.17
Nfib	SpliceSite_Acceptor	Nfib_SpliceSite_Acceptor_7	4	82359681	82359780	0.3715	0.47025	0.09875	0.5805	0.4715	-0.109	9.88	-10.9
Nfib	Exon	Nfib_Exon_8	4	82359731	82359799	0.32175	0.4135	0.09175	0.52375	0.42875	-0.0950000000000001	9.18	-9.5
Nfib	SpliceSite_Donor	Nfib_SpliceSite_Donor_8	4	82359750	82359849	0.38975	0.47075	0.081	0.50075	0.42525	-0.0755	8.1	-7.55
Nfib	Intron	Nfib_Intron_8	4	82359850	82383556	0.38975	0.44775	0.058	0.407	0.3645	-0.0425	5.8	-4.25
Nfib	SpliceSite_Acceptor	Nfib_SpliceSite_Acceptor_8	4	82383557	82383656	0.2025	0.21925	0.01675	0.33275	0.44	0.10725	1.67	10.73
Nfib	Intron	Nfib_Intron_9	4	82383711	82498186	0.26725	0.35	0.08275	0.37125	0.35425	-0.017	8.27	-1.7
Nfib	SpliceSite_Acceptor	Nfib_SpliceSite_Acceptor_9	4	82498187	82498286	0.04475	0.024	-0.02075	0.073	0.02425	-0.04875	-2.07	-4.88
Nfib	Exon	Nfib_Exon_10	4	82498237	82498768	0.0285	0.02375	-0.00475	0.0155	0.01675	0.00125	-0.48	0.13
Nfib	SpliceSite_Donor	Nfib_SpliceSite_Donor_10	4	82498719	82498818	0.011	0.02275	0.01175	0.011	0.01225	0.00125	1.18	0.13
Nfib	Intron	Nfib_Intron_10	4	82498819	82504679	0.0155	0.04325	0.02775	0.019	0.04475	0.02575	2.77	2.57
Nfib	SpliceSite_Acceptor	Nfib_SpliceSite_Acceptor_10	4	82504680	82504779	0.00425	0	-0.00425	0.003	0	-0.003	-0.43	-0.3
Nfib	5UTR	Nfib_5UTR_1	4	82504757	82505769	0	0	0	0.00075	5e-04	-0.00025	0	-0.03
Nr3c1	3UTR	Nr3c1_3UTR_1	18	39410544	39414483	0.5965	0.6765	0.0800000000000001	0.26525	0.2075	-0.05775	8	-5.77
Nr3c1	SpliceSite_Donor	Nr3c1_SpliceSite_Donor_1	18	39414584	39414683	0.606	0.66075	0.0547499999999999	0.3395	0.2725	-0.067	5.47	-6.7
Nr3c1	Intron	Nr3c1_Intron_1	18	39414684	39415644	0.6705	0.74675	0.07625	0.279	0.213	-0.066	7.63	-6.6
Nr3c1	SpliceSite_Acceptor	Nr3c1_SpliceSite_Acceptor_1	18	39415645	39415744	0.855	0.848	-0.00700000000000001	0.1075	0.05325	-0.05425	-0.7	-5.43
Nr3c1	Exon	Nr3c1_Exon_2	18	39415695	39415852	0.82325	0.86475	0.0415	0.12525	0.0485	-0.07675	4.15	-7.68
Nr3c1	SpliceSite_Donor	Nr3c1_SpliceSite_Donor_2	18	39415803	39415902	0.80275	0.88275	0.0800000000000001	0.13525	0.0455	-0.08975	8	-8.98
Nr3c1	Intron	Nr3c1_Intron_2	18	39415903	39420524	0.72925	0.775	0.0457500000000001	0.19875	0.15525	-0.0435	4.58	-4.35
Nr3c1	SpliceSite_Donor	Nr3c1_SpliceSite_Donor_4	18	39421501	39421600	0.76075	0.843	0.08225	0.18375	0.094	-0.08975	8.23	-8.97
Nr3c1	Intron	Nr3c1_Intron_4	18	39421601	39422436	0.78075	0.8635	0.08275	0.169	0.09225	-0.07675	8.27	-7.67
Nr3c1	SpliceSite_Acceptor	Nr3c1_SpliceSite_Acceptor_4	18	39422437	39422536	0.756	0.82625	0.0702499999999999	0.21625	0.156	-0.06025	7.02	-6.03
Nr3c1	Exon	Nr3c1_Exon_5	18	39422487	39422762	0.736	0.79775	0.06175	0.2	0.1495	-0.0505	6.17	-5.05
Nr3c1	SpliceSite_Donor	Nr3c1_SpliceSite_Donor_5	18	39422713	39422812	0.84575	0.8275	-0.0182500000000001	0.06625	0.0655	-0.000750000000000001	-1.83	-0.08
Nr3c1	Intron	Nr3c1_Intron_5	18	39422813	39424331	0.68925	0.75975	0.0705	0.2055	0.13625	-0.06925	7.05	-6.93
Nr3c1	SpliceSite_Acceptor	Nr3c1_SpliceSite_Acceptor_5	18	39424332	39424431	0.6325	0.75525	0.12275	0.3265	0.1985	-0.128	12.27	-12.8
Nr3c1	Exon	Nr3c1_Exon_6	18	39424382	39424498	0.66575	0.7605	0.09475	0.2525	0.14625	-0.10625	9.47	-10.63
Nr3c1	Intron	Nr3c1_Intron_6	18	39424549	39428565	0.4375	0.59275	0.15525	0.40475	0.29625	-0.1085	15.53	-10.85
Nr3c1	SpliceSite_Acceptor	Nr3c1_SpliceSite_Acceptor_6	18	39428566	39428665	0.44625	0.563	0.11675	0.28075	0.16	-0.12075	11.67	-12.07
Nr3c1	Exon	Nr3c1_Exon_7	18	39428616	39428779	0.55425	0.55875	0.00450000000000006	0.27975	0.29975	0.02	0.45	2
Nr3c1	SpliceSite_Donor	Nr3c1_SpliceSite_Donor_7	18	39428730	39428829	0.582	0.4355	-0.1465	0.2945	0.49175	0.19725	-14.65	19.73
Nr3c1	Intron	Nr3c1_Intron_7	18	39428830	39485946	0.33675	0.51525	0.1785	0.40075	0.33725	-0.0635	17.85	-6.35
Nr3c1	SpliceSite_Acceptor	Nr3c1_SpliceSite_Acceptor_7	18	39485947	39486046	0.03775	0.31525	0.2775	0.19	0.44675	0.25675	27.75	25.67
Nr3c1	Exon	Nr3c1_Exon_8	18	39485997	39487231	0.0185	0.1825	0.164	0.0675	0.26775	0.20025	16.4	20.02
Nr3c1	Intron	Nr3c1_Intron_8	18	39487295	39490516	0.0375	0.159	0.1215	0.10075	0.1895	0.08875	12.15	8.88
Nrip1	3UTR	Nrip1_3UTR_1	16	76287399	76291183	0.63875	0.69625	0.0575	0.25625	0.2025	-0.05375	5.75	-5.37
Nrip1	Exon	Nrip1_Exon_1	16	76291184	76294666	0.67375	0.73775	0.064	0.236	0.1795	-0.0565	6.4	-5.65
Nrip1	5UTR	Nrip1_5UTR_1	16	76294667	76295014	0.544	0.61725	0.0732499999999999	0.33475	0.27175	-0.063	7.32	-6.3
Nrip1	SpliceSite_Donor	Nrip1_SpliceSite_Donor_1	16	76294965	76295064	0.375	0.53925	0.16425	0.4245	0.31375	-0.11075	16.42	-11.08
Nrip1	Intron	Nrip1_Intron_1	16	76295065	76330694	0.49975	0.56775	0.068	0.3215	0.27875	-0.04275	6.8	-4.27
Nrip1	SpliceSite_Acceptor	Nrip1_SpliceSite_Acceptor_1	16	76330695	76330794	0.348	0.4755	0.1275	0.45225	0.298	-0.15425	12.75	-15.43
Nrip1	5UTR	Nrip1_5UTR_2	16	76330745	76330863	0.4925	0.6355	0.143	0.42525	0.318	-0.10725	14.3	-10.73
Nrip1	SpliceSite_Donor	Nrip1_SpliceSite_Donor_2	16	76330814	76330913	0.5565	0.6855	0.129	0.38225	0.27275	-0.1095	12.9	-10.95
Nrip1	Intron	Nrip1_Intron_2	16	76330914	76352420	0.527	0.627	0.0999999999999999	0.33725	0.25975	-0.0775	10	-7.75
Nrip1	SpliceSite_Acceptor	Nrip1_SpliceSite_Acceptor_2	16	76352421	76352520	0.64975	0.731	0.0812499999999999	0.30075	0.21175	-0.089	8.12	-8.9
Nrip1	5UTR	Nrip1_5UTR_3	16	76352471	76352545	0.65025	0.73425	0.0840000000000001	0.3135	0.21775	-0.09575	8.4	-9.57
Nrip1	SpliceSite_Donor	Nrip1_SpliceSite_Donor_3	16	76352496	76352595	0.7205	0.7745	0.054	0.27175	0.20775	-0.064	5.4	-6.4
Nrip1	Intron	Nrip1_Intron_3	16	76352596	76373718	0.42525	0.5335	0.10825	0.35	0.272	-0.078	10.83	-7.8
Nrip1	SpliceSite_Acceptor	Nrip1_SpliceSite_Acceptor_3	16	76373719	76373818	0	0	0	0	0	0	0	0
Ntn4	Intron	Ntn4_Intron_1	10	93641558	93644419	0.0985	0.27425	0.17575	0.1255	0.25625	0.13075	17.57	13.07
Ntn4	SpliceSite_Acceptor	Ntn4_SpliceSite_Acceptor_1	10	93644420	93644519	0.04225	0.237	0.19475	0.018	0.17025	0.15225	19.47	15.22
Ntn4	Exon	Ntn4_Exon_2	10	93644470	93644999	0.026	0.15175	0.12575	0.01275	0.12925	0.1165	12.57	11.65
