gene	chr	start	end	chromatin_state	is_polycomb_broad	is_polycomb_strict	h3k27me3_overlap	mc_diff	mc_sig	mc_hyper	mc_hypo	hmc_diff	hmc_sig	hmc_hyper	hmc_hypo	dmr_status
Olfr104-ps	chr17	37359581	37363992	Other	FALSE	FALSE	FALSE	-0.00297058307487641	FALSE	FALSE	FALSE	-0.00939801227155991	TRUE	FALSE	TRUE	hmC DMR only
Psen2	chr1	180227003	180263437	Active_Promoter	FALSE	FALSE	FALSE	0.0161266052015261	TRUE	TRUE	FALSE	-0.0102256217509066	TRUE	FALSE	TRUE	Both mC+hmC DMR
Nova1	chr12	46694516	46818928	Active_Promoter	FALSE	FALSE	FALSE	0.0157794484034647	TRUE	TRUE	FALSE	-0.00930803140274697	TRUE	FALSE	TRUE	Both mC+hmC DMR
Lin9	chr1	180641149	180690693	Other	FALSE	FALSE	FALSE	0.0158972992092606	TRUE	TRUE	FALSE	-0.0121289584292856	TRUE	FALSE	TRUE	Both mC+hmC DMR
Wdr62	chr7	30240137	30280418	Other	FALSE	FALSE	FALSE	0.00321836407308196	FALSE	FALSE	FALSE	-0.0126069350804047	TRUE	FALSE	TRUE	hmC DMR only
Cenpl	chr1	161070712	161086723	Active_Promoter	FALSE	FALSE	FALSE	0.0175352774001152	TRUE	TRUE	FALSE	-0.00781358875746854	TRUE	FALSE	TRUE	Both mC+hmC DMR
Timp2	chr11	118301068	118355739	Other	FALSE	FALSE	FALSE	0.00988261805046464	TRUE	TRUE	FALSE	-0.0124092712153901	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ldlrad2	chr4	137570875	137582103	Other	FALSE	FALSE	FALSE	-0.00361720086541639	FALSE	FALSE	FALSE	-0.0136290319296017	TRUE	FALSE	TRUE	hmC DMR only
Selenos	chr7	66079648	66089404	Active_Promoter	FALSE	FALSE	FALSE	0.0123089458675838	FALSE	FALSE	FALSE	-0.0107972081975987	FALSE	FALSE	FALSE	Not DMR
Rfc1	chr5	65261849	65335669	Active_Promoter	FALSE	FALSE	FALSE	0.00936569722696301	TRUE	TRUE	FALSE	-0.0125114233253604	TRUE	FALSE	TRUE	Both mC+hmC DMR
Mbd4	chr6	115840696	115853370	Other	FALSE	FALSE	FALSE	0.00902984861939149	FALSE	FALSE	FALSE	-0.0106259681739995	TRUE	FALSE	TRUE	hmC DMR only
Lrp2bp	chr8	45999302	46029476	Active_Promoter	FALSE	FALSE	FALSE	0.00154482451191662	FALSE	FALSE	FALSE	-0.0123006702922121	TRUE	FALSE	TRUE	hmC DMR only
Pum3	chr19	27388697	27429824	Other	FALSE	FALSE	FALSE	0.00802614907555366	TRUE	TRUE	FALSE	-0.0123090092301423	TRUE	FALSE	TRUE	Both mC+hmC DMR
Wdr89	chr12	75630595	75669536	Other	FALSE	FALSE	FALSE	0.00641212138433378	FALSE	FALSE	FALSE	-0.0125611217128523	TRUE	FALSE	TRUE	hmC DMR only
Kcnq2	chr2	181075578	181135299	Active_Promoter	FALSE	FALSE	FALSE	0.00933645501372626	TRUE	TRUE	FALSE	-0.0109663537621327	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ccdc187	chr2	26243468	26294556	Other	FALSE	FALSE	FALSE	0.00295823233404824	FALSE	FALSE	FALSE	-0.0133154498022076	TRUE	FALSE	TRUE	hmC DMR only
Mark1	chr1	184896788	184999569	Other	FALSE	FALSE	TRUE	0.00206426322738729	FALSE	FALSE	FALSE	-0.014368546602538	TRUE	FALSE	TRUE	hmC DMR only
Trp53i13	chr11	77508098	77515979	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0185427660777425	FALSE	FALSE	FALSE	-0.0163403629444658	FALSE	FALSE	FALSE	Not DMR
Wbp1l	chr19	46599083	46657388	Other	FALSE	FALSE	FALSE	-0.000182467723835678	FALSE	FALSE	FALSE	-0.0149523907623188	TRUE	FALSE	TRUE	hmC DMR only
Zfp267	chr3	36151016	36170341	Active_Promoter	FALSE	FALSE	FALSE	0.0128747599230457	TRUE	TRUE	FALSE	-0.0117040600603616	TRUE	FALSE	TRUE	Both mC+hmC DMR
Aptx	chr4	40682381	40703193	Other	FALSE	FALSE	FALSE	0.00827491465238139	FALSE	FALSE	FALSE	-0.0122554134993365	TRUE	FALSE	TRUE	hmC DMR only
Smc1a	chrX	152016427	152062693	Other	FALSE	FALSE	FALSE	0.012740992363398	TRUE	TRUE	FALSE	-0.0110921502484814	TRUE	FALSE	TRUE	Both mC+hmC DMR
Olfr1512	chr14	52371331	52379167	Other	FALSE	FALSE	FALSE	0.0139502628393499	FALSE	FALSE	FALSE	-0.0113153416061265	TRUE	FALSE	TRUE	hmC DMR only
Olfr524	chr7	140198498	140205963	Other	FALSE	FALSE	FALSE	0.0274681954821691	TRUE	TRUE	FALSE	-0.0104770275649868	TRUE	FALSE	TRUE	Both mC+hmC DMR
Tacc1	chr8	25154551	25256587	Active_Promoter	FALSE	FALSE	FALSE	0.00132251962609131	FALSE	FALSE	FALSE	-0.0127956981573774	TRUE	FALSE	TRUE	hmC DMR only
Gm10229	chr16	89015283	89015845	Other	FALSE	FALSE	FALSE	-0.00114515114515112	FALSE	FALSE	FALSE	-0.0131568431568432	FALSE	FALSE	FALSE	Not DMR
Eaf2	chr16	36792883	36875002	Active_Promoter	FALSE	FALSE	FALSE	0.0138191116048123	TRUE	TRUE	FALSE	-0.0106892704174988	TRUE	FALSE	TRUE	Both mC+hmC DMR
Bsx	chr9	40874126	40880056	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00270256422622187	FALSE	FALSE	FALSE	-0.00119816395066963	FALSE	FALSE	FALSE	Not DMR
Pla2g4b	chr2	120033416	120043029	Other	FALSE	FALSE	FALSE	-0.00165276512261181	FALSE	FALSE	FALSE	-0.0149388785554775	TRUE	FALSE	TRUE	hmC DMR only
Vmn1r34	chr6	66635935	66643878	Other	FALSE	FALSE	FALSE	-0.00212172910154595	FALSE	FALSE	FALSE	-0.0115342744442589	TRUE	FALSE	TRUE	hmC DMR only
Pbrm1	chr14	31019137	31121591	Other	FALSE	FALSE	FALSE	0.011589393542202	TRUE	TRUE	FALSE	-0.0123945658423574	TRUE	FALSE	TRUE	Both mC+hmC DMR
Draxin	chr4	148098436	148130697	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0141685037054501	TRUE	FALSE	TRUE	-0.0166337870799859	TRUE	FALSE	TRUE	Both mC+hmC DMR
Stx17	chr4	48124914	48186506	Active_Promoter	FALSE	FALSE	FALSE	0.0011202483610091	FALSE	FALSE	FALSE	-0.0132628902601468	TRUE	FALSE	TRUE	hmC DMR only
Med12	chrX	101274029	101297464	Repressed_Promoter	TRUE	TRUE	TRUE	0.00344508765922624	FALSE	FALSE	FALSE	-0.0125559204490297	TRUE	FALSE	TRUE	hmC DMR only
Tmem39b	chr4	129676354	129696837	Other	FALSE	FALSE	FALSE	0.00914464813508686	FALSE	FALSE	FALSE	-0.0123492447615741	TRUE	FALSE	TRUE	hmC DMR only
Ankrd9	chr12	110975352	110979039	Other	FALSE	FALSE	FALSE	0.0162187508536916	FALSE	FALSE	FALSE	-0.0102207398548554	FALSE	FALSE	FALSE	Not DMR
Lypd9	chr11	58446148	58452922	Other	FALSE	FALSE	FALSE	0.0136732274279092	FALSE	FALSE	FALSE	-0.0111434669022645	TRUE	FALSE	TRUE	hmC DMR only
Chrd	chr16	20733126	20742383	Active_Promoter	FALSE	FALSE	FALSE	0.00978518694637864	FALSE	FALSE	FALSE	-0.00842191345459842	FALSE	FALSE	FALSE	Not DMR
Slc25a51	chr4	45395922	45408765	Active_Promoter	FALSE	FALSE	FALSE	0.0105204203613146	FALSE	FALSE	FALSE	-0.011411466536073	TRUE	FALSE	TRUE	hmC DMR only
Slc17a5	chr9	78536487	78588040	Other	FALSE	FALSE	FALSE	0.00608072549127736	FALSE	FALSE	FALSE	-0.0128258851841221	TRUE	FALSE	TRUE	hmC DMR only
Aldob	chr4	49535994	49549545	Other	FALSE	FALSE	FALSE	0.0171454245368883	TRUE	TRUE	FALSE	-0.0104980664882111	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ssh2	chr11	77216286	77460219	Active_Promoter	FALSE	FALSE	FALSE	0.0013119729876514	FALSE	FALSE	FALSE	-0.0147404795288643	TRUE	FALSE	TRUE	hmC DMR only
Cyp4x1	chr4	115106322	115134280	Active_Promoter	FALSE	FALSE	FALSE	0.0159180545426559	TRUE	TRUE	FALSE	-0.00985417320877602	TRUE	FALSE	TRUE	Both mC+hmC DMR
Cbwd1	chr19	24919915	24961609	Other	FALSE	FALSE	FALSE	-0.00790742197391814	FALSE	FALSE	FALSE	-0.0121013836366636	TRUE	FALSE	TRUE	hmC DMR only
Phlpp1	chr1	106171751	106394249	Active_Promoter	FALSE	FALSE	FALSE	0.0137019518707409	TRUE	TRUE	FALSE	-0.010226830479158	TRUE	FALSE	TRUE	Both mC+hmC DMR
Lmntd1	chr6	145365133	145614318	Repressed_Promoter	TRUE	TRUE	TRUE	0.00290291073151716	TRUE	TRUE	FALSE	-0.0134055895690435	TRUE	FALSE	TRUE	Both mC+hmC DMR
Tmem184c	chr8	77595981	77610697	Active_Promoter	FALSE	FALSE	FALSE	0.00839104182814221	FALSE	FALSE	FALSE	-0.0107103699803313	TRUE	FALSE	TRUE	hmC DMR only
Vmn1r31	chr6	58470940	58475329	Other	FALSE	FALSE	FALSE	0.0159068041926981	FALSE	FALSE	FALSE	-0.0112751925746246	FALSE	FALSE	FALSE	Not DMR
Gstm5	chr3	107895820	107898685	Active_Promoter	FALSE	FALSE	FALSE	0.0330390849656634	FALSE	FALSE	FALSE	0.00103999087285878	FALSE	FALSE	FALSE	Not DMR
Erbb4	chr1	68032185	69108058	Active_Promoter	FALSE	FALSE	FALSE	0.0189799195648938	TRUE	TRUE	FALSE	-0.0110796825918621	TRUE	FALSE	TRUE	Both mC+hmC DMR
Mpz	chr1	171150710	171161129	Other	FALSE	FALSE	TRUE	-0.0105538027416018	FALSE	FALSE	FALSE	-0.00977332473284791	TRUE	FALSE	TRUE	hmC DMR only
Alas2	chrX	150547374	150570637	Other	FALSE	FALSE	FALSE	9.61658663503062e-05	FALSE	FALSE	FALSE	-0.012688769255525	TRUE	FALSE	TRUE	hmC DMR only
Farp1	chr14	121035199	121283743	Active_Promoter	FALSE	FALSE	FALSE	0.00821191021116885	TRUE	TRUE	FALSE	-0.0126771637377265	TRUE	FALSE	TRUE	Both mC+hmC DMR
Olfr1385	chr11	49489069	49497495	Other	FALSE	FALSE	FALSE	0.0123533121210131	FALSE	FALSE	FALSE	-0.0115117157378347	TRUE	FALSE	TRUE	hmC DMR only
Ahi1	chr10	20952546	21080428	Active_Promoter	FALSE	FALSE	FALSE	0.00429860605166943	TRUE	TRUE	FALSE	-0.0126757979145504	TRUE	FALSE	TRUE	Both mC+hmC DMR
Stpg4	chr17	87389570	87427740	Other	FALSE	FALSE	FALSE	-0.000315678914182049	FALSE	FALSE	FALSE	-0.0136173978422726	TRUE	FALSE	TRUE	hmC DMR only
Stfa1	chr16	36276950	36285372	Other	FALSE	FALSE	FALSE	0.0130563357419777	FALSE	FALSE	FALSE	-0.0113574993735053	TRUE	FALSE	TRUE	hmC DMR only
Alkal2	chr12	30884321	30893853	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0109518691195121	FALSE	FALSE	FALSE	-0.013585583523421	TRUE	FALSE	TRUE	hmC DMR only
Mrgprb3	chr7	48642802	48643810	Other	FALSE	FALSE	FALSE	0.00374654918043626	FALSE	FALSE	FALSE	-0.00896214312372683	FALSE	FALSE	FALSE	Not DMR
Gpd1l	chr9	114899340	114933986	Active_Promoter	FALSE	FALSE	FALSE	0.0096734947943361	TRUE	TRUE	FALSE	-0.0114559401839214	TRUE	FALSE	TRUE	Both mC+hmC DMR
Cd160	chr3	96798762	96829350	Other	FALSE	FALSE	FALSE	-0.00132121242370864	FALSE	FALSE	FALSE	-0.0120220678690908	TRUE	FALSE	TRUE	hmC DMR only
2410137M14Rik	chr17	36977700	36981236	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00773248547721228	FALSE	FALSE	FALSE	-0.0118499854355531	FALSE	FALSE	FALSE	Not DMR
Ctf2	chr7	127718105	127732165	Other	FALSE	FALSE	FALSE	0.00588716370348874	FALSE	FALSE	FALSE	-0.0125619694407649	TRUE	FALSE	TRUE	hmC DMR only
Rffl	chr11	82802448	82871209	Other	FALSE	FALSE	FALSE	-0.00892125111609487	TRUE	FALSE	TRUE	-0.0126556166817292	TRUE	FALSE	TRUE	Both mC+hmC DMR
Arpin	chr7	79925360	79935358	Active_Promoter	FALSE	FALSE	FALSE	0.0151850992348761	FALSE	FALSE	FALSE	-0.0103435465837323	FALSE	FALSE	FALSE	Not DMR
Phf11c	chr14	59380832	59395380	Other	FALSE	FALSE	FALSE	0.00981726606492828	FALSE	FALSE	FALSE	-0.0115797683495821	TRUE	FALSE	TRUE	hmC DMR only
Hoxb2	chr11	96350524	96354011	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0169646319813927	FALSE	FALSE	FALSE	-0.00257599351310851	FALSE	FALSE	FALSE	Not DMR
Zfp810	chr9	22276747	22307647	Other	FALSE	FALSE	FALSE	0.00958401770505268	TRUE	TRUE	FALSE	-0.0129158054470913	TRUE	FALSE	TRUE	Both mC+hmC DMR
Thap8	chr7	30280093	30290236	Other	FALSE	FALSE	FALSE	0.0237026971887084	TRUE	TRUE	FALSE	-0.00517912449404137	FALSE	FALSE	FALSE	mC DMR only
Cars	chr7	143557229	143600089	Active_Promoter	FALSE	FALSE	FALSE	0.009348915205453	TRUE	TRUE	FALSE	-0.0120616647608601	TRUE	FALSE	TRUE	Both mC+hmC DMR
Kif13b	chr14	64647264	64809616	Other	FALSE	FALSE	FALSE	-2.59183806881058e-05	FALSE	FALSE	FALSE	-0.0138493445163002	TRUE	FALSE	TRUE	hmC DMR only
Fam161b	chr12	84345308	84361832	Other	FALSE	FALSE	FALSE	-0.00516212326649024	FALSE	FALSE	FALSE	-0.0117004389276447	TRUE	FALSE	TRUE	hmC DMR only
Noc3l	chr19	38788127	38819236	Active_Promoter	FALSE	FALSE	FALSE	0.0102739161674399	TRUE	TRUE	FALSE	-0.0118449254698921	TRUE	FALSE	TRUE	Both mC+hmC DMR
Tec	chr5	72755715	72868482	Other	FALSE	FALSE	FALSE	-0.00564190550798294	TRUE	FALSE	TRUE	-0.0137665726662007	TRUE	FALSE	TRUE	Both mC+hmC DMR
Tfr2	chr5	137569839	137587480	Other	FALSE	FALSE	FALSE	0.000125193567158899	FALSE	FALSE	FALSE	-0.0115581394679042	TRUE	FALSE	TRUE	hmC DMR only
Nol9	chr4	152039320	152061493	Other	FALSE	FALSE	FALSE	0.0158408107671163	TRUE	TRUE	FALSE	-0.0117732040669372	TRUE	FALSE	TRUE	Both mC+hmC DMR
Gtf2ird1	chr5	134357655	134456715	Active_Promoter	FALSE	FALSE	FALSE	0.00211953430148581	FALSE	FALSE	FALSE	-0.0142283413545078	TRUE	FALSE	TRUE	hmC DMR only
Zfp157	chr5	138441467	138460693	Active_Promoter	FALSE	FALSE	FALSE	0.012755597648348	TRUE	TRUE	FALSE	-0.0121483037673004	TRUE	FALSE	TRUE	Both mC+hmC DMR
Pitpnb	chr5	111330762	111388358	Other	FALSE	FALSE	FALSE	0.00142943842638743	FALSE	FALSE	FALSE	-0.0134044784917432	TRUE	FALSE	TRUE	hmC DMR only
a	chr2	154791401	155051011	Other	FALSE	FALSE	TRUE	0.00580088855554362	TRUE	TRUE	FALSE	-0.0116873297151405	TRUE	FALSE	TRUE	Both mC+hmC DMR
Zfp607b	chr7	27689339	27706483	Other	FALSE	FALSE	FALSE	0.0112242750755642	FALSE	FALSE	FALSE	-0.0105438639610298	TRUE	FALSE	TRUE	hmC DMR only
Osgep	chr14	50906477	50924892	Active_Promoter	FALSE	FALSE	FALSE	0.0134159954328669	TRUE	TRUE	FALSE	-0.0106697743303254	TRUE	FALSE	TRUE	Both mC+hmC DMR
Olfr827	chr10	130203048	130214402	Other	FALSE	FALSE	FALSE	0.0197559651621978	FALSE	FALSE	FALSE	-0.0103882257794299	TRUE	FALSE	TRUE	hmC DMR only
Olfr532	chr7	140415709	140421638	Other	FALSE	FALSE	FALSE	0.00742530861884294	FALSE	FALSE	FALSE	-0.0107503388917908	FALSE	FALSE	FALSE	Not DMR
Tmsb15b2	chrX	136955264	136975496	Other	FALSE	FALSE	FALSE	0.00526726444723202	FALSE	FALSE	FALSE	-0.0105683128017859	TRUE	FALSE	TRUE	hmC DMR only
Mapk15	chr15	75993768	75999153	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0120804535719741	FALSE	FALSE	FALSE	-0.00925626174132169	FALSE	FALSE	FALSE	Not DMR
Ldhal6b	chr17	5417322	5418766	Other	FALSE	FALSE	FALSE	0.00929370774166782	FALSE	FALSE	FALSE	-0.0129721805946106	FALSE	FALSE	FALSE	Not DMR
Zfand4	chr6	116264221	116330301	Other	FALSE	FALSE	FALSE	0.00305700047620416	FALSE	FALSE	FALSE	-0.0126843740545753	TRUE	FALSE	TRUE	hmC DMR only
Cutc	chr19	43752995	43768637	Other	FALSE	FALSE	FALSE	0.0152352991284629	TRUE	TRUE	FALSE	-0.0106813058220851	TRUE	FALSE	TRUE	Both mC+hmC DMR
Bag1	chr4	40936397	40948293	Active_Promoter	FALSE	FALSE	FALSE	0.0131398134739842	FALSE	FALSE	FALSE	-0.0106038026078611	TRUE	FALSE	TRUE	hmC DMR only
Ifnar2	chr16	91372782	91405588	Active_Promoter	FALSE	FALSE	FALSE	-0.000862808145014715	FALSE	FALSE	FALSE	-0.0131337924305014	TRUE	FALSE	TRUE	hmC DMR only
Lrrc61	chr6	48554795	48570721	Other	FALSE	FALSE	FALSE	0.0204775878749822	TRUE	TRUE	FALSE	-0.00827419759343183	FALSE	FALSE	FALSE	mC DMR only
Wnk3	chrX	151198077	151320151	Other	FALSE	FALSE	FALSE	0.00220369711721347	FALSE	FALSE	FALSE	-0.0124328046795122	TRUE	FALSE	TRUE	hmC DMR only
Traf3ip1	chr1	91494646	91529306	Other	FALSE	FALSE	FALSE	-0.00693613093606993	FALSE	FALSE	FALSE	-0.0128067901474551	TRUE	FALSE	TRUE	hmC DMR only
Utp4	chr8	106893635	106923087	Active_Promoter	FALSE	FALSE	FALSE	0.0117814584039362	TRUE	TRUE	FALSE	-0.0117384763136388	TRUE	FALSE	TRUE	Both mC+hmC DMR
Zfp780b	chr7	27959134	27979170	Other	FALSE	FALSE	FALSE	0.00412071688375903	FALSE	FALSE	FALSE	-0.0126318413291421	TRUE	FALSE	TRUE	hmC DMR only
Trmt13	chr3	116581092	116614586	Active_Promoter	FALSE	FALSE	FALSE	0.011832142462705	TRUE	TRUE	FALSE	-0.0113350925584648	TRUE	FALSE	TRUE	Both mC+hmC DMR
Vipas39	chr12	87238867	87266255	Active_Promoter	FALSE	FALSE	FALSE	0.0093302708302363	TRUE	TRUE	FALSE	-0.0118046071021713	TRUE	FALSE	TRUE	Both mC+hmC DMR
Sash3	chrX	48146435	48161564	Other	FALSE	FALSE	FALSE	0.00856650457956942	FALSE	FALSE	FALSE	-0.0111448755802922	TRUE	FALSE	TRUE	hmC DMR only
Zfp658	chr7	43562255	43575460	Active_Promoter	FALSE	FALSE	FALSE	-0.00234581611889306	FALSE	FALSE	FALSE	-0.0119721087464434	TRUE	FALSE	TRUE	hmC DMR only
Mgme1	chr2	144270662	144281226	Active_Promoter	FALSE	FALSE	FALSE	0.00460957193780631	FALSE	FALSE	FALSE	-0.011575169965057	TRUE	FALSE	TRUE	hmC DMR only
Sgip1	chr4	102741296	102973627	Active_Promoter	FALSE	FALSE	FALSE	0.00139174747918014	FALSE	FALSE	FALSE	-0.0143727820051468	TRUE	FALSE	TRUE	hmC DMR only
Olfr141	chr2	86804133	86810017	Other	FALSE	FALSE	FALSE	-0.0198391041601245	FALSE	FALSE	FALSE	-0.0112118997377773	TRUE	FALSE	TRUE	hmC DMR only
Dcpp1	chr17	23880875	23882852	Other	FALSE	FALSE	FALSE	0.0125715824009783	FALSE	FALSE	FALSE	-0.0119184493172418	FALSE	FALSE	FALSE	Not DMR
Adamts18	chr8	113697125	113848737	Active_Promoter	FALSE	FALSE	FALSE	0.0235731366794045	TRUE	TRUE	FALSE	-0.00700060249183079	TRUE	FALSE	TRUE	Both mC+hmC DMR
Rps6kl1	chr12	85135248	85151263	Active_Promoter	FALSE	FALSE	FALSE	-0.0103065778744719	FALSE	FALSE	FALSE	-0.0159444328344598	TRUE	FALSE	TRUE	hmC DMR only
Olfr729	chr14	50144730	50152909	Other	FALSE	FALSE	FALSE	0.0225933944646692	FALSE	FALSE	FALSE	-0.00979679213093731	TRUE	FALSE	TRUE	hmC DMR only
Glb1l	chr1	75198235	75210812	Other	FALSE	FALSE	FALSE	-0.00469974868630096	FALSE	FALSE	FALSE	-0.0107228298329767	TRUE	FALSE	TRUE	hmC DMR only
Hook3	chr8	26021420	26119223	Active_Promoter	FALSE	FALSE	FALSE	0.00760496436286728	TRUE	TRUE	FALSE	-0.0123535667182642	TRUE	FALSE	TRUE	Both mC+hmC DMR
Catsper2	chr2	121392630	121413791	Active_Promoter	FALSE	FALSE	FALSE	0.00549011036486735	FALSE	FALSE	FALSE	-0.0113575008632885	TRUE	FALSE	TRUE	hmC DMR only
Prnd	chr2	131950860	131956129	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00728443881294649	FALSE	FALSE	FALSE	-0.0108908438641184	FALSE	FALSE	FALSE	Not DMR
Sco1	chr11	67052669	67067069	Active_Promoter	FALSE	FALSE	FALSE	0.0227990641963469	TRUE	TRUE	FALSE	-0.0110064007120452	TRUE	FALSE	TRUE	Both mC+hmC DMR
Gpr171	chr3	59096447	59101820	Other	FALSE	FALSE	FALSE	-0.00528699532370491	FALSE	FALSE	FALSE	-0.0153701771337333	FALSE	FALSE	FALSE	Not DMR
Zfp72	chr13	74369325	74390835	Other	FALSE	FALSE	FALSE	-0.00326932520930889	FALSE	FALSE	FALSE	-0.0119227513785274	TRUE	FALSE	TRUE	hmC DMR only
Lrrc40	chr3	158036661	158068486	Active_Promoter	FALSE	FALSE	FALSE	0.0122163815259059	TRUE	TRUE	FALSE	-0.0116106940894457	TRUE	FALSE	TRUE	Both mC+hmC DMR
Mtx1	chr3	89209080	89227087	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00396717815083258	FALSE	FALSE	FALSE	-0.00961171728686358	TRUE	FALSE	TRUE	hmC DMR only
Apbb2	chr5	66298702	66618783	Active_Promoter	FALSE	FALSE	FALSE	0.00361353470674386	TRUE	TRUE	FALSE	-0.013605641730602	TRUE	FALSE	TRUE	Both mC+hmC DMR
Nxf1	chr19	8757072	8770921	Other	FALSE	FALSE	FALSE	0.0117713554110037	TRUE	TRUE	FALSE	-0.0108714644778729	TRUE	FALSE	TRUE	Both mC+hmC DMR
Pax4	chr6	28442333	28449352	Repressed_Promoter	TRUE	TRUE	TRUE	0.00595491664598824	FALSE	FALSE	FALSE	-0.0104535319873578	FALSE	FALSE	FALSE	Not DMR
Fam120c	chrX	151344174	151471841	Active_Promoter	FALSE	FALSE	FALSE	0.00610922157924987	FALSE	FALSE	FALSE	-0.0120290609305349	TRUE	FALSE	TRUE	hmC DMR only
Acot1	chr12	84009489	84018370	Other	FALSE	FALSE	FALSE	-0.00854860501549826	FALSE	FALSE	FALSE	-0.0151375770270805	TRUE	FALSE	TRUE	hmC DMR only
Tdpoz1	chr3	93669332	93676309	Other	FALSE	FALSE	FALSE	0.00441401108038764	FALSE	FALSE	FALSE	-0.0108088170570483	FALSE	FALSE	FALSE	Not DMR
9330182L06Rik	chr5	9266117	9481824	Active_Promoter	FALSE	FALSE	FALSE	0.00921517389491822	TRUE	TRUE	FALSE	-0.0120614520573719	TRUE	FALSE	TRUE	Both mC+hmC DMR
Wap	chr11	6635481	6638636	Other	FALSE	FALSE	FALSE	-0.00615634215378913	FALSE	FALSE	FALSE	-0.0137190165805738	FALSE	FALSE	FALSE	Not DMR
Pus7	chr5	23740647	23783710	Other	FALSE	FALSE	FALSE	0.00659408906456416	TRUE	TRUE	FALSE	-0.0124619708026167	TRUE	FALSE	TRUE	Both mC+hmC DMR
Sorbs1	chr19	40294752	40513778	Active_Promoter	FALSE	FALSE	FALSE	0.0121259285311524	TRUE	TRUE	FALSE	-0.0107266586241166	TRUE	FALSE	TRUE	Both mC+hmC DMR
Pibf1	chr14	99099423	99254492	Active_Promoter	FALSE	FALSE	FALSE	0.00959982242051005	TRUE	TRUE	FALSE	-0.0121464221182073	TRUE	FALSE	TRUE	Both mC+hmC DMR
Idnk	chr13	58157648	58164692	Other	FALSE	FALSE	FALSE	0.0111572117497595	FALSE	FALSE	FALSE	-0.011570072898229	TRUE	FALSE	TRUE	hmC DMR only
S100a5	chr3	90608522	90611779	Other	FALSE	FALSE	FALSE	0.0209282371304061	FALSE	FALSE	FALSE	-0.010338490991249	FALSE	FALSE	FALSE	Not DMR
Vamp9	chr5	99906253	99951091	Polycomb	TRUE	TRUE	TRUE	-0.000326179523068348	FALSE	FALSE	FALSE	-0.0121181586175704	TRUE	FALSE	TRUE	hmC DMR only
Sdccag8	chr1	176814659	177020436	Active_Promoter	FALSE	FALSE	FALSE	0.0255527369192267	TRUE	TRUE	FALSE	-0.00694883700558482	TRUE	FALSE	TRUE	Both mC+hmC DMR
Prickle4	chr17	47688516	47694735	Active_Promoter	FALSE	FALSE	FALSE	0.0226829698538248	FALSE	FALSE	FALSE	-0.00538107875970516	FALSE	FALSE	FALSE	Not DMR
Wdr44	chrX	23693050	23806024	Active_Promoter	FALSE	FALSE	FALSE	0.00966639780719147	FALSE	FALSE	FALSE	-0.0114947174497727	TRUE	FALSE	TRUE	hmC DMR only
Cep70	chr9	99243366	99300403	Active_Promoter	FALSE	FALSE	FALSE	0.00803755451372368	TRUE	TRUE	FALSE	-0.0117323644411052	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ndufaf7	chr17	78937135	78948051	Active_Promoter	FALSE	FALSE	FALSE	0.0159419045461984	TRUE	TRUE	FALSE	-0.00972114814680659	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ints6l	chrX	56454856	56507842	Active_Promoter	FALSE	FALSE	FALSE	0.007466994574575	FALSE	FALSE	FALSE	-0.0116743296532637	TRUE	FALSE	TRUE	hmC DMR only
Sco2	chr15	89371636	89373845	Other	FALSE	FALSE	FALSE	-0.00219476489515974	FALSE	FALSE	FALSE	-0.0163811935493283	FALSE	FALSE	FALSE	Not DMR
C87499	chr4	88627319	88634410	Other	FALSE	FALSE	FALSE	0.0114539739507613	FALSE	FALSE	FALSE	-0.0117152318431108	FALSE	FALSE	FALSE	Not DMR
Lman1	chr18	65980737	66022579	Active_Promoter	FALSE	FALSE	FALSE	0.00977697917164055	TRUE	TRUE	FALSE	-0.0110495587645836	TRUE	FALSE	TRUE	Both mC+hmC DMR
Olfr722	chr14	49894257	49901998	Other	FALSE	FALSE	FALSE	0.0191354882748858	FALSE	FALSE	FALSE	-0.010293986842642	FALSE	FALSE	FALSE	Not DMR
Vat1l	chr8	114205611	114374070	Active_Promoter	FALSE	FALSE	FALSE	0.0142582408902593	TRUE	TRUE	FALSE	-0.0104595810937508	TRUE	FALSE	TRUE	Both mC+hmC DMR
Magi2	chr5	19227035	20704791	Active_Promoter	FALSE	FALSE	FALSE	0.0101040245816237	TRUE	TRUE	FALSE	-0.0119403219283228	TRUE	FALSE	TRUE	Both mC+hmC DMR
Zfp955b	chr17	33289543	33307240	Other	FALSE	FALSE	FALSE	0.0123643436613918	FALSE	FALSE	FALSE	-0.011928494333665	TRUE	FALSE	TRUE	hmC DMR only
