gene	chr	start	end	mod_difference	dmr_qvalue	direction	n_atac_up	n_atac_down	net_atac
Klhl20	chr1	161088374	161131510	0.016031939230127	1.00576733180279e-05	Hypermethylated	0	0	0
Denr	chr5	123907174	123928834	0.0241453217158464	1.00733899167199e-05	Hypermethylated	0	0	0
Fhl2	chr1	43123073	43196983	-0.0120509905061668	1.00733899167199e-05	Hypomethylated	1	0	1
Dock8	chr19	24999533	25202431	-0.00677190740611122	1.00899731628942e-05	Hypomethylated	1	0	1
B3gntl1	chr11	121616196	121673152	0.0142273460188937	1.015738689547e-05	Hypermethylated	1	0	1
Cacybp	chr1	160202366	160212874	0.0341392081565188	1.01740685662507e-05	Hypermethylated	0	0	0
Foxn4	chr5	114254163	114273806	-0.0264826490724288	1.02233077108952e-05	Hypomethylated	1	0	1
Ccnq	chr11	78750505	78751728	0.0679723613423291	1.02300299719573e-05	Hypermethylated	0	0	0
Sars2	chr7	28741991	28753870	0.0278967042946336	1.03554922310565e-05	Hypermethylated	0	0	0
Cops9	chr1	92637144	92641984	0.0484441585722629	1.04113867305751e-05	Hypermethylated	0	0	0
Skida1	chr2	18040675	18049050	0.0394894033812107	1.04316830135765e-05	Hypermethylated	0	0	0
Sp5	chr2	70474922	70477728	0.0601638527867472	1.04396251770989e-05	Hypermethylated	7	0	7
Atp1b2	chr11	69599735	69605941	0.0376286952869149	1.04736449908606e-05	Hypermethylated	0	0	0
Grm8	chr6	27275118	28135177	-0.00416228212360936	1.05551144074641e-05	Hypomethylated	2	0	2
Maml1	chr11	50255633	50292310	0.0211481225963236	1.06944372502794e-05	Hypermethylated	0	0	0
Mertk	chr2	128698955	128802893	-0.0103961304309317	1.07042322201827e-05	Hypomethylated	0	0	0
Tmem141	chr2	25620066	25622004	0.0801257834538313	1.07042322201827e-05	Hypermethylated	0	0	0
Ctsa	chr2	164832872	164841031	0.0326982494645091	1.07413671413494e-05	Hypermethylated	0	0	0
Ctps	chr4	120539867	120570275	0.0208340041767218	1.07847897300078e-05	Hypermethylated	0	0	0
Zdhhc16	chr19	41933479	41944103	0.0335692740777784	1.07875929957762e-05	Hypermethylated	0	0	0
Ophn1	chrX	98554276	98891024	-0.0066775212747251	1.081801484613e-05	Hypomethylated	1	0	1
Plcg2	chr8	117498290	117635141	-0.00750387777302708	1.08281669855371e-05	Hypomethylated	0	0	0
Mmp16	chr4	17852892	18119144	-0.00921691658053036	1.09560949752478e-05	Hypomethylated	3	0	3
Ttc9c	chr19	8809074	8819332	0.0319703208921183	1.0956252476895e-05	Hypermethylated	0	0	0
Ttc14	chr3	33799831	33814859	0.0297793885853918	1.09649084571748e-05	Hypermethylated	0	0	0
Rfx1	chr8	84066833	84096991	0.0229124254928421	1.10787117217874e-05	Hypermethylated	0	0	0
Maskbp3	chr18	36647859	36665916	0.0270496802823029	1.11101878688041e-05	Hypermethylated	0	0	0
Frrs1	chr3	116859463	116908176	-0.0120770538834766	1.12521965509781e-05	Hypomethylated	1	0	1
Slc22a23	chr13	34179157	34345181	-0.00957809162631096	1.14386034981218e-05	Hypomethylated	1	0	1
Slc4a1ap	chr5	31526994	31556931	0.0186760989440184	1.14686683168013e-05	Hypermethylated	0	0	0
Hnrnpa3	chr2	75659260	75669406	0.0376421654787309	1.14987051324272e-05	Hypermethylated	0	0	0
Rhbdf1	chr11	32209584	32222299	0.0257061445818916	1.14987051324272e-05	Hypermethylated	0	0	0
Olfml3	chr3	103722221	103738000	-0.0309380062242972	1.15124055349048e-05	Hypomethylated	2	0	2
Tufm	chr7	126487360	126490730	0.0557346760119097	1.15773279078199e-05	Hypermethylated	0	1	-1
Fundc1	chrX	17556563	17572324	0.0500149965151905	1.1584927271987e-05	Hypermethylated	0	1	-1
Trafd1	chr5	121371724	121385631	0.0314335974053923	1.1608766241248e-05	Hypermethylated	0	2	-2
Agap2	chr10	127075283	127093168	-0.0324368952280584	1.16422371589063e-05	Hypomethylated	2	0	2
Sufu	chr19	46396895	46488803	0.0134051376583043	1.16575596551671e-05	Hypermethylated	0	0	0
Mterf3	chr13	66906967	66933087	0.0227822241026105	1.17185166561686e-05	Hypermethylated	0	0	0
Ap2s1	chr7	16738409	16749293	0.0407532804409876	1.18181240655568e-05	Hypermethylated	0	0	0
Ggps1	chr13	14050658	14063487	0.0411948285993233	1.18336408545289e-05	Hypermethylated	0	0	0
Lin7b	chr7	45367890	45370582	0.0767096314885276	1.19367404002008e-05	Hypermethylated	0	0	0
1500009C09Rik	chr15	82252396	82260752	-0.0372803587323924	1.19949185173746e-05	Hypomethylated	0	0	0
Sepsecs	chr5	52640086	52669707	0.0182261817253759	1.20071104607436e-05	Hypermethylated	0	0	0
Aarsd1	chr11	101406838	101417614	0.0347960354365349	1.2119695603797e-05	Hypermethylated	0	0	0
Usp31	chr7	121642020	121707252	0.0174778049849136	1.21238005235334e-05	Hypermethylated	0	0	0
Immt	chr6	71831330	71877387	0.0160019606347716	1.21487885080054e-05	Hypermethylated	0	0	0
Sat2	chr11	69622023	69623869	0.0514251566792274	1.21487885080054e-05	Hypermethylated	0	0	0
Ndfip1	chr18	38410395	38465302	0.0180710675073553	1.22152011876826e-05	Hypermethylated	1	0	1
Sostdc1	chr12	36314138	36318451	-0.0490379394895658	1.22152011876826e-05	Hypomethylated	1	0	1
Fyb	chr15	6522852	6663312	-0.00844730965981932	1.24394170923877e-05	Hypomethylated	0	0	0
Mcfd2	chr17	87254442	87265934	0.029134760113706	1.25287326006846e-05	Hypermethylated	0	0	0
Chtf8	chr8	106883862	106893600	0.0432525497965952	1.25470976637652e-05	Hypermethylated	0	0	0
Nnat	chr2	157560077	157562521	0.0509407406414568	1.25541759370255e-05	Hypermethylated	0	0	0
Cyp2d22	chr15	82370526	82380259	-0.0371490806973503	1.25648393496749e-05	Hypomethylated	0	0	0
Utp18	chr11	93859242	93885765	0.0268849100757104	1.25708846440821e-05	Hypermethylated	0	7	-7
Kremen1	chr11	5191551	5261557	-0.012039623454526	1.25778221427462e-05	Hypomethylated	0	1	-1
Psmb2	chr4	126677629	126709713	0.019625333023534	1.25959824102779e-05	Hypermethylated	0	0	0
Zfp518a	chr19	40894704	40917946	0.0201015107839424	1.26055041637163e-05	Hypermethylated	0	0	0
Plvap	chr8	71497764	71511751	0.0369686542525418	1.26129561287403e-05	Hypermethylated	0	0	0
9530053A07Rik	chr7	28129465	28164810	-0.0179080698702201	1.26419787174698e-05	Hypomethylated	0	0	0
Sgta	chr10	81044074	81060180	0.0309024345859957	1.26602356056293e-05	Hypermethylated	0	0	0
Rnf208	chr2	25242928	25244261	0.109504037394609	1.27187689431815e-05	Hypermethylated	0	1	-1
Slc5a11	chr7	123214779	123273252	-0.0147882086972796	1.2735475604989e-05	Hypomethylated	0	0	0
Alkbh8	chr9	3335139	3391153	0.0153991687727949	1.27738158348454e-05	Hypermethylated	0	0	0
Ruvbl2	chr7	45421759	45438095	0.0228890903776964	1.28013282006579e-05	Hypermethylated	0	0	0
Ptcd2	chr13	99319646	99344704	0.0161943820848972	1.2856228218279e-05	Hypermethylated	0	0	0
Supt20	chr3	54692806	54728765	0.0155797957456614	1.28964165381111e-05	Hypermethylated	0	0	0
Mrpl10	chr11	97041559	97049212	0.034287419042343	1.2913056030962e-05	Hypermethylated	0	0	0
Prcc	chr3	87858902	87885607	0.0250052453533225	1.3029451870995e-05	Hypermethylated	0	0	0
Alg8	chr7	97371605	97392184	0.0226335201593282	1.32413577846125e-05	Hypermethylated	0	0	0
Zfyve21	chr12	111814169	111832191	-0.0248938792645811	1.32583452574282e-05	Hypomethylated	0	0	0
Lrrcc1	chr3	14533787	14572657	0.0153106725811994	1.32723654093093e-05	Hypermethylated	0	0	0
Lrrc14	chr15	76710622	76717698	0.0424595350129214	1.33125888368572e-05	Hypermethylated	0	0	0
Bloc1s3	chr7	19504485	19508366	0.0561709685098834	1.33734543444345e-05	Hypermethylated	0	0	0
Fer1l6	chr15	58510047	58665091	-0.00892347378522018	1.34307007153971e-05	Hypomethylated	1	0	1
Paxip1	chr5	27740079	27791690	0.0164305257886395	1.34797003580304e-05	Hypermethylated	1	0	1
Washc5	chr15	59331996	59374166	0.0113867455661552	1.34868743905051e-05	Hypermethylated	0	0	0
Ttc23l	chr15	10500101	10558667	-0.0121097952364602	1.35204040330011e-05	Hypomethylated	0	0	0
Hoxc6	chr15	102998256	103011880	0.0209987117194444	1.35697561310948e-05	Hypermethylated	1	0	1
Tekt5	chr16	10357947	10395489	-0.0207579087374453	1.36725603629395e-05	Hypomethylated	0	0	0
Hdgfl2	chr17	56079633	56100606	0.0282262152915103	1.37226276667194e-05	Hypermethylated	0	0	0
Spred3	chr7	29158828	29170410	0.0366518727611754	1.37341253138303e-05	Hypermethylated	0	0	0
Nmi	chr2	51948486	51973493	0.0222673542887921	1.37765803001723e-05	Hypermethylated	0	0	0
AL607142.1	chr4	120064995	120093972	0.0251612808274541	1.3793143913099e-05	Hypermethylated	0	0	0
Inka1	chr9	107984222	107985878	-0.0732964214043264	1.38097986997528e-05	Hypomethylated	1	0	1
Ranbp3	chr17	56673293	56711763	0.024380270104496	1.38097986997528e-05	Hypermethylated	0	0	0
Ccdc174	chr6	91878052	91899842	0.022745466062003	1.3880695878948e-05	Hypermethylated	1	0	1
Fuca1	chr4	135920734	135940310	0.0193736048726392	1.39571454929114e-05	Hypermethylated	0	0	0
Fosl2	chr5	32135800	32157841	-0.0259720891206342	1.40041991680862e-05	Hypomethylated	1	0	1
Six5	chr7	19094593	19098548	-0.135592806922678	1.40370997415532e-05	Hypomethylated	0	0	0
Exoc1	chr5	76529310	76570293	0.011042349168684	1.40802546940662e-05	Hypermethylated	0	0	0
Gm20498	chr12	81358859	81532904	0.00886976448167109	1.41273413614174e-05	Hypermethylated	0	0	0
Pomgnt2	chr9	121981605	121997109	0.0333281116034668	1.42012514260219e-05	Hypermethylated	0	1	-1
Antxr2	chr5	97882782	98031042	-0.00838580081293216	1.43566886369752e-05	Hypomethylated	0	0	0
Cspg4	chr9	56865032	56899869	-0.020077628267833	1.4399204388762e-05	Hypomethylated	2	0	2
Npc1	chr18	12189691	12236399	0.012595586793999	1.44228687957583e-05	Hypermethylated	0	0	0
Prpf38b	chr3	108902804	108911726	0.0362422921874828	1.45121089524111e-05	Hypermethylated	0	0	0
Dctn6	chr8	34090419	34108795	0.0236550467127452	1.4548450507552e-05	Hypermethylated	1	1	0
Gpr35	chr1	92950864	92986390	-0.0211036560089154	1.4548450507552e-05	Hypomethylated	0	0	0
Mn1	chr5	111417361	111457032	-0.0195719736677183	1.45738679031268e-05	Hypomethylated	1	0	1
Nfkbiz	chr16	55811374	55838898	0.0176093890329464	1.46070772777257e-05	Hypermethylated	0	0	0
Yipf5	chr18	40203895	40219428	0.0281348271476176	1.46167776266527e-05	Hypermethylated	0	0	0
Egfem1	chr3	29082022	29691208	-0.0046803526407162	1.47413231657268e-05	Hypomethylated	0	0	0
Psmc1	chr12	100110153	100123404	0.0246679734227896	1.47413231657268e-05	Hypermethylated	1	0	1
Nxt1	chr2	148672600	148676026	0.0564991867794412	1.48007284574764e-05	Hypermethylated	0	0	0
Rasal1	chr5	120648811	120679596	0.0240109803853916	1.48264506142289e-05	Hypermethylated	0	5	-5
Lztr1	chr16	17508687	17526332	0.0299159407794513	1.48632675484152e-05	Hypermethylated	0	0	0
Usp22	chr11	61151784	61175054	0.0231618586450522	1.49400379984225e-05	Hypermethylated	0	0	0
Ppp1r3b	chr8	35375738	35388138	-0.0244256957147911	1.49514844084748e-05	Hypomethylated	0	3	-3
Stab2	chr10	86841197	87008024	-0.0078081548413742	1.50324805446199e-05	Hypomethylated	0	0	0
Bivm	chr1	44118956	44144769	0.0210895822260475	1.51019954056331e-05	Hypermethylated	0	0	0
Elp3	chr14	65530448	65593074	-0.0126626622520305	1.51198981813991e-05	Hypomethylated	0	0	0
Cfap299	chr5	98329303	98802046	-0.00456997831201378	1.53004286433052e-05	Hypomethylated	0	0	0
Fkbp1a	chr2	151542482	151561691	0.0311307780165009	1.53590184183808e-05	Hypermethylated	0	0	0
Slc4a3	chr1	75546265	75562171	0.0282636071244334	1.53817068525855e-05	Hypermethylated	3	1	2
Brf2	chr8	27123363	27128679	0.0416384128748199	1.53817929448285e-05	Hypermethylated	2	0	2
Taf1c	chr8	119597870	119605221	0.0331199250971633	1.55042130830926e-05	Hypermethylated	0	0	0
Dpt	chr1	164796643	164824265	0.0207524995493	1.55405682883649e-05	Hypermethylated	0	3	-3
Commd1b	chr11	22834743	22982089	-0.00919879472515139	1.56039352005936e-05	Hypomethylated	0	0	0
Pfkfb4	chr9	108991777	109032227	-0.0173575255028017	1.56563965964764e-05	Hypomethylated	0	0	0
Zc3h12c	chr9	52111343	52168571	0.0166861354695693	1.56563965964764e-05	Hypermethylated	1	0	1
Ttll4	chr1	74661744	74703729	0.0163075098524791	1.5690790791583e-05	Hypermethylated	0	0	0
Pisd	chr5	32736300	32785645	0.0170948011514023	1.56946243459509e-05	Hypermethylated	0	0	0
Hmces	chr6	87913934	87936628	0.0254844709076322	1.58141044416535e-05	Hypermethylated	0	0	0
Tnpo2	chr8	85036914	85057582	0.0224793297065379	1.58223146173963e-05	Hypermethylated	0	0	0
Wdr47	chr3	108591278	108645718	0.0156525123990415	1.58223146173963e-05	Hypermethylated	0	0	0
Atg4c	chr4	99193933	99259786	0.0115937713438359	1.58759022301078e-05	Hypermethylated	1	0	1
Atp5j	chr16	84827865	84835624	0.0354783579367704	1.59675993488755e-05	Hypermethylated	0	0	0
Tm9sf4	chr2	153161302	153210465	0.0169207628721944	1.62149951787997e-05	Hypermethylated	0	0	0
Syt15	chr14	34219594	34230419	-0.036336233104282	1.62363072324584e-05	Hypomethylated	0	0	0
4921524J17Rik	chr8	85408758	85432832	0.0235202837423768	1.62484966115787e-05	Hypermethylated	0	0	0
Rhoq	chr17	86963081	87000068	-0.0152722585368529	1.63166219910116e-05	Hypomethylated	1	0	1
Ramp1	chr1	91179821	91225195	-0.0179148411989448	1.63441506766544e-05	Hypomethylated	0	0	0
Eif2b5	chr16	20498816	20509322	0.0298428855544179	1.65224034069634e-05	Hypermethylated	0	0	0
Cdk5rap2	chr4	70216855	70410442	0.00792489234737492	1.65786889255353e-05	Hypermethylated	3	0	3
Chrna5	chr9	54980879	55007778	-0.019020953685101	1.66108841009401e-05	Hypomethylated	0	0	0
Klhl8	chr5	103861972	103911258	0.0120265313607582	1.68762138913826e-05	Hypermethylated	2	0	2
Sh2b2	chr5	136218146	136246555	-0.0206060628928203	1.68762138913826e-05	Hypomethylated	2	0	2
Slc4a1	chr11	102348823	102366202	0.0243218601060503	1.69121583001279e-05	Hypermethylated	0	2	-2
Rhbdl3	chr11	80300911	80355954	-0.0156945533994768	1.69256209870108e-05	Hypomethylated	1	0	1
Ccdc88a	chr11	29373657	29510807	-0.0091828880781486	1.70371579981302e-05	Hypomethylated	1	0	1
Foxl2	chr9	98955287	98958542	-0.0289643758539037	1.70404986402753e-05	Hypomethylated	0	0	0
Kcns1	chr2	164163618	164171112	-0.0399493790392296	1.71467705057341e-05	Hypomethylated	0	2	-2
Apeh	chr9	108085412	108094605	0.0313195440628479	1.71508222798762e-05	Hypermethylated	0	0	0
Gsn	chr2	35256379	35307891	-0.0149677186687922	1.73541519670207e-05	Hypomethylated	0	0	0
Tfpt	chr7	3620323	3629928	0.0413326029434653	1.7446600957179e-05	Hypermethylated	0	0	0
Kcna6	chr6	126708328	126740673	-0.0189783069164703	1.75940196226992e-05	Hypomethylated	1	0	1
Cplx3	chr9	57599991	57606280	-0.051666830203306	1.76319300721978e-05	Hypomethylated	0	1	-1
Man2b2	chr5	36806920	36830652	-0.0207043814314126	1.7640173683787e-05	Hypomethylated	0	0	0
Eif3b	chr5	140419327	140443359	0.0202407007245315	1.77350118925797e-05	Hypermethylated	0	0	0
Lta4h	chr10	93453410	93484874	0.013428558462444	1.77382805915887e-05	Hypermethylated	0	0	0
Gsk3a	chr7	25228257	25237850	0.0365918514820309	1.77494356414727e-05	Hypermethylated	0	0	0
Hcn2	chr10	79716633	79736107	0.0237394602416705	1.79497947601392e-05	Hypermethylated	0	0	0
Prr36	chr8	4209542	4217458	-0.0490006087192228	1.79976456780556e-05	Hypomethylated	0	0	0
Lrguk	chr6	34029447	34134033	-0.00872310359639983	1.80606545943887e-05	Hypomethylated	0	3	-3
Zfp553	chr7	127233060	127238178	0.0358481896600182	1.81116036455251e-05	Hypermethylated	0	0	0
Pom121	chr5	135376140	135394545	0.0281973816976757	1.81368178094414e-05	Hypermethylated	0	0	0
Sarm1	chr11	78472329	78497753	0.0247367252226712	1.81421745027458e-05	Hypermethylated	0	0	0
Kng1	chr16	23057864	23082077	-0.0258410587380745	1.81611245350933e-05	Hypomethylated	0	0	0
2310030G06Rik	chr9	50739690	50746535	0.0449615361913029	1.81896706377456e-05	Hypermethylated	0	0	0
9530068E07Rik	chr11	52396427	52408727	0.03160077262629	1.82321602780931e-05	Hypermethylated	1	0	1
Pcdh15	chr10	73099341	74649736	-0.00299546270910633	1.84995927620502e-05	Hypomethylated	3	0	3
Gpr183	chr14	121952550	121965194	0.0277260600791195	1.85469650257121e-05	Hypermethylated	0	0	0
Mpi	chr9	57544255	57552762	0.0367825064875311	1.85873195421658e-05	Hypermethylated	0	0	0
Hdgf	chr3	87906320	87916131	0.0574039406248777	1.86854337840675e-05	Hypermethylated	0	0	0
Ptcd3	chr6	71880637	71908749	0.0217255260917573	1.88325117917596e-05	Hypermethylated	0	0	0
Pik3cg	chr12	32173472	32208658	-0.0143493600473724	1.88532608114451e-05	Hypomethylated	0	0	0
Cntnap5a	chr1	115684755	116587322	-0.00481059400944917	1.88979824703504e-05	Hypomethylated	8	0	8
Nek9	chr12	85299513	85339361	0.0173368156272278	1.88984629973104e-05	Hypermethylated	0	0	0
Stk4	chr2	164070321	164155523	0.0101341989476615	1.89530011649176e-05	Hypermethylated	0	0	0
Agtrap	chr4	148077060	148088030	0.0359575803770515	1.89848362982318e-05	Hypermethylated	0	0	0
Exoc3	chr13	74169487	74208731	0.0203080891905313	1.89877135589718e-05	Hypermethylated	0	0	0
Kcnh8	chr17	52602708	52979193	-0.00620128808950082	1.90521962658981e-05	Hypomethylated	0	1	-1
Gfm2	chr13	97137936	97181194	0.0120736215568418	1.9110872897027e-05	Hypermethylated	0	0	0
Ccng2	chr5	93267256	93276230	0.0339710100269955	1.91373714174627e-05	Hypermethylated	0	0	0
Lztfl1	chr9	123694415	123717696	0.0266216419620845	1.91408872217083e-05	Hypermethylated	0	0	0
Sec16b	chr1	157506727	157568424	-0.013595354172286	1.91572870714803e-05	Hypomethylated	0	0	0
Krtap29-1	chr11	99978024	99979052	0.122714524999332	1.92042608863898e-05	Hypermethylated	0	0	0
Ippk	chr13	49421248	49464572	0.0182295917140897	1.92819010600404e-05	Hypermethylated	0	0	0
Rag2	chr2	101624717	101632528	0.0390056056336827	1.93622080829699e-05	Hypermethylated	1	6	-5
Tox3	chr8	90247039	90348342	-0.00904675079974615	1.94520813782097e-05	Hypomethylated	4	0	4
Pdzd3	chr9	44247306	44251470	-0.0582419743834038	1.95551657775097e-05	Hypomethylated	0	0	0
Gm1110	chr9	26879566	26923110	-0.0172065095326971	1.95742252539694e-05	Hypomethylated	0	0	0
Il4ra	chr7	125552119	125579473	-0.0212813561661614	1.958003399911e-05	Hypomethylated	1	0	1
Nufip1	chr14	76110890	76137378	0.0161648648593896	1.96272786798632e-05	Hypermethylated	1	0	1
Fermt2	chr14	45458794	45530117	0.012602239533152	1.96494429233251e-05	Hypermethylated	0	0	0
Cd9	chr6	125460265	125494790	-0.0180128433263077	1.97746977071543e-05	Hypomethylated	1	0	1
Dbt	chr3	116513069	116549980	0.0139432201358071	1.98341928573152e-05	Hypermethylated	0	0	0
Ccn5	chr2	163820860	163833145	-0.031453955300042	1.98566171838251e-05	Hypomethylated	0	1	-1
Gpr165	chrX	96713440	96719387	-0.0537757512431797	1.98566171838251e-05	Hypomethylated	1	0	1
Lamc3	chr2	31887290	31946538	-0.0151636585165531	1.98769053164649e-05	Hypomethylated	0	0	0
Hira	chr16	18877036	18970308	0.0122063854511723	1.99175130472475e-05	Hypermethylated	0	0	0
Esr1	chr10	4611592	5005613	-0.00546534655192021	1.99608865472045e-05	Hypomethylated	3	0	3
Angel2	chr1	190925111	190946961	0.0226557688724968	2.00304453846641e-05	Hypermethylated	1	0	1
Llgl1	chr11	60699722	60714185	0.0289609592182533	2.00413271351223e-05	Hypermethylated	0	0	0
Dhx57	chr17	80238308	80290475	0.0108323749028064	2.00478555159542e-05	Hypermethylated	0	0	0
Mettl21a	chr1	64606472	64617241	0.0290699655171399	2.02477302148674e-05	Hypermethylated	0	0	0
Gcgr	chr11	120530698	120538985	-0.0413748263239808	2.03932339601121e-05	Hypomethylated	0	1	-1
Fgfr1op2	chr6	146577202	146599197	0.0257149093550941	2.0414117051645e-05	Hypermethylated	0	0	0
Ccn1	chr3	145646975	145649980	-0.0489237645812185	2.05199265022634e-05	Hypomethylated	2	0	2
Rfx2	chr17	56775896	56831012	-0.0167750208992113	2.06497355743796e-05	Hypomethylated	0	0	0
Gm42791	chr5	148893774	148995146	0.0092932480514003	2.07337234510033e-05	Hypermethylated	0	0	0
Vmn2r50	chr7	10035835	10053295	-0.050486598043859	2.07337234510033e-05	Hypomethylated	0	0	0
Id2	chr12	25093798	25097139	-0.0326855005162562	2.07410907265484e-05	Hypomethylated	0	0	0
4930579G24Rik	chr3	79629078	79632819	0.0458902000533207	2.07502937182419e-05	Hypermethylated	0	0	0
Chia1	chr3	106113228	106132119	0.0349833115733549	2.07528615328855e-05	Hypermethylated	0	0	0
Prxl2c	chr13	64275279	64312709	0.0197249049129505	2.07540610089598e-05	Hypermethylated	1	0	1
Nepro	chr16	44724300	44737283	0.030119929597627	2.077372466857e-05	Hypermethylated	0	0	0
Rpl3	chr15	80077790	80091867	0.025887880063895	2.08169128020294e-05	Hypermethylated	0	0	0
Cdh12	chr15	20449264	21589532	-0.00371494125051841	2.08987423414083e-05	Hypomethylated	0	0	0
Zfp11	chr5	129654592	129670098	0.0198525793798561	2.09755666064449e-05	Hypermethylated	0	0	0
Ei24	chr9	36779158	36797392	0.0290356921109874	2.09918799353963e-05	Hypermethylated	0	0	0
Slc36a1	chr11	55204349	55236329	-0.0194207689512553	2.09918799353963e-05	Hypomethylated	0	0	0
Tcaim	chr9	122805538	122836333	0.0174101115471579	2.09976443731901e-05	Hypermethylated	0	0	0
Ldb3	chr14	34526602	34588681	-0.0155656220964433	2.12196943933516e-05	Hypomethylated	0	0	0
Laptm4b	chr15	34238027	34284301	-0.0146253994360533	2.12474541514993e-05	Hypomethylated	1	0	1
Zcchc4	chr5	52775408	52824664	0.0110607972796669	2.12474541514993e-05	Hypermethylated	0	0	0
Slc38a10	chr11	120103959	120151345	0.014285606212797	2.12859324580841e-05	Hypermethylated	0	0	0
Pgam5	chr5	110259129	110269912	0.0302869241380778	2.14097125868126e-05	Hypermethylated	0	0	0
Crnkl1	chr2	145917478	145935013	0.0233220625476721	2.14557312771178e-05	Hypermethylated	0	0	0
