loop_id	chr1	start1	end1	chr2	start2	end2	logFC	FDR	direction	loop_type_extended	anchor1_mecp2_up	anchor1_mecp2_down	anchor2_mecp2_up	anchor2_mecp2_down	any_mecp2_up	any_mecp2_down
loop_20222	chr6	125860000	125870000	chr6	126160000	126170000	-0.464273324088611	0.001270838648668	down_in_mutant	Bivalent_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20223	chr6	35380000	35390000	chr6	36390000	36400000	0.44952670983352	0.0004658715069649	up_in_mutant	Repressed_Promoter-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_20226	chr6	19940000	19950000	chr6	20640000	20650000	-0.375007123722967	0.0198995660593104	down_in_mutant	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_15640	chr6	8925000	8950000	chr6	12250000	12275000	-0.343532982899788	0.0029266535890895	down_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20292	chr7	111580000	111590000	chr7	111690000	111700000	-0.312630122340416	0.0040783571584503	down_in_mutant	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_20319	chr7	91250000	91260000	chr7	91430000	91440000	-0.399254576777918	0.0009249385756795	down_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20355	chr7	118300000	118310000	chr7	118680000	118690000	-0.42959029980034	0.004246263831748	down_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20357	chr7	75910000	75920000	chr7	76940000	76950000	0.479512249310746	0.0063668862223051	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_18239	chr7	121250000	121275000	chr7	121550000	121575000	0.398245348254813	0.0010083666404296	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20370	chr7	131550000	131560000	chr7	137310000	137320000	-0.894578862786473	0.0007063439499857	down_in_mutant	Repressed_Promoter-Repressed_Promoter	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_20413	chr10	108730000	108740000	chr10	109000000	109010000	-0.43624829888803	0.0001357780351266	down_in_mutant	Active_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_20446	chr10	108730000	108740000	chr10	109490000	109500000	0.349876600410826	0.005326517267677	up_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1292	chr10	108300000	108325000	chr10	109850000	109875000	-0.844265986118768	2.27494729174747e-06	down_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20461	chr10	122100000	122110000	chr10	122440000	122450000	0.439743750280355	0.0013583720542738	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20521	chr8	17390000	17400000	chr8	18340000	18350000	-0.654735731137619	0.0014213285150323	down_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20558	chr14	32770000	32780000	chr14	32960000	32970000	0.348340230949445	0.0021692058789803	up_in_mutant	Polycomb-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20610	chr9	4530000	4540000	chr9	4930000	4940000	-0.356320414039509	0.0031581680320535	down_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20620	chr9	15490000	15500000	chr9	15680000	15690000	0.366634932578715	0.0012212567339412	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_303	chr13	37425000	37450000	chr13	37950000	37975000	0.460127642047158	0.0001126055228043	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20777	chr12	38340000	38350000	chr12	39330000	39340000	-0.306344573399026	0.0242204531697979	down_in_mutant	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_20785	chr12	15810000	15820000	chr12	16530000	16540000	0.517220920651693	0.0002097205010062	up_in_mutant	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20828	chr15	41940000	41950000	chr15	42910000	42920000	-0.326127552171158	0.0078194217017361	down_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20832	chr15	17090000	17100000	chr15	18830000	18840000	0.304794975320413	0.0271794646803051	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20834	chr15	68920000	68930000	chr15	71240000	71250000	-0.425047213424701	0.0144506563108094	down_in_mutant	Repressed_Promoter-Polycomb	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_20845	chr16	42870000	42880000	chr16	43500000	43510000	-0.329408031987607	0.0196471659045768	down_in_mutant	Active_Promoter-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_20861	chr16	63860000	63870000	chr16	64310000	64320000	-0.374355688964536	0.004942952405068	down_in_mutant	Active_Promoter-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_20882	chr16	77150000	77160000	chr16	77590000	77600000	-0.341173956767614	0.0152889386528045	down_in_mutant	Active_Promoter-Active_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20888	chr16	49490000	49500000	chr16	50300000	50310000	-0.308168081780191	0.0254634378383388	down_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_11081	chr16	42825000	42850000	chr16	43800000	43825000	-0.42960913793349	0.0001388477754494	down_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20898	chr16	79160000	79170000	chr16	81060000	81070000	0.414133433354071	0.0005366911650597	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20937	chr17	63860000	63870000	chr17	64330000	64340000	-0.358366985177846	0.0046205321361682	down_in_mutant	Active_Promoter-Active_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4636	chr17	66575000	66600000	chr17	67175000	67200000	0.312332284039958	0.0012404523634448	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20986	chr1	134980000	134990000	chr1	135130000	135140000	0.373161902963171	0.0005941641823926	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21051	chr18	45640000	45650000	chr18	46130000	46140000	0.335885415374106	0.0039199441543277	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_21101	chr19	17120000	17130000	chr19	18540000	18550000	0.40695058408159	0.0184260479867907	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21214	chrX	13280000	13290000	chrX	13650000	13660000	-0.336832867638086	0.0260462974156215	down_in_mutant	Active_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21310	chr3	84580000	84590000	chr3	86140000	86150000	-0.422763131399747	0.0117437143407236	down_in_mutant	Active_Promoter-Active_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21312	chr3	102250000	102260000	chr3	102690000	102700000	0.350407795401794	0.0102800229157084	up_in_mutant	Polycomb-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21348	chr4	66550000	66560000	chr4	66760000	66770000	-0.327759633087062	0.0017831459135465	down_in_mutant	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_21381	chr4	9840000	9850000	chr4	10150000	10160000	0.43926364932788	0.0009307285519655	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21460	chr5	16930000	16940000	chr5	17760000	17770000	0.664393063331115	0.0002097205010062	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15114	chr5	125525000	125550000	chr5	126725000	126750000	0.32309574254047	0.0054157762571623	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21500	chr6	94280000	94290000	chr6	94460000	94470000	-0.338158282981487	0.0031746098017252	down_in_mutant	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21503	chr6	100280000	100290000	chr6	100560000	100570000	0.317586164941347	0.0045310209583968	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21510	chr6	50930000	50940000	chr6	51160000	51170000	0.387127455872947	0.0027103334347125	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21525	chr6	51170000	51180000	chr6	52000000	52010000	-0.512480084365649	0.0011334195904281	down_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21531	chr6	42860000	42870000	chr6	43290000	43300000	-0.47304109213119	0.0048876489815925	down_in_mutant	Active_Enhancer-CTCF_Site	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_21577	chr7	144470000	144480000	chr7	144770000	144780000	0.361943771729382	0.0051151761909497	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21586	chr7	73650000	73660000	chr7	73850000	73860000	0.631166264637834	6.58993046333839e-05	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21588	chr7	75920000	75930000	chr7	76350000	76360000	0.516716962043744	0.0016754984701772	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21589	chr7	69490000	69500000	chr7	70330000	70340000	0.518988134266449	0.0036489147710453	up_in_mutant	Repressed_Promoter-Repressed_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21633	chr10	51790000	51800000	chr10	52070000	52080000	0.369139686489351	0.0022950382833528	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21646	chr10	104960000	104970000	chr10	105570000	105580000	0.503813035789609	0.0007284412409582	up_in_mutant	Active_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_21647	chr10	75890000	75900000	chr10	76200000	76210000	0.328274886622751	0.0180479741611538	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21670	chr8	14090000	14100000	chr8	14280000	14290000	0.508881121346172	0.000170231880418	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21678	chr8	74710000	74720000	chr8	74930000	74940000	0.578910866400767	8.89180446457579e-05	up_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21679	chr8	104740000	104750000	chr8	105210000	105220000	0.357571102231438	0.0050465063625916	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21684	chr8	73350000	73360000	chr8	74930000	74940000	0.444918288879274	0.0140069303739566	up_in_mutant	Active_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21688	chr8	15730000	15740000	chr8	17530000	17540000	0.39499789284158	0.0287508537669186	up_in_mutant	Bivalent_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21705	chr14	61640000	61650000	chr14	62040000	62050000	0.335730841202845	0.0142031038028641	up_in_mutant	Active_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21707	chr14	39530000	39540000	chr14	40890000	40900000	0.747760355531914	0.0001948529234551	up_in_mutant	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21708	chr14	104140000	104150000	chr14	104810000	104820000	0.364791032932662	0.0145552259263074	up_in_mutant	Polycomb-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21738	chr9	84340000	84350000	chr9	85320000	85330000	0.556334569566978	0.0025357930298162	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21741	chr9	76270000	76280000	chr9	76650000	76660000	0.647929463688215	0.0005647328753902	up_in_mutant	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21743	chr9	32940000	32950000	chr9	33090000	33100000	0.394998488133304	0.0004218902475244	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21745	chr9	8220000	8230000	chr9	8670000	8680000	0.357097176884845	0.0061490079365058	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21785	chr11	56160000	56170000	chr11	57460000	57470000	0.335294772757552	0.0019235959378879	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_21787	chr11	12310000	12320000	chr11	12540000	12550000	0.57968924723187	2.10076570313633e-05	up_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21790	chr11	43780000	43790000	chr11	44210000	44220000	0.302422362676622	0.0049163479730031	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21799	chr11	40920000	40930000	chr11	43340000	43350000	-0.391496277649314	0.0015502555668689	down_in_mutant	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21831	chr13	72630000	72640000	chr13	73030000	73040000	0.36049975499504	0.0117912532978418	up_in_mutant	Repressed_Promoter-Polycomb	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_21833	chr13	53440000	53450000	chr13	53760000	53770000	0.555517254151944	0.00024793899344	up_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21838	chr13	108380000	108390000	chr13	109210000	109220000	0.343657937665739	0.0069434493323089	up_in_mutant	Active_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21865	chr12	109020000	109030000	chr12	109390000	109400000	0.314529345563528	0.0067688634637923	up_in_mutant	Polycomb-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
loop_21872	chr12	51830000	51840000	chr12	52000000	52010000	0.349524895210557	0.0016565107341327	up_in_mutant	Active_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21876	chr12	118450000	118460000	chr12	118850000	118860000	0.331353584954758	0.018576322879123	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21878	chr12	27590000	27600000	chr12	28430000	28440000	0.388339082582146	0.0097903389742874	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21888	chr15	73830000	73840000	chr15	73950000	73960000	0.30770647314153	0.0004909408120139	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4554	chr15	64300000	64325000	chr15	64625000	64650000	0.341203079098232	0.0004143560010665	up_in_mutant	Bivalent_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21905	chr15	68930000	68940000	chr15	69570000	69580000	0.722260810886389	2.67392504943843e-05	up_in_mutant	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_11051	chr16	85800000	85825000	chr16	86300000	86325000	0.308136668593718	0.0004334740615352	up_in_mutant	Bivalent_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_21988	chr1	126450000	126460000	chr1	126650000	126660000	0.425969342948682	0.0002461523163143	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22008	chr1	21410000	21420000	chr1	21960000	21970000	0.474841123394245	0.0010683134495853	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
loop_22009	chr1	13790000	13800000	chr1	14570000	14580000	0.602705197943068	7.13271069785376e-06	up_in_mutant	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22012	chr1	104620000	104630000	chr1	104940000	104950000	0.493820234305068	9.24534960847226e-05	up_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17430	chr1	126425000	126450000	chr1	126925000	126950000	0.33722737870917	0.000293238193997	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22015	chr1	83170000	83180000	chr1	84690000	84700000	0.363029407854033	0.0150996326377674	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22018	chr1	61920000	61930000	chr1	62700000	62710000	0.521015948509435	0.0007128315915334	up_in_mutant	Bivalent_Promoter-Other	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_22019	chr1	124710000	124720000	chr1	125370000	125380000	0.5123842617653	0.0239286554966949	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22020	chr1	12860000	12870000	chr1	13130000	13140000	0.501793134754135	0.002133893583428	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22041	chr18	8550000	8560000	chr18	9210000	9220000	0.442897309278676	0.0025249652331389	up_in_mutant	Repressed_Promoter-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_22087	chr2	66640000	66650000	chr2	66790000	66800000	0.54658776924253	4.12462477469977e-05	up_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22095	chr2	147800000	147810000	chr2	148040000	148050000	0.870803979400638	5.81331242160672e-07	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22107	chr2	126000000	126010000	chr2	126520000	126530000	0.310867408848607	0.0090173301727473	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_19904	chr2	74675000	74700000	chr2	75125000	75150000	0.407600167570065	0.0001800657231761	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17642	chr2	57375000	57400000	chr2	57900000	57925000	-0.313142931646653	0.0017497517723838	down_in_mutant	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_22110	chr2	60800000	60810000	chr2	61400000	61410000	0.34990502283798	0.0029700617555528	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22122	chrX	38250000	38260000	chrX	38430000	38440000	0.381495234957304	0.0074918359771187	up_in_mutant	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22124	chrX	102950000	102960000	chrX	103180000	103190000	0.319571300829558	0.0297602048555273	up_in_mutant	Active_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22128	chrX	106790000	106800000	chrX	107430000	107440000	0.534541755229278	0.0041114193163183	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22132	chr3	121630000	121640000	chr3	121720000	121730000	0.302454538650806	0.000938645351386	up_in_mutant	Bivalent_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22147	chr3	82870000	82880000	chr3	82980000	82990000	0.477199324564444	0.0011851678044745	up_in_mutant	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22157	chr3	70480000	70490000	chr3	73040000	73050000	0.560276907298576	0.0025357930298162	up_in_mutant	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_22159	chr3	102310000	102320000	chr3	102690000	102700000	0.575567926878824	6.76171468831419e-05	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22160	chr3	53520000	53530000	chr3	53730000	53740000	0.385348657303643	0.0020457195262961	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22162	chr3	50380000	50390000	chr3	51120000	51130000	0.350417839996033	0.0181666840227416	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22165	chr3	130090000	130100000	chr3	130570000	130580000	0.394936088953143	0.0125593661656612	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22179	chr4	45520000	45530000	chr4	45760000	45770000	0.537664223035783	1.22625982365823e-05	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22184	chr4	47120000	47130000	chr4	47230000	47240000	0.362269008173896	0.0002553789571222	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22189	chr4	38990000	39000000	chr4	39340000	39350000	0.566049809683301	3.98331042994818e-05	up_in_mutant	Poised_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_22191	chr4	56490000	56500000	chr4	56680000	56690000	0.383963195585484	0.006016468532687	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14606	chr4	13850000	13875000	chr4	14425000	14450000	0.406625761274526	0.0001800657231761	up_in_mutant	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_22195	chr4	111490000	111500000	chr4	111620000	111630000	0.454816637823643	9.55528657279176e-05	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22197	chr4	20110000	20120000	chr4	20890000	20900000	1.28734035539557	7.32924914067724e-08	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22234	chr5	37820000	37830000	chr5	37950000	37960000	0.417626662905158	0.0001094968762164	up_in_mutant	Repressed_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22235	chr5	36810000	36820000	chr5	37100000	37110000	0.345650430499202	0.0027671525894334	up_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22246	chr5	3140000	3150000	chr5	3510000	3520000	0.970849948973045	4.18835962485069e-08	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22251	chr5	77460000	77470000	chr5	77800000	77810000	0.451472741997116	0.0164046275861663	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_22309	chr7	133800000	133810000	chr7	134340000	134350000	0.420408379594665	0.0011176921476137	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_18249	chr7	73650000	73675000	chr7	74000000	74025000	0.445920189932227	0.0001754882447635	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_18261	chr7	73650000	73675000	chr7	74100000	74125000	0.354885692970242	0.0019285166210169	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22332	chr7	72240000	72250000	chr7	72350000	72360000	0.342291172656499	0.0080340780419963	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22360	chr10	70990000	71000000	chr10	71210000	71220000	0.316009017324046	0.0134324944843308	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22365	chr10	8790000	8800000	chr10	9070000	9080000	0.340938824636882	0.0256021556773909	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22367	chr10	91540000	91550000	chr10	92650000	92660000	0.44612136643836	0.0214252395124264	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_8601	chr14	32600000	32625000	chr14	32950000	32975000	0.420666461818113	0.0003779985338234	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16739	chr14	72600000	72625000	chr14	72975000	73000000	0.351205845091249	0.0014844222326758	up_in_mutant	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22406	chr9	42690000	42700000	chr9	42940000	42950000	0.509596931876784	9.41534420221487e-05	up_in_mutant	Repressed_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
