chr	start	end	TargetGene	gene_class	delta_ABC	log2fc_contact	class	is_se	se_source	k27ac_class	k27ac_fold	k27ac_fdr	hic_contact_pl_scaled_adj_WT	hic_contact_pl_scaled_adj_KO
chr17	40904714	40905214	Opn5	invariant	-0.011056	-1.2634778496093517	genic	FALSE	none	no_diffbind_peak	NA	NA	0.008759	0.003633
chr17	41627475	41627975	Opn5	invariant	0.014193	1.2869028405747387	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.002154	0.005294
chr17	42190339	42190839	Opn5	invariant	-0.0136	0.5673232880174273	intergenic	FALSE	none	lost_k27ac	-1.91356874191687	1.1414417784342402e-9	0.003992	0.005928
chr17	42190339	42190839	Ptchd4	DEG_down	-0.027027	-0.341890993324217	intergenic	FALSE	none	lost_k27ac	-1.91356874191687	1.1414417784342402e-9	0.020813	0.016416
chr17	42284337	42284837	Opn5	invariant	-0.014742	-0.124852745513604	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.006451	0.005914
chr17	42284337	42284837	Ptchd4	DEG_down	-0.005516	0.2051172127181978	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.021835	0.025175
chr17	42286192	42286692	Ptchd4	DEG_down	-0.014419	-0.2643015242889016	intergenic	FALSE	none	lost_k27ac	-2.37368600004498	5.39897507507275e-21	0.028564	0.023778
chr17	42297963	42298463	Opn5	invariant	-0.014407	0.17061938808011115	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.004474	0.005039
chr17	42297963	42298463	Ptchd4	DEG_down	-0.021593	0.15312852934512464	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.03707	0.041224
chr17	42328507	42329007	Ptchd4	DEG_down	0.015962	0.1978163982092485	genic	FALSE	none	no_diffbind_peak	NA	NA	0.073823	0.084676
chr17	42336450	42336950	Opn5	invariant	-0.01608	-0.15760068042631162	genic	FALSE	none	lost_k27ac	-1.73465655483106	7.29669793678168e-17	0.004177	0.003742
chr17	42336450	42336950	Ptchd4	DEG_down	-0.022392	0.03228826998124542	genic	FALSE	none	lost_k27ac	-1.73465655483106	7.29669793678168e-17	0.049194	0.050308
chr17	42452248	42452748	Opn5	invariant	-0.016013	-0.9514411073339779	genic	FALSE	none	no_diffbind_peak	NA	NA	0.007379	0.003803
chr17	42452248	42452748	Ptchd4	DEG_down	-0.008725	-0.5328823995149755	genic	FALSE	none	no_diffbind_peak	NA	NA	0.027348	0.018894
chr17	42603273	42603773	Adgrf4	invariant	0.0448	8.31211235344592	genic	FALSE	none	no_diffbind_peak	NA	NA	0	0.008396
chr17	42603273	42603773	Opn5	invariant	0.023338	-0.03141259812783291	genic	FALSE	none	no_diffbind_peak	NA	NA	0.07036	0.068844
chr17	43030248	43030748	Tnfrsf21	DEG_up	0.006699	0.1582238672344993	genic	FALSE	none	no_diffbind_peak	NA	NA	0.051452	0.057419
chr17	43229695	43230195	Tnfrsf21	DEG_up	0.016942	0.28614712362877837	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.054263	0.066173
chr17	43257588	43258088	Pla2g7	invariant	-0.008956	-0.1526795090757131	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.006018	0.005411
chr17	43257588	43258088	Tnfrsf21	DEG_up	-0.018116	-0.6232268735138639	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.011311	0.007334
chr17	43534745	43535245	Pla2g7	invariant	-0.014696	-0.3437724839305823	genic	FALSE	none	no_diffbind_peak	NA	NA	0.027881	0.021964
chr17	43557280	43558204	Pla2g7	invariant	-0.016453	0.07702499166167345	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.074608	0.078701
chr17	43573465	43573965	Pla2g7	invariant	-0.001726	0.13198573135169953	genic	FALSE	none	no_diffbind_peak	NA	NA	0.138135	0.151371
chr17	43820811	43821311	Slc25a27	invariant	-0.008052	0.0996884712503731	genic	FALSE	none	no_diffbind_peak	NA	NA	0.010359	0.011102
chr17	43840189	43840689	Enpp4	invariant	-0.015366	-0.7857360343715416	genic	FALSE	none	lost_k27ac	-1.495645315844	1.2466384077093999e-17	0.009089	0.005261
chr17	43840189	43840689	Slc25a27	invariant	-0.017805	-0.4331828158201599	genic	FALSE	none	lost_k27ac	-1.495645315844	1.2466384077093999e-17	0.010468	0.007746
chr17	44613898	44614398	Enpp5	invariant	-0.009546	-0.5357163238621266	genic	FALSE	none	stable_k27ac	-0.464610677918752	0.010701177827197	0.005438	0.003743
chr17	44613898	44614398	Supt3	DEG_down	0.029095	0.7898923979333169	genic	FALSE	none	stable_k27ac	-0.464610677918752	0.010701177827197	0.011984	0.020739
chr17	44613898	44614398	Tnfrsf21	DEG_up	0.003084	0.8028795952110012	genic	FALSE	none	stable_k27ac	-0.464610677918752	0.010701177827197	0.002395	0.004198
chr17	45516524	45517024	Aars2	invariant	-0.008588	-0.0418654863902963	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.089408	0.08685
chr17	45516524	45517024	Slc35b2	invariant	4.53e-4	0.302217909819134	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.050124	0.061811
chr17	45516524	45517024	Tmem151b	invariant	-0.002295	0.1355814564198461	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.121412	0.133378
chr17	45518845	45519345	Aars2	invariant	-0.028739	-0.04540089851173595	genic	TRUE	P60	stable_k27ac	-0.441281438889305	0.00680274555207501	0.085288	0.082645
chr17	45518845	45519345	Dlk2	DEG_up	-0.015284	-1.6788076097074995	genic	TRUE	P60	stable_k27ac	-0.441281438889305	0.00680274555207501	0.003308	0.001015
chr17	45518845	45519345	F630040K05Rik	invariant	-0.015585	-1.2315046559124065	genic	TRUE	P60	stable_k27ac	-0.441281438889305	0.00680274555207501	0.006803	0.002882
chr17	45518845	45519345	Hsp90ab1	invariant	-0.016935	-0.18576333517517127	genic	TRUE	P60	stable_k27ac	-0.441281438889305	0.00680274555207501	0.040771	0.035842
chr17	45518845	45519345	Mrpl14	invariant	-0.014298	-0.250182000399834	genic	TRUE	P60	stable_k27ac	-0.441281438889305	0.00680274555207501	0.011361	0.009548
chr17	45518845	45519345	Mrps18a	invariant	-0.014362	-1.1494014859291903	genic	TRUE	P60	stable_k27ac	-0.441281438889305	0.00680274555207501	0.003821	0.001708
chr17	45518845	45519345	Rsph9	invariant	-0.017497	-0.7055261010253624	genic	TRUE	P60	stable_k27ac	-0.441281438889305	0.00680274555207501	0.004573	0.002794
chr17	45518845	45519345	Slc29a1	DEG_down	0.007627	0.12243975554080644	genic	TRUE	P60	stable_k27ac	-0.441281438889305	0.00680274555207501	0.017981	0.019576
chr17	45518845	45519345	Slc35b2	invariant	0.006819	0.3001094860183611	genic	TRUE	P60	stable_k27ac	-0.441281438889305	0.00680274555207501	0.050121	0.061717
chr17	45518845	45519345	Supt3	DEG_down	-0.009143	-0.2551771355087926	genic	TRUE	P60	stable_k27ac	-0.441281438889305	0.00680274555207501	0.002885	0.002413
chr17	45518845	45519345	Tmem151b	invariant	-0.001719	0.13471208969095047	genic	TRUE	P60	stable_k27ac	-0.441281438889305	0.00680274555207501	0.120864	0.132696
chr17	45526487	45526987	Tmem151b	invariant	-0.007127	-0.11868090037920098	genic	FALSE	none	lost_k27ac	-1.06139498485221	7.18099674419702e-8	0.101315	0.093312
chr17	45530319	45530819	Aars2	invariant	-0.016962	0.09078656895420767	genic	FALSE	none	lost_k27ac	-0.747582101697483	1.8132575138913e-4	0.034569	0.036816
chr17	45530319	45530819	Hsp90ab1	invariant	-0.016541	-0.16848652468429948	genic	FALSE	none	lost_k27ac	-0.747582101697483	1.8132575138913e-4	0.029232	0.026007
chr17	45530319	45530819	Mrpl14	invariant	-0.009557	-0.1686818345916805	genic	FALSE	none	lost_k27ac	-0.747582101697483	1.8132575138913e-4	0.007296	0.006488
chr17	45530319	45530819	Slc29a1	DEG_down	-0.002786	0.12007290206524084	genic	FALSE	none	lost_k27ac	-0.747582101697483	1.8132575138913e-4	0.011968	0.013009
chr17	45530319	45530819	Slc35b2	invariant	-0.014713	0.04668134620842276	genic	FALSE	none	lost_k27ac	-0.747582101697483	1.8132575138913e-4	0.030503	0.031507
chr17	45530319	45530819	Tjap1	invariant	-0.017317	-1.634908588265755	genic	FALSE	none	lost_k27ac	-0.747582101697483	1.8132575138913e-4	0.005087	0.00162
chr17	45530319	45530819	Tmem151b	invariant	-0.040547	-0.03842460897496766	genic	FALSE	none	lost_k27ac	-0.747582101697483	1.8132575138913e-4	0.106623	0.10382
chr17	45544796	45545296	Aars2	invariant	0.008434	0.258038575435323	genic	FALSE	none	no_diffbind_peak	NA	NA	0.049802	0.059561
chr17	45544796	45545296	Tmem151b	invariant	0.012635	-0.020254760404535613	genic	FALSE	none	no_diffbind_peak	NA	NA	0.190413	0.187758
chr17	45546845	45547345	Aars2	invariant	0.013839	0.26030881847491566	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.049732	0.059571
chr17	45546845	45547345	Slc35b2	invariant	0.008155	0.061531102386318315	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.05269	0.054987
chr17	45546845	45547345	Tmem151b	invariant	0.021004	-0.020254760404535613	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.190413	0.187758
chr17	45548366	45548866	Aars2	invariant	0.01171	0.2618032133651872	genic	TRUE	P60	stable_k27ac	0.102622729386634	0.47040079258301	0.049698	0.059592
chr17	45548366	45548866	Hsp90ab1	invariant	5.3e-5	-0.18338564923185802	genic	TRUE	P60	stable_k27ac	0.102622729386634	0.47040079258301	0.045246	0.039842
chr17	45548366	45548866	Slc35b2	invariant	0.005103	0.059141766612582275	genic	TRUE	P60	stable_k27ac	0.102622729386634	0.47040079258301	0.054053	0.056316
chr17	45548366	45548866	Tmem151b	invariant	0.012163	-0.020254760404535613	genic	TRUE	P60	stable_k27ac	0.102622729386634	0.47040079258301	0.190413	0.187758
chr17	45552002	45552502	Aars2	invariant	-0.003272	0.09446884499348249	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.057353	0.061236
chr17	45552002	45552502	Slc35b2	invariant	-0.004594	0.07652293304421875	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.078507	0.082785
chr17	45552002	45552502	Tmem151b	invariant	-0.010325	-0.060584954849996576	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.183464	0.175918
chr17	45584332	45584832	Hsp90ab1	invariant	-0.008932	-0.06646920011626063	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.092139	0.087989
chr17	45584332	45584832	Slc29a1	DEG_down	-0.006602	-0.11123659922042813	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.066882	0.061917
chr17	45585053	45585553	Hsp90ab1	invariant	-0.012029	-0.2414538061960732	genic	FALSE	none	lost_k27ac	-0.88229810091371	8.79380028309364e-6	0.063838	0.053996
chr17	45585053	45585553	Slc29a1	DEG_down	-0.007459	-7.035928099286864e-4	genic	FALSE	none	lost_k27ac	-0.88229810091371	8.79380028309364e-6	0.09842	0.098372
chr17	45585053	45585553	Slc35b2	invariant	-0.006895	-0.1088601139622226	genic	FALSE	none	lost_k27ac	-0.88229810091371	8.79380028309364e-6	0.038829	0.036005
chr17	45589117	45589617	Slc29a1	DEG_down	-0.020442	-6.422806855712344e-4	genic	FALSE	none	no_diffbind_peak	NA	NA	0.103322	0.103276
chr17	45592050	45592550	Hsp90ab1	invariant	-0.00985	-0.16229977899886705	genic	FALSE	none	lost_k27ac	-1.37832727797861	5.85866887108105e-18	0.05268	0.047072
chr17	45592050	45592550	Slc29a1	DEG_down	-0.024928	0.07879386085579705	genic	FALSE	none	lost_k27ac	-1.37832727797861	5.85866887108105e-18	0.167891	0.177317
chr17	45595172	45595672	Slc29a1	DEG_down	-0.020375	0.054421042934881016	genic	FALSE	none	no_diffbind_peak	NA	NA	0.188802	0.196061
chr17	45596986	45597486	Slc29a1	DEG_down	0.001324	0.054421042934881016	genic	FALSE	none	no_diffbind_peak	NA	NA	0.188802	0.196061
chr17	45630084	45630584	Slc29a1	DEG_down	4.98e-4	0.1520183907347567	genic	FALSE	none	lost_k27ac	-0.7791583083905	5.37705492524707e-5	0.042413	0.047129
chr17	45630084	45630584	Slc35b2	invariant	-0.009959	-0.5064218981424035	genic	FALSE	none	lost_k27ac	-0.7791583083905	5.37705492524707e-5	0.036797	0.025896
chr17	45680543	45681043	Mrpl14	invariant	0.013557	0.07176714078683037	genic	FALSE	none	stable_k27ac	0.154559800747346	0.47507484236644	0.158532	0.166619
chr17	45685220	45685720	Mrpl14	invariant	0.009456	0.12744219977425067	genic	FALSE	none	no_diffbind_peak	NA	NA	0.163126	0.178194
chr17	45724156	45724656	F630040K05Rik	invariant	6.98e-4	0.1192542956198367	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.062313	0.067685
chr17	45731104	45731604	F630040K05Rik	invariant	0.013404	0.07791941716212303	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.147555	0.155745
chr17	45731104	45731604	Vegfa	DEG_up	0.005747	-0.017353759515686545	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.111125	0.109796
chr17	45735440	45735940	F630040K05Rik	invariant	-0.00755	0.013914678342071472	genic	FALSE	none	stable_k27ac	-0.121709788767543	0.398402756270659	0.138341	0.139682
chr17	45735440	45735940	Mrps18a	invariant	-9.1e-5	0.05411724714597693	genic	FALSE	none	stable_k27ac	-0.121709788767543	0.398402756270659	0.021557	0.022382
chr17	45735440	45735940	Vegfa	DEG_up	-0.002371	0.16317885127874618	genic	FALSE	none	stable_k27ac	-0.121709788767543	0.398402756270659	0.095421	0.106851
chr17	45736530	45737030	F630040K05Rik	invariant	-0.005603	0.013914678342071472	genic	FALSE	none	no_diffbind_peak	NA	NA	0.138341	0.139682
chr17	45736530	45737030	Vegfa	DEG_up	-0.001892	0.16316517787832424	genic	FALSE	none	no_diffbind_peak	NA	NA	0.095371	0.106794
chr17	45911134	45911634	Vegfa	DEG_up	0.008197	0.4053626375243213	intergenic	FALSE	none	stable_k27ac	0.164263520173079	0.524325061494389	0.021051	0.027889
chr17	46022895	46023395	F630040K05Rik	invariant	0.005379	-0.4396386279738175	genic	FALSE	none	no_diffbind_peak	NA	NA	0.039847	0.029373
chr17	46022895	46023395	Vegfa	DEG_up	0.019194	-0.02872351049051923	genic	FALSE	none	no_diffbind_peak	NA	NA	0.069421	0.068052
chr17	46027449	46027949	F630040K05Rik	invariant	0.007978	0.08603609001467577	genic	FALSE	none	no_diffbind_peak	NA	NA	0.047671	0.050602
chr17	46027449	46027949	Vegfa	DEG_up	0.00655	-0.17312048674072344	genic	FALSE	none	no_diffbind_peak	NA	NA	0.136782	0.121312
chr17	46030876	46031376	F630040K05Rik	invariant	0.02253	-0.017338248725040105	genic	FALSE	none	no_diffbind_peak	NA	NA	0.110889	0.109564
chr17	46030876	46031376	Mrps18a	invariant	0.008481	-0.05040405730494216	genic	FALSE	none	no_diffbind_peak	NA	NA	0.021439	0.020702
chr17	46030876	46031376	Vegfa	DEG_up	0.031264	0.07451818714647791	genic	FALSE	none	no_diffbind_peak	NA	NA	0.144118	0.151759
chr17	46265844	46266344	Dlk2	DEG_up	0.002779	0.0831812832183868	genic	FALSE	none	no_diffbind_peak	NA	NA	0.067554	0.071565
chr17	46265844	46266344	Tjap1	invariant	6.05e-4	-0.08669068744121707	genic	FALSE	none	no_diffbind_peak	NA	NA	0.060622	0.057085
chr17	46265844	46266344	Yipf3	invariant	-1.02e-4	-0.01989171203261341	genic	FALSE	none	no_diffbind_peak	NA	NA	0.047223	0.046576
chr17	46298437	46298937	Dlk2	DEG_up	0.018116	0.11949774677038989	genic	FALSE	none	no_diffbind_peak	NA	NA	0.17659	0.191842
chr17	46298437	46298937	Tjap1	invariant	0.00492	-0.042768417782253904	genic	FALSE	none	no_diffbind_peak	NA	NA	0.067588	0.065613
chr17	46552871	46553371	Dlk2	DEG_up	-0.012685	-0.859088650681906	genic	FALSE	none	no_diffbind_peak	NA	NA	0.008565	0.00471
chr17	47139719	47140219	Trerf1	DEG_up	0.040513	0.09263031449287024	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.164965	0.175906
chr17	47371406	47371906	Mrps10	invariant	-0.01075	-0.009558625546494717	genic	FALSE	none	no_diffbind_peak	NA	NA	0.158674	0.157626
chr17	47470270	47470770	Ccnd3	invariant	-0.021344	-0.38090217935595355	genic	FALSE	none	lost_k27ac	-0.682678841641078	0.00142048293090605	0.027546	0.021148
chr17	47470270	47470770	Mrps10	invariant	-0.01272	-0.11353136409685446	genic	FALSE	none	lost_k27ac	-0.682678841641078	0.00142048293090605	0.017416	0.016096
chr17	47470270	47470770	Taf8	invariant	-0.017256	-0.03790364366132166	genic	FALSE	none	lost_k27ac	-0.682678841641078	0.00142048293090605	0.032329	0.03149
chr17	47507876	47508376	Ccnd3	invariant	0.001923	0.04051849152996122	genic	FALSE	none	no_diffbind_peak	NA	NA	0.157855	0.162352
chr17	47507876	47508376	Taf8	invariant	0.002375	0.04335217227105886	genic	FALSE	none	no_diffbind_peak	NA	NA	0.15093	0.155535
chr17	47511101	47511601	Ccnd3	invariant	0.004344	-0.025395262506282337	genic	FALSE	none	no_diffbind_peak	NA	NA	0.143767	0.141258
chr17	47511101	47511601	Taf8	invariant	0.004519	0.052310120600130704	genic	FALSE	none	no_diffbind_peak	NA	NA	0.07548	0.078268
chr17	47593211	47593711	Bysl	invariant	7.68e-4	-0.06945884219913412	genic	FALSE	none	stable_k27ac	0.231432846708939	0.241069021837207	0.047054	0.044841
chr17	47593211	47593711	Gm20517	invariant	7.63e-4	-0.06962466146408171	genic	FALSE	none	stable_k27ac	0.231432846708939	0.241069021837207	0.046987	0.044772
chr17	47593211	47593711	Usp49	invariant	0.004192	0.11934500593070711	genic	FALSE	none	stable_k27ac	0.231432846708939	0.241069021837207	0.023083	0.025076
chr17	47618500	47619000	Bysl	invariant	-0.004612	0.04955135231957456	genic	FALSE	none	no_diffbind_peak	NA	NA	0.154568	0.15997
chr17	47618500	47619000	Gm20517	invariant	-0.004626	0.04934789775843926	genic	FALSE	none	no_diffbind_peak	NA	NA	0.154929	0.160321
chr17	47629073	47629573	Bysl	invariant	-0.002611	-0.13814414664684757	genic	FALSE	none	stable_k27ac	0.0831589945068006	0.58169677635625	0.073293	0.066598
chr17	47629073	47629573	Gm20517	invariant	-0.002598	-0.13793914012276257	genic	FALSE	none	stable_k27ac	0.0831589945068006	0.58169677635625	0.073342	0.066652
chr17	47629073	47629573	Mrps10	invariant	-0.002828	-0.3101570327653808	genic	FALSE	none	stable_k27ac	0.0831589945068006	0.58169677635625	0.010059	0.008108
chr17	47629073	47629573	Usp49	invariant	0.026851	0.004978145344555966	genic	FALSE	none	stable_k27ac	0.0831589945068006	0.58169677635625	0.139419	0.139901
chr17	47762677	47763177	Foxp4	DEG_up	-0.001381	-0.280668041808451	genic	FALSE	none	stable_k27ac	0.36729703809103	0.0553845897747946	0.007242	0.005957
chr17	47793329	47793829	Foxp4	DEG_up	0.005091	-0.049710090593854624	intergenic	FALSE	none	gained_k27ac	0.771489409444812	0.00251627158253116	0.015297	0.014778
chr17	47873282	47873782	Foxp4	DEG_up	0.026382	0.9640583450408166	genic	FALSE	none	no_diffbind_peak	NA	NA	0.014249	0.027822
chr17	47877968	47878468	Foxp4	DEG_up	0.014254	0.5340433640996356	genic	FALSE	none	no_diffbind_peak	NA	NA	0.020077	0.029083
chr17	47878618	47879118	Foxp4	DEG_up	0.015695	0.5316863248052515	genic	FALSE	none	gained_k27ac	0.713227501998623	0.0012862594609081	0.020141	0.029128
chr17	47909151	47909651	Foxp4	DEG_up	0.018393	0.00905696237725351	genic	FALSE	none	no_diffbind_peak	NA	NA	0.052216	0.052545
chr17	47909696	47910196	Foxp4	DEG_up	0.009143	0.00890269622040537	genic	FALSE	none	no_diffbind_peak	NA	NA	0.052801	0.053128
chr17	48001900	48002400	Foxp4	DEG_up	-0.00265	0.1665029431585848	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.018006	0.020212
chr17	48415943	48416443	Oard1	invariant	-0.022264	-0.04996854094916275	genic	FALSE	none	lost_k27ac	-1.19182095867431	3.49745646540681e-6	0.155602	0.150304
chr17	48416681	48417181	Oard1	invariant	-0.005979	-0.05212052392830329	genic	FALSE	none	no_diffbind_peak	NA	NA	0.151908	0.146517
chr17	48467507	48468007	Lrfn2	DEG_down	-0.016402	-0.7789266562028884	genic	FALSE	none	no_diffbind_peak	NA	NA	0.018497	0.010769
chr17	48552054	48552554	Oard1	invariant	-0.009886	-0.5206327307546909	intergenic	TRUE	P60	lost_k27ac	-0.947477044947691	8.35722026247879e-6	0.017271	0.012031
chr17	48598520	48599020	Lrfn2	DEG_down	-0.042418	-0.9254940529839221	intergenic	TRUE	P60	lost_k27ac	-1.91040760429166	1.71925163156197e-17	0.006681	0.003505
chr17	48598520	48599020	Oard1	invariant	-0.059596	-0.3600214506324744	intergenic	TRUE	P60	lost_k27ac	-1.91040760429166	1.71925163156197e-17	0.029383	0.022888
chr17	48946318	48946818	Lrfn2	DEG_down	0.030455	0.04466692006679426	genic	FALSE	none	no_diffbind_peak	NA	NA	0.047485	0.048979
chr17	49190334	49190834	Lrfn2	DEG_down	0.009465	0.1362004271977352	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.013114	0.014415
chr17	49201494	49201994	Lrfn2	DEG_down	-0.005752	-0.4819337052355889	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.019774	0.014151
chr17	49215259	49215759	Lrfn2	DEG_down	0.024637	0.8852280080411772	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.010157	0.018783
chr17	49503212	49503712	Daam2	DEG_down	-0.008243	-0.16763305167204495	genic	TRUE	P60	lost_k27ac	-1.14376184976821	1.26819681921168e-9	0.027923	0.024857
chr17	49512636	49513136	Daam2	DEG_down	-0.012621	-0.21815242707315452	genic	TRUE	P60	lost_k27ac	-1.45334193208259	9.01588745193624e-10	0.03075	0.026431
chr17	49525851	49526351	Daam2	DEG_down	-0.034314	-0.38160275546627903	genic	TRUE	P60	lost_k27ac	-1.30742232816057	1.9453867894658e-15	0.044523	0.034169
chr17	49525851	49526351	Lrfn2	DEG_down	-0.015966	-1.2276177876740524	genic	TRUE	P60	lost_k27ac	-1.30742232816057	1.9453867894658e-15	0.005321	0.002257
chr17	49527990	49528490	Daam2	DEG_down	-0.040065	-0.376300936965093	genic	TRUE	P60	lost_k27ac	-0.616094326456399	0.0015635223042728	0.044675	0.034412
chr17	49527990	49528490	Foxp4	DEG_up	-0.015296	-0.5839673326877047	genic	TRUE	P60	lost_k27ac	-0.616094326456399	0.0015635223042728	0.001785	0.001182
chr17	49527990	49528490	Lrfn2	DEG_down	-0.032451	-1.2285194806522306	genic	TRUE	P60	lost_k27ac	-0.616094326456399	0.0015635223042728	0.005322	0.002256
