chr	start	end	0
chr18	47170120	47170620	1
chr18	47366194	47366694	15
chr18	47368620	47369191	1
chr18	47370198	47370698	7
chr18	47432536	47433036	2
chr18	47437528	47438028	1
chr18	47452417	47452917	1
chr18	47475441	47475941	2
chr18	47477253	47477753	1
chr18	47505477	47505977	10
chr18	47533368	47533868	1
chr18	47537484	47537984	1
chr18	47732829	47733357	1
chr18	47789283	47789783	1
chr18	47857564	47858064	8
chr18	47885033	47885533	5
chr18	47990200	47990700	1
chr18	48045084	48045584	1
chr18	48433077	48433577	5
chr18	48444253	48444753	4
chr18	48449104	48449604	3
chr18	48489856	48490356	12
chr18	48497503	48498003	1
chr18	48534442	48534942	1
chr18	48663473	48663973	1
chr18	48813615	48814115	1
chr18	49477996	49478496	1
chr18	49500798	49501298	1
chr18	49523038	49523538	1
chr18	49549939	49550439	1
chr18	49559116	49559616	3
chr18	49755351	49756043	2
chr18	49771090	49771590	1
chr18	49817708	49818208	1
chr18	49832419	49832944	1
chr18	49945074	49945574	9
chr18	49968611	49969111	1
chr18	49979142	49979676	1
chr18	49989058	49989558	3
chr18	50036341	50036841	1
chr18	50053364	50054094	1
chr18	50127950	50128639	1
chr18	50278118	50278618	1
chr18	50601169	50601669	1
chr18	51117482	51118057	1
chr18	51118473	51118973	5
chr18	51155256	51155756	4
chr18	51158590	51159090	8
chr18	51222045	51222545	1
chr18	51334130	51334630	1
chr18	51927301	51927801	1
chr18	52331298	52331798	1
chr18	52465442	52465947	1
chr18	52529617	52530117	1
chr18	52586555	52587055	3
chr18	52601392	52601892	1
chr18	52615664	52616164	1
chr18	52629898	52630398	2
chr18	52645958	52646458	1
chr18	52677029	52677529	1
chr18	52679382	52679882	1
chr18	52693439	52693939	1
chr18	52767458	52767958	1
chr18	52768536	52769036	5
chr18	52808367	52808867	1
chr18	52825059	52825559	1
chr18	52847920	52848420	6
chr18	52860292	52860792	1
chr18	52869690	52870190	2
chr18	52887159	52887659	4
chr18	53032723	53033223	3
chr18	53176065	53176705	1
chr18	53245164	53246148	1
chr18	53253690	53254190	1
chr18	53268087	53268880	3
chr18	53340815	53341315	1
chr18	53380147	53381043	10
chr18	53417793	53418365	1
chr18	53463332	53464645	1
chr18	53490567	53491067	7
chr18	53638855	53639355	1
chr18	53698331	53698831	9
chr18	53723963	53724463	10
chr18	53731722	53732222	1
chr18	53744358	53745017	1
chr18	53762369	53763131	7
chr18	53854994	53855494	4
chr18	53861719	53862371	1
chr18	54375018	54375518	3
chr18	54422044	54422544	1
chr18	54439995	54440495	1
chr18	54452712	54453212	3
chr18	54453234	54453734	3
chr18	54476514	54477014	1
chr18	54482431	54482931	2
chr18	54496334	54496834	1
chr18	54545549	54546049	1
chr18	54596319	54596819	2
chr18	54611357	54611993	1
chr18	54612256	54612756	1
chr18	54823539	54824039	1
chr18	54828117	54828617	2
chr18	54828687	54829187	1
chr18	54902223	54902723	5
chr18	54952462	54952962	3
chr18	54985666	54986166	1
chr18	54987188	54987688	5
chr18	54987820	54988320	6
chr18	54990890	54991390	5
chr18	54992305	54993311	1
chr18	54998357	54998857	1
chr18	55015313	55016371	1
chr18	55040569	55041069	4
chr18	55073204	55074136	2
chr18	55096109	55096771	1
chr18	55099526	55100026	1
chr18	55105187	55105687	4
chr18	55133782	55134282	8
chr18	55248137	55248637	9
chr18	55733481	55733981	1
chr18	55816076	55816576	1
chr18	55909955	55910455	1
chr18	55937902	55938402	1
chr18	56400086	56400586	1
chr18	56431865	56432365	1
chr18	56443154	56443654	1
chr18	56458637	56459137	1
chr18	56558553	56559053	5
chr18	56562114	56562692	1
chr18	56572701	56573286	1
chr18	56588099	56588599	1
chr18	56620847	56621347	1
chr18	56622222	56622722	1
chr18	56707488	56708062	1
chr18	56708147	56708647	1
chr18	56708729	56709229	3
chr18	56804834	56805334	6
chr18	56925298	56925876	1
chr18	56963725	56964225	1
chr18	56975050	56975618	1
chr18	56985345	56985845	1
chr18	56987100	56987600	6
chr18	57132733	57133339	1
chr18	57141206	57141706	1
chr18	57147875	57148375	1
chr18	57252110	57252610	1
chr18	57261653	57262153	1
chr18	57284899	57285399	1
chr18	57316146	57316646	1
chr18	57354490	57355365	1
chr18	57400509	57401009	1
chr18	57405048	57405664	1
chr18	57468265	57468765	1
chr18	57533371	57534029	2
chr18	57638446	57638946	18
chr18	57673649	57674149	14
chr18	57781461	57781961	4
chr18	57877912	57879107	1
chr18	57879304	57879804	2
chr18	57917291	57917791	2
chr18	57990276	57990776	2
chr18	58210237	58210737	1
chr18	58555492	58555992	1
chr18	58556006	58556506	1
chr18	58644264	58644764	1
chr18	58659111	58660082	1
chr18	58662505	58663005	3
chr18	58778174	58778674	1
chr18	58836416	58836916	1
chr18	59061997	59062497	1
chr18	59078010	59078510	1
chr18	59081714	59082214	1
chr18	59174922	59175650	1
chr18	59855212	59855712	1
chr18	60211829	60212329	1
chr18	60273022	60273522	1
chr18	60293129	60293629	1
chr18	60355929	60356429	1
chr18	60375776	60376276	1
chr18	60480891	60481391	3
chr18	60500887	60502237	1
chr18	60525934	60526434	1
chr18	60560485	60561124	1
chr18	60591538	60592038	1
chr18	60596029	60596529	1
chr18	60619495	60619995	2
chr18	60621957	60622457	2
chr18	60624054	60624554	2
chr18	60625245	60625745	2
chr18	60628336	60628836	3
chr18	60632574	60633074	5
chr18	60659892	60660392	1
chr18	60694487	60694987	4
chr18	60710636	60711136	2
chr18	60711357	60711857	2
chr18	60729974	60730474	2
chr18	60735409	60735909	2
chr18	60736588	60737088	2
chr18	60745352	60745852	2
chr18	60746821	60747347	1
chr18	60747645	60748145	2
chr18	60748400	60748900	1
chr18	60758421	60758921	2
chr18	60774308	60774808	16
chr18	60803597	60804097	1
chr18	60822430	60822930	5
chr18	60830664	60831164	2
chr18	60848658	60849221	1
chr18	60911529	60912029	1
chr18	60921841	60922341	2
chr18	60925324	60925867	1
chr18	60978165	60978665	6
chr18	61008002	61008502	2
chr18	61013846	61014472	1
chr18	61022227	61022727	2
chr18	61035949	61036449	1
chr18	61039753	61040253	2
chr18	61044899	61045452	1
chr18	61052707	61053207	1
chr18	61054367	61054867	1
chr18	61100347	61100847	1
chr18	61108369	61108869	5
chr18	61176324	61177334	1
chr18	61211306	61211862	1
chr18	61220064	61220564	1
chr18	61309572	61310072	12
chr18	61313905	61314405	2
chr18	61335672	61336172	17
chr18	61342191	61342691	8
chr18	61353665	61354165	3
chr18	61355882	61356382	4
chr18	61368097	61368597	3
chr18	61394745	61395245	1
chr18	61398329	61398829	1
chr18	61399173	61399673	3
chr18	61400079	61401005	1
chr18	61482262	61482762	2
chr18	61484357	61485015	2
chr18	61489474	61489974	2
chr18	61505399	61505899	8
chr18	61506300	61506800	2
chr18	61510012	61510512	6
chr18	61526285	61527182	1
chr18	61534389	61534889	1
chr18	61535575	61536075	2
chr18	61536252	61536844	1
chr18	61554954	61555523	1
chr18	61637984	61638484	1
chr18	61638725	61639225	1
chr18	61639291	61639791	1
chr18	61643715	61644215	1
chr18	61664797	61665787	1
chr18	61666304	61666804	2
chr18	61676873	61677373	1
chr18	61684636	61685416	1
chr18	61707363	61707885	1
chr18	61713343	61713843	7
chr18	61726025	61726575	1
chr18	61786433	61786952	1
chr18	61790056	61790556	1
chr18	61793765	61794265	1
chr18	61827288	61828266	5
chr18	61839193	61839693	6
chr18	61841507	61842007	3
chr18	61845151	61845651	1
chr18	61880163	61880663	4
chr18	61900766	61901266	12
chr18	61909821	61910695	4
chr18	61911262	61912074	1
chr18	61952679	61953702	1
chr18	62138896	62139396	3
chr18	62142151	62142867	1
chr18	62179709	62180400	2
chr18	62183620	62184120	2
chr18	62323953	62324453	1
chr18	62548445	62549160	2
chr18	62578902	62579402	1
chr18	62596077	62596577	1
chr18	62734552	62735052	1
chr18	62741001	62741637	1
chr18	62756097	62756600	1
chr18	62758015	62758515	2
chr18	62774392	62774892	2
chr18	62889369	62889869	6
chr18	62897829	62898329	2
chr18	62921980	62922912	1
chr18	62935801	62936301	1
chr18	62971115	62971615	1
chr18	62972671	62973584	10
chr18	62977580	62978202	1
chr18	63313193	63313693	2
chr18	63316678	63317178	2
chr18	63337258	63337758	1
chr18	63386933	63387433	1
chr18	63391924	63392424	2
chr18	63398963	63399463	1
chr18	63653328	63653828	1
chr18	63692148	63692648	5
chr18	63708426	63709051	2
chr18	63864019	63864519	1
chr18	63899738	63900238	7
chr18	64161859	64162359	3
chr18	64167276	64167776	7
chr18	64249965	64250465	1
chr18	64254108	64254608	1
chr18	64266050	64266550	7
chr18	64339718	64340269	1
chr18	64342582	64343082	1
chr18	64488749	64489249	5
chr18	64490001	64490501	1
chr18	64516340	64516902	1
chr18	64660838	64661517	1
chr18	64699804	64700304	1
chr18	64751093	64751593	2
chr18	64769899	64770399	1
chr18	64789273	64789773	4
chr18	64789994	64790494	3
chr18	64791081	64791581	4
chr18	64801044	64801544	1
chr18	64801792	64802292	1
chr18	64806246	64806746	1
chr18	64845067	64845567	5
chr18	64873345	64873845	3
chr18	64887096	64888222	1
chr18	64888733	64889233	2
chr18	64945396	64945896	5
chr18	64981847	64982347	3
chr18	65132980	65133480	1
chr18	65150246	65150746	2
chr18	65186785	65187285	1
chr18	65228032	65228532	1
chr18	65244036	65244536	1
chr18	65393816	65394316	1
chr18	65414748	65415248	1
chr18	65430686	65431187	1
chr18	65520442	65520942	1
chr18	65531551	65532051	1
chr18	65579661	65580161	1
chr18	65580322	65580822	1
chr18	65581037	65581537	6
chr18	65582043	65582543	3
chr18	65611497	65611997	1
chr18	65648155	65648655	1
chr18	65670585	65671544	1
chr18	65698017	65698517	1
chr18	65722560	65723060	1
chr18	65800154	65800764	1
chr18	65810131	65810631	1
chr18	65872569	65873069	1
chr18	65873276	65873776	1
chr18	65934832	65935332	1
chr18	65939537	65940037	1
chr18	65964958	65965458	1
chr18	65969987	65970487	1
chr18	66002361	66002861	12
chr18	66022330	66022830	1
chr18	66036576	66037076	1
chr18	66039719	66040219	2
chr18	66041118	66041618	1
chr18	66160572	66161072	11
chr18	66291511	66292011	1
chr18	66302491	66302991	1
chr18	66458282	66458962	1
chr18	66503927	66504427	1
chr18	66634349	66634849	1
chr18	66674252	66674783	2
chr18	66760881	66761381	1
chr18	66844503	66845003	1
chr18	66860256	66860756	1
chr18	66949773	66950273	1
chr18	66973914	66974414	1
chr18	67031268	67031768	1
chr18	67066327	67066827	1
chr18	67087965	67088512	1
chr18	67088613	67089582	1
chr18	67101189	67101689	1
chr18	67205001	67205615	1
chr18	67245182	67246080	1
chr18	67278486	67278986	4
chr18	67288671	67289856	1
chr18	67308999	67309499	5
chr18	67311691	67312575	5
chr18	67324211	67324711	1
chr18	67343323	67344353	2
chr18	67350685	67351185	2
chr18	67374029	67374529	9
chr18	67390435	67391676	1
chr18	67448922	67449431	1
chr18	67460538	67461038	2
chr18	67464615	67465241	1
chr18	67471249	67471749	2
chr18	67472557	67473057	3
chr18	67481432	67481932	1
chr18	67483589	67484089	1
chr18	67484113	67484613	2
chr18	67552145	67552645	1
chr18	67559918	67560418	2
chr18	67610540	67611322	1
chr18	67612176	67612676	2
chr18	67641086	67641848	2
chr18	67724148	67724845	1
chr18	67768194	67768694	5
chr18	67774625	67775333	1
chr18	67799856	67800394	1
chr18	67931597	67932097	1
chr18	67933006	67933811	1
chr18	68003463	68003963	5
chr18	68009700	68010200	4
chr18	68098348	68098848	5
chr18	68196941	68197441	3
chr18	68197750	68198250	1
chr18	68238778	68239278	7
chr18	68244312	68244812	2
chr18	68299877	68300604	2
chr18	68318239	68318739	4
chr18	68318867	68319367	3
chr18	68337098	68337845	1
chr18	68429070	68429570	1
chr18	68445759	68446259	1
chr18	68493742	68494242	3
chr18	68550756	68551256	1
chr18	68559171	68559671	1
chr18	68562774	68563274	2
chr18	68569297	68569797	2
chr18	68578081	68578581	1
chr18	68581664	68582164	1
chr18	68730747	68731247	14
chr18	68805108	68805874	1
chr18	68806429	68806929	12
chr18	68827083	68827583	1
chr18	68943960	68944460	1
chr18	68951278	68951778	1
chr18	68955864	68956364	1
chr18	68976423	68976923	1
chr18	69018287	69018787	7
chr18	69195494	69195994	1
chr18	69196777	69197277	3
chr18	69197870	69198758	1
chr18	69217250	69217750	1
chr18	69343105	69343605	1
chr18	69344095	69344595	6
chr18	69454119	69454619	2
chr18	69499022	69499522	6
chr18	69500659	69501506	5
chr18	69506429	69506929	4
chr18	69516467	69516967	4
chr18	69570878	69571378	2
chr18	69576244	69576744	14
chr18	69579356	69579856	2
chr18	69636621	69637121	5
chr18	69910474	69910974	1
chr18	69925175	69925786	1
chr18	70141239	70141855	1
chr18	70244332	70244832	1
chr18	70276050	70276550	1
chr18	70471691	70472191	2
chr18	70472203	70472788	2
chr18	70477804	70478304	2
chr18	70529974	70530870	1
chr18	70567938	70568548	1
chr18	70607755	70608255	1
chr18	70652075	70652575	1
chr18	70706247	70706747	1
chr18	72028633	72029448	1
chr18	72162157	72162657	2
chr18	72349016	72349516	1
chr18	72350819	72351451	1
chr18	72724817	72725317	1
chr18	72915065	72915565	1
chr18	72920840	72921340	1
chr18	73134891	73135391	6
chr18	73165875	73166375	3
chr18	73572183	73572683	1
chr18	73572793	73573293	1
chr18	73696681	73697181	2
chr18	73703530	73704246	1
chr18	73711077	73711577	1
chr18	73738762	73739262	5
chr18	73754090	73754729	1
chr18	73815199	73815748	1
chr18	73859134	73859634	1
chr18	73863386	73863886	1
chr18	73867443	73867943	1
chr18	73931911	73932411	19
chr18	73932858	73933358	4
chr18	73963222	73963722	4
chr18	73988664	73989164	1
chr18	73996670	73997471	1
chr18	74016711	74017211	1
chr18	74017656	74018156	1
chr18	74021735	74022235	1
chr18	74063840	74064340	3
chr18	74064482	74065609	2
chr18	74079535	74080035	2
chr18	74207568	74208085	1
chr18	74215873	74216379	1
chr18	74267354	74267854	1
chr18	74267933	74268433	1
chr18	74282812	74283339	1
chr18	74440685	74441185	1
chr18	74443912	74444412	1
chr18	74778619	74779772	1
chr18	74956629	74957129	1
chr18	74961013	74961513	1
chr18	74963074	74963574	1
chr18	74981297	74981797	1
chr18	74998307	74998807	1
chr18	75000331	75000831	5
chr18	75005574	75006117	1
chr18	75018530	75019172	1
chr18	75030427	75030927	4
chr18	75047168	75047668	3
chr18	75342906	75343406	2
chr18	75366593	75367778	2
chr18	75394732	75395232	2
chr18	75434390	75434890	2
chr18	75435088	75435588	2
chr18	75537741	75538241	2
chr18	75559285	75559785	3
chr18	75562395	75562895	2
chr18	75563247	75563747	4
chr18	75566638	75567138	7
chr18	75579539	75580039	3
chr18	75619795	75620295	2
chr18	75690045	75690545	1
chr18	75695132	75695632	1
chr18	75697240	75697804	1
chr18	75780781	75781281	1
chr18	75783358	75783858	1
chr18	75789338	75789838	1
chr18	75819446	75820427	1
chr18	76128027	76128876	1
chr18	76144415	76144915	1
chr18	76150921	76151421	1
chr18	76160717	76161588	4
chr18	76185697	76186197	8
chr18	76215803	76216303	2
chr18	76228608	76229108	1
chr18	76241282	76241829	1
chr18	76632620	76633120	1
chr18	76713660	76714160	1
chr18	76846378	76847081	1
chr18	76856154	76856654	1
chr18	76929766	76930375	2
chr18	76943841	76944474	1
chr18	77046994	77047558	1
chr18	77064761	77065956	1
chr18	77177252	77177752	1
chr18	77185472	77186088	1
chr18	77187308	77187808	1
chr18	77200049	77201119	7
chr18	77223065	77223565	11
chr18	77225235	77225735	15
chr18	77226456	77226956	4
chr18	77232111	77232611	8
chr18	77234837	77235337	24
chr18	77254281	77254781	1
chr18	77258076	77258576	1
chr18	77258834	77259334	1
chr18	77276940	77277440	1
chr18	77279144	77279644	1
chr18	77281707	77282207	1
chr18	77555961	77556461	1
chr18	77564911	77565771	1
chr18	77714017	77714736	1
chr18	77732469	77732989	1
chr18	77767503	77768003	7
chr18	77773454	77774680	2
chr18	77786687	77787187	1
chr18	77789663	77790163	1
chr18	77791971	77792471	2
chr18	77794170	77795076	3
chr18	77796493	77796993	1
chr18	77806762	77807262	1
chr18	77825053	77825553	1
chr18	77938073	77938714	1
chr18	77948817	77949317	1
chr18	77950790	77951290	5
chr18	78014568	78015068	1
chr18	78036071	78036571	1
chr18	78048435	78048935	1
chr18	78057145	78057645	1
chr18	78129014	78129514	1
chr18	78134507	78135007	1
chr18	78138214	78138714	1
chr18	78141869	78142369	1
chr18	78322497	78322997	1
chr18	78348779	78349279	1
chr18	78349503	78350003	1
chr18	78594496	78594996	1
chr18	78596692	78597192	1
chr18	78819563	78820063	1
chr18	79050638	79051138	5
chr18	79051470	79051970	2
chr18	79071305	79071805	2
chr18	79089651	79090151	1
chr18	79098723	79099223	1
chr18	79108537	79109037	1
chr18	79109141	79109641	1
chr18	79109983	79110483	7
chr18	79336226	79336726	1
chr18	80004354	80005284	7
chr18	80046542	80047551	1
chr18	80048849	80049349	6
chr18	80057248	80057748	5
chr18	80062278	80062778	2
chr18	80080911	80081411	1
chr18	80087287	80087787	2
chr18	80089712	80090212	1
chr18	80090320	80090820	1
chr18	80101533	80102033	22
chr18	80103548	80104048	2
chr18	80118860	80119360	2
chr18	80150639	80151974	1
chr18	80162312	80162812	1
chr18	80185988	80186488	1
chr18	80200301	80200908	1
chr18	80206514	80207059	2
chr18	80236391	80236891	6
chr18	80246852	80247352	1
chr18	80253041	80253541	1
chr18	80256098	80256598	18
chr18	80280280	80280780	4
chr18	80287495	80287995	4
chr18	80295753	80296253	1
chr18	80316754	80317254	1
chr18	80363458	80363958	1
chr18	80364004	80364504	1
chr18	80376891	80377688	1
chr18	80378255	80378755	1
chr18	80469445	80469945	1
chr18	80605561	80606061	1
chr18	80669251	80669751	1
chr18	80707453	80707953	2
chr18	80712821	80713321	1
chr18	80715235	80715735	2
chr18	80729176	80729676	1
chr18	80933322	80934310	1
chr18	80986042	80987021	2
chr18	80987205	80987705	2
chr18	81046573	81047073	1
chr18	81082813	81083313	1
chr18	81096732	81097232	1
chr18	81109088	81109588	2
chr18	81117470	81117970	2
chr18	81223076	81223576	1
chr18	81235816	81236316	1
chr18	81252101	81252601	5
chr18	81264440	81264940	1
chr18	81457649	81458149	1
chr18	81464601	81465101	2
chr18	81467844	81468344	2
chr18	81480106	81480606	1
chr18	81509494	81509994	1
chr18	81637497	81637997	1
chr18	81648502	81649191	1
chr18	81708285	81708785	1
chr18	81721938	81722438	1
chr18	81771808	81772308	1
chr18	81820660	81821160	2
chr18	81849766	81850266	1
chr18	81916210	81916978	1
chr18	81928038	81928538	1
chr18	81933656	81934156	1
chr18	82006103	82007019	6
chr18	82095768	82096268	6
chr18	82106660	82107160	4
chr18	82258260	82258760	1
chr18	82281034	82281534	1
chr18	82284206	82284706	3
chr18	82361350	82361850	1
chr18	82405924	82406424	1
chr18	82406527	82407027	1
chr18	82407206	82407706	1
chr18	82454563	82455063	27
chr18	82455374	82455874	3
chr18	82469895	82470395	1
chr18	82474887	82475395	1
chr18	82475662	82476162	1
chr18	82484786	82485286	1
chr18	82486161	82486661	1
chr18	82517967	82518467	12
chr18	82535782	82536282	3
chr18	82563037	82563537	1
chr18	82603018	82603518	18
chr18	82677152	82677901	5
chr18	82691434	82692420	1
chr18	82692633	82693133	1
chr18	82694036	82694536	1
chr18	82702181	82702681	1
chr18	82717717	82718217	1
chr18	82725929	82726429	1
chr18	82733471	82733971	1
chr18	82738110	82738610	4
chr18	82751107	82751607	2
chr18	82758467	82759291	2
chr18	82765185	82765685	2
chr18	82790945	82791445	7
chr18	82792042	82792542	2
chr18	82812508	82813008	6
chr18	82848864	82849364	1
chr18	82855510	82856143	1
chr18	82868070	82868570	1
chr18	82901827	82902327	1
chr18	82902406	82902906	1
chr18	82910412	82910924	1
chr18	82913025	82913525	6
chr18	82917537	82918037	7
chr18	82920310	82920810	1
chr18	82953900	82954400	25
chr18	82975888	82976388	4
chr18	83011531	83012152	1
chr18	83020905	83021405	1
chr18	83026396	83026896	1
chr18	83059808	83060308	1
chr18	83107640	83108140	1
chr18	83325634	83326134	1
chr18	83355334	83355834	1
chr18	83358614	83359114	1
chr18	83371100	83371600	1
chr18	83399371	83400163	1
chr18	83423229	83423729	1
chr18	83429714	83430214	8
chr18	83430364	83430864	1
chr18	83467034	83467534	5
chr18	83490163	83490663	1
chr18	83491730	83492230	3
chr18	83523866	83524366	1
chr18	83525054	83525575	1
chr18	83573491	83573991	1
chr18	83602852	83603352	1
chr18	83624549	83625049	1
chr18	83637835	83638335	1
chr18	83815544	83816044	1
chr18	83827356	83827856	1
