stripe_id	chr1	x1	x2	direction	logFC	FDR	body_genes	body_gene_count	se_hub_P60	se_hub_ENCODE	se_hub_any
stripe_1078	chr8	119680001	119705000	lost	0.0907	0.007181	Atp2c2,Cotl1,Galnt2,Klhl36,Meak7,Usp10	6	FALSE	FALSE	FALSE
stripe_1079	chr8	119680001	119705000	gained	0.0931	0.006397	Atp2c2,Cotl1,Galnt2,Klhl36,Meak7,Usp10	6	FALSE	FALSE	FALSE
stripe_1080	chr8	119830001	119850000	gained	0.0918	0.007834	Adad2,Atp2c2,Cotl1,Dnaaf1,Hsbp1,Hsdl1,Kcng4,Mbtps1,Meak7,Mlycd,Necab2,Osgin1,Slc38a8,Taf1c,Wfdc1	15	FALSE	FALSE	FALSE
stripe_1081	chr8	124015001	124040000	lost	-0.0601	0.04942	2310022B05Rik,Agt,Arv1,Capn9,Cog2,Exoc8,Fam89a,Fsaf1,Gnpat,Pgbd5,Sprtn,Taf5l,Trim67,Ttc13,Urb2	15	FALSE	FALSE	FALSE
stripe_1082	chr8	124015001	124035000	gained	-0.0693	0.04058	2310022B05Rik,Agt,Arv1,Capn9,Cog2,Egln1,Exoc8,Fam89a,Fsaf1,Gnpat,Pgbd5,Sprtn,Taf5l,Trim67,Tsnax,Ttc13,Urb2	17	FALSE	FALSE	FALSE
stripe_1083	chr9	4290001	4310000	lost	-0.0953	0.04148	Aasdhppt,Casp1,Casp4,Gria4,Kbtbd3,Msantd4	6	FALSE	FALSE	FALSE
stripe_1084	chr9	4360001	4380000	gained	-0.1151	0.01274	Gria4,Msantd4	2	FALSE	FALSE	FALSE
stripe_1085	chr9	9575001	9600000	gained	0.0942	0.003518	NA	0	FALSE	FALSE	FALSE
stripe_1086	chr9	13225001	13245000	gained	-0.0713	0.03925	Ccdc82,Cep57,Endod1,Fam76b,Jrkl,Maml2,Mtmr2,Sesn3	8	FALSE	FALSE	FALSE
stripe_1087	chr9	15960001	15985000	gained	0.1372	0.001966	NA	0	FALSE	FALSE	FALSE
stripe_1088	chr9	16030001	16050000	gained	0.1385	0.001148	NA	0	FALSE	FALSE	FALSE
stripe_1089	chr9	16300001	16315000	gained	0.149	5.878e-4	Mtnr1b	1	FALSE	FALSE	FALSE
stripe_1090	chr9	16900001	16925000	gained	0.0986	0.004315	Fat3,Mtnr1b,Slc36a4	3	FALSE	FALSE	FALSE
stripe_1091	chr9	20655001	20670000	lost	0.0912	0.0303	Angptl6,Cdc37,Col5a3,Dnmt1,Eif3g,Fdx2,Icam1,Icam4,Icam5,Mrpl4,Olfm2,Ppan,Raver1,Rdh8,S1pr2,Shfl,Tyk2,Zglp1	18	FALSE	FALSE	FALSE
stripe_1092	chr9	22045001	22065000	lost	-0.0832	0.02577	Angptl8,Ccdc159,Dock6,Elavl3,Epor,Kank2,Odad3,Plppr2,Prkcsh,Rab3d,Rgl3,Spc24,Swsap1,Tmem205	14	TRUE	FALSE	TRUE
stripe_1093	chr9	22045001	22065000	gained	-0.0838	0.0251	Angptl8,Ccdc159,Dock6,Elavl3,Epor,Kank2,Odad3,Plppr2,Prkcsh,Rab3d,Rgl3,Spc24,Swsap1,Tmem205	14	TRUE	FALSE	TRUE
stripe_1094	chr9	22450001	22470000	lost	-0.1207	7.686e-4	AB124611,Acp5,Angptl6,Angptl8,Anln,Ap1m2,Atg4d,Carm1,Ccdc159,Cdc37,Cdkn2d,Cnn1,Col5a3,Dnm2,Dnmt1,Dock6,Ecsit,Eif3g,Elavl3,Elof1,Epor,Fbxl12,Fdx2,Icam1,Icam4,Icam5,Ilf3,Kank2,Keap1,Kri1,Ldlr,Matcap2,Mrpl4,Odad3,Olfm2,Pde4a,Pigyl,Pin1,Plppr2,Ppan,Prkcsh,Qtrt1,Rab3d,Raver1,Rdh8,Rgl3,Rp9,S1pr2,S1pr5,Shfl,Slc44a2,Smarca4,Spc24,Swsap1,Timm29,Tmed1,Tmem205,Tyk2,Ubl5,Yipf2,Zfp266,Zfp599,Zfp653,Zfp809,Zfp810,Zfp846,Zfp872,Zglp1	68	FALSE	FALSE	FALSE
stripe_1095	chr9	24500001	24520000	gained	0.1185	0.003606	Dpy19l1,Npsr1	2	FALSE	FALSE	FALSE
stripe_1096	chr9	25575001	25600000	gained	-0.0812	0.03628	Eepd1	1	FALSE	FALSE	FALSE
stripe_1097	chr9	28045001	28065000	gained	0.0743	0.02166	Igsf9b,Jam3,Opcml,Spata19	4	FALSE	FALSE	FALSE
stripe_1098	chr9	28150001	28165000	gained	0.0852	0.0151	Opcml,Spata19	2	FALSE	FALSE	FALSE
stripe_1099	chr9	28480001	28500000	lost	-0.0711	0.01836	NA	0	FALSE	FALSE	FALSE
stripe_1100	chr9	29575001	29600000	lost	-0.0647	0.02764	NA	0	TRUE	FALSE	TRUE
stripe_1101	chr9	29745001	29765000	lost	0.0874	0.004896	Ntm	1	FALSE	FALSE	FALSE
stripe_1102	chr9	32140001	32160000	gained	0.127	0.01133	Arhgap32	1	FALSE	FALSE	FALSE
stripe_1103	chr9	33080001	33100000	gained	0.1219	0.001006	Ets1,Fli1,Kcnj1,Kcnj5	4	FALSE	FALSE	FALSE
stripe_1104	chr9	33225001	33250000	gained	0.0941	0.003683	Ets1,Fli1,Kcnj1,Kcnj5	4	FALSE	FALSE	FALSE
stripe_1105	chr9	40320001	40340000	lost	-0.1164	0.00152	Bsx,Clmp,Crtam,Gramd1b,Hspa8,Jhy,Ubash3b	7	TRUE	FALSE	TRUE
stripe_1106	chr9	40325001	40345000	gained	-0.1265	0.001068	Bsx,Clmp,Crtam,Gramd1b,Hspa8,Jhy,Ubash3b	7	TRUE	FALSE	TRUE
stripe_1107	chr9	40565001	40585000	lost	-0.1172	7.691e-4	Gramd1b	1	FALSE	FALSE	FALSE
stripe_1108	chr9	41430001	41460000	gained	0.3256	1.53e-7	Bsx,Clmp,Crtam,Gramd1b,Hspa8,Jhy,Ubash3b	7	FALSE	FALSE	FALSE
stripe_1109	chr9	42550001	42580000	lost	0.1412	7.827e-5	Arhgef12,Grik4,Tlcd5	3	FALSE	FALSE	FALSE
stripe_1110	chr9	42785001	42805000	gained	0.1195	7.045e-4	Sc5d,Sorl1,Tbcel,Tecta	4	FALSE	FALSE	FALSE
stripe_1111	chr9	43090001	43110000	gained	0.1181	5.748e-4	Arhgef12,Grik4,Sc5d,Sorl1,Tbcel,Tecta	6	FALSE	FALSE	FALSE
stripe_1112	chr9	43825001	43850000	gained	0.128	4.466e-4	Arhgef12,Nectin1,Oaf,Pou2f3,Tlcd5,Trim29	6	FALSE	FALSE	FALSE
stripe_1113	chr9	43965001	43995000	lost	0.0793	0.01419	Abcg4,C1qtnf5,C2cd2l,Cbl,Ccdc153,Cenatac,Dpagt1,H2ax,Hinfp,Hmbs,Hyou1,Mcam,Mfrp,Nherf4,Nlrx1,Rnf26,Rps25,Slc37a4,Thy1,Trappc4,Usp2,Vps11	22	FALSE	FALSE	FALSE
stripe_1114	chr9	44900001	44920000	gained	-0.0665	0.03451	Apoa1,Atp5mg,Bace1,Cd3d,Cd3e,Cd3g,Cep164,Dscaml1,Fxyd2,Fxyd6,Il10ra,Jaml,Mpzl2,Mpzl3,Pafah1b2,Pcsk7,Rnf214,Scn2b,Scn4b,Sidt2,Sik3,Smim35,Tagln,Tmprss13,Tmprss4,Ube4a	26	FALSE	FALSE	FALSE
stripe_1115	chr9	44935001	44955000	lost	-0.0571	0.04334	Abcg4,Arcn1,Atp5mg,Bcl9l,C1qtnf5,C2cd2l,Cbl,Ccdc153,Cenatac,Cxcr5,Ddx6,Dpagt1,Foxr1,H2ax,Hinfp,Hmbs,Hyou1,Ift46,Kmt2a,Mcam,Mfrp,Nherf4,Nlrx1,Phldb1,Rnf26,Rps25,Slc37a4,Tmem25,Trappc4,Treh,Ttc36,Upk2,Vps11	33	FALSE	FALSE	FALSE
stripe_1116	chr9	45580001	45605000	gained	-0.0719	0.01176	Bace1,Cep164	2	TRUE	FALSE	TRUE
stripe_1117	chr9	50425001	50440000	gained	0.0864	0.0247	Ncam1	1	FALSE	FALSE	FALSE
stripe_1118	chr9	50430001	50465000	lost	-0.087	0.03683	2310030G06Rik,Alg9,Bco2,Cfap68,Cryab,Dixdc1,Dlat,Fdxacb1,Hspb2,Il18,Nkapd1,Pih1d2,Plet1,Pts,Sdhd,Tex12,Timm8b	17	FALSE	FALSE	FALSE
stripe_1119	chr9	53655001	53675000	lost	-0.0952	0.03244	4930550C14Rik,Acat1,Atm,Cul5,Ddx10,Exph5,Npat,Poglut3	8	FALSE	FALSE	FALSE
stripe_1120	chr9	60930001	60955000	gained	0.0594	0.03861	Glce,Kif23,Paqr5,Rplp1,Tle3	5	FALSE	FALSE	FALSE
stripe_1121	chr9	61505001	61525000	gained	0.0738	0.01658	Tle3,Uaca	2	FALSE	FALSE	FALSE
stripe_1122	chr9	63375001	63400000	lost	-0.1838	5.237e-5	2300009A05Rik,Map2k5	2	FALSE	FALSE	FALSE
stripe_1123	chr9	66605001	66625000	lost	-0.0718	0.02547	Fbxl22,Herc1,Usp3	3	FALSE	FALSE	FALSE
stripe_1124	chr9	66720001	66745000	lost	-0.1403	1.691e-4	Car12,Ciao2a,Csnk1g1,Dapk2,Fbxl22,Herc1,Oaz2,Pclaf,Ppib,Rbpms2,Snx1,Snx22,Trip4,Usp3,Zfp609	15	FALSE	FALSE	FALSE
stripe_1125	chr9	66780001	66800000	lost	-0.1549	8.482e-5	Aph1b,Car12,Fbxl22,Herc1,Usp3	5	FALSE	FALSE	FALSE
stripe_1126	chr9	67610001	67630000	gained	0.1508	2.149e-4	Tln2	1	FALSE	FALSE	FALSE
stripe_1127	chr9	70955001	70970000	gained	-0.0982	0.01058	Adam10,Lipc,Mindy2,Rnf111,Sltm	5	TRUE	FALSE	TRUE
stripe_1128	chr9	72265001	72285000	lost	-0.0899	0.02131	Tcf12,Zfp280d	2	FALSE	FALSE	FALSE
stripe_1129	chr9	72265001	72285000	gained	-0.0887	0.02181	Tcf12,Zfp280d	2	FALSE	FALSE	FALSE
stripe_1130	chr9	72750001	72770000	gained	0.1296	6.366e-4	Ccpg1,Dnaaf4,Khdc3,Pierce2,Pigb,Pigbos1,Prtg,Pygo1,Rab27a,Rsl24d1	10	FALSE	FALSE	FALSE
stripe_1131	chr9	75675001	75695000	gained	-0.1222	0.002787	Bmp5,Gfral,Hmgcll1,Scg3	4	FALSE	FALSE	FALSE
stripe_1132	chr9	78830001	78850000	lost	-0.1525	4.114e-4	NA	0	FALSE	FALSE	FALSE
stripe_1133	chr9	79120001	79145000	lost	-0.1731	2.694e-5	NA	0	FALSE	FALSE	FALSE
stripe_1134	chr9	85775001	85795000	lost	-0.1334	0.001575	Dop1a,Tpbg,Ube3d	3	FALSE	FALSE	FALSE
stripe_1135	chr9	88230001	88250000	lost	-0.0686	0.03922	Nt5e,Snx14,Syncrip	3	FALSE	FALSE	FALSE
stripe_1136	chr9	90200001	90220000	lost	-0.151	6.533e-4	Tbc1d2b,Zic1,Zic4	3	FALSE	FALSE	FALSE
stripe_1137	chr9	91340001	91355000	lost	-0.2565	3.935e-6	Adamts7,Ctsh,Morf4l1,Rasgrf1,Tbc1d2b	5	TRUE	TRUE	TRUE
stripe_1138	chr9	94760001	94780000	lost	-0.0793	0.025	Chst2	1	FALSE	FALSE	FALSE
stripe_1139	chr9	95480001	95495000	gained	-0.1374	7.675e-4	1700065D16Rik,Atr,Paqr9,Pcolce2,Pls1,Trpc1,U2surp,Xrn1	8	FALSE	FALSE	FALSE
stripe_1140	chr9	97445001	97465000	gained	0.1446	8.527e-4	Clstn2,Nmnat3,Rbp1	3	FALSE	FALSE	FALSE
stripe_1141	chr9	98005001	98030000	lost	0.1098	0.006045	NA	0	FALSE	FALSE	FALSE
stripe_1142	chr9	104570001	104595000	gained	0.1249	0.002424	Mrpl3	1	FALSE	FALSE	FALSE
stripe_1143	chr9	105385001	105405000	gained	-0.0966	0.009553	Abhd14a,Abhd14b,Acy1,Alas1,Aste1,Atp2c1,Col6a4,Col6a5,Col6a6,Dusp7,Glyctk,Gpr62,Nek11,Parp3,Pcbp4,Pik3r4,Poc1a,Ppm1m,Rpl29,Rrp9,Tlr9,Twf2,Wdr82	23	FALSE	FALSE	FALSE
stripe_1144	chr9	108285001	108310000	lost	-0.0521	0.04992	Actl11,Amigo3,Amt,Apeh,Bsn,Camkv,Cyb561d2,Dag1,Gmppb,Gnai2,Gnat1,Hyal1,Hyal2,Hyal3,Ifrd2,Inka1,Ip6k1,Lsmem2,Mon1a,Mst1,Mst1r,Naa80,Nicn1,Nprl2,Rassf1,Rbm5,Rbm6,Rhoa,Rnf123,Sema3b,Sema3f,Slc38a3,Tcta,Tmem115,Traip,Tusc2,Uba7,Zmynd10	38	FALSE	FALSE	FALSE
stripe_1145	chr9	108505001	108525000	gained	-0.073	0.01872	1700102P08Rik,Actl11,Amigo3,Amt,Apeh,BC048562,Bsn,Camkv,Ccdc71,Dag1,Gmppb,Gpx1,Iho1,Inka1,Ip6k1,Klhdc8b,Lamb2,Mon1a,Mst1,Mst1r,Nicn1,Qars1,Qrich1,Rbm6,Rhoa,Rnf123,Tcta,Traip,Uba7,Usp19,Usp4	31	FALSE	FALSE	FALSE
stripe_1146	chr9	112585001	112605000	gained	-0.0944	0.00761	Arpp21	1	FALSE	FALSE	FALSE
stripe_1147	chr9	113335001	113355000	lost	-0.0682	0.02068	Arpp21,Stac	2	FALSE	FALSE	FALSE
stripe_1148	chr9	114905001	114935000	lost	0.0775	0.04396	Cmtm6,Cmtm7,Cmtm8,Cnot10,Dync1li1,Gpd1l	6	FALSE	FALSE	FALSE
stripe_1149	chr9	116410001	116430000	gained	0.101	0.008176	NA	0	FALSE	FALSE	FALSE
stripe_1150	chr9	118470001	118490000	lost	-0.1293	0.001179	Cmc1,Eomes	2	FALSE	FALSE	FALSE
stripe_1151	chr9	120280001	120310000	gained	0.127	8.881e-4	Eif1b,Myrip	2	FALSE	FALSE	FALSE
stripe_1152	chr9	120590001	120610000	lost	0.0799	0.008964	Ctnnb1,Ulk4	2	FALSE	FALSE	FALSE
stripe_1153	chr9	120685001	120705000	gained	0.1031	0.002272	Ctnnb1,Trak1,Ulk4	3	FALSE	FALSE	FALSE
stripe_1154	chr9	121095001	121115000	gained	0.1492	5.195e-5	Ctnnb1,Rpl14	2	FALSE	FALSE	FALSE
stripe_1155	chr9	121590001	121610000	lost	0.0768	0.0161	Cck	1	FALSE	FALSE	FALSE
stripe_1156	chr9	121640001	121660000	lost	0.0651	0.02937	Cck,Ctnnb1,Entpd3,Lyzl4,Rpl14,Trak1,Ulk4,Vipr1	8	FALSE	FALSE	FALSE
stripe_1157	chr9	123520001	123540000	lost	-0.1241	0.003129	1110059G10Rik,Cdcp1,Clec3b,Exosc7,Gm35549,Kif15,Lars2,Limd1,Sacm1l,Tcaim,Tgm4,Tmem158,Tmem42,Zdhhc3,Zfp105,Zfp445,Zfp660,Zkscan7	18	FALSE	FALSE	FALSE
stripe_1158	chr9	123520001	123540000	gained	-0.1241	0.003129	1110059G10Rik,Cdcp1,Clec3b,Exosc7,Gm35549,Kif15,Lars2,Limd1,Sacm1l,Tcaim,Tgm4,Tmem158,Tmem42,Zdhhc3,Zfp105,Zfp445,Zfp660,Zkscan7	18	FALSE	FALSE	FALSE
stripe_1159	chr1	23810001	23850000	lost	-0.0639	0.03379	Ncoa2,Prdm14,Tram1	3	FALSE	FALSE	FALSE
stripe_1160	chr1	25830001	25890000	gained	0.2502	6.05e-5	Eloc,Gdap1,Jph1,Ly96,Tmem70	5	FALSE	FALSE	FALSE
stripe_1161	chr1	47260001	47320000	lost	-0.177	6e-5	Col19a1,Gm20172,Lmbrd1	3	FALSE	FALSE	FALSE
stripe_1162	chr1	50020001	50060000	lost	-0.1043	0.002826	Gm20172	1	FALSE	FALSE	FALSE
stripe_1163	chr1	51450001	51490000	lost	-0.1015	0.001846	Adgrb3,Gm20172	2	FALSE	FALSE	FALSE
stripe_1164	chr1	51610001	51650000	lost	-0.1966	1.406e-4	Adgrb3,Col19a1,Gm20172,Lmbrd1	4	FALSE	FALSE	FALSE
stripe_1165	chr1	61130001	61180000	lost	0.1787	3.354e-5	Ccdc115,Imp4	2	FALSE	FALSE	FALSE
stripe_1166	chr1	62740001	62810000	lost	0.0925	0.001748	Hs6st1,Neurl3,Uggt1	3	FALSE	FALSE	FALSE
stripe_1167	chr1	63730001	63770000	lost	-0.0532	0.02957	Hs6st1	1	FALSE	FALSE	FALSE
stripe_1168	chr1	84470001	84510000	lost	0.1234	7.16e-4	NA	0	FALSE	FALSE	FALSE
stripe_1169	chr1	84920001	84960000	gained	-0.096	0.003269	NA	0	FALSE	FALSE	FALSE
stripe_1170	chr1	89840001	89880000	gained	0.072	0.01155	Hecw2	1	FALSE	FALSE	FALSE
stripe_1171	chr1	90040001	90090000	gained	0.0831	0.007274	Ankrd44,Coq10b,Hspd1,Hspe1,Mob4,Sf3b1	6	FALSE	FALSE	FALSE
stripe_1172	chr1	103780001	103820000	gained	0.0635	0.01681	Als2,Bmpr2,Cdk15,Fam117b,Fzd7,Gm973,Mpp4,Nop58,Sumo1	9	FALSE	FALSE	FALSE
stripe_1173	chr1	109080001	109120000	gained	-0.074	0.01174	Akr1cl,Ccnyl1,Creb1,Crygd,Cryge,Dytn,Fastkd2,Fzd5,Klf7,Mdh1b,Mettl21a,Plekhm3	12	FALSE	FALSE	FALSE
stripe_1174	chr1	110100001	110140000	lost	-0.0485	0.04903	Creb1,Klf7	2	FALSE	FALSE	FALSE
stripe_1175	chr1	110100001	110140000	gained	-0.0458	0.04907	Creb1,Mettl21a	2	FALSE	FALSE	FALSE
stripe_1176	chr1	113410001	113460000	gained	0.2268	3.369e-5	Adam23,Dytn,Fam237a,Fastkd2,Klf7,Mdh1b	6	FALSE	FALSE	FALSE
stripe_1177	chr1	113640001	113680000	gained	0.1973	1.71e-5	Creb1,Klf7	2	FALSE	FALSE	FALSE
stripe_1178	chr1	114310001	114350000	gained	0.2602	1.379e-5	Ccnyl1,Creb1,Dytn,Fastkd2,Fzd5,Klf7,Mdh1b,Mettl21a,Plekhm3	9	FALSE	FALSE	FALSE
stripe_1179	chr1	125900001	125940000	gained	0.11	0.002551	NA	0	FALSE	FALSE	FALSE
stripe_1180	chr1	128870001	128910000	gained	0.1342	4.6e-4	Aamp,Arpc2,Cxcr1,Cxcr2,Gpbar1,Pnkd,Rufy4,Tmbim1,Tnp1,Tns1	10	FALSE	FALSE	FALSE
stripe_1181	chr1	129230001	129280000	gained	0.1212	0.001157	Tnp1	1	FALSE	FALSE	FALSE
stripe_1182	chr1	133710001	133750000	gained	-0.048	0.04252	A630095N17Rik,Abcb6,Ankzf1,Asic4,Atg9a,Cdk5r2,Cfap65,Chpf,Cnppd1,Cryba2,Des,Dnajb2,Dnpep,Fev,Glb1l,Gmppa,Ihh,Inha,Nhej1,Obsl1,Ptprn,Resp18,Retreg2,Slc23a3,Slc4a3,Speg,Stk11ip,Stk16,Tmem198,Tuba4a,Zfand2b	31	FALSE	FALSE	FALSE
stripe_1183	chr1	168660001	168710000	gained	0.0556	0.04927	Armc9,B3gnt7,Htr2b,Ncl,Psmd1	5	FALSE	FALSE	FALSE
stripe_1184	chr1	184720001	184760000	gained	0.0629	0.0236	Asb1	1	FALSE	FALSE	FALSE
stripe_1185	chr1	189680001	189720000	gained	0.0631	0.02573	Hdac4	1	FALSE	FALSE	FALSE
stripe_1186	chr10	12690001	12740000	lost	-0.0706	0.007857	NA	0	FALSE	FALSE	FALSE
stripe_1187	chr10	51770001	51810000	gained	0.0821	0.008273	Etnk2,Golt1a,Kiss1,Plekha6,Ren1,Ren2,Sox13	7	FALSE	FALSE	FALSE
stripe_1188	chr10	76530001	76560000	lost	0.0788	0.02444	Lamc1,Lamc2,Ncf2,Nmnat2,Smg7	5	FALSE	FALSE	FALSE
stripe_1189	chr10	82330001	82370000	lost	-0.0839	0.01235	Acbd6,Xpr1	2	FALSE	FALSE	FALSE
stripe_1190	chr10	92630001	92670000	gained	0.0684	0.03639	Astn1,Brinp2,Pappa2	3	FALSE	FALSE	FALSE
stripe_1191	chr10	98960001	99000000	gained	-0.0557	0.01835	Cd247,Creg1,Gpa33,Pou2f1,Rcsd1,Styxl2	6	FALSE	FALSE	FALSE
stripe_1192	chr11	24650001	24690000	gained	0.1882	1.142e-4	Cenpf,Prox1,Ptpn14,Smyd2	4	FALSE	FALSE	FALSE
stripe_1193	chr11	25830001	25880000	gained	0.1012	0.00205	Batf3,Flvcr1,Garin4,Nsl1,Spata45,Tatdn3,Vash2	7	FALSE	FALSE	FALSE
stripe_1194	chr11	26470001	26510000	lost	-0.1514	0.001617	Nenf,Pacc1,Ppp2r5a	3	FALSE	FALSE	FALSE
stripe_1195	chr11	34120001	34160000	gained	0.0551	0.04415	A130010J15Rik,Camk1g,G0s2,Hsd11b1,Lamb3,Traf3ip3	6	FALSE	FALSE	FALSE
stripe_1196	chr11	42600001	42650000	lost	-0.0642	0.04741	Cnksr3,Ipcef1	2	FALSE	FALSE	FALSE
stripe_1197	chr11	52410001	52460000	gained	0.1139	0.002591	Adat2,Aig1,Fuca2,Hivep2,Pex3,Phactr2	6	FALSE	FALSE	FALSE
stripe_1198	chr11	96030001	96080000	lost	-0.0852	0.005682	Adamts14,Eif4ebp2,Lrrc20,Nodal,Pald1,Prf1	6	FALSE	FALSE	FALSE
stripe_1199	chr12	3370001	3440000	lost	-0.0848	0.003567	2310011J03Rik,Abca7,Abhd17a,Adamtsl5,Adat3,Amh,Ap3d1,Apc2,Arhgap45,Arid3a,Atp5f1d,Atp8b3,Btbd2,Cbarp,Cfd,Cirbp,Cnn2,Creb3l3,Csnk1g2,Dapk3,Dazap1,Diras1,Dot1l,Eef2,Efna2,Elane,Fam174c,Gadd45b,Gamt,Gng7,Gpx4,Grin3b,Izumo4,Jsrp1,Kiss1r,Klf16,Lingo3,Lmnb2,Lsm7,Map2k2,Mbd3,Med16,Mex3d,Midn,Mknk2,Mob3a,Ndufs7,Nmrk2,Oaz1,Onecut3,Pcsk4,Pias4,Plekhj1,Plk5,Plppr3,Polr2e,Prtn3,Ptbp1,Pwwp3a,R3hdm4,Reep6,Rexo1,Rps15,Sbno2,Scamp4,Sf3a2,Sgta,Slc39a3,Sppl2b,Stk11,Tcf3,Thop1,Timm13,Tmem259,Tmprss9,Uqcr11,Wdr18,Zbtb7a	78	FALSE	FALSE	FALSE
stripe_1200	chr12	5110001	5160000	gained	0.1095	5.335e-4	Abca7,Arhgap45,Arid3a,Cfd,Cnn2,Elane,Fgf22,Fstl3,Gpx4,Grin3b,Kiss1r,Med16,Misp,Palm,Plppr3,Polr2e,Polrmt,Prss57,Prtn3,Ptbp1,R3hdm4,Rnf126,Sbno2,Stk11,Tmem259,Wdr18	26	FALSE	FALSE	FALSE
stripe_1201	chr12	7180001	7220000	gained	0.073	0.02692	2310011J03Rik,Abca7,Abhd17a,Adamtsl5,Adat3,Apc2,Arhgap45,Arid3a,Atp5f1d,Atp8b3,Btbd2,Cbarp,Cfd,Cirbp,Cnn2,Csnk1g2,Dazap1,Efna2,Elane,Fam174c,Fgf22,Fstl3,Gamt,Gpx4,Grin3b,Hcn2,Izumo4,Kiss1r,Klf16,Mbd3,Med16,Mex3d,Midn,Misp,Mknk2,Mob3a,Ndufs7,Onecut3,Palm,Pcsk4,Plk5,Plppr3,Polr2e,Polrmt,Prss57,Prtn3,Ptbp1,Pwwp3a,R3hdm4,Reep6,Rexo1,Rnf126,Rps15,Sbno2,Scamp4,Stk11,Tcf3,Tmem259,Uqcr11,Wdr18	60	FALSE	FALSE	FALSE
stripe_1202	chr12	17770001	17810000	gained	-0.0814	0.002948	Chst11,Nopchap1,Slc41a2	3	FALSE	FALSE	FALSE
stripe_1203	chr12	45140001	45180000	gained	0.0991	0.008915	NA	0	FALSE	FALSE	FALSE
stripe_1204	chr12	53230001	53270000	gained	0.1244	0.002595	NA	0	FALSE	FALSE	FALSE
stripe_1205	chr12	54460001	54530000	gained	0.0609	0.01004	Amdhd1,Ccdc38,Elk3,Hal,Lta4h,Ntn4,Snrpf	7	FALSE	FALSE	FALSE
stripe_1206	chr12	68850001	68890000	gained	0.1028	0.004967	Fgd6,Metap2,Ndufa12,Nr2c1,Ntn4,Snrpf,Usp44,Vezt	8	FALSE	FALSE	FALSE
stripe_1207	chr12	81300001	81340000	gained	0.1306	6.104e-4	Acss3,Ccdc59,Lin7a,Mettl25,Ppfia2	5	FALSE	FALSE	FALSE
stripe_1208	chr12	86590001	86620000	gained	0.0605	0.04685	Syt1	1	FALSE	FALSE	FALSE
stripe_1209	chr12	92280001	92320000	lost	-0.0792	0.006391	Brcc3dc,Syt1	2	FALSE	FALSE	FALSE
stripe_1210	chr12	102170001	102220000	lost	0.0841	0.01326	Bbs10,Csrp2,Krr1,Nap1l1,Osbpl8,Phlda1,Zdhhc17	7	FALSE	FALSE	FALSE
stripe_1211	chr12	107550001	107590000	lost	0.0672	0.008281	Trhde	1	FALSE	FALSE	FALSE
stripe_1212	chr13	15730001	15780000	gained	0.0659	0.02575	4921536K21Rik,Castor1,Ccdc157,Drg1,Dusp18,Eif4enif1,Gal3st1,Inpp5j,Lif,Limk2,Morc2a,Mtfp1,Osbp2,Osm,Patz1,Pes1,Pik3ip1,Pla2g3,Rnf185,Rnf215,Sec14l2,Sec14l3,Sec14l4,Selenom,Sf3a1,Sfi1,Slc35e4,Smtn,Tbc1d10a,Tcn2,Tug1	31	FALSE	FALSE	FALSE
stripe_1213	chr13	19350001	19420000	gained	-0.0632	0.01996	4921536K21Rik,Dusp18,Inpp5j,Limk2,Morc2a,Osbp2,Patz1,Pik3ip1,Pla2g3,Rnf185,Selenom,Slc35e4,Smtn,Tug1	14	FALSE	FALSE	FALSE
stripe_1214	chr13	52730001	52770000	gained	0.1105	0.004403	Vstm2a	1	FALSE	FALSE	FALSE
stripe_1215	chr13	62430001	62470000	gained	0.0752	0.02	Actr2,Cep68,Rab1a,Sertad2,Slc1a4,Spred2	6	FALSE	FALSE	FALSE
stripe_1216	chr13	72320001	72370000	gained	0.0659	0.04173	1700093K21Rik,Ahsa2,Sanbr,Usp34,Xpo1	5	FALSE	FALSE	FALSE
stripe_1217	chr13	108140001	108180000	lost	-0.0855	0.006103	4930524B15Rik,Cpeb4,Efcab9,Fbxw11,Fgf18,Hba-a1,Hba-x,Hbq1a,Hbq1b,Il9r,Mpg,Npm1,Nprl3,Nsg2,Rhbdf1,Sh3pxd2b,Smim23,Snrnp25,Stk10,Ubtd2	20	FALSE	FALSE	FALSE
stripe_1218	chr14	8350001	8420000	gained	0.117	6.468e-4	Atp10b	1	FALSE	FALSE	FALSE
stripe_1219	chr14	14870001	14910000	gained	-0.0944	0.005152	Gabrb2	1	FALSE	FALSE	FALSE
stripe_1220	chr14	15570001	15610000	gained	-0.0727	0.03117	Atp10b,Gabra1,Gabra6,Gabrb2,Gabrg2	5	FALSE	FALSE	FALSE
stripe_1221	chr14	25750001	25790000	gained	0.1335	3.544e-4	Sgcd	1	FALSE	FALSE	FALSE
stripe_1222	chr14	33520001	33560000	gained	0.1168	0.003454	Cdkl3,Cdkn2aipnl,Jade2,Or2y6,Or2y8,Ppp2ca,Skp1,Tcf7,Ube2b,Vdac1	10	FALSE	FALSE	FALSE
stripe_1223	chr14	40880001	40910000	gained	0.1403	0.004994	Cdkl3,Cdkn2aipnl,Or2y6,Or2y8,Ppp2ca,Skp1,Tcf7,Ube2b	8	FALSE	FALSE	FALSE
