gene_symbol	gene_class	feature_label	n_features	min_distance	median_distance
Mmp14	DEG_up	K27ac_ChIP	52	44728.5	661196.25
Mmp14	DEG_up	P60	5	316751.5	684285.5
Mmp16	DEG_up	ChromHMM_ActiveEnhancer	25	993	1684793
Mmp16	DEG_up	K27ac_ChIP	9	840	1839052.5
Mmp19	invariant	ChromHMM_ActiveEnhancer	31	122690	1252910
Mmp19	invariant	K27ac_ChIP	72	13385	702626.5
Mmp19	invariant	P60	7	508827.5	1288982
Mmp24os1	invariant	ChromHMM_ActiveEnhancer	54	24326	1105550
Mmp24os1	invariant	ENCODE	2	22501	627605.5
Mmp24os1	invariant	K27ac_ChIP	91	2269.5	1034702.5
Mmp24os1	invariant	P60	4	27068.5	427035.75
Mmp28	DEG_down	ChromHMM_ActiveEnhancer	17	3229	1004971
Mmp28	DEG_down	K27ac_ChIP	35	617.5	896040.5
Mmp28	DEG_down	P60	2	1061519.5	1281592.25
Mmrn2	invariant	ChromHMM_ActiveEnhancer	23	12565	925865
Mmrn2	invariant	K27ac_ChIP	12	64349	354353.25
Mmut	invariant	ChromHMM_ActiveEnhancer	24	30385	1376565
Mmut	invariant	K27ac_ChIP	8	121	893926
Mnat1	DEG_down	ChromHMM_ActiveEnhancer	71	38483	945217
Mnat1	DEG_down	K27ac_ChIP	28	291427	1106926.75
Mnd1	invariant	ChromHMM_ActiveEnhancer	82	25314	1243664
Mnd1	invariant	K27ac_ChIP	25	45211	1144050.5
Mnd1	invariant	P60	2	54192.5	641608.25
Mns1	invariant	ChromHMM_ActiveEnhancer	16	530689	733561
Mns1	invariant	K27ac_ChIP	36	44409	677427.75
Mns1	invariant	P60	2	1494503.5	1635663.5
Mob1a	invariant	ChromHMM_ActiveEnhancer	32	44784	979884
Mob1a	invariant	K27ac_ChIP	34	23701.5	329238.25
Mob1a	invariant	P60	3	98739.5	145745.5
Mob3a	invariant	ChromHMM_ActiveEnhancer	32	30823	770677
Mob3a	invariant	ENCODE	1	715145	715145
Mob3a	invariant	K27ac_ChIP	121	1072.5	591928
Mob3a	invariant	P60	9	33987.5	449179
Mob4	invariant	ChromHMM_ActiveEnhancer	53	30069	1054831
Mob4	invariant	K27ac_ChIP	22	66.5	755319
Mocs2	invariant	ChromHMM_ActiveEnhancer	44	16664	927336
Mocs2	invariant	K27ac_ChIP	14	20723	961833.5
Mon1a	invariant	ChromHMM_ActiveEnhancer	19	136549	463051
Mon1a	invariant	ENCODE	1	241616.5	241616.5
Mon1a	invariant	K27ac_ChIP	82	443	564126.75
Mon1a	invariant	P60	6	184688.5	404763.75
Mon2	invariant	ChromHMM_ActiveEnhancer	50	13205	258805
Mon2	invariant	K27ac_ChIP	36	332	355070.75
Mon2	invariant	P60	2	172567.5	217792
Morc2a	invariant	ChromHMM_ActiveEnhancer	20	176391	1376509
Morc2a	invariant	K27ac_ChIP	50	313	446776.5
Morc2a	invariant	P60	2	97672.5	148152
Morn4	invariant	ChromHMM_ActiveEnhancer	42	38343	1380843
Morn4	invariant	K27ac_ChIP	37	4544	1438174.5
Morn4	invariant	P60	2	177273	776127.5
Mospd3	invariant	ChromHMM_ActiveEnhancer	21	30342	1434958
Mospd3	invariant	K27ac_ChIP	56	584.5	1522830
Mospd3	invariant	P60	7	74608	1536338
Mov10	invariant	ChromHMM_ActiveEnhancer	106	142763	784537
Mov10	invariant	K27ac_ChIP	39	46238.5	892547.5
Mov10	invariant	P60	2	887511	929746
Mpc1	invariant	ChromHMM_ActiveEnhancer	64	154004	1561450
Mpc1	invariant	K27ac_ChIP	58	1072.5	1305142.5
Mpc1	invariant	P60	4	266375.5	1736805.5
Mpeg1	DEG_up	ChromHMM_ActiveEnhancer	8	14921	1155929
Mpeg1	DEG_up	K27ac_ChIP	31	40830	1665838.5
Mpeg1	DEG_up	P60	3	1592331.5	1681237.5
Mphosph10	invariant	ChromHMM_ActiveEnhancer	62	59468	831968
Mphosph10	invariant	ENCODE	1	479292.5	479292.5
Mphosph10	invariant	K27ac_ChIP	52	439	434642.75
Mphosph10	invariant	P60	4	156058.5	351749.75
Mphosph6	invariant	ChromHMM_ActiveEnhancer	48	161457	1230907
Mphosph6	invariant	K27ac_ChIP	23	52	938367.5
Mphosph6	invariant	P60	1	951373.5	951373.5
Mpig6b	invariant	ChromHMM_ActiveEnhancer	6	47884	1070366
Mpig6b	invariant	K27ac_ChIP	64	1546	641023.75
Mpig6b	invariant	P60	3	436399	637928.5
Mplkip	invariant	ChromHMM_ActiveEnhancer	45	1692	1384908
Mplkip	invariant	K27ac_ChIP	26	159.5	1372640.5
Mpnd	invariant	ChromHMM_ActiveEnhancer	19	335989	394989
Mpnd	invariant	K27ac_ChIP	47	2894.5	456285
Mpnd	invariant	P60	2	8953	190151.75
Mpp3	DEG_down	ChromHMM_ActiveEnhancer	8	48961	658039
Mpp3	DEG_down	K27ac_ChIP	81	2843.5	751150
Mpp3	DEG_down	P60	12	9333	574211.75
Mprip	invariant	ChromHMM_ActiveEnhancer	18	130605	678695
Mprip	invariant	K27ac_ChIP	71	46577	701290.5
Mprip	invariant	P60	6	598310	1480738.75
Mpv17	invariant	ChromHMM_ActiveEnhancer	42	77753	776100
Mpv17	invariant	K27ac_ChIP	49	4004.5	539660
Mpv17	invariant	P60	2	557224.5	867014
Mpv17l	invariant	ChromHMM_ActiveEnhancer	13	149239	478339
Mpv17l	invariant	K27ac_ChIP	15	193.5	544718
Mpv17l	invariant	P60	1	480370	480370
Mpzl3	invariant	ChromHMM_ActiveEnhancer	34	55686	724086
Mpzl3	invariant	K27ac_ChIP	71	31271	620510
Mpzl3	invariant	P60	5	31498	559593
Mr1	invariant	ChromHMM_ActiveEnhancer	88	24214	378814
Mr1	invariant	K27ac_ChIP	37	11951.5	347504.5
Mr1	invariant	P60	3	71200.5	281756.5
Mre11a	invariant	ChromHMM_ActiveEnhancer	41	115754	1131754
Mre11a	invariant	K27ac_ChIP	21	514	1102979.5
Mre11a	invariant	P60	2	1175580.5	1195782.25
Mreg	DEG_down	ChromHMM_ActiveEnhancer	55	2393	754293
Mreg	DEG_down	K27ac_ChIP	23	599	534875.5
Mreg	DEG_down	P60	1	1509066	1509066
Mri1	invariant	ChromHMM_ActiveEnhancer	65	33774	1027326
Mri1	invariant	ENCODE	1	501647	501647
Mri1	invariant	K27ac_ChIP	83	393	501267.5
Mri1	invariant	P60	7	100215.5	380538.5
Mrln	DEG_down	ChromHMM_ActiveEnhancer	63	1636	325636
Mrln	DEG_down	K27ac_ChIP	27	145.5	503400.5
Mrln	DEG_down	P60	1	483177.5	483177.5
Mrnip	invariant	ChromHMM_ActiveEnhancer	22	26344	460356
Mrnip	invariant	K27ac_ChIP	50	521	307843.5
Mrnip	invariant	P60	2	50157	75913.5
Mroh8	invariant	ChromHMM_ActiveEnhancer	48	146351	747501
Mroh8	invariant	ENCODE	2	227413	855018.5
Mroh8	invariant	K27ac_ChIP	66	234	786326
Mroh8	invariant	P60	4	210988.5	1142828.75
Mrpl1	invariant	ChromHMM_ActiveEnhancer	12	12907	991857
Mrpl1	invariant	K27ac_ChIP	17	614.5	1091889.5
Mrpl13	DEG_down	ChromHMM_ActiveEnhancer	21	1506848	1818448
Mrpl13	DEG_down	K27ac_ChIP	9	3.5	637266.5
Mrpl16	invariant	ChromHMM_ActiveEnhancer	9	43809	989509
Mrpl16	invariant	K27ac_ChIP	42	48728.5	1036506.5
Mrpl16	invariant	P60	4	901943.5	1025414.25
Mrpl19	invariant	ChromHMM_ActiveEnhancer	20	117942	958292
Mrpl19	invariant	K27ac_ChIP	30	42095	1225754.5
Mrpl19	invariant	P60	3	1214312.5	1458797.5
Mrpl21	invariant	ChromHMM_ActiveEnhancer	10	99999	1115599
Mrpl21	invariant	K27ac_ChIP	48	138.5	1043236.5
Mrpl21	invariant	P60	5	561798.5	824389.5
Mrpl23	invariant	ChromHMM_ActiveEnhancer	4	29314	723600
Mrpl23	invariant	K27ac_ChIP	71	820.5	1014028
Mrpl23	invariant	P60	5	166775	1030804.5
Mrpl27	invariant	ChromHMM_ActiveEnhancer	12	170067	1134967
Mrpl27	invariant	K27ac_ChIP	66	23432	521974.75
Mrpl27	invariant	P60	6	383512	623838.25
Mrpl3	invariant	ChromHMM_ActiveEnhancer	24	470161	1381039
Mrpl3	invariant	K27ac_ChIP	42	78029.5	1417164
Mrpl3	invariant	P60	3	1409531	1473693
Mrpl30	invariant	ChromHMM_ActiveEnhancer	94	193577	1284127
Mrpl30	invariant	K27ac_ChIP	66	25408	1052294.75
Mrpl30	invariant	P60	3	1342054.5	1394073
Mrpl36	invariant	ChromHMM_ActiveEnhancer	16	143787	568813
Mrpl36	invariant	K27ac_ChIP	17	2680	879608
Mrpl42	invariant	ChromHMM_ActiveEnhancer	113	39360	1233360
Mrpl42	invariant	K27ac_ChIP	37	198.5	1021598.5
Mrpl42	invariant	P60	4	1139619	1547220.75
Mrpl44	invariant	ChromHMM_ActiveEnhancer	43	17318	1325882
Mrpl44	invariant	K27ac_ChIP	19	249	1077376.5
Mrpl45	invariant	ChromHMM_ActiveEnhancer	14	30984	574484
Mrpl45	invariant	ENCODE	1	220789	220789
Mrpl45	invariant	K27ac_ChIP	84	172	708914.5
Mrpl45	invariant	P60	8	43162.5	680351.75
Mrpl46	invariant	ChromHMM_ActiveEnhancer	69	17231	458869
Mrpl46	invariant	K27ac_ChIP	44	264	948359.25
Mrpl46	invariant	P60	5	210675	389600.5
Mrpl47	invariant	ChromHMM_ActiveEnhancer	42	12753	1450147
Mrpl47	invariant	K27ac_ChIP	14	154.5	1386217.75
Mrpl50	invariant	ChromHMM_ActiveEnhancer	34	39007	1629843
Mrpl50	invariant	K27ac_ChIP	15	111.5	461630.5
Mrpl58	invariant	ChromHMM_ActiveEnhancer	22	83352	910252
Mrpl58	invariant	ENCODE	1	186533.5	186533.5
Mrpl58	invariant	K27ac_ChIP	106	254.5	727093.5
Mrpl58	invariant	P60	10	157033.5	637915.25
Mrps14	invariant	ChromHMM_ActiveEnhancer	94	52585	647765
Mrps14	invariant	K27ac_ChIP	25	75	962087.5
Mrps16	invariant	ChromHMM_ActiveEnhancer	66	99034	955416
Mrps16	invariant	K27ac_ChIP	30	45210.5	552637.5
Mrps18b	invariant	ChromHMM_ActiveEnhancer	5	74311	359511
Mrps18b	invariant	K27ac_ChIP	56	2061.5	848405.5
Mrps18b	invariant	P60	3	212276.5	1286604
Mrps18c	invariant	ChromHMM_ActiveEnhancer	17	428627	934427
Mrps18c	invariant	K27ac_ChIP	16	88	699580.5
Mrps18c	invariant	P60	2	1091179	1204147.25
Mrps22	invariant	ChromHMM_ActiveEnhancer	38	271860	1298650
Mrps22	invariant	K27ac_ChIP	28	37821	1719147.75
Mrps22	invariant	P60	3	1746947.5	1862222.5
Mrps24	invariant	ChromHMM_ActiveEnhancer	34	315020	723380
Mrps24	invariant	ENCODE	1	294864	294864
Mrps24	invariant	K27ac_ChIP	76	25207	761167.75
Mrps24	invariant	P60	7	308986	1244309.5
Mrps25	invariant	ChromHMM_ActiveEnhancer	64	193833	1474633
Mrps25	invariant	K27ac_ChIP	34	24096	1116880.5
Mrps25	invariant	P60	2	808256	1119418
Mrps27	DEG_down	ChromHMM_ActiveEnhancer	74	14214	426486
Mrps27	DEG_down	K27ac_ChIP	25	92.5	320998.5
Mrps27	DEG_down	P60	1	1879606	1879606
Mrps30	invariant	ChromHMM_ActiveEnhancer	52	446052	724152
Mrps30	invariant	K27ac_ChIP	11	726656.5	1151415
Mrps31	invariant	ChromHMM_ActiveEnhancer	45	32239	667339
Mrps31	invariant	ENCODE	1	611399.5	611399.5
Mrps31	invariant	K27ac_ChIP	42	234	638610.5
Mrps31	invariant	P60	3	135635	617044
Mrps33	invariant	ChromHMM_ActiveEnhancer	79	112	849888
Mrps33	invariant	K27ac_ChIP	30	174.5	611030.75
Mrps33	invariant	P60	1	609752.5	609752.5
Mrps9	DEG_down	ChromHMM_ActiveEnhancer	44	37467	690567
Mrps9	DEG_down	K27ac_ChIP	16	380	649483.25
Mrrf	invariant	ChromHMM_ActiveEnhancer	68	99811	535939
Mrrf	invariant	ENCODE	1	516819	516819
Mrrf	invariant	K27ac_ChIP	45	370.5	799479
Mrrf	invariant	P60	2	460890.5	1040756.25
Mrs2	invariant	ChromHMM_ActiveEnhancer	40	721	792429
Mrs2	invariant	K27ac_ChIP	22	82591.5	1367275
Ms4a6b	invariant	ChromHMM_ActiveEnhancer	9	297688	959188
Ms4a6b	invariant	K27ac_ChIP	41	302607.5	807140.5
Ms4a6b	invariant	P60	4	648064.5	771535.25
Msantd3	invariant	ChromHMM_ActiveEnhancer	105	6965	1637035
Msantd3	invariant	K27ac_ChIP	39	1505.5	1550228.5
Msantd3	invariant	P60	3	1584032	1686725
Msl1	invariant	ChromHMM_ActiveEnhancer	16	25816	1149716
Msl1	invariant	ENCODE	1	1259011	1259011
Msl1	invariant	K27ac_ChIP	81	721	1125995
Msl1	invariant	P60	8	46703.5	1304371.25
Msl2	invariant	ChromHMM_ActiveEnhancer	49	85899	1222399
Msl2	invariant	K27ac_ChIP	51	707	1115600.5
Msl2	invariant	P60	2	610218.5	904375.75
Msl3	invariant	ChromHMM_ActiveEnhancer	10	1602	1215952
Msl3	invariant	K27ac_ChIP	11	119.5	1316671
Msn	DEG_up	ChromHMM_ActiveEnhancer	12	75858	1085042
Msn	DEG_up	K27ac_ChIP	12	76365	915475.5
Mss51	invariant	ChromHMM_ActiveEnhancer	65	98999	808299
Mss51	invariant	K27ac_ChIP	29	49289	555616
Mst1	invariant	ChromHMM_ActiveEnhancer	20	50936	681500
Mst1	invariant	ENCODE	1	49331.5	49331.5
Mst1	invariant	K27ac_ChIP	84	1309	572918.25
Mst1	invariant	P60	7	7596.5	732405.5
Mta3	invariant	ChromHMM_ActiveEnhancer	29	34237	283237
Mta3	invariant	K27ac_ChIP	13	717	354443
Mtap	invariant	ChromHMM_ActiveEnhancer	52	2578	1122372
Mtap	invariant	K27ac_ChIP	17	415749.5	1104969.5
Mtarc2	DEG_down	ChromHMM_ActiveEnhancer	15	118949	792751
Mtarc2	DEG_down	K27ac_ChIP	16	151757.5	1306017.75
Mtch2	invariant	ChromHMM_ActiveEnhancer	57	23455	546845
Mtch2	invariant	ENCODE	1	1562276.5	1562276.5
Mtch2	invariant	K27ac_ChIP	69	1169.5	611252
Mtch2	invariant	P60	9	20303.5	286727.5
Mtcl2	DEG_up	ChromHMM_ActiveEnhancer	48	15846	593304
Mtcl2	DEG_up	ENCODE	2	27118	654723.5
Mtcl2	DEG_up	K27ac_ChIP	68	1952.5	692713
Mtcl2	DEG_up	P60	4	10693.5	942533.75
Mtdh	invariant	ChromHMM_ActiveEnhancer	61	31794	1459794
Mtdh	invariant	K27ac_ChIP	18	411.5	913769.5
Mterf3	invariant	ChromHMM_ActiveEnhancer	2	1303812	1315612
Mterf3	invariant	K27ac_ChIP	10	55.5	707987.75
Mtfp1	invariant	ChromHMM_ActiveEnhancer	21	133355	942255
Mtfp1	invariant	ENCODE	1	1915099	1915099
Mtfp1	invariant	K27ac_ChIP	67	555	804911
Mtfp1	invariant	P60	3	247622.5	348581.5
Mtg1	invariant	ChromHMM_ActiveEnhancer	14	236164	1033564
Mtg1	invariant	K27ac_ChIP	64	371.5	1197499.25
Mtg1	invariant	P60	6	231963	1174310.25
Mtg2	invariant	ChromHMM_ActiveEnhancer	104	15612	1734250
Mtg2	invariant	K27ac_ChIP	76	27823	1256227
Mtg2	invariant	P60	5	750810.5	1069549
Mthfs	DEG_down	ChromHMM_ActiveEnhancer	28	30024	956100
Mthfs	DEG_down	K27ac_ChIP	23	584	847105
Mthfs	DEG_down	P60	2	1486902	1703759
Mthfsl	invariant	ChromHMM_ActiveEnhancer	40	7896	1523454
Mthfsl	invariant	K27ac_ChIP	22	616	878745
Mthfsl	invariant	P60	1	1977282	1977282
Mtif2	invariant	ChromHMM_ActiveEnhancer	24	235192	714042
Mtif2	invariant	K27ac_ChIP	18	21537.5	566032.5
Mtif3	invariant	ChromHMM_ActiveEnhancer	12	471600	597550
Mtif3	invariant	K27ac_ChIP	33	95521.5	1084658.5
Mtif3	invariant	P60	2	101519.5	287084.5
Mtm1	DEG_down	ChromHMM_ActiveEnhancer	34	10533	186017
Mtm1	DEG_down	K27ac_ChIP	11	60449.5	605874.5
Mtmr14	invariant	ChromHMM_ActiveEnhancer	71	75543	722057
Mtmr14	invariant	K27ac_ChIP	49	160	635254
Mtmr14	invariant	P60	5	304878	607070.5
Mtmr2	invariant	ChromHMM_ActiveEnhancer	39	53310	269310
Mtmr2	invariant	K27ac_ChIP	19	890.5	449128
Mtmr2	invariant	P60	2	139336.5	159538.25
Mtmr6	invariant	ChromHMM_ActiveEnhancer	70	35272	439372
Mtmr6	invariant	K27ac_ChIP	37	145.5	493777.5
Mtmr6	invariant	P60	1	111090	111090
Mtrf1	invariant	ChromHMM_ActiveEnhancer	51	65672	511472
Mtrf1	invariant	K27ac_ChIP	17	236.5	239959
Mtrf1	invariant	P60	1	255012	255012
Mtrf1l	invariant	ChromHMM_ActiveEnhancer	76	44390	1316490
Mtrf1l	invariant	K27ac_ChIP	36	542	1270350.5
Mtrf1l	invariant	P60	5	315762	1255720
Mtrfr	invariant	ChromHMM_ActiveEnhancer	31	106389	753811
Mtrfr	invariant	K27ac_ChIP	90	459.5	829215.5
Mtrfr	invariant	P60	11	16358.5	727171.5
Mtrr	invariant	ChromHMM_ActiveEnhancer	15	321649	961551
Mtrr	invariant	K27ac_ChIP	22	124	1157034
Mtrr	invariant	P60	1	948431.5	948431.5
Mtss1	invariant	ChromHMM_ActiveEnhancer	88	4505	1057755
Mtss1	invariant	K27ac_ChIP	57	2444	666372
Mtss1	invariant	P60	1	1347162	1347162
Mttp	invariant	ChromHMM_ActiveEnhancer	160	47588	925500
Mttp	invariant	K27ac_ChIP	54	587	754483.25
Mttp	invariant	P60	3	674296	1035648
Mturn	invariant	ChromHMM_ActiveEnhancer	78	11824	796076
Mturn	invariant	K27ac_ChIP	61	835	610252
Mturn	invariant	P60	3	150103.5	227439
Mtus2	DEG_down	ChromHMM_ActiveEnhancer	15	90980	1086180
Mtus2	DEG_down	K27ac_ChIP	41	828.5	971396
Mtus2	DEG_down	P60	2	520870.5	706435.5
Muc1	invariant	ChromHMM_ActiveEnhancer	25	556443	1003957
Muc1	invariant	ENCODE	1	1080781	1080781
Muc1	invariant	K27ac_ChIP	75	16512	807271.5
Muc1	invariant	P60	4	609105	1025809.25
Muc5b	invariant	ChromHMM_ActiveEnhancer	5	226770	1220430
Muc5b	invariant	K27ac_ChIP	66	63190	542781
Muc5b	invariant	P60	5	137943.5	403112
Mul1	invariant	ChromHMM_ActiveEnhancer	48	66771	1605771
Mul1	invariant	K27ac_ChIP	75	20204.5	1140475
Mul1	invariant	P60	9	387098.5	1027077
Mvk	invariant	ChromHMM_ActiveEnhancer	21	254131	1403569
Mvk	invariant	ENCODE	1	874249.5	874249.5
Mvk	invariant	K27ac_ChIP	80	110.5	797274.75
Mvk	invariant	P60	8	774341.5	1101756.5
Mvp	invariant	ChromHMM_ActiveEnhancer	16	48921	986000
Mvp	invariant	K27ac_ChIP	71	2287	573806
Mvp	invariant	P60	6	5398	34838.75
Mx2	invariant	ChromHMM_ActiveEnhancer	29	166892	1374808
Mx2	invariant	K27ac_ChIP	20	96800	652860.5
Mxi1	invariant	ChromHMM_ActiveEnhancer	24	50818	157932
Mxi1	invariant	K27ac_ChIP	31	2055	183135
Mxi1	invariant	P60	3	8142.5	46242.5
Mybbp1a	DEG_up	ChromHMM_ActiveEnhancer	13	140745	568545
Mybbp1a	DEG_up	K27ac_ChIP	32	46937.5	648181.75
Mybbp1a	DEG_up	P60	2	311139	444958
Mybl2	invariant	ChromHMM_ActiveEnhancer	48	146287	826313
Mybl2	invariant	K27ac_ChIP	29	37084	1406543.5
Mybl2	invariant	P60	3	387265	638658.5
Mybpc1	invariant	ChromHMM_ActiveEnhancer	37	153952	1371448
Mybpc1	invariant	K27ac_ChIP	17	101759.5	1312502
Mycbp2	invariant	ChromHMM_ActiveEnhancer	59	1686	1326514
Mycbp2	invariant	K27ac_ChIP	22	3192.5	1531524.5
Mycbpap	invariant	ChromHMM_ActiveEnhancer	12	38042	1002942
Mycbpap	invariant	K27ac_ChIP	66	22301.5	536096.25
Mycbpap	invariant	P60	6	297528.5	695859.5
Mycl	DEG_up	ChromHMM_ActiveEnhancer	11	57648	522248
Mycl	DEG_up	K27ac_ChIP	25	701.5	681463
Mycl	DEG_up	P60	1	674662.5	674662.5
Mydgf	invariant	ChromHMM_ActiveEnhancer	19	157780	216780
Mydgf	invariant	K27ac_ChIP	47	50133.5	291653
Mydgf	invariant	P60	2	169256	181198.75
Myg1	invariant	ChromHMM_ActiveEnhancer	28	97191	972500
Myg1	invariant	K27ac_ChIP	49	51623.5	953888
Myg1	invariant	P60	1	1432194	1432194
Myh7b	DEG_up	ChromHMM_ActiveEnhancer	54	183888	1057500
Myh7b	DEG_up	ENCODE	2	185713	813318.5
Myh7b	DEG_up	K27ac_ChIP	89	21174	1041331
Myh7b	DEG_up	P60	4	15799.5	525508.25
Myh9	invariant	ChromHMM_ActiveEnhancer	33	5975	699725
Myh9	invariant	ENCODE	1	32631	32631
Myh9	invariant	K27ac_ChIP	89	545	1158394.5
Myh9	invariant	P60	9	30966	1383783
Myl4	invariant	ChromHMM_ActiveEnhancer	15	74037	420263
Myl4	invariant	K27ac_ChIP	62	648.5	1412780.75
Myl4	invariant	P60	7	283492.5	1427369.5
Myl6b	invariant	ChromHMM_ActiveEnhancer	34	58185	1010485
Myl6b	invariant	K27ac_ChIP	72	5273	437852.5
Myl6b	invariant	P60	7	216602.5	996757
Mylip	invariant	ChromHMM_ActiveEnhancer	120	72258	1091392
Mylip	invariant	K27ac_ChIP	33	113	1326951
Mylip	invariant	P60	3	1088922	1680569.5
Mynn	invariant	ChromHMM_ActiveEnhancer	39	9565	674835
Mynn	invariant	K27ac_ChIP	13	216.5	493689.5
Myo15a	invariant	ChromHMM_ActiveEnhancer	19	100639	511761
Myo15a	invariant	K27ac_ChIP	73	51026.5	659878.5
Myo15a	invariant	P60	7	209724	999284.5
Myo18a	invariant	ChromHMM_ActiveEnhancer	40	23154	1333550
Myo18a	invariant	K27ac_ChIP	74	690	766005.5
Myo18a	invariant	P60	4	1489218.5	1802546.25
Myo1a	invariant	ChromHMM_ActiveEnhancer	33	105270	651530
Myo1a	invariant	K27ac_ChIP	75	5113	644481
Myo1a	invariant	P60	7	40517	576912.5
Myo1b	DEG_down	ChromHMM_ActiveEnhancer	130	61629	674721
Myo1b	DEG_down	K27ac_ChIP	30	525.5	574553.25
Myo1d	DEG_down	ChromHMM_ActiveEnhancer	27	96875	1078125
Myo1d	DEG_down	K27ac_ChIP	31	97531.5	698911.5
Myo1d	DEG_down	P60	2	291913.5	711444
Myocd	DEG_down	ChromHMM_ActiveEnhancer	13	134589	215889
Myocd	DEG_down	K27ac_ChIP	18	182	165670.25
Myocd	DEG_down	P60	1	143887.5	143887.5
Myod1	DEG_up	ChromHMM_ActiveEnhancer	10	69526	216176
Myod1	DEG_up	ENCODE	1	170694	170694
Myod1	DEG_up	K27ac_ChIP	98	19752	771539.25
Myod1	DEG_up	P60	8	128331	924921.5
Myof	DEG_down	ChromHMM_ActiveEnhancer	25	51477	813923
Myof	DEG_down	K27ac_ChIP	19	11216.5	869118
Myrfl	invariant	ChromHMM_ActiveEnhancer	72	1219	716619
Myrfl	invariant	K27ac_ChIP	30	18352.5	814296.5
Myrfl	invariant	P60	3	16723.5	251523.5
Mysm1	invariant	ChromHMM_ActiveEnhancer	11	76200	656400
Mysm1	invariant	K27ac_ChIP	6	72811.5	682115.25
Myt1l	DEG_down	ChromHMM_ActiveEnhancer	68	18916	377466
Myt1l	DEG_down	K27ac_ChIP	37	41	390804
Myt1l	DEG_down	P60	2	8869	178757.5
Mzt1	invariant	ChromHMM_ActiveEnhancer	14	35234	1134466
Mzt1	invariant	K27ac_ChIP	11	247	877792
Mzt2	invariant	ChromHMM_ActiveEnhancer	18	242169	1760950
Mzt2	invariant	K27ac_ChIP	35	1013	1589035
Mzt2	invariant	P60	3	1637113.5	1791281
Naa15	invariant	ChromHMM_ActiveEnhancer	75	26248	597148
Naa15	invariant	K27ac_ChIP	43	1114	481875.5
Naa15	invariant	P60	4	115843.5	1161861.25
Naa16	invariant	ChromHMM_ActiveEnhancer	51	58678	504478
Naa16	invariant	K27ac_ChIP	17	212.5	232965
Naa16	invariant	P60	1	248018	248018
Naa25	invariant	ChromHMM_ActiveEnhancer	18	288636	1188350
Naa25	invariant	K27ac_ChIP	62	54282.5	911854.5
Naa25	invariant	P60	10	150537.5	791754
Naa35	invariant	ChromHMM_ActiveEnhancer	52	56041	1560159
Naa35	invariant	K27ac_ChIP	45	273.5	679600
Naa35	invariant	P60	3	64803	651828
Naa38	invariant	ChromHMM_ActiveEnhancer	13	240213	1752187
Naa38	invariant	ENCODE	1	1732846.5	1732846.5
Naa38	invariant	K27ac_ChIP	80	234.5	598573
Naa38	invariant	P60	4	14965	467542.75
Naaladl2	DEG_down	ChromHMM_ActiveEnhancer	59	1439	759739
Naaladl2	DEG_down	K27ac_ChIP	5	237	759268
Nabp1	DEG_down	ChromHMM_ActiveEnhancer	130	2225	532175
Nabp1	DEG_down	K27ac_ChIP	29	208.5	635357
Nacc2	invariant	ChromHMM_ActiveEnhancer	26	14118	1086482
Nacc2	invariant	K27ac_ChIP	84	3582	650459.5
Nacc2	invariant	P60	7	8461	543159.5
Naga	invariant	ChromHMM_ActiveEnhancer	36	65025	952875
Naga	invariant	K27ac_ChIP	49	7254	592768.5
Naga	invariant	P60	4	65225.5	524554.5
Nalcn	DEG_down	ChromHMM_ActiveEnhancer	25	91244	1663144
Nalcn	DEG_down	K27ac_ChIP	39	298.5	1164194.5
Nalcn	DEG_down	P60	7	727496.5	1163141
Nans	invariant	ChromHMM_ActiveEnhancer	120	40248	408352
Nans	invariant	K27ac_ChIP	48	180.5	416085.75
Nans	invariant	P60	4	260152	387481.5
Napa	invariant	ChromHMM_ActiveEnhancer	11	30042	717042
Napa	invariant	K27ac_ChIP	30	3125.5	304881.75
Napa	invariant	P60	8	6165	141278
Narf	invariant	ChromHMM_ActiveEnhancer	9	436953	975553
Narf	invariant	K27ac_ChIP	85	128	1138066.5
Narf	invariant	P60	5	995806.5	1425634
Nat10	invariant	ChromHMM_ActiveEnhancer	151	30430	1578370
Nat10	invariant	ENCODE	1	1920024	1920024
Nat10	invariant	K27ac_ChIP	72	175	781201.5
Nat10	invariant	P60	5	618669.5	1709141.5
Nat8f1	invariant	ChromHMM_ActiveEnhancer	41	88613	655013
Nat8f1	invariant	K27ac_ChIP	40	260	596021.5
Nat8f1	invariant	P60	2	403485.5	687056.75
Nat8f3	invariant	ChromHMM_ActiveEnhancer	37	2344	514644
Nat8f3	invariant	K27ac_ChIP	39	149683	696961
Nat8f3	invariant	P60	2	253542.5	687056.75
Nav3	invariant	ChromHMM_ActiveEnhancer	127	2804	804504
Nav3	invariant	K27ac_ChIP	28	1414	743285
Naxd	invariant	ChromHMM_ActiveEnhancer	51	115006	1393894
Naxd	invariant	K27ac_ChIP	45	74	1308449
Naxd	invariant	P60	3	294515.5	1416012
Naxe	invariant	ChromHMM_ActiveEnhancer	50	23305	1186445
Naxe	invariant	ENCODE	1	89781	89781
Naxe	invariant	K27ac_ChIP	77	16491	627330.5
Naxe	invariant	P60	3	98100.5	162921
Nbea	invariant	ChromHMM_ActiveEnhancer	55	4801	594201
Nbea	invariant	K27ac_ChIP	44	1403	643038
Nbea	invariant	P60	2	397386.5	551277.75
Nbeal1	invariant	ChromHMM_ActiveEnhancer	56	2301	725949
