chr	start	end	enhancer_class	n_abc_pairs	mean_delta_abc	mean_delta_unnorm	n_gained	n_lost
chr19	57296610	57296850	Stable	1	-0.002929	-0.026331	0	0
chr9	40316960	40317154	Stable	1	0.002021	0.013131	0	0
chr10	90814506	90814854	Stable	1	-0.033388	-0.013405	0	1
chr8	111343380	111343667	Stable	1	-0.009272	-0.074937	0	0
chr2	35972400	35972559	Stable	1	0.003245	0.013253	0	0
chr9	113742598	113742775	Stable	1	0.008062	0.033992	0	0
chr2	59699961	59700266	Stable	1	0.001716	-0.003396	0	0
chr3	109932261	109932760	Stable	11	-0.0106468181818182	-0.03731	4	7
chr14	111249715	111249867	Stable	1	0.020362	0.004294	1	0
chr2	157077718	157077834	Stable	5	-0.0013294	-0.000417599999999996	0	0
chr15	79436447	79436756	Stable	1	-0.000506	-0.001387	0	0
chr15	75884028	75884438	Stable	2	0.010661	0.0826325	1	0
chr4	101458477	101458681	Stable	3	-0.00363433333333333	-0.031629	0	0
chr15	73687530	73687876	Stable	1	0.00087	0.015037	0	0
chr4	155344223	155344318	Stable	1	0.004924	0.052756	0	0
chr2	103796583	103796691	Stable	2	0.010931	0.094398	1	0
chr15	98799494	98799648	Stable	1	-0.005316	-0.023542	0	0
chr14	39473968	39474193	Stable	4	-0.01858475	0.02560125	1	2
chr10	40300759	40301017	Stable	3	0.0173113333333333	0.056057	1	0
chr12	24734918	24735311	Stable	3	0.000722666666666667	0.00882533333333333	0	0
chr9	30896767	30897046	Stable	1	0.002742	0.011253	0	0
chr2	54436997	54437166	Stable	2	0.0198885	0.1341875	2	0
chr16	89960231	89960835	Stable	1	0.007668	0.096769	0	0
chr10	80053334	80054273	Stable	11	0.00400418181818182	0.111360727272727	1	0
chr12	73450631	73451184	Stable	2	0.0074345	0.043017	0	0
chr9	119982426	119982621	Stable	4	-0.000578	0.023565	0	0
chr7	127815976	127816072	Stable	5	-0.0074976	-0.1228688	0	2
chr3	121636400	121636878	Stable	2	-0.023744	-0.0252	0	1
chr13	48850390	48850769	Stable	1	-0.008181	-0.092086	0	0
chr11	77446578	77446959	Stable	1	0.004901	0.036635	0	0
chr7	24817616	24817802	Stable	2	-0.003047	-0.0581035	0	0
chr9	107593136	107593826	Stable	18	-0.00408716666666667	-0.115088944444444	0	4
chr11	87442822	87443241	Stable	6	-0.0134128333333333	-0.0508771666666667	0	4
chr3	37758164	37758404	Stable	1	-0.050356	-0.188485	0	1
chr2	181766664	181767248	Stable	8	0.006238875	-0.0223025	2	0
chr7	87925923	87926237	Stable	1	0.01564	0.005794	1	0
chr17	35836316	35836427	Stable	2	0.003141	0.0380765	0	0
chr13	42709210	42709438	Stable	1	-0.00275	-0.004113	0	0
chr19	4745751	4746021	Stable	2	0.0032345	0.0458555	0	0
chr8	125390146	125390676	Stable	2	-0.003184	-0.0218535	0	0
chr1	83296539	83296776	Stable	2	0.006088	0.0393875	0	0
chr12	117200182	117200496	Stable	1	-0.001524	-0.002135	0	0
chr11	94404624	94405168	Stable	1	0.00185	-0.040218	0	0
chr9	96867202	96867505	Stable	3	-0.0153666666666667	-0.0879616666666667	0	2
chr2	27229400	27230079	Stable	5	-0.0081962	0.0141626	1	4
chr1	134651321	134652284	Stable	4	-0.0062295	0.0469435	0	2
chr15	79148640	79148852	Stable	2	0.009494	0.0535455	0	0
chr12	76810921	76811420	Stable	4	0.00075925	-0.04768375	0	0
chr2	127627327	127627727	Stable	1	0.007483	0.013319	0	0
chr2	165219051	165219306	Stable	1	-0.003723	-0.060919	0	0
chr16	4558579	4559155	Stable	10	0.0062494	0.0593039	3	0
chr18	55073744	55074028	Stable	1	-0.006388	-0.066275	0	0
chr9	21196580	21196957	Stable	6	0.00623033333333333	0.047565	2	0
chr13	78201660	78202045	Stable	8	0.008276375	0.019292125	2	1
chr10	116540850	116541033	Stable	2	0.00932	0.033899	0	0
chr7	60003597	60003751	Stable	3	0.004159	-0.0375813333333333	1	0
chr4	110287481	110287690	Stable	3	0.00309466666666667	0.00925466666666667	1	0
chr16	85096349	85096567	Stable	1	-0.005256	-0.06629	0	0
chr12	38786716	38786824	Stable	1	0.008902	0.096816	0	0
chr18	36286161	36286629	Stable	1	0.017077	0.218871	1	0
chr19	46356692	46357103	Stable	5	-0.0066962	-0.078524	0	1
chr19	23942959	23943261	Stable	2	0.0047345	0.0101525	1	0
chr14	20697144	20697255	Stable	3	-0.00953933333333333	-0.057509	0	2
chr7	47117104	47117113	Stable	3	0.06363	0.224683666666667	3	0
chr11	6404805	6404896	Stable	2	0.000789	0.0019285	0	0
chr7	126897902	126898572	Stable	6	0.00316283333333333	0.062925	1	0
chr15	96171443	96171606	Stable	1	-0.003425	-0.002453	0	0
chr11	104155187	104155702	Stable	11	-0.002925	-0.0734544545454546	3	5
chr3	88215204	88215371	Stable	5	0.0024674	0.1345646	1	1
chr11	53849997	53850166	Stable	1	0.012592	0.037221	1	0
chr4	154898233	154898396	Stable	3	0.000359333333333333	-0.042331	0	0
chr11	94962221	94962356	Stable	1	0.004106	-0.004495	0	0
chr18	62685467	62685707	Stable	2	0.0052575	0.012625	0	0
chr15	86110712	86111094	Stable	2	-0.007093	-0.2281455	0	0
chr11	60311054	60311906	Stable	6	-0.00433516666666667	-0.0034555	0	1
chr12	99057616	99057896	Stable	1	0.010833	0.051023	1	0
chr5	34642961	34643243	Stable	1	0.00597	0.083775	0	0
chr1	183439030	183439356	Stable	4	-0.01446025	-0.02412575	1	3
chr2	163443537	163443866	Stable	5	0.0038742	-0.0085784	2	1
chr6	118019430	118019898	Stable	1	-0.005381	-0.056198	0	0
chr11	16514288	16514442	Stable	1	0.000324	0.012167	0	0
chr11	70027439	70027656	Stable	5	-0.0084902	-0.0583412	0	1
chr17	30935353	30935593	Stable	1	0.004774	0.017465	0	0
chr7	118595297	118595596	Stable	3	0.00793633333333333	0.0594236666666667	1	0
chr8	11762168	11762480	Stable	10	-0.0079537	-0.0311572	2	4
chr5	93048864	93049390	Stable	14	-0.00735621428571429	-0.0578571428571429	2	8
chr1	6760675	6760971	Stable	2	-0.0099495	-0.009043	0	1
chr12	108372246	108372655	Stable	3	-0.006906	-0.117155333333333	0	1
chr4	154827219	154827583	Stable	1	-0.007095	-0.040382	0	0
chr8	25200859	25201406	Stable	12	-0.00846041666666667	-0.00296408333333333	0	2
chr13	12196091	12196443	Stable	6	-0.00572333333333333	-0.011386	0	2
chr15	98628613	98628962	Stable	1	0.001126	0.021844	0	0
chr4	117904934	117905157	Stable	2	0.002486	0.032101	0	0
chr18	40178669	40179032	Stable	1	0.084185	0.256875	1	0
chr8	47288431	47289535	Stable	5	-0.0150636	0.001347	0	2
chr14	38991994	38992594	Stable	1	-0.048252	-0.006023	0	1
chr7	25112641	25112767	Stable	2	0.004842	0.05502	0	0
chr5	98189527	98190022	Stable	4	-0.0012235	-0.00042225	0	0
chr6	121560306	121560658	Stable	1	-0.003223	-0.001491	0	0
chr18	80669500	80669649	Stable	1	0.009456	0.018212	0	0
chr4	141219895	141220111	Stable	1	0.00691	0.033867	0	0
chr8	95702800	95703218	Stable	18	-0.00310505555555556	0.0401057777777778	5	4
chr3	129640304	129640509	Stable	1	-0.01469	-0.009526	0	1
chr18	73863482	73863788	Stable	1	0.001891	0.031526	0	0
chr11	53479177	53479416	Stable	2	0.0104595	0.113564	1	0
chr5	125268503	125268677	Stable	1	0.002955	0.027398	0	0
chr7	19589978	19590529	Stable	13	0.00123723076923077	0.0294193076923077	2	1
chr1	138618027	138618246	Stable	3	0.0103123333333333	0.053161	2	1
chr13	54789957	54790422	Stable	11	-0.0102394545454545	-0.162560818181818	0	2
chr19	6286766	6286930	Stable	6	-0.00500033333333333	-0.105514833333333	0	2
chr5	113727981	113728183	Stable	8	0.00168025	0.05051925	1	0
chr15	78850109	78850324	Stable	1	-0.000401	-0.010666	0	0
chr12	71494818	71494907	Stable	1	-0.049619	-0.138058	0	1
chr15	85001471	85001781	Stable	1	0.002467	0.028671	0	0
chrX	79057344	79057486	Stable	3	0.103713666666667	0.123043333333333	3	0
chr7	39487191	39487802	Stable	3	-0.015129	-0.038245	0	2
chr10	78438085	78438513	Stable	1	0.003797	0.021546	0	0
chr9	44772736	44773135	Stable	6	0.000594333333333333	-0.0116925	0	0
chr11	116592365	116592816	Stable	3	0.00798766666666667	0.115279666666667	1	0
chr9	58613829	58614295	Stable	1	0.006884	0.038024	0	0
chr3	130060408	130061080	Stable	16	0.0040453125	0.0199518125	5	3
chr17	24206520	24206664	Stable	2	-7e-05	-0.034704	0	0
chr3	138526847	138527509	Stable	5	0.012258	0.0410046	3	0
chr5	143363862	143363971	Stable	1	0.002349	0.027978	0	0
chr3	59021215	59021456	Stable	1	0.001241	0.008062	0	0
chr2	31489224	31489670	Stable	2	-0.0046085	0.005542	0	0
chr15	78389849	78390363	Stable	1	-0.002786	-0.050001	0	0
chr8	92903162	92903329	Stable	1	0.142391	0.14977	1	0
chr7	107666051	107666177	Stable	1	0.003014	0.001882	0	0
chr9	13671087	13671650	Stable	4	-0.0082545	-0.03327625	0	3
chr16	32660678	32661284	Stable	6	0.0114393333333333	0.0424761666666667	3	0
chr17	68837632	68837786	Stable	3	-0.00488366666666667	-0.002164	1	1
chr6	54554430	54554621	Stable	1	0.003682	0.023062	0	0
chr8	120289629	120290133	Stable	4	-0.0001995	-0.00230425	0	0
chr8	104570868	104571319	Stable	6	0.0175833333333333	0.0410518333333333	2	0
chr9	46026053	46026431	Stable	2	0.00362	0.0382035	0	0
chr17	21534566	21534654	Stable	2	-0.0005395	-0.005485	0	0
chr18	84862460	84862719	Stable	1	0.006409	0.006123	0	0
chr9	40321157	40321678	Stable	1	0.005374	0.029875	0	0
chr6	72891376	72891515	Stable	1	0.015879	0.076879	1	0
chr5	14522151	14522266	Stable	1	-0.006804	-0.023617	0	0
chr1	134196500	134196785	Stable	3	0.00624666666666667	0.106333	1	0
chr5	122176387	122176711	Stable	1	-0.000239	-0.013937	0	0
chr15	12215301	12216027	Stable	26	-0.00339053846153846	0.0213073846153846	9	9
chr16	85010744	85011009	Stable	3	-0.007721	-0.0318316666666667	1	1
chr17	24494745	24494856	Stable	1	0.004897	0.094636	0	0
chr15	83100073	83100279	Stable	1	0.002745	0.02158	0	0
chr9	107904826	107905017	Stable	1	0.007676	0.091836	0	0
chr11	97149890	97150482	Stable	2	0.006807	0.0650315	1	0
chr7	7188201	7188535	Stable	2	0.002697	0.0043835	0	0
chr12	82312078	82312587	Stable	2	-0.0096215	-0.048078	0	0
chr2	155385184	155385376	Stable	2	0.0080225	0.068421	1	0
chr9	41156558	41156884	Stable	2	0.0088375	0.022738	1	0
chr15	102224274	102224928	Stable	1	0.00502	0.046	0	0
chr4	133250693	133251059	Stable	2	-0.003791	-0.038	0	0
chr19	32178162	32178547	Stable	1	-0.010553	-0.020038	0	1
chr1	181545450	181545678	Stable	2	-0.0155955	-0.0113225	0	1
chr3	95732650	95733022	Stable	1	0.001923	0.018897	0	0
chr5	51552606	51552762	Stable	1	-0.00854	0.040995	0	0
chr9	62471690	62472065	Stable	5	-0.0039116	-0.0418794	0	0
chr4	124894530	124895317	Stable	7	-0.00153557142857143	0.016273	0	1
chr6	116998948	116999604	Stable	4	-0.01138975	-0.01767025	0	2
chr4	107426763	107426990	Stable	1	0.004564	0.035033	0	0
chrX	134296333	134296778	Stable	30	-0.00460616666666667	0.0528782666666667	9	11
chr15	76114730	76114986	Stable	2	-0.003415	-0.010082	0	0
chr6	31216275	31216393	Stable	4	0.003234	0.06373175	0	0
chr8	117278902	117279203	Stable	2	0.004921	0.026496	1	0
chr2	119189257	119189623	Stable	8	0.00495375	0.031344125	2	0
chr1	72871924	72872036	Stable	3	0.004745	-0.037372	0	0
chr6	42423166	42423343	Stable	3	-0.00677733333333333	-0.00709466666666667	1	1
chr1	162635337	162635502	Stable	1	-0.008883	-0.023314	0	0
chr15	86751707	86752110	Stable	1	-0.008526	-0.016528	0	0
chr6	87513388	87513655	Stable	1	-0.000264	0.001916	0	0
chr2	25862759	25862867	Stable	1	-0.006815	-0.086861	0	0
chr14	105328262	105328880	Stable	5	-0.0085538	-0.0230558	0	2
chr16	17851929	17852346	Stable	16	-0.0022055625	-0.0203239375	2	5
chr2	168479973	168480172	Stable	1	0.001358	0.00756	0	0
chr6	126167925	126168035	Stable	1	-0.003508	-0.040004	0	0
chr7	99573491	99573609	Stable	4	-0.01551425	-0.06385375	0	3
chr16	49855120	49856039	Stable	5	-0.0110094	-0.0522476	1	3
chr11	88848722	88848926	Stable	1	0.007796	0.016936	0	0
chr3	89759685	89760207	Stable	7	-0.0132431428571429	-0.130968	0	4
chr11	109714678	109714862	Stable	1	0.003776	0.004148	0	0
chr10	60405868	60406214	Stable	3	0.0116863333333333	0.062454	2	0
chr9	99044799	99045081	Stable	1	0.028176	0.062982	1	0
chr10	58812239	58812701	Stable	1	0.03896	0.066298	1	0
chr11	70214531	70214848	Stable	11	-0.00289236363636364	-0.00203054545454545	1	2
chr8	67816933	67817374	Stable	6	0.0188673333333333	0.0348816666666667	4	2
chr3	100402772	100403050	Stable	2	0.0194385	0.0128345	1	0
chr19	42726418	42727330	Stable	5	0.0033048	0.0257954	1	0
chr2	59736336	59736789	Stable	7	-0.000108	0.0141798571428571	1	1
chr5	28170935	28171226	Stable	1	0.012697	0.093654	1	0
chr13	29015758	29016201	Stable	1	-0.012936	-0.075663	0	1
chr11	83393150	83393475	Stable	4	-0.007273	-0.02018075	0	2
chr3	18209642	18210091	Stable	1	-0.006009	0.001207	0	0
chr11	93995176	93995554	Stable	4	0.01094075	0.06892625	2	0
chr7	142435660	142435909	Stable	2	0.0089485	0.070047	1	0
chr15	83773034	83773216	Stable	1	-0.003878	0.097039	0	0
chr13	52501539	52502019	Stable	2	-0.006011	-0.026854	0	1
chr4	137919081	137919460	Stable	1	-0.00054	0.024624	0	0
chr4	125636838	125637223	Stable	1	0.001412	0.018368	0	0
chr3	141466278	141466396	Stable	4	0.0043695	-0.012447	2	1
chr8	119661022	119661454	Stable	1	-0.005335	-0.036958	0	0
chr6	100218491	100218966	Stable	2	0.007807	0.0434855	1	0
chr2	29889417	29890927	Stable	5	0.0019378	0.0419364	0	0
chr14	70627821	70627982	Stable	4	0.00455675	0.08296825	0	0
chr11	66984956	66985103	Stable	3	-0.004944	-0.0284493333333333	0	1
chr5	136929158	136929455	Stable	1	0.007356	0.038038	0	0
chr5	30869480	30870081	Stable	4	0.0017135	0.051174	0	0
chr15	76135092	76135315	Stable	2	-0.0082225	-0.0393465	0	1
chr5	143902244	143902413	Stable	3	-0.000742666666666667	-0.000623666666666667	0	0
chrX	108832775	108833128	Stable	13	-0.00489930769230769	0.0439155384615385	5	6
chrX	10450710	10450951	Stable	9	0.000263000000000001	-0.00369288888888889	3	3
chr1	36303428	36303551	Stable	1	0.011267	0.037511	1	0
chr3	101577312	101577831	Stable	12	0.0125729166666667	0.0808304166666667	7	1
chr3	28264139	28264285	Stable	4	0.00504875	0.042481	1	1
chr7	3333688	3333779	Stable	5	0.0033832	0.0509466	0	0
chr5	107279266	107279696	Stable	13	0.00259846153846154	-0.00701053846153846	4	4
chr4	107979592	107979837	Stable	4	0.012474	0.048845	2	0
chr3	55248443	55248799	Stable	2	0.0035995	0.040732	1	0
chr2	129544406	129545323	Stable	15	-0.00214526666666667	-0.0708205333333333	2	5
chr19	25259059	25259196	Stable	1	0.007386	0.006339	0	0
chr2	32727411	32727831	Stable	5	0.0079188	0.1283816	1	0
chr13	111686198	111686406	Stable	2	0.0123815	0.04383	1	0
chr3	136833935	136834246	Stable	2	0.0087765	0.0090705	1	0
chr7	101030851	101031077	Stable	1	-0.001457	-0.000702	0	0
chr2	153393067	153393502	Stable	2	-0.0014295	-0.0205085	0	0
chr9	119979799	119979965	Stable	4	-0.00697975	-0.02038025	0	1
chr16	22430266	22430617	Stable	2	-0.0079915	-0.036441	0	1
chr12	112881568	112881693	Stable	1	0.000386	0.006685	0	0
chr9	118489599	118489955	Stable	2	0.0038735	-0.0266035	1	0
chr13	24945699	24945893	Stable	1	-0.003444	-0.003738	0	0
chr10	128195027	128195452	Stable	3	0.005736	0.094134	0	0
chr17	27562322	27562414	Stable	1	0.006062	0.127296	0	0
chr8	69193197	69193472	Stable	1	-0.002523	-0.007789	0	0
chr11	35976556	35976936	Stable	1	-0.009581	0.073425	0	0
chr3	129309018	129309128	Stable	1	0.000779	0.000789	0	0
chr9	102717304	102718089	Stable	5	0.0096398	0.1460008	2	0
chr19	6420560	6420688	Stable	3	-0.0107753333333333	-0.0796683333333333	0	2
chr13	107672060	107672302	Stable	1	-0.017764	-0.000206	0	1
chr1	133045981	133046845	Stable	1	0.019884	0.171677	1	0
chr17	45680638	45680958	Stable	3	0.009074	0.0972803333333333	2	0
chr15	76715226	76715677	Stable	12	0.00517575	0.0865364166666667	2	0
chr5	120714417	120714543	Stable	1	-0.002758	-0.037787	0	0
chrX	73493715	73493834	Stable	1	-0.003086	-0.033414	0	0
chr11	98322286	98322414	Stable	1	0.004242	0.060143	0	0
chr8	106022592	106022781	Stable	3	-0.00339133333333333	-0.0207383333333333	0	0
chr3	107844387	107845022	Stable	1	-0.009527	-0.02691	0	0
chr4	134703187	134703285	Stable	1	0.007367	0.114221	0	0
chr4	106838887	106839433	Stable	20	-0.00427165	-0.02269105	2	4
chr9	106243075	106243442	Stable	9	-0.000308000000000001	0.0222785555555556	0	1
chr10	81450087	81450493	Stable	1	0.038667	0.584812	1	0
chr18	73738790	73739154	Stable	5	-0.0088234	-0.0402462	0	3
chr4	140192519	140192890	Stable	1	1.8e-05	0.036843	0	0
chr3	68575714	68575966	Stable	12	-0.000180916666666667	-0.009771	5	5
chrX	10911603	10911941	Stable	1	-0.033258	-0.029185	0	1
chr2	154711717	154712043	Stable	1	0.008703	0.021897	0	0
chr2	153494343	153494539	Stable	2	-0.0037025	-0.1111845	0	0
chr6	51468943	51469056	Stable	6	0.00800116666666667	0.0094255	2	0
chr2	165201756	165202121	Stable	1	0.003679	0.041989	0	0
chr15	91574644	91574738	Stable	1	0.008274	0.040203	0	0
chr10	86457230	86458014	Stable	1	0.001202	0.011704	0	0
chr10	84772909	84773300	Stable	1	0.007885	0.037374	0	0
chr1	181832788	181833042	Stable	2	-0.004228	0.004008	0	0
chr8	84553089	84553651	Stable	3	-0.00374666666666667	-0.0817836666666667	0	0
chr4	119245604	119245988	Stable	1	-0.020798	-0.054057	0	1
chr1	36252900	36253089	Stable	1	0.003463	-0.00576	0	0
chr3	122097145	122097166	Stable	2	0.002797	0.001162	0	0
chr1	75477269	75477759	Stable	6	-3.16666666666667e-05	-0.00404366666666667	0	0
chr13	73718391	73718542	Stable	1	0.000103	0.013483	0	0
chr11	5061919	5062115	Stable	2	0.0123045	0.093348	2	0
chr2	156982937	156983347	Stable	1	0.008383	0.099869	0	0
chr19	50661875	50661967	Stable	1	-0.011445	-0.001713	0	1
chr2	127520312	127520424	Stable	6	0.0058435	0.0407048333333333	2	1
chr9	72530290	72530530	Stable	3	0.00483433333333333	0.0457513333333333	0	0
chr17	68841410	68841500	Stable	2	0.0052975	0.0136665	0	0
chr13	35794934	35795044	Stable	2	-0.005082	-0.0039495	0	1
chr11	62259095	62259442	Stable	1	-0.00227	0.008086	0	0
chr9	72639963	72640522	Stable	5	0.002012	0.0160854	0	1
chr7	128672046	128672790	Stable	9	0.00180233333333333	-0.00482244444444445	0	0
chr16	11190107	11190487	Stable	1	-0.000978	-0.008929	0	0
chr13	44043150	44043383	Stable	4	0.00803975	0.020321	1	0
chr6	113856803	113857136	Stable	8	-0.00307825	0.047998	3	2
chr12	69241707	69242258	Stable	11	-0.0132732727272727	-0.0634247272727273	0	7
chr13	12105911	12106228	Stable	1	0.002561	0.110176	0	0
chr15	18832404	18832526	Stable	2	0.001546	0.0015415	0	0
chr12	69497182	69497456	Stable	1	0.00534	-0.024764	0	0
chr2	90543899	90544471	Stable	3	0.00654166666666667	-0.0159396666666667	1	1
chr3	84488643	84489048	Stable	1	-0.011372	0.048007	0	1
chr7	79194559	79195256	Stable	3	0.001989	0.00622533333333333	1	1
chr13	70883933	70884182	Stable	1	0.221685	0.268742	1	0
chr1	152063693	152064115	Stable	3	0.004263	-0.023812	1	0
chr1	134556564	134557247	Stable	2	-0.0093485	-0.104193	0	1
chr7	73524475	73524858	Stable	1	0.00424	0.023251	0	0
chr7	45628609	45629192	Stable	7	-0.005412	-0.105761285714286	0	2
chr1	173364460	173364736	Stable	10	0.0132584	0.0421785	6	1
chr17	74316012	74316654	Stable	8	-0.000535749999999999	0.01318	2	2
chr2	32822634	32822949	Stable	4	0.002661	0.0476075	0	0
chr5	21866353	21866587	Stable	1	0.026988	0.046489	1	0
chr11	90169917	90170252	Stable	4	-0.020557	-0.0170775	0	2
chr9	106148704	106148853	Stable	1	0.005159	0.045699	0	0
chr11	101433355	101433792	Stable	5	-0.0050882	-0.0469242	0	0
chr1	179232146	179232554	Stable	1	0.0075	0.045728	0	0
chr19	15981986	15982124	Stable	1	-0.008439	-0.045007	0	0
chr14	67922187	67922348	Stable	1	-0.004322	0.012334	0	0
chr6	118066882	118067006	Stable	12	-0.0134605833333333	-0.00762766666666666	1	7
chr11	97622536	97622718	Stable	1	4e-04	0.044779	0	0
chr9	108099735	108099915	Stable	1	0.005545	0.094982	0	0
chrX	7739160	7739687	Stable	19	0.0105771052631579	0.0885047894736842	9	1
chr15	7194269	7194436	Stable	2	0.009979	0.0030105	1	0
chr17	73882245	73882476	Stable	4	0.00417675	0.023788	0	0
chr8	22973852	22973996	Stable	1	0.004348	0.102001	0	0
chr16	92116036	92116541	Stable	4	-0.0054065	-2.92499999999998e-05	0	1
chr15	84853513	84853865	Stable	1	0.007661	0.131148	0	0
chr16	94724060	94724922	Stable	4	-0.004652	-0.0037775	0	2
chr2	124640897	124641569	Stable	7	-0.0166755714285714	-0.037607	1	3
chr1	118741155	118741607	Stable	1	0.01882	0.023363	1	0
chr18	51118352	51119150	Stable	4	0.0126055	0.02473125	2	2
chr8	83724725	83725056	Stable	1	0.005706	0.087833	0	0
chr17	45663411	45663762	Stable	1	0.02012	0.135584	1	0
chr5	136102218	136102587	Stable	2	-0.003422	-0.0155375	0	0
chr1	64993317	64993572	Stable	5	0.00809	0.0182742	1	0
chr12	4863757	4863955	Stable	1	-0.015007	-0.034484	0	1
chr6	126601948	126602305	Stable	3	0.004674	0.0510096666666667	0	0
chr18	83815709	83815911	Stable	1	-0.052135	-0.071	0	1
chr10	44303776	44303934	Stable	4	-0.008559	-0.0022545	0	2
chr13	89739368	89739603	Stable	1	0.002915	0.078589	0	0
chr5	134620593	134620704	Stable	1	0.005426	0.041429	0	0
chr12	78918356	78918717	Stable	3	2.23333333333334e-05	-0.007294	0	0
chr10	80732571	80733144	Stable	1	0.002729	0.069571	0	0
chr10	49639947	49640255	Stable	1	-0.004717	-0.047936	0	0
chr7	44527607	44528252	Stable	5	0.003134	-0.0089326	1	0
chr4	134562270	134562395	Stable	1	-0.008256	-0.120655	0	0
chr15	89106110	89106432	Stable	11	-0.0106769090909091	-0.133588	0	5
chr4	106630388	106631211	Stable	4	-0.00374925	0.00574325	0	0
chr4	154334807	154334907	Stable	1	0.00551	0.01627	0	0
chr11	62575384	62576173	Stable	8	-0.02261225	-0.10590275	0	1
chr2	30692127	30692844	Stable	6	-0.006415	-0.0709453333333333	0	1
chr4	86529153	86529627	Stable	1	0.029681	0.059211	1	0
chr6	122739904	122740209	Stable	1	-0.03284	-0.071927	0	1
chr11	114684773	114685512	Stable	15	-0.00753506666666667	-0.0639196666666667	0	5
chr18	33790200	33790320	Stable	1	-0.00241	-0.031418	0	0
chr10	80245728	80245950	Stable	3	-0.00120966666666667	-0.030778	0	0
chr17	14372157	14372704	Stable	1	-0.021193	-0.02685	0	1
chr1	39902839	39903049	Stable	5	0.0134606	0.0326744	3	0
chr10	3931969	3932145	Stable	1	0.01129	0.021676	1	0
chr16	18108299	18108681	Stable	2	-0.004843	-0.092785	0	0
