enh_key	chr	start	end	delta_activity	activity_base_WT	activity_base_KO	mean_delta_abc	mean_delta_unnorm	max_abs_delta_unnorm	n_genes	has_H3K27ac	Fold	FDR	Conc	Conc_mut	Conc_ctrl	p.value	median_distance
chr4:39344335-39344835	chr4	39344335	39344835	1.736064	7.908839	9.644903	-0.038691	-0.0132165	0.013217	2	FALSE	0.398874501668387	0.0237296256813244	7.89508145535694	8.11403437806422	7.63684861300784	0.00228003606709603	2392229
chr4:3938173-3939137	chr4	3938173	3939137	2.307913	18.022233	20.330146	0.042187	0.0309194615384615	0.483356	13	TRUE	0.13759177878638	0.671848931435828	7.07063769817752	7.18364843244556	6.94801632460696	0.414194839492415	260541
chr4:3967475-3967975	chr4	3967475	3967975	1.12798	0	1.12798	0.064289	0.0766285	0.149083	2	FALSE	0.187786609537603	0.526810349247536	5.49666729841296	5.65358474960001	5.32057571501369	0.259540510338741	28904
chr4:40142830-40143527	chr4	40142830	40143527	0.753944000000001	24.301738	25.055682	-0.0124346666666667	-0.0457180833333333	0.191972	12	TRUE	0.0160109351454444	0.966860326549038	7.50983016815228	7.51911413972332	7.50048606558931	0.916143272452809	569493
chr4:40235747-40236460	chr4	40235747	40236460	-0.096181	0.384002	0.287821	-0.013186	-0.013866	0.013866	1	FALSE	-0.0941715250709533	0.705442914916528	0.852348227180854	0.274596449492274	1.26376680480814	0.45821690703315	3724.5
chr4:40268313-40268813	chr4	40268313	40268813	1.542229	3.071633	4.613862	0.0208718	0.1248812	0.226904	5	TRUE	0.549028738763238	0.0652075100876833	3.87707042284067	4.30246637340284	3.2711651947083	0.00922452604817898	10858
chr4:40269328-40270100	chr4	40269328	40270100	2.185679	11.347432	13.533111	0.001595	0.0427046	0.134342	5	TRUE	0.330631367447759	0.263773851741646	5.76925741039801	6.04119329630268	5.43387326087299	0.0777898768680658	126634
chr4:40279118-40279671	chr4	40279118	40279671	0.944056000000001	7.698365	8.642421	0.00100483333333333	0.026213	0.085244	6	TRUE	0.69251097612615	0.0141497338696608	5.17677823195502	5.62491915223533	4.52323914192948	0.00114557620926136	87940.5
chr4:40584918-40585418	chr4	40584918	40585418	-0.726485	1.822201	1.095716	-0.019423	-0.011219	0.011219	1	FALSE	-0.597951823377255	0.0183803780539489	5.27569137745208	4.78815734172898	5.6394307997066	0.00162293115501159	112989
chr4:40702918-40703444	chr4	40702918	40703444	0.0945529999999994	10.080919	10.175472	0.00278084615384615	0.0138550769230769	0.089119	13	TRUE	0.27393773895827	0.34263922383593	5.1374468425257	5.3505971225627	4.88725276729181	0.121147796992638	245225
chr4:40721899-40722399	chr4	40721899	40722399	0.175626999999999	13.674836	13.850463	-0.00395715384615385	-0.0197632307692308	0.080312	13	TRUE	0.192794712640106	0.504775738768113	6.36591564297404	6.51250652838874	6.2027274739099	0.240200718014261	248756
chr4:40722401-40722901	chr4	40722401	40722901	0.406172999999999	9.898194	10.304367	-0.00139111111111111	-0.0114883333333333	0.075191	9	TRUE	0.192794712640106	0.504775738768113	6.36591564297404	6.51250652838874	6.2027274739099	0.240200718014261	225643
chr4:40757671-40758173	chr4	40757671	40758173	-0.977243	4.710484	3.733241	-0.0048405	-0.032304	0.046549	2	FALSE	0.234147091850957	0.450392293915428	4.67678495936294	4.88724176837989	4.43029623791895	0.194983538092963	45250.5
chr4:40853755-40854321	chr4	40853755	40854321	-1.409737	6.499867	5.09013	-0.00944575	-0.046033	0.067311	4	TRUE	-0.163358061213645	0.562860685460688	7.06420175741724	6.93588149673684	7.18203501317982	0.293257719634243	94312
chr4:40873999-40874499	chr4	40873999	40874499	-2.962876	4.749355	1.786479	-0.0311395	-0.0886095	0.130869	2	TRUE	0.136653332914332	0.642775819389461	6.21307646499188	6.30813105997676	6.11131450024898	0.379225966298677	33023
chr4:40936362-40936862	chr4	40936362	40936862	0.478285	1.54591	2.024195	0.00751933333333333	0.0290226666666667	0.034223	3	FALSE	-0.283430361298937	0.318037948221221	5.07309397682974	4.82809386423767	5.282465326079	0.106780042852757	11794
chr4:40948044-40948656	chr4	40948044	40948656	1.125095	14.63077	15.755865	-0.0012994	-0.002208	0.080551	10	TRUE	0.117794661028549	0.710109690808686	6.86795363991547	6.95738241738972	6.77261293110637	0.46375394760701	170130
chr4:40970655-40971328	chr4	40970655	40971328	1.195012	9.476613	10.671625	0.00578411111111111	0.0205013333333333	0.053129	9	FALSE	-0.196528057205847	0.532090531917473	4.97096329126011	4.75510886466377	5.15868535549714	0.264395296924826	116986.5
chr4:41050699-41051199	chr4	41050699	41051199	0.235577	1.504923	1.7405	0.01338	0.029937	0.029937	1	FALSE	0.0206900464053079	0.958986873488319	5.49963409236532	5.53141463268861	5.46713767205991	0.898444323132387	2810
chr4:41057290-41057790	chr4	41057290	41057790	-2.155359	3.216824	1.061465	-0.0410045	-0.109972	0.159777	2	FALSE	-0.0583779382520808	0.8541331006772	6.1020730228223	6.05174868093235	6.15070095058884	0.688557140896405	25022
chr4:41107374-41107874	chr4	41107374	41107874	-0.0619990000000001	1.546707	1.484708	-0.024227	-0.03425	0.03425	1	FALSE	-0.411829124430618	0.129600530403819	5.57262146881344	5.20340268791172	5.86634317993854	0.0254719307469409	9441
chr4:41118887-41119387	chr4	41118887	41119387	-0.0749460000000001	0.712635	0.637689	-0.001887	-0.009997	0.009997	1	FALSE	0.0350766402506413	0.933149100108975	3.67234010411657	3.71549924956956	3.62784990351417	0.841767380097284	5318
chr4:41124075-41124705	chr4	41124075	41124705	1.16727	8.793446	9.960716	-0.002575	0.0131588	0.100054	5	FALSE	0.192357853700321	0.524177463854169	5.94711226435305	6.09849760200866	5.77795908585149	0.257318551509956	76251
chr4:41129353-41129853	chr4	41129353	41129853	0.00540699999999994	1.722412	1.727819	0.001648	0.0161265	0.025683	2	FALSE	0.311446981805325	0.256033127418375	5.31450437717249	5.55516142804047	5.02550467947341	0.0740126008804994	5643.5
chr4:41134938-41135438	chr4	41134938	41135438	-0.48272	5.920764	5.438044	0.00488633333333333	0.0174616666666667	0.025893	3	FALSE	0.587332156677262	0.0499524319495464	4.48079908395009	4.94304007948096	3.79652722493044	0.00630819922157505	37005
chr4:41135492-41136338	chr4	41135492	41136338	0.425117999999999	5.748133	6.173251	0.0111543333333333	0.0418666666666667	0.047943	3	TRUE	0.0158032866353647	0.971375926430038	3.03335153183795	3.07750129265714	2.98780792035912	0.926983497646622	37732
chr4:41136340-41136840	chr4	41136340	41136840	1.481817	3.874382	5.356199	0.018627	0.10584275	0.242312	4	TRUE	-0.0152091847943227	0.972504603644509	4.1347433853233	4.11057493125728	4.15851362415792	0.929559092351099	25271
chr4:41166066-41166566	chr4	41166066	41166566	-0.17447	3.122407	2.947937	-0.0030415	-0.0072635	0.011363	4	FALSE	-0.270345289872525	0.353235862845877	5.06171588328826	4.80358947742495	5.28059233956322	0.127551407320909	54997
chr4:41274894-41275554	chr4	41274894	41275554	1.541274	10.914307	12.455581	0.005065875	0.027213	0.088502	8	TRUE	0.0945239852059024	0.779759008615927	6.00287952205423	6.07936601864792	5.92210984894214	0.565081667641139	163905
chr4:4130951-4131451	chr4	4130951	4131451	0.04622	0.621328	0.667548	-0.0135305	0.00487	0.004923	2	FALSE	-0.296906435283434	0.332352573763484	3.59855982405588	3.266873754527	3.86806307140112	0.115138726271967	7368.5
chr4:41314178-41315208	chr4	41314178	41315208	0.164653	14.449111	14.613764	0.001664625	0.015024125	0.075502	8	TRUE	0.393399547175271	0.153667683433728	4.85581349539332	5.12548368764551	4.52387413913119	0.0329691365946602	197730.5
chr4:41348745-41349286	chr4	41348745	41349286	0.290009000000001	11.963873	12.253882	0.00398011111111111	0.0209861111111111	0.068781	9	TRUE	-0.0555545295275589	0.87511306160961	6.15766749701223	6.11265103737892	6.20132170579133	0.726679806910338	224560.5
chr4:4140049-4140549	chr4	4140049	4140549	0.184833	1.172864	1.357697	0.00420066666666667	0.0248253333333333	0.033283	3	FALSE	-0.58873291719761	0.022604318667866	4.98837536604635	4.50508690757052	5.34975609185636	0.00214023172560962	1979
chr4:41464637-41465400	chr4	41464637	41465400	-1.214375	12.604375	11.39	-0.00482842857142857	-0.0524201428571429	0.142836	14	FALSE	0.174091138359392	0.604256881258695	7.04887998559868	7.23257554241134	6.83833454887699	0.335570903135135	203688
chr4:41502826-41503458	chr4	41502826	41503458	-1.039486	8.307389	7.267903	-0.0061775	-0.056622	0.128244	6	FALSE	-0.144743459991096	0.603764806383513	7.04898107230005	6.93765624131404	7.15232755061684	0.33514545326884	38123.5
chr4:41506846-41507346	chr4	41506846	41507346	0.077706	3.098262	3.175968	0.00639466666666667	0.0173496666666667	0.042661	3	FALSE	-0.132671585073682	0.68180228053333	5.79538840696959	5.67996256019223	5.90225957745083	0.427123481406011	10237
chr4:41527917-41528417	chr4	41527917	41528417	-0.392231	1.72277	1.330539	-0.006095	-0.0499395	0.0587	2	FALSE	-0.292135417786099	0.279267156942099	4.99305119505877	4.73517486417115	5.21174795353658	0.0857645827710246	9154
chr4:41545953-41546453	chr4	41545953	41546453	-0.815722	4.555983	3.740261	-0.003059	-0.0341005	0.046821	4	TRUE	0.0920354823507021	0.770114346108702	5.94862986741404	6.00465262880253	5.89034343005125	0.550231999244761	24540.5
chr4:41568186-41568686	chr4	41568186	41568686	0.359761000000001	9.083634	9.443395	0.00787927272727273	0.0533086363636364	0.132165	11	TRUE	0.347245776984169	0.214887076038447	5.5399122360484	5.80298422780497	5.21792776044079	0.0558640262811474	71888
chr4:41569288-41570024	chr4	41569288	41570024	-0.00144500000000036	20.12396	20.122515	0.00591194736842105	0.0240534210526316	0.198771	19	TRUE	0.109218228783104	0.735950377546216	7.04982343421414	7.13241610999398	6.96221374881266	0.498339592074458	153514
chr4:41615665-41616165	chr4	41615665	41616165	0.426023	2.785238	3.211261	0.006231	0.04252	0.04252	1	FALSE	0.116785157510738	0.704625653990637	6.29308525272044	6.37345118344675	6.20797703464267	0.457293468527366	24409
chr4:41619408-41619908	chr4	41619408	41619908	-2.373506	7.347878	4.974372	-0.00592583333333333	-0.0720183333333333	0.121927	6	FALSE	-0.00103469212418436	0.997725753574488	6.7426287078098	6.74246470717354	6.74279268980515	0.994125671260776	89647.5
chr4:41631375-41631875	chr4	41631375	41631875	-0.526238	3.251875	2.725637	-0.000777	-0.042389	0.042389	1	FALSE	0.162076373253693	0.550621174827156	6.51151385520954	6.61812166380562	6.39639518290238	0.281515081231021	8699
chr4:41636840-41637340	chr4	41636840	41637340	-4.536391	11.160411	6.62402	-0.0157925555555556	-0.18402	0.734234	9	TRUE	0.205529081428162	0.421593437090964	6.39073889745257	6.52005807382388	6.24867625068619	0.172910106132999	67552
chr4:41639046-41639546	chr4	41639046	41639546	-2.491229	6.404487	3.913258	-0.0136726666666667	-0.190548333333333	0.40412	3	TRUE	0.141614352280957	0.65062774087376	5.63562299050635	5.74044310660648	5.52258620302329	0.388434896438004	57793
chr4:41640074-41640687	chr4	41640074	41640687	-1.094129	5.706036	4.611907	-0.0027855	-0.044019	0.044024	2	FALSE	0.207706662189934	0.500440637102757	4.90322762788208	5.06989657806795	4.71475813245688	0.236422601522288	58158
chr4:41648080-41648580	chr4	41648080	41648580	0.214701	1.680435	1.895136	0.008187	0.046179	0.046179	1	FALSE	-0.0372113225330394	0.922374284295875	5.3577427547935	5.31977158902067	5.3947401099653	0.819358000008421	8006
chr4:41653216-41653716	chr4	41653216	41653716	0.226328	2.235964	2.462292	0.00354833333333333	0.023721	0.027164	3	FALSE	-0.40968082622982	0.0877479742193999	5.91199359584936	5.59268679832393	6.17327782038992	0.0141408080286709	43623
chr4:41654162-41654662	chr4	41654162	41654662	0.0477020000000001	2.84557	2.893272	0.00245833333333333	0.00809233333333333	0.012323	3	FALSE	-0.107816939071859	0.729289753973264	5.4706873978347	5.39388118618193	5.54361046015911	0.489224540061553	42677
chr4:41676289-41677264	chr4	41676289	41677264	5.456239	18.317725	23.773964	0.0139912777777778	0.0881746666666667	0.192309	18	TRUE	-0.0155999431908254	0.967536197204399	6.77594746998393	6.76442123324786	6.78738234866406	0.917956919606817	131661
chr4:41681159-41681659	chr4	41681159	41681659	0.579908	2.965998	3.545906	0.0040195	0.0359645	0.036534	2	FALSE	0.0576060611068393	0.880404149371276	4.07489250554936	4.13871335626082	4.00811719516448	0.735856353116241	17129.5
chr4:41689057-41689557	chr4	41689057	41689557	-0.177789	3.821302	3.643513	2.75e-05	-0.0130415	0.013859	2	TRUE	0.0379261431413918	0.926756127597636	3.07102739091251	3.09590827798588	3.04570986379917	0.829424687954299	9231.5
chr4:41694246-41694746	chr4	41694246	41694746	0.471392000000001	4.095914	4.567306	0.0094365	0.083981	0.084939	2	TRUE	-0.0674188138654421	0.861916114480915	3.27906474708444	3.17403113390911	3.37696772127889	0.702572199867267	4042.5
chr4:41697388-41697888	chr4	41697388	41697888	-0.083958	2.199481	2.115523	-0.000941	-0.0286	0.0286	1	FALSE	0.165805436799258	0.597347857108191	4.84119536012827	4.97359014088033	4.69541181783008	0.328548453258904	2350
chr4:41698508-41699008	chr4	41698508	41699008	-1.524054	6.185163	4.661109	-0.0117068333333333	-0.149013833333333	0.296014	6	TRUE	0.29882429828913	0.248726989951566	5.60218637288024	5.80369481840749	5.36789078187829	0.0705114719066219	36605
chr4:41707094-41707594	chr4	41707094	41707594	0.108978	2.166125	2.275103	0.000225	-0.008299	0.008299	1	FALSE	0.118914127943097	0.683872505837982	6.89292895228497	6.97054541502176	6.81089813670601	0.42956359809276	6190
chr4:41708255-41708755	chr4	41708255	41708755	-0.31533	1.894502	1.579172	-0.004997	-0.060903	0.060903	1	FALSE	0.104345605956376	0.725974281565608	5.60416731305353	5.67681389397958	5.52766775717657	0.484727621179595	5029
chr4:41713284-41713844	chr4	41713284	41713844	0.914533	4.799357	5.71389	0.00565657142857143	0.0378757142857143	0.129218	7	TRUE	0.130694932836727	0.690023175805379	5.46690016973429	5.56465468411322	5.3620374206708	0.437765890527135	17578
chr4:41714262-41714762	chr4	41714262	41714762	-0.354263	3.446781	3.092518	-0.0005745	-0.0137125	0.040104	4	TRUE	0.192452526588889	0.51656517041243	5.6509365946487	5.7970509518114	5.48833887248137	0.250504846907707	12644
chr4:41722907-41723420	chr4	41722907	41723420	0.691113	6.203114	6.894227	0.005023	0.0376965	0.124462	2	FALSE	0.36553426740499	0.104983809453668	6.37871815988714	6.60088253680149	6.1160029556981	0.0184094194642973	8804
chr4:41737494-41737994	chr4	41737494	41737994	-0.201546	1.572546	1.371	-0.00749	-0.064917	0.064917	1	FALSE	0.217457077299166	0.481996221511624	4.62690487811799	4.81375425461139	4.41220401771312	0.220859715568557	6602
chr4:41741071-41741571	chr4	41741071	41741571	-2.974012	14.952831	11.978819	9.48461538461542e-05	-0.0358853076923077	0.18205	13	FALSE	0.256568143053258	0.378479490772958	6.59395622871296	6.79354102267955	6.36225861826751	0.143633096804195	41333
chr4:41754977-41755477	chr4	41754977	41755477	0.158403	3.514159	3.672562	0.007274	-0.0068285	0.016338	2	TRUE	0.242170979632638	0.400253656042652	6.15378562307435	6.33623847717188	5.94487178364831	0.15762290776687	9975
chr4:41755580-41756407	chr4	41755580	41756407	-0.303006	14.62384	14.320834	-0.00511471428571429	-0.0679401428571429	0.140868	7	TRUE	0.242170979632638	0.400253656042652	6.15378562307435	6.33623847717188	5.94487178364831	0.15762290776687	42459.5
chr4:41760285-41760785	chr4	41760285	41760785	-6.848801	19.676367	12.827566	-0.021289625	-0.2946775625	1.385497	16	TRUE	0.459091417947614	0.0265034781041898	6.84358632523655	7.10562594553967	6.52314912369412	0.0026471131920942	241522
chr4:41773997-41774498	chr4	41773997	41774498	0.148113	6.373203	6.521316	0.0087272	-0.0242332	0.060462	5	TRUE	0.258604244070069	0.374266819123901	5.06720776216668	5.25930826747172	4.8455411180686	0.140875099172502	43105.5
chr4:42876827-42877327	chr4	42876827	42877327	-1.884716	1.884716	0	-0.041686	-0.221996	0.221996	1	FALSE	0.0529350618057707	0.882778417752866	5.39859208157172	5.44922613892959	5.34611608591173	0.740375913708467	2843
chr4:42949474-42950063	chr4	42949474	42950063	-1.356901	34.550747	33.193846	-0.0173124166666667	-0.0813036666666667	1.244512	24	TRUE	-0.0126884327719956	0.974404592196127	7.46920032788378	7.45589729835313	7.4823818106697	0.93483742156239	414094.5
chr4:42999974-43000757	chr4	42999974	43000757	3.673891	26.703144	30.377035	0.000380222222222222	0.0219652962962963	0.327746	27	TRUE	-0.0821454639091328	0.810818726756629	7.18729144480055	7.11631047132091	7.2549432898171	0.614820493239884	441572.5
chr4:43010147-43010756	chr4	43010147	43010756	0.914143999999999	4.590269	5.504413	0.003016	0.055213	0.082004	2	FALSE	0.393306604924559	0.157138804466929	5.26811341812251	5.55170093358365	4.91479599509303	0.0341222717667236	12656
chr4:43025415-43026069	chr4	43025415	43026069	1.518524	12.488595	14.007119	0.00465744444444444	0.0460215555555556	0.2357	9	TRUE	0.342161310069154	0.173115924327705	6.24789078527923	6.47098478458235	5.9838735967646	0.039595995773231	33210
chr4:43031310-43031960	chr4	43031310	43031960	1.468966	18.399089	19.868055	-0.000584705882352941	0.0166650588235294	0.191468	17	TRUE	0.3221815653029	0.266087351302748	6.08861894710898	6.34141350463738	5.78191562678877	0.0789126483157584	235523
chr4:43040158-43040658	chr4	43040158	43040658	-4.12907	12.970344	8.841274	-0.0195715	-0.2252625	0.752191	8	FALSE	-0.0952777767000633	0.781269031897907	6.80420458321021	6.7182903755904	6.88528878323223	0.567600524608593	24223
chr4:43043871-43044371	chr4	43043871	43044371	0.0828279999999999	1.932081	2.014909	0.002919	-0.006888	0.006888	1	FALSE	0.576210015496965	0.0468106216138004	4.54596334348332	4.94440022697538	3.99363978204866	0.00575938840334341	2099
chr4:43045759-43046470	chr4	43045759	43046470	-1.972205	10.103045	8.13084	-0.00766833333333333	-0.0715616666666667	0.197663	6	FALSE	0.225919062578612	0.448516627751596	6.18541814248543	6.36511141056361	5.98011588976634	0.193581544969505	27952
chr4:43047148-43047648	chr4	43047148	43047648	-0.449265	1.816556	1.367291	-0.0059185	-0.0688675	0.094619	2	FALSE	0.29098287188994	0.297949578252951	5.19386881775326	5.41745681932209	4.92915893331267	0.0957065491472362	6366
chr4:43058702-43059253	chr4	43058702	43059253	-0.697161	3.030109	2.332948	-0.004523	-0.066995	0.066995	1	FALSE	-0.142333314540258	0.632032698635956	6.26799042005378	6.14475193990002	6.38152506362207	0.367237753676631	12757.5
chr4:43381728-43382261	chr4	43381728	43382261	1.31529	13.560381	14.875671	0.000947888888888889	0.0248524444444444	0.132137	9	TRUE	0.0307641090092464	0.933595663806302	5.78054598138238	5.80795708171811	5.75260396856476	0.842542158721481	114836.5
chr4:43394357-43394857	chr4	43394357	43394857	1.312384	6.9241	8.236484	0.00693866666666667	0.088843	0.155569	3	TRUE	0.303370952128938	0.222200112862083	5.31404872100337	5.51919328729972	5.07482005085856	0.0590621588896229	34527
chr4:43406323-43406823	chr4	43406323	43406823	6.149368	5.105255	11.254623	0.0268758	0.2039178	0.331024	5	TRUE	-0.222237014286139	0.41466695683912	5.95321222048847	5.76173205996704	6.12223052429269	0.167826194399256	35365
