enh_key	chr	start	end	delta_activity	activity_base_WT	activity_base_KO	mean_delta_abc	mean_delta_unnorm	max_abs_delta_unnorm	n_genes	has_H3K27ac	enhancer_id	chr.k119	start.k119	end.k119	ctrl1	ctrl2	ctrl3	ctrl4	mut1	mut2	mut3	mut4	ctrl_mean	mut_mean	log2fc	signal_class	median_distance
chr2:156231306-156231806	chr2	156231306	156231806	-1.847834	6.596988	4.749154	-0.005168	-0.056666	0.10195	2	FALSE	chr2:156231306-156231806	chr2	156231306	156231806	1.446069	4.122269	4.701752	2.231279	1.58183	0.872069	1.603763	1.693291	3.125342	1.437738	-0.755454	quantifiable	43204.5
chr2:156233491-156233991	chr2	156233491	156233991	-0.853683	5.898614	5.044931	-0.0008265	-0.010259	0.05953	2	FALSE	chr2:156233491-156233991	chr2	156233491	156233991	0.910516	0.750296	0.499402	0.715484	0.939296	0.677221	1.29669	0	0.718925	0.728302	NA	no_signal	45389.5
chr2:156235777-156236277	chr2	156235777	156236277	-1.667635	5.642201	3.974566	-0.00609	-0.059337	0.059337	1	FALSE	chr2:156235777-156236277	chr2	156235777	156236277	1.758865	1.581394	3.989444	2.670616	1.078712	1.08238	1.09149	0.600722	2.50008	0.963326	-0.829407	one_condition	39562
chr2:156312048-156312997	chr2	156312048	156312997	1.998895	11.240133	13.239028	0.0036403	0.0320079	0.107384	10	FALSE	chr2:156312048-156312997	chr2	156312048	156312997	0.928086	2.23027	5.801181	4.120364	3.583602	1.426	2.796734	5.187293	3.269975	3.248407	-0.007281	quantifiable	168410.5
chr2:156464491-156464991	chr2	156464491	156464991	-3.18042	7.045371	3.864951	-0.0164255	-0.1009595	0.112807	2	FALSE	chr2:156464491-156464991	chr2	156464491	156464991	9.190558	5.791184	8.547187	7.89868	7.843812	9.357612	7.471241	5.035196	7.856902	7.426965	-0.071668	quantifiable	57797.5
chr2:156475245-156475745	chr2	156475245	156475745	0.725427000000001	6.299192	7.024619	0.010304	0.090213	0.141208	2	FALSE	chr2:156475245-156475745	chr2	156475245	156475745	1.114705	4.150562	0.590161	3.58661	2.159502	2.31504	4.240843	2.74095	2.360509	2.864083	0.200633	quantifiable	68551.5
chr2:156476723-156477223	chr2	156476723	156477223	0.832611999999999	8.080876	8.913488	0.00963425	0.08613675	0.177555	4	TRUE	chr2:156476723-156477223	chr2	156476723	156477223	5.127581	4.311677	6.997463	4.502237	5.930221	5.686368	4.635235	4.74517	5.234739	5.249248	0.003346	quantifiable	124110
chr2:156478127-156478627	chr2	156478127	156478627	-0.133863	12.115433	11.98157	0.0074552	0.07218	0.210035	5	TRUE	chr2:156478127-156478627	chr2	156478127	156478627	5.953307	4.821134	5.569442	3.384352	5.54606	5.95113	2.549761	8.118781	4.932059	5.541433	0.140744	quantifiable	85398
chr2:156488265-156488765	chr2	156488265	156488765	-1.396079	13.389609	11.99353	-0.0071194	-0.042059	0.060697	5	TRUE	chr2:156488265-156488765	chr2	156488265	156488765	7.34896	5.616679	3.236011	4.534176	4.860181	5.544269	7.055472	3.397469	5.183957	5.214348	0.007056	quantifiable	95536
chr2:156490094-156490594	chr2	156490094	156490594	-1.571126	9.595514	8.024388	0.00299966666666667	0.0354946666666667	0.073145	3	TRUE	chr2:156490094-156490594	chr2	156490094	156490594	4.646086	5.631018	4.739914	2.248559	3.876448	4.392876	4.75701	4.437983	4.316394	4.366079	0.013384	quantifiable	69436
chr2:156494417-156495598	chr2	156494417	156495598	-0.916833	18.840961	17.924128	3.28e-05	0.0275312	0.152713	10	TRUE	chr2:156494417-156495598	chr2	156494417	156495598	5.523505	5.451835	4.085494	4.865146	3.445365	2.380869	6.51936	3.522976	4.981495	3.967142	-0.267373	quantifiable	118555.5
chr2:156497073-156497573	chr2	156497073	156497573	-1.801337	8.607681	6.806344	-0.0042225	-0.0140785	0.050088	4	TRUE	chr2:156497073-156497573	chr2	156497073	156497573	7.480052	8.482888	6.902567	9.387952	7.056978	8.14016	6.028055	11.000139	8.063365	8.056333	-0.001118	quantifiable	144460
chr2:156542246-156542916	chr2	156542246	156542916	0.121396	1.972033	2.093429	0.005575	0.045441	0.045441	1	FALSE	chr2:156542246-156542916	chr2	156542246	156542916	0.201814	1.767092	2.881801	1.980309	1.067722	1.607308	1.918954	1.738459	1.707754	1.583111	-0.067614	quantifiable	5002
chr2:156552256-156552756	chr2	156552256	156552756	0.227603	1.695057	1.92266	0.003393	0.028659	0.028659	1	FALSE	chr2:156552256-156552756	chr2	156552256	156552756	0.879432	3.150603	1.745502	0.373991	1.062205	1.013875	0.654894	0.299829	1.537382	0.757701	-0.525997	one_condition	4923
chr2:156566447-156566947	chr2	156566447	156566947	2.379129	2.026238	4.405367	0.039427	0.3027195	0.482989	2	FALSE	chr2:156566447-156566947	chr2	156566447	156566947	0.958797	2.527819	3.006844	1.677237	0.778216	1.354208	1.175899	0.093946	2.042674	0.850567	-0.712943	one_condition	12104
chr2:156584268-156585584	chr2	156584268	156585584	0.0590000000000002	2.508199	2.567199	-0.00593	-0.002133	0.002133	1	FALSE	chr2:156584268-156585584	chr2	156584268	156585584	5.261669	5.649427	6.410657	4.844648	3.919693	4.11748	5.633322	4.068038	5.5416	4.434633	-0.266807	quantifiable	13135
chr2:156613016-156613954	chr2	156613016	156613954	2.556897	4.66895	7.225847	0.0134723333333333	0.174397333333333	0.372476	3	FALSE	chr2:156613016-156613954	chr2	156613016	156613954	2.252915	0.359396	4.754919	1.783391	1.532772	1.676691	1.880658	2.422374	2.287656	1.878124	-0.191024	quantifiable	41694
chr2:156614038-156614538	chr2	156614038	156614538	1.556587	1.593832	3.150419	0.0242615	0.2522485	0.275797	2	FALSE	chr2:156614038-156614538	chr2	156614038	156614538	4.155739	1.439389	6.110105	5.222054	2.269603	1.478828	3.956072	1.967029	4.231822	2.417883	-0.612082	quantifiable	1013
chr2:156615089-156615698	chr2	156615089	156615698	1.646093	1.759311	3.405404	0.024879	0.241735	0.241735	2	FALSE	chr2:156615089-156615698	chr2	156615089	156615698	5.137092	8.267174	11.132299	5.625512	4.78881	4.921201	6.597187	7.519874	7.540519	5.956768	-0.295346	quantifiable	1830.5
chr2:156621406-156621906	chr2	156621406	156621906	0.549262	1.317728	1.86699	0.006738	0.122106	0.122106	1	FALSE	chr2:156621406-156621906	chr2	156621406	156621906	4.16138	4.089153	10.134632	7.566185	3.005294	4.01966	4.793806	3.60752	6.487838	3.85657	-0.623092	quantifiable	6208
chr2:156626066-156626566	chr2	156626066	156626566	0.906635	1.977459	2.884094	0.00595966666666667	0.0749873333333333	0.092689	3	TRUE	chr2:156626066-156626566	chr2	156626066	156626566	3.26765	1.665632	4.325324	2.863997	0.9591	1.935483	1.985057	1.80629	3.030651	1.671483	-0.590727	quantifiable	12612
chr2:156644688-156645188	chr2	156644688	156645188	2.286568	1.30905	3.595618	0.011123	0.110179	0.110179	1	FALSE	chr2:156644688-156645188	chr2	156644688	156645188	5.473791	4.813131	3.163805	4.922424	3.338604	2.609455	3.6832	1.280739	4.593288	2.727999	-0.583418	quantifiable	29490
chr2:156654041-156654541	chr2	156654041	156654541	1.676661	2.2351	3.911761	0.011732	0.120783	0.120783	1	FALSE	chr2:156654041-156654541	chr2	156654041	156654541	5.089367	6.046054	6.185621	10.713947	6.168406	3.443396	8.320657	3.369868	7.008747	5.325582	-0.33968	quantifiable	38843
chr2:156678044-156678544	chr2	156678044	156678544	-0.0585339999999999	7.669491	7.610957	-0.00345425	0.015357	0.090442	4	FALSE	chr2:156678044-156678544	chr2	156678044	156678544	18.619797	13.587109	8.785246	10.36751	10.612724	10.006629	7.424061	10.563643	12.839915	9.651764	-0.377288	quantifiable	64731
chr2:156705380-156705880	chr2	156705380	156705880	0.699744	1.597761	2.297505	0.0082085	0.080613	0.080628	2	FALSE	chr2:156705380-156705880	chr2	156705380	156705880	4.463639	3.033121	5.086744	3.569434	2.618637	3.672575	1.691082	2.786498	4.038234	2.692198	-0.44692	quantifiable	92067
chr2:156717349-156717849	chr2	156717349	156717849	-2.046335	14.286423	12.240088	-0.00687025	-0.03684725	0.323873	8	TRUE	chr2:156717349-156717849	chr2	156717349	156717849	3.716611	4.23185	7.86546	3.241098	2.998498	1.692818	3.934714	4.019434	4.763755	3.161366	-0.468549	quantifiable	104036
chr2:156720530-156721159	chr2	156720530	156721159	-0.804157	7.967659	7.163502	-0.005608	-0.019442	0.043372	5	FALSE	chr2:156720530-156721159	chr2	156720530	156721159	2.754147	0.198888	2.734966	6.187501	1.393591	1.658429	4.475443	2.406272	2.968876	2.483434	-0.187484	quantifiable	107140.5
chr2:156724820-156725320	chr2	156724820	156725320	0.0282010000000001	3.320826	3.349027	0.002412	-0.004838	0.004838	1	FALSE	chr2:156724820-156725320	chr2	156724820	156725320	2.636221	3.11187	3.542388	2.619108	4.04006	3.925495	2.791914	3.786099	2.977397	3.635892	0.220273	quantifiable	4161
chr2:156732039-156732539	chr2	156732039	156732539	0.038443	2.833079	2.871522	0.000717	-0.00588	0.00588	1	FALSE	chr2:156732039-156732539	chr2	156732039	156732539	2.318	3.79455	6.109604	4.302233	2.087479	3.975915	3.084335	3.852955	4.131097	3.250171	-0.270899	quantifiable	11380
chr2:156736849-156737349	chr2	156736849	156737349	0.723028	5.536359	6.259387	0.0065365	0.0480205	0.051898	2	FALSE	chr2:156736849-156737349	chr2	156736849	156737349	4.122814	5.719361	2.82373	3.391813	2.868847	4.598645	1.595031	4.208475	4.01443	3.31775	-0.215131	quantifiable	27255
chr2:156760786-156761550	chr2	156760786	156761550	0.851518	2.020132	2.87165	0.005528	0.037409	0.037409	1	FALSE	chr2:156760786-156761550	chr2	156760786	156761550	2.153305	4.734796	9.561544	2.763887	1.476714	1.633117	1.429638	0.984579	4.803383	1.381012	-1.280127	quantifiable	14251
chr2:156841860-156842360	chr2	156841860	156842360	0.075022	0.686916	0.761938	0.002521	0.015438	0.015438	1	FALSE	chr2:156841860-156842360	chr2	156841860	156842360	7.066425	7.680007	3.73295	5.978562	4.592954	6.51295	3.656099	5.22681	6.114486	4.997203	-0.24592	quantifiable	2218
chr2:156853553-156854053	chr2	156853553	156854053	0.136212	1.763423	1.899635	0.0032365	0.0266455	0.036773	2	FALSE	chr2:156853553-156854053	chr2	156853553	156854053	6.610687	3.316104	7.547786	6.426443	3.579267	1.690117	9.057009	8.07068	5.975255	5.599269	-0.079768	quantifiable	13854
chr2:156854332-156854832	chr2	156854332	156854832	0.505893	1.221533	1.727426	0.007587	0.051889	0.054043	2	FALSE	chr2:156854332-156854832	chr2	156854332	156854832	3.628785	4.21746	1.821673	4.531048	3.982869	3.061881	3.189964	4.733432	3.549742	3.742036	0.059535	quantifiable	14633
chr2:156862713-156863377	chr2	156862713	156863377	0.446204999999999	9.117513	9.563718	0.00494066666666667	0.038037	0.082933	6	FALSE	chr2:156862713-156863377	chr2	156862713	156863377	1.621668	0.424574	4.238928	3.133017	1.4202	1.226503	4.509048	3.143041	2.354547	2.574698	0.091319	quantifiable	55886.5
chr2:156868954-156869454	chr2	156868954	156869454	-0.532662	2.41321	1.880548	-0.0051385	-0.064826	0.065118	2	FALSE	chr2:156868954-156869454	chr2	156868954	156869454	0.40544	3.182949	2.015622	0.44215	1.029301	1.352485	0.672358	0.718867	1.51154	0.943253	-0.367664	one_condition	6159
chr2:156873592-156874092	chr2	156873592	156874092	-1.112943	7.485363	6.37242	-0.00401985714285714	-0.0394064285714286	0.080989	7	TRUE	chr2:156873592-156874092	chr2	156873592	156874092	4.211815	6.165152	3.859157	4.5835	2.836052	1.962552	4.911746	3.444868	4.704906	3.288804	-0.410413	quantifiable	33836
chr2:156874712-156875212	chr2	156874712	156875212	-1.678939	19.633887	17.954948	-0.00384627272727273	-0.0303986363636364	0.143611	11	TRUE	chr2:156874712-156875212	chr2	156874712	156875212	4.662441	5.429246	4.786371	3.228885	3.046725	5.359991	2.349654	2.385429	4.526736	3.28545	-0.365881	quantifiable	99543
chr2:156905890-156906390	chr2	156905890	156906390	-1.519793	23.769984	22.250191	0.000248545454545455	-0.000665636363636366	0.236933	11	TRUE	chr2:156905890-156906390	chr2	156905890	156906390	5.50983	5.470878	4.275865	3.090366	3.367336	2.808432	1.867176	4.810026	4.586735	3.213243	-0.405849	quantifiable	85916
chr2:156939815-156940315	chr2	156939815	156940315	0.958693000000004	32.743989	33.702682	0.00354538095238095	0.00377890476190477	0.629678	21	TRUE	chr2:156939815-156940315	chr2	156939815	156940315	2.755503	3.427738	3.769342	4.018259	2.800523	4.023046	5.376504	4.200693	3.49271	4.100192	0.182409	quantifiable	195200
chr2:156973379-156973879	chr2	156973379	156973879	1.05978	10.821139	11.880919	0.005087	0.0454993333333333	0.069923	6	TRUE	chr2:156973379-156973879	chr2	156973379	156973879	2.438515	2.900119	3.272153	1.884405	2.050402	1.39165	0.646162	0.043975	2.623798	1.033047	-0.829338	quantifiable	98469.5
chr2:156982880-156983380	chr2	156982880	156983380	1.036518	5.603554	6.640072	0.008383	0.099869	0.099869	1	FALSE	chr2:156982880-156983380	chr2	156982880	156983380	1.964288	1.849833	0.49844	2.465964	2.76044	3.151623	1.196273	3.15886	1.694631	2.566799	0.402641	quantifiable	8926
chr2:156991743-156992306	chr2	156991743	156992306	0.601566	11.77841	12.379976	-0.000138285714285714	0.00944142857142857	0.039457	7	TRUE	chr2:156991743-156992306	chr2	156991743	156992306	3.347424	3.288912	8.774096	6.210387	2.765829	2.271829	2.78474	2.327716	5.405205	2.537529	-0.853847	quantifiable	128897.5
chr2:156996513-156997013	chr2	156996513	156997013	-1.307052	5.39202	4.084968	-0.009857	-0.1718835	0.222706	2	FALSE	chr2:156996513-156997013	chr2	156996513	156997013	2.89533	4.884493	2.557016	3.188752	2.957868	4.027763	4.648333	2.58625	3.381398	3.555054	0.055894	quantifiable	7549
chr2:156998206-156998706	chr2	156998206	156998706	-1.636633	2.857679	1.221046	-0.013088	-0.2049055	0.250561	2	FALSE	chr2:156998206-156998706	chr2	156998206	156998706	4.27173	1.480072	0.964703	2.328336	2.648553	2.535313	3.711106	0.180854	2.26121	2.268957	0.003408	quantifiable	7549
chr2:157010605-157011105	chr2	157010605	157011105	0.43537	2.848937	3.284307	0.005508	0.071153	0.071153	1	TRUE	chr2:157010605-157011105	chr2	157010605	157011105	2.381519	1.833544	2.856273	2.35119	2.791304	1.933838	2.616666	4.239394	2.355632	2.895301	0.214285	quantifiable	3701
chr2:157016468-157017314	chr2	157016468	157017314	0.243899	4.03122	4.275119	0.001615	0.020418	0.020418	1	TRUE	chr2:157016468-157017314	chr2	157016468	157017314	2.020781	2.917547	5.171254	2.956226	1.045899	3.681015	3.428976	1.776985	3.266452	2.483219	-0.29151	quantifiable	9737
chr2:157027298-157027798	chr2	157027298	157027798	0.0631740000000001	7.329607	7.392781	-0.001333	-0.010528	0.027255	2	TRUE	chr2:157027298-157027798	chr2	157027298	157027798	3.579721	2.266074	3.71459	2.500332	1.53608	3.365006	0.518094	2.809974	3.015179	2.057289	-0.391576	quantifiable	39950
chr2:157028218-157028718	chr2	157028218	157028718	-0.293356	5.09951	4.806154	-0.002666	-0.035404	0.035404	1	TRUE	chr2:157028218-157028718	chr2	157028218	157028718	0.678436	1.002062	2.22541	2.997991	1.033819	1.374465	1.191907	0.665621	1.725975	1.066453	-0.397166	quantifiable	21314
chr2:157040190-157040690	chr2	157040190	157040690	1.386591	5.19393	6.580521	0.007329	0.180047	0.180047	1	TRUE	chr2:157040190-157040690	chr2	157040190	157040690	5.001522	3.191978	12.199617	8.680593	2.131808	2.823073	3.29339	3.674567	7.268428	2.980709	-1.051852	quantifiable	38814
chr2:157054772-157055272	chr2	157054772	157055272	1.654369	8.639392	10.293761	0.0019535	0.0566455	0.098939	2	TRUE	chr2:157054772-157055272	chr2	157054772	157055272	6.416076	3.901105	9.607479	4.6551	5.223699	5.586488	5.840338	6.179651	6.14494	5.707544	-0.090946	quantifiable	28132
chr2:157058554-157059054	chr2	157058554	157059054	-0.327698	12.002416	11.674718	-0.002154	-0.0295926666666667	0.058192	3	TRUE	chr2:157058554-157059054	chr2	157058554	157059054	5.546143	5.569609	9.916878	2.832128	4.520676	4.106074	2.442028	0.788551	5.96619	2.964332	-0.81101	quantifiable	28250
chr2:157060520-157061020	chr2	157060520	157061020	-0.958072	13.251071	12.292999	-0.00137266666666667	-0.0107246666666667	0.052868	3	FALSE	chr2:157060520-157061020	chr2	157060520	157061020	0.948964	1.548432	3.374881	0.887672	1.519773	0	0	0.902677	1.689987	0.605613	-0.739228	one_condition	26284
chr2:157063115-157063615	chr2	157063115	157063615	-0.638189	9.273481	8.635292	-5.95e-05	0.007454	0.016242	2	TRUE	chr2:157063115-157063615	chr2	157063115	157063615	3.710206	1.550997	9.157863	3.425744	2.044918	1.531048	3.936976	2.20147	4.461202	2.428603	-0.66932	quantifiable	19789
chr2:157068684-157069184	chr2	157068684	157069184	0.0302720000000001	13.11992	13.150192	0.0011008	0.0372652	0.126389	5	TRUE	chr2:157068684-157069184	chr2	157068684	157069184	2.39803	5.947246	6.749032	5.371073	3.322881	3.143168	2.554087	4.156314	5.116345	3.294112	-0.508853	quantifiable	61780
chr2:157069199-157069699	chr2	157069199	157069699	-0.753710999999996	42.901005	42.147294	0.00442621428571429	0.0477669285714286	0.322347	28	TRUE	chr2:157069199-157069699	chr2	157069199	157069699	7.038789	4.778938	3.276695	10.170144	7.404008	4.544272	3.644122	6.953423	6.316142	5.636456	-0.140376	quantifiable	286043.5
chr2:157074226-157074726	chr2	157074226	157074726	-0.347621	7.782547	7.434926	-0.001608	-0.0188765	0.045108	2	TRUE	chr2:157074226-157074726	chr2	157074226	157074726	4.318072	2.128379	6.591532	5.587518	0.965714	1.699199	2.584649	2.266709	4.656375	1.879068	-0.970699	quantifiable	8678
chr2:157075648-157076148	chr2	157075648	157076148	0.0840259999999997	9.646515	9.730541	-0.0018844	-0.0122902	0.091598	5	TRUE	chr2:157075648-157076148	chr2	157075648	157076148	3.314638	2.65097	4.560899	6.813922	3.491467	5.848451	1.306878	5.697734	4.335107	4.086132	-0.068756	quantifiable	68744
chr2:157077073-157078026	chr2	157077073	157078026	0.287239999999999	10.341748	10.628988	-0.0013294	-0.000417599999999996	0.112317	5	TRUE	chr2:157077073-157078026	chr2	157077073	157078026	4.420192	3.894084	5.129817	3.059793	2.771002	2.470332	1.968765	2.85581	4.125971	2.516477	-0.541821	quantifiable	70395.5
chr2:157078851-157079920	chr2	157078851	157079920	1.063312	9.353729	10.417041	0.00032575	0.01529025	0.17106	4	TRUE	chr2:157078851-157079920	chr2	157078851	157079920	1.728157	2.405702	3.200393	4.500873	1.360163	2.293231	3.122729	1.734929	2.958781	2.127763	-0.338518	quantifiable	144245
chr2:157091957-157092457	chr2	157091957	157092457	0.0524849999999999	1.942433	1.994918	1.3e-05	0.018967	0.018967	1	FALSE	chr2:157091957-157092457	chr2	157091957	157092457	2.704774	3.223221	7.645204	7.97713	3.334177	5.650589	6.38394	10.065034	5.387582	6.358435	0.203695	quantifiable	5153
chr2:157094953-157095453	chr2	157094953	157095453	-0.972946	3.946559	2.973613	-0.007798	-0.084774	0.084774	1	FALSE	chr2:157094953-157095453	chr2	157094953	157095453	5.332573	4.637318	6.735406	2.942045	2.572432	4.516224	3.437526	3.487631	4.911836	3.503453	-0.391464	quantifiable	8149
chr2:157204284-157204942	chr2	157204284	157204942	1.401701	5.396687	6.798388	0.0012575	0.0114845	0.011501	2	FALSE	chr2:157204284-157204942	chr2	157204284	157204942	2.985986	1.264647	4.007908	3.661928	1.854142	0.505151	1.633042	1.509888	2.980117	1.375556	-0.740991	quantifiable	74669.5
chr2:157278766-157279799	chr2	157278766	157279799	1.677475	17.076644	18.754119	0.00812307692307692	0.0485506923076923	0.188637	13	FALSE	chr2:157278766-157279799	chr2	157278766	157279799	4.393107	2.216464	7.170283	6.857915	4.190195	2.259099	5.006537	7.357483	5.159442	4.703329	-0.110723	quantifiable	291991.5
chr2:157340180-157340680	chr2	157340180	157340680	0.168916	2.434773	2.603689	0.003688	0.0491205	0.050734	2	FALSE	chr2:157340180-157340680	chr2	157340180	157340680	3.873381	6.510212	3.61063	6.476378	2.987256	1.680292	4.527482	2.170232	5.11765	2.841315	-0.669344	quantifiable	118960
chr2:157341481-157341981	chr2	157341481	157341981	0.219345	0.986121	1.205466	0.0058885	0.03887	0.045066	2	FALSE	chr2:157341481-157341981	chr2	157341481	157341981	3.036235	3.988755	2.690248	6.050652	4.341705	2.744742	4.183613	1.568022	3.941473	3.209521	-0.230547	quantifiable	117659
chr2:157347256-157348012	chr2	157347256	157348012	0.853306	2.297365	3.150671	0.006024	0.032027	0.042247	2	FALSE	chr2:157347256-157348012	chr2	157347256	157348012	3.804885	5.086829	2.232479	3.793728	3.737179	3.426597	5.42397	4.107975	3.72948	4.17393	0.129198	quantifiable	121799.5
chr2:157367343-157368003	chr2	157367343	157368003	0.840977	4.812253	5.65323	0.00735575	0.04454725	0.081723	4	FALSE	chr2:157367343-157368003	chr2	157367343	157368003	0.622231	0.888407	1.264761	1.409704	1.056008	0.614173	2.471575	1.13949	1.046276	1.320312	0.180111	quantifiable	121587
