enhancer_id	chr	start	end	ctrl1	ctrl2	ctrl3	ctrl4	mut1	mut2	mut3	mut4	ctrl_mean	mut_mean	log2fc	signal_class
chr2:114654174-114655214	chr2	114654174	114655214	2.920488	2.64897	3.558394	2.990078	2.300696	4.264125	3.051431	3.092208	3.029482	3.177115	0.051728	quantifiable
chr2:114843923-114844423	chr2	114843923	114844423	12.079837	10.58541	3.508825	2.477758	9.721801	9.478494	1.78084	7.635077	7.162958	7.154053	-0.001572	quantifiable
chr2:114853810-114854342	chr2	114853810	114854342	8.933864	12.752783	4.66232	4.217974	6.061859	9.914811	4.939248	4.156567	7.641735	6.268121	-0.249279	quantifiable
chr2:115257383-115257883	chr2	115257383	115257883	5.085666	8.62261	4.907536	2.836304	3.33875	4.216485	4.776755	4.248368	5.363029	4.145089	-0.305736	quantifiable
chr2:115581404-115581965	chr2	115581404	115581965	3.050652	6.273114	3.74027	6.243422	6.175477	6.014798	5.797071	11.545994	4.826865	7.383335	0.523705	quantifiable
chr2:116063958-116064458	chr2	116063958	116064458	8.570921	11.805995	5.954665	7.004666	8.560463	10.011385	7.23485	8.264251	8.334061	8.517737	0.02807	quantifiable
chr2:116065589-116066089	chr2	116065589	116066089	4.583527	3.802399	2.558672	2.850491	4.29805	4.12596	5.114035	4.860381	3.448772	4.599607	0.330949	quantifiable
chr2:116066974-116067694	chr2	116066974	116067694	10.671068	6.658754	3.94343	5.537141	5.662538	8.55096	7.280441	3.289215	6.702598	6.195789	-0.098	quantifiable
chr2:116896791-116897291	chr2	116896791	116897291	6.22078	7.232984	1.465356	6.314936	3.071996	5.33161	4.358724	5.881693	5.308514	4.661006	-0.155861	quantifiable
chr2:116899883-116900401	chr2	116899883	116900401	4.865268	4.434565	6.436676	7.052738	2.216989	2.294001	9.100237	3.652695	5.697312	4.31598	-0.332432	quantifiable
chr2:116908164-116908664	chr2	116908164	116908664	8.403731	6.304951	5.685603	6.244488	9.750133	12.282796	8.789289	14.885543	6.659693	11.426941	0.69706	quantifiable
chr2:116975431-116975931	chr2	116975431	116975931	4.516326	3.783263	4.977068	9.020705	3.930852	5.091236	11.438523	5.973258	5.574341	6.608467	0.210325	quantifiable
chr2:116976178-116976678	chr2	116976178	116976678	5.143426	4.820468	1.972802	3.10845	4.097252	3.253304	3.098908	4.229442	3.761286	3.669727	-0.027927	quantifiable
chr2:117118487-117118987	chr2	117118487	117118987	3.518709	3.197673	2.245867	1.286823	3.058677	4.865795	0.218298	2.354893	2.562268	2.624416	0.024852	quantifiable
chr2:117119886-117120386	chr2	117119886	117120386	1.776062	4.615284	0.88297	2.791243	4.705205	3.755916	6.104931	8.502264	2.51639	5.767079	0.941571	quantifiable
chr2:117120560-117121060	chr2	117120560	117121060	2.885243	1.73312	1.886297	4.155939	0.708362	2.061884	3.720782	3.810234	2.66515	2.575315	-0.035658	quantifiable
chr2:117121123-117121623	chr2	117121123	117121623	0.20272	0.750296	4.186781	1.48438	0.642279	0.07563	4.428579	2.241234	1.656044	1.84693	0.099599	quantifiable
chr2:117122935-117123435	chr2	117122935	117123435	2.748687	4.958214	0.026481	1.984432	4.206205	2.522042	2.771245	6.071542	2.429454	3.892759	0.51084	quantifiable
chr2:117180398-117180898	chr2	117180398	117180898	5.948841	4.647784	2.741651	2.333089	4.39558	2.500297	3.564591	2.183182	3.917841	3.160912	-0.240349	quantifiable
chr2:117231267-117231767	chr2	117231267	117231767	3.996991	5.213751	4.464675	2.289513	2.87322	2.346434	2.984862	2.84219	3.991233	2.761676	-0.406646	quantifiable
chr2:117249488-117250174	chr2	117249488	117250174	2.686085	3.146699	5.689325	2.829954	1.695716	3.470156	3.390893	3.214661	3.588016	2.942857	-0.217881	quantifiable
chr2:117263725-117264225	chr2	117263725	117264225	4.883455	5.529876	2.913141	6.580966	5.36922	3.516637	5.540483	2.90526	4.97686	4.3329	-0.164043	quantifiable
chr2:117288227-117288727	chr2	117288227	117288727	9.501846	12.0977	5.55114	6.846263	10.14621	7.756903	7.126271	6.083089	8.499237	7.778118	-0.113718	quantifiable
chr2:117338188-117338688	chr2	117338188	117338688	7.091379	5.786028	4.976009	3.75228	9.940219	7.134584	6.671031	6.174335	5.401424	7.480042	0.404874	quantifiable
chr2:117342522-117343251	chr2	117342522	117343251	9.841358	7.60467	9.349259	11.673899	6.653367	7.911526	11.600859	10.863469	9.617297	9.257305	-0.049695	quantifiable
chr2:117366411-117366911	chr2	117366411	117366911	9.187072	14.717427	4.156874	5.545341	5.722225	4.126704	4.346098	4.79395	8.401678	4.747244	-0.708627	quantifiable
chr2:117381272-117381932	chr2	117381272	117381932	10.887109	11.373765	5.094753	6.543091	7.866936	6.453643	7.63954	5.087154	8.474679	6.761818	-0.287193	quantifiable
chr2:117411938-117412438	chr2	117411938	117412438	3.250884	8.397983	5.493348	1.705403	3.804662	6.630818	4.663869	1.056462	4.711904	4.038953	-0.180357	quantifiable
chr2:117439033-117439533	chr2	117439033	117439533	5.97591	7.115553	5.289776	2.667837	5.007086	1.509146	1.81915	2.838532	5.262269	2.793479	-0.720983	quantifiable
chr2:118110952-118111536	chr2	118110952	118111536	9.277393	13.214292	7.366327	6.042785	7.106485	8.496628	5.895713	7.10405	8.975199	7.150719	-0.290947	quantifiable
chr2:118111625-118112125	chr2	118111625	118112125	8.036171	8.930552	5.96752	9.21842	8.083564	10.880576	11.88334	8.640547	8.038166	9.872007	0.266124	quantifiable
chr2:118150063-118150563	chr2	118150063	118150563	13.952362	13.528573	2.038966	6.854265	11.34601	8.176193	4.905197	8.930063	9.093541	8.339366	-0.111868	quantifiable
chr2:118245871-118246371	chr2	118245871	118246371	8.172689	8.946225	3.596832	4.716987	7.957776	5.577034	2.742807	3.437127	6.358183	4.928686	-0.310949	quantifiable
chr2:118263060-118263560	chr2	118263060	118263560	3.784576	4.6031	5.595768	3.21807	4.119443	5.846161	1.79441	4.25615	4.300378	4.004041	-0.082767	quantifiable
chr2:118278209-118278709	chr2	118278209	118278709	5.383811	4.337815	2.162152	2.862093	6.258193	4.737965	6.026403	5.117638	3.686468	5.53505	0.47843	quantifiable
chr2:118307531-118308031	chr2	118307531	118308031	5.365066	4.126989	1.869862	5.293427	6.491022	4.523759	5.555037	4.939038	4.163836	5.377214	0.303709	quantifiable
chr2:118373169-118373758	chr2	118373169	118373758	3.564216	3.465345	6.10672	12.683521	3.979702	5.584737	11.217657	4.335255	6.45495	6.279338	-0.034324	quantifiable
chr2:118388366-118388867	chr2	118388366	118388867	22.74647	9.438178	17.158986	12.596604	14.554262	16.688905	16.137108	11.799714	15.485059	14.794997	-0.061636	quantifiable
chr2:118479413-118479961	chr2	118479413	118479961	4.125281	1.567639	2.182417	4.568821	3.357689	5.073742	6.441723	5.46129	3.11104	5.083611	0.563769	quantifiable
chr2:118540746-118541246	chr2	118540746	118541246	4.375695	4.312703	3.920664	4.837632	4.739913	4.293817	5.199348	4.203244	4.361673	4.609081	0.064908	quantifiable
chr2:118544238-118544738	chr2	118544238	118544738	12.176927	3.230866	6.302706	7.372629	7.443963	10.467178	8.8594	11.683814	7.270782	9.613589	0.359256	quantifiable
chr2:118545137-118546055	chr2	118545137	118546055	7.476547	8.386398	3.831728	4.416717	7.285101	7.043668	6.278557	5.672535	6.027848	6.569965	0.10699	quantifiable
chr2:118549437-118549972	chr2	118549437	118549972	16.159225	6.770152	7.138158	4.860174	9.541835	7.419488	6.50862	7.415477	8.731927	7.721355	-0.157923	quantifiable
chr2:118554318-118554818	chr2	118554318	118554818	0.653738	1.275888	3.2689	2.636493	2.528796	1.915283	1.282137	6.24523	1.958755	2.992862	0.430598	quantifiable
chr2:118677619-118678119	chr2	118677619	118678119	12.407655	8.927217	11.90548	7.550198	7.042002	6.66828	8.971676	8.104299	10.197638	7.696564	-0.364137	quantifiable
chr2:118695644-118696144	chr2	118695644	118696144	9.629178	8.648312	9.547917	9.38402	4.580109	5.890494	7.834973	7.620979	9.302357	6.481638	-0.460779	quantifiable
chr2:118700098-118700598	chr2	118700098	118700598	6.369441	9.640858	11.530534	6.654279	6.936054	10.32776	5.52355	3.800495	8.548778	6.646965	-0.319881	quantifiable
chr2:118702857-118703357	chr2	118702857	118703357	11.002737	5.118714	17.285841	16.380771	5.006576	6.850601	15.594918	13.199781	12.447016	10.162969	-0.268245	quantifiable
chr2:118710992-118711492	chr2	118710992	118711492	8.146619	6.083325	9.303816	8.413147	6.336227	10.270177	13.860648	9.500164	7.986727	9.991804	0.290134	quantifiable
chr2:118716544-118717044	chr2	118716544	118717044	7.957414	9.12663	6.867252	5.424625	6.680287	7.575091	8.184211	5.270849	7.34398	6.927609	-0.073718	quantifiable
chr2:118745296-118746007	chr2	118745296	118746007	4.676608	5.214223	4.601743	4.945405	4.27927	4.513118	7.31731	4.563023	4.859495	5.16818	0.073889	quantifiable
chr2:118762304-118762911	chr2	118762304	118762911	9.922843	5.753017	7.583894	5.551399	7.574863	7.146224	8.617133	6.882971	7.202789	7.555298	0.060598	quantifiable
chr2:118775798-118776298	chr2	118775798	118776298	5.216758	6.459551	6.077427	5.993483	6.238005	6.003586	9.152136	3.891401	5.936805	6.321282	0.077666	quantifiable
chr2:118779468-118779990	chr2	118779468	118779990	4.402148	3.836817	5.819512	3.778767	5.244296	4.233495	1.876462	7.072299	4.459311	4.606638	0.038316	quantifiable
chr2:118789418-118789918	chr2	118789418	118789918	7.15903	8.038379	4.108281	10.153738	8.977748	8.698691	8.000034	7.28585	7.364857	8.240581	0.143405	quantifiable
chr2:118790253-118791372	chr2	118790253	118791372	5.929695	8.19376	8.031468	6.983808	5.228852	5.075747	6.755438	9.422095	7.284682	6.620533	-0.120333	quantifiable
chr2:118806803-118807303	chr2	118806803	118807303	4.794493	5.055381	6.466961	2.859105	5.915171	5.857298	4.257284	7.596907	4.793985	5.906665	0.252849	quantifiable
chr2:118861703-118862261	chr2	118861703	118862261	8.017513	6.53916	3.996709	4.030793	11.252442	10.486393	2.622109	8.220257	5.646044	8.1453	0.459671	quantifiable
chr2:118901080-118901580	chr2	118901080	118901580	6.25296	5.934779	2.301022	8.206451	2.769823	3.39877	3.332625	5.02248	5.673803	3.630924	-0.525821	quantifiable
chr2:118902484-118902984	chr2	118902484	118902984	4.363023	5.641741	9.937489	6.655118	3.654423	5.017935	7.131679	11.426216	6.649343	6.807563	0.029481	quantifiable
chr2:118913543-118914043	chr2	118913543	118914043	7.792065	5.971614	8.872771	7.708408	6.154031	12.269389	5.560877	10.438523	7.586215	8.605705	0.161609	quantifiable
chr2:118920433-118920933	chr2	118920433	118920933	4.120092	2.316145	1.800427	4.947112	5.653574	6.03181	3.190062	4.154655	3.295944	4.757525	0.421233	quantifiable
chr2:118926245-118926786	chr2	118926245	118926786	3.973323	2.626298	7.627212	6.387951	4.152619	3.638282	6.190065	14.925839	5.153696	7.226701	0.418	quantifiable
chr2:118976297-118976797	chr2	118976297	118976797	6.430081	5.773177	6.175152	7.10085	3.985766	5.052814	11.66398	8.201627	6.369815	7.226047	0.158274	quantifiable
chr2:119015465-119015965	chr2	119015465	119015965	6.221759	5.46367	0.992223	2.756194	5.189355	7.535926	4.740726	1.491108	3.858462	4.739279	0.239707	quantifiable
chr2:119029087-119029643	chr2	119029087	119029643	4.927551	3.938682	5.084658	4.065917	5.022881	6.053933	4.801499	2.216178	4.504202	4.523623	0.005068	quantifiable
chr2:119034539-119035149	chr2	119034539	119035149	1.891497	1.584529	4.900225	3.733821	1.511654	1.463663	1.892211	4.509136	3.027518	2.344166	-0.267181	quantifiable
chr2:119046838-119047368	chr2	119046838	119047368	1.456733	2.06975	0.347317	2.835306	1.796488	1.535092	3.609469	3.250062	1.677276	2.547778	0.404229	quantifiable
chr2:119156548-119157284	chr2	119156548	119157284	1.749372	1.038735	9.521203	4.100077	1.989244	1.84772	2.779323	5.977586	4.102347	3.148468	-0.297636	quantifiable
chr2:119167522-119168055	chr2	119167522	119168055	7.85825	5.896933	10.485463	11.899125	5.191821	8.672238	9.409605	12.436972	9.034943	8.927659	-0.015484	quantifiable
chr2:119174258-119174823	chr2	119174258	119174823	7.665234	9.509523	2.92915	9.151221	5.044275	7.503639	6.631654	5.948101	7.313782	6.281918	-0.190828	quantifiable
chr2:119189198-119189698	chr2	119189198	119189698	6.537336	4.651837	4.402784	6.943828	4.587451	4.324116	4.646877	3.897461	5.633946	4.363976	-0.305815	quantifiable
chr2:119208366-119209045	chr2	119208366	119209045	7.891817	7.651773	7.26462	5.876456	6.897511	8.001557	6.252252	2.429626	7.171166	5.895237	-0.244466	quantifiable
chr2:119250810-119251310	chr2	119250810	119251310	3.400759	3.16189	1.74454	4.779257	2.029085	3.234377	3.922462	2.494175	3.271612	2.920025	-0.123477	quantifiable
chr2:119270787-119271522	chr2	119270787	119271522	1.46219	2.26468	4.226103	4.63419	2.296595	2.523101	5.16879	3.693148	3.146791	3.420409	0.091871	quantifiable
chr2:119288328-119288989	chr2	119288328	119288989	3.887685	3.395384	2.478236	3.99086	5.217076	5.315107	5.910825	3.711782	3.438041	5.038697	0.44306	quantifiable
chr2:119292780-119293280	chr2	119292780	119293280	3.106923	2.370038	4.411079	3.918143	3.207896	3.07523	7.571166	2.532324	3.451546	4.096654	0.194647	quantifiable
chr2:119293711-119294211	chr2	119293711	119294211	4.036732	2.596538	9.259976	3.106842	2.539199	3.073097	1.755116	3.522675	4.750022	2.722522	-0.625299	quantifiable
chr2:119294270-119294770	chr2	119294270	119294770	4.305262	3.979238	3.674292	3.575253	3.302784	4.179766	3.142174	5.282034	3.883511	3.97669	0.027187	quantifiable
chr2:119300079-119300579	chr2	119300079	119300579	4.390463	10.637149	3.264859	5.459727	6.584015	8.210759	12.397501	5.194148	5.93805	8.096606	0.390079	quantifiable
chr2:119322359-119322859	chr2	119322359	119322859	7.576457	6.615561	6.032298	9.289112	5.67551	4.472635	8.572132	7.802131	7.378357	6.630602	-0.134625	quantifiable
chr2:119326974-119327474	chr2	119326974	119327474	5.193332	4.063425	1.920072	4.164203	4.024883	3.890362	5.947973	2.850334	3.835258	4.178388	0.098623	quantifiable
chr2:119327864-119328364	chr2	119327864	119328364	7.253026	12.511838	6.812809	12.437922	9.705623	8.969815	4.62021	9.71351	9.753899	8.252289	-0.21666	quantifiable
chr2:119336493-119336993	chr2	119336493	119336993	6.663081	4.494698	7.84456	5.531328	7.113386	5.377019	10.453232	4.429201	6.133417	6.843209	0.136584	quantifiable
chr2:119337859-119338359	chr2	119337859	119338359	1.878577	4.351334	3.044025	6.175473	3.09856	4.09026	4.0122	2.978772	3.862352	3.544948	-0.097089	quantifiable
chr2:119350807-119351478	chr2	119350807	119351478	6.493225	5.947939	9.664738	8.18409	5.349087	6.473482	11.29522	11.50677	7.572498	8.65614	0.171456	quantifiable
chr2:119355007-119355507	chr2	119355007	119355507	8.841136	8.483555	6.657773	5.673586	8.009647	11.128056	9.412973	8.446338	7.414012	9.249254	0.284206	quantifiable
chr2:119355586-119356086	chr2	119355586	119356086	3.73322	5.67542	8.827084	5.288815	6.965916	6.443466	4.45332	6.159343	5.881135	6.005511	0.02579	quantifiable
chr2:119477437-119478221	chr2	119477437	119478221	2.065667	2.817513	0.99896	3.848401	1.292333	1.299939	3.625495	1.215993	2.432635	1.85844	-0.262862	quantifiable
chr2:119547377-119547946	chr2	119547377	119547946	5.577745	3.3516	3.190503	6.538924	3.596288	5.307045	4.732025	8.172212	4.664693	5.451893	0.187272	quantifiable
chr2:119594046-119594665	chr2	119594046	119594665	3.036039	1.414671	2.12186	4.364063	1.456585	2.437583	2.792983	2.47926	2.734158	2.291603	-0.181238	quantifiable
chr2:119618047-119618767	chr2	119618047	119618767	4.665213	4.685191	3.562672	3.021792	3.808685	3.132836	1.813182	2.393109	3.983717	2.786953	-0.394854	quantifiable
chr2:119662577-119663166	chr2	119662577	119663166	1.74106	1.905903	1.51511	0.702212	1.669287	3.018854	1.832274	2.214665	1.466071	2.18377	0.366607	quantifiable
chr2:119674586-119675582	chr2	119674586	119675582	1.029854	0.335137	3.2493	3.014317	1.074133	0.94653	1.44653	1.016966	1.907152	1.12104	-0.452166	quantifiable
chr2:119745222-119745722	chr2	119745222	119745722	3.990567	3.697127	2.875056	1.726055	2.061753	0.213383	2.737497	0.660815	3.072201	1.418362	-0.74826	quantifiable
chr2:119757625-119758125	chr2	119757625	119758125	3.924149	2.74275	5.48717	3.193906	1.197486	1.216454	2.184947	1.653845	3.836994	1.563183	-0.91233	quantifiable
chr2:119758297-119758797	chr2	119758297	119758797	3.432764	1.154558	8.727126	8.406769	4.423365	1.208351	6.12448	4.675039	5.430304	4.107809	-0.331337	quantifiable
chr2:119787287-119787796	chr2	119787287	119787796	2.067157	2.3359	5.485563	3.353601	1.165561	2.489111	8.058678	4.694687	3.310555	4.102009	0.242436	quantifiable
chr2:119800866-119801366	chr2	119800866	119801366	5.711336	4.8966	8.582406	4.669847	5.085595	4.190727	4.717205	2.839255	5.965047	4.208195	-0.418332	quantifiable
chr2:119804746-119805246	chr2	119804746	119805246	2.914995	5.135874	2.94809	3.435196	4.89693	2.934658	3.873119	2.439228	3.608539	3.535984	-0.022821	quantifiable
chr2:119811700-119812200	chr2	119811700	119812200	3.659869	5.587514	1.919591	5.825052	4.808492	5.207361	4.890427	3.714544	4.248006	4.655206	0.107522	quantifiable
chr2:119816984-119817484	chr2	119816984	119817484	8.673691	3.997912	9.413973	8.117431	6.72099	10.994119	13.273171	4.254024	7.550752	8.810576	0.197971	quantifiable
chr2:119838503-119839003	chr2	119838503	119839003	2.162209	3.005982	4.049142	1.957036	3.476417	4.090906	2.632675	5.031156	2.793592	3.807788	0.340642	quantifiable
chr2:119846824-119847324	chr2	119846824	119847324	4.335974	2.251145	0.746698	1.525317	2.461164	1.592507	3.434595	2.514589	2.214784	2.500714	0.122395	quantifiable
chr2:119872671-119873171	chr2	119872671	119873171	1.407464	1.868687	5.054336	1.712391	1.910075	1.168246	3.9615	6.362058	2.510719	3.350469	0.308251	quantifiable
chr2:119896977-119897579	chr2	119896977	119897579	5.704097	4.921637	3.573818	3.905051	3.317642	2.201099	3.32718	2.186584	4.526151	2.758126	-0.554475	quantifiable
chr2:119898197-119898697	chr2	119898197	119898697	1.977136	3.93363	1.49532	4.37448	3.155825	1.780309	1.042009	4.236587	2.945142	2.553682	-0.150177	quantifiable
chr2:119972168-119972948	chr2	119972168	119972948	3.291403	2.92776	2.993044	2.708307	2.321982	2.964214	3.85129	3.471597	2.980128	3.152271	0.060867	quantifiable
chr2:120011622-120012122	chr2	120011622	120012122	3.728245	2.771351	2.456366	2.879862	3.928301	1.31467	1.519354	2.705906	2.958956	2.367058	-0.2327	quantifiable
chr2:120027232-120027812	chr2	120027232	120027812	1.253305	5.329964	3.036917	3.417963	3.190415	3.444676	2.49857	4.481862	3.259537	3.403881	0.047917	quantifiable
chr2:120033166-120034164	chr2	120033166	120034164	3.479259	3.824572	3.608482	3.585376	1.749688	2.694757	3.075588	3.436966	3.624422	2.73925	-0.30545	quantifiable
chr2:120068765-120069265	chr2	120068765	120069265	6.774881	4.120858	7.552136	5.322938	5.46551	7.672936	8.1058	4.661196	5.942703	6.476361	0.106623	quantifiable
chr2:120076056-120076817	chr2	120076056	120076817	6.782681	4.320728	7.081062	4.133485	4.418176	3.541989	5.374557	5.064205	5.579489	4.599731	-0.232059	quantifiable
chr2:120124029-120124529	chr2	120124029	120124529	2.332866	3.494457	3.317647	2.135182	1.690528	0.704976	2.643845	2.251569	2.820038	1.822729	-0.434558	quantifiable
chr2:120154356-120154891	chr2	120154356	120154891	7.795114	4.989513	6.75708	9.645975	8.706721	10.907975	8.15391	13.45365	7.296921	10.305564	0.445711	quantifiable
chr2:120200082-120200582	chr2	120200082	120200582	2.383869	2.685881	3.015504	2.533983	2.743824	2.948065	0.464247	2.199811	2.654809	2.088987	-0.241612	quantifiable
