loop_key	loop_chr1	loop_start1	loop_end1	loop_chr2	loop_start2	loop_end2	loop_logFC	loop_FDR	loop_direction	enh_chr	enh_start	enh_end	target_gene	tss_chr	tss_start	tss_end	abc_score_wt	abc_score_ko	delta_ABC	delta_unnorm	distance	match_case	loop_id	loop_type	category	diff_significant	is_differential
chr19_53140000_53150000_chr19_53220000_53230000	chr19	53140000	53150000	chr19	53220000	53230000	-0.226466371414396	0.0040869958165501	down_in_mutant	chr19	53228024	53228802	Add3	chr19	53140192	53140692	0.018288	0.022133	0.003845	0.003237	87971	B				TRUE	FALSE
chr19_53310000_53315000_chr19_53360000_53365000	chr19	53310000	53315000	chr19	53360000	53365000	-0.10777038752659	0.299414677584335	unchanged	chr19	53359527	53360027	Mxi1	chr19	53310267	53310767	0.034936	0.031631	-0.003305	-0.050329	49260	B				FALSE	FALSE
chr19_53310000_53315000_chr19_53360000_53365000	chr19	53310000	53315000	chr19	53360000	53365000	-0.10777038752659	0.299414677584335	unchanged	chr19	53360128	53360628	Mxi1	chr19	53310267	53310767	0.044993	0.05159	0.006597	0.085134	49861	B				FALSE	FALSE
chr19_53310000_53315000_chr19_53360000_53365000	chr19	53310000	53315000	chr19	53360000	53365000	-0.10777038752659	0.299414677584335	unchanged	chr19	53364927	53365427	Mxi1	chr19	53310267	53310767	0.022972	0.027867	0.004895	0.064561	54660	B				FALSE	FALSE
chr19_53325000_53330000_chr19_53360000_53365000	chr19	53325000	53330000	chr19	53360000	53365000	-0.0929746486732245	0.322114338429971	unchanged	chr19	53359527	53360027	Gm30541	chr19	53325493	53325993	0.044653	0.043351	-0.001302	-0.008864	34034	B				FALSE	FALSE
chr19_53325000_53330000_chr19_53360000_53365000	chr19	53325000	53330000	chr19	53360000	53365000	-0.0929746486732245	0.322114338429971	unchanged	chr19	53360128	53360628	Gm30541	chr19	53325493	53325993	0.042485	0.048921	0.006436	0.105527	34635	B				FALSE	FALSE
chr19_53325000_53330000_chr19_53360000_53365000	chr19	53325000	53330000	chr19	53360000	53365000	-0.0929746486732245	0.322114338429971	unchanged	chr19	53364927	53365427	Gm30541	chr19	53325493	53325993	0.022434	0.027995	0.005561	0.087822	39434	B				FALSE	FALSE
chr19_53375000_53400000_chr19_53575000_53600000	chr19	53375000	53400000	chr19	53575000	53600000	-0.0838994540353616	0.134262310178472	unchanged	chr19	53599833	53601138	Smndc1	chr19	53390328	53390828	0.05609	0.069107	0.013017	0.158581	209907.5	B				FALSE	FALSE
chr19_53390000_53400000_chr19_53530000_53540000	chr19	53390000	53400000	chr19	53530000	53540000	-0.119445715367089	0.0744734691882697	unchanged	chr19	53531448	53531948	Smndc1	chr19	53390328	53390828	0.020417	0.024635	0.004218	0.051111	141120	B				FALSE	FALSE
chr19_53390000_53400000_chr19_53530000_53540000	chr19	53390000	53400000	chr19	53530000	53540000	-0.119445715367089	0.0744734691882697	unchanged	chr19	53531979	53532479	Smndc1	chr19	53390328	53390828	0.03208	0.043041	0.010961	0.135339	141651	B				FALSE	FALSE
chr19_53390000_53400000_chr19_53530000_53540000	chr19	53390000	53400000	chr19	53530000	53540000	-0.119445715367089	0.0744734691882697	unchanged	chr19	53537139	53537639	Smndc1	chr19	53390328	53390828	0.026429	0.013633	-0.012796	-0.165634	146811	B				FALSE	FALSE
chr19_53600000_53625000_chr19_53925000_53950000	chr19	53600000	53625000	chr19	53925000	53950000	-0.0775784106994062	0.270584608688981	unchanged	chr19	53599833	53601138	Bbip1	chr19	53944377	53944877	0.027801	0.038334	0.010533	0.122671	344141.5	A				FALSE	FALSE
chr19_53600000_53625000_chr19_53925000_53950000	chr19	53600000	53625000	chr19	53925000	53950000	-0.0775784106994062	0.270584608688981	unchanged	chr19	53599833	53601138	Shoc2	chr19	53944055	53944555	0.027798	0.038329	0.010531	0.122656	343819.5	A				FALSE	FALSE
chr19_53600000_53625000_chr19_53925000_53950000	chr19	53600000	53625000	chr19	53925000	53950000	-0.0775784106994062	0.270584608688981	unchanged	chr19	53944055	53944877	Smc3	chr19	53600147	53600647	0.019376	0.032859	0.013483	0.138514	344069	B				FALSE	FALSE
chr19_53850000_53855000_chr19_53940000_53945000	chr19	53850000	53855000	chr19	53940000	53945000	-0.341114675620244	0.0303108530114624	down_in_mutant	chr19	53852783	53853283	Bbip1	chr19	53944377	53944877	0.043813	0.031941	-0.011872	-0.042365	91594	A				TRUE	FALSE
chr19_53850000_53855000_chr19_53940000_53945000	chr19	53850000	53855000	chr19	53940000	53945000	-0.341114675620244	0.0303108530114624	down_in_mutant	chr19	53852783	53853283	Shoc2	chr19	53944055	53944555	0.043813	0.03194	-0.011873	-0.042387	91272	A				TRUE	FALSE
chr19_53925000_53950000_chr19_55300000_55325000	chr19	53925000	53950000	chr19	55300000	55325000	0.0992476470438187	0.352999010280626	unchanged	chr19	53944055	53944877	Vti1a	chr19	55316044	55316544	0.026441	0.031901	0.00546	0.028678	1371828	A				FALSE	FALSE
chr19_53925000_53950000_chr19_55300000_55325000	chr19	53925000	53950000	chr19	55300000	55325000	0.0992476470438187	0.352999010280626	unchanged	chr19	53944055	53944877	Zdhhc6	chr19	55315782	55316282	0.026449	0.031912	0.005463	0.028678	1371566	A				FALSE	FALSE
chr19_5405000_5410000_chr19_5455000_5460000	chr19	5405000	5410000	chr19	5455000	5460000	-0.0932801405055103	0.405681851131154	unchanged	chr19	5406806	5407787	Ccdc85b	chr19	5457644	5458144	0.026878	0.026864	-1.4e-05	0.002263	50597.5	A				FALSE	FALSE
chr19_5405000_5410000_chr19_5485000_5490000	chr19	5405000	5410000	chr19	5485000	5490000	-0.167243994401926	0.185079487859568	unchanged	chr19	5406806	5407787	Mus81	chr19	5488152	5488652	0.017075	0.020094	0.003019	0.06761	81105.5	A				FALSE	FALSE
chr19_5455000_5460000_chr19_5490000_5495000	chr19	5455000	5460000	chr19	5490000	5495000	-0.0499304482710085	0.612310869744755	unchanged	chr19	5457264	5458144	Cfl1	chr19	5490204	5490704	0.034322	0.033927	-0.000395	-0.031624	32750	A				FALSE	FALSE
chr19_5455000_5460000_chr19_5490000_5495000	chr19	5455000	5460000	chr19	5490000	5495000	-0.0499304482710085	0.612310869744755	unchanged	chr19	5490176	5490704	Ccdc85b	chr19	5457644	5458144	0.023336	0.021961	-0.001375	-0.02734	32546	B				FALSE	FALSE
chr19_55075000_55100000_chr19_55300000_55325000	chr19	55075000	55100000	chr19	55300000	55325000	-0.106355476497196	0.191586667930965	unchanged	chr19	55099341	55099841	Vti1a	chr19	55316044	55316544	0.023512	0.018754	-0.004758	-0.012255	216703	A				FALSE	FALSE
chr19_55075000_55100000_chr19_55300000_55325000	chr19	55075000	55100000	chr19	55300000	55325000	-0.106355476497196	0.191586667930965	unchanged	chr19	55099341	55099841	Zdhhc6	chr19	55315782	55316282	0.023519	0.018762	-0.004757	-0.01225	216441	A				FALSE	FALSE
chr19_5600000_5605000_chr19_5635000_5640000	chr19	5600000	5605000	chr19	5635000	5640000	-0.0727184751942514	0.520100804427864	unchanged	chr19	5637204	5637732	Rnaseh2c	chr19	5601622	5602122	0.045058	0.049659	0.004601	0.07131	35596	B				FALSE	FALSE
chr19_5600000_5605000_chr19_5685000_5690000	chr19	5600000	5605000	chr19	5685000	5690000	-0.0471062452280398	0.782478738496202	unchanged	chr19	5688491	5689158	Rnaseh2c	chr19	5601622	5602122	0.037775	0.040713	0.002938	0.04745	86952.5	B				FALSE	FALSE
chr19_5635000_5640000_chr19_5685000_5690000	chr19	5635000	5640000	chr19	5685000	5690000	-0.0923536926156545	0.5583887698303	unchanged	chr19	5637204	5637732	Map3k11	chr19	5688491	5688991	0.025469	0.035129	0.00966	0.154528	51273	A				FALSE	FALSE
chr19_5635000_5640000_chr19_5685000_5690000	chr19	5635000	5640000	chr19	5685000	5690000	-0.0923536926156545	0.5583887698303	unchanged	chr19	5637204	5637732	Pcnx3	chr19	5688658	5689158	0.025463	0.0351	0.009637	0.154569	51440	A				FALSE	FALSE
chr19_5635000_5640000_chr19_5685000_5690000	chr19	5635000	5640000	chr19	5685000	5690000	-0.0923536926156545	0.5583887698303	unchanged	chr19	5688491	5689158	Rela	chr19	5637232	5637732	0.042344	0.055138	0.012794	0.174467	51342.5	B				FALSE	FALSE
chr19_56400000_56425000_chr19_56525000_56550000	chr19	56400000	56425000	chr19	56525000	56550000	0.0008754621679339	0.992110977224612	unchanged	chr19	56422445	56423739	Dclre1a	chr19	56547972	56548472	0.0149	0.029795	0.014895	0.074927	125130	A				FALSE	FALSE
chr19_56400000_56425000_chr19_56525000_56550000	chr19	56400000	56425000	chr19	56525000	56550000	0.0008754621679339	0.992110977224612	unchanged	chr19	56422445	56423739	Nhlrc2	chr19	56548010	56548510	0.0149	0.029795	0.014895	0.07493	125168	A				FALSE	FALSE
chr19_56420000_56425000_chr19_56545000_56550000	chr19	56420000	56425000	chr19	56545000	56550000	0.110004558699579	0.461140796956469	unchanged	chr19	56422445	56423739	Dclre1a	chr19	56547972	56548472	0.0149	0.029795	0.014895	0.074927	125130	A				FALSE	FALSE
chr19_56420000_56425000_chr19_56545000_56550000	chr19	56420000	56425000	chr19	56545000	56550000	0.110004558699579	0.461140796956469	unchanged	chr19	56422445	56423739	Nhlrc2	chr19	56548010	56548510	0.0149	0.029795	0.014895	0.07493	125168	A				FALSE	FALSE
chr19_56940000_56950000_chr19_57000000_57010000	chr19	56940000	56950000	chr19	57000000	57010000	-0.112837852455572	0.0831330335153234	unchanged	chr19	56945619	56946119	Afap1l2	chr19	57007978	57008478	0.056376	0.046188	-0.010188	-0.315786	62359	A				FALSE	FALSE
chr19_56940000_56950000_chr19_57000000_57010000	chr19	56940000	56950000	chr19	57000000	57010000	-0.112837852455572	0.0831330335153234	unchanged	chr19	56948116	56948616	Afap1l2	chr19	57007978	57008478	0.036986	0.037343	0.000357	-0.123873	59862	A				FALSE	FALSE
chr19_57195000_57200000_chr19_57310000_57315000	chr19	57195000	57200000	chr19	57310000	57315000	0.0727041553280816	0.542509521368078	unchanged	chr19	57195443	57195943	Ablim1	chr19	57314669	57315169	0.020749	0.0251	0.004351	0.080718	119226	A				FALSE	FALSE
chr19_57195000_57200000_chr19_57310000_57315000	chr19	57195000	57200000	chr19	57310000	57315000	0.0727041553280816	0.542509521368078	unchanged	chr19	57198060	57198560	Ablim1	chr19	57314669	57315169	0.03219	0.032955	0.000765	0.03626	116609	A				FALSE	FALSE
chr19_57195000_57200000_chr19_57310000_57315000	chr19	57195000	57200000	chr19	57310000	57315000	0.0727041553280816	0.542509521368078	unchanged	chr19	57198575	57199075	Ablim1	chr19	57314669	57315169	0.035402	0.038458	0.003056	0.072787	116094	A				FALSE	FALSE
chr19_57240000_57250000_chr19_57310000_57320000	chr19	57240000	57250000	chr19	57310000	57320000	-0.0688886330613918	0.331737258389536	unchanged	chr19	57241781	57242281	Ablim1	chr19	57314669	57315169	0.026412	0.024848	-0.001564	-0.002829	72888	A				FALSE	FALSE
chr19_57240000_57250000_chr19_57310000_57320000	chr19	57240000	57250000	chr19	57310000	57320000	-0.0688886330613918	0.331737258389536	unchanged	chr19	57247185	57247685	Ablim1	chr19	57314669	57315169	0.038744	0.032818	-0.005926	-0.058108	67484	A				FALSE	FALSE
chr19_57400000_57425000_chr19_58450000_58475000	chr19	57400000	57425000	chr19	58450000	58475000	-0.124836196121689	0.28490096616467	unchanged	chr19	57411791	57412291	Gfra1	chr19	58455659	58456159	0.021668	0.00794	-0.013728	-0.014128	1043868	A				FALSE	FALSE
chr19_5780000_5790000_chr19_5870000_5880000	chr19	5780000	5790000	chr19	5870000	5880000	0.0294268678525058	0.68029329993147	unchanged	chr19	5786487	5786987	Frmd8	chr19	5875024	5875524	0.026333	0.026289	-4.4e-05	0.010924	88537	A				FALSE	FALSE
chr19_5780000_5790000_chr19_5870000_5880000	chr19	5780000	5790000	chr19	5870000	5880000	0.0294268678525058	0.68029329993147	unchanged	chr19	5786487	5786987	Slc25a45	chr19	5877557	5878057	0.026435	0.026403	-3.2e-05	0.010997	91070	A				FALSE	FALSE
chr19_5800000_5805000_chr19_5845000_5850000	chr19	5800000	5805000	chr19	5845000	5850000	0.0288411892743625	0.792415220213473	unchanged	chr19	5802422	5802931	Neat1	chr19	5845228	5845728	0.027317	0.029142	0.001825	0.13674	42801.5	A				FALSE	FALSE
chr19_5800000_5805000_chr19_5845000_5850000	chr19	5800000	5805000	chr19	5845000	5850000	0.0288411892743625	0.792415220213473	unchanged	chr19	5803298	5803798	Neat1	chr19	5845228	5845728	0.101707	0.108037	0.00633	0.492528	41930	A				FALSE	FALSE
chr19_5800000_5805000_chr19_5845000_5850000	chr19	5800000	5805000	chr19	5845000	5850000	0.0288411892743625	0.792415220213473	unchanged	chr19	5845228	5846108	Malat1	chr19	5802422	5802922	0.080314	0.079949	-0.000365	0.256915	42996	B				FALSE	FALSE
chr19_5800000_5805000_chr19_5845000_5850000	chr19	5800000	5805000	chr19	5845000	5850000	0.0288411892743625	0.792415220213473	unchanged	chr19	5846411	5846911	Malat1	chr19	5802422	5802922	0.158853	0.154706	-0.004147	0.381973	43989	B				FALSE	FALSE
chr19_5800000_5805000_chr19_5845000_5850000	chr19	5800000	5805000	chr19	5845000	5850000	0.0288411892743625	0.792415220213473	unchanged	chr19	5847935	5848744	Malat1	chr19	5802422	5802922	0.094788	0.098784	0.003996	0.466353	45667.5	B				FALSE	FALSE
chr19_5800000_5805000_chr19_5845000_5850000	chr19	5800000	5805000	chr19	5845000	5850000	0.0288411892743625	0.792415220213473	unchanged	chr19	5849038	5849538	Malat1	chr19	5802422	5802922	0.069708	0.081791	0.012083	0.679907	46616	B				FALSE	FALSE
chr19_58800000_58825000_chr19_59200000_59225000	chr19	58800000	58825000	chr19	59200000	59225000	0.183680699884209	0.0360247400837049	up_in_mutant	chr19	58822484	58822984	Kcnk18	chr19	59218963	59219463	0.065924	0	-0.065924	-0.047224	396479	A				TRUE	FALSE
chr19_58925000_58950000_chr19_59325000_59350000	chr19	58925000	58950000	chr19	59325000	59350000	-0.0402589066963408	0.703262923028683	unchanged	chr19	58943174	58943904	Pdzd8	chr19	59345530	59346030	0.03352	0.051148	0.017628	0.063453	402241	A				FALSE	FALSE
chr19_5920000_5925000_chr19_6015000_6020000	chr19	5920000	5925000	chr19	6015000	6020000	-0.0171115807310855	0.924513875353576	unchanged	chr19	5924252	5925066	Capn1	chr19	6015647	6016147	0.029177	0.026464	-0.002713	-0.025678	91238	A				FALSE	FALSE
chr19_5920000_5925000_chr19_6015000_6020000	chr19	5920000	5925000	chr19	6015000	6020000	-0.0171115807310855	0.924513875353576	unchanged	chr19	6015497	6016147	Cdc42ep2	chr19	5924566	5925066	0.017492	0.022992	0.0055	0.061579	91006	B				FALSE	FALSE
chr19_59325000_59350000_chr19_59925000_59950000	chr19	59325000	59350000	chr19	59925000	59950000	0.0691707400406351	0.506133794912908	unchanged	chr19	59345134	59346413	Gm4219	chr19	59943471	59943971	0.029481	0.02116	-0.008321	-0.025908	597947.5	A				FALSE	FALSE
chr19_59325000_59350000_chr19_59925000_59950000	chr19	59325000	59350000	chr19	59925000	59950000	0.0691707400406351	0.506133794912908	unchanged	chr19	59345134	59346413	Rab11fip2	chr19	59943404	59943904	0.029481	0.02116	-0.008321	-0.025907	597880.5	A				FALSE	FALSE
chr19_59325000_59350000_chr19_59925000_59950000	chr19	59325000	59350000	chr19	59925000	59950000	0.0691707400406351	0.506133794912908	unchanged	chr19	59943283	59943971	Pdzd8	chr19	59345530	59346030	0.050484	0.026329	-0.024155	-0.048326	597847	B				FALSE	FALSE
chr19_59340000_59350000_chr19_59940000_59950000	chr19	59340000	59350000	chr19	59940000	59950000	0.0754934839025673	0.670906012593393	unchanged	chr19	59345134	59346413	Gm4219	chr19	59943471	59943971	0.029481	0.02116	-0.008321	-0.025908	597947.5	A				FALSE	FALSE
chr19_59340000_59350000_chr19_59940000_59950000	chr19	59340000	59350000	chr19	59940000	59950000	0.0754934839025673	0.670906012593393	unchanged	chr19	59345134	59346413	Rab11fip2	chr19	59943404	59943904	0.029481	0.02116	-0.008321	-0.025907	597880.5	A				FALSE	FALSE
chr19_59340000_59350000_chr19_59940000_59950000	chr19	59340000	59350000	chr19	59940000	59950000	0.0754934839025673	0.670906012593393	unchanged	chr19	59943283	59943971	Pdzd8	chr19	59345530	59346030	0.050484	0.026329	-0.024155	-0.048326	597847	B				FALSE	FALSE
chr19_59400000_59425000_chr19_60125000_60150000	chr19	59400000	59425000	chr19	60125000	60150000	-0.0246808591105293	0.724561664008615	unchanged	chr19	59417977	59418477	E330013P04Rik	chr19	60144424	60144924	0.048076	0.040595	-0.007481	0.000298	726447	A				FALSE	FALSE
chr19_59415000_59420000_chr19_60140000_60145000	chr19	59415000	59420000	chr19	60140000	60145000	-0.226758940922481	0.0750008211591386	unchanged	chr19	59417977	59418477	E330013P04Rik	chr19	60144424	60144924	0.048076	0.040595	-0.007481	0.000298	726447	A				FALSE	FALSE
chr19_59450000_59455000_chr19_60140000_60145000	chr19	59450000	59455000	chr19	60140000	60145000	0.0877267430362469	0.523318765929296	unchanged	chr19	59454227	59454727	E330013P04Rik	chr19	60144424	60144924	0.058973	0.074418	0.015445	0.019718	690197	A				FALSE	FALSE
chr19_59450000_59475000_chr19_60125000_60150000	chr19	59450000	59475000	chr19	60125000	60150000	0.0027245017412323	0.971570290893823	unchanged	chr19	59454227	59454727	E330013P04Rik	chr19	60144424	60144924	0.058973	0.074418	0.015445	0.019718	690197	A				FALSE	FALSE
chr19_59450000_59475000_chr19_60125000_60150000	chr19	59450000	59475000	chr19	60125000	60150000	0.0027245017412323	0.971570290893823	unchanged	chr19	59458121	59458621	E330013P04Rik	chr19	60144424	60144924	0.026212	0.041679	0.015467	0.015526	686303	A				FALSE	FALSE
chr19_59450000_59475000_chr19_60125000_60150000	chr19	59450000	59475000	chr19	60125000	60150000	0.0027245017412323	0.971570290893823	unchanged	chr19	60144297	60144924	Emx2	chr19	59458121	59458621	0.047498	0.039561	-0.007937	-0.001158	686239.5	B				FALSE	FALSE
chr19_5960000_5965000_chr19_6015000_6020000	chr19	5960000	5965000	chr19	6015000	6020000	0.0428472439289274	0.719935572008242	unchanged	chr19	6015497	6016147	Pola2	chr19	5963952	5964452	0.036115	0.040534	0.004419	0.05544	51620	B				FALSE	FALSE
chr19_5960000_5970000_chr19_6040000_6050000	chr19	5960000	5970000	chr19	6040000	6050000	0.0344756544385069	0.673176863647484	unchanged	chr19	6046325	6046841	Pola2	chr19	5963952	5964452	0.029157	0.035432	0.006275	0.081521	82381	B				FALSE	FALSE
chr19_5960000_5970000_chr19_6120000_6130000	chr19	5960000	5970000	chr19	6120000	6130000	-0.0390624164742592	0.707388395586782	unchanged	chr19	6127864	6128554	Pola2	chr19	5963952	5964452	0.030325	0.023926	-0.006399	-0.090742	164007	B				FALSE	FALSE
chr19_59925000_59950000_chr19_60225000_60250000	chr19	59925000	59950000	chr19	60225000	60250000	-0.0306262061861059	0.729842380935247	unchanged	chr19	59943283	59943971	Fam204a	chr19	60226451	60226951	0.081745	0.039155	-0.04259	-0.075621	283074	A				FALSE	FALSE
chr19_59925000_59950000_chr19_60225000_60250000	chr19	59925000	59950000	chr19	60225000	60250000	-0.0306262061861059	0.729842380935247	unchanged	chr19	60226292	60226951	Gm4219	chr19	59943471	59943971	0.031723	0.017669	-0.014054	-0.042203	282900.5	B				FALSE	FALSE
chr19_59925000_59950000_chr19_60225000_60250000	chr19	59925000	59950000	chr19	60225000	60250000	-0.0306262061861059	0.729842380935247	unchanged	chr19	60226292	60226951	Rab11fip2	chr19	59943404	59943904	0.031724	0.017669	-0.014055	-0.042205	282967.5	B				FALSE	FALSE
chr19_59925000_59950000_chr19_60575000_60600000	chr19	59925000	59950000	chr19	60575000	60600000	-0.103088851468498	0.411788215844406	unchanged	chr19	59943283	59943971	Cacul1	chr19	60580775	60581275	0.025691	0.011651	-0.01404	-0.049021	637398	A				FALSE	FALSE
chr19_59925000_59950000_chr19_60575000_60600000	chr19	59925000	59950000	chr19	60575000	60600000	-0.103088851468498	0.411788215844406	unchanged	chr19	60580740	60581275	Gm4219	chr19	59943471	59943971	0.028053	0.010521	-0.017532	-0.051656	637286.5	B				FALSE	FALSE
chr19_59925000_59950000_chr19_60575000_60600000	chr19	59925000	59950000	chr19	60575000	60600000	-0.103088851468498	0.411788215844406	unchanged	chr19	60580740	60581275	Rab11fip2	chr19	59943404	59943904	0.028053	0.010521	-0.017532	-0.051657	637353.5	B				FALSE	FALSE
chr19_59940000_59950000_chr19_60220000_60230000	chr19	59940000	59950000	chr19	60220000	60230000	-0.260318881759159	0.0596582846502736	unchanged	chr19	59943283	59943971	Fam204a	chr19	60226451	60226951	0.081745	0.039155	-0.04259	-0.075621	283074	A				FALSE	FALSE
chr19_59940000_59950000_chr19_60220000_60230000	chr19	59940000	59950000	chr19	60220000	60230000	-0.260318881759159	0.0596582846502736	unchanged	chr19	60226292	60226951	Gm4219	chr19	59943471	59943971	0.031723	0.017669	-0.014054	-0.042203	282900.5	B				FALSE	FALSE
