GROUP	chr	mid	bin_start	ctrl_label	mut_label	anchor_side	timepoint	transition
clust1	chr11	51965000	51900001	A.2	A.2	anchor2	250402	Stable
clust2	chr11	51967500	51900001	A.2	A.2	anchor2	250402	Stable
clust2	chr11	51962500	51900001	A.2	A.2	anchor2	250402	Stable
clust3	chr11	52095000	52000001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	52097500	52000001	A.2	A.2	anchor2	250402	Stable
clust3	chr11	52002500	52000001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	52095000	52000001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	52112500	52100001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	52187500	52100001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	52212500	52200001	A.2	A.1	anchor2	250402	Within_A
clust1	chr11	52212500	52200001	A.2	A.1	anchor2	250402	Within_A
clust2	chr11	52225000	52200001	A.2	A.1	anchor2	250402	Within_A
clust1	chr11	52212500	52200001	A.2	A.1	anchor2	250402	Within_A
clust4	chr11	52232500	52200001	A.2	A.1	anchor2	250402	Within_A
clust3	chr11	52235000	52200001	A.2	A.1	anchor2	250402	Within_A
clust1	chr11	52297500	52200001	A.2	A.1	anchor2	250402	Within_A
clust6	chr11	52387500	52300001	A.2	A.1	anchor2	250402	Within_A
clust3	chr11	52362500	52300001	A.2	A.1	anchor2	250402	Within_A
clust3	chr11	52362500	52300001	A.2	A.1	anchor2	250402	Within_A
clust1	chr11	52337500	52300001	A.2	A.1	anchor2	250402	Within_A
clust1	chr11	52362500	52300001	A.2	A.1	anchor2	250402	Within_A
clust3	chr11	52345000	52300001	A.2	A.1	anchor2	250402	Within_A
clust1	chr11	52345000	52300001	A.2	A.1	anchor2	250402	Within_A
clust1	chr11	52337500	52300001	A.2	A.1	anchor2	250402	Within_A
clust2	chr11	52347500	52300001	A.2	A.1	anchor2	250402	Within_A
clust2	chr11	52345000	52300001	A.2	A.1	anchor2	250402	Within_A
clust2	chr11	52337500	52300001	A.2	A.1	anchor2	250402	Within_A
clust4	chr11	52762500	52700001	B.2	B.2	anchor2	250402	Stable
clust4	chr11	52762500	52700001	B.2	B.2	anchor2	250402	Stable
clust1	chr11	52915000	52900001	B.2	A.2	anchor2	250402	B_to_A
clust3	chr11	53032500	53000001	B.1	A.2	anchor2	250402	B_to_A
clust2	chr11	53037500	53000001	B.1	A.2	anchor2	250402	B_to_A
clust4	chr11	53037500	53000001	B.1	A.2	anchor2	250402	B_to_A
clust2	chr11	53137500	53100001	B.1	A.2	anchor2	250402	B_to_A
clust4	chr11	53162500	53100001	B.1	A.2	anchor2	250402	B_to_A
clust4	chr11	53137500	53100001	B.1	A.2	anchor2	250402	B_to_A
clust4	chr11	53107500	53100001	B.1	A.2	anchor2	250402	B_to_A
clust4	chr11	53262500	53200001	B.1	B.1	anchor2	250402	Stable
clust2	chr11	53255000	53200001	B.1	B.1	anchor2	250402	Stable
clust5	chr11	53255000	53200001	B.1	B.1	anchor2	250402	Stable
clust4	chr11	53262500	53200001	B.1	B.1	anchor2	250402	Stable
clust2	chr11	53262500	53200001	B.1	B.1	anchor2	250402	Stable
clust1	chr11	53255000	53200001	B.1	B.1	anchor2	250402	Stable
clust1	chr11	53352500	53300001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	53465000	53400001	A.1	A.1	anchor2	250402	Stable
clust6	chr11	53467500	53400001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	53587500	53500001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	53567500	53500001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	53525000	53500001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	53587500	53500001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	53627500	53600001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	53737500	53700001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	53862500	53800001	A.2	A.2	anchor2	250402	Stable
clust2	chr11	53837500	53800001	A.2	A.2	anchor2	250402	Stable
clust2	chr11	53855000	53800001	A.2	A.2	anchor2	250402	Stable
clust2	chr11	53855000	53800001	A.2	A.2	anchor2	250402	Stable
clust2	chr11	53837500	53800001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	54087500	54000001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	54002500	54000001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	54087500	54000001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	54087500	54000001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	54092500	54000001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	54057500	54000001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	54087500	54000001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	54262500	54200001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	54262500	54200001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	54257500	54200001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	54255000	54200001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	54255000	54200001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	54262500	54200001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	54255000	54200001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	54387500	54300001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	54352500	54300001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	54355000	54300001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	54362500	54300001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	54352500	54300001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	54352500	54300001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	54435000	54400001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	54475000	54400001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	54525000	54500001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	54522500	54500001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	54785000	54700001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	54812500	54800001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	54865000	54800001	A.1	A.1	anchor2	250402	Stable
clust4	chr11	54862500	54800001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	54862500	54800001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	54925000	54900001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	54987500	54900001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	54927500	54900001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	54985000	54900001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	54985000	54900001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	55085000	55000001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	55087500	55000001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	55042500	55000001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	55082500	55000001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	55155000	55100001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	55237500	55200001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	55337500	55300001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	55312500	55300001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	55325000	55300001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	55387500	55300001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	55387500	55300001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	55342500	55300001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	55385000	55300001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	55465000	55400001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	55447500	55400001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	55445000	55400001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	55445000	55400001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	55447500	55400001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	55607500	55600001	B.2	B.2	anchor2	250402	Stable
clust2	chr11	55995000	55900001	B.2	B.2	anchor2	250402	Stable
clust2	chr11	55987500	55900001	B.2	B.2	anchor2	250402	Stable
clust1	chr11	55987500	55900001	B.2	B.2	anchor2	250402	Stable
clust3	chr11	56105000	56100001	B.2	B.2	anchor2	250402	Stable
clust1	chr11	56105000	56100001	B.2	B.2	anchor2	250402	Stable
clust4	chr11	56105000	56100001	B.2	B.2	anchor2	250402	Stable
clust2	chr11	57312500	57300001	B.2	B.2	anchor2	250402	Stable
clust2	chr11	57312500	57300001	B.2	B.2	anchor2	250402	Stable
clust5	chr11	57312500	57300001	B.2	B.2	anchor2	250402	Stable
clust4	chr11	57465000	57400001	B.2	B.2	anchor2	250402	Stable
clust2	chr11	57462500	57400001	B.2	B.2	anchor2	250402	Stable
clust4	chr11	57462500	57400001	B.2	B.2	anchor2	250402	Stable
clust5	chr11	57462500	57400001	B.2	B.2	anchor2	250402	Stable
clust2	chr11	57647500	57600001	B.1	A.2	anchor2	250402	B_to_A
clust1	chr11	57787500	57700001	B.1	B.1	anchor2	250402	Stable
clust3	chr11	57775000	57700001	B.1	B.1	anchor2	250402	Stable
clust1	chr11	57787500	57700001	B.1	B.1	anchor2	250402	Stable
clust2	chr11	57777500	57700001	B.1	B.1	anchor2	250402	Stable
clust4	chr11	57777500	57700001	B.1	B.1	anchor2	250402	Stable
clust1	chr11	57935000	57900001	B.1	B.1	anchor2	250402	Stable
clust2	chr11	57937500	57900001	B.1	B.1	anchor2	250402	Stable
clust2	chr11	57937500	57900001	B.1	B.1	anchor2	250402	Stable
clust2	chr11	57932500	57900001	B.1	B.1	anchor2	250402	Stable
clust2	chr11	57935000	57900001	B.1	B.1	anchor2	250402	Stable
clust2	chr11	57937500	57900001	B.1	B.1	anchor2	250402	Stable
clust1	chr11	58015000	58000001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	58055000	58000001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	58057500	58000001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	58162500	58100001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	58112500	58100001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	58105000	58100001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	58127500	58100001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	58105000	58100001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	58102500	58100001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	58165000	58100001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	58225000	58200001	A.2	A.2	anchor2	250402	Stable
clust3	chr11	58237500	58200001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	58227500	58200001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	58312500	58300001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	58312500	58300001	A.2	A.2	anchor2	250402	Stable
clust3	chr11	58337500	58300001	A.2	A.2	anchor2	250402	Stable
clust3	chr11	58312500	58300001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	58305000	58300001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	58325000	58300001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	58312500	58300001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	58962500	58900001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	58955000	58900001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	58912500	58900001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	58962500	58900001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	58905000	58900001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	59187500	59100001	B.1	B.1	anchor2	250402	Stable
clust3	chr11	59165000	59100001	B.1	B.1	anchor2	250402	Stable
clust3	chr11	59185000	59100001	B.1	B.1	anchor2	250402	Stable
clust1	chr11	59212500	59200001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	59212500	59200001	A.2	A.2	anchor2	250402	Stable
clust2	chr11	59282500	59200001	A.2	A.2	anchor2	250402	Stable
clust2	chr11	59292500	59200001	A.2	A.2	anchor2	250402	Stable
clust3	chr11	59487500	59400001	A.2	A.1	anchor2	250402	Within_A
clust2	chr11	59485000	59400001	A.2	A.1	anchor2	250402	Within_A
clust2	chr11	59487500	59400001	A.2	A.1	anchor2	250402	Within_A
clust3	chr11	59567500	59500001	A.2	A.1	anchor2	250402	Within_A
clust2	chr11	59612500	59600001	A.2	A.1	anchor2	250402	Within_A
clust1	chr11	59762500	59700001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	59755000	59700001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	59775000	59700001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	59732500	59700001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	59707500	59700001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	59747500	59700001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	59805000	59800001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	59965000	59900001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	60087500	60000001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	60087500	60000001	A.1	A.1	anchor2	250402	Stable
clust4	chr11	60027500	60000001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	60027500	60000001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	60075000	60000001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	60062500	60000001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	60195000	60100001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	60177500	60100001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	60172500	60100001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	60292500	60200001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	60292500	60200001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	60287500	60200001	A.1	A.1	anchor2	250402	Stable
clust4	chr11	60292500	60200001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	60295000	60200001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	60347500	60300001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	60412500	60400001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	60425000	60400001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	60412500	60400001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	60412500	60400001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	60412500	60400001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	60415000	60400001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	60412500	60400001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	60412500	60400001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	60415000	60400001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	60535000	60500001	A.2	A.2	anchor2	250402	Stable
clust3	chr11	60687500	60600001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	60775000	60700001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	60887500	60800001	A.1	A.1	anchor2	250402	Stable
clust6	chr11	60877500	60800001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	60835000	60800001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	60832500	60800001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	60877500	60800001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	60905000	60900001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	60927500	60900001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61022500	61000001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61095000	61000001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61025000	61000001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61087500	61000001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61077500	61000001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	61092500	61000001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61192500	61100001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61155000	61100001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	61265000	61200001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	61227500	61200001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	61267500	61200001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61387500	61300001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	61347500	61300001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61387500	61300001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61392500	61300001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61412500	61400001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61405000	61400001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61412500	61400001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	61405000	61400001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61405000	61400001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	61407500	61400001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61452500	61400001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61495000	61400001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61505000	61500001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61512500	61500001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61512500	61500001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61507500	61500001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	61502500	61500001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	61575000	61500001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	61575000	61500001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	61562500	61500001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	61577500	61500001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	61637500	61600001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	61612500	61600001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	61612500	61600001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61617500	61600001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	61617500	61600001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	61712500	61700001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61712500	61700001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61715000	61700001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61715000	61700001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61715000	61700001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	61715000	61700001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	61895000	61800001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	61925000	61900001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	62027500	62000001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	62047500	62000001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	62002500	62000001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	62137500	62100001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	62127500	62100001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	62125000	62100001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	62287500	62200001	A.1	A.1	anchor2	250402	Stable
clust2	chr11	62287500	62200001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	62287500	62200001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	62285000	62200001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	62285000	62200001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	62492500	62400001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	62562500	62500001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	62575000	62500001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	62537500	62500001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	62552500	62500001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	62577500	62500001	A.1	A.1	anchor2	250402	Stable
clust3	chr11	62675000	62600001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	62675000	62600001	A.1	A.1	anchor2	250402	Stable
clust1	chr11	62862500	62800001	B.1	B.1	anchor2	250402	Stable
clust1	chr11	62887500	62800001	B.1	B.1	anchor2	250402	Stable
clust5	chr11	62977500	62900001	B.1	B.1	anchor2	250402	Stable
clust1	chr11	63025000	63000001	B.1	B.1	anchor2	250402	Stable
clust2	chr11	63137500	63100001	B.1	B.1	anchor2	250402	Stable
clust2	chr11	63165000	63100001	B.1	B.1	anchor2	250402	Stable
clust1	chr11	63132500	63100001	B.1	B.1	anchor2	250402	Stable
clust1	chr11	63137500	63100001	B.1	B.1	anchor2	250402	Stable
clust4	chr11	63132500	63100001	B.1	B.1	anchor2	250402	Stable
clust2	chr11	63135000	63100001	B.1	B.1	anchor2	250402	Stable
clust6	chr11	64445000	64400001	B.2	B.2	anchor2	250402	Stable
clust3	chr11	64437500	64400001	B.2	B.2	anchor2	250402	Stable
clust4	chr11	64445000	64400001	B.2	B.2	anchor2	250402	Stable
clust2	chr11	64437500	64400001	B.2	B.2	anchor2	250402	Stable
clust4	chr11	64445000	64400001	B.2	B.2	anchor2	250402	Stable
clust4	chr11	64437500	64400001	B.2	B.2	anchor2	250402	Stable
clust4	chr11	64437500	64400001	B.2	B.2	anchor2	250402	Stable
clust4	chr11	64715000	64700001	B.2	B.2	anchor2	250402	Stable
clust4	chr11	64712500	64700001	B.2	B.2	anchor2	250402	Stable
clust4	chr11	64715000	64700001	B.2	B.2	anchor2	250402	Stable
clust2	chr11	64965000	64900001	B.2	B.2	anchor2	250402	Stable
clust2	chr11	64962500	64900001	B.2	B.2	anchor2	250402	Stable
clust2	chr11	64962500	64900001	B.2	B.2	anchor2	250402	Stable
clust4	chr11	64965000	64900001	B.2	B.2	anchor2	250402	Stable
clust2	chr11	64962500	64900001	B.2	B.2	anchor2	250402	Stable
clust1	chr11	65162500	65100001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	65162500	65100001	A.2	A.2	anchor2	250402	Stable
clust3	chr11	65162500	65100001	A.2	A.2	anchor2	250402	Stable
clust2	chr11	65535000	65500001	B.2	B.1	anchor2	250402	Within_B
clust1	chr11	65537500	65500001	B.2	B.1	anchor2	250402	Within_B
clust1	chr11	65687500	65600001	B.2	B.1	anchor2	250402	Within_B
clust1	chr11	65677500	65600001	B.2	B.1	anchor2	250402	Within_B
clust1	chr11	65637500	65600001	B.2	B.1	anchor2	250402	Within_B
clust2	chr11	65635000	65600001	B.2	B.1	anchor2	250402	Within_B
clust2	chr11	65637500	65600001	B.2	B.1	anchor2	250402	Within_B
clust1	chr11	65787500	65700001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	65785000	65700001	A.2	A.2	anchor2	250402	Stable
clust3	chr11	65785000	65700001	A.2	A.2	anchor2	250402	Stable
clust2	chr11	65787500	65700001	A.2	A.2	anchor2	250402	Stable
clust3	chr11	65812500	65800001	A.2	A.2	anchor2	250402	Stable
clust3	chr11	65862500	65800001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	65812500	65800001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	66862500	66800001	B.2	B.2	anchor2	250402	Stable
clust1	chr11	66887500	66800001	B.2	B.2	anchor2	250402	Stable
clust2	chr11	66875000	66800001	B.2	B.2	anchor2	250402	Stable
clust1	chr11	66887500	66800001	B.2	B.2	anchor2	250402	Stable
clust1	chr11	66862500	66800001	B.2	B.2	anchor2	250402	Stable
clust2	chr11	66865000	66800001	B.2	B.2	anchor2	250402	Stable
clust2	chr11	66895000	66800001	B.2	B.2	anchor2	250402	Stable
clust1	chr11	66987500	66900001	B.2	B.2	anchor2	250402	Stable
clust2	chr11	66987500	66900001	B.2	B.2	anchor2	250402	Stable
clust1	chr11	66985000	66900001	B.2	B.2	anchor2	250402	Stable
clust1	chr11	67012500	67000001	A.2	B.1	anchor2	250402	A_to_B
clust6	chr11	67022500	67000001	A.2	B.1	anchor2	250402	A_to_B
clust6	chr11	67025000	67000001	A.2	B.1	anchor2	250402	A_to_B
clust3	chr11	67087500	67000001	A.2	B.1	anchor2	250402	A_to_B
clust3	chr11	67085000	67000001	A.2	B.1	anchor2	250402	A_to_B
clust1	chr11	67235000	67200001	B.2	B.2	anchor2	250402	Stable
clust3	chr11	67337500	67300001	B.2	B.2	anchor2	250402	Stable
clust2	chr11	67377500	67300001	B.2	B.2	anchor2	250402	Stable
clust2	chr11	67347500	67300001	B.2	B.2	anchor2	250402	Stable
clust2	chr11	67337500	67300001	B.2	B.2	anchor2	250402	Stable
clust1	chr11	67677500	67600001	A.2	A.2	anchor2	250402	Stable
clust2	chr11	67652500	67600001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	67645000	67600001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	67685000	67600001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	67637500	67600001	A.2	A.2	anchor2	250402	Stable
clust1	chr11	67662500	67600001	A.2	A.2	anchor2	250402	Stable
clust3	chr11	67645000	67600001	A.2	A.2	anchor2	250402	Stable
clust3	chr11	67637500	67600001	A.2	A.2	anchor2	250402	Stable
clust3	chr11	67602500	67600001	A.2	A.2	anchor2	250402	Stable
clust3	chr11	67645000	67600001	A.2	A.2	anchor2	250402	Stable
clust3	chr11	67645000	67600001	A.2	A.2	anchor2	250402	Stable
clust3	chr11	67645000	67600001	A.2	A.2	anchor2	250402	Stable
