stripe_id	direction	body_bins	frac_A1	frac_A2	frac_B1	frac_B2	timepoint
stripe_4656	unchanged	15	0.5333	0.3333	0.1333	0	250402
stripe_4660	lost	13	0.3846	0.4615	0.1538	0	250402
stripe_2281	unchanged	31	0.4194	0.3548	0.0968	0.129	250402
stripe_4658	lost	9	0.5556	0.3333	0.1111	0	250402
stripe_4663	gained	18	0.5	0.5	0	0	250402
stripe_4662	lost	14	0.5714	0.4286	0	0	250402
stripe_4655	unchanged	8	0.625	0.375	0	0	250402
stripe_4659	gained	5	1	0	0	0	250402
stripe_4665	lost	17	0.5294	0.4706	0	0	250402
stripe_4657	unchanged	12	0.5	0.5	0	0	250402
stripe_2284	lost	16	0.5	0.5	0	0	250402
stripe_4668	unchanged	14	0.5714	0.4286	0	0	250402
stripe_2285	lost	12	0.5833	0.4167	0	0	250402
stripe_4661	unchanged	10	0.6	0.4	0	0	250402
stripe_4666	lost	5	0.6	0.4	0	0	250402
stripe_4664	unchanged	5	0.8	0.2	0	0	250402
stripe_4667	gained	4	0.75	0.25	0	0	250402
stripe_4669	gained	7	0.1429	0	0.2857	0.5714	250402
stripe_4670	unchanged	4	0	0.75	0.25	0	250402
stripe_4672	unchanged	18	0.0556	0.2778	0.1111	0.5556	250402
stripe_4671	gained	13	0.3077	0.1538	0.2308	0.3077	250402
stripe_4675	lost	7	0.8571	0	0.1429	0	250402
stripe_4673	unchanged	7	1	0	0	0	250402
stripe_4674	gained	5	1	0	0	0	250402
stripe_4676	gained	7	0.1429	0	0	0.8571	250402
stripe_4677	unchanged	5	0.8	0	0	0.2	250402
stripe_4678	unchanged	7	0.7143	0	0.2857	0	250402
stripe_4681	unchanged	10	0.4	0.3	0.3	0	250402
stripe_4682	unchanged	10	0.6	0.3	0.1	0	250402
stripe_4679	unchanged	11	0.6364	0.2727	0.0909	0	250402
stripe_4680	gained	5	0.8	0.2	0	0	250402
stripe_4684	unchanged	16	0	0.0625	0.4375	0.5	250402
stripe_2296	unchanged	30	0.3667	0.0667	0.2	0.3667	250402
stripe_4683	unchanged	12	0.75	0.0833	0.1667	0	250402
stripe_4688	unchanged	7	0.7143	0	0.2857	0	250402
stripe_4690	unchanged	7	1	0	0	0	250402
stripe_4691	unchanged	11	0.8182	0.1818	0	0	250402
stripe_4685	unchanged	8	1	0	0	0	250402
stripe_4686	gained	8	1	0	0	0	250402
stripe_4687	unchanged	7	1	0	0	0	250402
stripe_4689	gained	5	1	0	0	0	250402
stripe_4692	gained	12	0	0	0	1	250402
stripe_4693	lost	3	1	0	0	0	250402
stripe_4694	gained	18	0.2222	0	0.3889	0.3889	250402
stripe_4696	gained	15	0.1333	0	0.4	0.4667	250402
stripe_4695	unchanged	10	0.4	0	0.5	0.1	250402
stripe_4697	unchanged	4	0.5	0	0.25	0.25	250402
stripe_4698	unchanged	12	0.75	0.1667	0	0.0833	250402
stripe_4700	unchanged	6	0.8333	0.1667	0	0	250402
stripe_4706	unchanged	11	0.9091	0.0909	0	0	250402
stripe_2304	lost	11	0.9091	0.0909	0	0	250402
stripe_4707	gained	12	0.9167	0.0833	0	0	250402
stripe_4708	lost	12	0.9167	0.0833	0	0	250402
stripe_4699	unchanged	6	1	0	0	0	250402
stripe_4701	gained	6	1	0	0	0	250402
stripe_4704	lost	7	1	0	0	0	250402
stripe_4709	unchanged	12	0.9167	0	0	0.0833	250402
stripe_4705	gained	8	1	0	0	0	250402
stripe_2307	gained	11	0.9091	0	0	0.0909	250402
stripe_4702	unchanged	6	1	0	0	0	250402
stripe_4703	lost	5	1	0	0	0	250402
stripe_4710	gained	16	0.0625	0.25	0.125	0.5625	250402
stripe_2308	gained	20	0.05	0.3	0.2	0.45	250402
stripe_4715	lost	11	0	0.5455	0.4545	0	250402
stripe_4719	gained	13	0.2308	0.3846	0.3846	0	250402
stripe_4711	unchanged	12	0.25	0.3333	0.4167	0	250402
stripe_4712	gained	12	0.25	0.4167	0.3333	0	250402
stripe_4720	gained	12	0.25	0.5	0.25	0	250402
stripe_4721	gained	15	0.3333	0.4	0.2667	0	250402
stripe_4713	unchanged	12	0.4167	0.4167	0.1667	0	250402
stripe_4714	unchanged	13	0.3846	0.3077	0.3077	0	250402
stripe_4716	lost	8	0.625	0.375	0	0	250402
stripe_4717	gained	7	0.5714	0.4286	0	0	250402
stripe_4722	gained	12	0.4167	0.25	0.3333	0	250402
stripe_4718	unchanged	7	0.5714	0.4286	0	0	250402
stripe_4723	gained	13	0.3077	0.3846	0.3077	0	250402
stripe_4725	unchanged	6	0.3333	0.3333	0.3333	0	250402
stripe_4724	unchanged	12	0.3333	0.3333	0.3333	0	250402
stripe_2316	lost	10	0.3	0.3	0.4	0	250402
stripe_4726	unchanged	8	0.375	0.375	0.25	0	250402
stripe_4728	lost	3	0	0.6667	0	0.3333	250402
stripe_4727	gained	5	0	0.4	0.6	0	250402
stripe_2319	gained	16	0	0	0.1875	0.8125	250402
stripe_4729	gained	14	0	0	0	1	250402
stripe_4730	gained	6	0	0	0	1	250402
stripe_4731	unchanged	4	0.5	0	0	0.5	250402
stripe_4739	unchanged	13	0.1538	0.3077	0.3846	0.1538	250402
stripe_4732	unchanged	12	0.1667	0.3333	0.5	0	250402
stripe_4733	gained	12	0.1667	0.4167	0.4167	0	250402
stripe_4737	unchanged	6	0.3333	0.1667	0.5	0	250402
stripe_4734	lost	11	0.1818	0.4545	0.2727	0.0909	250402
stripe_4735	gained	7	0.2857	0.4286	0.2857	0	250402
stripe_4736	unchanged	6	0.3333	0.5	0.1667	0	250402
stripe_4738	unchanged	9	0.1111	0.5556	0.2222	0.1111	250402
stripe_4740	unchanged	8	0.75	0.25	0	0	250402
stripe_4741	unchanged	7	1	0	0	0	250402
stripe_4742	unchanged	3	1	0	0	0	250402
stripe_4748	unchanged	12	0.75	0.25	0	0	250402
stripe_4743	lost	12	0.5833	0.4167	0	0	250402
stripe_4744	lost	12	0.5833	0.4167	0	0	250402
stripe_4745	lost	7	0.7143	0.2857	0	0	250402
stripe_4749	lost	9	0.5556	0.4444	0	0	250402
stripe_4750	unchanged	11	0.5455	0.4545	0	0	250402
stripe_4746	lost	3	1	0	0	0	250402
stripe_4747	lost	4	0.25	0.75	0	0	250402
stripe_4751	unchanged	4	0	0	1	0	250402
stripe_4752	unchanged	6	1	0	0	0	250402
stripe_4753	lost	7	1	0	0	0	250402
stripe_4755	unchanged	9	1	0	0	0	250402
stripe_4754	lost	4	1	0	0	0	250402
stripe_4756	gained	3	1	0	0	0	250402
stripe_4757	lost	6	0.6667	0	0.3333	0	250402
stripe_4758	unchanged	4	0.75	0	0.25	0	250402
stripe_4759	gained	4	0.75	0	0.25	0	250402
stripe_4760	unchanged	5	0.8	0	0.2	0	250402
stripe_4762	gained	4	0.75	0	0.25	0	250402
stripe_4761	unchanged	11	0.1818	0.5455	0.2727	0	250402
stripe_4763	unchanged	5	0	1	0	0	250402
stripe_4766	unchanged	4	0	0.5	0.5	0	250402
stripe_4768	lost	10	0.2	0.6	0.2	0	250402
stripe_4764	unchanged	12	0.3333	0.5	0.1667	0	250402
stripe_2335	lost	9	0.2222	0.5556	0.2222	0	250402
stripe_4765	gained	11	0.3636	0.4545	0.1818	0	250402
stripe_4767	gained	8	0.375	0.625	0	0	250402
stripe_4771	gained	5	1	0	0	0	250402
stripe_4774	lost	11	1	0	0	0	250402
stripe_4775	unchanged	13	0.8462	0.1538	0	0	250402
stripe_4769	lost	6	1	0	0	0	250402
stripe_4770	lost	4	1	0	0	0	250402
stripe_4772	unchanged	6	1	0	0	0	250402
stripe_4778	unchanged	13	0.6923	0.3077	0	0	250402
stripe_4783	gained	15	0.6667	0.3333	0	0	250402
stripe_4773	unchanged	5	1	0	0	0	250402
stripe_4784	lost	12	0.5833	0.4167	0	0	250402
stripe_4777	gained	7	0.4286	0.5714	0	0	250402
stripe_4785	unchanged	7	0.7143	0.2857	0	0	250402
stripe_4776	lost	6	0.8333	0.1667	0	0	250402
stripe_4781	gained	4	0.75	0.25	0	0	250402
stripe_4779	unchanged	7	0.8571	0.1429	0	0	250402
stripe_4780	lost	6	0.8333	0.1667	0	0	250402
stripe_4782	unchanged	3	0.6667	0.3333	0	0	250402
stripe_4786	unchanged	5	0.6	0.4	0	0	250402
stripe_4789	unchanged	10	0	0.3	0.7	0	250402
stripe_4787	unchanged	7	0	0.1429	0.8571	0	250402
stripe_4788	lost	5	0	0.2	0.8	0	250402
stripe_2345	gained	29	0.0345	0	0.069	0.8966	250402
stripe_2347	gained	22	0	0	0	1	250402
stripe_2348	gained	11	0	0	0.1818	0.8182	250402
stripe_4791	gained	4	0.25	0.75	0	0	250402
stripe_4790	unchanged	5	0.6	0.4	0	0	250402
stripe_4794	gained	16	0.0625	0.25	0.1875	0.5	250402
stripe_2349	unchanged	31	0.0323	0.1613	0.2903	0.5161	250402
stripe_2350	unchanged	25	0	0.16	0.36	0.48	250402
stripe_4792	lost	9	0	0.3333	0.3333	0.3333	250402
stripe_4793	gained	5	0	0.6	0.4	0	250402
stripe_2355	unchanged	16	0	0.1875	0.4375	0.375	250402
stripe_4797	gained	11	0	0.0909	0.5455	0.3636	250402
stripe_4795	gained	9	0	0	0.5556	0.4444	250402
stripe_4798	unchanged	10	0	0	0.5	0.5	250402
stripe_4799	gained	12	0	0	0.4167	0.5833	250402
stripe_2353	gained	7	0	0	0.5714	0.4286	250402
stripe_4796	gained	6	0	0	0.3333	0.6667	250402
stripe_4800	unchanged	7	0.8571	0	0	0.1429	250402
stripe_4801	gained	7	0.2857	0.4286	0.2857	0	250402
stripe_4802	lost	4	0.5	0.5	0	0	250402
stripe_4803	unchanged	9	0.4444	0	0	0.5556	250402
stripe_4804	unchanged	4	0.25	0	0.75	0	250402
stripe_4805	unchanged	7	0.5714	0	0.2857	0.1429	250402
stripe_4806	unchanged	6	0.6667	0	0	0.3333	250402
stripe_2362	lost	15	0.4667	0.1333	0.2667	0.1333	250402
stripe_4808	lost	5	0.8	0	0	0.2	250402
stripe_4807	lost	4	1	0	0	0	250402
stripe_4809	unchanged	7	0.4286	0	0.5714	0	250402
stripe_4810	gained	5	0.2	0	0.8	0	250402
stripe_2360	gained	32	0.375	0.4062	0.2188	0	250402
stripe_2361	gained	26	0.2692	0.4615	0.2692	0	250402
stripe_4818	unchanged	15	0	0.6667	0.3333	0	250402
stripe_4811	unchanged	14	0	0.7143	0.2857	0	250402
stripe_4812	unchanged	4	0	0.75	0.25	0	250402
stripe_4813	unchanged	12	0.25	0.5833	0.1667	0	250402
stripe_4821	unchanged	11	0.1818	0.6364	0.1818	0	250402
stripe_4814	lost	17	0.5294	0.3529	0.1176	0	250402
stripe_4815	gained	19	0.5789	0.3158	0.1053	0	250402
stripe_2367	lost	21	0.619	0.2857	0.0952	0	250402
stripe_4819	lost	10	0.2	0.6	0.2	0	250402
stripe_4816	unchanged	17	0.6471	0.2353	0.1176	0	250402
stripe_4820	gained	6	0.3333	0.5	0.1667	0	250402
stripe_4817	unchanged	9	0.6667	0.3333	0	0	250402
stripe_4827	unchanged	9	0.8889	0.1111	0	0	250402
stripe_4833	gained	12	0.9167	0.0833	0	0	250402
stripe_4830	gained	10	1	0	0	0	250402
stripe_4832	gained	9	1	0	0	0	250402
stripe_4834	unchanged	10	1	0	0	0	250402
stripe_4836	lost	12	1	0	0	0	250402
stripe_2379	gained	23	0.6957	0.3043	0	0	250402
stripe_2380	unchanged	24	0.7083	0.2917	0	0	250402
stripe_4825	lost	5	1	0	0	0	250402
stripe_4829	gained	7	1	0	0	0	250402
stripe_2372	gained	7	1	0	0	0	250402
stripe_4831	lost	8	1	0	0	0	250402
stripe_4822	unchanged	6	1	0	0	0	250402
stripe_4828	lost	5	1	0	0	0	250402
stripe_4823	lost	7	1	0	0	0	250402
stripe_4824	gained	6	1	0	0	0	250402
stripe_4826	unchanged	9	0.8889	0.1111	0	0	250402
stripe_4835	unchanged	19	0.4737	0.5263	0	0	250402
stripe_4837	gained	17	0.4118	0.5882	0	0	250402
stripe_4847	gained	15	0.4667	0.5333	0	0	250402
stripe_4838	unchanged	16	0.375	0.625	0	0	250402
stripe_2386	gained	28	0.2857	0.5	0	0.2143	250402
stripe_2376	unchanged	32	0.3125	0.375	0.0625	0.25	250402
stripe_4843	gained	5	0.6	0.4	0	0	250402
stripe_4844	lost	4	0.75	0.25	0	0	250402
stripe_2381	lost	7	0.8571	0.1429	0	0	250402
stripe_4839	gained	15	0.5333	0.4667	0	0	250402
stripe_4840	unchanged	10	0.6	0.4	0	0	250402
stripe_4841	lost	10	0.6	0.4	0	0	250402
stripe_4845	unchanged	4	1	0	0	0	250402
stripe_4849	lost	14	0.5	0.5	0	0	250402
stripe_4850	gained	14	0.5	0.5	0	0	250402
stripe_4851	unchanged	15	0.5333	0.4667	0	0	250402
stripe_4852	lost	17	0.4706	0.5294	0	0	250402
stripe_4853	unchanged	18	0.4444	0.5	0	0.0556	250402
stripe_4842	unchanged	13	0.4615	0.5385	0	0	250402
stripe_4848	lost	9	0.3333	0.6667	0	0	250402
stripe_2382	gained	25	0.24	0.36	0.08	0.32	250402
stripe_4846	gained	11	0.1818	0.8182	0	0	250402
stripe_4854	lost	4	1	0	0	0	250402
stripe_4855	gained	18	0.0556	0.1111	0	0.8333	250402
stripe_2388	unchanged	23	0	0.087	0.0435	0.8696	250402
stripe_2390	gained	17	0	0.1176	0.0588	0.8235	250402
stripe_4856	gained	9	0	0.2222	0.1111	0.6667	250402
stripe_4857	gained	9	0	0	0.1111	0.8889	250402
stripe_2394	lost	13	0.2308	0	0.3077	0.4615	250402
stripe_4858	unchanged	20	0.4	0.2	0.15	0.25	250402
stripe_4865	unchanged	11	0.3636	0.3636	0.2727	0	250402
stripe_2399	unchanged	20	0.4	0.3	0.3	0	250402
stripe_4862	unchanged	4	0.5	0	0.5	0	250402
stripe_4859	gained	13	0.6154	0.3077	0.0769	0	250402
stripe_4860	gained	12	0.6667	0.3333	0	0	250402
stripe_4867	unchanged	12	0.6667	0.3333	0	0	250402
stripe_4861	unchanged	11	0.6364	0.3636	0	0	250402
stripe_4863	gained	12	0.5	0.5	0	0	250402
stripe_4868	unchanged	12	0.5	0.5	0	0	250402
stripe_4864	unchanged	8	0.625	0.375	0	0	250402
stripe_2396	lost	10	0.5	0.3	0.2	0	250402
stripe_4866	gained	4	1	0	0	0	250402
stripe_4873	unchanged	9	0.1111	0.6667	0	0.2222	250402
stripe_4877	gained	12	0.0833	0.75	0	0.1667	250402
stripe_4869	lost	12	0.25	0.75	0	0	250402
stripe_4870	unchanged	15	0.5333	0.4667	0	0	250402
stripe_4871	unchanged	10	0.4	0.6	0	0	250402
stripe_4878	unchanged	9	0.3333	0.6667	0	0	250402
stripe_4872	gained	12	0.5833	0.4167	0	0	250402
stripe_4874	lost	7	0.4286	0.5714	0	0	250402
stripe_4875	gained	11	0.6364	0.3636	0	0	250402
stripe_4876	unchanged	7	0.5714	0.4286	0	0	250402
stripe_2407	lost	6	0.5	0.5	0	0	250402
stripe_4880	lost	5	0.8	0.2	0	0	250402
stripe_4883	unchanged	10	0.7	0.3	0	0	250402
stripe_4881	unchanged	7	1	0	0	0	250402
stripe_4884	unchanged	12	0.8333	0.1667	0	0	250402
stripe_4879	lost	5	0.8	0.2	0	0	250402
stripe_4882	unchanged	7	0.7143	0.2857	0	0	250402
stripe_4885	unchanged	4	1	0	0	0	250402
stripe_4887	unchanged	12	0.1667	0.5	0.25	0.0833	250402
stripe_2412	unchanged	7	0.2857	0.5714	0.1429	0	250402
stripe_4886	unchanged	8	0.25	0.375	0.375	0	250402
stripe_4889	unchanged	9	0	0.2222	0.7778	0	250402
stripe_4888	lost	10	0.2	0.1	0.7	0	250402
stripe_4890	lost	8	0	0.125	0.875	0	250402
stripe_4891	unchanged	5	0.6	0	0.4	0	250402
stripe_4893	unchanged	9	0.3333	0	0.6667	0	250402
stripe_2421	gained	23	0.4348	0	0.5652	0	250402
stripe_4892	gained	4	0	0	1	0	250402
stripe_4897	unchanged	15	0.4	0	0.6	0	250402
stripe_2418	unchanged	15	0.4	0	0.6	0	250402
stripe_4894	unchanged	11	0.5455	0	0.4545	0	250402
stripe_4899	lost	12	0.5	0	0.5	0	250402
stripe_4895	unchanged	7	0.8571	0	0.1429	0	250402
stripe_4896	unchanged	4	0.75	0	0.25	0	250402
stripe_4898	unchanged	9	0.6667	0	0.3333	0	250402
stripe_4900	gained	5	0	0	0.6	0.4	250402
stripe_4901	gained	4	0	0	0.75	0.25	250402
stripe_4904	unchanged	15	0	0.2	0.2	0.6	250402
stripe_4903	unchanged	5	0	0.4	0.4	0.2	250402
stripe_2424	unchanged	6	0	0.5	0.5	0	250402
stripe_4902	unchanged	4	0	0.5	0.5	0	250402
stripe_4905	unchanged	11	0	0.2727	0.7273	0	250402
stripe_4906	unchanged	19	0.2632	0.1053	0.2105	0.4211	250402
stripe_4913	unchanged	17	0.2353	0.1176	0.2353	0.4118	250402
stripe_4907	lost	15	0.3333	0.1333	0.1333	0.4	250402
stripe_4912	lost	7	0.4286	0.2857	0.1429	0.1429	250402
stripe_2431	gained	15	0.6	0.2	0.1333	0.0667	250402
stripe_4908	unchanged	12	0.6667	0.1667	0.1667	0	250402
stripe_4909	gained	9	0.6667	0.1111	0.2222	0	250402
stripe_4910	lost	11	0.7273	0.0909	0.1818	0	250402
stripe_2429	gained	6	0.5	0.1667	0.3333	0	250402
stripe_4911	unchanged	4	0.75	0.25	0	0	250402
stripe_4914	lost	7	0.5714	0.1429	0.2857	0	250402
stripe_4915	gained	5	0.8	0.2	0	0	250402
stripe_4916	unchanged	7	0.8571	0.1429	0	0	250402
stripe_4920	unchanged	19	0.5263	0.3158	0.1579	0	250402
stripe_4917	unchanged	7	0.1429	0.4286	0.4286	0	250402
stripe_4918	gained	7	0.1429	0.4286	0.4286	0	250402
stripe_4921	gained	7	0.5714	0.2857	0	0.1429	250402
stripe_4919	lost	6	0.6667	0.1667	0	0.1667	250402
stripe_4922	unchanged	8	0.625	0	0	0.375	250402
stripe_4923	lost	10	0.6	0	0.3	0.1	250402
stripe_4924	lost	4	0.75	0	0	0.25	250402
stripe_4925	lost	6	0.8333	0	0	0.1667	250402
stripe_4927	unchanged	9	0.6667	0	0.3333	0	250402
stripe_4926	unchanged	12	0.75	0	0.25	0	250402
stripe_4929	unchanged	6	0.8333	0	0.1667	0	250402
stripe_4931	unchanged	7	1	0	0	0	250402
stripe_2439	lost	7	1	0	0	0	250402
stripe_4928	unchanged	5	1	0	0	0	250402
stripe_4930	unchanged	6	1	0	0	0	250402
stripe_4932	gained	12	0.0833	0.0833	0.8333	0	250402
stripe_4933	unchanged	14	0.2857	0	0.7143	0	250402
stripe_4941	unchanged	13	0.3077	0	0.6923	0	250402
stripe_4942	unchanged	15	0.2667	0	0.7333	0	250402
stripe_4938	unchanged	8	0	0	1	0	250402
stripe_4934	unchanged	15	0.4	0	0.6	0	250402
stripe_2443	gained	11	0.3636	0	0.6364	0	250402
stripe_4935	lost	14	0.4286	0	0.5714	0	250402
stripe_4936	gained	10	0.4	0	0.6	0	250402
stripe_4944	gained	14	0.4286	0	0.5714	0	250402
stripe_2444	unchanged	8	0.5	0	0.5	0	250402
stripe_4937	lost	6	0.6667	0	0.3333	0	250402
stripe_4939	unchanged	4	1	0	0	0	250402
stripe_4940	gained	4	1	0	0	0	250402
stripe_4943	gained	4	0.5	0	0.5	0	250402
stripe_4945	gained	13	0.2308	0	0	0.7692	250402
stripe_4952	gained	11	1	0	0	0	250402
stripe_4949	unchanged	9	1	0	0	0	250402
stripe_4950	lost	10	1	0	0	0	250402
stripe_4946	lost	20	0.85	0	0.15	0	250402
stripe_4948	gained	3	1	0	0	0	250402
stripe_4947	unchanged	4	1	0	0	0	250402
stripe_4951	unchanged	12	0.75	0	0.25	0	250402
stripe_4953	gained	5	0.4	0	0.6	0	250402
stripe_4958	unchanged	6	1	0	0	0	250402
stripe_4959	unchanged	9	1	0	0	0	250402
stripe_4954	unchanged	8	1	0	0	0	250402
stripe_4955	unchanged	5	1	0	0	0	250402
stripe_4956	gained	7	1	0	0	0	250402
stripe_4957	lost	13	1	0	0	0	250402
stripe_4960	lost	5	1	0	0	0	250402
stripe_2452	lost	7	0.7143	0	0.2857	0	250402
stripe_4961	unchanged	4	0.5	0	0.5	0	250402
stripe_4962	unchanged	11	0.8182	0.1818	0	0	250402
stripe_4963	gained	3	0.3333	0.6667	0	0	250402
stripe_4970	unchanged	14	0.8571	0.1429	0	0	250402
stripe_4972	lost	15	0.8667	0.1333	0	0	250402
stripe_4964	unchanged	13	1	0	0	0	250402
stripe_4965	unchanged	6	1	0	0	0	250402
stripe_4967	unchanged	8	1	0	0	0	250402
stripe_4969	unchanged	10	1	0	0	0	250402
stripe_2456	gained	11	1	0	0	0	250402
stripe_4966	unchanged	6	1	0	0	0	250402
stripe_4977	gained	15	0.7333	0	0.2667	0	250402
stripe_4968	unchanged	5	1	0	0	0	250402
stripe_4973	unchanged	7	0.7143	0	0.2857	0	250402
stripe_4971	unchanged	13	0.4615	0.2308	0.3077	0	250402
stripe_4974	unchanged	15	0.3333	0.2	0.2667	0.2	250402
stripe_4975	gained	8	0.375	0.375	0.25	0	250402
stripe_4978	unchanged	3	0.6667	0	0.3333	0	250402
stripe_4976	unchanged	4	0.75	0.25	0	0	250402
stripe_4980	gained	11	0.2727	0.2727	0.1818	0.2727	250402
stripe_4979	unchanged	5	0.8	0	0	0.2	250402
stripe_4981	lost	10	1	0	0	0	250402
stripe_4986	unchanged	7	1	0	0	0	250402
stripe_4995	lost	12	1	0	0	0	250402
stripe_4982	gained	10	1	0	0	0	250402
stripe_4988	gained	7	1	0	0	0	250402
stripe_4989	lost	8	1	0	0	0	250402
stripe_4992	unchanged	9	1	0	0	0	250402
stripe_4996	lost	13	1	0	0	0	250402
stripe_4983	lost	6	1	0	0	0	250402
stripe_4984	unchanged	8	1	0	0	0	250402
stripe_4985	gained	9	1	0	0	0	250402
stripe_4990	gained	5	1	0	0	0	250402
stripe_4997	unchanged	11	1	0	0	0	250402
stripe_4987	gained	10	1	0	0	0	250402
stripe_4991	lost	5	1	0	0	0	250402
stripe_4993	unchanged	3	1	0	0	0	250402
stripe_4994	lost	3	1	0	0	0	250402
stripe_4998	unchanged	4	1	0	0	0	250402
stripe_4999	lost	8	0.125	0	0	0.875	250402
stripe_5000	lost	4	0.75	0	0	0.25	250402
stripe_5001	unchanged	10	1	0	0	0	250402
stripe_5002	unchanged	7	1	0	0	0	250402
stripe_5003	unchanged	4	1	0	0	0	250402
stripe_5006	unchanged	6	1	0	0	0	250402
stripe_5004	lost	4	1	0	0	0	250402
stripe_5005	gained	4	1	0	0	0	250402
stripe_5007	gained	5	0.6	0.4	0	0	250402
stripe_5008	unchanged	9	0.1111	0.1111	0.7778	0	250402
stripe_5009	gained	8	0.25	0.125	0.625	0	250402
stripe_5010	unchanged	5	0.4	0.6	0	0	250402
stripe_5011	lost	5	0.4	0.6	0	0	250402
stripe_5015	gained	8	0.25	0.375	0.375	0	250402
stripe_5016	gained	10	0.1	0.3	0.6	0	250402
stripe_5012	unchanged	9	0	0.1111	0.8889	0	250402
stripe_5017	unchanged	9	0	0.1111	0.8889	0	250402
stripe_5013	gained	9	0.1111	0	0.8889	0	250402
stripe_5014	gained	5	0	0	1	0	250402
stripe_5018	lost	4	1	0	0	0	250402
stripe_5022	unchanged	8	1	0	0	0	250402
stripe_2472	lost	11	1	0	0	0	250402
stripe_5019	lost	12	1	0	0	0	250402
stripe_5023	lost	4	1	0	0	0	250402
stripe_5020	unchanged	9	0.7778	0.2222	0	0	250402
stripe_5021	unchanged	4	1	0	0	0	250402
stripe_5024	lost	5	1	0	0	0	250402
stripe_5025	gained	5	1	0	0	0	250402
stripe_5026	unchanged	6	0.8333	0.1667	0	0	250402
stripe_5034	lost	12	0.25	0.5	0.25	0	250402
stripe_5036	lost	13	0.2308	0.5385	0.2308	0	250402
stripe_5031	unchanged	7	0.1429	0.4286	0.4286	0	250402
stripe_5038	unchanged	12	0.0833	0.6667	0.25	0	250402
stripe_5027	unchanged	12	0	0.75	0.25	0	250402
stripe_5028	lost	4	0	0.75	0.25	0	250402
stripe_5037	lost	11	0	0.7273	0.2727	0	250402
stripe_5029	gained	8	0	0.625	0.375	0	250402
stripe_5030	gained	5	0	0.6	0.4	0	250402
stripe_5032	unchanged	9	0.1111	0.7778	0.1111	0	250402
stripe_5039	lost	6	0	1	0	0	250402
stripe_5040	gained	6	0	1	0	0	250402
stripe_5041	gained	7	0	1	0	0	250402
stripe_5033	lost	8	0.375	0.625	0	0	250402
stripe_5035	unchanged	7	0.4286	0.5714	0	0	250402
stripe_5042	lost	9	1	0	0	0	250402
stripe_5043	gained	9	1	0	0	0	250402
stripe_2476	lost	6	1	0	0	0	250402
stripe_5044	unchanged	6	1	0	0	0	250402
stripe_5045	lost	10	1	0	0	0	250402
stripe_5046	gained	6	1	0	0	0	250402
stripe_5047	unchanged	7	1	0	0	0	250402
stripe_2486	unchanged	35	0.6571	0.3429	0	0	250402
stripe_5048	lost	6	1	0	0	0	250402
stripe_5055	unchanged	12	0.6667	0.3333	0	0	250402
stripe_5049	unchanged	5	0.6	0.4	0	0	250402
stripe_5053	gained	6	0.5	0.5	0	0	250402
stripe_5050	gained	6	0.3333	0.6667	0	0	250402
stripe_5051	lost	6	0.3333	0.6667	0	0	250402
stripe_5054	gained	5	0.4	0.6	0	0	250402
stripe_5056	lost	7	0.4286	0.5714	0	0	250402
stripe_5052	gained	3	0.3333	0.6667	0	0	250402
stripe_5057	unchanged	16	0.5625	0.4375	0	0	250402
stripe_5058	unchanged	11	0.3636	0.6364	0	0	250402
stripe_5064	unchanged	11	0.3636	0.6364	0	0	250402
stripe_5059	unchanged	13	0.3846	0.6154	0	0	250402
stripe_2482	gained	12	0.4167	0.5833	0	0	250402
stripe_5061	unchanged	6	0.3333	0.6667	0	0	250402
stripe_5060	lost	4	0.5	0.5	0	0	250402
stripe_5063	gained	8	0.25	0.75	0	0	250402
stripe_5062	gained	7	0.4286	0.5714	0	0	250402
stripe_5065	unchanged	6	0.8333	0.1667	0	0	250402
stripe_5067	lost	4	0.75	0.25	0	0	250402
stripe_5068	unchanged	8	0.875	0.125	0	0	250402
stripe_5066	lost	11	0.9091	0.0909	0	0	250402
stripe_2485	lost	9	0.8889	0.1111	0	0	250402
stripe_5069	lost	5	1	0	0	0	250402
stripe_5071	unchanged	8	1	0	0	0	250402
stripe_5070	unchanged	5	1	0	0	0	250402
stripe_5074	unchanged	10	1	0	0	0	250402
stripe_5072	lost	13	1	0	0	0	250402
stripe_5073	unchanged	6	1	0	0	0	250402
stripe_5078	gained	9	1	0	0	0	250402
stripe_5080	unchanged	13	1	0	0	0	250402
stripe_5083	lost	16	0.9375	0.0625	0	0	250402
stripe_5077	lost	6	1	0	0	0	250402
stripe_5075	gained	12	1	0	0	0	250402
stripe_5076	unchanged	9	1	0	0	0	250402
stripe_5081	unchanged	6	1	0	0	0	250402
stripe_5082	gained	6	1	0	0	0	250402
stripe_5079	gained	5	1	0	0	0	250402
stripe_5085	unchanged	11	0.6364	0.2727	0.0909	0	250402
stripe_5087	unchanged	15	0.5333	0.2	0.2667	0	250402
stripe_5084	unchanged	5	0.4	0	0.6	0	250402
stripe_5086	unchanged	4	0.5	0	0.5	0	250402
stripe_5088	lost	3	0.3333	0.6667	0	0	250402
stripe_5089	unchanged	5	0.8	0.2	0	0	250402
stripe_5091	unchanged	5	1	0	0	0	250402
stripe_5090	unchanged	10	0.8	0.2	0	0	250402
stripe_5092	unchanged	8	0.75	0.25	0	0	250402
stripe_5093	gained	3	1	0	0	0	250402
stripe_5095	unchanged	6	0.6667	0.3333	0	0	250402
